Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
2.2406,0.9197,1.1502,2.2213,2.4452,3.3018,1.3569,1.9011,0.8948,2.2701,2.8782,2.5093,0.6479,4.9247,2.6677,2.0551,2.9159,1.8079,2.036,0.7789,0 
-0.538,-1.1843,0.5755,0.6368,3.4627,4.2772,1.9383,1.9062,2.7334,1.6741,0.9977,1.3938,3.0227,1.783,1.2569,4.2808,2.3044,1.0658,2.321,1.7503,0 
0.3447,1.8534,2.2224,0.7713,3.62,2.9841,1.8277,1.2358,2.0471,2.5914,1.3499,2.2988,1.9674,-1.1905,2.27,1.4787,2.7777,0.8794,0.6041,2.0124,0 
1.2078,0.2201,1.1519,0.6578,0.8883,0.1885,1.909,0.4722,1.7276,2.0185,-0.0431,1.0276,-0.2922,1.7751,2.7879,0.4566,1.9378,0.6444,1.8689,2.9544,0 
0.3708,-0.5051,0.7414,1.967,1.1381,1.4511,2.4703,2.7097,2.0018,3.8004,4.0837,1.5799,1.0379,1.7842,1.8834,0.8839,1.5943,2.1651,1.716,1.7612,0 
-0.1453,-1.5133,2.7522,2.1582,2.155,1.1528,2.1584,0.6126,1.1534,2.9509,1.7987,2.6688,2.811,1.6142,2.5216,1.9544,3.1232,2.7585,1.6453,1.3734,0 
-0.094,0.4989,1.3788,1.3199,3.575,1.0314,3.1121,1.7135,1.6229,-1.0193,1.8497,2.2095,1.9007,1.859,1.1339,1.6412,2.4351,0.9048,0.944,2.2333,0 
0.9906,-0.5691,2.2698,2.3203,1.8129,2.1277,1.7281,1.0725,2.7343,2.0885,2.5484,1.7919,1.4115,1.7001,2.1322,-0.4746,1.134,1.9918,2.8353,2.7639,0 
-0.6016,-1.1827,3.4836,3.4331,2.9986,3.239,2.6223,2.8638,3.0144,0.8072,2.2448,1.4404,1.7497,1.6534,1.2117,1.9573,1.7061,2.6574,2.3168,1.3333,0 
0.9002,-1.1416,2.279,3.241,2.0938,2.6336,1.4212,1.4297,2.7403,1.1742,1.3936,0.5899,0.179,1.6551,3.7345,0.2036,0.5907,2.4395,0.81,3.0538,0 
-0.6295,0.549,1.4695,2.0588,1.5133,1.3171,2.0332,-0.8112,4.6074,0.4269,2.1081,0.8613,0.5067,3.5993,2.5231,2.0254,2.3665,1.8769,1.0824,2.0625,0 
1.2317,1.5557,1.5182,0.7234,2.0771,3.55,3.244,3.5885,1.7149,1.4494,2.7169,0.4747,1.7399,1.4688,3.6174,2.8007,1.9672,1.9213,1.0177,1.482,0 
0.3709,-1.7315,0.5793,1.4293,2.5878,1.8244,3.7483,1.1268,1.75,2.234,0.8057,2.253,3.3915,1.6022,0.0011,2.7303,2.6652,1.5566,3.0162,1.2891,0 
0.7073,-0.234,1.5853,1.7643,3.6098,2.0448,3.1634,3.8935,2.8581,2.0474,2.7922,2.7473,1.2985,1.8915,2.4238,2.6144,2.8613,3.1137,2.0751,0.9498,0 
-1.1748,1.2601,2.6896,1.3259,1.6283,2.1503,0.9056,2.501,1.7673,2.0771,2.9694,3.894,0.1972,2.1394,3.0047,2.9236,0.7321,3.0103,2.4275,1.8011,0 
1.3022,0.3521,3.6179,1.1525,2.199,2.8185,0.3533,1.0898,1.7338,2.0079,2.2419,0.4273,3.1621,2.4928,1.5278,0.27,1.8666,3.1679,0.8445,1.7494,0 
0.2843,0.2177,0.8164,2.1747,2.1375,1.1392,1.8662,1.9936,1.9227,2.3633,1.3541,2.2824,3.9853,2.3398,3.4248,0.2745,2.1633,2.7208,2.2268,0.5657,0 
0.3496,-1.1435,2.3171,1.0759,3.0648,2.1916,2.0526,1.0937,-0.0913,2.4344,1.0087,3.2723,3.2763,3.1665,3.5338,3.3101,2.846,2.013,0.9524,1.6703,0 
-0.3903,-1.9664,2.5225,2.9927,3.8704,1.3448,2.4967,1.8155,2.2715,1.3533,2.1427,2.7392,1.2036,1.5819,1.371,0.9754,2.8435,0.9807,2.4249,2.4688,0 
-1.1527,-0.4841,3.9809,1.8486,1.5537,2.2242,0.4435,2.0173,1.2947,1.6489,1.794,0.0377,2.4249,2.8037,2.9586,0.8405,3.5324,2.171,1.4506,2.1505,0 
1.271,-0.7594,2.9924,3.0003,3.7466,1.8071,2.4182,2.1127,2.1538,1.0775,1.5383,3.6735,2.1837,-0.2091,1.458,1.5679,0.9744,3.0679,1.2843,1.7466,0 
0.6273,-0.046,4.8693,3.1715,2.7358,2.8096,0.1336,2.6746,1.2481,3.7618,1.0522,1.4958,0.9509,1.1424,2.1344,2.5522,1.9746,2.4029,0.2842,2.1524,0 
0.4651,1.6038,0.7348,1.4727,2.2514,0.6213,2.083,2.0843,1.5155,0.95,2.5509,0.2344,1.5785,2.1835,1.2392,1.0343,1.9505,2.2627,2.9555,1.2273,0 
1.7938,0.5781,0.3775,3.4229,1.3119,2.0829,4.4672,0.6352,1.2889,1.7752,1.3487,1.2048,0.751,3.056,1.8253,1.7467,2.3095,1.5863,0.8261,1.9372,0 
1.0327,0.1225,2.444,2.1769,1.9268,1.5699,2.6108,1.4586,4.2352,2.4747,1.8561,1.1939,2.4349,2.7965,1.9155,1.2913,2.6537,4.9203,1.9426,2.4715,0 
-0.3675,-0.1395,1.7647,2.2234,2.5652,1.625,2.8028,3.1198,1.8415,1.4255,2.4844,0.571,2.2913,1.3494,2.1705,2.7014,3.7664,2.1741,0.3744,3.4088,0 
1.8262,-1.106,2.0664,2.1008,1.6982,0.8183,2.5121,3.3218,2.4121,3.7711,2.4339,2.9507,1.5081,1.133,2.6829,2.6072,3.0072,3.7344,3.0962,0.9358,0 
-1.4481,0.9122,1.4065,2.2798,2.0284,1.3986,1.7181,3.2582,1.4889,1.875,2.7117,2.7851,1.7775,-0.6595,2.2216,1.4314,2.0816,3.5544,2.8381,1.1894,0 
-2.0177,0.6187,1.2585,2.3492,2.4005,0.625,1.4416,0.3998,3.0077,4.8313,4.2176,2.493,0.7237,1.8285,1.9235,1.9446,0.9507,2.4442,3.8372,1.4647,0 
-0.7848,2.1337,1.4387,1.1508,-0.5274,4.4483,2.4416,-0.2302,3.2037,1.6428,2.5072,2.1826,1.2406,2.0479,3.6017,2.4211,2.1187,1.8037,1.4702,2.5754,0 
-1.3524,-1.4417,3.3116,2.7025,1.201,1.4485,2.5849,3.5464,2.1857,1.5378,2.8314,2.746,2.8581,2.7021,0.6425,2.0635,2.1591,1.7118,1.0741,3.4508,0 
-1.246,-0.4296,3.2754,2.2223,2.3384,1.8475,2.3834,1.6761,-0.4039,3.7671,2.0785,2.924,1.8109,1.7478,1.8925,3.9978,2.8862,2.2975,2.4954,2.8275,0 
-0.5146,-0.2666,2.2908,3.0543,2.9318,3.0722,2.6127,2.4038,2.4806,2.0037,3.0815,2.9464,2.9892,1.2722,0.6432,0.4643,3.633,2.8082,1.2018,2.4294,0 
-2.0492,-1.4584,2.1105,1.8434,3.5902,2.4531,1.2712,1.6338,1.8239,1.9432,0.578,1.6989,0.296,4.5292,3.8609,2.838,2.0694,2.3039,2.2339,1.9036,0 
0.6816,-2.3563,0.4988,2.0188,2.6112,2.0157,0.3797,2.0876,1.0501,1.9063,2.1273,2.5271,1.0408,1.2576,0.9537,2.2275,1.9741,1.9235,1.1823,1.5465,0 
-1.6608,-0.5402,2.6541,2.3362,2.9922,0.5249,0.5865,1.3147,1.2931,1.4011,2.3949,1.5002,-0.0019,3.0777,1.3745,1.767,1.423,1.4393,1.2654,1.4687,0 
-0.5888,-0.3153,3.6454,4.1556,1.2481,3.2574,3.0682,2.3769,1.48,1.8407,1.0026,3.2211,2.139,1.7616,2.1087,1.3831,2.1113,1.5642,2.6048,1.2182,0 
-0.0763,-0.1568,3.3122,2.452,1.8345,3.0057,2.3796,0.8846,1.8772,0.0205,1.5366,1.6,2.0189,2.8688,2.476,2.7569,1.8669,3.7156,1.4687,0.7817,0 
-0.6155,-0.3227,2.0044,3.1862,0.8724,1.3839,1.8465,0.5265,4.0114,2.148,2.2242,3.1751,2.8802,2.4048,0.3753,3.2494,2.1825,1.3092,2.8689,1.3672,0 
0.1624,-0.556,3.5302,3.1022,2.1835,2.6926,1.4159,2.6101,0.805,1.4078,1.697,0.9311,2.5133,1.7032,0.3635,3.2995,3.672,3.2839,1.4362,2.4455,0 
-1.4186,-1.0903,2.5541,2.9042,2.613,2.6114,1.7634,1.7817,2.7117,2.6556,3.8769,1.8878,2.6755,2.3248,3.7825,-0.0759,2.5066,2.4923,3.425,2.4621,0 
1.7218,-1.0924,1.7223,1.7825,2.2268,2.5847,1.606,0.2112,3.2965,1.4623,2.6435,1.7691,3.188,2.4634,2.5044,0.5723,3.0778,1.5886,1.1992,0.0861,0 
-0.5397,0.635,2.6651,1.0699,2.5492,3.7636,2.0684,2.8339,2.192,3.4219,-0.2018,2.1003,1.2734,1.4727,2.4266,3.3765,3.0108,1.587,2.3226,3.3938,0 
-0.6251,-1.0358,2.8287,3.7087,2.1471,3.3069,1.6703,2.6966,2.2285,1.5404,2.613,1.5887,4.5353,3.7065,-0.2028,1.8221,1.7726,2.5105,2.331,1.2198,0 
0.0688,-0.6955,2.1117,1.3445,2.3949,2.9131,1.8947,1.0583,2.7685,1.6663,1.1785,2.1223,1.74,1.1001,1.2846,0.9481,0.2954,2.9313,1.817,1.8217,0 
-1.9076,-1.468,2.1089,3.5675,1.9809,2.974,2.1509,2.9803,1.5789,2.3339,3.2861,3.7865,1.5498,2.2323,3.6472,3.2665,0.3271,2.0887,1.5056,2.5294,0 
1.0899,0.7327,1.6396,-0.8274,0.8624,3.747,1.7039,3.5535,1.7423,1.6635,3.4127,3.2823,1.0165,1.5195,2.3174,3.2261,2.5296,0.8461,1.2062,2.8834,0 
-1.2733,1.8332,2.4802,0.5103,2.6756,1.8414,0.5641,0.5423,2.4197,2.594,-0.6521,2.5139,1.6909,2.8354,2.0556,3.0241,2.7013,0.5175,2.2297,2.2291,0 
1.2511,-0.9472,1.7355,0.6916,1.236,0.9429,0.8968,2.7024,1.2618,2.4582,0.7464,3.4946,1.2906,2.3799,1.2078,2.5188,1.4001,2.6127,0.8263,1.754,0 
-0.9075,-0.5218,2.1168,2.9343,2.9325,2.2741,2.9998,1.1916,1.0936,1.5082,0.9024,2.1543,1.4102,0.0808,4.5858,3.5054,0.977,1.9536,0.6769,1.0278,0 
0.3812,1.3496,2.9142,1.4447,1.6133,5.1256,1.7283,0.3765,2.4242,2.961,4.8846,4.1528,2.9955,1.4951,1.0782,2.5047,2.0982,2.1624,3.5808,2.6424,0 
1.1116,-1.2112,3.2941,0.2702,2.7261,0.7888,2.5674,0.2287,1.162,0.926,2.264,2.0792,2.0767,1.2857,1.9901,1.5919,0.7879,-0.757,1.0401,0.2781,0 
-1.2527,-0.4071,3.0753,3.0044,2.5841,3.3582,2.3256,2.5054,1.8886,1.4143,0.6938,0.4766,1.3958,2.956,1.251,1.2161,3.0729,3.0996,1.4248,2.6198,0 
0.7226,-1.4067,2.745,0.8082,1.257,2.3779,0.5259,2.4583,-0.05,1.6903,1.6827,1.3544,2.0259,0.8837,2.7497,1.9419,1.6433,3.5078,1.7669,2.3958,0 
0.6361,1.2094,1.8939,2.6189,1.5032,1.5366,0.9555,0.9898,1.5002,0.8918,3.0804,3.173,4.1742,1.081,1.2371,1.7709,2.2417,2.317,1.6452,2.2871,0 
-0.1984,1.1338,1.6956,3.6496,1.1731,2.658,2.5677,1.9026,0.799,2.5245,3.1082,1.6421,0.3402,1.3723,2.3617,1.7218,3.8353,2.6557,2.606,3.2059,0 
-0.3571,0.8133,0.6493,3.3923,1.942,1.4581,2.1924,2.2765,1.5217,2.8208,1.4639,2.5251,1.6266,2.9467,2.245,1.8768,2.3797,3.7199,1.5755,2.0928,0 
-0.1809,-0.6333,0.828,1.1128,1.1736,2.3868,0.5943,0.9887,-0.0061,0.0814,2.8628,2.3717,1.2771,1.3334,2.6809,2.7461,3.6331,1.8967,0.9127,2.4004,0 
0.1575,-0.9608,0.8816,2.0993,1.4038,1.3266,2.3391,0.6619,2.8354,2.9187,1.1056,1.9952,2.077,1.9489,1.007,1.3475,2.4244,1.6444,2.0048,1.3932,0 
-1.6426,0.6849,1.9378,1.0197,1.1678,1.0211,3.1028,1.1068,1.5734,0.5855,2.9836,2.7365,3.1975,1.3358,4.1861,1.6657,1.3827,2.1057,2.6155,1.62,0 
-1.1377,0.1645,3.3388,2.3406,3.5009,1.3124,1.711,2.6806,0.8281,1.4967,2.8761,1.9626,0.9838,1.4312,2.9341,2.781,2.5779,1.0829,1.5941,2.218,0 
-1.96,0.0389,2.0494,2.9216,2.7099,3.5493,1.1426,2.0674,2.0395,1.4668,2.9877,2.1281,2.0166,0.8252,3.1317,1.1126,3.1664,1.7731,2.7762,2.3809,0 
1.3287,-0.3862,0.7712,2.1883,2.5229,2.1727,2.9499,1.9265,2.9155,2.5188,1.6038,1.0253,3.2525,1.4177,1.6397,0.9829,1.8723,2.6521,0.1467,0.9597,0 
0.1474,-2.6283,2.4196,2.1433,3.3701,0.4176,3.2617,1.679,2.2148,2.2297,0.0336,2.2373,2.5539,0.8698,0.9806,3.3773,2.0283,2.7006,1.2944,0.7711,0 
0.433,1.4181,1.6346,2.316,1.6562,2.1117,2.2508,2.7454,0.3288,2.9316,0.6866,1.7917,1.5036,0.4517,4.6771,0.7465,3.3942,2.6041,1.845,1.8276,0 
0.0009,1.4001,1.8311,2.0322,2.3225,2.7138,2.4206,1.8659,0.3674,1.8982,1.7605,2.5489,1.3749,3.3529,0.8613,3.5782,3.8329,1.4445,3.1052,2.4789,0 
0.0618,0.2306,0.6554,1.2889,1.6255,0.7662,3.0582,3.3534,1.573,0.8624,2.8932,2.161,2.3047,1.8898,3.18,2.6906,0.166,3.5089,0.9927,1.1156,0 
-0.2218,0.8367,2.4846,3.8888,0.7068,2.4369,0.4419,0.6436,1.9758,2.5361,0.4493,-0.1713,0.6339,2.2896,2.209,2.0677,2.1557,0.6189,3.0955,2.724,0 
1.2998,0.7196,0.7445,2.67,2.4269,2.2916,2.6183,2.4051,2.3412,0.8727,0.5206,2.2948,0.8362,2.9142,1.1939,2.6255,3.1135,2.6356,-0.7304,2.3618,0 
-0.9764,0.4643,1.2457,3.259,2.6958,2.5229,1.0441,1.7447,3.559,2.0465,2.9811,0.3688,3.2653,1.5594,1.7397,2.6116,1.6639,1.3015,1.0178,1.1025,0 
1.2954,-0.7676,0.5718,2.3155,2.0012,2.0387,1.3914,1.7292,1.0629,2.1879,0.8769,1.827,1.2106,0.5872,4.1027,0.7317,3.3695,1.6139,3.0601,1.2634,0 
0.4673,0.5781,0.7382,0.4666,0.6654,1.5267,1.9569,2.843,2.9714,2.7043,2.0522,0.4096,1.4411,1.9771,1.4952,0.8864,2.8159,0.9911,2.7615,1.3494,0 
0.1819,-1.7004,0.9057,0.968,1.9645,1.6416,0.7695,1.9073,1.6752,1.8726,-0.2762,1.8825,0.4164,3.3187,3.1486,2.2676,3.4442,-0.9797,3.7432,2.5849,0 
-1.2435,1.4705,1.1397,0.4087,3.1951,1.3686,1.4509,0.6233,2.9487,3.116,0.8055,2.0681,2.2351,4.3058,0.5167,2.4499,1.5735,1.8194,3.3809,1.568,0 
0.468,-0.5866,1.8481,1.44,2.2851,0.1403,3.031,1.8707,0.9847,1.5244,3.0859,1.1286,1.4612,2.8931,2.5505,1.6867,2.5562,2.5608,1.2004,0.8891,0 
-0.5298,0.3244,1.6273,2.4232,2.1372,2.4546,1.1763,1.8749,1.301,3.1722,3.4882,2.2361,2.8389,1.4636,3.4953,2.5114,0.5789,2.3888,2.3955,2.4255,0 
0.4546,-0.0521,2.4434,1.4149,2.4776,2.2643,3.9367,1.2716,1.1566,1.7598,2.1657,1.2897,1.9478,1.5567,3.5088,1.298,0.8057,3.1644,0.2185,2.1109,0 
1.0893,0.6263,2.3631,0.3484,2.6066,2.0916,4.4496,2.76,2.108,0.8476,2.0707,1.0801,1.9934,1.1516,1.2368,2.2886,0.7229,2.6575,2.0786,2.6907,0 
0.0859,-0.1027,2.5174,1.9521,3.0377,1.4243,2.3086,3.8207,0.9926,1.9472,3.4929,2.1633,1.5984,1.5711,4.0524,1.2238,-0.2263,0.3276,2.5973,1.7098,0 
1.4854,-0.7232,3.1183,1.992,1.1874,1.4009,1.6941,1.9265,0.8942,2.2627,0.4885,2.0673,3.2007,1.4873,1.9469,1.7446,3.7369,3.024,0.5182,1.6015,0 
1.9139,-0.3265,2.8896,3.1799,4.8057,3.2484,2.3028,4.0653,2.6002,0.3195,3.4095,2.7605,2.2919,1.3293,2.5117,3.144,1.9712,2.4034,1.4323,1.5,0 
-1.6193,-0.0296,1.8141,0.6918,2.8168,3.8399,3.4726,1.6104,0.5949,2.7603,2.2035,3.1978,1.5332,2.4223,2.3383,3.7713,2.5316,1.071,0.8052,4.2376,0 
1.3505,-0.288,3.0287,2.9854,3.7419,3.2555,1.9879,0.9321,1.7864,2.5822,3.7354,1.4502,4.017,2.3402,0.8425,3.3216,1.8399,1.1541,2.1604,0.1911,0 
-0.5763,0.6704,2.2804,1.7348,2.9673,1.7076,0.4537,1.5367,2.6804,2.7306,1.5016,0.2043,1.8985,1.7075,3.8526,2.2186,1.0347,1.9641,2.478,1.7658,0 
0.4765,-0.0768,1.8704,2.3643,1.4372,2.0448,3.6589,1.781,1.26,1.8036,4.4294,0.1843,-0.0941,1.7492,3.5517,1.6901,1.4101,-0.0892,3.2909,2.3146,0 
1.248,0.0275,3.1271,3.0907,3.7697,0.9405,2.9575,2.1296,-1.0505,2.1168,0.8394,2.9774,1.8726,2.4018,3.3499,0.643,1.3853,1.515,2.1147,1.1799,0 
0.9924,0.1099,3.3968,2.8988,1.5779,2.5781,1.32,4.453,2.2428,2.5143,0.8066,1.7871,0.5298,2.5197,1.7174,0.5835,3.7834,2.9139,2.5321,2.9639,0 
0.1605,0.1807,1.1615,1.3115,0.9163,2.4292,2.8042,2.5615,1.2985,2.1856,1.8394,1.5685,1.868,2.1928,0.7977,3.6142,2.5895,3.4177,2.3501,2.629,0 
-0.4344,0.8854,3.9642,1.4932,0.0579,2.0413,2.7985,3.5421,2.6533,2.2134,1.5433,1.4386,0.253,0.7637,1.2239,2.593,1.571,1.9393,1.6652,2.3194,0 
1.8373,0.1924,1.2012,2.633,1.0637,1.8047,3.1331,1.5226,1.6834,1.9569,2.6741,2.8101,3.6852,1.9269,2.0808,2.1195,2.8339,3.8243,1.1077,1.1452,0 
-0.5229,-0.2956,0.9501,1.8123,0.3566,1.5148,3.8866,3.244,0.6783,2.6094,3.8311,3.0942,3.215,0.7414,1.4329,1.5446,-0.1104,2.4626,1.0927,4.254,0 
-0.0897,1.0209,0.238,2.2823,2.4889,3.5515,0.2891,2.1389,3.0344,2.8599,2.8269,0.976,2.948,3.2033,0.4658,0.873,2.7286,2.9279,2.6778,-0.0968,0 
-0.3591,-0.8026,4.0503,2.1401,1.721,2.3765,2.5616,3.2648,2.004,2.7321,3.94,3.6989,2.207,2.3489,0.1769,3.0564,3.1104,1.9655,1.7272,1.2745,0 
0.4262,-0.2648,2.4705,3.9418,-0.4175,-0.4347,4.1813,1.3697,1.021,0.3599,1.0828,2.5091,2.681,2.0528,1.1047,2.2532,3.4094,1.4144,1.5595,2.8986,0 
-0.5756,1.1104,1.4949,1.1746,3.4387,2.2675,1.5107,3.5539,1.2672,2.3113,0.3605,3.4231,4.6862,1.5757,-0.219,1.2313,2.5354,1.9701,2.8191,2.1287,0 
0.977,-0.9939,0.2935,3.2598,1.5518,0.387,1.8668,2.3253,0.8999,1.0134,2.8602,2.7383,1.339,2.1122,0.6218,0.9401,2.3123,2.6026,1.4573,1.7049,0 
0.1251,0.1053,0.8947,4.4802,1.7483,2.1076,2.7992,2.5082,2.3979,3.9838,2.6892,3.7939,2.528,1.9211,0.165,1.6988,2.1601,3.5646,0.6146,2.4256,0 
-0.3708,1.1841,1.9368,2.3856,1.1138,2.838,1.1146,3.5646,0.782,0.7973,3.859,3.072,2.642,2.7367,3.1244,1.5154,2.4565,0.6761,1.318,2.1936,0 
-0.1372,1.4369,2.1788,0.5716,2.5247,1.8121,0.4885,3.2377,1.3158,1.5605,1.9929,0.3598,3.4201,2.6112,3.3578,2.5799,2.3116,2.0317,1.0279,2.4141,0 
0.9104,0.0776,1.9509,1.4359,4.4229,0.7577,1.0185,1.0351,3.3547,2.9857,1.9768,3.0256,2.3102,3.6208,2.3877,4.2609,2.1556,4.0556,2.4993,2.8223,0 
-0.0805,-0.8624,4.2877,1.4336,2.5175,1.5098,-0.5953,2.7719,2.0986,1.5684,1.2651,2.4096,1.5044,2.5842,1.4368,1.5388,1.3783,-0.1482,2.4199,2.4508,0 
-2.4141,0.6515,1.011,2.8087,2.5733,1.5458,1.0112,1.3688,2.7409,3.092,1.1415,2.2018,1.5645,3.2348,3.311,1.4199,1.0447,1.2789,2.7526,2.2552,0 
0.8613,0.6092,3.8132,2.6326,2.4333,0.5468,1.5272,2.6536,1.6949,-0.2087,1.4071,2.5673,1.0787,1.9451,3.2877,2.5518,0.0256,0.7007,0.584,3.2726,0 
0.7534,0.5091,1.6634,1.5712,0.1698,2.9137,2.6474,1.7608,1.8833,1.5431,1.3376,0.6168,2.3337,2.2893,1.4413,2.7046,2.2926,1.8597,3.038,3.2831,0 
0.7532,0.5113,0.8165,0.2652,3.0291,2.3286,2.7798,1.2423,0.4015,2.0777,2.5604,1.3093,2.7273,2.2277,0.6756,3.3213,1.1703,2.3067,1.078,3.1502,0 
0.0998,0.6249,2.2495,2.35,0.6896,2.6392,0.1322,0.8375,2.312,0.5235,2.452,3.4969,2.9152,2.0862,0.165,1.9467,3.2376,4.8511,1.2868,2.2132,0 
-2.5626,0.9396,2.3959,2.4095,1.3133,1.3222,2.4491,1.9291,1.177,2.5353,1.2692,2.1448,0.9828,1.8102,0.7774,2.7786,2.4279,3.0999,3.0302,2.3865,0 
-0.9241,0.1245,0.9591,0.7041,3.0747,2.0648,2.0954,-0.4245,1.9524,1.6639,1.2623,3.4863,2.4717,1.5618,1.3073,2.3073,3.0264,0.7928,2.0312,0.4812,0 
0.5778,-0.9328,0.8726,1.8445,2.2551,2.2792,1.8611,0.6152,3.1617,2.458,1.4166,1.5511,2.2623,2.483,3.9018,-0.2985,1.6722,3.0674,1.6469,-0.3903,0 
-0.122,0.687,1.8528,2.8114,3.5334,2.2682,1.0512,1.4332,2.9857,2.6429,1.2739,1.1502,3.9293,1.8465,-0.6416,2.0896,0.2429,4.1345,1.0536,1.8084,0 
0.9488,0.2526,0.6499,0.6867,1.4999,2.1068,3.1768,1.3012,1.7807,2.4303,1.9834,1.4225,1.3654,2.9134,2.6868,4.0091,2.7962,1.4786,1.7333,3.2575,0 
-1.6077,1.2677,3.8877,1.8514,3.0281,2.019,2.4061,2.0678,2.0743,1.1201,2.3242,1.9398,2.2159,1.9734,0.9557,3.9831,2.7948,2.6895,2.721,1.0007,0 
0.8148,0.464,1.1275,1.7899,3.7736,2.1243,1.7833,3.0347,1.4691,1.2265,2.4129,2.1633,0.9626,-0.5324,-0.2709,1.7526,1.8758,0.6421,1.9092,3.8237,0 
-0.6955,0.6741,2.9992,1.6588,3.0448,2.4324,2.0891,0.5364,2.8077,1.8212,0.2842,2.655,1.2565,4.0775,1.7082,1.7761,0.5203,1.8773,2.6615,2.3695,0 
0.6695,-1.3446,2.5848,1.7569,1.3737,0.9333,2.1553,2.423,2.3089,1.4586,2.0967,-0.1063,2.0323,1.9252,2.6009,1.8921,2.7692,2.0034,1.726,1.3312,0 
-0.1635,0.2058,2.0217,1.7298,2.0856,3.0975,2.5454,0.4897,2.2504,1.7226,2.3363,3.1232,3.7095,0.8086,4.1317,2.4153,3.034,3.4528,2.38,1.8052,0 
-0.3574,1.2007,4.0653,2.9902,1.2268,1.5763,0.9441,0.3462,2.5883,2.9004,0.2965,1.5823,2.2448,2.1724,0.3797,3.1634,1.5918,1.4105,2.5852,3.263,0 
-0.8312,0.7516,1.9665,2.5404,2.8128,1.6533,2.3493,1.2097,0.7858,4.4405,1.1914,1.3897,2.7021,2.7124,2.878,1.3139,1.9158,1.1122,3.2045,2.2938,0 
1.3773,-0.0792,1.6415,1.9142,3.3154,3.4432,0.7505,1.4463,1.8967,1.2367,3.2845,0.3916,1.0896,1.1293,2.5839,2.1528,1.7189,2.5972,1.0818,1.6499,0 
-0.448,-1.0924,3.2276,0.8571,1.6651,3.0869,1.6664,2.7182,1.5969,2.2155,2.4852,2.3295,3.173,1.3342,3.3799,2.6241,3.2711,2.169,2.4049,1.1725,0 
0.0827,1.4417,2.1604,0.7551,1.8465,0.9304,2.082,1.675,1.0647,3.1754,3.1671,1.1268,3.3777,3.2115,1.801,1.3823,3.483,1.0525,0.2819,1.6675,0 
-1.0204,0.9349,3.0432,2.2217,1.703,1.2361,1.8387,1.0654,3.5447,2.7361,1.2896,1.0668,2.5651,3.4461,3.0029,1.9296,2.8558,0.5668,1.7622,2.5147,0 
1.7054,-0.5971,1.7341,3.3634,2.683,1.8849,2.2837,1.3305,2.927,1.6739,1.422,1.343,1.1792,0.4447,2.9482,2.9841,1.3818,0.6969,1.0152,2.7016,0 
0.7775,0.8096,1.5121,0.8951,0.5502,0.8531,0.8998,0.6758,3.4295,3.5629,3.4545,2.8744,3.1149,0.1575,3.317,2.7016,0.977,2.7844,2.4695,0.2536,0 
-0.5428,-0.6899,2.0865,2.3123,1.06,2.2839,2.6392,2.0922,2.7509,2.299,1.5129,-0.051,1.6163,1.0233,0.5362,2.1149,3.3104,3.2126,0.8355,3.0777,0 
0.9352,0.6741,1.5939,2.3815,2.4084,1.9885,1.8568,2.0661,2.7708,2.388,1.3668,0.4143,1.5303,3.1939,4.2087,2.8263,3.6642,1.2777,1.4795,2.7859,0 
0.5691,-0.985,2.129,3.9647,2.8117,2.7654,1.9685,3.1444,1.8482,1.853,1.3233,3.5913,1.8391,1.0049,2.1262,1.6024,1.1693,1.7574,2.3812,-0.0555,0 
1.2876,2.1836,0.902,1.2748,1.974,2.0702,1.0428,0.9807,0.6522,1.5516,1.8528,2.6612,3.3639,1.6734,2.4608,3.0496,3.2065,2.1422,3.3553,1.2754,0 
0.511,0.4383,0.6782,1.1579,2.0491,0.1565,0.656,2.5112,2.1372,3.4047,0.2082,1.1973,2.0351,3.6308,0.3078,2.1798,-0.268,2.1968,1.9355,0.382,0 
-0.7959,0.1222,1.7265,3.8382,1.453,1.4826,1.4247,2.6956,0.9569,2.2861,3.0287,0.8211,2.9437,1.704,1.9638,1.0305,1.4747,2.953,0.3502,1.0511,0 
-0.7266,-0.886,2.6749,3.2324,1.893,-0.0948,2.8276,2.4029,2.6853,1.1909,2.0802,1.4036,3.7544,0.3612,1.4363,0.3516,4.3998,1.4503,2.1059,3.22,0 
1.2306,0.7906,2.4489,0.8774,2.3918,0.8805,1.7909,1.3552,2.1484,1.9335,1.4401,1.392,1.3785,2.8942,1.1526,3.4548,2.4051,4.0383,1.3256,2.0875,0 
-0.0947,-0.2202,2.4546,3.1766,2.1664,3.3401,1.7167,3.3964,2.3903,1.6647,0.989,2.4627,2.2082,1.0991,1.3509,0.782,0.7013,3.7538,2.2895,2.6119,0 
-0.0307,-2.3744,1.8622,1.2709,1.6968,1.637,1.313,1.4865,2.9532,2.9807,1.9056,1.4392,1.7489,1.0686,1.7006,3.2871,1.1741,0.5595,1.5049,2.0911,0 
-2.1594,-2.2453,2.6553,1.6482,2.4112,0.7643,1.4898,2.877,1.6069,0.7629,1.8214,0.1849,2.856,2.7739,2.558,3.0133,1.3715,2.4924,2.5906,3.5146,0 
