Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
0.5658,1.2006,5.0678,1.6365,2.252,1.7875,0.5795,0.1204,1.8525,1.9856,1.3041,2.0627,0.7105,1.197,3.0378,1.5403,1.4909,4.4341,1.5203,-0.5999,1 
0.4937,-0.3535,1.7895,2.5157,1.785,1.9832,3.2062,1.8464,1.3198,1.9443,2.1859,2.945,0.4179,2.0481,0.6809,2.93,0.5131,1.9499,2.2009,0.1571,1 
-1.5277,0.38,2.645,2.3407,2.0945,1.0138,-0.156,-1.2643,1.7973,3.1373,2.5084,2.7772,0.0345,1.4661,0.7502,0.4979,4.2172,0.531,1.5756,3.0742,1 
0.5571,-0.5424,0.9816,1.5053,1.6828,1.7624,1.1215,2.4371,0.8175,0.181,1.9181,3.0009,1.4194,2.6163,2.3043,2.0066,0.7239,0.1093,-0.5443,1.0159,1 
0.841,-2.0878,2.1954,1.5716,1.741,2.7691,2.8006,0.3699,0.2614,0.5401,5.1441,-0.3483,2.2529,3.2425,1.3555,2.6746,1.7788,1.1633,1.4856,0.9899,1 
-0.9432,0.1106,0.0233,1.7677,1.5251,1.1837,1.4156,2.6566,2.1552,0.0775,2.2377,2.487,1.5175,4.0332,3.1001,2.7663,2.5516,2.5408,2.4007,1.7822,1 
0.6918,-0.9685,1.2401,2.9827,0.1252,4.6283,2.1334,-0.3955,1.5661,3.249,2.2745,2.388,1.0597,1.5834,2.5778,2.0257,0.5801,2.4091,1.1959,1.6032,1 
-0.9687,-1.429,4.7852,-0.1965,2.9461,2.0899,3.3072,0.9657,2.3952,0.2888,3.4579,0.7704,1.6635,3.5582,3.1393,1.8659,2.1338,0.9307,3.2661,3.1429,1 
-0.1721,-0.5056,2.4319,2.3896,1.5819,1.4544,1.6244,2.314,1.8113,2.09,2.8123,4.0163,2.4075,2.4558,0.4523,1.8816,1.9566,0.7327,1.7385,2.4765,1 
0.5228,0.451,3.2388,1.796,2.1205,3.7176,1.6581,1.758,3.3556,2.4692,1.9852,1.4668,1.1564,0.7602,2.1404,2.2828,1.6233,1.583,0.495,1.9948,1 
0.3485,0.4531,2.4269,2.8828,1.7286,0.3126,2.5972,4.2397,2.0339,2.3221,2.9713,2.9073,2.5152,4.192,2.7604,1.667,2.9093,2.4488,2.1495,1.1016,1 
-0.4323,-0.4699,1.1284,2.8522,0.8191,1.6249,2.2576,-0.0023,2.6598,0.5372,3.0355,2.007,2.5686,1.244,3.1346,1.2737,-0.718,1.283,2.0902,3.0354,1 
-0.3741,0.5601,2.2423,0.6703,-0.2592,2.0384,1.1887,1.9073,3.2428,0.5109,2.3334,-0.3877,1.7004,2.1787,2.1249,2.9783,0.5531,2.1605,2.5913,2.8139,1 
1.0722,-1.025,2.2932,1.6828,2.4271,3.7205,1.072,4.4014,3.4671,0.7269,3.174,1.8701,2.6291,2.9499,1.9745,1.0049,3.1908,1.5769,2.797,2.8886,1 
1.4218,0.3195,2.4333,2.2451,1.6069,1.9007,3.3088,1.6883,4.5931,1.6714,4.1664,0.1521,1.6468,2.1892,4.48,1.1715,1.9494,1.7373,0.6233,-0.8138,1 
-0.9845,-1.1421,3.1357,3.7331,-0.015,1.9036,2.3181,-0.423,0.9971,2.3565,2.2919,2.304,1.747,-0.8168,1.5594,3.6958,1.774,1.227,1.7041,2.1208,1 
0.3677,0.1785,2.1316,3.0254,2.738,2.1061,2.0765,0.9835,0.468,2.8041,2.8884,2.6365,2.9803,1.8148,2.6753,2.0321,0.9323,0.3152,2.2415,1.4789,1 
1.8448,0.2516,1.2871,2.0525,0.4668,0.2828,2.4212,0.9853,1.1703,1.4582,1.353,1.9014,2.0743,3.1481,-0.0073,2.8951,1.9519,2.7281,0.5802,3.043,1 
-2.4095,-0.7243,1.8621,3.1301,1.4119,0.2762,2.677,0.3224,2.4799,1.429,2.027,2.1664,3.3574,1.6424,1.9501,1.3209,1.5745,1.4018,3.0505,2.7478,1 
0.0044,-0.1512,1.7085,0.3531,1.4311,0.6768,2.6805,3.431,1.548,1.9981,2.2515,4.5931,2.5936,2.1951,2.7731,1.8469,0.9395,1.6269,1.2917,3.054,1 
2.0864,0.0615,2.9213,2.4351,2.7926,1.3347,1.8913,2.1883,1.4855,2.3515,1.6328,1.4054,3.1099,1.8036,3.4236,1.5107,2.8028,0.8713,1.0605,1.5008,1 
-1.7724,0.7532,1.4968,-0.1672,3.0043,1.0759,5.1122,1.5177,3.111,2.5509,1.4944,1.7358,2.2503,2.3377,0.0149,2.4213,2.9106,1.5584,1.8674,2.5092,1 
0.397,0.9579,3.2771,3.1196,2.1223,0.5694,1.6469,2.5878,3.2108,3.9026,2.1239,2.5983,3.6171,2.9909,2.3121,1.4312,0.1577,1.0782,1.3427,1.1947,1 
-1.0078,-1.6447,0.4184,1.6582,2.4759,1.3637,1.8962,1.5359,2.5171,2.4645,1.501,1.2728,3.2822,-0.1331,3.5191,2.7611,3.2821,3.2324,2.7627,1.2938,1 
0.9129,-1.8467,0.788,3.1486,2.7602,2.7536,1.5092,1.6228,0.9306,2.248,2.9195,2.2912,2.6287,0.8972,1.5605,2.7463,1.7746,3.4618,2.1947,2.047,1 
0.1374,1.2183,2.6846,1.1096,-0.2513,2.569,0.338,3.8347,1.039,2.6386,2.2444,3.7322,1.1254,1.5539,4.7778,2.6608,1.2548,2.617,0.9429,3.4514,1 
0.1486,1.2609,1.1563,2.4715,2.6213,2.1981,1.0242,1.5186,2.4727,2.3594,1.1591,0.7241,-0.3623,1.5832,2.9343,2.1248,2.5689,2.5657,2.106,2.732,1 
0.9418,0.6745,2.028,2.2983,1.9616,2.0777,0.3853,2.2632,1.245,1.5728,1.6783,1.8061,2.0361,2.2745,1.7626,1.3246,1.6054,3.4505,1.8707,1.6896,1 
-0.4987,-1.4588,0.9096,2.8243,2.4389,3.1333,1.1254,1.7248,2.4145,1.608,0.5699,3.0692,-0.4764,2.4561,2.2476,1.2296,1.062,-0.4126,2.1211,3.2606,1 
2.1774,0.8046,2.5244,2.4636,2.4142,3.0864,2.1294,2.5405,1.7735,1.6574,2.1187,2.7955,2.6291,2.4022,1.2456,0.7385,2.3709,2.4086,2.3778,0.4816,1 
-0.8001,0.6052,1.3425,2.7145,1.9846,2.935,1.9899,3.4773,0.7359,3.0452,3.9806,1.4842,2.7411,-0.0054,1.842,1.1544,1.2028,1.473,1.2387,1.9502,1 
0.1443,-2.0073,0.2482,2.1456,2.6311,2.4368,1.2253,2.5667,2.6965,1.628,2.2555,1.6718,2.3211,0.8956,2.8259,2.0652,2.3388,1.1362,2.3437,0.9769,1 
-2.7715,-0.4917,1.6696,1.2909,2.1392,1.3887,1.068,2.3537,0.3596,3.4299,2.4982,2.6344,2.3403,2.6101,2.4624,2.1337,3.957,3.2558,0.7005,2.4756,1 
-0.4331,-0.6247,2.1731,0.3953,3.0141,1.8699,2.1325,2.2904,1.9844,2.2417,1.6271,3.0707,0.4677,1.0507,3.6784,3.6073,2.2368,3.6532,2.2039,-0.0764,1 
0.1836,0.361,2.0473,1.2532,0.474,1.1356,3.7132,1.6015,1.7216,3.3476,3.1991,2.6801,1.8662,2.3864,2.0251,3.388,1.3534,2.5726,2.1214,1.731,1 
-2.3932,-0.5886,1.6536,3.2602,1.6807,2.676,2.2023,0.2615,2.7309,1.9343,0.7254,1.4298,2.8302,1.3004,2.149,2.4305,1.4371,1.1629,2.5865,2.3209,1 
-0.9696,-0.7993,1.1372,2.9371,1.9171,2.789,0.709,2.3379,2.1189,2.2844,1.9127,1.6552,1.7445,3.3079,3.0166,0.9825,3.5741,2.0921,3.6394,1.3083,1 
0.333,0.3397,2.77,2.4629,2.0447,2.1986,3.3101,2.9645,2.7704,2.3276,1.6663,1.1974,1.0886,2.8308,0.7275,2.4617,-0.3266,1.7767,2.0921,3.345,1 
-0.1473,-0.6832,0.8346,2.6395,1.25,2.0768,0.573,2.1281,0.8382,3.8005,1.6864,2.3181,0.8582,2.5475,1.982,2.2071,2.0256,3.5047,2.6391,1.3885,1 
1.4724,0.1016,0.6618,3.2575,1.9939,1.7403,3.6307,2.4657,0.7813,3.9161,2.4925,2.0801,3.1995,1.3469,3.6921,2.4963,2.4408,0.907,0.168,3.12,1 
-1.2323,0.4916,1.6989,0.9952,3.1186,2.1669,2.9895,2.1423,2.6597,0.971,3.2956,2.308,2.7117,0.6983,2.0395,1.6065,3.6563,3.4453,2.1397,1.8121,1 
0.035,0.9253,2.0246,1.4777,3.7454,1.1249,2.3096,1.2033,1.1644,2.5578,0.9452,2.6385,1.7585,1.5159,2.6914,2.047,1.7049,2.1225,1.1991,3.6532,1 
0.4645,-1.3597,2.7193,3.8139,3.2271,2.3285,3.0275,1.0877,0.5747,2.0945,2.8314,2.1068,3.2874,1.5766,0.7075,1.2944,1.0895,1.7861,3.0109,2.2167,1 
0.2501,2.2245,2.4049,1.9768,1.6826,3.751,1.4383,2.167,3.1126,2.2951,3.0402,1.4597,2.8726,2.6813,2.133,2.8853,2.3,1.6099,4.1648,1.0631,1 
2.0975,-0.7997,0.7308,2.1545,1.5045,3.1327,1.0517,1.8268,3.9108,3.0944,4.2561,1.8441,1.8892,1.0774,0.0635,6.4582,1.8661,0.9026,2.4322,3.1126,1 
0.7874,-0.686,2.2838,2.2982,0.6883,0.3776,2.3457,0.5108,1.5368,2.2107,2.5281,0.5685,3.7949,0.7986,0.4256,2.2642,3.6204,2.6896,3.2998,1.4835,1 
-0.6428,-1.1503,1.3812,3.2306,3.2574,1.0825,1.1752,3.3836,2.4855,2.8329,2.2424,-0.051,2.517,3.1369,1.9584,2.189,1.4912,0.3294,1.1986,3.3931,1 
-0.5737,0.6514,3.8944,0.4313,0.8252,1.7238,4.0167,1.8681,2.6065,1.6036,0.3958,0.6918,1.9516,3.3223,1.8045,1.8643,1.4797,1.662,2.744,1.9789,1 
2.0491,-0.7112,3.4684,2.6004,0.3547,1.6374,0.9653,3.1517,2.9681,1.7382,1.9252,1.7955,2.0726,2.9514,1.8067,0.2757,2.6771,0.8694,1.5866,-0.0209,1 
-1.0604,1.4542,1.8898,2.7825,1.7489,1.7195,3.4553,1.4603,4.0145,2.5062,-1.0263,3.3522,2.1865,2.9592,0.8783,2.8446,1.0703,2.1364,3.7886,2.9245,1 
-0.8135,0.0467,3.0841,1.2356,1.7347,0.9968,0.174,1.0882,2.0497,1.3309,2.3333,-0.0626,2.1512,0.4638,2.3399,1.0908,2.0619,0.9648,2.723,0.8792,1 
-0.8971,1.6127,2.7708,1.2109,2.1895,1.555,0.3734,1.1031,0.9515,1.2855,3.3166,3.7401,3.2152,3.1335,1.1346,1.4318,2.0622,2.1635,1.8141,2.3838,1 
0.158,-0.1237,3.3723,3.1821,1.9303,2.7655,2.0609,1.0822,3.3019,1.6858,1.7725,1.9107,1.3968,1.9376,0.7362,1.4891,1.0046,1.3665,1.0144,2.5259,1 
-2.4944,-1.9992,1.4478,2.0549,1.4814,2.0358,1.9815,4.0344,1.1903,-0.2954,1.0786,3.4181,2.78,2.5452,0.8492,1.6449,0.8614,1.9172,1.59,1.8368,1 
-0.1341,-0.152,2.1893,1.177,2.0244,2.7122,1.6117,0.8104,1.3166,1.4802,3.6069,1.9951,1.7256,1.7659,3.7658,0.9796,3.7097,2.8832,1.833,2.5309,1 
-0.5653,1.0794,0.5786,1.7792,1.5094,2.9657,2.2093,2.774,-0.4981,1.8247,1.195,0.4795,4.6031,0.5587,1.2818,1.4972,1.4704,2.3046,2.0019,2.6534,1 
0.1099,-2.7941,2.6839,-0.9068,1.0957,2.3518,2.6228,2.4487,2.7087,0.9778,2.0168,1.6906,2.4793,2.0357,0.2658,1.9687,2.325,2.506,1.9067,2.0676,1 
-1.6789,-0.2385,2.0861,1.7516,1.8134,3.0862,0.7855,1.212,1.6264,1.7952,1.5579,2.1874,1.871,0.0025,3.8696,2.3505,2.5375,2.9866,0.9356,2.1537,1 
-0.9321,0.2728,3.1296,1.1602,3.6338,0.7868,3.3693,0.9067,2.97,2.6958,2.8895,2.7972,1.5396,3.2297,1.3117,3.0247,2.9608,0.9739,3.0722,1.9353,1 
0.3725,0.1283,1.7845,1.2799,3.154,1.7842,1.3623,3.5053,1.579,1.8619,2.0658,1.388,1.9457,3.6351,0.555,2.071,1.685,0.9591,2.3908,2.5178,1 
0.0704,-0.1796,-0.262,3.1363,0.3384,0.8698,-0.4052,1.8524,0.289,1.6206,1.6121,3.7806,1.0047,1.9346,2.3704,0.8375,1.5004,0.451,2.0825,1.1654,1 
-1.1471,1.1592,3.6009,1.1516,1.3833,2.1613,2.7276,3.3512,2.1665,2.3546,2.1611,0.5383,1.7274,0.0971,0.6896,3.3191,0.9778,2.7234,1.5192,-0.2746,1 
0.2724,0.1979,2.1462,1.4188,1.0859,2.4577,0.973,2.8898,0.6975,1.843,2.2117,1.0148,0.5209,0.0469,3.8581,2.4922,2.3533,1.5191,2.091,3.0921,1 
2.099,0.0945,0.3456,3.0205,1.3884,2.9317,0.2569,1.5166,2.8292,0.4275,4.1676,2.226,1.0137,3.1896,1.452,2.3722,1.3528,0.2892,0.7992,0.713,1 
-0.2673,0.2193,3.2347,2.8951,2.7164,2.2616,1.7417,1.8608,1.861,0.2127,2.9185,1.6472,1.6857,-0.8586,0.2813,2.7169,2.1704,1.9864,4.2139,0.1581,1 
-0.5678,-0.0152,1.3418,3.031,3.7862,1.9858,1.6661,3.0063,2.3764,4.3271,0.9658,3.0069,2.827,2.6711,3.1332,1.7623,0.2044,1.864,-0.0019,1.9311,1 
-0.4092,0.354,1.3368,2.2171,2.1468,2.4726,5.4829,2.033,3.7429,0.4967,1.5087,1.3655,2.183,1.9216,3.1016,1.4371,2.3455,2.2927,0.3905,3.0356,1 
1.5684,0.6951,1.2646,2.1913,2.4674,0.6558,3.6944,3.6255,1.8142,2.731,2.1495,2.5492,1.9711,1.4057,2.1783,1.7506,2.6629,0.9582,1.5234,3.1135,1 
0.2883,0.0362,2.5139,0.577,2.8335,1.1343,2.058,3.4379,0.4307,4.4604,3.0421,3.6324,3.0996,0.1687,1.1303,2.8274,0.9158,2.5527,1.8917,1.5597,1 
0.4338,-0.5025,1.9431,1.9779,2.7777,3.789,2.3441,3.1599,3.7426,2.2551,2.4938,2.1333,1.3005,1.8094,1.9451,3.2695,2.3981,4.098,1.9538,2.3981,1 
0.8692,-0.1634,1.6033,1.0984,1.0247,0.8153,3.073,2.0793,1.7026,1.0619,3.3891,2.597,1.7659,-0.8875,2.8781,4.7367,2.0725,2.2498,2.3355,1.2885,1 
1.697,-1.035,0.9439,2.3605,2.3009,3.5838,3.0728,1.5369,3.0099,2.237,1.502,3.9506,0.5605,2.6876,1.9332,3.5168,2.8451,1.1517,1.4422,1.1442,1 
-1.136,-1.8759,1.7104,1.2649,0.4794,2.2377,2.1534,2.9953,0.6541,1.0983,1.7901,3.1253,1.608,2.3723,0.6748,3.4559,2.1034,2.2097,3.1106,3.203,1 
-0.4882,0.3684,3.0363,2.8908,1.6602,0.6312,0.6484,0.5637,2.4772,4.0191,1.1071,1.329,1.8586,3.0126,2.6492,2.8996,2.6206,1.7527,1.1877,1.2588,1 
0.8636,0.7073,1.5688,0.1681,0.3804,2.1299,1.9672,0.2845,-0.4879,2.9405,2.1617,1.7355,2.877,1.7527,2.3372,2.8119,3.1491,-0.3068,1.8096,2.1645,1 
1.7727,-0.5139,1.944,1.4952,4.451,1.8968,3.3024,1.6021,1.7469,4.0179,2.6484,1.2842,2.0417,3.3363,2.2928,3.3394,1.2842,0.9975,0.7786,2.949,1 
-0.7188,1.0124,1.5487,1.082,1.9854,2.764,2.2475,1.455,0.8088,1.6037,3.2643,2.6374,1.6651,1.6672,3.1531,2.2072,1.8058,0.7474,1.6481,1.5293,1 
-0.5958,-1.8407,0.869,1.9176,2.0266,2.806,2.3608,0.2625,1.4938,0.4039,1.8257,1.7622,1.1265,0.4087,1.3119,2.5645,2.2569,1.3418,0.3582,2.6336,1 
-0.3597,-0.5644,2.1635,2.8733,1.5764,1.6317,1.577,1.8462,1.7834,1.0893,-0.2619,1.7259,1.6073,2.2078,1.3743,1.7289,1.303,2.2877,2.1325,0.9775,1 
0.0742,2.4596,3.3657,3.2208,4.1148,1.1846,1.6449,2.2404,3.2077,2.4263,2.0743,0.6052,2.0881,-0.1763,3.6002,2.5081,3.4004,2.4369,0.6197,1.8712,1 
-1.1937,-0.873,2.1634,1.834,-0.1233,1.7357,1.9457,2.9694,1.7828,1.8923,2.5155,3.2289,1.6871,1.0735,3.2905,2.7776,1.5251,2.7482,0.3035,0.7077,1 
-0.1104,1.4116,1.7769,1.0575,1.9672,2.8599,2.2659,1.7387,2.1712,1.8148,0.8956,2.0753,2.9098,2.8169,2.6192,0.8263,1.2757,0.4234,2.7817,3.0603,1 
0.2882,2.2753,2.1153,1.6106,4.2125,0.9793,1.8728,2.3842,1.7568,2.5364,2.0857,1.1312,3.3106,2.7208,2.0117,3.286,3.1535,0.9405,2.1393,1.808,1 
0.6649,-0.3527,1.4197,1.5076,1.4833,2.71,0.7173,1.7465,1.4005,1.5891,0.7176,1.7805,2.2632,1.3596,0.2565,2.5923,3.5062,0.9113,2.2185,1.284,1 
1.0578,-0.439,1.6078,3.898,1.2292,2.9645,3.3145,2.1975,2.0641,0.2479,1.9052,1.1286,1.4689,0.345,2.2213,2.7609,1.3323,2.0609,2.4992,-0.0646,1 
0.4825,1.5013,1.9625,3.019,1.4983,2.3859,3.5385,3.8642,2.3333,2.6327,1.8462,2.549,0.63,1.4471,3.0837,2.4798,2.397,2.1007,3.6932,2.994,1 
0.3339,0.1776,1.9067,2.0178,1.4,1.5312,3.6391,1.7013,0.9709,1.8141,1.3605,0.7199,1.7113,0.8245,1.435,1.3419,2.2523,3.0124,2.2381,1.2097,1 
0.2481,-2.2727,2.707,2.1635,0.1271,1.9203,0.6086,1.1402,1.906,1.683,0.9709,2.3269,3.0534,2.6478,2.2471,2.6966,1.416,0.5196,2.1347,1.3601,1 
-0.3794,-1.3871,3.2774,2.3793,2.6238,1.589,2.7231,1.9271,2.2038,2.5558,3.072,2.6372,2.1877,2.3648,2.5467,2.3826,3.4729,-0.0375,1.6373,2.1208,1 
0.3593,-0.3438,1.6188,1.5293,1.8782,1.3765,2.1964,1.676,2.1123,1.8248,0.4441,1.0965,1.7344,2.7329,1.0139,3.5703,3.3122,2.7121,1.9875,1.7753,1 
0.0653,-1.2769,2.2694,2.0798,2.0,2.5603,3.6917,1.7363,3.5591,2.6954,1.7788,1.537,1.5332,3.8212,2.3476,0.646,1.0356,2.698,3.4953,2.2764,1 
-0.7845,-1.4258,2.606,0.4062,1.1573,2.5399,0.7113,2.6914,2.1513,1.1226,0.9126,1.1058,2.5781,2.8716,3.0137,4.4573,3.6175,2.4844,2.6429,2.9175,1 
0.281,-1.2021,0.6859,3.0472,2.4739,3.1424,1.9679,3.7265,3.5726,2.0011,2.1142,0.6771,2.1438,1.8325,2.1394,2.8072,1.8269,1.432,0.5714,2.28,1 
-2.1902,0.389,3.2734,1.9987,1.7183,1.5517,1.112,3.2099,2.1774,1.891,0.7324,1.9417,2.6689,1.8411,-0.0755,-0.1468,1.6453,2.3262,1.665,3.1061,1 
2.1638,-0.233,1.126,2.6643,0.3206,3.4015,0.653,1.171,2.1265,1.4067,0.8444,0.8017,2.2862,3.8948,2.0998,2.3562,2.4806,1.9679,2.6499,0.7448,1 
-0.1628,-2.107,1.1247,1.9871,3.0859,2.0862,3.0312,1.7428,1.5267,3.5859,0.563,3.6892,2.0958,4.344,1.8135,0.654,2.4019,0.8719,3.7304,2.3063,1 
-0.0524,0.0751,2.9303,3.1474,1.8508,2.0408,2.3005,0.7217,2.2415,2.5912,1.2781,1.9407,1.1452,1.7235,1.5499,1.6117,2.8213,3.6237,3.1138,3.7176,1 
0.3767,1.2525,2.2499,2.4788,2.1997,1.3708,0.9539,2.816,1.626,1.3422,1.3219,1.9865,0.4294,1.0325,3.3326,1.4399,2.0707,0.1928,0.2098,4.0289,1 
0.7291,-1.8945,1.2373,4.6854,1.3157,2.2698,2.7505,2.0517,1.2484,1.7382,1.8343,1.7192,2.4922,0.9766,1.0714,0.799,2.5714,2.5034,1.8345,1.7827,1 
0.7993,0.2661,2.416,2.3941,1.4946,3.7679,2.2796,0.5615,0.9421,2.6141,3.1055,3.396,1.6471,3.6843,2.3145,0.8621,1.0398,1.6093,1.0112,1.9879,1 
0.1324,0.5181,0.9049,1.474,4.4377,2.2325,1.6962,0.3261,1.6726,2.7012,-0.1156,1.3891,1.2781,1.523,2.4312,2.0188,1.7697,3.1925,-0.7223,4.5075,1 
-1.1317,-0.7038,1.4042,2.7011,2.6072,2.7591,2.3166,1.2772,2.2782,2.7628,1.1465,2.1378,0.5334,3.4386,1.7152,4.9737,2.9104,1.4914,0.5022,0.9529,1 
-0.552,0.8659,2.2597,2.6231,0.8107,1.6492,-0.2007,2.9038,1.7956,1.0649,2.9712,3.3989,0.9486,3.5626,2.173,2.1936,1.1898,1.762,4.0628,1.4651,1 
0.9842,-1.3924,2.3518,2.1825,1.9095,0.7117,1.892,-0.5364,2.0885,2.6161,1.6637,1.4501,3.0068,2.4537,4.1956,1.5975,2.4716,1.8861,3.383,1.6315,1 
-0.3326,1.0146,1.8074,0.8435,1.7044,3.4762,1.6626,2.7866,0.8791,0.8025,2.3542,2.5077,1.9156,1.0005,1.8518,0.7874,1.694,1.403,2.5127,2.3457,1 
-0.7806,1.4836,3.779,0.8254,2.257,0.2249,1.8609,1.4282,-0.0582,2.2023,2.6146,2.3849,2.9466,2.2795,1.2484,-0.1922,1.3972,2.9649,2.5744,1.1253,1 
-0.1435,0.5597,3.2598,0.9572,2.2018,1.2999,3.715,1.4716,3.064,2.6319,1.9882,2.44,3.3061,2.1437,2.858,1.5766,2.1017,3.1936,1.369,2.5076,1 
-0.1122,-2.017,1.7669,1.9421,0.4774,0.7997,3.1259,1.5771,2.8531,1.9022,2.105,2.3785,3.0756,1.1191,2.6486,2.9294,3.5006,1.954,1.5617,2.0373,1 
0.0545,-1.0026,1.6981,0.2068,3.0657,2.6434,-0.2272,1.1027,2.5215,3.4346,2.9847,0.8907,0.4656,1.9064,3.5492,1.7325,1.3387,2.4562,0.8184,1.4475,1 
0.9929,1.4419,1.1959,0.8999,3.0421,3.2826,3.6805,0.9583,0.8986,3.0479,2.014,3.7564,2.1715,3.2089,2.7348,0.2185,1.4751,1.42,1.3268,0.4232,1 
2.3271,-1.2978,1.2154,2.8134,1.0766,0.3922,0.486,0.9724,2.1529,2.5967,1.4401,3.0638,1.8594,1.7068,3.6985,-0.0314,0.403,3.0664,1.4292,1.8518,1 
1.2744,0.8092,5.1262,1.9386,2.6251,2.7043,2.4188,1.8763,2.2226,2.8206,1.8989,1.4221,1.3521,2.3924,3.767,1.6438,2.8066,1.0371,1.3696,2.3368,1 
0.1675,0.205,0.7002,1.9722,1.5611,1.1131,3.1471,3.6113,1.2526,1.4433,1.8396,4.3907,3.0845,3.0752,2.9967,2.2625,2.1693,1.4581,3.5861,1.5959,1 
-1.8267,-2.8071,2.3106,0.445,3.6312,0.5176,1.9654,0.822,3.2408,1.7837,2.1631,2.2718,2.0946,3.0601,2.6313,1.2477,2.2805,3.0881,0.9833,2.9647,1 
-0.992,-0.4594,3.6591,1.7114,2.5585,1.668,0.5288,1.7728,1.3369,2.3198,1.962,2.3928,4.7658,3.3051,2.4732,3.6655,1.7233,0.675,1.4754,2.6683,1 
0.0003,-1.0337,4.2522,1.1513,2.201,1.0423,2.3293,3.6348,1.9784,1.3459,1.9693,2.2781,2.0459,0.0781,1.8764,3.7624,3.5343,1.718,2.069,1.9276,1 
0.2186,0.2988,2.1012,1.318,0.482,0.9466,2.6654,2.6564,1.4893,1.7168,1.5105,1.8682,2.0439,0.1932,1.5749,1.8424,1.8848,0.5259,1.0461,1.627,1 
0.4753,-0.9608,2.7256,2.6452,4.039,1.1695,2.5142,1.7085,0.5585,0.2679,2.8285,2.3577,1.9667,0.5342,3.4839,0.07,0.2785,1.4498,-0.385,2.3707,1 
0.4647,-0.434,1.5765,3.3223,1.2805,1.8963,3.6199,1.7805,2.144,1.5248,3.9227,1.4131,1.1291,1.31,1.3521,2.2744,2.0584,2.0178,1.4936,3.8481,1 
1.0328,1.1249,1.9659,4.4286,1.6103,2.3144,2.8766,2.5366,0.2376,2.2018,2.1946,3.26,1.8585,2.6396,1.679,1.2174,1.344,1.5328,1.9959,1.5136,1 
-1.4922,1.648,3.5855,1.2915,1.0565,1.7723,1.2771,1.0436,1.5173,2.6042,1.5156,2.0501,0.7904,2.0861,2.3696,2.2158,1.9796,1.6674,2.4251,-0.0467,1 
-1.2898,-0.1384,3.0993,2.464,2.2578,1.5632,2.4888,1.7559,1.6431,1.7579,0.5843,0.6759,1.973,2.1851,2.3683,0.7252,3.0038,2.8231,3.3764,-0.6165,1 
-0.0908,-0.2152,3.0639,2.2437,2.9197,2.937,2.7849,2.4865,2.702,2.8585,0.7219,1.2516,1.7312,2.1845,1.906,1.4786,4.0665,1.6747,1.6528,3.351,1 
0.589,1.0265,3.4942,3.093,2.1862,2.0635,2.3619,3.1342,0.3109,1.1817,1.8483,2.2609,3.4239,2.6742,2.6983,2.5966,1.9182,1.8076,0.3362,0.0053,1 
1.3218,0.5132,2.2389,2.3508,2.4069,2.0809,2.6601,3.2486,1.2011,1.1869,1.7371,3.7503,0.9398,1.3432,2.59,1.577,1.378,2.0393,2.3054,1.2933,1 
0.0519,1.9214,2.3611,2.4845,3.4614,2.5297,1.8146,2.1596,1.6517,4.1806,2.6876,2.6387,2.9297,2.2649,2.6513,1.5319,2.3732,1.081,2.6824,4.7748,1 
1.5462,0.466,1.8321,1.4623,2.4665,2.0129,1.9061,3.6726,2.0109,1.3294,1.8071,1.8007,1.2742,3.9189,0.6135,1.4768,2.5881,1.6426,1.5938,1.4267,1 
0.8127,0.0696,2.4922,1.4069,1.7869,1.7416,2.946,2.4405,1.3871,1.8026,2.3421,1.5206,1.4248,1.6671,4.1627,1.0715,0.8721,3.3741,3.9997,0.437,1 
0.9507,-1.7429,1.4144,0.5299,1.8213,2.297,3.4183,0.6083,1.8168,1.9448,1.1949,2.7433,0.8855,0.4864,2.2875,2.2158,1.0617,-0.0311,0.0028,1.5878,1 
0.0523,-0.0569,2.3194,1.7283,3.4837,1.8709,1.3251,1.6771,0.2167,2.3508,3.536,0.5392,1.9209,1.991,2.6331,1.8195,2.5846,2.5575,3.9018,2.5561,1 
0.0517,-1.5186,1.7752,2.9679,2.032,0.635,1.6115,2.3775,2.7077,0.9836,1.3789,2.2384,4.1353,2.5633,0.7346,3.2156,0.799,1.612,-0.0854,2.3859,1 
0.4584,0.2447,2.4617,1.3593,1.6469,2.0582,1.7489,3.3584,1.4237,2.9627,2.1673,2.0891,1.025,2.6109,2.2252,1.0375,0.948,0.4092,1.6402,0.6782,1 
-0.3621,0.991,2.7424,4.2167,1.7538,0.8441,2.3926,1.0757,3.0178,2.0491,2.0558,3.5277,2.8267,1.482,2.6127,2.1212,1.6014,1.0568,3.7669,2.2651,1 
2.3166,0.2617,0.4672,3.4386,3.789,1.8411,1.313,1.3541,1.8884,4.1758,1.2597,2.7764,2.5497,3.0736,3.2183,1.045,2.9451,0.4161,2.0031,2.743,1 
1.3532,-1.2161,1.7542,1.6369,3.4258,1.6097,2.2703,1.9933,3.5793,4.3075,3.032,1.6733,2.4136,2.4631,2.3863,0.9161,-0.0836,0.0984,0.7504,3.5434,1 
