Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Class
1.9794,10.5497,1.7236,3.6886,0.8207,2.2693,2.8597,0.0762,3.075,2.0953,2.2576,1.6124,2.8643,3.2344,2.3779,3.5377,1.5853,1 
1.2146,11.3735,2.3551,3.0836,1.4926,1.29,2.3749,2.8416,1.7163,3.1138,1.5729,1.8739,1.9095,1.778,1.158,1.7502,2.299,1 
2.8344,10.2469,1.6934,1.7969,2.1412,2.0147,2.5932,2.6001,2.4906,2.2867,-0.564,2.1696,1.8353,1.5712,2.7143,3.0966,2.98,1 
0.4887,8.2603,3.0194,1.8506,-0.3669,2.4103,1.482,3.4986,2.1085,1.0134,0.8832,1.171,1.5153,2.1078,1.7003,3.2318,3.3898,1 
1.5351,10.6556,0.6107,1.9448,2.5543,0.9038,1.8362,2.7874,2.3378,3.1047,2.2319,1.4114,3.2473,-0.5898,2.5333,-0.5125,1.9806,1 
0.5994,11.2979,0.5298,0.9812,2.7375,2.0607,2.1931,2.5426,1.3821,1.1752,0.1183,1.7033,2.9934,-0.1425,1.8818,3.2606,2.3571,1 
1.3522,9.445,1.0931,1.7207,1.5988,0.553,3.3081,1.3859,2.2999,2.4257,1.6824,0.3626,2.3374,0.4403,1.913,2.4867,2.4813,1 
1.5158,9.1508,3.1563,0.436,1.971,2.893,1.3037,1.5853,2.2055,3.2108,1.0637,1.9284,3.2344,2.4258,0.8345,2.8128,3.3084,1 
1.3858,9.5492,1.2559,3.7351,3.7112,0.7528,1.9342,0.4323,1.5318,2.3591,2.9047,1.8171,0.3363,1.8699,1.1177,3.3449,1.9559,1 
3.9864,9.8686,0.244,2.3632,2.116,1.356,1.9064,2.4884,1.7975,3.0385,2.4796,0.7304,0.3274,2.966,2.1724,1.4613,0.4885,1 
-0.0509,10.6039,1.8025,3.5904,3.5734,2.1049,1.3273,3.963,0.3526,2.8108,2.2385,1.7518,2.8998,4.9256,2.1801,0.8791,2.2522,1 
2.724,8.9198,3.8247,0.173,1.2233,3.6798,3.2483,3.1207,3.0854,1.762,0.3977,2.3031,1.4136,2.8999,-0.3155,1.5081,1.4964,1 
1.5656,10.581,1.12,2.139,3.6445,1.2071,1.7424,0.0062,2.4995,3.8336,2.4517,1.9091,2.0993,1.016,1.2243,3.6721,3.7697,1 
0.7588,11.3091,1.9429,1.7504,0.6277,1.5171,-0.105,1.1789,1.9645,2.0828,1.1857,2.2316,1.3771,4.8296,2.2184,2.4127,2.6579,1 
1.7531,11.4485,2.4914,0.5384,0.4834,1.0291,1.8897,2.5334,-0.1099,0.6192,1.463,3.6892,1.4605,1.7705,1.5219,1.3917,1.6087,1 
2.1367,10.6423,3.9774,1.0978,1.5405,2.5502,0.6193,1.4738,0.5417,1.899,1.7829,1.449,1.1137,1.0428,3.7401,2.579,3.0101,1 
2.1694,9.0601,1.5893,1.5835,1.6907,3.0318,0.8862,1.9144,1.5381,2.2666,0.1768,2.0903,1.5001,1.973,1.6062,2.3215,2.3047,1 
2.4848,9.9277,0.4745,2.7346,0.7425,2.9955,3.6131,1.6422,2.0974,1.4861,1.7648,-0.3499,1.9835,1.2432,2.0463,2.5939,0.3539,1 
1.7648,9.1887,1.4402,2.0868,1.7068,0.625,1.5342,2.5841,1.2054,1.7253,0.5761,2.6997,1.6591,2.0303,2.5731,4.1051,1.1442,1 
1.9183,8.786,3.8541,4.2064,0.8935,1.3319,1.8115,0.7478,2.4336,1.9801,2.1477,1.9294,0.2613,3.3544,0.3688,2.8063,0.6934,1 
2.3967,9.1407,2.517,1.9424,0.3293,1.5793,3.2312,3.006,3.7163,2.925,1.8109,2.8559,1.56,1.9295,3.0915,3.1737,1.5373,1 
2.3683,12.2312,2.4409,2.4231,0.9456,2.374,2.3511,0.8046,2.4033,1.9222,3.0645,1.5197,1.7994,1.8094,1.2287,0.0015,2.9974,1 
3.2924,10.3604,2.9112,2.4765,3.3823,1.721,-0.5721,2.7388,0.7053,2.0572,2.1958,2.7889,2.2078,1.8595,1.7814,1.7164,1.9979,1 
1.436,9.8465,2.0692,1.8284,0.6356,2.0074,1.071,2.7249,1.6628,0.6296,2.7232,0.8694,2.2183,0.1703,4.6329,-1.3121,1.4289,1 
3.049,10.5929,1.3933,2.1654,-1.1899,1.991,2.5056,2.0287,2.5074,2.0201,3.6647,0.7112,1.1827,1.3598,1.9347,2.7928,3.6266,1 
2.561,12.1587,1.6216,1.7673,2.9854,3.0233,1.5611,2.9557,0.86,2.8849,2.2074,2.6123,1.3979,0.8259,0.9726,1.9934,2.1926,1 
3.0157,11.5188,1.9521,2.5551,0.7725,1.325,0.4088,2.5253,2.5656,1.9888,0.5893,2.0206,2.8019,3.1657,3.0994,1.8936,1.5072,1 
2.8542,11.6378,1.6105,2.9371,1.7124,0.7874,3.0707,0.785,0.8754,2.8776,3.493,2.0099,1.8004,2.0821,2.9229,1.9321,1.0681,1 
3.1521,11.5579,2.195,3.033,3.3281,2.3837,2.1145,4.0013,3.0802,1.9029,2.7697,0.935,1.9755,3.4449,3.2197,0.1971,0.7666,1 
1.7034,9.0342,1.6745,0.1482,1.5442,1.7185,3.1747,0.9436,3.1224,0.7274,3.3173,0.7532,1.891,2.7316,1.5734,1.936,3.1634,1 
0.6709,9.7005,1.213,1.9489,-0.2836,1.7809,1.9924,2.5147,0.4424,1.9347,1.2239,3.2127,1.6385,2.0028,3.6074,2.9912,2.2637,1 
3.1933,10.9475,2.6126,3.572,1.1921,2.8756,1.9826,1.1371,2.4153,2.907,3.6539,2.9132,3.6919,3.27,2.6872,2.8204,2.0743,1 
1.2797,8.629,1.3967,2.7776,-0.0466,1.5703,2.2016,0.9201,0.0449,1.8101,1.1539,3.4305,2.9124,1.9394,1.1067,3.036,1.0122,1 
3.3414,8.5033,2.5853,-0.0404,2.7236,1.4463,2.3901,2.7853,2.1832,2.931,2.4628,2.4267,1.5214,3.77,4.0051,2.178,-0.4625,1 
3.472,7.8958,1.6972,1.7274,4.2986,2.3937,1.3734,1.5183,3.0782,1.8316,3.2319,0.6033,3.429,0.4667,1.939,2.2564,1.4752,1 
1.5606,13.3302,1.1308,1.9858,1.216,2.8855,2.9212,1.1172,1.8812,0.9755,0.4062,1.9012,3.2812,0.8685,1.7282,1.6482,2.7371,1 
2.071,11.1002,2.493,2.9596,1.7882,3.158,2.6043,3.6978,2.9612,1.0327,1.0019,2.5237,2.4729,2.0295,2.326,4.3528,2.1999,1 
2.6955,9.6309,3.0732,4.1664,1.1164,0.9267,1.358,1.4026,1.5325,2.4628,2.8478,0.7817,1.3736,0.8334,3.8459,1.8241,2.0284,1 
1.6777,11.3574,3.0398,1.9212,3.7047,1.0736,1.6813,1.4016,3.691,0.5592,2.0963,2.1007,1.3313,3.0234,0.5976,2.4842,2.296,1 
2.7667,9.1326,2.651,1.4187,3.7193,0.6726,0.6725,0.7559,1.5032,2.5397,3.8685,2.5133,0.951,2.1005,2.2719,1.6197,3.7435,1 
3.094,9.997,-0.15,3.8109,1.4362,3.1712,0.2883,0.8457,3.154,0.2437,1.8165,1.9316,1.9532,0.4078,2.9858,0.0044,1.3847,1 
3.9978,8.7811,1.2643,1.8095,0.7352,2.1385,3.0122,0.803,0.915,2.8042,1.7323,1.1284,2.6855,1.0793,0.5246,2.876,3.5614,1 
1.3761,9.7458,1.9189,1.1284,0.6253,1.5326,2.0779,2.5891,3.0459,2.1235,3.3614,3.0601,1.7108,2.8665,4.5149,1.9203,-0.4862,1 
1.153,10.5973,3.0763,0.4966,1.7864,1.653,3.1244,1.928,1.0498,1.1647,2.5219,2.0669,1.5378,3.6919,2.1224,2.7776,1.0323,1 
1.1258,11.1528,2.1887,0.0204,1.8569,2.2227,1.5638,0.8844,2.2195,0.646,0.4349,2.8084,2.1022,1.1849,1.8713,0.2266,1.8185,1 
3.3356,8.3895,1.0164,1.2875,2.4541,2.41,1.3247,1.6163,1.9659,1.0498,2.899,-0.0063,1.9641,1.5989,2.2761,1.5653,2.5109,1 
2.1194,9.7422,3.2024,3.9915,1.3255,1.6639,1.4492,0.8778,4.3517,2.8741,1.1561,2.0814,1.3494,1.8038,3.162,2.172,2.2626,1 
3.3058,10.5946,3.4933,-0.1392,1.2037,1.57,1.5782,2.2003,2.9198,3.5372,2.4236,2.837,0.8813,4.3438,2.4881,2.0534,3.6914,1 
3.4164,9.4735,1.4424,1.5774,2.7968,0.9281,0.2346,3.1186,2.2077,2.0508,2.2671,1.4887,1.8526,2.1758,3.1078,1.7094,2.2096,1 
3.2804,9.2126,0.9982,1.2798,4.4029,1.5221,-0.6778,3.0664,-0.0048,2.0831,3.0388,1.3605,3.1486,4.1487,1.9576,1.4726,4.0408,1 
1.8739,7.6858,2.9582,2.8412,2.8248,2.9537,0.3739,3.1347,2.0444,4.0289,2.8744,0.9271,1.9831,1.8383,0.7671,2.775,2.0432,1 
1.7169,10.6176,3.6362,2.0685,1.304,1.9233,2.2131,1.3721,2.1452,-0.1716,3.5493,1.2183,3.2343,1.2251,1.6241,2.9758,0.201,1 
1.9729,11.763,2.1381,0.2723,0.5934,2.0577,2.6585,2.0709,0.4375,4.3359,2.2985,0.5505,1.2777,2.1894,2.2079,3.6242,0.7678,1 
2.2065,9.0555,2.1716,1.0759,2.8408,1.5322,1.8309,2.3577,2.5501,0.7662,1.8929,2.6979,1.5162,2.1298,1.5875,2.7869,1.9774,1 
3.1115,8.113,1.2388,2.4306,2.5246,2.9059,1.2313,1.3637,4.1307,2.2833,-1.1414,1.6903,1.2718,1.914,2.6973,3.0843,1.0102,1 
0.8143,10.5603,1.7867,1.4628,2.4114,2.1622,2.2714,1.7643,3.3224,1.7853,2.1065,2.8697,2.644,2.0446,2.8735,2.5556,1.7382,1 
2.6348,10.2786,2.4073,1.5908,1.6172,2.5218,1.2637,3.9455,1.3405,2.6045,1.4758,1.7797,0.6696,2.0553,1.817,4.3914,1.7424,1 
2.8456,10.482,3.3945,2.0926,1.7559,1.0856,0.7008,1.2402,1.7649,1.776,1.5568,2.4485,3.4787,2.619,2.7002,1.7149,2.6617,1 
1.7785,8.4563,1.912,-0.1267,2.4624,1.7215,-0.3531,0.862,1.4808,2.633,2.4265,1.4814,2.1451,2.3396,2.1576,1.9155,0.7967,1 
0.1243,9.3224,1.6662,2.7197,1.3193,1.4663,1.0191,2.1674,1.5362,2.0746,2.7761,3.3533,2.2122,1.4925,1.8757,2.8233,0.7106,1 
1.5896,9.9895,3.1911,1.0964,3.9878,2.0056,3.2066,2.309,2.8606,1.622,2.3621,2.8223,2.1893,2.8446,2.4272,1.8343,2.2025,1 
2.0317,9.0888,0.9783,0.9823,3.371,1.8073,2.4068,3.853,2.9627,2.8297,2.6598,1.9226,3.181,1.7762,2.7277,2.4634,2.172,1 
2.6208,10.2329,2.7633,1.9751,2.0831,1.6523,0.9841,1.8256,1.5935,1.3158,1.8158,2.6234,1.658,0.8317,0.9164,4.3315,2.1789,1 
2.2102,8.6889,0.8312,2.9148,1.4194,0.631,3.6809,2.2914,1.2435,1.9936,1.8412,2.8334,2.4257,0.3484,1.9329,1.0384,2.5077,1 
2.0098,11.2203,1.1915,2.2405,1.7905,0.539,1.0102,1.0142,2.8656,1.8017,0.9548,1.3353,2.0446,2.7911,3.7015,1.4516,2.0627,1 
3.0707,10.4231,0.5623,1.5592,2.2875,2.7884,1.0139,2.2094,0.5553,3.1653,1.581,1.0222,1.7806,2.2163,1.0523,2.237,2.3977,1 
5.3522,9.1959,1.5992,1.9321,3.601,2.3031,3.1461,2.4152,2.302,3.3372,2.5397,1.7679,-0.0931,2.5518,2.9861,2.5454,1.8785,1 
1.7181,10.2926,1.7342,1.659,1.2905,0.6796,2.151,2.2817,2.6426,3.8766,2.7331,1.9187,1.6074,0.8598,1.028,2.5585,3.2014,1 
2.0368,10.5601,2.3019,0.4856,1.1362,1.9536,-0.2768,2.0119,1.6857,2.0717,0.3923,1.1596,1.0218,1.9303,2.3192,2.4272,1.3436,1 
1.7342,9.4982,2.7988,3.6378,2.3338,1.5204,0.7529,2.6626,0.9461,1.3277,2.3496,1.1152,1.752,4.2333,2.8479,0.0508,3.1967,1 
1.0447,8.1118,2.3956,3.9338,2.4958,2.9541,2.6548,5.2949,2.5058,2.915,2.262,2.9687,2.472,3.138,0.9725,1.7292,1.9759,1 
1.6894,8.4007,1.8723,2.5857,2.0756,2.0165,2.9842,1.1359,1.2776,1.2486,2.5272,2.526,1.3698,1.9092,0.8394,1.4626,0.669,1 
1.9646,11.1375,2.1901,0.7179,1.843,2.2652,2.2411,1.598,1.4732,2.9603,5.1263,0.8948,3.4967,0.0301,1.3457,3.0664,1.1946,1 
3.4467,9.7432,2.7688,2.6548,2.7261,2.887,2.3383,3.9124,1.5896,2.3617,3.0869,2.0824,2.5327,4.2548,1.3264,2.3659,3.2993,1 
2.8215,11.5898,2.9776,3.1177,3.03,1.4467,3.0531,0.5525,1.8529,2.9767,1.9314,2.7634,1.6212,0.4585,2.2508,3.052,3.2114,1 
1.8613,11.5528,3.0307,2.4726,0.8787,2.426,2.7711,2.8128,1.7612,1.8003,0.2506,1.9605,1.6759,1.1355,2.7235,2.0427,2.795,1 
1.8407,10.0728,1.7971,3.6342,1.2936,1.9538,2.5536,2.6287,2.2718,2.5913,3.1171,1.5641,3.0337,1.1485,2.0182,2.1121,2.3812,1 
2.1145,9.9781,3.6745,1.5718,2.4497,2.843,3.1376,3.1491,1.9815,0.8867,2.4982,1.4536,1.8899,1.5578,0.4416,1.3725,0.6688,1 
1.9297,9.1096,1.0605,-0.6806,0.8155,1.3507,2.0051,3.1462,1.6235,2.3706,4.7811,1.7154,2.681,2.8846,0.8317,1.3602,1.6189,1 
2.4124,9.4424,3.1483,1.2818,2.1987,1.9152,1.7073,1.8809,3.3243,0.0317,0.411,1.8155,2.828,3.8624,1.0375,1.7332,2.1554,1 
4.1154,10.0459,1.0007,3.2722,1.6,1.6862,1.4634,2.0457,1.4035,1.5469,2.2856,-0.4503,2.2217,2.9198,3.2287,2.6995,0.6564,1 
1.0595,9.6992,3.2523,0.3937,3.2346,2.9343,0.692,2.2163,2.058,1.9504,1.8842,2.8789,1.8633,3.8939,1.9297,1.8861,1.4733,1 
0.9295,9.3434,3.1057,3.3097,1.7553,2.375,-0.4772,1.5286,1.7576,1.4838,2.9824,-0.2688,2.7142,1.438,2.42,4.0347,3.6436,1 
0.4459,10.8399,0.8706,0.7525,1.8254,2.1772,2.592,2.5771,1.4122,2.2334,2.446,1.2452,1.6709,2.5955,1.4415,3.169,2.7634,1 
2.5836,10.5962,3.861,3.1548,1.4624,2.3134,1.1899,2.0445,1.8081,2.1974,3.2253,3.2281,2.4519,2.1111,2.7121,1.4221,1.9069,1 
3.1682,11.7864,3.1834,1.0189,2.5301,3.6919,0.8092,1.0855,1.0565,0.3751,0.7485,2.9317,0.8563,2.6818,2.9519,2.265,1.2312,1 
2.5631,10.2119,3.1881,1.8708,2.4733,2.1862,3.245,3.1252,1.2877,1.3934,1.3642,2.2485,1.0477,3.8576,2.5459,2.762,1.8625,1 
0.8537,9.8341,0.1836,1.9846,2.2571,1.3458,2.3219,1.0652,3.6691,5.2582,0.1207,1.5332,1.573,0.9541,1.497,1.6368,1.3567,1 
1.4429,9.5506,2.8569,1.8313,2.1109,2.0244,2.4841,2.0805,0.081,2.7942,1.357,1.9151,2.0169,1.2094,1.8627,3.167,3.0408,1 
2.8727,9.3787,1.9716,1.4841,2.7438,4.0256,2.4181,3.6512,2.2307,1.6385,2.844,0.6413,3.7589,2.2603,3.1755,2.2852,1.1918,1 
1.0712,9.7605,2.8348,2.5886,0.5568,1.055,1.1632,1.9623,0.9233,2.0945,3.3995,2.3602,3.1925,3.3775,1.6696,0.9742,2.5563,1 
2.4173,11.4236,4.4597,1.1946,2.0433,1.5622,2.6342,2.9852,2.427,0.5478,1.8404,1.7425,3.3795,2.3979,1.6599,1.3312,0.5542,1 
-0.0285,9.7809,2.3162,3.4197,3.2273,2.7873,3.2929,-0.3743,1.727,1.3819,0.7482,1.4535,0.604,0.8563,1.6959,1.6997,0.981,1 
3.0168,11.2328,2.3714,3.3716,3.1908,0.0292,2.3774,0.3701,3.1183,2.7739,1.3461,1.5314,2.8986,2.2148,2.8077,2.8504,2.0035,1 
1.3635,9.5698,0.5975,-0.1822,2.6164,1.6895,3.3398,1.5178,3.4855,0.0503,4.0627,1.8574,1.7549,1.914,1.0996,2.4112,1.512,1 
2.3912,10.5217,2.336,3.4091,2.472,4.0701,3.9215,2.1279,2.035,2.9722,1.8872,2.838,2.4622,1.7488,1.1585,0.5642,3.4626,1 
2.1098,9.6133,1.3861,-0.7612,3.114,1.7174,2.1711,2.7488,2.607,3.0622,2.5935,4.0557,1.899,2.7849,2.6822,2.2948,1.8355,1 
0.519,10.9124,1.2938,3.0141,2.2784,0.2824,2.2437,1.7493,1.6337,3.2556,2.4314,0.986,1.4668,0.0841,3.3866,3.1709,1.7977,1 
2.1628,11.2914,1.2619,2.8322,0.2826,2.5057,1.771,0.8112,3.1033,0.7708,-0.3658,1.6561,0.9454,1.0996,1.9147,2.7364,1.7748,1 
2.738,10.382,2.178,3.0469,2.8261,2.9623,1.718,1.6762,3.0245,0.9657,1.8881,3.3178,0.2385,2.7705,2.0291,1.3698,2.1663,1 
1.3429,12.4619,3.0051,1.1101,1.9141,-0.0028,2.6701,2.0128,3.5168,1.6097,1.8586,3.4207,2.5295,1.3254,2.5373,3.664,1.7568,1 
0.6746,10.1284,3.0273,3.3831,1.9858,2.1706,2.3282,2.076,1.2369,1.8665,1.3331,2.6837,1.2429,1.1181,2.36,0.9161,0.5439,1 
1.5526,8.9476,2.5115,2.1732,0.6299,2.5619,2.3412,1.3665,2.7666,1.29,1.8559,2.7161,1.2123,0.4118,1.2948,2.9469,2.4063,1 
3.2485,9.6156,1.7892,2.4075,2.0358,1.6259,2.8687,0.8673,2.6544,3.5911,2.9462,3.7446,3.0538,3.1352,1.9153,1.2578,0.8235,1 
3.3968,10.1843,1.4242,1.6591,1.0936,1.5722,1.734,1.7482,2.003,2.8788,2.8367,0.3092,0.6976,1.1669,2.0359,2.5225,1.0713,1 
1.9645,10.2918,0.7239,2.2787,1.017,1.6147,1.0799,2.2544,1.4456,2.3178,3.4991,1.9067,1.7422,2.91,4.2097,2.2245,1.7229,1 
1.6402,10.5971,1.8753,3.975,1.6332,0.7605,2.4054,4.0425,1.756,1.0388,0.5168,2.04,1.9564,1.4528,0.3679,1.7621,-0.5606,1 
3.5153,10.7366,1.8672,1.379,1.8262,1.4361,2.6763,3.0442,0.6842,2.4608,2.3915,3.1873,1.8747,1.4293,2.788,0.7755,1.2487,1 
2.894,10.4845,1.5442,1.3196,2.221,1.5194,1.6699,1.8847,2.0614,1.5079,1.4425,1.419,2.5185,2.6602,2.4818,2.1027,2.0157,1 
1.7031,10.9945,1.8315,1.1398,2.0535,0.3896,1.201,0.5259,2.0555,0.94,1.6596,2.7661,3.0501,1.2322,2.6142,-0.9739,2.1458,1 
0.3022,10.9681,2.4556,3.4799,2.6468,2.1715,2.4186,1.0201,2.3801,0.9754,2.1522,4.0297,2.9059,1.0706,2.5613,1.8408,1.3628,1 
3.3005,10.5126,2.2726,0.8531,2.7147,2.1571,2.9621,2.5984,0.9342,1.931,0.8556,4.1641,1.9889,2.9166,2.5606,0.6148,2.448,1 
2.5404,9.5563,2.3566,3.3819,3.5028,2.6142,2.9476,1.8755,2.6638,2.9979,2.3499,2.2235,3.1726,3.5743,1.0957,2.6847,3.0565,1 
1.8151,8.172,1.987,-0.3945,3.4867,2.321,1.7223,1.6762,0.6412,0.7747,2.861,2.3232,2.4144,0.3054,1.171,2.6321,1.9256,1 
0.1706,9.2061,3.2513,1.2433,2.5618,-0.192,1.7506,1.3147,0.5507,3.7625,2.3444,1.4805,2.0866,1.6494,0.6412,2.6595,-0.2808,1 
1.365,9.4745,1.7448,0.5505,2.0609,2.4359,1.5077,2.1753,1.3806,1.2149,0.8697,4.6734,3.4522,3.0108,4.0152,0.7362,1.7555,1 
3.0953,8.6083,1.9619,3.0814,2.4583,1.1729,1.9002,1.3384,3.872,2.7213,0.5141,1.2912,2.3452,0.3199,-0.5431,3.3371,3.3609,1 
1.1295,9.5557,2.9546,2.3309,2.3008,2.749,1.8589,1.3031,0.2587,0.9383,1.738,2.3648,1.4739,2.3715,0.5827,2.865,2.4272,1 
0.4675,10.0994,1.7987,2.7621,2.9624,3.2445,2.2156,1.5726,2.8154,3.1804,2.8494,4.2992,2.7334,1.5172,1.8995,0.5572,0.3576,1 
2.3382,10.5329,2.1665,2.7717,2.0669,1.4344,1.912,1.8796,1.331,2.9581,0.5961,0.3349,2.9111,0.922,2.2504,1.4892,2.3714,1 
1.6971,8.7788,2.1638,1.0029,1.5133,2.0025,2.7981,1.9924,2.5978,0.6522,1.5204,1.8301,2.5223,1.9529,0.5461,0.8062,1.8553,1 
2.3268,10.4963,1.1859,0.5328,2.7415,1.9869,2.0117,2.0768,2.5559,1.2395,2.7249,1.5382,2.8397,3.4696,3.9558,2.3874,2.1052,1 
2.5471,9.1783,1.7156,2.0907,0.6453,2.6847,1.1626,4.374,1.5726,2.1957,1.1697,2.8055,1.0835,2.1527,0.6361,2.4042,2.5317,1 
2.8342,9.1597,1.783,0.8181,0.9987,2.9813,1.058,0.8102,1.6572,3.3025,0.946,0.8312,2.0264,3.5562,1.9845,1.7393,2.4784,1 
2.6861,9.8951,3.322,2.4179,1.7773,1.8496,2.6632,0.4096,2.952,1.7108,2.2541,1.5093,0.8853,2.4076,1.8503,0.5272,0.9956,1 
1.7298,9.5496,-0.058,1.9673,1.8734,2.2791,1.7048,0.7298,2.7174,2.7706,2.393,2.6053,1.5619,2.6586,0.7515,1.5779,3.4213,1 
-0.4445,9.4042,3.1976,0.2385,2.0322,3.0152,2.411,2.3923,0.7075,2.2674,0.2645,3.6183,2.3291,2.7946,4.223,1.3273,1.5254,1 
-0.1357,9.8104,2.388,1.3441,1.6478,2.3216,2.048,2.3706,3.002,2.0495,1.3779,3.8186,1.1443,2.5477,0.5941,2.8263,0.7286,1 
* 
5.7096,8.2293,2.1463,2.2292,1.5689,1.5819,2.3557,0.8924,0.6518,0.6193,0.6419,4.3534,1.9901,1.8958,-0.051,3.6578,2.8233,0 
5.2196,8.0259,2.6361,3.4202,2.6828,1.5204,2.4569,0.917,1.1301,2.4627,2.0499,2.725,2.6503,0.6892,2.5737,0.9693,2.3171,0 
5.4758,8.031,1.358,1.6424,1.4335,0.4099,3.3354,0.4935,1.9088,1.6367,2.634,1.4252,1.8508,2.9678,2.2697,2.2554,2.9414,0 
4.9288,7.7907,-0.0197,1.24,2.8312,2.369,-0.6997,1.0242,2.5711,0.9023,1.8098,0.7648,1.1773,2.3663,3.0071,2.2478,2.0317,0 
4.679,6.6413,2.7112,2.3036,2.4026,2.6538,0.6959,1.8814,1.7687,1.6417,1.7886,2.581,0.6959,2.5913,1.794,3.3276,2.8181,0 
4.1566,8.8992,1.3723,2.2676,1.4683,1.5926,0.4319,2.3638,3.2199,2.7617,2.6092,1.3497,1.7788,1.2071,1.3871,1.8392,3.232,0 
5.3325,6.3418,3.2631,2.5964,2.3316,0.9776,2.4166,2.5662,0.3885,2.3884,2.9506,1.7114,2.3162,1.7251,4.7424,0.844,2.6254,0 
4.8172,7.671,2.3633,2.5058,2.2324,2.952,0.8201,3.4027,3.8177,1.2131,0.7259,0.4831,1.4858,2.0197,3.1387,1.2306,2.5007,0 
6.0613,9.9528,2.8522,1.5709,1.2383,1.3104,1.1384,3.1516,0.5428,1.0416,1.8009,2.5306,0.7314,1.1368,1.4176,1.7871,3.8779,0 
6.5077,9.475,1.2985,2.6006,1.0606,1.6022,2.2003,1.2331,2.9377,3.5035,2.321,1.6044,2.2734,0.4431,1.1006,2.7068,1.7242,0 
6.4006,7.409,0.6221,2.9097,0.253,2.9258,2.3325,0.2209,0.1329,2.8989,1.9833,2.4114,0.0412,1.1564,1.3631,1.7665,2.5993,0 
4.6804,8.2188,1.4889,0.687,2.63,2.6079,2.2666,2.7719,2.2331,3.16,2.6524,1.9168,0.7155,3.1215,0.7914,1.244,3.4932,0 
4.2674,8.3313,2.5749,2.0679,2.523,2.6925,1.1359,1.3891,2.2728,4.6393,3.755,3.2605,2.2787,0.7668,1.4489,2.4464,1.5232,0 
3.5328,8.3781,1.4602,3.0371,3.8798,-0.0407,1.3907,3.0304,1.9677,0.897,3.9358,2.5667,1.6468,0.8889,-0.0643,2.348,3.9506,0 
4.1849,9.2103,1.6386,2.2962,2.232,2.6489,3.4057,1.7562,2.5186,2.042,3.8051,2.7823,1.229,3.6628,1.7857,2.4956,1.1108,0 
3.5567,8.2793,1.7261,2.057,2.5056,0.9279,2.9764,1.9767,2.2005,1.5674,2.9505,1.9319,2.3533,2.1621,0.4139,0.4429,1.4589,0 
4.5054,7.9755,2.0393,3.4271,2.2101,2.0644,0.7314,3.5457,1.695,2.0962,2.2335,0.2504,2.1391,1.2795,3.4953,2.5241,3.0844,0 
5.081,9.2855,0.7609,0.9258,1.9648,3.6747,2.9503,1.8881,2.1273,3.0329,-0.1689,2.8502,1.6081,1.3993,0.5283,1.7682,2.8275,0 
6.124,6.9742,1.5685,0.9796,-0.2292,0.8662,1.4863,1.4439,3.3988,2.3659,2.6382,1.6683,2.8681,2.1663,1.9964,2.9398,2.1986,0 
6.1591,6.6689,3.2611,2.8118,2.5965,2.8178,2.3284,2.6245,3.143,1.9399,1.4282,2.4241,2.4172,1.2646,4.3375,2.0367,0.1276,0 
4.9127,8.2198,1.2245,3.2913,0.8195,2.0712,2.8431,2.5887,3.046,2.2224,0.8991,1.0127,2.1709,-0.2941,2.1904,3.258,1.5242,0 
4.8856,7.4298,2.588,0.9715,2.4058,2.8387,3.2835,4.047,0.9755,-0.9882,1.3824,1.9754,0.0775,1.8609,2.9214,1.8586,0.4034,0 
5.9908,8.3587,1.4144,2.3134,1.7823,2.7241,1.5186,1.5747,0.8783,0.6127,2.9753,2.6549,2.5926,1.0546,1.9911,2.4983,1.3914,0 
7.1193,8.8521,1.4054,2.3611,2.032,1.1554,2.8014,3.3974,3.1244,3.0001,3.451,2.6101,2.2157,2.418,3.3573,3.3731,1.2523,0 
5.2528,8.2574,3.0455,2.3156,0.9579,1.1617,1.451,1.3094,3.2215,1.6855,3.4915,0.8891,0.8177,2.4568,1.5594,1.8452,2.7985,0 
6.6361,6.9384,1.5497,2.9776,3.603,2.1003,4.4309,1.6398,1.272,2.5452,-0.8745,0.5812,3.0974,2.483,2.1948,1.2249,1.2387,0 
5.3978,6.8673,3.1444,0.5337,0.7422,2.6466,2.4472,2.1705,2.6951,1.5417,0.6773,2.629,1.635,1.7752,2.4536,2.8597,3.9242,0 
6.7975,7.9064,1.7936,1.8685,1.1437,4.4643,1.1755,1.9806,3.0033,-0.3025,2.7222,1.579,1.8455,2.827,1.186,1.7792,2.3204,0 
3.7214,7.9113,0.4552,3.5589,2.8127,3.1363,2.5286,2.7649,0.8689,1.1034,0.6439,1.0011,0.6563,2.1453,1.5635,1.0562,1.2326,0 
4.5025,7.8129,0.9864,2.379,2.6494,1.5794,0.9071,1.4414,2.4929,0.7802,1.6725,2.3324,3.0373,1.5964,1.4639,1.2366,3.0387,0 
5.0526,8.9779,1.4831,1.7967,0.9522,0.4694,2.1462,0.9489,1.6964,2.789,1.0865,1.6065,1.3932,1.6172,3.6762,3.5507,1.4951,0 
5.8378,6.1263,2.9731,2.1684,2.8478,2.2443,0.4201,0.8156,0.4249,1.2397,2.5317,2.2968,-0.0202,1.0053,2.5986,1.7011,3.844,0 
