Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Class
-1.1042,-2.0098,4.1001,0.7006,2.3731,1.3582,1.2332,2.3673,1.613,1.9471,3.5439,2.1803,2.7128,2.1308,2.5115,4.4434,0.9914,0 
-0.8375,1.4603,2.6761,1.8594,0.6065,2.8854,1.8655,2.6677,1.6986,0.9613,1.3815,1.5696,4.1862,2.1019,1.4082,2.4391,2.2342,0 
-0.574,1.0714,2.1398,0.9571,1.5189,1.8001,2.4839,0.9852,2.4967,3.3367,2.2875,2.5677,2.6421,2.2547,1.5519,1.3004,2.1861,0 
0.4254,-0.8967,1.0367,0.3443,2.0086,2.155,2.2304,2.7151,2.2577,2.6111,1.7951,2.2105,1.6378,2.1367,1.8981,2.6,1.3263,0 
0.1158,-0.0601,2.6978,3.2529,2.5113,2.0042,1.3456,2.0832,2.4294,3.4832,0.6671,3.8229,0.9879,2.4648,2.5845,1.1101,0.9387,0 
-1.1147,-0.8148,1.9185,2.021,2.7245,3.0128,1.4216,1.6906,2.9839,1.2715,0.2307,2.5909,1.1341,1.6214,1.6439,-0.1077,1.0429,0 
0.4505,0.7487,0.2246,2.7975,2.2631,1.3142,1.9513,3.0727,1.3369,1.5434,2.471,1.137,1.5891,2.3812,1.0749,0.8422,1.3069,0 
-0.4503,0.3663,3.0665,2.841,2.3654,2.4441,2.0282,1.6818,0.3037,0.9865,2.4555,1.5401,2.2025,2.0099,2.222,0.7837,1.9136,0 
0.1486,0.4609,1.9908,0.629,2.7651,1.8493,2.17,3.7077,1.6082,0.6453,3.0595,3.152,3.5485,0.8807,2.9453,0.701,2.091,0 
0.0436,-1.359,3.9652,2.2003,2.3841,3.7928,1.061,0.1098,1.5336,0.8766,0.5042,0.504,3.0417,3.4748,1.9186,1.3873,2.641,0 
-0.174,0.3069,2.8983,2.7602,1.1168,2.8284,2.8836,3.848,1.0041,1.1153,2.8663,2.2842,1.5847,2.0354,2.5114,1.2685,2.5913,0 
0.0629,-0.7317,2.7347,2.7883,2.4297,3.4262,1.9545,1.7063,1.4652,-0.0706,2.0859,1.772,1.2766,3.4593,2.6735,2.8004,0.7817,0 
0.9605,1.4752,0.7913,0.5911,2.5048,1.2105,3.0189,2.5206,2.2407,3.26,1.7291,0.6507,1.0718,1.0587,3.4349,0.2975,1.6993,0 
0.5474,0.2899,1.9003,1.5976,3.0567,2.519,1.8415,2.286,2.163,3.4803,3.2063,2.7911,3.2655,0.9327,1.9314,2.36,0.7633,0 
-0.5779,-0.5924,1.4008,1.6382,2.9895,0.67,2.0289,1.6614,3.382,3.7771,3.4187,1.5403,0.7655,1.0412,1.8998,2.8105,0.4464,0 
-1.6694,0.7173,3.1062,1.2014,1.678,2.4973,1.5577,1.4611,0.2919,0.6056,0.2927,2.2239,2.4183,2.1849,2.4235,4.8229,2.0315,0 
-1.8615,-1.0351,1.5354,2.6756,2.2825,3.2187,2.6749,0.9489,1.7612,3.3963,2.0857,3.7361,2.7785,1.969,3.6419,2.5085,1.9295,0 
-1.0217,0.8011,2.8315,2.1452,0.6629,2.9841,2.5992,1.1911,1.641,3.4783,3.0216,1.2095,0.884,1.421,1.7099,2.4106,3.8837,0 
0.5455,-0.4371,2.4873,1.7549,1.6947,1.9399,1.9419,2.3503,1.2046,1.2748,3.0097,0.399,2.9987,1.3159,0.2148,1.4476,3.505,0 
-0.3698,-0.522,3.1474,0.1252,3.6909,1.5039,1.792,1.3291,2.6766,1.5052,1.9571,2.0383,0.3954,1.0957,2.5173,3.5865,0.3992,0 
0.0218,0.0218,2.1107,1.2452,2.4694,3.3794,0.8753,2.1762,1.1527,0.3395,1.4403,2.9369,2.4706,2.0034,0.5038,2.5673,1.3994,0 
0.5967,0.6981,1.3387,3.0261,0.5945,3.7079,1.9608,1.0817,0.9985,4.1576,3.0086,3.6653,1.675,1.8125,0.2022,2.031,1.0888,0 
0.017,2.0878,2.2417,3.0396,2.3718,2.7634,2.3608,2.0419,1.5551,1.7755,4.2556,1.7066,1.8103,1.0492,1.9351,2.9357,-0.4246,0 
-0.2482,-0.8566,1.4872,2.2413,0.1749,0.9619,3.0805,1.6212,1.2367,0.4668,1.2962,2.3765,2.3351,3.7217,0.8905,1.0523,0.9778,0 
0.1047,1.0037,1.9584,2.8897,1.1937,1.4975,2.0659,3.2146,3.4653,3.2235,2.915,0.5328,1.765,2.1084,0.8697,3.2442,3.4954,0 
0.8357,0.5875,1.5462,3.5864,3.3565,2.1128,1.8983,1.5092,2.6571,1.7527,0.0841,3.3721,3.5803,1.952,2.3726,3.411,2.9552,0 
0.8322,-0.1969,4.0096,2.0654,2.5488,2.5821,3.0477,2.626,1.5927,1.9544,0.288,3.3457,2.5393,2.7629,1.9385,3.3272,1.3594,0 
-0.2652,-0.9793,1.8778,3.1504,2.2515,1.6432,3.083,3.5499,0.8684,2.5607,2.3883,1.8646,1.9862,3.8976,0.8418,2.9668,2.8664,0 
-1.5482,-0.5614,0.3618,1.6604,1.541,2.3772,0.8716,4.2383,1.8341,2.4457,2.8418,2.6581,0.3194,0.3481,0.4833,2.6886,1.9647,0 
-0.4619,1.266,3.564,0.8767,2.5628,1.2253,2.6008,3.1093,3.5035,0.9366,1.6293,1.8066,0.8804,2.787,0.801,1.5242,1.8794,0 
-1.6239,0.8228,1.8021,1.4953,1.2557,1.1027,2.2382,3.0847,1.8949,1.701,1.5411,1.778,1.1856,3.7701,3.3754,2.5655,1.8384,0 
0.331,-1.3488,2.3542,1.3817,2.2303,1.7251,2.4214,1.7104,1.3577,2.0147,4.0483,2.437,2.2155,1.2905,0.2643,2.3957,1.362,0 
0.0429,2.0792,1.9818,2.8001,0.1845,1.687,3.376,0.7983,0.6266,2.5313,2.5393,3.4714,3.1466,0.9088,1.501,1.2257,3.22,0 
-0.1937,-0.096,2.1433,0.8439,1.1565,4.0008,1.4797,1.1937,0.0271,1.4177,2.1889,1.392,1.0398,0.5984,3.6573,2.6634,2.0899,0 
0.617,1.0607,1.0846,1.6721,1.2228,1.7959,1.067,2.0382,0.5668,2.1837,0.9989,-0.3086,3.8787,1.8991,3.0603,1.6027,1.4103,0 
-0.9823,-0.3879,0.7125,3.5267,1.88,1.0326,2.6976,2.4434,0.9194,2.1314,1.2486,0.9517,2.3193,3.9059,4.2859,1.053,2.5393,0 
1.5436,1.0143,2.3914,2.4203,0.6315,1.7037,1.676,1.7681,0.8119,1.3608,2.416,1.8205,1.694,1.6201,0.6355,2.2172,2.8553,0 
1.5355,0.6193,2.6597,2.7182,0.7045,2.8101,1.0835,2.0759,0.1847,2.9143,-0.0266,2.4083,1.8693,2.8522,3.0125,2.2544,2.7656,0 
0.1099,-1.9448,2.0636,2.5945,2.2495,2.1862,2.2679,2.8226,0.9524,1.6365,1.9956,2.956,1.6436,1.9651,2.8183,2.8691,2.656,0 
-0.3222,-0.1361,1.6904,1.346,1.9433,1.7144,0.7982,3.4757,1.783,4.2339,1.9739,2.4778,1.5442,1.0377,1.4089,2.9966,2.5778,0 
1.3268,-1.7622,1.267,2.7521,0.6109,1.9449,2.5082,4.4559,2.8624,2.2504,1.7295,1.0736,2.2612,3.1168,0.3881,2.2111,1.5369,0 
0.4781,-0.8235,1.5698,1.0792,2.5878,-1.1712,0.3942,1.6397,0.2747,2.6758,1.7896,1.7866,3.2713,3.5638,2.4307,2.199,2.5967,0 
0.3491,-1.6619,0.7055,3.8859,2.2508,3.2678,2.0623,1.3164,1.5855,0.6339,1.3196,1.2877,2.2757,2.3215,2.3695,2.8789,3.2631,0 
0.4796,0.0767,2.7112,0.7004,-0.0637,3.106,1.9012,0.7286,0.4347,2.6928,1.9776,3.0879,1.4284,2.1539,1.3574,1.3386,1.6218,0 
-0.1447,-1.1344,2.4754,1.8341,0.0899,2.4239,1.5216,3.3151,1.5386,1.7624,1.8767,2.6109,2.587,3.2762,0.2545,2.7636,1.504,0 
1.5383,-0.4629,2.8162,3.3313,1.2405,2.0304,3.1439,3.1554,0.9885,2.5332,0.9822,2.2758,0.8707,2.591,2.62,1.2374,2.931,0 
0.0636,-0.5073,2.2232,3.0684,0.4464,0.4984,2.0358,2.0674,0.4699,1.7131,1.1417,1.9116,1.236,0.8425,1.6731,1.7059,3.1189,0 
0.3347,0.4223,1.7517,2.714,-0.1108,0.1964,1.6617,1.8328,2.4707,1.6445,0.505,2.1791,3.4712,2.1899,2.432,2.0765,3.2111,0 
0.1907,-1.3861,1.9,2.0734,1.4795,1.3708,2.7238,1.9486,2.3637,3.516,2.3004,0.5797,2.428,2.3574,1.8014,2.7853,4.472,0 
0.1715,-1.5315,2.7216,2.911,0.8748,2.2223,1.853,1.7992,2.8031,2.1199,1.752,3.4725,2.7311,2.8954,1.4343,1.2616,2.3794,0 
-0.6518,0.2635,3.4373,2.253,2.3316,3.1509,1.1333,1.3078,4.4887,2.0562,2.2275,1.804,1.7711,0.5196,0.7807,1.5311,1.5306,0 
1.1778,0.9293,1.4667,2.1391,2.7541,3.4853,1.2003,2.6395,0.6973,1.0136,2.2486,0.5216,1.056,2.441,1.2936,2.4721,1.979,0 
0.4957,0.7011,2.4141,0.3235,2.4109,0.9666,2.939,2.7717,3.2842,1.66,2.8175,2.077,2.4441,1.1793,3.2785,3.114,2.6626,0 
0.6676,0.3909,1.9798,3.2291,1.9953,2.7012,2.1833,1.2462,1.934,0.3255,3.0652,1.7666,1.3573,1.9789,1.5945,1.9614,2.8917,0 
-0.3529,-0.0236,1.0525,3.9986,3.0855,2.0416,2.4329,3.4917,2.3068,1.7054,1.8647,1.578,3.5898,1.4556,2.8025,2.0683,2.042,0 
0.157,0.4284,1.4352,3.0359,1.7833,1.8518,1.3509,0.7064,0.8265,1.1024,1.1194,1.5204,1.0185,0.8521,1.994,2.7712,1.2721,0 
-0.4727,1.4436,2.8157,3.3857,2.5612,1.8398,2.9239,3.6333,2.3847,2.7964,1.6519,2.8402,2.6674,1.7054,1.7994,4.413,0.2799,0 
-2.2057,-0.2236,2.0929,0.9129,0.0155,1.2935,1.4634,1.9963,2.1479,1.7603,2.7008,3.5032,2.0608,0.9516,2.0214,2.1089,2.284,0 
-0.9474,0.3473,1.827,1.67,1.8889,1.3517,1.9415,0.3944,1.1892,2.8078,2.9648,3.6285,3.008,0.5347,2.5046,2.9763,2.4231,0 
1.1403,0.393,2.7661,1.4555,3.0037,1.0144,3.4947,1.3147,3.0551,2.2355,4.0085,0.9237,1.7283,2.0819,2.0541,2.6234,1.6791,0 
0.9665,0.4263,0.8745,1.1059,2.1684,1.7803,1.9839,1.4108,1.6632,2.1958,2.6931,1.5585,2.0465,2.0614,0.826,3.5411,1.129,0 
-1.2967,1.0763,1.5053,0.9467,0.678,3.5886,0.1783,2.2659,3.946,1.7026,1.2613,1.4047,1.6958,1.0386,1.3275,1.3708,0.1922,0 
-0.0556,0.7308,2.8539,2.1934,3.4972,2.2754,1.2828,2.5851,0.9461,1.0308,0.213,2.4238,0.4074,0.1607,1.4161,2.1011,1.458,0 
-1.6513,1.4433,2.4792,2.0385,2.7542,0.1873,2.207,1.7255,1.7824,1.8316,1.6394,1.949,1.6355,1.5636,1.0775,0.8573,1.6135,0 
-0.9043,0.4676,1.8968,0.9451,2.3101,0.9236,2.2213,2.4895,1.4647,2.0018,0.9697,2.9134,1.6935,1.2301,2.3072,2.3647,1.8716,0 
-0.0757,0.2099,0.8042,-0.1286,2.4538,1.4806,2.4964,2.321,1.6275,2.9849,1.4584,2.1669,3.0909,3.5268,2.6783,2.5588,1.2464,0 
-0.1276,0.0857,2.3971,0.4868,1.7732,1.0255,0.0464,3.5914,2.0398,2.1744,1.783,2.9025,2.3756,2.535,3.2775,2.4084,3.2576,0 
0.2605,-0.4206,1.4098,3.7072,1.5948,3.2104,2.795,1.6128,0.8281,1.3258,2.37,3.2383,1.1206,2.8905,3.0435,1.944,1.4789,0 
-0.0658,-0.5858,1.4229,1.4826,3.6315,2.0824,1.7586,3.1813,1.5849,1.1814,1.7199,2.8525,3.4061,0.5704,1.6122,2.5026,1.347,0 
0.5298,0.0187,2.0276,0.8621,1.9953,3.7629,2.5195,2.135,0.0801,2.7821,1.6692,3.0796,2.1239,1.9684,0.6234,2.18,3.488,0 
-0.1388,0.0321,3.2984,-0.2975,0.367,2.7147,2.3047,0.2685,1.1446,3.8886,2.9391,2.1958,1.3853,2.3029,2.5321,2.1382,-0.0742,0 
-1.9209,0.486,1.4497,2.068,1.7677,1.898,1.6108,1.2374,2.13,0.3588,0.8073,3.4628,0.5925,3.7766,1.9439,3.5029,1.2012,0 
-0.3182,-1.0408,3.8844,3.5127,3.0751,1.3447,2.2878,1.2502,1.4572,1.0575,2.167,1.3268,1.5315,1.253,2.3571,2.2625,2.6407,0 
-0.6522,-0.5644,2.6102,0.8509,2.0697,2.511,1.6345,1.5057,2.887,1.6512,2.009,0.8912,2.2736,1.1971,1.4484,3.3854,1.2863,0 
-0.447,1.2949,3.4358,1.9957,2.2885,2.6497,2.4562,-0.2107,1.7776,0.6202,1.7325,2.3503,2.5049,0.8062,4.0029,1.5818,1.4982,0 
3.1415,-0.5069,1.7656,1.0359,1.9768,2.6356,2.3561,2.2671,0.5986,3.1321,3.3953,3.243,1.1998,2.5934,0.9752,0.894,1.3946,0 
-0.1344,1.5564,2.9278,1.6552,0.9404,2.3374,4.3979,0.1718,1.2114,3.2025,2.3466,3.3831,0.241,2.5048,2.8938,1.4436,3.191,0 
0.1158,-0.6356,1.6408,0.9124,2.1266,1.2654,0.7078,2.7779,1.8464,0.9352,2.2277,1.4548,4.2126,-0.2062,1.3223,1.261,1.854,0 
-0.7306,0.4358,2.8605,3.0382,1.257,0.3577,1.7829,3.1614,1.9768,1.8987,2.272,2.6335,1.071,2.1418,1.2924,1.9288,1.5327,0 
2.3017,-1.0364,2.4955,2.3682,2.3642,2.4622,1.7458,2.4381,2.5286,1.9819,4.1142,1.9975,-1.0512,2.9186,2.5235,2.9683,2.5349,0 
-0.3043,0.6604,-0.4742,0.3955,1.9207,2.8703,0.3453,0.2852,1.0069,2.4682,2.994,2.8439,2.371,1.9826,2.1972,3.2722,2.1118,0 
-0.0473,-1.0371,2.0313,1.4706,2.154,1.7367,2.1893,1.6331,-0.0626,2.4182,2.0278,2.6447,3.1411,2.3326,1.1805,2.7343,2.7321,0 
-0.3882,-1.5854,3.4088,2.1144,3.1892,2.5356,1.533,2.4569,1.6528,1.5763,0.3202,0.4031,2.8974,1.412,-0.5261,1.936,1.9058,0 
-0.9196,-0.525,0.998,2.2476,3.6972,3.0716,2.9001,1.5521,1.5074,2.4804,1.9455,4.6135,3.2462,1.7966,2.792,3.3076,2.3548,0 
1.9956,1.4968,2.6427,1.4067,2.3298,-0.2832,0.6665,1.9924,-0.2799,2.2217,2.5456,0.4364,1.4639,1.8783,0.627,3.38,2.8672,0 
1.4641,0.8176,3.4637,4.279,0.5085,2.536,2.3002,1.9788,1.0225,1.4677,0.5413,2.0745,1.0334,1.0527,2.8555,1.2963,2.0988,0 
-0.5466,0.8243,2.2653,3.3078,1.6352,1.8825,3.0437,0.4522,2.302,0.8123,0.4809,2.8697,4.1313,2.294,2.3691,2.2553,0.9666,0 
0.0394,-0.3859,2.7748,0.5487,2.9812,0.9706,3.3199,2.5821,1.865,2.158,1.7875,0.9094,2.3064,2.9168,2.5347,0.2724,3.0606,0 
0.2839,0.3712,2.3374,1.1902,2.6653,-1.5814,2.3579,1.757,3.8546,2.9336,1.6376,1.0807,3.8521,1.7214,2.5846,1.926,3.3633,0 
-0.6642,1.0401,2.2322,2.6286,0.9944,2.0774,3.7391,1.9956,2.564,1.658,1.713,2.1007,0.9854,3.7655,3.3849,1.6404,2.485,0 
0.8436,-0.3539,3.0569,3.1224,1.3992,1.7411,2.0785,2.5713,2.5378,0.2616,2.5838,3.131,1.3694,3.0021,-0.1628,0.4429,1.2929,0 
-0.9646,0.3433,2.5255,3.3829,2.7956,2.5202,2.7018,2.227,3.1519,2.1055,2.1528,1.5594,2.1614,2.5098,1.9419,1.8614,1.3283,0 
1.2743,-0.7985,2.2305,2.3812,1.6112,2.3254,1.0951,1.45,0.2609,1.6064,0.2914,2.0364,3.9074,3.5325,2.9914,1.3934,1.8084,0 
0.8123,2.2279,3.5403,2.7735,1.9151,2.3996,1.1268,1.1519,2.3483,2.399,1.3244,1.1594,2.9695,1.1915,1.367,1.859,1.813,0 
0.0414,-1.0508,1.8919,0.7178,0.7196,3.2948,2.8741,4.0452,0.2329,2.5574,1.33,0.4796,0.3296,2.0008,2.6476,2.3515,2.3528,0 
-0.4076,0.6892,2.8139,2.0249,1.038,2.0351,2.2012,1.1385,1.4052,3.7426,1.9697,2.3216,1.3772,0.3398,2.6043,2.3286,1.9141,0 
-0.7221,0.0277,2.4426,3.3506,3.5262,1.8669,2.0167,2.4345,1.1947,2.8032,2.3774,3.7571,2.4513,2.9535,2.0544,1.7836,2.7852,0 
0.7841,-0.0023,-0.133,2.0857,1.1882,0.666,1.3778,2.4944,2.5992,-0.1354,2.7808,0.0916,0.9952,1.3506,2.9056,2.2794,1.3907,0 
0.9058,0.8368,2.2516,2.6955,1.7587,2.8306,2.9023,2.7491,3.0474,2.6372,1.3173,1.229,2.6936,1.4229,1.3425,-1.1765,-0.4141,0 
-0.4217,-0.3592,2.7706,3.5557,2.7167,1.696,2.3453,1.6171,2.3601,2.2859,2.0297,0.8679,0.431,3.5765,2.6711,1.7618,4.2914,0 
1.1672,1.6274,2.1737,2.5912,2.151,-0.443,3.8449,2.8635,0.8507,0.8947,2.026,2.6251,2.2708,1.4468,2.3242,1.0335,0.9873,0 
-1.0969,-0.8079,1.6683,1.6574,2.4525,3.433,2.2581,1.2327,1.1533,3.9802,2.6603,2.458,1.4756,2.4681,0.5393,0.4363,2.0179,0 
-0.1444,0.0875,-0.6573,2.2476,3.2276,1.4375,2.8097,3.4567,3.3996,1.9508,2.6764,1.4846,0.4626,2.0091,3.7974,1.8507,0.998,0 
0.1122,-0.5596,1.9868,2.2906,0.719,2.4626,0.2955,1.5856,2.7439,3.2735,1.0133,2.5859,2.5333,1.2122,0.3472,2.9616,3.4638,0 
-1.3682,-0.2223,0.3487,1.559,3.5094,2.9855,1.5525,4.2369,3.6128,1.1831,1.8496,2.2151,2.8309,2.1682,2.2435,0.9552,0.8081,0 
1.5212,-1.1636,2.0437,2.0493,3.1347,2.7017,1.1963,1.9385,3.2701,1.3028,1.4559,1.8694,2.1373,2.5964,1.164,0.9042,3.0812,0 
-0.9105,-0.8876,1.0195,2.9639,1.0129,2.6372,1.9914,-0.0874,2.7068,1.9095,0.1459,2.196,2.5046,0.5911,2.1493,1.3622,1.9576,0 
0.7664,-0.1013,3.9263,1.5983,2.3669,1.5883,3.1591,1.4264,1.647,2.766,1.1529,1.6665,2.5983,3.1104,3.1122,0.7848,0.4974,0 
0.4627,2.5231,1.9566,3.1503,0.9833,1.4833,1.2812,1.6292,1.3893,3.065,1.4265,0.4787,1.5627,3.9705,3.6098,4.2034,1.3195,0 
0.5125,-1.7284,2.0112,2.6608,1.7613,0.5007,2.1279,2.7604,3.0537,1.7989,1.7902,1.0985,1.4984,2.4173,1.5344,2.2498,2.8036,0 
-0.7704,0.2408,1.7298,3.3015,1.9685,2.0779,2.88,2.539,1.0296,3.2035,1.558,2.4111,0.1711,-0.2782,1.08,2.1331,3.1039,0 
0.2145,1.9531,0.0562,2.5084,2.6948,1.0974,2.0982,2.8442,3.0089,3.0831,1.1025,2.3398,3.0174,1.4649,2.2122,1.3948,1.9771,0 
-0.1711,-0.611,1.9455,1.2174,2.0364,1.4011,-0.4187,0.8172,2.2978,2.0903,1.5958,0.4894,3.1409,1.2581,2.6058,1.7441,0.8824,0 
-2.3913,0.2715,1.3561,2.2935,3.4042,2.0999,2.0025,1.6566,3.1688,2.4324,3.6323,1.6479,1.9984,3.3062,2.6006,1.6792,1.8724,0 
1.1161,0.3744,2.4205,2.848,3.4458,4.4904,2.3603,1.2291,3.0592,2.9473,1.6143,0.4798,1.0702,3.1718,2.5318,2.8428,1.5877,0 
-0.1804,0.8076,0.2966,1.4848,1.0286,1.1869,2.4157,0.5406,1.835,2.0705,2.7058,1.7679,0.3277,1.2173,1.9182,1.2249,2.1654,0 
0.0944,0.1985,3.0648,1.6779,0.1108,2.8302,2.6402,0.9118,-0.7001,2.1936,3.0826,1.6116,3.0812,2.7721,1.8865,2.3116,0.2216,0 
0.4588,-0.2431,1.0589,0.4116,3.6179,1.9422,0.4894,-0.3231,1.4283,0.7665,1.6093,1.6613,2.2559,4.2876,2.4253,0.9187,0.935,0 
0.0397,1.2375,0.4723,1.4029,1.9758,1.3537,1.0348,2.9618,1.7308,2.3211,-0.5532,2.0382,2.1037,2.88,2.0941,2.4371,2.5038,0 
0.85,0.4264,2.0959,2.3209,2.2769,2.8597,1.7375,2.7616,2.8324,1.6905,2.8887,3.0503,2.143,1.2215,1.8476,1.6841,2.9561,0 
-1.4322,-0.1198,3.6166,3.5994,3.156,1.4327,2.6074,1.2298,1.6588,1.3185,3.2012,1.9737,0.2316,1.8906,3.1801,2.6045,3.04,0 
-0.505,0.4424,1.1476,-0.6721,2.2157,1.8584,1.7666,2.1982,2.1157,0.5134,1.1925,1.6336,2.0918,0.8315,2.4283,2.2399,0.9649,0 
1.046,0.2722,0.7314,3.1819,3.3411,1.3856,1.8588,1.4822,1.7313,1.2487,1.8212,1.2119,-0.1538,2.4025,3.3256,2.1876,3.7496,0 
-1.0015,0.7708,4.8181,2.6431,2.5726,2.8887,2.2919,0.5273,0.6717,4.3517,0.4831,2.018,0.9996,1.8749,3.2561,1.5904,2.8527,0 
-1.6733,-0.4112,0.2722,1.9094,0.7557,0.6075,1.4117,2.7912,2.023,2.1278,0.8854,3.4812,1.8951,2.1088,1.4917,2.2976,2.1637,0 
-0.4514,-0.9986,4.7772,1.7931,2.3412,2.2539,-0.0673,2.6054,1.0683,1.3304,2.9753,1.8127,1.5098,1.5039,2.1976,2.1717,1.6434,0 
0.29,-0.1822,0.9338,2.6518,2.6602,3.4257,1.5926,2.4593,2.8356,1.0771,4.8135,2.0095,2.3861,2.3435,2.7194,2.332,1.668,0 
-0.8383,-1.5012,0.0601,1.4677,1.7736,1.5124,1.3311,1.9717,1.4992,1.6832,1.1342,2.5783,0.244,2.1035,2.2944,1.5437,1.4781,0 
0.7821,0.6656,2.6611,0.8516,1.0779,1.9708,0.9074,1.8666,2.1971,1.2776,0.0475,2.4427,2.3149,2.6882,2.9288,0.9309,4.2706,0 
-0.6243,-0.4427,2.2793,1.1365,0.6659,1.4629,1.6051,3.0924,3.1337,-0.7295,1.8767,3.06,2.0896,0.4432,4.1446,1.8031,1.0963,0 
-1.4178,-0.366,1.5912,2.5598,1.4985,0.9973,1.6176,2.1843,2.3082,1.5326,1.5762,2.3907,1.9867,0.8989,0.7598,1.3096,2.3416,0 
1.7103,1.2999,2.3839,2.5313,1.0033,1.5231,3.1804,4.0461,1.5868,0.7271,3.4366,2.033,1.6648,0.3774,1.9449,0.9214,1.8838,0 
-0.5815,0.1162,1.9386,1.1994,0.4619,0.3827,1.0141,1.6136,3.7938,1.6436,1.5945,1.6665,2.6102,0.6658,1.7285,3.6376,2.0921,0 
1.4497,-0.1796,2.4762,2.72,3.2399,3.4911,0.1856,3.1122,1.9173,1.8397,2.0494,2.6275,1.3803,2.747,1.8257,2.8132,3.5441,0 
2.9873,0.1277,1.0153,3.7341,3.1967,1.4002,0.754,0.4799,1.5219,2.546,2.8042,0.9894,1.4542,2.7423,2.0994,3.1423,1.0373,0 
-0.2415,-0.2159,1.6987,3.2429,2.6345,0.9993,1.7734,0.8083,1.5973,2.1281,1.2101,1.8879,2.4345,3.4319,0.8369,1.9112,0.5254,0 
1.1838,-0.2066,2.4733,3.2572,3.1473,-0.6884,-0.1063,2.7764,-0.5439,2.5322,3.1765,1.6973,1.2538,2.4591,2.2764,3.1366,1.5299,0 
-0.8242,-1.059,2.3939,0.8935,1.0641,3.4934,2.8314,1.5523,1.601,1.5522,1.9761,-0.0486,1.4602,2.5356,1.1932,2.8147,2.4751,0 
0.8423,-0.527,2.8578,2.3946,3.3387,1.8199,2.0988,2.8201,1.7294,1.3733,3.1913,1.0642,1.62,1.9856,-0.3887,1.022,1.6375,0 
-0.4953,0.5895,1.2389,3.3322,1.3864,2.9148,2.8011,2.2607,2.0203,3.5007,0.715,2.0948,0.8285,1.0583,1.879,-0.0616,3.2756,0 
0.709,-1.1343,0.3755,0.8742,2.4756,1.1443,2.9888,3.406,2.5802,1.8334,0.8515,3.2222,1.9795,2.5367,2.9913,3.419,4.0665,0 
0.9212,-0.2731,4.1655,4.4802,3.118,1.2606,1.8993,2.5335,2.1635,3.161,2.1528,3.0923,1.4537,2.0665,4.7034,2.8842,0.9917,0 
0.0289,0.1909,2.4545,2.2877,1.4776,1.5094,2.0821,0.4718,3.3504,0.9285,1.6277,3.3617,1.2758,2.8617,3.7163,4.1014,2.2023,0 
1.7479,0.317,1.2727,2.5502,2.1761,2.9823,1.3951,0.9118,2.0752,1.8227,3.1764,1.0204,1.2803,0.4783,1.79,2.7044,1.768,0 
0.7964,0.2684,1.7274,2.8902,2.9276,2.8514,2.4064,0.9574,2.1027,2.6294,2.7265,3.7527,1.3832,2.013,2.7817,2.2522,1.1797,0 
-1.3532,1.2342,0.9284,1.2479,3.0559,3.4136,2.2418,3.8138,2.9159,1.0062,3.4761,3.2071,3.3265,1.5882,1.9361,1.5494,1.3147,0 
0.91,0.7972,1.9087,1.2411,2.2198,4.3192,1.9845,0.9146,1.7682,0.989,2.8634,2.9571,1.2648,3.5248,-0.3554,2.0601,1.5177,0 
1.3559,-1.1973,0.2129,1.7512,0.8506,2.4907,1.5365,2.3333,2.6068,2.2582,2.6905,1.2302,0.8746,1.4317,0.9136,2.5727,2.4244,0 
-2.7974,1.2347,3.6614,1.2544,1.9721,3.2884,1.5355,0.9944,3.1957,1.9845,3.5355,1.4351,-1.0151,1.6953,2.0061,0.8458,2.9588,0 
-1.4397,0.1463,2.1109,1.7104,-0.5111,2.5032,2.426,0.7698,0.4143,3.0573,1.5391,2.952,1.6036,3.1781,2.8878,2.034,3.3455,0 
-0.2565,1.4594,2.0968,1.6941,3.1445,1.4849,2.5801,3.2575,1.6977,1.5097,2.1955,1.6387,3.6842,1.238,2.653,2.0477,3.6314,0 
-0.0769,0.3245,2.6532,3.5014,3.1104,3.0968,1.7886,1.8264,3.7439,1.3715,1.4935,1.1553,2.4645,2.2931,1.4125,2.3659,3.4983,0 
-0.53,-0.7273,2.5521,2.4742,3.1776,1.8205,1.0838,1.2056,1.2335,4.9422,1.1697,1.1027,3.6283,2.9693,1.5892,1.0307,1.9476,0 
-0.5551,1.306,1.3089,0.4542,1.731,2.4679,1.3492,1.0593,1.8653,1.7816,3.4032,2.8547,0.5799,0.7101,2.7124,0.5231,1.9701,0 
1.2394,0.5884,2.2316,1.5894,0.7583,0.6201,1.3848,3.7376,2.0087,2.1935,2.635,0.7431,1.9521,3.0273,3.3039,2.3033,0.4544,0 
1.0383,1.05,1.783,1.6324,2.291,1.6578,2.5746,2.3122,1.2084,2.6875,2.491,1.843,2.3637,1.462,0.4875,2.6411,0.0282,0 
-1.1103,0.1923,1.9843,3.0058,1.9323,1.5162,2.0753,2.8031,0.3942,2.8303,1.4112,1.8596,0.8369,1.7628,1.9162,0.8049,1.5575,0 
-0.5302,-0.0731,1.9762,2.5487,1.8057,0.9883,2.639,3.1991,0.5538,1.6306,2.9677,2.2841,2.8787,2.0484,3.571,4.2333,1.3902,0 
