Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Class
1.1529,3.1325,2.0535,2.5188,0.5377,0.677,0.7121,1.6394,3.2461,0.623,3.2698,0.3106,2.9283,2.2095,1.2334,2.532,1.0365,1 
1.7929,1.9242,4.5984,0.9889,1.8391,1.8084,2.4104,2.812,4.3897,1.8235,2.0487,1.7415,2.5123,3.9216,1.5632,-0.2155,4.375,1 
4.0198,2.7336,3.4771,1.3047,3.073,2.0035,1.3319,4.1999,1.3976,2.8684,1.5548,1.0224,1.1391,1.4645,2.1943,0.8895,2.1463,1 
2.7109,1.0189,0.3533,1.3941,2.9768,1.036,1.6323,2.1211,0.8057,1.7079,2.2916,0.4526,3.1469,1.0737,0.0449,4.5412,3.5502,1 
0.8993,2.0202,2.6974,2.8455,1.8757,1.5525,0.6004,2.8534,2.5762,1.6629,2.2294,1.838,1.6889,2.1211,1.7843,0.8142,2.8028,1 
2.8888,2.7909,1.2173,2.0082,2.4508,0.9303,2.9139,3.0317,1.0574,1.3584,1.8307,2.0108,-0.1176,1.6755,1.6538,3.3596,0.6772,1 
0.6476,2.3285,1.5273,1.6165,1.5098,-0.048,1.4929,3.11,1.5575,1.9495,1.8977,2.4384,2.107,4.0576,1.7533,1.9432,1.2168,1 
0.661,2.9957,2.5659,2.4171,3.3739,1.0378,1.4807,0.7905,2.4582,2.1591,2.2915,1.2966,3.5437,1.6434,1.3002,4.1335,2.988,1 
1.0275,0.9039,3.8393,2.0305,2.3058,2.383,2.3473,0.5067,2.7207,1.8028,2.4787,0.6978,2.0055,0.3428,2.5163,0.7331,3.7406,1 
1.1831,3.3302,1.0224,2.921,1.6335,2.9089,2.2477,1.0851,1.9813,1.365,2.4437,1.3385,2.021,0.743,1.8414,-0.4818,3.8172,1 
2.3139,2.1041,1.1469,2.0725,3.5653,1.4188,3.2813,4.4847,0.408,2.5997,3.12,1.058,1.9505,1.5366,3.0205,2.4719,1.3947,1 
1.1078,1.6828,1.5977,1.5779,1.9792,1.0705,2.0255,0.6405,2.0876,2.0199,2.0604,3.4904,0.8017,2.5132,2.0825,2.1847,1.5778,1 
1.4072,1.2053,0.5857,3.104,1.1431,0.4426,3.2763,1.5041,3.1267,1.402,2.7579,2.7158,2.4497,2.1851,1.5965,1.6651,1.8196,1 
2.9404,2.956,1.6607,3.8192,0.0944,1.4539,1.2001,1.8406,1.4124,2.4096,2.6578,2.2405,1.1936,2.1675,2.2912,1.3465,0.3598,1 
3.5531,4.2994,1.2124,1.0284,1.9444,2.1552,1.7258,2.5441,2.645,0.6238,3.553,2.4587,2.0754,1.7397,1.9278,2.3003,2.3045,1 
2.8089,2.9361,1.2274,-0.3835,2.0009,2.1168,1.1791,1.4882,2.9462,3.0059,0.7465,1.5329,2.5782,1.0596,3.4357,3.1917,0.4757,1 
1.6055,2.4536,3.6556,1.8152,3.1347,2.9326,3.2552,-0.1456,1.8574,3.4506,3.4706,2.178,2.9913,1.3541,1.473,0.3647,2.2116,1 
2.4324,2.1752,1.7121,2.605,2.4638,3.616,2.3826,2.126,4.0277,3.3714,2.7107,2.4456,1.252,0.9896,2.1483,1.0364,1.5629,1 
0.825,2.4291,2.1394,2.3663,-0.9145,0.9152,1.8011,2.4224,2.5995,2.3281,1.9739,1.7583,-0.2132,1.6752,1.3403,1.175,1.7642,1 
3.3944,0.8,0.5928,2.5269,1.8453,1.4377,1.0208,1.9399,3.4734,2.0167,1.8875,0.7397,1.7662,2.5323,2.0816,1.9813,3.3184,1 
3.0935,2.6131,2.0554,1.0783,2.8374,1.7046,2.2384,-0.0366,2.1105,1.5405,0.7989,1.3239,2.8808,1.6074,0.9421,3.3465,2.6738,1 
1.2297,1.3815,3.1281,2.3337,1.0274,1.2344,2.1941,3.9503,1.8485,3.1193,3.2455,2.147,1.325,1.3436,3.4437,3.0564,2.26,1 
2.0553,1.2666,0.9894,2.6042,3.0066,1.605,1.0116,1.8098,1.8775,2.631,2.4003,0.3284,2.223,2.3181,3.2922,3.642,1.6119,1 
3.5084,1.8353,3.4795,1.4493,3.164,1.1191,2.0745,2.9375,1.7411,1.0711,3.2437,-0.6855,1.5944,2.8125,2.0236,0.8158,1.5783,1 
2.0042,3.3948,2.253,1.0995,1.0967,3.517,3.6546,2.1571,1.1412,2.7595,3.5981,1.0872,3.8407,0.9197,-0.8395,2.5669,2.5712,1 
3.5323,3.8546,2.93,4.0218,2.615,2.1698,1.8779,1.7975,3.0167,0.8256,2.4404,0.9827,2.3893,1.7185,1.513,0.7615,2.8923,1 
1.032,0.7601,1.9859,1.9958,1.3052,1.314,0.5075,1.7483,1.9629,1.9047,0.4729,1.9118,1.5199,1.5709,3.0115,2.5586,0.5838,1 
2.6891,1.9844,1.4003,2.4584,3.0335,2.7004,0.9604,2.5685,1.7558,1.5941,2.7954,1.6359,2.7204,1.6623,2.5794,1.7562,0.4566,1 
1.9685,3.1897,2.3018,2.2727,1.0766,1.0403,-0.121,2.5766,1.4728,2.1386,0.4465,2.5408,0.6118,2.2219,1.0628,2.5967,1.781,1 
1.1852,1.7202,1.6974,1.7636,2.5769,2.3014,2.3171,3.9801,2.9655,0.9587,3.4226,1.1617,4.2184,2.0029,3.1293,2.1788,3.0978,1 
2.302,2.6402,-0.1795,0.5627,0.9289,4.9272,0.1931,1.1688,1.0045,0.6993,1.7045,0.807,2.5426,3.5541,2.3868,1.4644,1.4484,1 
1.617,0.9644,0.6499,2.9105,1.8726,2.0243,1.4927,2.3851,0.9591,0.1497,2.7941,2.4855,1.4977,1.7359,1.7031,1.1822,0.5637,1 
1.3129,2.8068,2.3694,1.7568,1.4887,0.9508,2.8929,1.9395,2.1044,1.7514,2.4768,2.2942,2.0817,3.0937,0.2098,0.2469,1.7005,1 
2.0839,2.829,0.9022,1.3027,1.6082,1.8066,2.6518,2.6615,2.3062,2.6815,1.056,1.8109,1.0055,1.0438,2.802,0.5397,2.9262,1 
2.8038,0.7622,1.4246,2.9563,3.6825,1.8172,3.3569,1.5024,1.8307,2.9845,2.5683,1.8923,1.8,1.8054,1.7614,1.8052,2.6322,1 
2.4772,1.8061,2.5537,1.7358,1.5738,1.8088,0.0989,3.6599,2.9318,2.3698,1.4046,2.9649,0.2848,2.5107,2.0638,1.8953,3.3562,1 
1.5709,1.3018,1.9025,1.7534,2.9221,2.2461,0.8,1.4926,3.3472,0.9155,2.3881,0.999,1.6861,2.3411,2.2098,1.4034,0.4305,1 
0.6857,1.4881,2.7728,1.7216,1.5372,4.0729,2.3297,1.6531,2.7138,1.6445,1.0477,1.1498,2.4106,2.2672,0.2838,1.818,2.5232,1 
2.4373,2.5012,1.4969,2.7416,0.5364,0.948,0.6137,1.7238,2.4551,0.7113,0.8509,2.2573,2.4321,2.6164,2.1855,1.4684,1.1185,1 
0.4652,2.6524,1.6784,2.5268,-0.4154,1.3345,1.7419,1.4339,2.0327,2.096,1.86,1.9157,1.042,2.1207,1.9292,1.8162,1.1762,1 
1.5076,2.2456,1.9105,3.73,1.047,2.1212,1.6505,0.4169,2.8356,1.8924,4.2009,1.3293,2.529,1.6439,3.7695,2.3073,2.6995,1 
3.4667,2.2648,2.4565,1.9792,2.728,1.006,1.9618,3.1399,1.3506,2.1496,1.1632,1.198,4.1444,1.9294,1.5201,1.4479,1.5013,1 
* 
7.3004,1.5634,1.9245,4.5117,2.8617,1.113,2.1279,2.3882,1.7057,2.4555,1.3234,2.4738,1.2354,2.192,1.2088,2.8025,4.3528,1 
8.469,1.3067,1.1093,2.6288,2.7454,2.9763,0.9086,2.8898,1.1553,2.2905,1.4379,2.4653,3.8792,1.2812,0.0151,1.3143,2.225,1 
8.7803,1.8056,-0.5051,2.8205,2.4205,1.6869,2.895,4.0222,1.996,1.1887,4.1637,1.7631,4.1702,1.0213,3.0804,2.3096,1.3969,1 
7.6445,2.8591,1.0153,0.7118,2.6946,2.2992,2.0724,3.1832,1.6619,2.0504,0.8941,0.7373,0.7698,1.8055,0.7105,0.4339,0.28,1 
8.4705,3.5117,2.1009,2.4256,0.2076,2.4634,2.8866,1.2402,2.7634,2.1437,0.9118,3.9286,2.2283,1.1431,1.0448,2.0069,1.5689,1 
8.6153,2.5729,2.1565,2.8237,3.2679,1.2736,1.0595,0.7161,2.84,2.7073,0.5416,2.0547,1.7093,3.6549,1.2477,-0.7919,2.6151,1 
6.0314,2.0298,1.5143,1.9452,2.8138,2.5123,1.7824,2.4995,1.7444,1.7365,0.4508,1.5141,0.9042,0.7237,2.5288,0.9104,2.6641,1 
8.5882,2.2746,1.3078,2.6486,2.2613,4.148,1.366,2.2464,2.0461,0.9802,3.6161,0.9421,4.0533,2.3868,2.2554,4.0635,2.115,1 
9.4728,1.2178,2.2832,4.4095,1.6018,2.239,1.7087,1.6231,1.8842,2.4363,2.3543,1.6096,1.6997,1.4385,1.6112,1.8113,0.5916,1 
7.5085,1.982,2.1977,1.4033,0.9941,2.3485,3.6774,2.945,0.8115,1.8393,-0.1625,2.2347,0.7858,1.518,4.3656,1.3194,3.4411,1 
7.7069,3.1928,3.215,2.5923,0.9346,0.1408,2.3468,2.1613,1.1534,2.8884,2.972,1.72,3.3376,0.7492,0.3123,2.7472,0.4061,1 
7.3222,3.4181,0.2075,2.2342,3.2618,1.4206,4.051,2.0176,3.2915,2.1782,3.8974,2.1124,2.946,3.5964,2.4587,1.2498,2.2227,1 
7.1402,2.0515,1.9381,3.481,1.243,0.7955,3.2847,2.8961,1.8605,2.2929,2.2376,1.606,1.0978,2.8751,0.475,4.4248,2.4455,1 
8.5265,4.0873,1.1885,1.3288,1.7245,3.7332,2.8385,1.2595,2.5461,2.5742,1.8411,1.7107,2.9486,3.1659,0.2139,0.9204,0.3823,1 
7.3556,1.8319,0.973,2.549,2.1005,2.8556,0.307,1.1309,0.8576,3.3424,2.0211,2.2694,2.6466,2.3045,4.2967,4.0543,2.51,1 
8.5296,2.3353,1.201,1.7221,3.1674,2.8309,1.8322,1.7923,1.1257,2.1803,0.9465,0.7178,0.4198,2.198,3.0125,1.8773,2.3719,1 
8.5591,2.8647,1.3345,1.0442,0.8397,1.6379,2.8332,1.5261,1.5359,2.0112,1.6654,2.5652,1.9122,1.5122,2.5378,1.9364,2.527,1 
8.0447,1.7261,1.2235,1.9337,1.935,1.5132,0.623,2.3892,1.4132,2.5943,1.3157,0.5024,1.728,2.2792,1.5597,1.4519,2.3661,1 
10.1821,0.9752,1.3353,0.7427,1.8962,2.7935,1.5523,-0.2262,1.0517,3.2427,1.1079,4.5004,2.8183,3.5802,1.4489,2.1336,1.9423,1 
5.8746,2.3509,2.0848,3.0484,1.2003,1.4182,3.0297,0.3371,1.9863,3.2518,1.7181,3.4222,3.0442,3.397,1.399,1.6858,2.0974,1 
9.393,2.0438,1.0827,0.8234,3.0243,0.7895,0.4033,2.3009,2.3008,3.9044,0.6945,2.0958,1.7118,1.4499,2.5695,0.8025,1.0118,1 
6.4673,0.3327,1.8221,1.7438,1.7782,2.5935,2.1852,2.6327,0.5651,2.2006,3.4587,1.9382,0.4224,3.73,1.1356,3.3105,1.6711,1 
6.8767,2.9203,3.5435,0.9622,1.8316,4.4181,2.1532,2.7948,1.755,2.6758,1.8004,0.2566,0.7489,1.3393,2.6945,2.1045,1.5231,1 
9.2965,1.038,2.395,2.6576,1.9331,2.2732,2.3685,0.8598,5.0022,1.7626,0.3181,4.074,1.286,2.3345,3.6783,2.1655,3.4644,1 
7.6068,1.9094,0.826,2.2594,1.0445,1.1533,0.2953,2.7044,3.1139,2.2369,2.3776,1.5467,0.8746,1.6737,2.2727,1.1915,2.1909,1 
6.2333,0.1562,1.9749,3.7457,0.6261,-0.094,1.8121,1.4482,0.9856,2.5143,2.2625,2.2597,3.2006,2.0906,1.7413,0.9374,0.8028,1 
8.3422,2.197,1.7967,1.8262,0.0498,1.889,3.0191,1.8461,1.6972,1.2169,2.6958,3.4492,1.5853,1.5491,3.4813,1.7722,1.2956,1 
7.9679,1.6176,3.2236,3.4586,2.7582,5.1866,2.145,0.7945,1.115,2.4819,2.6782,0.7076,6.2897,1.5536,2.8726,1.7006,2.5621,1 
7.3792,2.0746,1.8899,2.7625,2.4511,0.179,1.6369,3.3946,2.8173,2.4076,2.4077,2.8174,1.7865,3.3483,1.3685,-0.0298,1.873,1 
8.0969,2.6022,2.869,0.6071,2.3063,2.3623,3.4861,3.6851,1.8339,0.7739,1.8271,1.3701,1.5927,3.1316,1.8834,2.8619,2.5811,1 
7.0731,3.2954,2.3233,2.9096,1.8383,1.9132,3.0868,0.8526,0.8506,2.8601,2.8602,2.0227,2.2558,0.4359,1.7092,3.6058,2.7164,1 
6.2917,1.29,4.8552,3.0086,2.7411,3.0453,2.4551,3.2686,1.705,1.1146,2.4484,0.8541,1.6258,2.3944,3.8966,1.5845,4.5442,1 
7.4392,0.2702,0.7912,2.9821,1.15,2.019,1.1132,2.1616,0.9877,2.9978,2.7246,2.2937,2.7363,1.6454,1.22,2.5873,1.9425,1 
8.3572,2.6049,2.0867,1.9241,1.3145,2.8988,1.4975,0.6103,4.0169,2.9492,0.7208,2.2594,4.1617,2.4717,2.5087,2.374,2.9757,1 
10.1516,4.5688,1.8073,3.2821,1.983,1.7617,2.6945,2.8849,3.1217,2.8134,1.5592,1.2063,3.3623,1.5441,1.4571,1.1437,2.9534,1 
7.3936,0.9688,1.8881,3.0386,0.9682,2.3772,1.708,4.4011,2.1793,0.2751,-0.8352,2.5111,4.0075,2.1567,0.8325,2.5615,0.7033,1 
6.4768,1.3195,-0.7144,2.0711,3.7686,2.5589,2.0936,2.4447,2.9062,1.4909,2.5238,0.7237,1.0434,1.2639,2.9487,0.6194,1.7521,1 
7.8307,2.0743,2.0441,1.8991,0.9834,3.3589,2.7269,3.4515,1.7501,3.5184,2.217,0.3645,2.9945,2.2608,1.6035,2.4757,2.7175,1 
8.725,2.5335,2.9464,0.9557,1.6149,3.2935,0.2667,3.2845,3.2889,1.4457,1.8873,2.4634,2.661,0.2689,1.6351,2.4824,2.1866,1 
7.4128,0.0296,1.0184,2.6259,2.6432,2.2117,-0.1101,0.1822,3.5987,1.5816,2.4648,2.9501,3.3977,1.6746,1.5725,1.0142,0.4473,1 
6.5001,2.4254,3.4551,2.477,2.1064,1.4912,2.1138,0.3191,0.934,2.4903,2.1058,2.641,3.1933,1.5256,-0.2451,0.0377,1.7709,1 
9.2958,1.7528,0.1163,1.3885,2.25,1.046,2.4722,3.0946,0.9193,2.3145,0.4496,2.7764,1.3995,3.0251,2.324,2.3956,1.7703,1 
8.7118,2.1895,1.9802,3.3673,2.6506,0.9575,1.763,1.6069,1.668,1.6405,0.8557,1.8304,3.029,2.7327,0.8122,4.0087,0.9652,1 
7.8377,1.2646,1.9165,0.5043,1.9359,0.6539,3.0672,0.5095,2.2449,0.8469,0.0529,2.5701,2.5356,1.2412,1.9888,0.8923,1.6253,1 
9.1624,2.1349,4.0563,1.7089,1.4084,3.1869,1.1126,0.8884,4.0897,1.8978,0.6603,2.5808,0.7649,0.7475,0.7315,2.2477,2.4011,1 
6.6694,1.557,2.8455,1.972,2.7203,1.359,-0.628,1.7684,-0.4341,2.5313,0.9509,1.188,1.5439,4.3981,3.424,2.1062,0.5709,1 
8.4603,0.6157,2.0191,1.512,0.1931,-0.0446,1.6812,-0.7133,0.6906,0.3177,2.062,2.8777,1.642,1.9672,1.2083,1.4068,2.2898,1 
8.9382,1.6873,2.8515,3.3889,0.8141,2.6321,3.4625,0.641,0.8753,3.3636,4.2025,1.1578,4.8043,3.2547,1.8868,3.7566,0.8986,1 
7.3154,2.1494,3.0412,2.6852,2.5903,1.5244,3.0975,1.0593,3.5809,2.0983,1.4426,1.8135,1.1091,1.4253,3.7496,2.3333,1.4418,1 
8.9311,1.6791,1.432,3.7693,1.4616,1.1359,1.3097,1.7534,1.9933,1.8881,1.5208,4.7645,0.8002,1.2955,2.1382,1.7151,1.6965,1 
8.8965,1.707,2.4975,2.6898,1.5434,3.4088,2.0013,1.252,0.5692,4.158,0.154,2.3206,2.8615,1.6089,2.0314,2.4943,2.1108,1 
9.246,4.4778,1.5626,1.7373,2.9324,0.8386,3.099,3.6805,1.7592,3.8239,2.7145,2.6299,2.3531,2.3258,3.6288,1.0658,2.7147,1 
6.0136,1.4492,1.9676,0.5569,3.1502,3.055,2.0913,2.375,1.046,1.422,2.8754,1.8709,1.3368,0.808,0.822,1.9691,3.8419,1 
8.0435,1.1962,-0.3732,1.4927,1.2154,1.188,1.8155,3.1952,2.2533,3.6278,1.3417,1.8992,2.0174,2.5253,1.959,1.3386,1.4553,1 
8.8969,0.7504,3.2512,2.2906,1.9312,0.6099,2.3219,0.9738,0.9388,0.7263,3.0403,2.8185,2.61,2.6482,2.1603,0.6545,3.2813,1 
8.5222,3.4012,1.7985,3.7484,2.2892,1.3576,1.5457,1.8451,1.3977,1.7504,4.4732,1.4245,2.1295,1.859,2.8387,2.0386,0.3406,1 
8.2264,0.5864,2.0172,2.68,4.083,1.6714,1.0758,4.1086,2.7073,2.4453,2.4109,2.471,3.065,3.0908,1.7976,2.8316,1.7,1 
6.6274,2.4197,1.5427,2.5452,1.8847,1.8906,2.5531,0.7051,2.9286,0.4144,2.5211,-0.4121,0.834,1.1885,2.4063,2.5485,2.2928,1 
8.4682,2.2978,0.3731,2.3952,1.9565,2.1691,2.2578,1.7349,-0.6141,2.7612,1.4955,2.7446,2.4362,1.5603,2.8242,1.257,3.8359,1 
7.613,1.8909,0.1831,4.0354,3.8865,1.3902,2.1401,1.8771,1.8752,0.363,2.2156,0.5765,3.0944,2.3448,2.3155,3.2061,-0.3394,1 
8.4781,1.7803,1.1792,1.7713,1.5654,2.0449,2.2559,2.862,0.7487,0.4608,2.4335,1.4128,0.2835,1.006,2.7387,1.2548,3.6961,1 
8.4682,2.0307,2.1234,3.023,4.0549,1.1772,2.9694,0.5703,1.2693,0.8935,2.1042,1.3143,1.8489,3.8162,1.739,3.0009,1.1251,1 
9.2259,0.1549,3.1038,1.8687,1.3953,0.5782,2.1644,1.0107,2.1307,3.138,3.4545,1.4667,2.8032,3.5382,2.4346,2.6155,1.0091,1 
7.0575,2.1677,2.772,0.674,2.7675,2.5427,0.7865,0.7137,2.5147,1.3632,1.4309,3.9184,2.537,2.5678,2.1588,1.7088,1.6276,1 
7.776,2.3318,2.0887,0.7488,3.2336,3.5856,1.7367,0.531,2.4486,3.7996,0.897,2.6152,2.5808,2.9478,0.8623,0.5701,1.3246,1 
5.5655,0.9291,2.3893,2.9726,4.0842,2.7149,1.7395,0.6586,0.5877,2.5991,1.0905,2.7079,1.3592,3.4182,0.3231,1.5734,1.5892,1 
5.6188,2.5308,1.0095,1.5955,1.554,1.5481,0.9329,1.0784,1.9358,2.5204,1.3973,0.1567,1.8721,2.7011,1.4726,0.9745,3.3865,1 
7.3611,1.529,2.5509,0.7548,0.7946,2.0524,2.9468,1.5441,1.9831,2.3921,2.2046,1.3672,4.1927,2.9057,2.1883,2.3097,0.5852,1 
6.8836,3.1603,2.2116,2.0247,1.7809,2.2802,2.4038,2.8702,2.3875,2.6261,0.5638,1.1909,4.0284,1.8848,1.6135,1.5361,1.0535,1 
7.0426,1.1026,3.1534,-0.015,0.9106,2.009,2.2065,3.0864,0.9927,2.4713,3.207,2.83,3.843,1.7362,2.2814,1.7725,2.2856,1 
6.5202,2.5364,2.6345,2.1473,3.0931,3.862,1.0343,2.3559,4.5012,1.1898,2.8893,1.2692,0.2803,1.6668,1.892,2.7729,1.9797,1 
6.9174,1.8995,0.9634,2.1435,3.5827,1.5261,2.0379,3.1578,2.3517,1.5018,1.9508,3.3709,2.1693,2.7514,2.8211,1.3323,-0.0147,1 
7.0782,2.8573,4.1234,4.8852,3.5786,3.5029,0.1259,2.978,0.9343,0.3953,1.7881,1.8552,1.2054,2.7451,2.3676,1.8913,1.0483,1 
6.576,2.5194,0.179,0.398,2.5007,3.8875,2.9824,1.5635,2.7638,1.9731,2.9187,1.9419,1.8254,2.971,2.2089,2.4995,2.1115,1 
8.254,1.8624,2.3664,0.4422,2.6837,1.9064,3.8858,2.6079,3.4875,0.6558,3.2445,2.5154,3.08,1.2373,2.1613,3.2669,2.3875,1 
6.3167,-0.0598,1.4581,2.4437,0.0162,1.9113,1.0962,1.6926,3.6381,3.3451,1.2262,0.8205,2.3689,1.5543,2.5096,2.6336,0.7852,1 
8.6686,2.3311,0.9064,0.666,1.5622,2.8862,3.4644,0.8654,2.1629,0.405,3.0733,3.898,3.0211,3.7936,4.1854,0.7195,2.6287,1 
8.9948,0.239,0.9825,1.813,2.8079,2.6501,0.5371,4.1328,3.8095,1.1859,1.0468,2.8026,1.8284,1.9655,1.9834,4.2791,3.6564,1 
9.4896,2.2055,1.6486,2.5779,1.8411,1.874,2.2913,3.504,1.9534,1.4888,0.6769,0.1303,2.7576,3.7823,2.8819,1.265,-0.6046,1 
8.4738,1.9977,1.7382,1.7207,3.2997,3.0803,-0.1581,2.9355,1.7522,0.4977,1.7143,1.5081,2.0283,1.7054,3.2215,3.0854,3.4832,1 
8.0009,2.4695,1.1339,2.6224,2.004,1.69,2.7442,2.1606,3.1161,1.9786,1.5454,-0.0783,0.4332,1.1769,1.541,1.6569,1.6237,1 
7.8362,2.1388,2.5357,2.1623,-1.2391,1.8999,2.5928,2.0641,3.3631,1.9778,2.1998,3.2732,2.5431,2.6208,2.6013,2.386,1.73,1 
7.6817,1.4857,2.2528,2.4262,1.1895,1.8181,2.7246,3.4862,0.8195,1.6638,1.7988,1.2123,1.4359,2.8738,0.1691,2.7098,3.5337,1 
6.0674,0.9194,3.3838,2.2487,0.9969,1.7845,1.6614,3.7254,2.762,2.5325,3.3136,4.3195,2.7381,1.9387,2.9588,-0.0642,0.871,1 
7.1451,-0.1974,0.0263,3.211,2.8507,1.8988,1.938,1.6606,1.8012,0.492,1.7517,2.989,3.2671,3.3806,1.0869,1.9425,2.4513,1 
8.8367,1.1247,0.348,3.2298,0.089,2.7082,1.767,2.8417,1.3868,2.1282,1.0025,2.655,1.7372,2.5632,1.0758,3.085,-0.0711,1 
7.5406,2.9718,2.3325,1.8488,2.8024,2.9595,1.4748,1.4224,2.0467,3.7147,2.3134,2.9299,2.9119,2.1796,1.5218,1.1923,1.1697,1 
9.7451,3.6988,1.056,1.8882,1.6556,0.5879,1.1484,0.874,2.7166,2.8138,1.1215,2.8772,1.3229,1.6193,0.7219,2.9216,2.8961,1 
6.9097,0.741,1.2253,2.0435,3.5846,0.8358,1.5521,1.5476,2.2291,0.8807,4.7591,1.2898,1.6734,1.2938,2.2509,2.4322,3.1002,1 
9.3745,2.057,2.9049,2.4699,3.6456,4.2473,2.1885,1.8585,0.7123,2.0198,1.9105,2.774,2.219,1.3298,0.7908,2.7211,1.4555,1 
6.588,0.8469,1.8213,1.9807,2.7702,3.7297,3.8396,1.0813,1.7951,1.859,3.1405,3.4709,3.1783,2.1913,0.9661,0.2343,1.5422,1 
6.7111,1.3081,1.5287,2.3106,1.8382,1.4633,2.4122,2.5371,0.9137,2.0108,0.4066,2.5455,0.7832,3.1904,1.6071,2.188,2.6406,1 
7.71,0.2794,2.5443,0.4168,1.9506,2.8836,1.8626,2.31,3.4647,0.9787,0.7924,3.26,4.5746,2.2731,3.0036,1.5323,1.3154,1 
7.9474,1.9743,1.5903,0.7243,0.9501,2.1553,3.1601,2.1229,1.3605,2.2927,1.2781,2.7013,2.6453,2.5625,3.0106,2.551,0.5403,1 
8.3969,2.3273,0.2619,3.3391,2.7952,1.9784,2.0024,0.9225,1.9978,0.7627,1.5144,2.6949,2.4211,1.8994,1.1275,1.9014,1.0499,1 
7.8706,2.7296,3.1326,2.2366,2.2574,1.4221,1.4217,0.775,3.6189,2.0156,2.6666,3.0636,2.0102,1.42,2.1074,2.2628,2.3313,1 
8.6103,3.1994,2.277,1.5979,1.5113,5.0861,2.3819,3.6235,1.9512,1.8736,2.6688,1.8404,1.5582,1.5817,3.6583,0.896,2.5287,1 
9.5459,3.4538,2.0297,3.1704,1.5333,3.4568,1.0424,1.518,1.2579,0.2039,1.1133,1.0468,2.4905,0.933,2.7624,2.8695,3.1496,1 
9.1628,1.3431,2.4598,1.3332,1.6128,1.1284,2.5104,3.3104,1.5416,1.9427,1.2958,2.6014,0.3781,2.2411,1.4393,1.7449,2.6514,1 
8.254,2.4075,1.8242,1.8124,1.2673,0.75,2.7346,1.3212,2.8374,2.4357,2.6027,0.8392,2.2769,1.3392,4.0297,1.6449,1.3419,1 
* 
3.8829,4.8609,1.6175,1.6931,1.3542,0.508,2.2567,2.2707,1.9026,3.9852,3.0845,3.1328,2.5552,0.3474,1.284,2.7927,1.2323,0 
4.7068,2.7362,2.4421,2.0065,2.2075,0.7768,2.9411,3.3971,2.6552,1.5038,0.2322,2.8558,1.5145,3.8077,1.5552,0.7544,2.1421,0 
2.6684,4.3995,2.3598,3.5016,3.3886,3.2498,3.7126,1.5806,2.0241,-0.6325,3.0372,0.6566,2.2655,0.0272,2.6366,1.9602,1.2749,0 
5.2934,2.5395,0.8835,2.2193,4.2121,1.2224,1.6536,2.1016,2.0055,2.1097,3.3152,1.5473,1.3163,1.9572,1.6583,1.6569,1.4137,0 
5.1029,3.8138,1.349,1.4949,3.3519,1.5332,3.0644,2.2533,1.3794,2.3222,5.1926,2.0428,2.9668,1.6296,1.2245,1.4829,0.6808,0 
4.9159,2.8351,2.7359,2.5644,2.4106,-0.2656,2.4364,1.0021,1.7464,2.1743,2.8112,3.2761,2.4792,1.8389,1.4928,2.6789,0.0968,0 
4.0545,5.3448,2.7525,3.5586,2.0013,0.2854,1.1482,3.1296,2.2015,1.4694,2.5198,3.8116,4.1694,3.9599,1.0082,3.3354,0.8169,0 
6.566,3.9897,2.092,3.121,0.8532,2.5768,2.4188,3.0443,1.2434,2.4238,1.0579,2.0224,1.8758,0.3826,2.6901,2.4667,1.1112,0 
4.452,5.3539,3.1974,1.7415,1.5575,2.2631,4.1514,2.8127,-0.0661,1.1731,1.5788,2.8696,-0.0163,1.9996,1.2993,3.5005,1.5012,0 
6.6322,2.8112,2.6226,2.4,2.4741,1.2124,2.243,1.401,1.8505,-0.0331,0.9965,2.312,2.7107,2.2887,1.6929,1.4725,1.7593,0 
6.3826,3.9679,1.5877,2.8628,2.8689,0.4491,1.2444,2.8072,2.3898,0.6909,2.168,4.8941,2.0763,1.2768,2.1943,1.8278,2.8215,0 
4.9297,4.3782,2.8462,3.7017,0.1994,1.9461,1.8679,2.6716,2.0291,1.2231,2.7599,0.3396,3.3093,1.2169,1.4864,2.7239,2.3221,0 
4.1829,1.2339,1.9412,2.1786,2.315,3.2511,2.6112,0.9637,2.022,1.1225,3.6639,-0.8131,0.9902,2.3564,0.6692,0.6895,3.4892,0 
5.3474,2.9468,1.4672,2.4169,1.5379,2.3083,3.1994,2.3491,1.9836,1.9392,1.3101,2.3211,2.276,1.3436,2.4226,2.6957,1.7153,0 
5.0184,3.8373,2.205,2.5345,2.2254,1.8483,3.6473,1.1327,1.4679,2.2022,0.7901,-1.1299,1.3221,1.4915,1.0415,3.5816,3.8839,0 
5.0972,3.4907,2.1331,1.7869,0.3902,1.4291,0.8411,2.0036,1.2595,2.3005,1.7678,2.9853,3.0927,1.5926,1.9476,1.9761,1.787,0 
4.5852,3.8254,2.5023,3.6468,1.9108,3.4937,2.2519,2.4149,1.4472,1.464,1.8091,1.2653,1.5836,2.7621,2.8406,3.5591,2.6363,0 
5.6861,3.404,1.2561,0.9696,0.6188,2.4611,-0.7497,1.6693,1.1657,0.2549,2.5133,0.7822,1.6404,3.3436,0.9863,1.4507,0.5866,0 
