Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Class
1.074,10.5316,2.7372,3.5275,2.0801,-0.2025,2.1653,3.0927,2.0694,1.9872,1.7081,1.3938,1.918,1.3691,2.2934,2.139,1.4207,1 
1.5522,10.7497,1.3594,1.9934,0.1679,1.4814,1.9639,2.1721,2.3279,2.1719,2.8819,2.7324,2.7933,0.8198,2.5407,2.5999,2.037,1 
1.9731,11.5639,3.6701,1.0696,0.4438,1.671,2.3089,0.438,1.5231,1.6364,2.5845,1.0235,2.2134,2.8918,1.8489,1.9902,0.7838,1 
2.6399,9.6413,2.3297,0.3585,1.0304,3.0809,2.445,2.3298,1.7027,0.3837,2.0724,2.2564,1.425,2.4411,1.9212,2.3065,2.2807,1 
2.3957,10.6771,1.8253,1.5978,2.9899,-0.4238,1.3254,2.3497,1.9261,1.6778,1.7443,3.2704,2.0094,3.5048,1.2882,0.9249,-0.3045,1 
2.7381,11.8711,2.7827,1.3008,0.991,1.9156,3.5039,3.6146,2.0284,2.5124,2.7696,1.2911,1.5827,3.3261,2.9437,3.181,-0.5882,1 
1.459,10.2764,2.2703,1.168,3.3286,3.418,2.9294,1.664,2.0554,2.1146,2.1002,1.7122,2.7696,2.1212,3.6943,2.117,2.3524,1 
0.6758,10.3038,4.3116,0.664,2.675,3.4168,1.9673,1.2631,1.857,3.4642,1.828,3.5103,2.5899,0.3193,2.5663,1.1499,1.1564,1 
0.213,9.5187,-0.1273,1.1174,1.7155,2.133,2.6396,1.5555,2.679,0.6076,0.9249,1.9818,2.0499,3.6518,1.5227,3.9454,0.5769,1 
2.0583,10.3752,2.6749,2.4742,2.856,1.1717,3.062,1.0611,3.1515,2.2151,2.2453,1.5303,1.1524,2.1175,3.0566,1.5365,0.978,1 
1.6249,11.8797,1.7891,1.5378,2.0462,3.3705,1.4781,1.0255,0.2666,3.1454,1.6209,1.4036,3.0915,1.2325,3.1067,3.3706,3.0087,1 
4.6665,10.1928,2.0059,0.4069,2.8945,0.8889,1.196,1.4889,1.9514,1.8476,1.5725,2.2182,0.5813,2.7911,2.4708,2.5161,0.7231,1 
0.3343,9.7418,2.3469,0.888,3.1659,2.0806,4.16,3.185,1.0592,1.7628,2.0284,0.7493,0.8539,0.6567,2.6502,3.8586,-0.389,1 
1.8325,11.6951,3.0955,1.5161,3.1686,2.0539,2.7157,1.7125,2.492,3.3032,-0.6061,0.0626,3.6051,1.2964,4.066,1.7723,1.0554,1 
0.8461,9.1594,1.6771,1.9721,2.3343,1.5865,2.2676,3.501,2.3987,2.8263,0.6188,0.7596,1.4936,2.3088,2.9646,0.38,1.4698,1 
2.6068,10.9631,2.3475,2.299,1.6461,3.1863,1.4229,0.7923,2.9941,1.6922,0.8905,2.245,1.4943,1.5436,1.5783,1.9058,1.1789,1 
0.2042,10.3426,2.0763,2.4743,4.1373,2.3594,1.6472,1.5389,1.9941,1.9416,1.6713,2.1837,1.661,0.4029,1.45,2.9217,0.1473,1 
2.1933,10.1876,1.8947,1.6625,3.0129,1.446,-0.0767,1.2884,1.1569,3.1555,2.5559,1.8928,1.4733,2.6509,2.9256,1.2973,1.4807,1 
2.7047,9.4413,3.6571,3.1681,3.3503,0.6247,1.0265,2.7717,1.7863,2.0029,3.8076,1.2276,2.9085,2.4477,1.8894,2.9092,2.4521,1 
2.7529,9.3273,1.4315,0.671,3.0876,1.675,2.7244,1.001,-0.3385,3.1422,2.7953,2.1066,1.8001,2.6149,2.9674,4.3389,2.3711,1 
2.2582,10.9117,1.4268,2.2195,2.027,2.7346,1.1663,1.9069,2.6311,1.5231,3.1456,2.3264,3.137,0.713,1.2848,3.1127,1.8401,1 
1.7381,10.4145,2.5062,1.0028,0.8834,0.5558,0.8561,-0.0084,1.9322,1.4025,1.2238,2.7694,2.6804,3.6242,1.7932,1.5848,3.4696,1 
1.2811,11.0725,4.1887,2.6135,2.4175,1.9065,3.3584,1.1956,1.2699,1.4705,1.8526,1.9304,1.9424,0.2758,2.4294,0.8479,2.0142,1 
1.2841,10.6341,1.3004,3.1316,2.5068,2.8708,1.8498,1.9758,1.5893,1.8297,2.7187,0.971,2.4021,2.2783,0.6612,2.3089,1.1194,1 
2.8063,8.5289,2.5987,2.2054,2.5339,2.5603,1.1627,1.8313,2.1018,0.9695,3.0521,2.013,1.7059,2.7826,2.1567,1.972,0.0761,1 
3.5026,8.4155,-0.0794,2.7946,1.9255,2.2809,3.5056,2.645,0.4705,1.9298,2.4869,3.6563,0.7008,3.5684,1.6479,0.2862,1.4046,1 
1.5684,9.6895,0.7377,0.767,2.2335,3.6333,3.0116,1.9102,3.2459,0.935,2.1023,1.8522,-0.1129,2.5367,1.7077,0.2073,0.9798,1 
1.6304,9.3652,0.9268,2.9158,-0.2954,0.6339,3.3236,1.4828,2.1706,2.8316,2.2657,3.0847,1.2715,2.1951,2.0478,2.1634,3.089,1 
1.3055,7.6656,2.7842,2.0919,0.6471,2.2216,1.7477,1.4619,0.7177,2.5196,2.6431,2.152,0.6244,0.5766,1.921,2.3929,1.8567,1 
1.5065,11.1031,4.0342,1.5009,1.9667,2.2358,0.6979,1.5007,2.0306,2.2737,-0.2627,1.8445,1.5943,2.3743,2.4673,1.6941,2.8086,1 
1.9405,8.7978,2.1922,2.8638,2.8995,3.826,2.1904,2.2006,2.4446,2.4141,2.9312,0.5167,0.8174,0.2034,3.2017,3.0103,3.4673,1 
2.0411,10.8027,3.1606,1.3152,3.8625,0.1886,2.0845,2.133,2.7736,0.8147,0.6242,1.3348,2.5855,2.4876,1.3482,2.2129,1.3661,1 
2.4275,10.1874,2.3199,1.4959,3.1521,0.8574,2.0817,1.3483,2.0319,0.9342,3.3403,2.5953,0.4867,0.7772,2.1829,2.0115,1.9562,1 
0.3791,9.418,1.549,4.6807,4.1706,4.8656,2.75,1.0282,2.9443,0.7103,2.6282,1.6448,2.4547,1.3748,2.5491,1.8623,1.9525,1 
1.9801,9.8752,1.5468,1.3699,2.4761,2.1311,1.4959,0.015,2.4991,2.3332,3.7563,1.9289,2.2586,1.1968,2.0034,0.8527,2.2777,1 
0.4158,10.9049,2.4696,2.0843,2.0142,1.5623,0.864,3.4885,2.1767,3.7983,1.6835,1.3138,4.2648,1.9833,3.2326,1.2195,2.6605,1 
1.6143,10.0349,1.4691,3.5061,1.4291,3.1552,2.1579,1.2389,1.2244,2.6143,0.1276,1.2427,3.5165,2.2945,3.7374,2.3831,2.5488,1 
1.6612,10.0166,2.0679,2.0702,2.1829,1.6457,1.9876,1.1867,1.7018,2.8532,1.3525,1.6436,3.0119,1.5848,3.2743,2.1661,1.646,1 
2.9951,9.912,2.3666,1.4741,2.5791,1.2921,3.3902,2.9974,1.7317,1.9436,3.5843,3.2657,3.1739,2.7424,1.7613,3.1694,3.6209,1 
3.0674,9.2053,2.0919,1.4924,1.8334,-0.5035,1.3645,3.311,2.8526,1.9158,1.7163,5.3296,-0.5555,3.5577,4.0021,2.5257,3.7766,1 
2.1297,10.3874,1.2293,2.7438,0.4253,2.9249,2.6744,2.0523,2.0851,0.82,2.0097,3.6369,0.8247,2.8124,0.4905,1.8196,2.799,1 
0.8585,11.013,-0.4324,2.3531,1.712,0.8958,1.2989,2.7486,4.3403,0.3902,2.5908,3.3867,1.7878,1.6541,2.0457,1.7788,2.1545,1 
2.2145,10.5019,1.6793,2.2361,0.5237,2.9274,1.6636,2.957,2.7702,2.6448,1.8553,1.6816,4.3698,0.8988,1.9059,4.0696,2.2227,1 
3.66,9.7295,3.0952,-0.3096,2.0129,3.3726,0.9,1.7634,5.1545,0.9919,0.7256,2.9628,2.9293,3.5017,2.3766,2.4963,2.9382,1 
1.8721,8.882,0.6638,1.7196,0.1916,1.9198,2.099,0.949,1.2517,2.3147,2.2188,2.6752,1.8588,1.8101,2.1584,1.991,1.8521,1 
2.1094,9.7138,2.1783,3.0229,1.374,1.0665,2.3335,0.599,1.5657,2.6928,2.2234,3.6813,2.3699,1.6929,3.2588,2.3235,1.156,1 
2.3995,9.1303,2.5496,0.7631,0.8676,1.2927,0.3987,0.2052,1.9652,0.7411,1.7696,0.5484,2.3222,2.219,0.6075,4.6702,0.4753,1 
1.0688,11.155,2.6388,2.9247,2.4329,2.4912,2.6132,1.392,0.7012,2.1731,3.0308,1.922,1.3151,4.5712,1.8949,1.1904,3.3599,1 
2.5721,8.8492,1.236,1.4653,1.0946,1.5444,1.216,0.841,2.7201,1.2127,1.9176,1.2591,2.7161,3.412,3.2105,1.6059,2.8663,1 
-0.0647,10.0644,0.9486,0.6083,1.7702,2.7593,2.3243,3.0965,1.7439,2.0954,1.4811,1.4671,1.9386,2.1217,3.624,2.5856,2.0974,1 
1.3387,9.3109,2.1853,2.3489,0.6228,2.3237,2.6175,2.1065,1.6047,1.1126,1.8656,1.1563,1.3671,2.6965,2.711,1.7804,-0.3486,1 
2.3239,8.9723,2.085,3.7635,2.1349,0.3182,1.8059,1.4541,0.5098,1.4681,3.0552,0.9296,2.6253,3.0139,2.1195,3.2796,1.1058,1 
0.7992,10.5793,2.9766,2.4381,3.3351,0.7559,1.917,1.8991,1.1199,2.1554,0.5838,1.7768,3.0645,2.4285,3.104,1.484,0.7596,1 
1.3895,10.9406,3.0699,1.3439,2.7645,1.5508,0.1932,1.3394,2.3259,2.0936,1.7588,2.5354,2.0105,1.3942,2.2447,0.6708,1.8783,1 
0.8595,8.9824,3.167,2.0047,2.994,1.6592,2.1105,2.3976,2.2982,3.1584,1.1591,0.8261,2.5685,1.8311,3.6156,0.1549,1.5905,1 
1.8632,10.1506,1.6697,1.0215,0.8651,2.3645,2.3126,3.6631,1.8123,5.1098,2.6142,1.7024,1.8462,2.8638,3.6855,2.2275,2.1087,1 
3.4046,9.7485,1.5646,2.608,1.8573,2.7847,4.6184,1.5748,2.7585,2.1977,1.8443,3.6569,2.4409,2.5978,1.7123,1.423,1.0971,1 
2.1761,10.7794,1.2232,2.346,0.0342,1.9859,2.1949,2.6845,3.0828,1.7701,1.4471,2.8021,2.9243,2.3358,2.8408,3.004,2.656,1 
1.5809,9.2511,2.8704,2.9488,1.8142,2.1141,1.6279,-0.1255,2.8895,2.4816,2.5628,2.718,2.273,1.6867,1.9182,2.2102,1.0238,1 
3.7041,9.1966,2.321,0.4978,1.5413,2.6343,2.2569,2.3643,-0.8232,1.0727,0.9915,3.1629,2.5226,1.7168,1.03,1.8847,4.1293,1 
3.0361,9.5855,2.7565,1.2472,2.5856,2.3708,3.644,1.4227,3.0285,0.3664,2.8802,1.6687,2.1891,2.8886,1.6972,2.3246,2.0229,1 
4.3442,10.3156,2.0465,2.4363,3.2198,4.17,1.3513,0.764,1.2789,0.8399,1.7511,2.5723,3.3083,1.4276,2.2504,2.803,3.4137,1 
0.7607,8.3149,3.2428,1.8753,1.2906,1.7487,2.5721,0.9298,0.557,2.526,2.8684,2.8844,2.2604,1.9582,3.6143,2.3751,0.4694,1 
2.0646,9.0879,1.8996,2.0138,2.4832,1.0909,1.9818,-0.9691,0.2472,1.4959,1.0349,0.5274,2.9355,0.1358,2.0106,1.2089,1.7083,1 
1.1486,11.1704,1.7478,2.0051,2.2135,1.6227,1.1484,2.4203,2.3664,0.8081,1.5588,3.8303,1.875,2.1903,2.9134,3.3966,1.2853,1 
4.0035,9.5053,2.2104,2.112,3.381,1.8434,1.9831,-0.208,1.1539,2.7017,1.2129,2.0329,1.5116,2.8904,2.4509,1.8607,2.5326,1 
1.7907,8.7621,1.8035,1.6713,1.245,1.2298,2.2233,1.4957,1.5862,1.6373,0.6349,2.9533,2.218,0.8853,2.5233,2.6778,0.6698,1 
0.3782,11.4997,2.4741,0.4957,2.3945,0.6921,1.8493,1.7039,0.8309,2.611,1.8777,2.6371,0.6198,0.8539,2.7964,1.6464,2.0337,1 
0.6574,8.4138,0.5309,0.9964,2.5764,0.4969,1.8999,1.8927,1.1469,1.1719,0.643,2.08,1.0231,1.3408,2.7274,1.0926,1.2015,1 
4.0298,8.6485,1.9997,1.5349,0.9099,0.8475,3.1716,1.4988,2.8281,3.95,1.9042,0.8704,1.1214,4.7818,0.684,1.7904,2.7842,1 
1.4823,9.2505,3.4181,2.4622,2.1028,1.8882,2.6897,2.601,3.2544,0.9105,2.2287,1.8243,1.953,3.405,2.393,1.7248,1.4252,1 
1.4692,10.0651,0.7587,2.474,2.5629,2.0645,1.3891,1.6403,1.5643,1.2731,3.1799,1.6286,2.4237,1.7884,1.9866,1.3452,1.178,1 
0.4089,8.5067,2.1811,2.8951,1.8369,4.5517,2.0989,2.6287,1.6085,1.6846,1.7278,2.9529,2.3234,1.5484,3.5687,1.9807,1.1865,1 
0.2519,10.4672,2.2072,1.3171,1.0769,2.6699,1.3611,2.9558,2.1733,2.2483,1.5001,4.0601,2.0218,0.1,2.8244,3.7786,0.3144,1 
3.9327,9.7114,1.6936,-0.2495,1.9165,2.2506,3.0322,0.1245,2.1345,1.0763,3.3423,1.1696,0.9929,1.2032,2.5303,2.6079,2.6641,1 
0.9751,8.239,1.6704,1.7546,3.0806,2.5686,1.9709,2.0508,0.8321,3.1721,2.886,1.983,2.8513,1.6641,0.4895,2.3505,1.5402,1 
3.5567,9.4225,2.3363,2.7363,3.4414,1.6943,2.9725,0.7989,2.5046,2.6976,2.3405,1.241,1.0061,2.1407,2.805,1.8081,0.7101,1 
3.7767,9.6037,0.6237,3.086,1.9018,2.8164,0.8554,2.7971,2.1838,2.0587,2.8513,1.1353,2.8018,0.2362,3.5967,2.1245,0.5182,1 
1.8068,10.0727,1.5229,4.1719,2.9184,2.872,2.8661,3.3354,3.5602,1.3037,2.9632,1.1546,0.9563,2.378,2.5942,1.0982,2.8918,1 
3.3319,10.2321,1.8871,3.3931,2.9298,1.5644,2.013,1.3867,1.7646,1.1819,1.6759,0.9433,2.458,0.9079,3.2979,1.1062,1.595,1 
2.7707,10.8587,2.6184,1.7523,1.8787,2.1608,0.8403,1.5762,1.601,2.4141,-1.1468,3.3134,1.8315,1.2144,1.6946,1.3483,1.2457,1 
2.2782,10.0723,2.734,1.7561,3.3553,2.2815,1.43,1.8234,2.3912,1.1512,2.7708,0.9748,1.312,2.266,2.3704,2.2716,1.9021,1 
2.3005,9.8301,4.4083,2.2946,2.8483,1.4912,2.8249,1.7543,3.3442,1.6853,0.8558,2.9857,1.3028,1.5,0.6254,-0.27,1.3857,1 
1.2412,11.5008,2.7747,1.3334,2.4158,1.2112,0.7109,1.7797,1.5332,1.7065,0.9688,3.9315,2.5656,0.7076,2.4025,0.6999,1.7091,1 
2.216,8.4922,0.4479,1.6526,2.7033,1.1536,2.9198,2.4064,1.526,0.2184,3.7424,1.5834,3.0301,2.0958,3.2736,2.3868,3.398,1 
2.1258,9.3787,1.4069,1.3877,1.2745,1.7788,3.1648,0.4109,-1.3424,2.11,0.7421,3.2427,2.5639,-0.5948,2.6051,1.5993,2.2525,1 
1.3441,9.9004,1.4375,1.9472,0.9463,2.8504,3.3993,1.9842,1.8588,2.6852,2.3426,1.5389,2.1691,0.8142,1.6028,1.676,0.5733,1 
2.9647,9.4818,0.7791,2.7923,1.6882,2.1877,1.9305,1.6434,0.1815,3.201,0.552,0.7398,2.4765,3.2958,3.6749,2.3995,2.9107,1 
1.6836,10.2442,2.907,0.2529,2.0451,2.9083,1.3454,3.0097,2.645,1.052,-0.1764,3.1062,2.8508,1.3743,3.3318,3.1694,4.1644,1 
1.5815,9.7385,1.3925,1.4794,0.4056,2.0844,2.2331,2.8376,1.3642,2.8513,3.9901,1.7761,2.9456,3.2685,4.0561,1.4595,0.7802,1 
2.4223,8.7255,3.1049,0.9802,2.0465,1.5991,1.4054,-1.0528,2.2949,0.6223,0.9745,2.7635,2.6838,1.164,1.1611,2.0575,3.8733,1 
2.8033,8.3346,0.9696,2.4334,1.3533,2.1417,0.2465,0.605,2.2054,4.925,2.3115,1.2887,2.2897,2.6282,0.301,2.3603,3.0267,1 
2.3965,10.1877,3.2634,1.7657,3.4192,1.6451,1.2674,2.8399,2.7705,0.2565,4.078,2.3497,-0.4137,2.3966,0.7507,2.9834,1.8016,1 
1.8922,9.1236,0.6575,1.9405,4.481,1.7512,2.2017,0.161,4.1061,1.7748,3.5732,2.757,3.7149,2.9715,3.5868,2.8027,2.3068,1 
1.8157,9.2759,3.0565,3.0403,2.0051,1.4961,2.4217,2.3044,3.2123,3.3062,0.2465,3.0483,1.8276,1.0769,4.2858,2.3871,3.5696,1 
3.201,9.2902,2.4629,2.7968,1.9747,1.1152,1.6252,2.0029,3.6109,2.3634,1.146,3.7343,3.5972,2.354,3.3092,0.8314,1.6605,1 
1.0726,10.4982,2.1546,2.3263,-0.5088,2.3051,1.0214,1.7407,0.9133,0.4194,1.7876,0.2574,2.2145,2.2987,1.745,1.5584,0.3396,1 
1.4497,10.0853,1.3223,3.2112,2.0654,1.3473,0.9433,0.8083,1.7449,2.4946,3.0763,2.4625,2.5538,1.9767,3.2205,2.3099,2.5341,1 
1.4284,10.7509,3.0179,1.9312,2.8179,-0.2054,2.9486,0.5454,2.6049,2.4335,0.917,2.7054,1.8714,2.214,2.9509,0.6013,2.8661,1 
2.4036,12.0721,2.7841,1.9424,2.5712,2.1691,2.0418,0.8273,2.2398,3.5671,2.3531,2.2545,2.8266,2.3182,2.2885,1.1614,2.2704,1 
1.1983,9.2127,1.5476,2.2152,-0.0137,0.1722,1.8287,2.6934,3.448,1.7937,1.7651,3.4597,0.9357,2.1077,2.8799,-0.063,2.8342,1 
3.3698,8.2869,0.8425,2.7741,3.8383,2.5043,2.0862,3.5591,2.9044,3.4284,2.6563,2.215,0.8946,1.3031,2.3024,0.9996,1.3823,1 
1.614,10.9738,2.4429,2.295,0.9972,3.0524,2.6782,1.1039,1.3193,1.7554,3.1269,4.0559,1.8932,3.5229,2.4542,2.7588,1.1276,1 
1.8441,9.193,1.3681,0.7825,1.0821,1.2538,0.7926,3.3463,1.8974,1.8148,2.5444,1.9275,3.4804,1.965,2.5802,0.8378,1.2799,1 
2.7396,8.1862,3.1443,0.8104,2.4726,2.7426,4.0084,1.3802,0.8667,1.5685,0.87,3.0066,3.0388,2.2283,2.8619,2.0121,2.314,1 
3.3511,10.0527,2.8895,0.6683,3.5789,1.9899,2.0424,2.4187,1.7053,2.74,2.4126,2.7455,2.5778,1.2348,-0.9375,1.874,2.1603,1 
1.4855,10.2488,2.3627,1.4339,2.5084,2.0197,1.7416,2.2737,0.9593,2.3339,3.6913,2.8159,2.1224,1.3799,0.14,2.7496,1.0747,1 
2.1276,8.8968,0.7766,2.7338,0.8666,2.1268,0.7232,2.5324,0.6098,2.3666,2.382,1.8633,2.4331,2.2611,1.4315,0.6072,2.8651,1 
1.311,9.6269,1.9711,2.1917,2.7117,1.6183,1.3747,2.4461,3.2634,0.5442,3.6371,0.5294,1.383,2.4783,2.0711,0.2512,1.8492,1 
2.9736,9.1329,2.2724,2.0983,3.2054,0.8236,2.5813,0.5808,2.4049,1.8457,2.5441,2.1706,2.7492,1.7809,2.6489,2.4882,1.0254,1 
0.276,8.5371,2.5178,1.3822,1.5122,0.5807,2.9885,2.1824,1.5226,0.4521,2.7387,1.8187,2.0007,3.35,1.4808,2.3902,2.6788,1 
2.639,9.0255,3.5069,2.5265,1.772,1.7985,2.0658,1.2191,0.6853,2.9445,1.9264,2.3084,3.6935,1.9407,3.0113,1.68,2.0263,1 
1.1482,10.6041,1.6337,2.3552,0.9588,2.0076,1.3873,2.4384,2.0752,1.4113,3.5057,2.2006,-0.2987,2.0162,1.3457,2.5319,2.3685,1 
0.8533,9.3126,2.6853,2.0785,0.9923,2.3163,1.7064,0.9577,1.0029,1.7323,2.3292,1.6564,2.4699,2.0626,3.3127,1.5068,2.2564,1 
1.0912,10.9017,2.143,0.9869,0.947,0.6627,2.2836,1.6392,1.5972,0.6011,3.1559,1.7706,1.2233,3.2377,0.9124,1.3963,1.9088,1 
-0.3002,10.9818,-0.2659,0.488,1.0147,2.9276,2.2889,2.0431,2.2374,2.3163,0.7328,1.8585,0.2005,1.4945,3.2518,2.0616,0.8093,1 
4.091,9.9113,1.6553,2.3613,0.9991,0.6446,0.1214,1.942,2.5467,1.3255,0.598,1.8777,5.2279,2.6525,2.4427,2.6997,2.287,1 
1.1154,9.4058,1.3817,1.6188,2.5618,3.5574,0.9762,1.8771,3.6045,1.5025,3.5834,2.5246,3.7637,0.7086,1.676,2.9961,1.7126,1 
1.8357,7.9305,2.1043,0.7099,1.9805,3.0207,1.574,4.036,2.4338,1.1594,1.2627,-0.2164,0.3941,3.1169,2.4866,0.3532,2.8301,1 
3.0967,8.6684,1.8312,1.325,1.2098,1.1186,1.8797,2.6732,2.3888,3.5313,1.6695,2.7301,0.933,0.4014,2.0645,2.9069,2.1785,1 
2.3067,9.939,-0.5338,2.5744,3.2614,1.7797,2.911,2.0516,3.0538,2.8387,2.7253,2.5282,2.0726,3.5147,2.4955,1.7564,2.2177,1 
1.8747,10.2922,3.2612,0.8553,1.8523,3.3477,0.4968,1.5874,0.6906,0.4665,1.8253,1.5182,2.3929,3.0389,3.4738,2.4302,2.7336,1 
3.1138,8.1841,0.4696,2.5194,2.1117,3.4455,1.5596,1.3952,2.9892,3.2237,1.9574,1.2275,1.1522,1.6591,4.3879,1.4733,1.5552,1 
1.3765,9.6476,2.3736,0.3669,2.9576,2.5194,2.1318,1.7008,1.8097,1.5955,0.8347,1.7279,1.1038,1.1809,2.2398,1.1205,2.5883,1 
1.9669,9.0223,3.1671,1.7692,1.6998,1.955,2.569,3.9118,1.6253,1.4493,2.9979,3.5996,2.4359,1.5261,1.6766,1.3655,2.2635,1 
* 
9.4967,7.8617,2.6477,3.523,1.7658,1.7659,3.5792,2.7674,1.5305,2.5426,1.5366,1.5343,2.242,0.0867,0.2751,1.4377,0.9872,0 
9.3142,7.092,0.5877,3.4656,1.7742,2.0675,0.5753,1.4556,2.1109,0.849,2.3757,1.3994,1.7083,1.3983,3.8523,1.9865,0.9423,0 
9.8225,6.7792,2.2089,0.0403,0.6718,2.1969,2.7385,2.1714,1.8844,1.6989,0.5215,1.2802,1.5394,3.0571,2.3436,0.237,2.3241,0 
8.6149,7.3231,2.6117,3.031,2.9313,1.1608,1.6908,2.3313,2.9755,1.5208,1.8143,0.8937,0.8038,2.8125,3.3562,1.928,3.0035,0 
9.3616,7.3549,2.3614,3.538,1.9642,3.5646,-0.6197,2.8219,2.087,1.701,2.0918,0.0124,1.7803,2.3571,3.4779,1.4817,1.1915,0 
8.4982,8.9154,2.3288,1.4702,2.5133,2.0971,2.9686,1.2979,1.6723,1.6079,0.5365,2.2961,2.2611,2.0051,1.7654,0.5846,1.5794,0 
8.6573,7.1977,1.8387,2.4041,3.8862,2.1746,2.2576,1.9256,0.0812,1.9735,2.0602,4.4632,1.8076,2.3015,1.9653,0.8313,3.1428,0 
9.7519,8.791,1.0906,3.4028,0.5981,2.5869,4.1905,1.0095,1.4337,2.0997,1.4965,0.4493,2.0686,0.9377,2.4736,1.0806,3.5499,0 
8.2167,7.6779,2.8135,0.7691,2.2275,3.3071,0.3925,2.1846,2.2599,2.7818,0.763,0.6795,2.5219,2.297,2.2505,2.3464,1.32,0 
9.2323,8.2931,1.2856,3.8658,2.4738,0.8087,2.6566,1.0253,2.7871,3.1586,1.1793,2.9634,2.4128,2.8221,3.8968,1.7546,1.2463,0 
8.1105,7.1842,1.9229,2.3412,2.2767,2.8272,2.013,3.4535,1.7353,4.7202,2.6257,1.1428,0.9291,2.4825,1.7765,2.714,2.4732,0 
8.9272,7.1532,0.4852,1.5535,2.8564,2.2141,0.7543,2.1732,2.3853,1.1161,2.1537,2.0582,0.857,2.3578,2.5608,3.0831,3.0538,0 
7.6223,7.0622,2.515,2.5138,2.515,5.8527,2.5709,3.1356,2.954,2.6514,1.6847,2.759,1.2272,1.7632,1.5146,2.0819,4.3147,0 
7.1327,8.6863,0.3873,1.5281,3.089,2.0643,0.9223,1.2847,2.6796,1.2696,2.2165,2.0456,1.3484,4.1439,2.6339,-0.0251,2.1865,0 
8.3382,8.8524,1.2075,1.8853,2.505,2.8658,0.7997,1.6655,1.5251,1.3467,3.7655,2.405,0.7391,2.9179,4.1222,3.0325,0.4806,0 
8.5158,9.2669,1.2923,2.4438,2.7746,1.0731,1.9405,-1.2413,0.9756,1.7474,0.7522,3.6324,0.5699,1.56,2.1307,3.4413,0.5641,0 
10.1632,8.0102,1.0185,2.4621,2.1991,1.3998,2.0698,1.6147,2.1135,2.6621,3.586,0.7622,4.133,0.0479,1.8482,2.5883,2.281,0 
8.3773,7.7919,1.507,1.4106,2.8496,2.357,1.3071,2.8996,2.3073,2.8129,2.6296,1.171,1.4398,2.7473,2.6104,1.9791,2.1173,0 
10.2777,7.4084,2.5471,1.7978,1.7823,3.0988,2.8254,2.8135,3.3055,2.021,2.682,1.6897,2.3242,1.8699,2.097,2.5952,1.1818,0 
11.0924,6.994,0.7858,3.1581,2.7917,2.6241,2.6283,1.9878,1.1027,2.0758,1.3228,2.9751,1.8529,1.1745,1.6786,2.4129,1.4363,0 
8.1778,8.2437,2.245,1.4931,1.529,2.232,0.5519,0.5925,1.2816,1.7866,2.3109,3.4754,2.8577,1.8401,1.981,0.9975,1.9815,0 
8.7113,8.3227,1.1728,2.5193,3.5327,1.8912,2.4017,2.6901,1.5988,2.2241,2.0126,2.0977,1.227,2.0245,2.498,3.4511,2.9593,0 
11.1532,7.2327,2.8723,2.1833,4.1898,1.1917,1.1603,1.4006,-0.1239,1.4742,1.2409,2.1504,2.3418,3.8762,2.9504,1.4231,1.1016,0 
9.4919,6.6798,3.8315,3.1794,1.5308,0.2869,3.3539,1.8855,3.2378,0.4056,1.4006,2.0052,2.047,1.5499,2.6228,0.9324,1.8576,0 
9.1203,8.5144,2.7116,0.8754,0.4659,3.2777,2.3323,1.2515,3.5512,2.1157,3.1793,2.0675,4.0607,3.7553,1.751,2.9716,2.6454,0 
10.3686,7.0351,2.6861,3.0584,0.2413,0.8167,-0.0392,1.7306,2.7175,3.5024,2.0741,3.6286,0.6199,0.2966,1.9445,2.3841,1.9673,0 
6.9326,7.9109,0.6955,2.6697,2.3666,1.0601,1.4861,0.9408,1.9373,2.9551,1.0143,2.504,1.4697,1.2071,1.893,0.9648,1.4464,0 
7.8021,9.9647,2.0353,1.3003,2.214,1.8877,1.779,2.6142,2.7575,1.4695,1.4242,1.7249,-0.3019,0.4848,3.3669,3.645,1.751,0 
9.5766,8.3113,5.0789,3.1196,1.8721,1.0445,0.3936,2.2035,1.2436,0.5777,1.3534,0.9185,3.6871,2.8816,1.992,3.4799,2.0774,0 
8.1387,9.5231,2.5389,0.9628,1.8097,1.1244,0.6172,2.9262,3.9094,0.6014,2.563,1.3494,1.5129,1.4076,1.136,2.0485,1.169,0 
9.2705,7.9498,1.7611,1.0924,1.4232,2.7554,2.5009,1.0224,2.0993,2.7514,0.3306,2.5434,1.3374,2.5706,1.2367,0.1951,0.3725,0 
9.0481,8.2597,1.0957,2.6386,0.3385,1.9339,0.789,1.3482,2.0474,1.1396,1.6154,3.0063,1.4231,2.8357,0.8703,2.5298,3.4416,0 
6.5284,7.2031,2.5771,1.797,2.3711,1.396,2.0866,1.8443,3.1678,2.2544,2.3376,1.5881,1.5124,1.5674,2.3945,1.579,2.2898,0 
11.0754,8.8711,1.674,3.2012,1.5919,-0.0381,0.9919,0.1292,1.6485,2.0184,3.6764,2.3269,1.7809,2.8294,-0.2111,2.2356,2.7709,0 
7.5214,9.1438,2.3385,1.5847,2.6328,4.2707,2.1819,2.2482,1.5406,1.1502,2.8303,1.1439,2.0716,1.5223,2.479,2.3337,3.0375,0 
