Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Class
-0.2486,-0.2739,0.9406,2.1476,2.6157,1.8066,1.8087,2.0714,2.7599,2.4938,1.321,2.4415,2.021,0.9413,2.0126,0.4084,1.0459,1 
-1.0613,0.2717,2.2176,-0.761,2.0935,3.5464,2.6661,1.7155,2.2135,1.9027,0.3688,0.925,1.6055,3.694,1.9013,1.7503,1.8763,1 
-0.1104,-0.2764,2.9236,2.9598,0.3322,1.5927,3.7114,1.0292,0.5401,2.4979,1.8926,2.0367,4.0647,2.8383,1.7623,-0.4602,2.302,1 
-0.5095,0.2841,2.2657,3.0185,1.6282,2.1239,4.0676,-0.3503,1.7969,4.3356,1.5398,1.9388,0.3076,2.2135,1.9166,2.0418,1.8739,1 
-0.2505,-0.8478,1.532,0.6897,3.9567,1.4795,2.9137,3.4414,1.8054,2.4504,2.5734,1.062,2.3852,2.7579,2.7854,1.6958,3.4464,1 
-0.5036,-0.8266,1.0047,3.9919,0.9567,1.7955,1.431,1.5781,2.4508,2.329,2.8372,2.6221,1.4465,3.4474,3.8252,2.8817,-0.0364,1 
1.3109,0.2161,1.8581,1.6786,1.9073,2.4885,3.1315,0.9166,3.0222,2.8719,3.157,1.142,0.7214,2.1918,2.1145,1.5467,2.074,1 
-0.5693,0.0519,1.1902,2.6768,3.5797,2.9204,0.8624,1.2534,2.4124,1.0034,1.4162,3.7199,2.4894,3.1217,1.5868,1.9627,2.868,1 
-0.0192,0.3699,3.4232,1.2578,0.9204,2.8534,1.6766,2.7335,2.6051,1.2441,3.008,1.2301,2.4085,1.4832,2.0322,2.1697,1.9215,1 
0.1216,-1.2924,2.5714,1.7617,0.901,0.8827,2.0757,1.9263,0.443,1.9307,1.7787,1.4379,2.1604,2.2019,2.2018,1.8863,-0.2885,1 
0.4234,-0.4234,1.028,2.2399,0.995,2.093,0.2605,1.7876,4.0745,-0.519,1.791,-0.222,1.7364,1.5346,1.6895,2.6614,0.9734,1 
-1.3586,-1.138,1.8854,1.0416,1.8326,1.5597,1.6009,2.5499,1.3324,1.4305,2.6862,1.0277,0.891,2.3541,2.6294,1.8791,1.903,1 
0.8689,2.3121,2.97,1.6221,2.0505,2.3906,3.145,2.6421,2.8511,1.2698,2.6508,2.2598,3.3496,3.2539,0.2513,1.0118,1.5786,1 
1.042,0.1345,3.1349,1.8634,0.0805,2.2915,2.0884,2.3737,1.5111,0.8903,1.6184,3.6711,2.6296,3.8486,1.3442,2.1132,2.511,1 
-0.2404,0.9291,2.7926,2.2401,1.8654,2.7186,3.0108,3.4009,2.1464,3.156,1.6364,1.4984,2.9584,2.0254,1.9702,0.8556,4.1404,1 
-0.503,0.8986,0.6761,0.8404,2.2986,3.1623,2.1744,2.7487,0.6319,2.1705,1.4218,3.8274,3.4704,1.5516,2.5001,1.7573,1.5178,1 
-1.372,-0.6056,0.6211,2.2659,2.9803,1.3452,2.0304,1.6412,0.3216,2.8955,1.9308,2.7725,0.9852,3.2394,2.6037,2.4332,2.0538,1 
-0.5832,-0.2616,1.462,2.3231,2.2712,0.7536,1.9551,0.9694,0.9853,2.7497,2.3772,3.5314,0.7593,2.4184,2.4156,1.9029,1.0472,1 
-1.1515,-1.0448,0.7152,1.5607,1.275,0.2034,1.3153,1.8957,1.6102,1.7312,2.0628,2.1135,1.6391,2.3304,0.7149,1.9028,1.2404,1 
0.6253,0.1186,4.2692,1.4924,2.6091,2.587,0.7082,2.1597,1.5339,0.3511,2.8734,1.4262,1.7807,1.0856,0.6778,1.0599,2.6104,1 
-0.1884,0.5977,2.1213,3.6464,2.8036,2.882,3.4698,1.4365,3.4234,1.709,1.1645,1.953,1.7747,2.2142,2.4764,4.0954,1.5165,1 
0.7273,-0.5729,1.0617,2.0658,0.0779,3.1145,4.3592,1.0707,0.7121,2.6724,2.3897,2.2878,1.3326,1.6934,1.1572,0.6343,2.2504,1 
-0.1309,-0.7982,1.1208,2.6598,2.601,1.2216,1.8619,1.1063,1.0362,0.2812,2.4264,2.1339,1.7947,0.3355,3.498,0.5941,1.777,1 
1.0605,0.1438,2.9095,1.6804,1.1917,0.3217,3.3889,2.5192,3.2326,3.5933,2.0597,0.8025,2.215,-0.2552,0.7114,3.2102,2.6338,1 
0.2574,-0.4761,2.0903,2.9144,2.3902,2.5638,1.379,2.9323,2.5526,1.8844,0.1461,3.1516,2.887,1.8942,2.1003,-0.1505,1.9475,1 
-0.5715,1.7251,3.3474,2.1711,1.9871,2.9038,2.1856,2.5177,2.9948,3.2609,1.7657,2.0847,2.9469,3.196,1.8302,3.1378,1.2484,1 
-0.6717,-2.601,1.8408,0.0473,2.9454,1.126,1.7934,0.9552,1.3798,1.3732,1.1212,2.1958,1.4271,2.4386,1.4203,2.74,0.8596,1 
0.3812,1.527,2.1265,1.6218,0.0362,0.4311,3.5576,2.0687,0.7048,1.2856,1.6789,3.4478,1.957,1.444,0.9621,1.2881,0.8199,1 
2.5064,-0.8817,1.4973,2.1532,2.046,1.5431,0.3636,0.862,0.5834,4.2328,2.2266,3.0093,1.6363,1.919,1.9934,1.5543,2.1211,1 
1.033,-2.543,0.5024,2.9868,0.8764,0.5736,1.5964,2.5962,2.1872,1.9497,1.8961,3.045,2.2775,2.4583,3.2009,-0.3041,3.5874,1 
-1.6192,0.04,2.9269,1.1224,1.527,4.419,2.8203,1.7244,4.0284,1.6487,2.6856,1.8902,2.3404,1.8108,1.1882,3.4095,2.1428,1 
-1.029,-0.5427,3.6438,2.7253,1.7685,1.7866,2.2069,3.0926,3.1648,2.2272,0.5531,1.1594,2.5819,2.3669,2.0147,4.2622,3.2332,1 
-0.1287,-0.0471,1.7969,2.9463,1.8612,3.1309,3.4643,2.8456,-0.2941,3.3303,0.8331,2.2435,2.4147,1.6375,1.1409,2.1755,2.3687,1 
0.9964,-0.6273,2.2815,1.8387,3.5518,3.1402,3.0637,2.4006,2.5018,2.4123,2.4113,5.1931,2.9875,1.8074,2.2733,1.1156,2.4803,1 
0.014,-1.1142,3.2562,2.4724,1.3893,3.4464,2.6775,2.8127,1.8871,2.1214,0.8607,2.3973,2.7248,0.489,1.0008,2.5729,1.0096,1 
-0.9642,0.0807,1.0926,2.5429,1.3027,1.0246,2.1621,1.743,1.0155,2.4066,2.7293,1.6502,1.4934,0.8296,1.9198,1.136,3.1042,1 
0.763,-0.9546,2.1759,3.6575,2.1615,2.5668,1.6367,2.6788,1.8859,1.5962,2.6966,1.859,2.2099,2.1841,1.9156,3.1812,5.7819,1 
0.0928,-0.7568,1.4224,1.7838,2.8379,4.0604,1.1434,3.4087,0.8902,1.2338,2.1582,1.3777,0.5665,2.4511,0.8039,0.3271,1.5218,1 
0.8298,0.6467,2.614,1.5242,3.0424,2.2586,2.4418,1.1768,1.4355,1.5751,1.6234,3.7484,3.1834,1.5938,-0.1712,3.508,0.558,1 
0.2366,0.4667,1.7882,2.6979,1.4285,4.2056,2.2129,2.747,4.0563,2.0866,2.4918,2.5706,2.4159,2.6487,1.8962,1.8808,1.8997,1 
-0.558,0.3142,2.9559,1.3282,2.2904,1.5201,2.6428,3.8502,0.7146,1.8959,1.1952,0.7347,3.166,2.5728,1.3547,0.8075,1.6791,1 
-0.5735,0.0304,2.3677,2.7324,2.0392,3.6898,2.209,2.1758,2.6124,2.2414,2.1204,0.1922,2.6512,1.7727,3.3677,2.7255,2.2623,1 
0.4283,-0.3106,1.6325,0.8457,2.4725,1.1658,-0.077,2.3502,2.0984,3.8708,1.6945,1.9896,0.8837,1.2381,2.2661,1.5807,0.5254,1 
-0.49,0.3949,2.8787,3.2105,1.5215,1.2547,1.3466,4.9329,1.8329,0.2318,2.3411,1.7294,2.0542,2.2872,3.0312,0.9574,1.0996,1 
1.1969,-0.6258,1.7876,2.1569,2.907,1.4994,2.3825,0.5247,3.3241,1.8895,2.8034,1.6874,0.4795,2.223,2.3897,4.483,1.4496,1 
-1.4875,0.563,0.9978,2.2042,2.5586,1.2215,1.0749,2.362,2.7927,1.1444,0.7323,0.6056,2.1923,2.5094,1.7912,1.8776,3.4693,1 
0.5918,-1.1328,2.2769,1.4852,2.6818,2.3463,3.2195,3.295,3.3659,0.5324,1.7287,2.3369,2.8404,2.8978,2.4166,0.8527,2.8146,1 
0.9738,-0.2995,2.3169,3.6026,2.5444,2.0868,3.4523,1.4687,4.0336,1.0281,2.5682,1.9001,1.5858,3.2989,1.0467,1.1595,2.1589,1 
-0.475,1.6062,1.9048,2.3234,2.8442,1.2813,1.3011,0.8899,5.0416,2.05,1.7407,0.4821,2.5806,2.5927,1.0681,3.3146,1.7618,1 
-0.0155,2.0208,0.9912,4.3592,2.0921,2.1774,3.3976,2.1994,1.4009,1.9779,3.5387,3.105,2.3867,3.1655,1.262,2.1276,2.1206,1 
-0.4882,0.6014,3.083,1.6396,1.718,1.183,1.9721,1.6126,0.6919,1.9607,0.4429,1.6689,0.4033,1.9992,2.6797,1.0119,2.833,1 
0.7973,0.8094,3.386,-0.8966,1.5366,0.7579,0.952,3.075,3.6492,1.7363,1.6015,3.4044,2.8922,2.7265,1.9802,2.1684,0.3547,1 
0.8934,0.5953,2.8759,1.7954,2.1882,3.3078,2.2605,2.8915,2.2215,0.8844,1.3127,1.9269,0.539,1.4783,2.5054,3.5797,1.9055,1 
2.5793,-0.5744,2.8804,2.1344,1.9701,0.2883,2.7742,3.1311,1.5437,0.6848,2.053,3.1234,2.4632,2.9282,0.4996,2.4137,3.65,1 
0.2703,-0.1975,1.8771,1.5884,0.2377,0.0377,3.3687,1.0945,2.9656,1.5599,-0.7434,3.0085,1.3408,1.8923,2.2603,2.5247,4.0622,1 
-0.1074,-0.5005,2.6046,0.3848,0.8381,2.1095,1.6294,2.806,2.7266,1.8143,0.2515,1.6554,1.5295,1.0027,1.0925,2.4483,0.5598,1 
-0.2322,-0.1391,3.6534,1.8596,2.6449,-0.2135,1.3264,2.5608,1.4064,2.1705,0.1401,2.159,3.1205,2.0494,0.752,0.5526,3.0019,1 
-0.9354,0.7677,2.5138,2.6602,2.0958,1.524,3.1134,0.7319,2.3354,2.103,2.6257,2.0287,3.5042,1.9595,0.6201,2.0064,0.9904,1 
1.0024,3.5508,2.1999,0.8852,0.9893,2.5984,1.4659,4.0693,2.2368,2.936,2.1893,2.2342,-0.4757,1.0668,2.9201,0.4379,0.474,1 
-0.2929,-0.6188,2.1731,2.2179,2.1264,1.132,1.2905,3.1635,2.8704,2.8667,0.8588,1.8961,1.6571,-0.3421,1.5128,1.6756,2.7287,1 
-1.7803,1.2377,1.1075,2.6327,2.1439,2.5963,1.8375,1.5745,1.697,3.158,2.2342,1.9549,1.2513,1.7908,1.8146,2.7647,2.1214,1 
1.1746,0.5658,2.752,2.816,2.4964,2.6032,3.1289,2.7578,3.4335,3.204,3.3316,2.064,0.9415,1.2021,3.0298,0.2561,3.0155,1 
-1.2941,0.1556,2.8192,-0.2765,3.5386,1.941,2.7815,3.8634,2.5168,4.0196,0.7675,-0.3352,1.9333,0.4769,-0.1232,3.2964,2.8433,1 
0.3978,0.2545,1.3509,3.1844,1.9119,1.7274,2.8744,2.0155,0.6458,2.5306,2.5053,2.3169,0.1347,0.4429,3.3149,3.3692,2.9393,1 
-0.9182,0.8661,1.3859,3.1239,2.2749,0.249,1.9346,1.6848,1.6598,1.4072,4.2157,1.9897,2.5222,2.5835,2.2121,0.7079,1.7112,1 
-0.4582,1.2921,3.0591,1.7791,2.3453,0.5944,2.7285,0.3427,2.0937,2.3599,3.16,0.9894,1.1743,2.905,1.2124,1.4818,1.1249,1 
0.4895,-0.1567,1.2512,3.0232,0.5973,2.4729,2.2154,1.7371,2.2393,2.3461,3.0688,2.0853,2.1052,1.2965,1.7352,3.3865,3.1137,1 
0.1378,0.9437,0.0964,2.3489,1.0498,2.5114,1.9436,1.7545,1.5246,-0.0347,1.788,2.1802,2.3523,1.6714,1.5447,1.3303,1.1457,1 
-2.1043,0.5332,2.7705,-0.9961,3.0588,2.3863,1.0153,2.8942,1.9198,2.4971,2.054,3.1796,1.088,0.8567,0.6366,1.44,1.9937,1 
0.3281,-0.333,1.2162,-0.3751,1.81,1.4513,0.1991,1.6361,0.1691,-0.2427,2.1181,2.9499,3.2462,1.0134,0.882,0.0883,1.8435,1 
-1.5641,2.0931,3.0523,1.1126,2.2634,1.2489,0.844,2.3485,1.0647,2.2182,2.5978,1.0328,2.179,0.6406,1.0693,1.6685,2.1685,1 
0.2316,-0.1163,2.2486,3.727,0.3847,2.0446,1.0952,2.4011,0.3928,1.7496,2.0989,3.1112,1.7735,2.0472,2.6151,1.5841,3.2654,1 
0.4351,-0.6683,2.9479,1.254,2.2677,1.0443,1.6862,0.338,2.4877,1.6637,2.1925,1.9661,1.7745,1.9594,3.2177,1.2535,1.9326,1 
0.9426,1.3441,2.1682,2.833,2.7391,0.019,1.4237,1.5631,2.3807,2.916,3.1106,1.8218,1.5664,2.294,4.5167,2.2207,1.4374,1 
0.7448,-0.1442,0.5111,2.5377,1.8249,0.8689,1.793,2.9626,0.6371,0.4958,1.2265,2.6692,2.2067,1.7726,2.9164,1.6294,2.729,1 
0.6592,0.7388,1.3224,2.1792,0.6813,3.6516,3.2113,1.7494,1.4357,2.5057,1.9616,1.7321,4.391,1.9133,3.5626,1.6982,0.5191,1 
0.2019,-0.2597,0.5078,-0.138,1.8476,3.3232,2.6919,2.7063,2.529,0.5731,2.4056,0.7041,1.8015,-0.3979,0.8089,1.6475,1.0267,1 
0.7438,-0.3901,1.8128,-0.6436,1.9635,2.0509,1.4806,2.0544,2.1037,1.8368,0.89,2.1521,1.7087,3.4376,1.0806,1.5421,1.7176,1 
0.6032,-0.7284,0.9688,3.4198,3.4904,3.9829,2.1388,0.5159,2.342,2.0771,1.1888,2.8201,0.8886,2.8652,0.6392,2.9002,4.1607,1 
-0.4336,0.9472,2.1334,2.4335,0.9857,1.4353,0.9619,0.8349,2.0721,2.9603,3.0934,2.43,2.0207,2.8465,0.4766,2.3064,-0.0223,1 
-0.9961,-0.1191,1.2812,0.5312,1.3536,0.6368,1.1088,1.1921,1.231,1.414,1.6858,-0.1698,2.7626,2.1539,0.9,1.5482,1.7388,1 
1.4366,-1.4919,2.7143,4.5889,2.3116,1.5882,2.7136,2.0541,3.0654,0.7312,2.1813,4.2226,2.2231,2.7478,0.2442,2.8493,1.5775,1 
0.5224,1.7041,0.3599,3.8973,1.9544,0.6359,1.7919,3.4162,0.9999,0.1466,1.8491,2.7823,2.5744,1.959,2.5494,1.3767,3.1058,1 
-1.6809,-1.4141,5.4803,2.8717,1.8928,2.8104,3.8672,2.5778,2.6668,3.214,2.6786,2.8634,2.8846,1.2977,2.9913,3.7861,0.5367,1 
2.0818,-1.7475,2.0375,-1.2117,2.0582,1.993,1.2599,1.8883,2.287,3.4165,1.5142,3.7744,0.8745,0.9298,2.1612,3.9338,1.3414,1 
-0.1797,-1.7697,1.7049,2.3475,1.0481,3.239,1.9148,2.8886,0.5594,2.4202,2.7593,1.2709,1.1789,2.0693,2.6908,1.8193,1.7569,1 
-1.6119,-0.6563,2.2225,2.1794,2.0503,3.3247,2.5707,1.7247,3.2813,3.8874,2.2573,3.5217,1.4884,1.8831,1.1385,4.2502,2.0196,1 
0.68,0.9063,2.8755,2.0479,2.1558,1.0184,0.2998,2.2855,1.1203,2.4584,2.4748,1.7656,1.8115,2.1573,0.0584,0.3533,1.0735,1 
-0.9064,0.0167,1.5393,0.832,1.5392,0.6795,3.5133,2.0882,3.3969,1.2971,1.7866,-0.3426,1.3713,4.1142,1.8872,1.538,1.3793,1 
-1.297,0.9816,1.9272,0.8585,2.9204,2.2598,3.2404,3.5087,2.2068,1.2554,1.1872,4.7338,1.1019,3.2445,3.201,2.169,3.0829,1 
-1.1645,-0.7774,0.2872,2.9783,2.1411,1.9013,3.3234,2.1207,3.8454,1.085,2.8353,1.5671,0.916,1.1741,1.6648,3.1749,2.1726,1 
0.9421,0.3449,3.9438,2.5091,2.4593,3.0815,2.4888,2.6149,3.465,1.5823,2.245,1.6144,1.3833,2.3348,2.4357,1.1339,2.0203,1 
1.3317,-0.6741,2.3161,2.1513,1.5241,2.5282,1.0949,2.5622,2.2351,2.9224,2.0587,1.5416,1.1108,1.8839,1.3678,2.2838,1.5567,1 
-0.577,1.0922,2.6197,2.0035,3.0625,3.4746,3.7576,1.0516,1.7766,2.2298,3.6928,2.7542,1.6641,0.8767,0.7833,3.3194,1.8153,1 
0.5668,0.5012,2.0854,1.2651,3.3688,2.0242,1.2506,3.0828,2.0777,1.4634,2.6822,1.3018,2.2799,2.371,1.8554,0.9771,1.3439,1 
0.2681,0.787,0.5811,1.3957,0.6266,-0.2163,1.7737,0.8617,1.8133,3.4247,0.0532,1.1276,2.0007,1.4813,-0.888,2.6076,3.2953,1 
-0.3632,-0.7512,2.5691,4.3424,1.3357,3.2383,1.4422,3.8334,0.6632,1.2098,2.5805,1.4743,1.7453,1.7823,1.8747,1.0625,1.0451,1 
0.1084,-2.067,0.7921,1.8805,3.0156,2.2674,0.3953,2.9713,2.0719,2.4205,1.7663,2.0168,1.9772,0.5923,1.1177,1.7017,1.8052,1 
-0.8094,-0.2385,0.6107,0.7167,2.414,1.3984,2.1389,2.1003,1.0445,1.3266,1.7523,2.7941,0.3187,-0.6348,2.1653,2.5873,0.1207,1 
-1.3577,0.8474,1.7528,2.0423,0.5979,3.6802,3.2426,3.6131,2.7986,1.1681,2.1534,0.8217,2.4853,0.9023,2.2201,0.4705,1.9832,1 
-0.4163,1.4792,0.9527,3.7712,2.0029,3.1913,2.6853,2.1094,0.9499,3.3888,-0.3095,2.0767,3.5321,3.3479,2.0417,1.9708,2.8781,1 
-0.6961,-0.7537,2.7902,2.3282,1.6043,2.9693,2.8871,2.4682,1.356,3.3036,2.3581,1.9121,2.369,0.7525,1.6079,1.0415,2.2099,1 
2.306,0.2388,3.1118,1.1387,2.7259,0.3438,1.2881,1.5611,2.0088,3.2905,1.2153,2.4413,1.1829,1.6554,2.7193,3.1466,2.6454,1 
0.6758,-0.0531,0.6429,1.22,2.2198,2.6369,1.7345,3.7135,2.8476,2.6154,1.8622,1.5294,3.7079,2.8429,2.5378,2.3835,1.3085,1 
0.5723,-0.3787,2.3932,1.5827,0.9984,0.926,2.4764,1.4909,1.4262,2.2759,0.1121,2.9081,1.5584,-0.2368,1.7872,1.7983,-0.0598,1 
-0.2243,-0.4745,3.1325,2.2868,3.7845,2.0985,1.5049,0.7452,1.4873,2.106,2.9305,0.8245,0.9947,2.3366,1.853,1.9542,2.9891,1 
1.5526,0.4943,1.5561,2.7848,2.2945,1.0899,-0.2584,1.5204,2.6417,1.8222,0.8844,1.6072,2.5381,3.0098,2.8754,0.796,3.3277,1 
-0.0008,-0.5941,1.2967,1.8728,1.9726,1.7068,2.0447,3.8229,2.9417,0.6918,0.4273,4.0431,3.3607,4.3408,3.0046,1.5757,1.8344,1 
-4.1386,-1.722,0.7034,2.4219,2.4172,0.5321,3.6643,2.3643,2.7337,1.8185,2.7077,3.189,1.6922,3.0616,2.4667,3.8933,2.3821,1 
0.5935,-1.4249,1.8334,2.4131,1.475,1.425,3.6137,3.3829,4.1949,3.1132,2.4739,0.9274,2.2038,0.9767,1.1424,1.2966,2.7541,1 
-0.3528,-2.0978,2.9296,2.7824,1.414,2.4773,0.8746,0.2445,3.4385,2.0347,2.1028,2.9183,1.939,1.5307,2.8001,2.8773,2.5746,1 
-2.0245,-0.948,1.632,3.2167,2.1001,0.0788,1.9393,1.5611,3.2801,2.7471,1.4789,1.3047,1.5395,1.9832,3.4181,4.0141,1.7335,1 
-2.284,-0.5591,1.1707,2.671,2.3382,1.3243,2.2988,2.511,2.3021,-0.3455,2.106,1.2833,1.7362,0.7243,2.4776,2.0222,1.1167,1 
-0.5911,-0.4764,3.4215,1.7942,2.1235,2.6389,1.1546,4.9754,0.0749,2.132,1.3528,2.0892,2.2027,2.6779,2.61,1.6585,1.4516,1 
-0.0334,0.622,0.7789,4.0,2.0199,0.5909,1.3994,2.3499,0.1005,0.2303,1.3445,2.2715,2.9844,3.7037,1.983,1.3865,3.0648,1 
0.3116,-1.4288,1.4195,2.8304,2.4308,3.1898,3.5276,1.8347,1.2911,2.0293,3.3944,1.92,2.6904,0.7111,0.549,3.4941,3.6597,1 
0.1529,0.5535,1.3566,1.6796,3.9142,4.0946,1.5442,3.0468,1.2269,1.7534,2.2093,1.9413,2.4275,3.7136,2.8161,-0.2144,3.0575,1 
-1.0283,-0.7308,1.5862,2.0215,-0.3546,1.2545,1.519,1.1132,3.5825,3.2477,2.9695,1.7184,3.2922,1.1767,1.6002,1.8257,2.6709,1 
0.5898,-0.3205,2.1549,2.3446,3.1138,1.9595,0.7501,2.2441,1.6957,2.8585,1.9093,3.9004,1.3994,1.268,0.8273,1.7681,3.4425,1 
-0.3574,-0.6436,3.9463,0.9183,2.9276,2.5673,1.5925,2.3017,3.6337,2.1127,0.6055,0.7306,1.3553,2.7176,0.7864,2.9291,1.238,1 
0.4656,-0.282,1.8953,-1.4765,3.0951,1.5687,1.7868,1.9072,4.6198,2.4906,1.7665,3.2394,2.7486,1.6371,1.3635,1.7723,1.5046,1 
0.7689,-0.3933,3.3098,1.0449,2.0882,1.7487,2.9624,1.729,1.2041,1.3385,1.6731,1.4055,2.6052,0.6739,2.1271,2.773,0.8659,1 
-0.0621,0.6279,1.2703,1.9048,-0.3496,-0.3894,2.7269,2.8369,0.8694,2.7519,1.5315,2.1294,1.7069,2.3928,2.636,3.5032,3.5402,1 
-1.4276,0.727,0.4517,1.0691,1.4221,2.8537,3.2048,0.9647,2.1566,4.7774,1.6315,1.7404,3.0407,2.097,1.6025,0.4326,1.7477,1 
0.381,0.2242,0.3525,1.928,2.2468,-0.539,2.5487,3.5043,2.0645,2.7268,0.4571,1.4009,0.3973,1.8812,0.7867,4.3741,2.6289,1 
0.4617,-2.5834,3.1639,2.5481,0.9517,2.0374,3.2269,3.4158,1.9839,1.8967,2.0371,1.2744,3.7842,1.0446,0.1709,0.9657,2.8719,1 
-0.1319,0.2441,1.8648,2.0801,0.9886,2.4483,1.3405,1.4711,1.6772,1.7462,2.7597,2.2411,2.129,2.1312,4.0001,2.2229,2.7583,1 
-0.1298,-1.6576,2.1086,1.5691,2.2183,2.1699,2.9425,3.1293,1.3853,1.1686,0.8778,-0.1631,2.0896,2.3214,1.6966,-0.6232,2.2791,1 
0.3822,0.323,2.2882,4.2096,2.2818,2.8353,1.1553,3.0491,2.4269,3.7781,0.2233,2.3721,0.8445,1.6872,3.2327,2.8281,2.5828,1 
1.2106,-0.0892,2.3246,1.8944,1.7261,2.3363,1.7388,2.9677,1.9598,2.262,3.2297,1.9198,1.6604,2.7925,1.4813,2.471,2.3626,1 
0.3355,0.7201,1.2524,0.4414,2.8142,2.0651,3.1641,2.2196,1.9463,1.1253,1.7246,1.6923,1.8808,3.0181,2.3436,0.7711,0.8876,1 
-0.777,2.2503,2.796,1.6437,0.5206,3.5855,2.6113,2.0967,0.3773,3.3914,1.5058,2.0575,2.6931,3.7285,4.3462,1.7062,2.9756,1 
-1.0652,-0.2314,2.1576,1.8091,3.4424,1.9174,1.6022,0.6733,1.6368,4.1124,2.1284,2.1454,2.9876,3.513,2.4612,2.4101,0.3894,1 
-0.535,0.1547,2.9257,2.0919,3.6023,2.1677,2.6172,1.1428,1.7194,0.2646,1.0913,1.4666,2.7293,2.0104,3.5755,1.9276,1.1251,1 
-0.7034,-0.0131,2.8227,1.0903,1.199,1.8398,3.75,1.3606,1.5152,4.2952,2.7493,1.4982,1.4043,2.1971,1.6219,2.3009,2.3278,1 
0.3713,-1.0251,1.3862,0.8648,1.6147,0.8255,2.3121,2.5925,2.4346,1.4815,3.9915,1.3577,1.3892,2.1091,3.4498,0.551,1.1522,1 
0.7859,-0.4897,1.5784,1.353,1.7559,1.7138,2.25,1.2719,1.7647,2.2687,1.3475,1.6588,1.2823,3.122,0.7786,2.8908,2.0216,1 
1.315,1.0702,2.4269,2.5955,2.3058,0.4162,4.1661,2.247,2.2223,0.7499,1.3125,0.8517,1.8461,2.3418,2.8429,1.9228,0.8303,1 
1.5632,0.2133,2.4811,2.4088,1.2152,1.0274,4.8012,2.3189,1.9552,2.3822,2.0817,0.987,2.8789,2.0398,2.0813,1.8486,3.285,1 
0.0355,-0.4358,2.0158,2.4586,1.3995,1.5538,2.8493,1.8546,1.7448,3.8141,0.9468,1.6151,2.7754,2.3139,1.5256,0.9244,0.0304,1 
-2.8146,-0.1169,1.1483,1.5079,2.4026,0.9288,1.5901,2.1861,2.3746,0.7271,1.1457,2.0563,2.2205,1.6821,3.4993,0.8293,0.9171,1 
-0.399,1.0604,1.3355,2.9651,2.0197,1.2923,0.3088,1.5355,3.0661,2.2449,4.3162,1.6113,3.4246,3.2689,2.624,1.556,0.2982,1 
-0.3542,-1.7053,2.015,2.9577,0.1383,1.9158,1.2767,2.0881,2.9979,2.9101,1.6097,1.4753,0.9471,2.1428,1.7715,3.5759,0.9644,1 
-1.6003,0.4277,2.6995,2.5778,2.1284,1.8847,2.2928,1.7058,1.5323,0.3971,0.7363,3.2831,4.5512,1.2877,2.9263,2.362,3.7955,1 
0.1086,1.8728,1.9673,2.0643,0.4982,2.3212,3.2424,1.868,2.0693,1.7207,2.3895,1.7634,1.9495,2.268,3.7339,0.7179,2.9507,1 
-0.2248,1.0105,1.8188,1.1266,2.5114,1.4926,3.5745,1.5971,3.259,1.7895,3.1113,1.371,1.6908,4.3736,1.6942,2.0923,2.7008,1 
0.3802,1.289,1.016,1.1575,2.8155,2.3561,0.3045,1.2369,1.601,2.4781,0.142,2.2135,1.0564,1.4977,0.916,0.9885,0.9825,1 
-0.1236,0.5151,2.5365,2.1898,-0.4169,2.231,2.9992,2.662,2.6333,2.1815,-0.0219,2.0927,4.1403,1.7984,2.6552,0.6474,1.8772,1 
0.3708,1.6827,2.7252,1.5249,0.3471,1.7325,0.613,1.6845,0.8305,1.3438,1.8437,3.5935,2.6811,1.2935,1.1555,0.9767,1.9214,1 
-0.4949,-0.3267,0.4671,2.7264,2.5466,1.7873,3.0407,2.0901,3.0247,1.7495,1.6759,2.1212,3.1232,2.4945,3.5823,2.5083,4.5189,1 
1.8956,0.0687,1.3064,3.046,1.8045,2.4604,1.2006,1.4557,3.5059,3.6396,1.7259,3.0046,1.6656,1.6573,3.2127,1.6295,2.0866,1 
0.2458,-0.0124,2.1726,2.0231,3.1606,1.7617,4.4754,1.9647,2.1069,1.3927,0.4811,1.7503,4.3314,1.4398,2.9777,1.1054,3.1431,1 
1.1393,0.2786,1.9811,2.5497,2.6407,-0.0311,0.7413,2.4981,2.3419,0.8091,-0.6342,1.7951,2.6057,3.439,2.5782,0.6958,1.8923,1 
-0.3658,-0.0253,3.2301,0.769,2.0763,1.0272,1.1426,3.0636,1.4673,1.4485,1.1921,1.0381,0.7767,2.5357,1.4583,0.3575,2.8145,1 
-0.2547,0.2003,2.3587,1.4758,0.1557,3.0337,2.9713,2.0808,1.8446,3.2827,3.4124,2.3352,3.4631,1.5905,2.2306,1.3079,2.8252,1 
0.6748,0.066,5.055,1.01,1.6318,2.1613,1.3237,0.9229,2.1997,2.4583,2.8665,2.6797,0.4561,1.8531,1.8989,1.8336,0.9698,1 
-0.6549,0.5463,1.8624,1.5486,1.8073,-0.1122,1.1263,0.7636,2.2362,1.2427,1.699,2.3602,1.623,1.2816,1.9135,2.0908,1.0544,1 
-0.2709,-0.8389,0.7013,1.9178,-0.8068,2.1579,1.4133,1.4537,1.7868,3.1578,1.5961,2.4969,0.8108,1.5986,1.4113,2.8356,1.8925,1 
