Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
0.9613,-0.3359,0.5951,1.5668,2.3042,2.327,1.2647,1.2672,2.2499,1.8607,0.2475,2.2943,1 
0.1265,-0.7974,2.0626,-0.8753,-0.4075,2.5789,1.6661,0.8351,2.8926,2.7465,0.0976,4.046,1 
0.6637,-0.1132,2.9798,1.2491,1.9465,2.9376,2.7552,-0.2597,1.2095,4.5705,2.1491,2.4468,1 
0.4213,-0.1785,1.6207,-0.0617,3.7594,1.813,1.3848,2.6268,4.4164,1.8332,3.7539,2.0898,1 
-0.6121,0.2614,2.576,3.1938,2.0681,2.5921,3.1137,1.385,2.1064,1.9558,1.7126,2.5128,1 
-0.4379,-2.5413,3.2611,3.4458,2.4938,2.6608,1.8509,3.2601,2.1978,3.0689,1.56,3.0717,1 
-0.7268,-0.4049,1.818,2.5333,2.2361,3.1238,3.5273,1.4733,2.2251,2.0122,0.5993,2.7277,1 
-0.4358,-0.2685,2.3555,2.9695,3.0056,2.6703,-0.4663,2.5918,2.0203,2.207,1.3557,2.06,1 
-0.7294,-0.1079,2.9662,1.2543,2.4846,2.5361,2.2132,0.7386,1.515,2.3581,2.4243,1.4121,1 
-0.5289,-0.1441,0.0469,-0.1636,1.6084,3.0374,2.8807,2.8078,2.0865,2.5266,2.8811,2.6149,1 
-0.1035,0.468,1.7082,-0.0226,0.8021,1.607,1.1404,3.6868,2.3339,0.0047,0.9512,1.5319,1 
-0.1848,-0.9084,2.5934,0.626,2.1757,2.5391,1.4741,1.2898,-0.2476,4.7803,2.0456,2.2558,1 
0.1214,-1.7724,0.9288,1.8352,3.5196,1.8743,2.7282,1.6845,1.2514,4.0195,3.7398,2.115,1 
-1.405,0.1359,0.5175,0.0037,2.68,1.2174,0.9002,3.6659,2.2078,2.2679,0.998,2.3273,1 
0.1276,1.5499,4.4825,2.9668,1.7213,4.1036,1.3859,1.8016,2.4204,3.2427,1.2575,1.5963,1 
0.9408,0.8229,2.0629,1.9709,1.2613,1.3951,1.3013,2.6878,3.9307,0.0668,0.5895,3.849,1 
0.915,1.862,2.2338,1.239,3.4171,3.7121,1.3316,2.6732,2.2499,1.983,1.5056,0.6235,1 
-0.5167,1.9873,1.922,2.481,1.9928,2.4595,2.2264,4.0505,2.3403,2.8068,3.839,3.156,1 
-1.003,-1.1877,1.9852,2.4335,0.476,2.8109,3.3674,1.9497,2.5003,2.2106,1.5956,3.5786,1 
1.5769,0.7352,3.3405,2.1244,0.5955,0.3555,2.3151,2.2219,2.4607,3.2026,2.0179,2.4794,1 
-0.2092,-0.6486,2.5638,1.9218,2.1431,2.3427,2.1114,2.2844,1.3431,2.1813,1.4955,3.0183,1 
0.9685,0.3407,2.1224,1.0695,1.172,2.9214,1.1368,2.6303,2.3302,0.4852,0.6103,2.8792,1 
0.317,0.4552,1.9887,2.996,3.124,2.2484,1.5587,1.9726,0.872,1.477,3.3434,3.4877,1 
0.6374,0.5886,2.0383,2.1451,0.7933,3.4721,1.9884,1.2527,2.4964,1.7471,2.1208,1.2442,1 
0.6001,0.5796,2.0871,2.3155,1.0407,2.9445,3.1833,1.361,4.4642,0.8684,2.3198,3.3827,1 
-1.1608,1.2441,0.2324,1.8519,2.5128,4.0667,0.8606,1.2417,1.3439,0.2987,1.556,4.0163,1 
0.2843,-0.261,3.3141,1.8269,0.5583,1.1266,2.4724,3.7865,2.679,1.42,2.2663,2.0634,1 
0.7346,1.3193,2.7504,1.6615,3.1178,2.8761,1.3255,1.1374,1.4892,0.8598,0.5784,2.1709,1 
-0.416,-1.5837,2.0588,1.5073,0.6739,1.3325,2.5113,0.8842,-0.0829,2.7845,2.2174,2.4842,1 
0.5992,0.0139,2.2658,3.1534,2.8653,1.9316,3.3239,1.1471,2.9214,1.3608,1.3337,2.3356,1 
0.6264,-0.1028,1.4905,3.2197,2.4029,1.0209,2.2866,1.2913,3.1026,1.5495,1.3294,2.1796,1 
-0.3587,-0.3921,0.8713,1.3091,0.74,2.6035,1.4697,1.8979,1.6269,2.6655,2.5148,3.6658,1 
0.6206,0.1385,2.6653,2.4674,1.3734,3.03,1.298,2.5814,2.3863,1.2861,1.4401,3.1092,1 
0.492,-0.6401,0.9748,2.4385,1.3853,2.6312,3.2708,1.6845,-0.0867,1.4944,2.0819,1.1746,1 
1.0007,-1.2413,-0.5367,2.7768,1.6422,1.7781,1.1807,0.6648,3.1572,2.0625,2.5692,2.8026,1 
-1.5076,1.2873,2.526,2.5222,1.5286,1.8748,2.1292,2.5182,1.5593,2.1128,3.7324,2.8145,1 
1.4774,0.1186,2.3738,2.2097,0.7324,1.9678,2.6505,2.385,2.1807,2.0549,1.2214,2.1658,1 
-0.3797,-0.6015,2.8219,3.2128,2.5559,1.6414,2.2338,2.7695,3.4053,2.1269,0.5617,0.2782,1 
0.217,-0.2186,2.3924,0.7949,2.1914,0.9689,1.2442,3.9498,0.949,1.5132,0.2568,2.9656,1 
-1.1166,0.9849,3.0529,1.5397,0.8764,2.4611,0.7996,2.8953,2.3034,1.5871,1.4981,1.2259,1 
-0.9983,-1.2163,3.1733,2.1931,0.5708,2.3337,1.7996,1.6522,2.1784,1.9769,1.7515,0.7251,1 
-0.1833,1.058,0.8283,1.1855,4.0327,3.161,2.2212,1.9674,1.9859,2.9235,0.8456,2.0614,1 
0.2367,0.6938,1.1513,3.6369,2.45,1.5884,0.5028,0.4716,1.7147,0.5996,1.1384,1.4922,1 
-1.1628,-0.5248,3.5457,3.6926,3.1468,2.1838,1.4692,1.5428,0.7669,1.521,0.6848,0.8711,1 
-1.383,-0.1731,2.5166,1.4357,1.9635,-0.1101,2.5905,3.1171,2.3763,1.4126,2.7601,1.7262,1 
0.889,0.1085,1.8014,2.3667,1.9689,0.2817,2.6249,-0.1306,2.8202,2.4621,2.1738,2.9736,1 
-0.7294,-1.9146,3.6399,2.1402,1.2824,2.986,2.3118,3.2605,2.8217,0.5358,0.7877,1.8975,1 
2.363,0.1392,2.4527,3.7393,2.9241,2.9448,0.4131,3.9956,3.0446,3.015,1.6239,1.3495,1 
0.0853,-0.1075,1.7695,1.8828,3.6186,4.3517,2.9581,2.4306,2.2121,3.0195,0.9733,0.9854,1 
-0.3935,-0.2825,0.6601,3.1939,0.5684,2.2751,3.4139,2.1097,2.6114,1.5396,2.1763,0.411,1 
0.7078,-1.1622,1.7498,1.5712,1.2817,2.0926,4.0248,2.3973,1.5216,1.2763,1.2873,1.8199,1 
1.4505,0.0677,2.1685,4.2528,3.3516,1.2075,2.7688,2.7836,1.9282,3.9534,1.5054,2.3364,1 
0.2,-0.1263,1.7579,1.8095,3.2111,2.7133,-0.0083,3.0134,2.6246,3.2664,1.75,2.6235,1 
0.2047,2.3392,0.0861,2.0321,1.2413,1.5087,2.3692,1.209,2.3588,3.3127,2.0891,1.1001,1 
-0.341,-0.9614,0.0532,2.2706,1.5797,2.911,1.7191,1.5381,1.1388,1.9073,2.2014,2.4781,1 
0.3052,-1.2374,2.188,2.2535,3.3223,1.9,1.264,1.765,0.7808,2.7043,1.8091,1.9894,1 
0.943,0.2525,0.8269,2.0241,0.4485,2.8558,0.6916,1.3466,2.7692,1.7289,0.7297,0.501,1 
-0.8037,0.3693,0.5049,1.2668,1.2621,2.2693,2.5066,1.63,1.1304,2.8795,0.8593,2.868,1 
-0.6249,1.0512,2.6198,2.8161,0.9283,1.4981,2.2007,0.6599,0.3713,0.9358,1.2173,1.2495,1 
-0.0774,1.5234,0.6651,2.2465,2.8559,2.9988,2.7119,0.7056,3.8053,0.8704,2.8785,4.9179,1 
1.453,-0.3824,0.3303,1.3053,2.4702,1.6116,1.543,1.7401,2.6965,3.2671,3.2328,2.6038,1 
0.7131,0.0078,2.2023,0.6664,0.8365,1.6408,3.1382,3.0206,0.185,1.4219,2.1817,1.9649,1 
-0.3531,-0.7948,1.4561,3.2369,0.4464,2.9172,3.0601,3.5744,2.3178,0.5884,2.3058,1.1702,1 
0.5165,2.2831,1.5956,2.4291,0.9907,3.3119,1.4598,1.938,1.8811,2.0247,0.6977,3.1538,1 
0.6724,-0.5502,2.1851,0.9493,2.1505,-0.056,2.3217,1.9861,-0.2527,1.1118,2.1673,0.1278,1 
0.6874,-0.9497,3.6383,4.098,1.9823,1.8218,2.0924,1.0484,2.8505,1.7792,2.6264,3.6204,1 
0.1344,-0.7162,1.5619,0.0661,-0.7845,1.0796,4.1381,3.0343,2.4392,0.4327,0.7085,2.3743,1 
-0.9648,0.3646,1.6596,1.9288,1.1779,0.6883,1.2869,1.9119,3.2685,2.5024,2.3386,0.1681,1 
1.0097,-1.1503,2.3318,1.1118,2.1801,1.923,1.9991,2.1061,3.2822,1.1331,3.0404,-0.7294,1 
-0.341,0.7223,1.0563,1.3137,0.9565,1.4348,3.0942,4.0175,2.7179,1.7058,-0.0176,1.1264,1 
-0.112,-0.2075,2.5577,1.5637,-0.0682,1.5927,2.0852,1.8046,2.6638,1.7504,1.4705,0.6594,1 
-0.4779,-0.9387,1.8087,2.0586,2.4379,2.3678,1.0138,1.6606,2.787,0.8854,1.749,0.682,1 
-1.5815,1.8227,0.9264,2.4781,2.7067,3.0297,4.018,1.7476,1.4272,1.3177,1.9275,1.4849,1 
0.1261,0.6515,4.3238,1.8328,1.1265,1.959,3.9376,2.6615,1.5469,1.839,0.7259,1.214,1 
-0.4949,-0.8576,1.3239,2.4487,2.3888,2.6232,1.5904,0.6507,1.5513,1.2518,3.0481,4.6998,1 
0.1671,-0.3623,3.4372,1.7792,2.6434,1.6092,1.6211,0.8126,1.2192,2.3279,3.3574,1.3835,1 
-2.3965,0.7076,2.4325,3.2881,1.7245,4.026,2.1312,3.6493,1.7068,0.8956,1.7111,2.8043,1 
-0.8003,-0.4276,2.9615,1.1493,3.478,2.5267,0.6737,3.327,2.4906,3.7679,3.1419,2.125,1 
-1.4722,-2.1128,4.1968,0.6951,3.8867,1.6716,3.5533,0.8584,1.9164,3.3459,1.4221,1.3013,1 
-0.1293,0.4965,1.0947,1.5657,1.8723,1.6629,1.0052,1.9017,1.6138,1.5488,1.9189,1.7754,1 
0.0555,-0.4094,2.0417,1.9451,3.3625,1.7267,2.0483,2.4552,1.3466,0.974,2.8894,0.2919,1 
0.5402,-0.1122,-0.0918,1.3139,2.635,2.4487,1.9173,2.3422,1.5027,3.1303,3.2902,3.4432,1 
-0.1199,0.3724,3.701,1.1208,1.5852,1.229,2.7308,2.1661,1.4416,2.2376,1.5026,3.3192,1 
-0.1774,0.2215,1.3493,2.058,1.3371,3.0776,1.6523,1.1238,1.6721,0.3893,0.4688,2.2687,1 
0.1965,-1.0289,-0.1804,2.0507,2.2462,1.1797,0.4244,1.6926,1.6273,-0.4948,4.5185,1.6549,1 
0.5206,1.4105,2.7785,1.6434,4.1412,2.9397,1.2847,2.13,2.4165,0.4625,2.2897,5.3442,1 
-2.2101,1.3853,0.9845,2.4084,2.0632,2.7625,2.8796,0.3941,2.0252,1.4188,2.71,1.8092,1 
0.7776,1.6832,2.2835,1.2312,2.5153,3.6724,2.578,2.5231,1.5763,2.1957,3.4971,0.2944,1 
-1.2363,-0.4778,0.9195,3.3438,1.4278,2.5439,1.1446,0.9783,3.4995,2.7598,1.8018,2.5123,1 
-0.1963,-1.7497,0.9588,0.3179,0.4605,1.3395,1.9443,0.8749,2.9792,2.1683,1.5798,1.4792,1 
0.2025,-0.2524,0.8568,1.6258,1.3033,2.1295,-0.6982,3.7221,3.5566,2.6798,2.2771,1.4481,1 
0.8949,0.8699,2.0807,1.7287,3.0116,0.8832,2.1548,2.156,3.4608,0.7327,3.4756,3.5692,1 
0.4311,-0.2769,2.9363,2.0852,3.2505,2.2654,2.5286,2.5325,2.5715,3.9361,3.6099,3.1577,1 
-0.3586,1.6082,2.9282,2.9521,0.9539,2.0827,2.2899,1.5212,2.167,1.4238,1.2826,4.2013,1 
-1.0078,-1.1471,1.2009,2.9219,2.0952,4.079,1.1365,1.8307,2.4913,3.0861,1.6406,2.6326,1 
-0.4854,0.4869,1.3393,-0.0911,2.36,2.6163,2.0559,2.8761,3.1041,1.7023,1.7093,1.9897,1 
-0.8908,-1.0498,3.113,2.5586,2.7636,0.9785,2.125,1.3457,2.0712,1.3549,1.8233,0.7861,1 
1.5903,-0.0529,3.1145,2.7842,3.2723,5.0841,3.5017,1.8465,2.13,0.6054,2.1956,0.7885,1 
-0.4713,1.4723,1.8205,3.6008,2.7743,3.2607,2.8287,0.7,3.295,1.6887,3.5158,2.0405,1 
0.2099,-0.2254,3.6886,0.8025,1.4678,1.0589,2.5062,1.555,2.9037,2.8378,1.1959,2.9536,1 
-0.8399,1.0746,2.5535,2.398,2.6043,1.2509,2.047,1.6048,1.8616,3.4436,3.16,2.7404,1 
-1.4755,-1.0012,1.6727,2.2209,2.4074,1.8847,1.5561,0.6548,1.7133,2.1881,2.2744,0.4222,1 
-0.9903,-0.266,3.777,3.2943,0.3748,1.9019,-0.3199,0.0569,2.7396,1.397,2.5399,0.8472,1 
-1.8033,-0.3792,2.9994,0.7975,3.1029,2.6684,0.3579,0.4902,1.907,1.9001,1.2544,3.062,1 
0.4665,1.4162,1.5216,1.6105,2.8088,0.636,3.361,1.5467,2.5197,1.0753,2.1172,2.7216,1 
1.0321,-0.9105,1.7596,3.3661,2.2333,2.0636,1.0001,1.8637,2.5788,0.9095,0.9073,3.2879,1 
-1.1881,-0.2246,4.5119,3.1656,2.8188,3.0699,2.8048,1.3985,3.5677,1.9757,3.8208,2.0857,1 
-1.1092,2.1352,0.7719,1.9722,1.0756,2.9017,0.5167,1.951,1.1075,1.3939,3.3672,3.0296,1 
-1.9255,0.2176,1.2244,1.975,2.0606,3.5121,2.1253,0.0409,1.0419,0.2641,1.9114,2.0092,1 
-0.4599,-0.0214,0.8561,1.4465,0.315,3.0997,1.2295,3.1909,2.3563,2.939,1.1797,1.5489,1 
-1.7516,-0.1815,0.4054,3.135,0.0631,0.1141,3.0245,3.0492,2.733,0.7727,3.7156,2.5107,1 
1.1854,-1.491,2.0896,2.5549,1.2138,1.6502,1.8546,1.9532,4.0983,2.2692,2.6435,1.4372,1 
1.272,-1.1783,4.0979,0.7174,1.2588,2.5333,0.8318,1.5475,1.0656,1.9126,1.564,2.1671,1 
-0.0004,-1.9147,1.9267,1.8669,0.8313,0.4432,1.9989,2.7659,2.0507,2.1184,0.6135,1.4674,1 
-0.7116,-0.0587,3.2268,0.8536,1.634,1.8082,3.7458,2.21,1.7169,2.5244,1.2099,1.84,1 
-0.5174,-0.1529,1.3863,2.3326,2.175,1.9158,2.9275,2.7069,2.3227,2.5029,1.7426,2.0596,1 
-0.9307,-2.5528,1.9156,2.4614,1.2482,2.6606,2.7891,1.2496,2.1439,1.4524,4.5831,1.825,1 
-0.3952,1.2489,0.0392,3.4951,1.1006,2.3626,1.6543,2.4592,1.4262,3.0054,2.0985,1.3293,1 
2.3098,-0.3798,-0.0431,3.1239,2.8986,2.3789,3.099,1.8867,0.4553,-1.3283,1.9485,2.9625,1 
-0.4332,-1.142,-0.3494,1.9605,2.8485,1.156,2.1708,3.0952,2.3078,0.6784,3.0652,1.7973,1 
-0.5996,-0.2362,2.3029,2.1565,2.094,1.3792,2.0643,3.3337,2.199,2.8818,2.7561,2.834,1 
-1.5902,0.5348,0.9456,3.1274,0.9035,1.9498,1.7207,2.5314,-0.3469,2.612,1.7851,1.3153,1 
0.1846,2.2854,2.2281,0.7087,3.295,2.7116,2.9698,4.0953,0.9457,3.2008,1.2511,0.0481,1 
-2.0893,-2.0193,1.0678,1.8652,1.7416,-0.3749,1.5903,1.8895,2.8147,2.5162,3.122,0.3233,1 
0.4904,0.9725,1.5117,1.3971,1.808,1.6273,0.8622,2.0081,2.6411,2.331,2.4723,1.4458,1 
-1.5062,-1.0554,0.7185,1.3073,1.073,1.7499,2.9562,3.1798,2.3907,2.0201,0.5289,1.1861,1 
0.9332,-0.843,0.7725,2.3029,0.4888,2.2465,1.7804,3.121,1.2634,1.9082,1.7646,2.1006,1 
-1.2459,0.3699,0.7105,1.516,1.9432,0.3301,2.1982,2.3252,3.0243,1.968,2.3128,2.4704,1 
-1.5688,0.9351,1.4223,2.108,-0.2988,2.0798,0.999,1.3483,1.5333,3.4532,1.0856,2.0408,1 
0.7114,-0.786,0.2456,2.0927,1.1967,1.8859,0.2359,3.3931,2.8775,2.7208,1.9418,-0.4407,1 
-1.0794,1.1441,4.3433,3.7088,1.1354,1.8654,0.6989,4.0391,4.3452,1.3796,2.9719,3.1649,1 
0.2659,0.2457,1.7325,2.7175,0.6611,3.2526,0.7527,-0.0569,0.2588,2.9427,1.8994,0.4404,1 
0.7557,1.1906,3.3024,1.5792,1.6411,2.6082,0.0793,3.3846,3.3364,0.201,0.7698,-0.1359,1 
1.6447,0.9464,3.5117,2.2726,1.9329,0.9553,1.8427,1.3599,2.604,2.3155,2.3786,2.1937,1 
1.9017,0.6113,1.2801,2.1066,2.6728,2.5531,2.5086,1.9939,0.4405,1.5458,2.7038,1.446,1 
-1.1117,-1.8425,1.6337,2.3685,2.8149,1.8199,2.2548,2.794,2.0086,2.3278,2.6752,-0.1462,1 
-1.7195,0.3453,1.3772,2.1921,2.0965,4.0774,2.5053,3.0004,0.7717,1.519,1.3799,1.8445,1 
-0.1012,-0.4573,1.2277,1.9652,2.4309,2.7993,1.476,1.8633,0.6529,2.2297,1.3258,2.3831,1 
-0.6106,0.9724,1.4,2.9444,2.4966,1.5867,1.0057,2.1696,1.1659,2.6459,0.7891,3.1835,1 
-0.8613,1.994,1.1556,3.2066,1.9887,2.2722,0.4655,1.1452,4.1882,2.1068,4.2937,2.3962,1 
1.5648,0.4055,1.7657,2.1755,0.8009,2.1256,3.5332,1.9655,1.9363,2.7366,2.3193,2.7414,1 
0.6287,1.2413,1.5737,2.978,-0.8574,0.7846,1.4154,0.8211,-0.5088,1.8521,0.4844,2.8266,1 
1.2902,-0.7235,3.7942,2.4961,2.9739,-0.3438,2.4458,1.7636,1.2808,2.623,1.7202,3.9151,1 
0.5048,0.8958,0.3026,1.8196,0.8207,2.5524,0.6928,0.9472,2.7189,2.2436,0.6381,0.2169,1 
-0.2283,-0.6791,1.7005,0.8097,2.9358,0.8022,2.3893,3.2723,3.7227,4.3439,2.7385,0.9522,1 
-0.9922,-0.7704,1.5248,1.8135,1.0559,0.7236,2.6986,1.8904,1.7551,1.3282,2.6783,1.4187,1 
0.3911,1.4788,1.4749,1.2724,2.1495,2.5888,1.8352,1.5666,2.6682,1.7291,2.1249,3.845,1 
0.8855,-0.0852,1.1399,0.6742,2.2359,2.5065,2.2325,2.4157,1.7998,1.5429,0.7066,1.9022,1 
1.0405,1.1645,2.4102,1.4029,1.2633,3.1677,2.8165,1.1047,1.3917,2.2634,3.3756,3.0641,1 
-0.8805,-0.8036,1.5934,2.1778,2.1675,3.1951,0.7486,4.1821,1.2351,4.1469,0.4425,1.9229,1 
0.3896,-0.6625,2.4954,1.1566,0.8403,1.5807,2.4797,1.0353,2.1586,2.0397,3.3159,2.1822,1 
0.3367,0.359,1.7735,1.929,1.4418,0.2035,1.7403,0.9651,2.665,3.1682,0.0663,2.09,1 
0.8052,0.7687,4.0517,1.8225,1.5164,2.7977,1.8621,2.9515,1.6882,2.5144,2.2984,3.4791,1 
-1.2957,0.8462,1.6224,2.597,1.8566,2.0671,2.5933,1.5512,2.0993,3.6899,1.3646,1.6344,1 
0.6104,0.2802,2.6063,0.7235,2.914,1.7729,2.78,3.4082,3.7406,0.5817,1.8561,1.9399,1 
-0.526,0.859,1.8163,1.2717,2.3445,2.337,2.6522,0.4373,3.7652,1.7595,0.4013,1.6371,1 
0.6229,-0.0161,2.8866,2.7228,3.458,2.1786,3.5353,-0.1637,2.057,2.6006,2.9678,2.2521,1 
-0.3152,-0.398,3.5874,1.1476,1.1811,2.7799,3.0568,2.0511,2.5763,4.1462,2.2695,1.7871,1 
-0.2757,0.7683,2.4446,0.1483,2.978,1.1927,1.4874,3.1595,0.3681,2.5238,3.8224,2.0995,1 
-1.6351,1.1734,5.128,2.6734,2.3883,3.5385,4.2634,2.1508,3.1193,2.0553,2.2831,2.1751,1 
1.2972,-0.4989,1.2815,0.9998,2.3785,0.0786,3.183,2.9158,1.4032,0.6079,3.3005,2.026,1 
1.3118,0.8466,1.831,0.1861,2.1711,2.9599,2.8792,2.4168,2.4921,1.9746,1.9523,1.9941,1 
1.1539,1.2423,2.3976,3.7645,1.6722,3.1523,2.3243,2.8184,3.6698,2.082,1.648,1.0757,1 
0.3838,0.6783,0.82,2.2614,1.5126,1.3246,0.6025,2.3839,1.1011,2.5797,2.7308,1.4341,1 
0.4637,-1.3068,3.0171,1.8405,2.4368,1.487,4.138,4.1459,0.6908,2.3142,1.8779,-0.4096,1 
-1.311,-1.4692,0.6746,3.0786,1.7023,1.0445,2.069,0.7592,2.3881,2.5176,1.2357,1.0328,1 
0.2422,0.3685,2.5841,1.2171,3.5136,1.8722,4.0198,1.6004,1.0062,0.7727,0.6974,1.9767,1 
-1.2707,-0.8489,3.2504,2.6109,1.7163,2.1168,1.0074,1.9047,2.9975,3.2054,3.2423,1.6751,1 
-0.365,-0.5176,-0.102,3.5682,1.4172,2.7481,1.4656,1.315,2.0177,1.1444,3.1584,3.0816,1 
-0.5363,-0.3421,1.7194,2.7456,3.0346,2.117,1.2423,1.3987,1.1905,1.4443,2.9413,2.4265,1 
-0.4011,1.4899,4.1584,2.5376,2.4841,2.433,4.0165,1.01,-0.3464,2.8513,2.549,0.1455,1 
-1.4265,1.0074,0.3294,2.7215,2.0403,0.781,2.429,2.0671,0.619,2.3818,2.3974,2.2662,1 
-0.2176,0.6707,3.3873,2.3162,1.6101,1.7068,0.4,2.8079,1.7604,0.4511,0.4372,1.7359,1 
-0.6664,2.7107,1.6047,2.2649,2.2352,1.7317,1.6078,0.8866,1.6797,2.075,1.8729,2.0197,1 
-0.5523,-0.2509,1.4047,0.618,2.2067,2.2342,1.7952,2.3413,2.4007,3.7782,1.5652,3.254,1 
0.1363,-0.3301,0.6797,1.3174,0.844,2.7594,2.8894,3.1541,1.9284,0.5509,1.8579,2.8186,1 
0.2242,0.8118,2.5611,-0.2083,3.3439,2.5112,2.5237,2.6156,2.7709,0.411,2.0167,-0.0624,1 
-1.2994,-2.4961,1.5132,2.2861,1.7787,1.3666,2.6972,0.9332,2.7975,2.6449,4.4036,1.9795,1 
0.2949,1.3624,1.9585,2.495,1.9278,1.3297,1.3364,0.9172,2.1346,1.04,-0.1134,0.7691,1 
-0.9168,-0.0153,1.1825,2.1165,1.3455,1.1882,0.6394,1.9654,1.5111,2.0309,1.1297,3.2177,1 
-1.6981,-1.771,1.2432,3.0325,2.6966,2.9241,3.21,0.8128,1.3733,2.3366,2.7472,1.6663,1 
2.1763,0.5465,2.8775,3.0163,3.7003,2.7616,2.7827,1.5281,1.23,2.7639,1.3035,1.3445,1 
0.8472,0.805,2.4508,3.1336,2.7038,3.489,0.9876,2.566,0.6846,2.9296,3.4307,3.2575,1 
-1.0155,0.6444,2.7661,-0.1708,1.95,3.1516,2.9909,0.7528,1.4209,3.4721,1.339,2.9007,1 
-0.6751,0.3052,-0.5739,1.9385,1.6466,3.3176,0.4492,0.7183,3.4305,1.2282,2.8111,2.672,1 
0.9446,0.6173,3.9992,2.3161,3.2009,2.9102,2.7096,1.0792,2.8953,1.8811,1.5276,3.4154,1 
0.0354,-0.2509,0.4519,3.1259,3.0028,3.1133,1.5848,3.4169,2.6743,1.6638,1.2283,2.3972,1 
0.7885,-0.149,0.4631,0.467,3.0581,2.4972,1.5706,1.3488,2.7051,3.1187,2.3091,1.6331,1 
0.0529,0.5388,-0.0667,1.0412,2.3755,2.1096,1.6506,3.2438,0.8987,2.5449,1.9234,1.9163,1 
-0.0935,1.4286,0.5082,0.2135,1.5433,1.7737,2.4396,0.3201,0.0193,1.2953,1.9052,4.0939,1 
0.8767,0.7974,0.4291,3.0526,1.4348,2.1318,2.0617,2.9884,1.9663,1.9373,0.8129,2.4945,1 
-2.134,-0.5635,2.5419,1.9965,2.905,2.4365,1.6142,2.7069,-0.7418,2.4177,2.0775,2.8682,1 
-0.6946,0.3709,1.989,3.255,0.9746,1.2907,2.5835,2.0001,2.802,2.8637,3.5273,0.15,1 
-0.0082,1.0886,-0.3392,2.1338,1.5293,2.4399,1.3697,3.4273,1.0495,1.9984,1.246,5.0183,1 
1.7119,0.1342,3.4044,3.5314,0.9291,2.6997,0.8277,1.7145,4.1015,1.8903,0.9385,1.7726,1 
0.0544,1.9031,1.5888,0.0664,2.9778,1.3747,2.1145,2.57,1.6178,0.7543,2.3741,2.4462,1 
-0.0029,0.1699,0.1615,2.0058,2.496,0.3636,2.856,1.4602,1.664,0.4376,-0.056,1.2741,1 
0.7784,0.9922,2.1601,1.7577,0.561,2.2991,1.0592,0.5574,1.7883,3.2957,1.9986,2.9205,1 
1.0564,1.1459,1.4212,1.4765,2.3969,2.5735,2.2531,3.6874,1.6882,1.6464,2.1579,1.7932,1 
-0.5297,0.4743,2.1703,2.5563,2.0859,1.8284,1.0676,3.4279,1.1488,2.4091,2.6616,2.2849,1 
-0.2115,-0.8992,3.2811,1.9665,2.0127,2.2678,2.1411,0.6336,0.8439,2.3618,4.1662,3.2381,1 
1.6469,-0.1703,2.3619,3.4413,0.1067,3.0923,4.5945,-0.3795,1.6376,3.7042,2.5784,0.4462,1 
0.4223,-0.0793,1.8666,1.7568,2.008,2.7512,1.9256,0.776,1.9088,1.2708,2.6701,3.1365,1 
1.0776,-0.7371,1.582,0.2049,1.1501,3.0707,1.8553,2.7153,1.8576,1.9946,1.4226,0.3978,1 
0.8112,0.6565,2.6631,2.2341,0.3086,1.9597,2.3553,2.4476,3.142,4.067,1.2251,3.5206,1 
0.2131,1.7481,3.1228,3.3167,1.6021,2.4284,1.3872,2.4234,2.0216,2.4987,2.4441,2.5314,1 
-0.8678,-0.9894,1.4344,1.0738,1.2064,3.4042,1.5797,1.0518,2.4414,2.2002,2.7253,1.9902,1 
-0.0938,0.9962,1.6156,0.6244,1.7321,0.7378,1.5216,2.2894,2.4197,2.5594,0.5947,1.9508,1 
0.4254,-0.9691,1.8553,3.108,0.5215,3.3741,2.3475,1.7702,2.0057,0.9673,3.0954,3.143,1 
0.7475,1.567,4.1745,2.2659,2.1763,1.3835,2.373,2.2033,0.8995,3.5486,3.7374,1.0496,1 
0.1955,-0.5336,0.9278,2.523,2.6665,1.3902,2.9424,0.5693,1.8425,1.3693,3.544,2.6005,1 
1.7111,1.0857,1.017,2.6963,1.273,1.8314,2.2799,0.5224,0.9865,1.6694,-0.0548,0.9604,1 
-0.0899,-0.0392,1.2304,1.8215,1.2918,1.7705,2.4241,3.3142,2.1898,-0.2178,2.1477,1.7498,1 
-1.2253,0.8906,3.4056,2.131,1.3221,3.4304,1.1443,3.8409,2.0808,3.1131,3.1479,3.5524,1 
0.4968,1.6528,3.0513,2.0544,2.6408,1.0479,1.6938,1.1906,2.4346,1.4356,3.3971,1.1891,1 
-0.8365,0.6234,3.2877,1.8807,3.2636,3.6631,1.297,1.1367,3.427,3.2883,1.2307,1.3833,1 
-1.6053,0.8486,2.2461,3.3853,1.4127,2.9802,2.0182,2.6237,2.0349,1.7377,1.7881,2.4534,1 
-2.038,-1.9254,0.1021,1.1798,2.206,1.8484,3.2817,0.6345,2.0864,1.3993,0.8158,2.0788,1 
0.4995,0.1375,1.7055,0.8077,0.5803,0.5995,2.7495,1.8527,0.7779,3.5342,3.8198,2.0971,1 
0.2848,0.2523,3.2999,1.7219,1.49,1.8222,1.8627,0.936,2.1021,0.9769,3.0189,2.0364,1 
