Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
4.5763,6.2872,3.8173,2.3067,2.4931,2.521,2.2175,2.7262,0.4528,2.5399,0.6101,2.8028,0 
5.6153,6.8724,1.3605,2.8689,1.9721,1.9985,1.203,1.8271,3.7146,2.2053,2.4654,2.0811,0 
3.9542,4.9148,1.071,2.685,0.3252,1.0731,2.2877,2.1367,1.5199,2.2732,1.2819,1.4646,0 
3.5587,5.7535,3.3578,2.8336,1.9834,2.8962,3.1051,2.5524,2.0425,0.8107,1.4235,2.3059,0 
3.5671,4.8496,2.2218,1.282,2.2875,2.2215,3.482,3.3043,2.4168,2.1249,1.1281,2.1214,0 
6.2292,6.4835,3.6622,3.957,1.2329,2.2498,1.34,1.2768,0.6304,1.8984,1.8342,1.5088,0 
5.5685,6.0539,1.713,0.3622,1.7341,3.092,2.7185,2.4237,1.8461,1.2801,1.084,2.2683,0 
6.0897,5.1663,2.7411,-1.5418,1.392,2.7376,1.9388,4.106,3.4277,2.191,0.9346,1.924,0 
6.3384,4.465,1.897,1.6677,1.9195,1.1786,0.3845,3.0624,2.5069,1.6521,2.0356,3.0243,0 
4.9445,5.2254,3.7556,1.4631,3.4654,1.6949,1.1149,4.1018,1.7785,1.997,2.2547,2.133,0 
4.4499,6.0998,3.2986,1.4341,1.31,1.154,1.8207,1.3087,1.2708,2.9006,2.1741,3.207,0 
4.5612,4.5819,1.5588,2.1861,1.5305,4.1573,0.8925,2.3704,1.285,3.1157,2.7601,0.6304,0 
4.2383,4.6792,1.6511,1.2211,0.7928,2.8454,0.816,3.1043,0.2539,2.313,1.5315,2.6547,0 
4.8974,5.1636,1.5868,3.1551,3.2853,3.3568,2.7997,0.8968,1.8273,3.3136,0.5962,0.7453,0 
7.9333,5.2535,2.6407,0.9889,2.7779,0.5527,2.4189,1.7015,3.1906,1.6587,0.513,2.2441,0 
5.1677,4.5902,-0.2293,2.2162,0.8547,2.2248,2.8308,2.1037,2.7699,2.6901,1.1199,2.7888,0 
5.6851,3.9453,1.9861,1.8484,1.2057,2.1846,1.8978,3.0953,3.67,1.6402,3.4217,0.4774,0 
3.5992,3.8021,3.2189,1.6735,1.9326,1.2345,2.9638,2.739,3.2717,1.3898,0.717,3.214,0 
5.0364,5.0628,1.9456,3.5017,2.6851,1.6463,1.811,2.8407,0.5613,2.4288,2.3296,1.0457,0 
4.0116,4.6505,3.2792,1.6569,2.2814,1.2123,2.1538,2.4119,2.919,0.3597,2.0228,0.701,0 
4.3393,4.5583,0.8575,2.4219,1.7765,0.9461,1.9408,2.6836,1.2225,1.5694,0.7774,4.9544,0 
4.6594,4.8381,2.7887,0.9701,1.2262,2.7426,1.3038,1.7591,2.3775,1.0296,3.1044,2.9646,0 
3.8375,5.2751,2.0235,1.6072,2.5945,1.2061,2.8785,1.0994,3.5655,2.4604,1.4001,0.7733,0 
5.1638,4.6283,0.9388,2.5301,2.7238,1.3683,1.0044,2.9889,1.0993,3.9242,3.0208,1.7322,0 
4.1171,5.043,2.4542,1.9844,3.0612,0.9742,4.2186,2.4572,2.2744,1.8237,1.8905,0.7868,0 
5.1779,4.2625,2.8822,0.7454,2.2174,1.8664,1.0516,0.5313,1.2582,1.9788,1.8724,3.8051,0 
5.0918,4.4539,2.231,1.7189,1.4778,1.045,3.2231,2.0965,3.0159,1.7999,1.935,1.9552,0 
3.3706,5.8431,0.9996,0.1783,2.2186,0.3648,3.2741,1.3689,2.0553,1.7097,0.6135,2.3299,0 
4.3314,4.6023,3.1972,2.9576,2.0327,1.8983,1.2824,0.7485,2.6849,3.3196,1.9876,2.9385,0 
4.628,6.7346,3.4631,1.88,1.6287,0.8849,2.5763,1.567,1.9115,2.9627,2.9524,1.6011,0 
3.857,6.8092,-0.7577,2.1868,1.1433,2.2958,0.429,2.4712,2.5282,1.4104,1.9789,2.9913,0 
5.1926,5.0776,0.8223,1.6212,2.965,1.6466,2.1957,-0.1088,3.0758,2.0626,1.5954,2.39,0 
5.5962,4.3375,2.5995,2.0808,0.9952,-0.137,2.6869,1.4382,1.7183,0.7077,2.1877,2.3331,0 
4.6753,5.452,0.7722,2.1787,2.6942,1.7822,0.398,2.8796,2.6305,1.8172,0.8693,1.4239,0 
4.4734,4.346,0.104,1.27,2.635,0.3631,1.0349,2.644,1.7972,0.9321,0.6262,3.0516,0 
4.879,3.9455,2.223,3.2771,2.883,1.9997,2.8624,3.5046,2.1342,2.1389,1.4771,2.0309,0 
4.6047,7.0245,1.4657,-0.0576,1.0173,1.8814,2.0949,1.7489,2.2331,1.9384,2.0426,1.555,0 
5.3712,6.0377,1.7569,0.6978,0.6578,2.1456,1.5158,2.144,2.1986,2.3391,1.5722,3.0136,0 
5.9442,3.838,0.8049,2.4446,2.7459,1.3077,0.5195,0.5108,2.6095,1.8757,1.2378,2.5677,0 
4.8433,5.0875,2.8316,3.4804,3.2046,2.8103,2.982,0.9553,1.5046,0.8061,1.7602,4.1167,0 
5.4283,7.6891,0.7947,1.6359,3.2918,0.6577,2.008,4.0952,0.8195,2.3177,1.8316,0.6688,0 
5.3465,4.8,2.6559,2.3825,1.4204,2.7893,3.153,1.8204,2.4745,3.7499,0.5731,1.5703,0 
4.1358,3.5456,3.7872,2.6043,2.2434,0.9463,1.8542,1.0908,2.2048,1.9773,1.4233,0.0842,0 
4.8091,6.4466,1.5019,2.2138,2.9783,-1.1154,1.5496,1.8174,2.2948,2.4405,2.2444,0.4482,0 
5.5281,4.4709,2.1382,2.1746,0.6035,1.5666,1.8645,2.1992,3.3602,1.3313,3.1452,0.9945,0 
4.3845,6.4736,1.9638,2.1219,1.0292,2.4491,2.2018,2.312,2.2778,3.7072,1.7491,1.5789,0 
5.1116,4.7052,1.8207,2.6089,1.0567,1.6841,-0.3026,-0.5656,1.8355,2.8919,0.2205,2.0337,0 
4.7717,4.9339,2.0177,3.577,1.7894,3.1642,1.6883,2.6232,2.7545,1.1736,3.106,1.4923,0 
5.5785,2.9925,2.7098,3.8369,0.9674,3.3906,-0.2712,2.0516,0.1037,2.1786,1.6101,1.3103,0 
3.1619,6.6457,1.1645,2.4041,3.2459,2.7261,1.3155,3.3057,0.6916,3.294,1.5814,3.5514,0 
5.6136,4.0681,0.7909,2.6264,1.0172,2.3828,1.8826,2.1368,0.8917,1.8493,4.1713,1.1829,0 
5.6911,5.0182,-0.6225,1.2398,-0.1375,1.7172,2.1747,2.2366,2.7562,3.1134,0.6536,4.0003,0 
3.6069,5.5891,1.7928,1.0553,2.6666,1.7767,1.6553,1.6379,3.516,2.3886,2.4281,3.8277,0 
3.2096,6.213,1.7777,1.8993,1.9978,2.7355,3.6503,1.9006,3.0167,1.8264,2.6971,2.2448,0 
4.5884,4.7819,3.7767,0.3851,1.334,4.3151,3.1387,4.443,1.9008,1.0267,3.2116,1.423,0 
3.1515,4.7474,1.4547,0.5186,2.136,1.8971,2.523,2.1148,1.1889,1.3213,1.5883,1.1079,0 
4.1341,4.3928,2.3923,1.271,1.4432,2.9206,2.167,3.3058,2.9187,2.2705,2.5207,0.995,0 
4.5099,3.3263,0.7378,1.7126,0.953,1.371,2.1769,1.9675,2.277,3.3818,1.7743,1.91,0 
4.5414,5.9056,1.9432,0.4124,1.0409,1.8595,2.1151,2.4839,-1.2995,2.0097,1.5113,0.0726,0 
4.5999,5.8936,3.2539,2.1817,1.8384,2.3686,1.5187,3.3182,0.1463,3.288,2.4923,2.285,0 
5.8996,5.7196,2.853,1.8159,3.2751,2.1428,2.9278,0.8004,1.6898,2.6026,1.6539,1.8266,0 
5.5537,4.4447,2.0302,2.4856,1.5797,4.1172,1.5966,3.5656,0.2296,3.153,0.994,1.8742,0 
5.0212,4.5809,1.3884,0.4917,0.2045,1.0471,2.2593,1.9497,2.0901,2.1834,1.0414,2.4806,0 
4.0471,5.4079,2.2491,0.353,2.4065,1.8562,2.9084,3.7391,2.3952,3.4633,0.6681,1.8061,0 
5.5535,6.0522,2.9106,1.3519,2.9239,2.4607,2.2505,0.3593,4.4203,2.1181,0.2837,1.341,0 
5.4647,5.5692,1.7229,2.5162,2.2446,3.1244,3.0579,1.6553,2.5722,2.0655,1.4217,2.2054,0 
7.1815,5.5965,1.5142,4.5439,3.1853,1.5644,1.986,3.5041,1.6996,1.2086,1.0124,2.7983,0 
4.8116,4.9575,1.4935,1.7924,3.0556,1.3312,3.3189,2.9725,3.0924,2.7087,0.5428,0.6756,0 
4.5775,4.1316,0.5812,2.9461,3.2346,1.7266,2.2075,1.6323,4.2101,0.401,1.6141,1.2392,0 
4.7216,4.0529,0.1401,1.1379,1.1545,0.3153,2.7562,1.161,3.2387,3.0872,2.295,1.9396,0 
6.4847,6.1225,2.8355,3.4306,2.0224,1.4981,0.9673,2.8583,2.8702,1.4762,2.6695,1.5294,0 
5.374,5.3506,1.8583,2.0013,1.6248,0.8845,2.6775,-0.0744,1.9084,2.4637,0.8703,3.3349,0 
5.4386,4.7726,0.6425,2.8966,1.8942,4.8565,2.2204,1.3972,3.1221,1.8294,3.025,1.1763,0 
6.2047,4.8609,3.0153,0.6197,2.9727,1.2539,2.0996,2.4445,1.0366,0.2494,3.1733,1.9533,0 
5.4548,5.5217,0.1464,1.751,0.8815,0.1241,0.8139,0.6077,1.2518,1.8419,3.7985,2.0937,0 
5.3072,4.9751,1.5619,2.0928,1.5166,1.7604,1.5227,1.109,1.3947,1.9636,2.6375,0.4545,0 
5.4231,5.1473,0.9905,1.9903,1.6286,4.1704,3.2495,2.5007,1.4378,2.5742,1.8689,3.1523,0 
4.3716,5.8008,1.5402,2.709,2.4644,2.1213,0.9985,1.9132,2.2442,0.0784,3.243,2.6713,0 
4.5507,3.8239,1.1541,2.0723,2.3906,1.4896,1.9092,2.7252,1.4383,-0.4114,1.1085,3.052,0 
* 
3.7401,0.4797,0.5635,2.5823,3.3459,2.3694,-0.1525,2.6651,1.4056,2.933,2.679,1.8925,1 
3.6459,-0.4132,2.959,2.1704,1.5417,3.6973,0.9319,2.1522,0.9414,2.0817,2.3685,2.4457,1 
5.9703,0.8119,1.6147,1.2676,2.5366,2.0,1.5078,1.1929,2.6554,1.2062,1.4379,1.1149,1 
4.6825,0.8641,1.4748,2.1494,2.2237,1.1822,1.7154,2.4739,2.9406,1.1701,-0.2532,1.0409,1 
6.6605,-0.1548,0.5468,0.1568,0.9258,-0.0309,1.7373,3.3893,1.7707,3.1823,-0.7458,2.4694,1 
5.8348,-0.6435,1.9097,1.6657,1.0633,3.1404,2.7164,3.0212,1.1632,2.5164,1.2388,1.6703,1 
6.5026,1.7795,2.4717,2.5288,1.8814,2.4488,1.4243,0.0298,3.3337,2.3854,2.1583,0.76,1 
4.0413,0.44,1.4461,1.8019,0.2364,3.5414,1.809,1.3774,3.612,1.0066,1.1116,1.7364,1 
5.2622,-0.8724,1.3929,1.9837,1.8765,1.9551,1.6557,1.5626,0.9045,3.2,2.8093,1.5662,1 
2.8884,0.4722,0.0524,1.3393,3.3093,2.4932,2.7809,1.4627,2.0837,2.9094,1.7858,1.7148,1 
6.0139,-2.2738,2.4042,0.4664,3.0921,0.6247,2.4203,0.1939,2.2227,1.8971,2.4285,2.794,1 
6.429,0.9093,2.3188,2.3428,1.3341,0.9611,1.74,0.9466,1.0506,1.2359,2.2358,1.4863,1 
4.0928,1.1096,1.9041,1.8605,1.6718,3.0498,1.6096,3.1561,1.7123,3.4269,0.1712,2.4681,1 
4.8364,-0.6769,0.8289,1.8667,2.1666,2.9925,2.1193,3.149,2.3144,2.1682,2.6826,2.1624,1 
4.463,-0.501,2.8152,1.8232,1.7478,1.0049,3.3748,3.3091,3.6418,2.2698,3.0463,2.801,1 
5.4247,0.5923,2.2586,3.2628,1.0576,2.7777,-0.3175,3.3806,2.833,1.3995,2.2748,2.3348,1 
5.0612,0.6471,2.5619,0.1088,3.3617,4.5642,2.2468,3.3309,0.0469,2.7792,2.094,1.4397,1 
4.2419,1.2841,2.0084,3.9293,0.6733,3.0231,2.2359,2.2302,2.1388,4.3177,-0.3959,1.8528,1 
5.0673,-1.2523,4.3083,0.6797,0.3726,-0.0727,3.586,1.2767,1.7039,2.0075,2.9885,1.3888,1 
4.7883,-0.5581,2.8855,2.2802,3.3231,1.7414,4.3138,4.6946,1.4768,1.8611,3.6736,3.224,1 
5.8334,-0.7524,1.803,2.7498,3.5119,1.0013,3.3539,2.7492,0.8759,2.035,2.4396,2.1487,1 
5.3925,-1.2678,1.6308,0.4491,3.2194,1.8397,2.9753,3.9906,3.9175,1.6449,3.7702,3.283,1 
4.5317,0.1087,-0.3268,1.8784,3.6951,2.6387,2.0915,0.6318,1.2599,1.8117,0.5325,3.1506,1 
3.4774,0.8317,4.0091,2.2238,2.4859,1.6798,1.7749,2.9953,2.6802,2.3511,0.5919,1.6774,1 
5.2984,0.7064,2.7466,2.1988,1.2691,3.012,0.6509,2.2833,1.6851,1.8665,1.2527,2.0354,1 
3.8095,0.9913,1.0018,3.2439,2.4314,3.1149,1.4353,2.3059,2.8746,3.3555,0.6524,1.3644,1 
5.0613,0.5678,3.3499,0.9976,1.9713,2.0326,1.7463,1.8338,-0.9159,1.9801,2.5136,2.3922,1 
5.8744,-0.4674,2.152,2.4912,-0.0176,2.0331,3.1948,2.027,2.3767,0.6279,1.2194,3.1895,1 
5.1768,0.3565,2.0034,2.364,2.2788,0.1032,0.649,2.0924,2.3186,1.3712,1.4557,2.121,1 
4.601,1.0766,3.5198,1.9771,3.5478,3.9576,0.5864,3.7543,1.2042,0.2341,3.0501,4.6554,1 
3.1526,0.1098,1.9934,2.374,2.9592,-0.605,2.0836,1.0619,0.5058,0.9422,0.9785,1.2336,1 
5.7561,-0.0178,0.8843,1.6204,3.1098,2.2318,0.1959,1.5903,3.3035,0.4258,2.0253,2.0686,1 
5.7058,0.644,1.4568,2.2934,2.2435,3.7455,1.9952,1.8167,3.0545,1.3492,2.6953,2.2351,1 
6.4862,-0.1857,2.6783,1.501,2.3408,3.4123,1.582,1.0605,1.6772,2.9564,2.497,2.3533,1 
4.6106,0.2979,1.7404,2.6125,0.9206,1.8529,3.7596,1.7671,3.138,0.0113,2.5666,0.5724,1 
3.6459,-0.182,1.9072,2.3761,0.3634,1.3075,1.3438,1.3207,1.5725,1.5369,2.5896,2.662,1 
5.5583,1.2497,1.0347,0.6823,1.3501,1.4032,2.9182,3.0042,4.528,0.8472,1.656,2.044,1 
4.769,0.4228,2.1551,3.5369,1.961,0.5516,1.322,1.613,3.6515,2.8583,3.4123,2.1917,1 
4.8083,0.2994,1.1522,1.5321,2.5125,0.2689,1.9745,2.193,1.3412,0.824,3.4999,2.1478,1 
4.6039,-0.2229,0.5683,3.58,1.8396,0.4235,0.3604,1.8911,3.7854,1.4966,3.1912,1.4399,1 
5.0111,0.9309,-1.376,-1.0419,1.1914,3.0404,1.6702,2.5288,2.6281,1.6289,2.3566,2.8111,1 
4.772,1.7459,1.8626,1.7167,0.5608,4.6092,2.6301,2.0292,1.8771,1.7068,-0.4323,1.1481,1 
4.787,0.0536,4.7788,1.5141,2.046,1.697,0.8197,1.8093,0.2479,-0.2762,2.6979,3.2049,1 
3.8663,0.4526,2.5207,2.9301,2.4786,3.0475,1.4408,1.5221,1.2051,3.1302,3.3899,-0.0368,1 
3.3688,1.1039,2.2136,1.5908,3.5623,2.1335,2.1257,2.1026,1.2635,1.2835,1.7526,3.285,1 
5.6962,-0.9198,0.9273,3.8619,1.753,1.2629,3.5479,2.4858,1.898,2.185,2.9179,1.0135,1 
4.7661,-0.5656,4.5166,2.1531,2.8194,2.1682,2.04,1.7474,2.9368,1.8236,0.4362,3.1396,1 
5.7738,1.0863,1.2046,2.6838,0.0006,1.4302,2.3756,3.5067,0.9362,3.6708,2.1764,1.3745,1 
2.9736,1.7649,3.9399,3.2408,3.2795,2.6969,2.8659,1.8976,3.9697,0.7943,2.9604,2.1378,1 
6.2919,1.0659,2.0191,0.2236,1.9124,1.1324,1.7398,1.2615,1.8535,2.4673,3.7944,1.8591,1 
7.0937,-0.9755,1.6638,1.6411,2.0075,1.4311,0.6864,1.144,3.3095,1.8406,0.6517,3.4562,1 
3.1004,-0.0149,3.4967,-0.0612,1.4734,1.71,2.8037,3.3997,1.6398,2.9782,3.0453,2.1141,1 
4.8489,0.5128,1.3969,0.7454,2.8547,3.0464,3.1672,2.6498,2.9213,2.4435,-0.437,1.0017,1 
6.6012,0.9405,-0.0006,2.433,-0.519,3.1838,3.9811,2.1041,0.6521,0.4084,1.5664,2.3808,1 
4.4164,-0.1192,0.5812,2.0911,1.1346,0.1265,0.7831,1.4664,0.7703,2.6091,3.4533,0.5523,1 
4.964,-3.0584,3.9586,1.0784,1.6916,2.0346,1.6235,3.4355,4.1904,-0.0101,2.5632,0.9446,1 
4.6688,-0.5261,1.646,2.4196,3.3379,3.1362,2.9778,0.7153,3.5554,0.6625,1.8178,0.4813,1 
4.5925,0.5085,1.2076,2.8691,1.2336,1.567,2.4353,3.2659,2.7899,2.081,2.3583,3.4297,1 
4.4135,-0.2946,1.6969,1.9113,1.9758,1.7433,2.912,1.1215,1.4564,2.8527,0.4833,-0.8084,1 
5.3856,-0.5581,1.8693,2.2404,3.1493,2.1225,1.421,1.3918,2.0147,0.7817,0.8866,2.4503,1 
6.2378,-1.6591,0.8359,1.6241,1.6067,0.5784,2.8142,1.2605,2.2349,1.8284,1.0432,2.5053,1 
3.7801,0.2062,2.2109,0.9258,2.8817,3.4871,0.2777,2.0769,1.4442,2.8922,1.0194,1.1365,1 
7.2109,0.2308,3.1585,3.7508,2.9586,2.056,0.8837,3.4511,2.1032,0.3955,1.8893,2.5077,1 
4.0862,-0.2088,3.3231,1.3156,3.2879,2.2469,1.1436,3.1453,1.6053,2.7632,3.5699,2.3783,1 
6.2525,-0.3515,2.1432,2.4741,2.1104,2.2937,1.6455,1.1937,0.3316,0.6727,3.5332,2.3271,1 
5.1999,-0.4055,1.2153,2.6551,2.163,1.682,1.651,0.5424,2.579,0.6828,1.6078,1.356,1 
4.8117,0.8198,1.3237,0.4626,2.6972,1.2407,1.2347,2.401,2.8559,3.2297,2.0605,1.674,1 
3.8011,-0.0514,2.2478,2.4944,2.2351,3.4502,3.0456,0.6672,3.511,1.4988,1.5632,1.7461,1 
3.7252,0.4899,1.6263,1.548,0.0682,2.8162,0.4504,3.6132,2.617,3.4828,-0.0691,1.4837,1 
4.4776,1.1393,2.5601,-0.6556,1.4554,0.4797,3.8412,2.6035,1.953,2.3659,2.9697,1.3124,1 
4.9867,0.1224,2.7516,1.333,2.331,3.5298,2.417,2.3287,2.7103,1.8666,2.5561,2.6499,1 
5.3141,-0.945,4.1138,3.7258,1.8565,3.0565,2.6956,1.8623,-0.2175,-0.869,1.1468,0.6392,1 
3.6608,0.0366,2.9759,1.491,2.3411,2.1505,3.5809,1.0231,2.007,2.1035,2.085,4.1465,1 
6.9365,-1.8609,2.9767,1.5823,1.7132,3.7934,2.7687,2.0919,0.8485,2.1,0.6416,2.8028,1 
3.6964,-1.6932,1.8762,2.7715,2.2039,3.2418,2.8319,1.5041,1.8151,1.7997,2.0469,-0.4437,1 
5.1628,-0.5651,2.0588,2.1695,2.6787,1.3537,2.4714,2.5127,1.2768,1.3216,3.0112,2.9475,1 
3.333,-0.7047,0.2329,2.7971,2.7054,2.3467,1.1181,2.4132,0.6259,0.0828,2.3037,3.5235,1 
4.4536,-1.798,0.9744,1.213,1.7948,1.8899,4.6,0.4514,3.2433,2.0675,1.115,2.7012,1 
4.6123,-1.4805,1.9455,1.8742,2.1309,1.839,3.4832,-0.4573,1.7682,0.878,0.7639,2.6918,1 
6.5174,-0.5584,2.1423,4.4907,1.3338,1.3371,3.6771,2.5013,1.3215,1.4085,0.5668,0.0998,1 
4.252,0.2969,3.6429,2.7894,2.0904,3.9789,2.8744,2.6913,0.1386,-0.0855,2.5993,2.3518,1 
4.8051,-1.3191,2.8231,2.2894,1.5077,2.281,3.3437,2.7483,3.1253,1.5687,0.8535,2.0452,1 
4.826,0.9956,2.0843,2.941,0.2074,-0.0582,1.0828,1.8134,3.1968,0.7648,2.8762,1.4053,1 
3.7993,1.4691,1.8075,1.2559,1.6004,2.082,1.6474,1.5833,1.2364,3.1143,1.2845,1.5593,1 
3.7595,-0.6626,2.2387,3.1146,0.9695,3.5964,2.7595,1.2455,3.8448,2.7972,1.025,1.633,1 
3.996,-0.2539,2.5666,2.0685,2.2797,0.9682,0.701,0.5417,2.2373,2.4576,2.1062,2.569,1 
4.757,-0.7617,2.587,2.3484,2.6785,3.0112,1.1779,2.3099,3.2101,1.9231,1.1252,1.4717,1 
5.7026,-1.4022,3.6815,1.5183,1.9091,2.3684,3.1963,1.6216,5.2973,2.6399,1.6646,0.7261,1 
5.9993,1.5703,3.0007,2.4566,4.0275,1.0231,1.7485,0.5213,1.4036,1.9658,1.2182,1.9958,1 
4.9319,-0.9979,3.1406,1.6274,1.8533,2.6331,1.4566,-0.6226,-0.2564,2.9751,2.1729,0.4311,1 
4.7256,-0.8952,1.2428,2.9001,0.1443,2.1074,1.3136,0.8709,1.8765,2.4128,1.3135,1.4657,1 
5.2867,-1.1758,2.7847,2.3644,3.5768,1.1849,1.7006,-0.6468,2.2662,2.8268,4.764,3.7832,1 
5.5764,0.043,1.3631,3.174,1.3619,2.8677,0.4125,2.5359,1.1143,1.0009,1.8647,4.2298,1 
4.745,0.8814,1.6027,1.5354,1.711,2.1958,1.9309,0.7009,3.1796,2.9049,2.3385,1.8138,1 
5.5978,0.332,2.6266,2.0693,0.7453,3.2956,1.3134,-0.2391,1.9733,2.2622,1.5785,2.9565,1 
7.1852,-0.0741,0.7515,2.4716,0.7149,0.1308,2.036,2.4452,2.9974,2.4088,0.9012,1.5839,1 
4.9656,-1.5986,3.4952,-0.19,1.4135,2.1811,1.5879,2.1502,0.7311,-0.7334,3.4133,4.2285,1 
4.0571,-1.4276,3.9363,1.4099,2.3694,1.7604,1.0003,0.8807,2.1832,2.3835,2.8344,2.5305,1 
6.4283,-0.7107,1.5812,2.1135,1.357,0.3213,-0.6219,1.8241,2.1914,1.4685,1.0572,1.1434,1 
2.8743,0.1709,0.8119,1.4216,1.8734,2.267,4.023,1.9879,2.8334,2.9265,0.8828,3.4709,1 
* 
9.6175,-0.5486,0.0658,1.9404,1.6415,0.4225,0.9409,1.9969,2.2302,2.2821,2.5505,3.0854,1 
10.0223,0.4554,2.663,2.7629,3.5115,4.101,1.4041,2.4951,2.2726,2.9531,1.1565,0.0001,1 
12.3632,-0.0066,1.985,0.9438,1.4012,1.5884,2.2478,2.4058,1.4294,2.7425,3.1856,0.1683,1 
10.7861,-1.7549,1.1852,2.198,2.3999,3.1348,3.5946,2.1239,0.3287,2.2504,2.8566,2.0192,1 
9.1072,-0.5233,2.7065,2.0683,2.0054,3.7788,0.7982,2.6285,3.8325,0.778,1.783,1.8922,1 
9.4695,1.8723,1.3169,1.3291,1.9611,3.6145,2.5313,1.0685,3.6248,1.5273,2.7192,2.1911,1 
9.9497,-0.7637,3.5219,2.3692,2.6826,2.509,2.6924,2.2735,2.3899,2.7641,0.0554,2.1532,1 
9.4554,-0.2276,2.7709,1.4865,2.2909,1.812,2.0757,2.2669,1.3424,0.5805,-0.2763,1.3674,1 
8.7912,-0.9299,3.3156,0.9593,2.3851,1.964,1.5687,1.9021,0.7187,3.6675,4.3859,3.2429,1 
11.0426,1.5865,2.0251,2.8619,2.4021,2.6496,2.5673,2.9603,2.5437,2.0983,2.2926,2.5693,1 
9.7436,-0.7128,3.0484,0.9984,0.0254,1.373,2.0089,4.1297,3.4589,2.5936,0.8819,1.3674,1 
9.6115,0.6281,1.6544,3.03,2.5083,1.3837,2.6684,2.4808,0.9589,3.5187,2.485,3.8046,1 
8.9283,-1.7187,2.8005,2.5687,3.0411,1.1577,2.2932,0.7444,3.8445,3.1399,3.9821,2.2314,1 
9.8716,0.432,2.4609,2.06,1.628,2.3027,-0.0258,2.5298,2.469,1.0122,2.0804,0.9483,1 
10.104,-0.0869,3.5406,2.2922,0.9917,2.3351,4.734,2.7082,1.3344,3.0594,2.66,1.1506,1 
10.578,0.8892,2.1277,2.3562,0.4015,1.653,1.5906,3.1785,1.7211,3.9356,2.1461,2.9871,1 
10.0374,-0.3674,1.2085,0.0388,1.465,3.1339,1.7863,2.4148,1.6125,2.975,2.2758,0.6989,1 
11.9307,-0.3826,1.917,1.0542,-0.0405,2.6475,0.9399,3.4877,2.1178,0.7526,3.3987,2.4995,1 
8.1552,0.6844,3.0384,1.401,2.9931,1.4437,3.8636,0.4704,0.1093,4.1643,0.7867,1.5373,1 
10.4556,-0.0943,1.1846,2.2041,0.9933,1.3227,3.1177,0.7682,1.4077,1.6554,3.9715,1.5076,1 
9.2969,-0.8161,3.2897,3.4563,2.3009,1.7716,2.3896,2.6694,1.4839,2.1434,0.4842,2.2629,1 
8.7952,1.8762,1.675,2.0685,1.7363,1.466,2.7353,3.1284,3.4004,1.4312,2.9118,2.5546,1 
10.2183,-0.174,1.7542,1.7656,1.4786,1.1068,0.2172,2.3265,0.6505,4.1013,2.2728,1.3898,1 
10.8071,-0.9013,3.122,1.1069,3.5477,1.3823,1.2736,0.4776,2.4301,3.4254,1.232,2.274,1 
10.6498,0.0656,1.9422,2.6084,2.2566,1.3865,2.4926,0.1296,1.7629,2.203,2.0452,2.034,1 
10.0206,-0.8316,1.9489,2.318,1.7023,1.8783,2.4114,2.9634,1.4385,2.974,2.5052,1.655,1 
8.7263,-1.8755,2.3284,2.7605,0.8478,1.8694,1.938,1.8646,0.9082,1.2644,1.7184,3.3105,1 
10.3933,-0.6407,1.7495,1.725,0.6151,4.0375,1.2798,2.6433,1.026,1.0062,3.3474,1.2701,1 
12.1093,-1.0467,3.0178,3.6852,2.8376,2.2373,3.3276,1.4582,2.094,1.37,1.0571,1.4451,1 
8.8524,0.3964,1.4251,1.786,2.3764,3.2565,3.0188,2.1794,2.0628,1.6618,2.4273,1.7611,1 
9.4953,-1.2898,0.7341,2.9339,0.8418,1.695,1.8844,2.3586,1.759,0.8077,2.0269,3.4944,1 
12.2258,0.3215,1.4619,1.9359,2.6966,2.7748,1.8506,3.9644,1.4621,2.5229,2.5078,1.8059,1 
9.2656,-0.7337,2.4879,1.1969,2.5928,2.7798,1.2706,3.7441,2.0156,3.1219,1.7936,1.8503,1 
9.2903,0.6287,4.1286,1.039,1.0646,0.6198,1.2246,1.5906,1.5412,1.4045,2.7324,1.8511,1 
9.3937,-1.0331,2.0576,2.1791,3.0994,1.895,0.9741,2.0352,0.8594,1.5479,1.8295,1.4026,1 
9.1492,0.5806,1.5382,2.3506,0.9226,2.0714,2.3803,1.559,3.2164,2.5794,3.7891,1.1972,1 
10.6608,1.496,1.4751,0.7418,2.2793,1.8607,2.6086,2.8681,0.6604,0.331,1.7182,1.0486,1 
11.1652,-0.7678,1.9165,2.0527,1.1495,1.4876,4.5701,2.5389,2.0269,2.4936,-0.1822,4.5044,1 
9.582,-1.0289,1.4242,3.9312,0.5702,2.6468,1.9759,2.7655,1.4627,0.9742,2.9386,1.1332,1 
8.4108,0.296,1.0747,1.8481,2.5902,1.0873,-0.0633,2.991,2.5941,2.6497,3.8557,3.4876,1 
10.6007,0.5586,3.2586,1.3225,0.6597,1.8596,2.2199,2.8724,0.5028,1.7143,0.5811,2.2014,1 
10.3857,1.3182,0.4587,1.8927,2.9949,2.649,0.7228,1.7256,3.7116,2.1264,3.1818,3.5026,1 
11.3139,-0.3599,3.837,3.1721,1.9005,-0.2098,3.2082,3.5447,2.6629,1.6634,0.1782,3.4269,1 
8.4978,-1.9239,2.8672,3.2248,1.4107,4.0354,1.7153,1.709,3.286,2.5443,2.789,2.7673,1 
