Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
3.3558,11.9191,1.9366,1.8606,1.4652,2.348,2.3161,3.8417,1.2715,0.8818,2.6329,3.6254,1 
1.8617,9.4493,3.3831,3.4555,3.7304,1.3471,1.8732,2.3107,2.2441,2.4787,0.3428,2.0356,1 
3.8217,10.2717,-0.3623,2.9971,2.6531,3.4315,1.6512,2.1797,0.8787,2.4871,-0.0474,0.5093,1 
3.5643,10.7272,1.6739,3.6901,3.6572,2.1025,2.0662,1.855,2.11,1.8407,2.0004,3.8794,1 
0.5902,10.9393,1.5725,1.4756,2.2272,3.4488,3.4752,1.8075,0.9539,1.5302,3.1273,2.8355,1 
2.2039,11.4439,-0.4753,3.1073,3.5413,0.8832,1.7536,1.8896,3.7861,1.2668,1.8029,2.4812,1 
1.1838,10.0115,1.5973,2.4028,2.3399,3.057,1.5279,2.0864,3.6176,1.5568,0.4571,2.569,1 
2.6152,11.7741,1.6447,0.9509,0.8865,3.4539,2.6496,1.0178,1.5392,1.9743,2.425,1.9403,1 
1.2712,9.1588,1.1567,-0.246,2.2914,1.3504,1.6374,2.4179,2.8971,0.5318,2.5121,1.6412,1 
2.7611,9.4049,1.6264,2.7966,1.569,2.5002,1.9755,3.6051,1.7966,2.8014,2.4324,2.7619,1 
1.8509,11.0329,2.2538,-0.1846,2.8827,1.747,2.8004,3.4744,0.2399,4.1016,0.7669,1.4536,1 
2.1972,9.5674,-0.0928,2.4903,4.3306,4.0622,2.0516,4.3338,2.7921,2.1832,2.149,1.4987,1 
1.1856,11.3176,4.4631,0.8783,1.616,0.4915,1.395,1.6275,3.6578,1.9224,1.6291,2.5336,1 
3.8467,9.4698,1.3762,2.036,0.8308,0.8692,1.8526,2.423,2.0389,2.77,3.9743,2.2055,1 
1.243,7.9109,2.8216,2.4377,3.5106,2.1998,1.6773,-0.2224,2.3358,3.6619,3.3212,3.3769,1 
2.6618,9.2418,2.0177,2.1266,1.3942,-0.203,3.103,0.857,2.4547,2.6539,2.2432,1.7594,1 
1.5293,9.2178,0.7253,1.8462,1.8375,1.5123,3.747,0.813,1.5968,1.6623,2.3017,3.4948,1 
1.789,9.6814,2.5534,3.911,1.6803,2.6232,1.5437,2.6051,4.8244,0.8939,3.1902,1.1089,1 
2.0849,10.0459,2.0662,1.6633,1.7904,2.6983,1.9574,1.7426,2.6067,3.8263,2.2363,1.4567,1 
1.871,9.2719,1.2054,2.9704,0.3186,1.2099,1.915,2.014,2.5619,1.8992,2.6644,2.6887,1 
2.9089,10.4833,2.8826,1.726,2.7783,0.0264,1.7783,1.079,3.2603,3.2402,1.7197,1.7751,1 
1.4073,9.7338,0.5983,-1.9254,1.3875,3.0113,3.8319,1.6769,2.1985,3.6507,1.3236,2.3988,1 
3.1243,8.6732,0.6418,3.5208,2.0878,0.1036,2.36,3.8574,1.3404,2.804,0.6243,1.0574,1 
1.4619,7.6089,4.0988,0.7327,3.425,1.4775,2.8102,0.6999,0.9577,2.9487,2.7157,2.0648,1 
0.9936,9.5942,2.3256,1.0367,3.3411,2.3549,1.9813,2.7377,1.0479,2.0793,1.8653,0.3869,1 
1.3411,8.8878,2.3155,-0.4176,2.6202,3.6799,0.9178,1.0055,2.0554,1.2814,1.8175,0.8088,1 
2.2102,9.2693,-0.8243,2.636,2.2054,2.0328,1.7088,2.0267,2.4995,4.5493,1.5765,3.2537,1 
1.8074,10.1011,2.1751,2.5662,2.9585,1.206,2.2882,1.9208,2.9792,2.5988,1.6117,3.7971,1 
1.7279,10.4404,2.8893,1.8653,2.9406,2.9699,1.2386,2.5332,2.4423,3.6197,2.5669,1.4248,1 
3.5921,9.0611,0.0626,1.6187,3.2401,2.0508,1.0854,1.0195,2.3091,1.6561,4.6313,0.4845,1 
2.0138,8.4312,1.6768,2.4167,2.6447,0.8245,1.5355,1.8905,3.1213,2.1796,1.2429,2.8976,1 
0.6665,9.6137,1.9118,2.33,2.9147,1.6764,2.3725,2.1472,1.1411,3.1756,2.1033,2.2378,1 
1.5655,9.5424,2.9024,3.133,1.5288,3.835,1.4923,2.2589,1.1082,3.3094,4.0751,1.7703,1 
2.5109,10.7236,1.887,3.7407,1.1757,2.9988,1.5631,1.2271,2.9015,0.3851,2.3593,2.6744,1 
3.3057,11.0073,3.1897,3.1175,2.6799,1.6524,1.8741,2.9668,3.0837,1.5053,2.8979,2.4952,1 
0.5703,9.3331,1.395,2.5736,1.0422,2.4334,2.058,2.6347,4.5156,3.4106,1.7668,5.0478,1 
0.9842,9.8442,2.4777,1.661,2.5969,1.5058,0.2516,2.2547,2.9127,1.2784,2.2796,2.5957,1 
1.3451,11.2816,2.2479,2.7726,1.5579,1.5843,1.7912,2.1499,3.2287,2.9587,3.0343,2.3797,1 
1.6882,10.0985,2.6106,1.0587,2.3207,1.0502,2.7195,2.7249,1.9248,3.9694,0.9869,1.4212,1 
2.682,11.7615,2.4354,1.8557,2.5627,2.1074,0.917,2.6396,3.2669,0.5454,2.6877,3.2711,1 
2.9544,9.7236,3.3718,1.1396,1.9585,0.3771,3.0018,2.1716,3.9443,3.232,1.4056,1.7458,1 
2.4603,9.9519,1.7064,0.8362,2.1643,2.5176,4.2863,1.4772,1.4059,2.961,0.9934,0.7824,1 
-0.0446,9.597,4.1203,4.1014,2.4576,2.9563,1.6074,1.8975,1.6674,1.4026,2.6975,0.5549,1 
1.1918,9.7627,1.6921,1.7535,2.0491,1.3528,2.5306,-0.281,1.8104,2.2894,2.7286,1.1592,1 
1.8086,9.8714,1.6721,1.2928,2.0741,2.732,2.4019,2.2558,2.8239,0.7595,2.06,1.4453,1 
3.3762,10.6629,3.6429,1.2697,1.8407,2.4591,2.8862,1.6885,3.6709,1.4669,2.6875,1.5342,1 
1.39,10.9071,2.6979,2.6662,-0.522,1.7912,2.031,2.0334,1.2738,1.6664,0.4158,3.8351,1 
1.5231,9.7398,2.7775,0.8525,0.3288,3.1362,0.8485,1.9464,1.4762,3.3083,1.0525,1.1458,1 
1.6144,9.9093,3.4574,2.7536,2.3918,2.3274,3.748,3.0583,1.5014,2.7001,2.7595,3.807,1 
1.4086,9.7478,2.5806,3.7908,0.9392,-0.3533,1.9296,1.9604,1.4387,2.2378,2.1334,0.7013,1 
0.5879,8.5705,2.1839,0.8778,2.7729,1.4482,2.5143,1.2182,1.0459,1.8267,3.155,2.5468,1 
3.0898,10.3153,1.5987,-0.001,0.7116,-0.6994,2.5659,2.1844,1.5699,2.4864,3.152,1.8633,1 
1.2143,9.9824,1.74,2.64,1.641,2.9087,2.9828,1.325,3.0478,2.3615,1.3204,0.7864,1 
1.3438,9.6914,0.8495,1.1431,2.5654,2.3485,0.6043,1.1614,3.0881,2.6981,2.2663,0.127,1 
2.8489,10.2233,0.282,3.6622,3.5054,1.3877,1.966,1.8856,0.9208,3.2374,0.6758,2.5595,1 
2.4881,8.6177,1.168,2.002,2.3803,-1.118,1.9941,1.5567,1.3089,2.202,0.9887,2.3201,1 
3.0238,10.3756,2.1461,3.3322,2.6112,1.4408,-1.1047,0.3497,0.5192,4.1423,2.3144,1.915,1 
2.344,10.9093,1.9956,1.8616,0.6084,0.6742,3.5211,0.7678,3.845,0.1538,2.5011,3.4804,1 
1.9644,9.6071,2.3937,2.3287,2.2937,4.1109,2.5756,1.7061,1.9354,0.8416,0.6817,2.2954,1 
1.4389,10.4003,2.0221,0.7368,1.4134,3.6993,3.3652,3.2701,0.0221,3.0959,2.5446,1.7,1 
0.1093,10.9658,2.0366,1.8342,1.0013,2.9639,2.5238,1.202,-0.2368,0.4589,2.7777,2.3063,1 
2.0989,10.2343,2.0262,0.6657,2.8658,1.0109,1.7392,0.9739,2.2183,2.1051,3.5371,1.5758,1 
2.6991,9.1812,3.2633,1.9924,3.5092,2.7956,2.058,0.3039,2.7464,3.9336,1.8888,2.037,1 
1.9235,9.0653,0.0942,3.461,3.268,3.6934,1.2121,0.7941,2.6897,2.4259,2.0672,2.4,1 
1.6352,8.0056,1.8534,3.2975,2.1423,0.45,2.9801,1.8061,1.8184,2.8352,1.071,3.8057,1 
0.6997,10.1793,2.9362,1.3848,3.6721,0.9785,0.9802,1.1058,2.2669,2.505,1.826,0.9343,1 
0.074,10.2936,2.1107,2.212,3.223,1.7779,2.2767,2.506,1.0189,2.7518,-0.0635,1.7386,1 
3.3813,9.6627,1.126,2.861,1.2131,1.4176,3.0778,1.9312,1.7974,1.5625,4.0346,2.4561,1 
1.8718,9.8548,2.1178,1.3175,2.2177,2.1881,2.5249,1.4231,3.1712,1.8308,2.1044,2.3563,1 
0.5945,9.6927,2.5064,2.4067,1.3051,1.1963,2.0223,3.6475,2.9081,2.5561,1.2341,1.6058,1 
2.1221,10.8026,3.5466,1.3884,2.2438,3.8217,3.532,1.5623,1.551,1.6083,0.9968,2.3392,1 
2.1406,11.601,1.9818,2.068,1.4708,2.8353,1.4542,1.4957,-0.3134,1.371,1.1589,0.7731,1 
3.1087,8.3067,1.3616,3.283,2.199,1.9312,3.2886,0.8977,2.0432,2.2312,1.7011,1.2607,1 
0.751,8.8574,2.612,2.0844,1.473,1.8416,0.8401,2.2916,2.982,1.2643,2.0239,0.7713,1 
2.3206,10.4943,2.3092,2.71,2.1232,1.1499,3.1826,1.6671,2.3771,2.8988,0.883,2.6473,1 
1.6828,10.7858,1.8631,2.2511,1.5529,1.5653,4.2141,1.6084,2.3563,0.3921,1.7616,2.2434,1 
2.3674,10.8029,1.5549,1.1173,3.391,0.8657,3.4591,3.0447,1.2851,0.6854,1.32,3.0062,1 
1.5596,11.9808,2.2735,1.2067,3.7662,2.8568,0.4283,3.9652,0.9337,2.6581,1.0476,3.73,1 
2.5602,10.1915,1.487,1.8296,2.4923,0.6613,0.6846,-0.7493,0.4251,1.3273,0.8316,1.636,1 
3.353,9.9908,0.0821,3.6796,1.9462,2.247,1.5206,1.6807,3.3356,2.1187,2.1596,2.4908,1 
3.8913,10.1778,2.9288,0.9832,2.8538,2.3647,1.3123,1.3055,3.252,1.2621,2.6085,-0.2966,1 
2.8891,11.8638,3.18,1.7737,2.5684,1.217,3.2412,1.1007,3.5033,2.5178,2.1281,2.6845,1 
2.9987,10.4218,2.3496,2.4745,2.4184,1.0982,3.441,2.9453,1.9141,2.383,0.4733,0.303,1 
1.6687,9.0288,3.4697,0.8306,2.4292,1.7146,2.8714,1.8365,1.7403,0.7576,2.2489,2.7224,1 
2.9531,10.8051,1.2159,2.6069,2.5328,0.6524,1.1806,2.5318,1.7221,2.8868,0.9702,0.282,1 
1.6018,11.073,2.3614,3.1375,4.9687,0.718,2.441,0.547,1.8226,1.7061,1.3426,3.2654,1 
3.0264,8.6812,-0.2428,0.9974,1.8953,2.2161,2.2095,0.8358,1.0514,2.6479,3.1252,1.8744,1 
3.0007,9.9583,2.1278,1.7215,2.2619,3.4689,1.5363,1.4969,3.5831,2.5346,1.2656,1.6354,1 
0.6151,7.5423,2.2868,3.1895,2.4899,2.0938,2.483,1.6721,2.6458,1.2235,2.2148,3.6965,1 
1.8416,10.1947,1.6753,-0.3733,1.039,3.568,2.1883,0.7805,-0.3986,2.2524,2.0217,0.5677,1 
2.5666,9.4648,2.9752,2.706,2.4072,2.4454,1.9317,0.446,1.8848,1.658,0.1437,2.8693,1 
2.3224,8.5902,1.9283,2.9791,2.3793,1.3519,2.4532,3.1571,2.1423,2.5558,-0.05,3.5525,1 
2.2396,8.2729,1.6873,3.652,2.3223,2.7037,1.4617,2.7866,2.8476,1.6862,2.8815,2.2298,1 
1.1572,9.9222,0.905,2.0847,1.5978,3.0395,1.1318,1.5795,2.0402,1.3201,2.5796,1.48,1 
0.5305,9.6824,2.1813,2.6414,2.2955,1.8019,1.9708,2.1589,3.054,1.8024,2.5436,2.3723,1 
2.5824,9.1269,2.6445,1.9532,2.4498,2.7798,1.6862,1.7882,2.0316,0.668,2.9733,1.0943,1 
1.5017,9.0915,3.7523,2.3049,1.9204,1.2598,2.278,2.0821,1.5747,3.5706,2.9787,1.887,1 
0.7387,9.7643,1.6878,3.2033,3.5892,1.8508,1.904,2.367,1.2351,3.5558,1.2735,2.7849,1 
3.1616,11.12,3.5969,1.3145,1.1996,0.4905,3.0246,1.0036,0.915,1.0635,3.7541,1.3503,1 
3.7095,8.8839,2.811,2.6387,2.0702,0.6909,2.814,1.0256,1.9192,1.886,1.2487,1.0993,1 
1.4624,12.5074,1.1937,0.987,0.5104,0.0851,0.6639,2.6459,3.616,2.0879,1.0691,2.1489,1 
3.8867,9.4092,3.0714,1.1849,2.816,3.9761,4.3698,1.0979,2.2172,1.7625,1.6961,1.5035,1 
2.3373,8.1539,1.754,2.1296,2.3223,2.3161,0.3238,4.0004,3.0388,3.1683,3.0971,2.3585,1 
1.4778,10.6237,1.8194,1.3747,2.349,0.6926,1.5128,3.2309,1.1803,2.3991,2.1473,0.6265,1 
2.5224,9.5272,2.2797,3.0837,3.2935,2.0917,2.3628,0.5479,2.1297,-0.0166,1.9325,3.8962,1 
1.3181,7.2325,1.1631,1.8595,2.1319,2.1185,1.5615,1.2442,1.0261,1.9116,2.3207,2.7036,1 
3.4213,9.0707,0.8969,1.8175,0.854,2.371,2.534,3.1782,1.6456,2.7336,0.8083,1.3037,1 
1.9165,11.7131,2.7329,2.3932,2.1472,1.4653,3.1829,3.0435,1.1735,4.4353,1.6979,1.6922,1 
4.0016,9.7457,-0.1817,0.9112,2.1362,1.4689,2.9166,3.1534,3.6621,1.3193,1.3369,2.0573,1 
3.0928,10.0803,0.8736,2.6142,-0.8825,2.8815,3.1438,0.9955,1.7442,1.4432,2.5095,1.0656,1 
0.2458,9.758,1.3618,1.9001,2.9171,1.5923,1.163,0.6626,1.7912,2.1061,2.0923,0.6721,1 
2.9316,12.1123,2.9153,1.4889,2.8719,2.1141,1.1823,0.4876,2.1048,0.2708,1.6884,1.2562,1 
1.5133,10.6661,1.7992,1.3993,2.055,2.8394,1.4432,3.932,3.8924,2.5908,2.0214,1.5878,1 
0.9615,9.9646,0.9908,2.0713,2.5441,1.7082,1.4004,1.6034,0.4431,3.0603,2.142,1.4817,1 
0.7722,10.0788,2.6035,1.708,2.472,2.051,1.9172,1.131,0.7723,1.5568,2.1995,2.3382,1 
2.0222,11.7811,2.4206,3.1042,2.8457,0.967,1.7765,1.257,2.0153,2.6321,1.5806,2.2596,1 
1.0258,11.8273,1.2131,3.5202,1.0826,0.5653,1.269,0.7889,2.6865,1.9345,2.1657,1.3162,1 
-0.4324,10.5754,3.7609,0.4089,0.9406,0.8201,1.4716,2.0727,1.3283,0.7687,2.6189,1.6721,1 
2.2799,11.0497,1.8391,1.7648,1.6274,2.0082,2.0362,-0.2066,2.7289,1.6293,2.4783,1.2291,1 
2.9336,10.1481,1.5795,2.9438,1.5959,0.6942,0.4698,1.0374,1.8356,3.9287,0.7457,3.0563,1 
2.2877,10.6629,1.9275,2.5515,-0.4884,3.9463,2.6939,3.3259,2.2087,1.9646,1.5227,2.5614,1 
1.7594,10.3134,1.7839,2.6994,-0.4234,2.5844,1.9511,2.029,2.3341,2.7685,0.6852,2.7823,1 
1.3708,10.568,1.9437,1.1958,3.9072,2.1764,1.1686,0.3037,1.6012,0.7531,0.7916,2.6228,1 
3.5569,11.7036,0.5416,2.3069,2.2971,0.4838,2.2154,1.9233,3.0478,1.6542,1.6777,3.9279,1 
3.4348,8.7155,2.4787,1.9835,3.7156,2.1766,1.3655,2.4744,1.9623,1.0913,2.0649,1.6262,1 
2.0694,10.6333,1.2488,3.7122,1.7386,0.1631,-0.1228,1.142,1.2503,1.6236,3.0089,2.4435,1 
2.8075,9.1718,1.3249,3.0791,1.835,-1.1455,2.8518,2.2937,2.7086,2.1684,3.1963,2.5113,1 
1.9376,11.3462,1.5955,1.7723,4.7609,2.7267,2.7018,1.4942,1.1207,2.6686,3.1915,2.3182,1 
1.626,9.6345,0.6485,2.9274,3.8808,2.7705,2.9513,3.2205,1.5675,1.229,2.6836,2.1902,1 
2.6956,8.5876,1.9822,2.7926,2.7317,2.7948,1.8118,2.3047,1.8455,2.2709,1.7237,3.007,1 
0.5969,9.0909,3.1705,1.2263,1.828,2.5217,1.9835,1.3334,0.4385,2.3759,1.793,2.4486,1 
3.1392,9.4822,3.6605,3.0339,1.5381,2.8034,3.0783,1.1338,2.3211,2.6449,0.8792,3.3373,1 
2.1212,10.1641,2.4579,1.366,0.8019,1.6705,2.5658,2.0367,1.7856,2.4922,2.6095,3.16,1 
1.669,8.9369,2.2492,1.2024,1.7244,1.9301,-0.1587,1.4785,1.2586,3.3276,1.4902,1.8064,1 
1.3362,10.5301,2.02,3.0222,1.4441,0.8186,2.7191,0.8175,1.9836,1.6016,0.7264,1.7821,1 
1.6192,10.3436,1.675,1.7581,1.4053,1.6334,0.2638,0.3883,1.8018,3.0296,2.4119,0.3745,1 
1.5053,8.781,3.3748,2.2675,1.719,1.7468,0.4497,2.5363,2.3605,2.7547,1.9202,1.2916,1 
2.824,12.0933,2.5808,0.0659,2.4657,2.1692,0.2257,1.6366,2.9069,1.4541,3.1116,0.9161,1 
3.1163,9.479,3.5028,2.0093,2.5947,2.2239,3.5025,3.449,4.033,1.0983,0.8884,0.516,1 
0.7645,8.7442,3.0923,1.9508,0.8901,1.8312,3.0137,1.2973,1.4305,1.5328,1.1075,2.9585,1 
2.5858,12.5712,1.4161,0.6255,2.1326,2.7697,0.7869,4.009,0.4912,2.5553,2.4974,1.9718,1 
2.773,10.7527,2.7993,2.7822,1.6411,2.1228,2.5831,2.2168,1.5051,1.422,4.4213,3.5855,1 
3.261,9.3645,1.6019,2.5662,1.3806,2.499,2.2644,3.3606,0.6937,0.3922,2.2208,1.1816,1 
2.5224,9.265,1.9844,2.054,1.0684,2.4059,0.8006,1.885,3.1957,2.155,2.7458,1.9918,1 
2.6422,10.3633,4.2258,2.0846,2.1425,1.4225,3.4417,0.7804,4.8574,1.7054,0.6833,2.3272,1 
4.5565,10.0625,4.2344,1.0464,3.0651,1.7764,3.8678,0.8867,2.0207,1.2674,1.6401,2.8485,1 
2.2592,9.9757,2.6359,0.1991,3.3425,3.4418,1.5519,2.1774,3.7159,1.5758,3.5141,2.3318,1 
0.7752,10.3589,0.3998,2.213,1.705,2.0847,1.3939,2.2176,2.9544,2.4116,3.7398,1.1149,1 
1.2317,9.4314,4.4203,2.5823,2.1994,3.3536,2.1616,1.1596,1.8952,1.0615,3.1244,2.4627,1 
0.4736,10.3326,1.3763,2.0554,0.6402,2.5137,2.4399,-0.6787,0.7893,2.0675,0.3298,2.0767,1 
2.3834,10.9328,3.3631,1.4212,0.8376,1.1724,1.988,2.9226,1.3424,1.4144,0.1544,3.5153,1 
3.5086,10.5666,3.2847,2.4021,1.0758,0.2193,-0.3551,2.6216,2.7901,0.7387,1.657,2.3513,1 
2.4106,8.7479,0.2926,3.0293,0.8192,1.2401,0.6673,1.4918,1.7727,1.4343,2.7109,1.8909,1 
2.1512,9.4858,1.6749,1.8945,2.1084,1.9602,3.2098,0.3643,3.1956,1.8786,2.8322,-0.5478,1 
2.8711,7.8553,4.9304,0.3542,1.0198,2.8282,2.7802,4.2192,1.763,1.2906,2.9093,1.181,1 
2.865,8.4133,1.3766,2.0595,3.4756,2.2359,2.5857,2.4835,1.1562,3.4243,0.6563,0.4271,1 
2.2619,10.4838,1.4569,2.4831,2.5537,3.346,0.5653,2.5281,2.1771,-0.2714,1.7086,1.9994,1 
3.122,10.9531,1.8987,2.9155,2.9492,1.5714,3.4189,2.199,1.5363,1.7753,1.8656,2.1337,1 
0.4652,9.3191,2.1271,2.2309,2.1794,2.4103,2.7376,1.7672,1.0542,1.2789,3.116,2.6666,1 
1.9837,9.2632,3.9581,2.4776,4.9055,2.1186,0.4929,2.9517,1.8642,2.3544,3.3503,1.4861,1 
1.6015,10.2405,1.4929,0.9134,2.9994,3.6018,3.4781,2.0427,1.0369,1.5941,1.4189,2.0168,1 
2.4543,10.9454,2.3365,2.7499,2.2499,3.754,2.9368,2.1971,2.036,1.5664,2.5857,-0.7469,1 
0.8649,12.4047,1.4593,2.3869,3.5218,2.6757,3.1159,1.2661,2.3126,2.0777,3.06,3.5777,1 
2.1597,9.7911,2.8796,3.8392,2.8086,0.7261,2.9764,0.0147,1.1577,1.8613,0.3083,1.5668,1 
0.6014,11.4663,1.589,1.5966,1.3386,2.0904,2.9333,2.7399,3.2976,1.6036,2.5258,0.8696,1 
3.0123,11.3891,2.4532,1.9917,3.4594,0.2644,3.386,2.54,-0.1325,2.3285,2.0337,1.5397,1 
1.8391,9.7214,1.6927,3.33,3.5433,3.632,1.8611,1.2316,0.9705,1.9117,2.0321,1.7497,1 
2.5299,11.3211,2.3258,2.1496,4.2817,2.8717,1.7738,1.2378,0.8829,1.7013,1.581,2.3912,1 
2.218,9.6921,0.5865,2.7347,2.0347,1.6596,3.3672,2.2447,0.6409,1.172,0.727,1.3124,1 
0.8079,8.6127,2.1296,1.9576,2.3221,2.571,3.8954,0.7353,3.7056,2.3137,1.5435,1.5427,1 
2.9913,10.9709,2.6328,3.6353,1.4583,0.6889,2.1315,3.0529,1.6218,3.5687,2.3659,2.6123,1 
3.4491,9.6306,0.8156,2.0635,1.0744,3.1525,1.8346,0.9059,1.1156,0.1102,1.9762,2.9786,1 
2.2597,9.9015,1.3933,2.2153,1.5717,2.3579,2.8435,3.6514,2.7611,1.8008,3.5869,1.9467,1 
2.2922,8.9733,0.9806,1.6572,2.1949,0.503,1.8991,0.8779,2.6129,0.2914,1.9862,3.4902,1 
1.2906,10.8263,1.4603,0.8586,3.1478,1.2463,4.6637,1.3409,2.534,1.3411,0.8582,3.7247,1 
1.8924,9.154,0.8562,0.5735,0.5941,3.3592,-0.573,0.3814,1.8401,3.2016,2.4572,1.3816,1 
2.4342,9.3622,0.7121,3.4121,2.4563,1.3854,1.9381,2.8081,2.2576,3.0651,2.8975,2.9298,1 
3.6697,10.4403,0.7915,2.5384,1.1836,0.9547,2.4903,4.0269,2.6796,0.8509,0.2499,1.1877,1 
1.2927,10.9303,2.6993,3.4606,0.7985,3.2449,1.728,1.5317,0.1455,1.3592,1.0395,1.7649,1 
2.192,11.142,1.9609,3.057,1.8861,1.5685,1.8696,1.4827,0.8944,1.519,2.2417,2.8523,1 
2.7109,9.3959,1.6566,3.0217,-0.4512,0.438,1.0404,-0.008,4.3774,1.8845,2.4499,2.7949,1 
2.0618,9.6734,3.9699,1.7937,3.0937,0.6048,2.5664,2.953,2.8213,3.228,1.1596,2.1778,1 
1.0587,11.5709,2.325,3.8443,1.7793,2.0983,2.7177,2.5795,2.5323,3.1562,2.7877,1.7959,1 
3.2051,10.628,1.2806,2.6504,2.3613,1.964,2.8634,2.7207,2.0292,0.8524,1.8006,2.1441,1 
1.8556,11.4764,3.0704,1.4243,3.2603,1.5215,2.5581,3.2758,1.7465,1.7609,1.8294,-0.7941,1 
2.4038,10.3889,2.0955,1.6862,1.0944,2.5359,2.9912,2.8933,1.6643,1.9166,3.0203,2.3122,1 
1.982,8.7287,3.7494,1.9082,2.6666,1.7952,0.9557,2.1928,0.7619,1.7014,3.4716,0.0541,1 
0.2623,9.3775,-0.7091,2.9601,1.8303,1.9945,3.3583,1.7731,1.446,1.1731,1.2693,2.7059,1 
3.5567,9.5293,3.3306,2.94,2.1731,1.5908,1.982,3.4725,1.7436,2.501,1.0252,-0.0006,1 
2.216,12.4658,1.2664,2.5716,2.3263,1.1828,1.4865,3.0393,2.9054,1.8615,2.7676,2.2686,1 
2.2059,8.8082,3.4471,2.2219,1.6705,2.0412,3.0294,1.0311,1.8168,2.3857,1.3889,0.1535,1 
0.6531,10.9798,2.2549,3.7568,3.2919,2.9635,0.3565,1.8091,1.9465,1.8015,2.525,0.9834,1 
1.226,10.2531,0.8861,2.3924,1.8876,1.4084,2.3563,1.3642,2.5576,1.878,-0.2224,1.3635,1 
2.3636,8.8778,4.1239,2.4443,2.7286,2.1137,2.2808,2.414,2.443,1.8626,2.2277,0.3576,1 
1.9356,8.8938,2.7026,3.0161,2.1168,2.7158,1.5242,3.1935,3.5454,1.9172,2.7392,0.0125,1 
2.0934,8.9441,1.9934,2.5244,1.864,2.6952,1.5667,1.2965,1.2492,1.1821,3.5829,2.1589,1 
0.9882,11.1037,3.2239,0.5468,2.8656,0.735,1.3306,0.9095,3.3121,3.3021,3.0464,-0.0044,1 
1.9075,9.2332,1.1196,1.6039,1.638,2.1605,3.2247,1.0446,-0.0672,3.3549,2.5974,2.0916,1 
0.5078,8.8228,2.1916,3.8359,2.0798,0.9739,2.6165,0.9229,2.2335,4.3549,3.2733,1.7418,1 
2.8601,9.1117,2.2737,3.6412,1.7458,1.0395,3.6052,1.6708,1.3684,2.5843,3.1148,2.2437,1 
1.3086,10.2027,1.6634,0.7088,3.8293,0.7222,2.6803,1.8201,1.5275,1.2039,3.0397,1.1929,1 
3.1565,10.9169,-1.1724,1.7642,1.6199,3.2068,2.0914,0.4692,3.3842,1.7253,1.2964,2.0199,1 
2.4397,12.5964,2.0691,2.0089,2.2398,0.4259,1.889,1.9934,3.3476,0.7408,0.962,-0.7129,1 
2.5089,8.262,2.1054,1.3388,1.7054,2.439,1.0492,2.5686,1.1693,2.1111,1.6481,1.9376,1 
3.8833,10.342,2.0016,1.5562,1.6085,2.2069,1.7527,3.353,1.5904,1.4921,2.6713,2.6465,1 
2.8193,10.1965,0.6413,2.9435,0.2008,1.809,1.1906,1.8316,1.4851,1.2563,3.8813,1.8908,1 
1.5069,10.7438,3.3585,0.8824,1.9811,1.6448,-0.5273,2.4818,1.8566,2.6818,1.0114,0.837,1 
2.656,10.7746,2.0924,1.8941,2.12,1.3121,2.2815,-1.8127,2.3377,0.1994,0.8344,2.4477,1 
3.468,10.0069,2.1878,2.3433,3.6461,3.2321,3.2916,1.6306,0.7159,1.314,2.0402,0.7972,1 
2.9656,11.5206,3.1303,3.4403,2.0253,2.6684,3.8431,2.2364,4.1054,3.3006,0.9779,2.8515,1 
0.6304,11.1272,0.5632,2.4314,0.5646,2.7717,2.1439,0.8904,0.3819,2.3176,1.8045,2.2375,1 
1.3826,10.8989,0.6768,1.116,3.6744,1.3239,1.1813,3.6447,1.757,2.5603,2.0963,1.8133,1 
3.4981,10.6242,2.0185,1.4372,2.316,0.2056,2.2842,1.6395,3.4773,1.8355,2.8192,2.0659,1 
1.6354,10.1108,1.2556,2.0218,1.5959,1.3564,2.0516,2.2213,0.3272,1.6901,1.6598,0.4679,1 
3.129,10.4095,3.6909,2.4606,2.5456,2.8112,2.7832,1.4,3.0483,1.9444,2.6661,2.1798,1 
1.6111,11.0086,0.6104,2.9629,0.9189,2.4411,2.9705,2.6435,1.5821,3.6782,3.543,2.7425,1 
1.9181,11.3579,2.0355,2.1947,3.1984,1.2987,1.6984,2.1216,3.6824,1.0768,3.1916,0.2053,1 
2.0352,8.4585,1.853,1.9932,0.7995,0.3442,2.357,2.1017,2.0397,1.8653,2.5539,1.8838,1 
2.4563,8.587,2.7112,2.3949,2.4508,2.807,1.8938,1.6686,1.8352,0.0369,1.7562,4.4713,1 
1.1175,10.8359,-0.1438,1.5088,2.7983,0.6045,2.7388,1.0968,2.3603,0.9703,1.9078,2.8962,1 
1.9326,10.5387,1.5753,1.2079,1.8402,3.03,3.885,4.3035,1.9053,0.5467,3.0132,2.0933,1 
1.1314,9.1388,2.1171,2.198,1.9612,2.798,1.5761,2.3112,2.8661,2.6819,2.1471,2.1549,1 
2.448,10.442,3.4062,2.1236,0.0199,1.0614,3.2886,1.1689,1.6946,2.3135,4.223,2.6367,1 
3.0461,7.9227,0.2251,0.3601,0.9948,1.1967,1.6358,2.6649,1.0379,1.1942,0.3517,3.0364,1 
