Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
9.4697,0.4718,0.2274,1.1394,1.8815,3.2203,1.6766,0.7154,0.0949,0.7837,1.5937,0.4116,1 
8.5669,1.9711,0.3207,1.1531,1.3455,2.6382,2.4817,2.7322,3.9624,2.5001,1.2557,2.2005,1 
9.213,1.6309,1.5271,4.8964,3.4155,2.3934,2.9824,2.9483,1.0482,1.8631,1.3877,1.101,1 
6.5061,1.6488,1.9291,2.6756,1.4051,-0.1228,3.0513,2.2338,2.7762,0.8445,3.7725,0.7473,1 
7.4468,0.3661,2.4512,1.4976,1.0531,1.7168,3.854,1.4952,2.2124,1.849,1.7174,1.8683,1 
7.1609,2.354,0.9068,0.0111,1.0056,0.558,1.6531,2.7161,2.6752,2.1086,1.6445,1.4795,1 
8.7141,2.5773,1.5061,1.9721,0.6718,3.1788,-0.1991,2.0702,3.0624,3.9652,2.0515,2.7108,1 
7.2074,0.0075,1.0093,1.9058,2.7699,1.0405,1.3889,0.9069,2.7833,1.9011,2.0825,2.3238,1 
5.8732,0.3847,2.0312,3.5462,2.3312,3.7262,1.5807,2.2788,2.0107,1.9591,2.0723,1.5787,1 
9.6829,0.7876,2.59,-0.065,2.1364,3.4261,2.3032,2.2123,1.3607,2.02,2.6853,2.0509,1 
6.652,0.9445,2.3612,1.8591,2.1789,0.7036,2.3312,1.4273,1.0602,1.032,0.2962,3.2244,1 
7.1704,1.0123,0.3674,4.0269,4.0142,1.7735,2.8032,0.6474,2.3551,1.0097,0.2479,0.5283,1 
9.1225,1.0449,2.8005,1.455,1.6258,2.6706,1.0206,1.5285,2.2912,1.1891,1.4712,3.0434,1 
7.7098,2.0084,3.7472,2.3111,2.6534,3.1261,1.8292,1.4603,2.2668,3.4083,1.7289,2.0615,1 
8.63,4.0021,1.5588,1.9975,1.1934,2.4327,2.0875,0.5411,1.9967,2.8643,1.4402,1.8778,1 
8.8285,3.6829,2.8242,1.4208,1.0585,2.2219,1.6018,1.1854,2.0476,3.2125,2.9759,1.7677,1 
7.3533,1.222,2.8031,3.2205,1.117,3.1335,1.0128,1.7027,1.0347,0.4193,1.2124,1.36,1 
8.0785,-0.0112,2.5639,1.3204,2.0746,1.5707,2.1579,3.5774,1.5259,1.3118,2.9701,-0.6541,1 
8.1793,2.848,1.8415,2.0279,2.9211,2.1523,-0.4325,3.1697,3.1672,0.8111,1.0901,3.7517,1 
9.4638,1.944,0.5524,1.5529,2.6459,2.9917,1.9045,1.2104,0.5801,2.813,1.6535,1.856,1 
7.9185,0.5865,2.8568,0.5501,2.3668,1.824,3.6008,2.4013,1.4114,0.6706,3.554,-0.2013,1 
7.1167,0.9021,1.2109,1.4612,1.4299,1.593,1.5989,3.2919,1.3505,0.4545,2.8836,1.6264,1 
8.0385,3.3057,2.7965,2.6305,1.7538,1.8111,3.3672,1.8157,0.2974,2.2658,2.2172,2.8298,1 
8.1841,-0.419,3.6202,3.2895,0.8293,2.3698,2.4265,2.0151,0.8782,2.9634,0.4906,-0.0113,1 
9.1493,1.4777,3.2081,0.1848,2.9635,2.718,0.5176,2.767,1.7067,3.429,1.1651,3.0998,1 
6.16,2.8181,1.2382,3.2779,3.3704,1.9604,2.3202,2.5022,2.3807,2.3042,2.2227,0.4859,1 
7.207,1.6379,3.0575,2.884,3.3324,1.8349,2.7399,-0.7955,1.47,2.027,1.6607,2.3541,1 
8.5311,2.4417,3.458,1.4204,-0.3167,2.5694,4.2446,0.236,1.3448,2.4478,-0.0503,1.7728,1 
7.5422,-0.2904,2.0563,1.2758,1.5819,3.1923,1.7995,1.3329,3.0863,2.4269,0.4606,1.8317,1 
8.7249,1.1151,0.6697,0.3543,2.2796,3.2344,3.4443,2.0468,1.3368,2.2393,0.5729,2.3229,1 
7.3246,2.8562,0.9882,1.8873,2.0647,1.908,4.0259,0.6435,2.0878,3.3359,1.2584,2.7801,1 
9.1277,2.7389,1.6305,2.2877,2.06,0.4421,0.8337,0.2458,2.9559,0.8077,0.6753,2.4443,1 
9.0368,1.3484,-0.1719,3.831,2.0921,4.1286,1.5679,3.1064,1.7513,2.571,1.9538,1.9245,1 
7.9421,3.2492,1.5565,2.3484,2.2854,0.3423,2.1736,1.2608,1.488,2.9914,2.9153,1.5555,1 
8.2995,3.456,2.4811,0.3568,2.8361,2.3235,3.1341,1.767,2.0516,1.4131,4.2727,1.8835,1 
8.9236,3.5278,1.5451,2.8531,2.6463,2.7144,2.7258,1.3691,4.343,1.8083,2.4235,2.2888,1 
6.3342,1.6865,0.2623,2.0779,3.4406,1.6266,1.6374,1.5545,1.304,2.9803,4.5577,1.738,1 
7.8934,1.885,1.6789,2.5857,1.0839,0.6934,1.429,3.5194,0.1018,2.306,2.8914,3.0615,1 
8.4907,2.6176,1.5471,1.399,1.7736,2.2521,2.2069,-0.8496,3.2182,1.8304,1.3586,1.9441,1 
7.9731,2.3565,1.995,2.1094,2.8327,2.8555,2.0358,0.6571,2.7659,2.5944,1.7502,3.5326,1 
9.0223,3.5288,2.5656,1.4628,3.8376,1.0072,1.2099,1.1313,1.7254,1.9148,1.9877,1.1322,1 
7.2326,1.5912,1.5852,0.6416,2.8323,2.6279,1.8794,1.5931,3.4004,2.086,1.1425,2.2435,1 
6.9057,0.9758,4.0769,1.4784,1.6685,3.7055,1.2722,2.2195,1.1865,2.548,2.7653,1.5668,1 
7.2788,1.9143,1.4176,1.049,-0.1274,1.0926,2.0312,1.4685,1.8945,2.5245,2.163,1.8027,1 
6.9823,2.2363,1.6359,-0.0491,1.5328,2.5064,1.4217,1.7827,2.7273,1.9186,-0.0559,2.767,1 
9.175,2.6301,4.4832,0.9113,-0.7204,1.9975,2.9319,2.0322,4.1069,0.6323,2.5102,2.8494,1 
6.5462,2.6473,1.5694,1.0377,1.3196,1.9448,0.6802,2.2628,3.8273,0.2301,-0.1456,1.1213,1 
8.8818,0.8808,1.344,2.6924,1.2876,3.3575,1.5994,0.933,1.7719,1.1048,3.1815,1.1118,1 
8.9194,2.2371,3.3772,1.368,1.8907,2.5521,0.5925,3.3566,1.6368,1.3773,1.1092,2.1777,1 
7.6129,1.0818,2.4134,0.1749,3.2157,2.8046,-0.0443,1.5706,3.0412,1.0749,2.0387,2.0067,1 
7.4995,2.6844,1.4333,2.9116,2.0534,2.142,2.0359,3.1997,1.0022,1.8035,1.8195,1.8334,1 
7.492,2.172,2.861,1.0017,0.7201,3.8724,2.8742,3.0726,0.328,1.3384,1.7841,1.8914,1 
7.6574,3.4452,3.2978,0.6302,2.3776,2.2013,3.0033,2.4873,2.0357,4.0458,3.556,-0.457,1 
7.1331,1.6162,2.76,1.0976,3.6294,3.7133,2.9383,2.1028,1.3253,1.7773,1.5943,2.6957,1 
7.5254,1.9018,1.8518,1.641,1.8938,1.5288,-0.1332,1.4124,3.6673,1.5949,-0.0078,-0.3455,1 
6.9165,1.3919,2.8054,1.3412,2.0589,2.2639,1.4004,2.8477,0.5312,2.7311,2.8001,1.0953,1 
8.4716,2.6191,1.6185,2.4462,1.6035,1.726,4.0146,1.7624,1.5843,2.7984,1.3831,0.0657,1 
5.9859,1.4182,2.3661,0.8175,1.4168,2.2313,4.0252,3.1661,0.883,1.4192,2.7551,2.9953,1 
7.7524,2.2713,1.7166,3.4173,1.197,1.1144,0.8073,1.6661,4.5902,2.5935,3.3803,1.7457,1 
7.6728,1.9129,2.6078,4.1948,1.6007,2.1495,1.7842,0.7715,1.5277,2.9312,2.8728,2.1482,1 
9.386,3.4717,1.2249,2.8809,3.3732,-0.5781,2.9798,1.2617,3.5024,1.8645,3.4347,2.4607,1 
6.783,1.9632,1.0848,2.1909,3.9314,1.6318,3.0784,0.6475,0.9053,1.3217,2.2827,2.3825,1 
8.1454,3.3662,3.7175,0.2205,0.1948,1.4498,4.0951,3.7044,0.5808,1.8535,2.6666,1.6845,1 
9.6864,0.8522,2.3943,1.3996,2.4283,1.0205,2.6071,1.4053,-0.336,2.3459,1.0895,3.1191,1 
7.4569,2.3932,4.1688,1.1422,2.3844,3.9084,2.3796,1.4359,0.7894,2.0878,2.4526,2.9266,1 
8.3069,2.6964,0.7475,2.6005,3.4416,2.2428,1.5324,2.8588,3.6371,2.1701,2.349,1.3257,1 
8.4655,1.981,2.2974,2.187,3.2023,2.0622,2.1301,0.9726,1.3041,2.4932,1.4047,2.2854,1 
7.9975,1.7095,2.9898,1.1279,2.4104,0.6074,2.9109,0.3685,1.2514,2.5282,1.6487,1.5147,1 
7.4538,1.9506,1.0688,1.6359,1.257,1.2194,0.668,1.93,3.1606,0.9881,1.277,2.1629,1 
8.6225,1.7152,4.0089,2.1554,1.4578,0.1836,1.5049,1.6657,0.1986,1.17,3.517,2.1195,1 
9.3215,1.9368,2.821,-0.1141,2.7807,2.8085,3.6575,2.966,2.5227,3.5711,0.9147,0.97,1 
7.112,3.4453,2.2031,4.6136,2.584,2.4119,1.1099,2.5371,3.9314,1.4763,0.7519,1.7241,1 
7.6292,0.6069,2.1241,0.9071,2.3042,1.4747,1.9589,1.1818,2.4952,1.9743,2.4897,1.717,1 
6.8189,0.1032,2.4007,1.6028,3.8676,2.0251,3.0879,0.7266,1.3638,4.6437,0.991,1.1406,1 
7.8099,1.0364,3.5435,3.7273,2.449,2.4814,2.3109,2.7136,1.4805,1.9873,3.8252,1.6915,1 
7.8807,1.716,0.6484,2.7774,1.4887,2.6812,3.4941,1.6814,1.9156,2.2989,2.1902,1.4764,1 
6.2326,0.5672,2.9695,1.2497,1.3596,2.6974,1.8426,1.6923,2.1015,1.4951,0.8568,1.4148,1 
8.7293,1.7054,0.7217,0.3883,1.9544,1.5695,3.4847,0.456,0.1031,3.3161,1.4037,2.4405,1 
* 
2.2312,5.3745,3.0197,2.7176,-0.043,2.6208,2.9686,0.9133,-0.0064,0.7074,1.2168,1.4498,0 
5.8575,1.9827,2.4318,3.5196,2.2565,1.9002,2.0624,4.6443,1.8651,1.5775,1.5199,2.8452,0 
3.6449,5.257,3.7775,1.5122,3.0055,2.693,2.8455,2.5102,4.8954,3.7325,1.4492,1.7985,0 
6.2403,4.7288,0.6328,1.624,1.5886,2.8007,1.9046,1.1666,0.8255,2.1701,2.5457,1.6627,0 
5.2972,5.2854,1.085,1.2411,2.3384,1.9079,2.8509,1.683,1.768,3.4518,2.0015,2.4735,0 
4.9551,4.7028,1.5062,2.3065,1.4617,2.2798,2.5072,2.9793,3.1293,2.8005,0.007,1.2508,0 
5.6025,5.921,1.4004,2.1673,3.0788,0.3038,2.4263,3.6423,2.8396,2.3009,0.5371,2.6071,0 
4.0699,2.7241,2.8719,1.1991,3.3965,2.69,2.4305,2.3902,3.2056,2.3445,2.5019,1.7078,0 
6.301,5.4861,-0.3271,2.0654,0.7361,1.8241,4.3628,1.8157,1.6873,0.9064,1.5197,3.4414,0 
4.303,4.5836,2.1731,3.2993,1.641,2.0001,2.7084,2.8686,2.0366,1.4235,2.5146,1.4111,0 
4.812,4.6463,3.6355,2.5083,2.1311,2.5159,2.1608,3.424,2.1313,2.0654,2.8116,3.2166,0 
5.7817,3.4129,2.6043,2.8011,1.1425,3.4111,1.6202,1.9223,2.6098,3.8113,2.7107,0.1297,0 
4.9351,4.157,0.7982,2.1206,3.2204,0.6874,2.5205,0.9472,3.9433,1.5936,0.6993,2.5822,0 
6.8153,2.9933,0.8447,3.6197,2.2154,2.2045,2.9879,1.7436,2.5354,1.7963,3.1547,-0.2902,0 
5.7735,4.0208,2.0279,3.1267,3.4459,0.3516,1.8286,2.4165,2.1552,1.1065,1.9666,1.7551,0 
4.8261,5.0805,0.4685,2.238,1.4488,1.8217,2.5662,3.2353,0.6488,3.263,2.9212,1.0314,0 
4.4848,4.4127,4.2936,0.8845,1.1516,3.8259,0.8162,2.4246,2.927,3.0007,2.1147,0.5334,0 
5.379,3.9979,1.5501,2.8588,3.3828,3.47,1.0627,3.1146,2.2376,2.0206,2.3805,3.2102,0 
5.2538,2.7911,2.1304,0.7842,2.3499,1.6852,3.2127,2.9647,0.9355,0.4122,-0.3146,1.5713,0 
4.0351,2.9217,2.3217,1.5012,-0.0466,2.8111,1.9377,1.6344,1.3571,1.7612,2.1687,2.9746,0 
5.3281,3.8583,1.844,2.369,1.5286,0.6196,2.7263,0.1682,1.1066,3.8962,3.0789,1.4229,0 
3.2744,5.0755,3.2203,2.2815,0.8093,1.9733,1.9107,2.0723,2.248,2.4618,1.6199,3.3321,0 
5.5972,3.589,2.1956,0.5514,2.4012,3.0416,1.4683,2.6116,1.8046,1.8112,1.1243,2.4464,0 
4.5575,3.6026,2.7429,2.0702,2.5766,1.3387,3.3713,3.447,1.2319,1.7336,1.7823,3.0899,0 
4.8252,5.0464,3.7578,4.5733,0.8716,4.3031,2.2273,2.334,1.7962,1.958,1.5291,1.9803,0 
5.3506,3.3089,3.2206,2.9682,1.3677,2.594,1.7186,3.8173,0.3415,1.9929,1.4023,1.2565,0 
5.6577,5.1452,3.691,-0.3247,1.2201,2.6695,2.1623,2.0351,4.7979,2.5884,1.8059,1.9523,0 
5.2063,4.9696,0.5333,1.5086,-0.8714,1.7854,2.2796,3.8154,0.06,2.3334,1.4658,1.7592,0 
5.9176,3.6261,4.0623,2.1054,2.6364,1.8847,1.1678,3.6728,2.0109,0.9832,2.509,1.9664,0 
5.7806,2.9235,3.5296,1.4506,1.2921,3.0083,1.3842,1.2778,2.4241,0.1768,2.1897,1.0203,0 
5.4744,3.1029,2.7653,0.5723,1.4967,-0.0817,2.0455,1.1214,0.2689,1.7287,0.7527,4.8443,0 
4.9611,4.6133,2.5501,2.4803,1.3383,0.8209,2.331,1.1472,2.4215,0.5878,3.6305,2.0783,0 
4.0975,5.4433,2.5563,1.8436,2.1945,1.5106,3.0626,2.9057,0.8411,-0.0927,4.0947,4.0957,0 
5.2323,1.8352,3.3696,0.5395,1.8537,1.6812,1.3126,1.152,1.7011,1.8401,-0.187,1.2438,0 
3.778,4.963,2.6692,4.5677,2.3097,0.6282,1.3591,1.7257,2.7012,2.0356,1.7828,2.4535,0 
6.2683,5.1914,1.627,0.3954,3.4947,1.2069,2.6584,2.5288,2.1132,2.0666,1.5635,2.1486,0 
3.9915,3.146,1.658,0.7211,3.1332,1.8428,3.052,1.1814,2.2485,2.3892,1.9025,1.8021,0 
4.976,3.0973,1.1085,1.9174,1.8479,2.6049,1.9815,3.2267,3.1719,1.9424,1.0046,3.0899,0 
3.8915,3.43,2.1296,2.1898,3.1396,2.7472,4.1999,1.0131,1.74,2.6737,3.2122,3.6033,0 
4.2161,5.0372,1.3264,2.7077,2.7464,1.4387,3.3098,3.1921,1.1902,0.7523,2.078,2.8734,0 
4.0975,2.9834,1.5539,2.3239,2.2735,1.9472,3.9324,2.3884,3.2301,2.0037,3.733,2.6716,0 
4.9568,6.1915,1.2322,-1.1355,3.5644,4.4096,3.1668,1.1289,1.2169,1.979,1.256,2.1192,0 
7.5806,1.7797,1.6655,3.1774,2.3847,1.8148,2.7886,3.7984,0.9849,3.2328,0.1748,2.4785,0 
5.5518,5.625,3.0952,2.2137,1.6579,2.5205,0.8852,1.8404,1.9803,1.6419,3.2375,1.965,0 
4.4318,4.4358,2.8911,2.0545,3.5295,2.523,3.3907,2.4984,-0.9693,2.6951,2.3805,1.4892,0 
6.4542,2.9994,4.5629,2.9074,2.3435,2.5379,2.7945,1.2083,2.9689,1.3411,2.2084,0.8527,0 
6.638,5.4192,2.4472,2.8949,3.4759,1.6605,2.1677,1.0637,2.82,1.0014,3.2173,2.4259,0 
6.4002,3.1599,1.8035,1.6512,2.7403,1.4472,1.4492,3.0351,2.2964,2.4919,1.1479,1.3096,0 
3.6387,4.312,2.2416,1.5962,2.2785,0.9987,1.1083,0.6603,0.8295,1.6713,1.5739,3.3147,0 
7.4456,3.3112,1.3075,2.0733,1.8518,2.0434,1.489,1.138,0.8414,1.3446,3.4807,2.6199,0 
4.2476,4.2358,3.0842,2.1352,1.2147,1.643,2.6421,1.5401,2.9487,1.3314,2.6932,1.0905,0 
5.2339,4.683,2.7475,0.264,3.4173,3.0529,1.8846,2.3881,2.3616,2.9335,0.2983,2.4573,0 
3.7053,3.7708,2.563,-0.0062,1.074,0.0983,1.2731,3.5434,2.5231,2.8954,1.3468,2.1577,0 
3.8754,2.9535,2.7675,4.2816,0.2153,1.638,2.5247,1.4404,-0.3415,2.8715,1.1352,1.2651,0 
4.1881,2.085,2.6208,3.8079,0.7897,2.2739,1.6325,4.0586,1.3847,3.4221,0.9332,2.9702,0 
6.7546,4.355,3.5884,1.6515,1.9329,2.6127,3.6237,1.9031,1.954,0.7714,1.3141,0.4097,0 
4.8404,5.0267,2.7642,3.69,2.3449,2.318,1.1534,1.1073,3.0495,2.3606,0.391,2.057,0 
5.5045,4.3267,1.8642,1.1007,0.9672,1.1641,3.4864,3.9345,2.2278,1.5562,1.0025,5.2745,0 
5.2443,3.3474,1.4414,0.4387,2.2109,1.148,-0.1816,2.1196,2.2692,2.9336,2.1532,0.8394,0 
4.7012,3.7011,2.3867,-0.3535,1.4152,3.2251,2.7774,1.4709,1.859,1.6041,3.6619,3.8492,0 
6.13,2.6153,2.3184,3.0135,3.107,1.3466,0.1333,2.6426,1.8952,1.2651,-0.0234,0.5489,0 
5.8341,3.0687,2.7648,2.6713,3.5515,1.4424,0.8508,2.7667,0.6588,1.4063,3.6772,1.9732,0 
3.3724,3.4206,1.6037,2.5944,3.6003,1.7501,2.1733,1.8058,3.5605,3.561,2.0214,1.9447,0 
6.8237,4.9015,2.2633,2.1235,3.4947,2.0706,3.3752,1.6386,1.744,2.5237,1.9178,2.9559,0 
5.9941,2.3578,1.3936,2.7934,2.4865,1.424,0.4942,2.0505,1.5994,1.0493,3.1372,1.9158,0 
5.7756,3.7583,3.1142,2.0158,0.6805,2.6329,2.1295,0.3884,1.7837,1.0131,3.0085,1.0266,0 
6.0606,5.3258,1.8609,2.4392,2.1799,0.4626,3.7275,2.039,3.2238,3.1032,0.2065,2.9745,0 
5.4846,4.16,1.7239,3.7841,1.6854,-0.0203,2.2586,2.2217,2.5888,1.3739,3.1843,1.3972,0 
5.2711,4.5427,2.4578,3.2855,3.338,1.255,3.1707,0.9115,2.4615,2.3123,2.0782,3.1367,0 
5.7269,3.7703,3.9243,0.9386,1.3908,1.6824,3.3148,1.353,3.4529,1.9669,2.7405,0.9742,0 
4.7706,4.9327,3.2586,1.0687,1.331,0.6036,0.7742,3.4378,1.425,1.2037,3.0681,1.1238,0 
6.4855,4.3387,0.4695,2.4784,1.3963,1.3589,2.7685,1.3095,1.6699,1.8367,2.7301,3.7336,0 
4.1819,3.2168,1.3228,2.6954,1.7633,3.4197,2.7326,1.3603,2.5496,0.2818,2.6082,3.3256,0 
4.1035,2.8385,-0.1217,1.6273,1.4994,0.8662,0.8689,1.7114,2.6152,3.1693,2.4382,2.6961,0 
5.2532,2.2747,2.5546,3.089,0.6153,2.5918,1.1122,2.1975,2.5721,1.9358,2.7617,2.2504,0 
6.6059,3.1651,1.5,1.6072,2.8808,3.4139,2.3909,1.5049,1.2599,4.0017,2.0433,2.4151,0 
6.6434,3.8663,2.2022,0.9655,1.8998,2.872,2.1658,0.9331,1.7552,2.3219,0.669,1.7443,0 
4.1538,3.8527,1.0431,4.0243,2.6093,3.0023,2.2719,2.1832,3.5274,0.5865,1.8715,2.7351,0 
5.8858,5.5214,2.417,2.2636,0.6394,0.7607,2.7376,1.5571,0.712,1.0602,-0.052,3.2499,0 
4.7356,4.0179,3.0838,0.2077,-0.0109,1.3339,4.4206,0.1493,2.2072,2.3823,0.8851,0.5753,0 
4.3446,3.9394,2.3819,1.8093,1.6484,1.6916,0.6599,3.7885,1.5972,1.6897,1.3656,3.1184,0 
6.2704,4.7795,1.8537,2.0317,0.8364,4.9671,3.4806,1.7877,-0.1977,2.9071,0.6451,1.6278,0 
5.7993,3.9157,0.7419,3.1034,1.3597,1.2285,-0.5383,0.5902,2.5455,1.1206,0.4672,1.637,0 
5.3167,3.5601,0.9956,0.5001,2.0851,0.4961,1.3482,2.3867,2.6525,1.3998,1.1973,1.9274,0 
5.4475,4.8108,2.8637,3.0069,2.5157,3.2289,1.6079,2.7643,3.5487,2.9643,1.9434,1.5991,0 
5.9481,3.7931,2.0681,1.2569,2.0767,1.6975,1.4699,1.7148,2.7257,3.2246,1.6004,1.1133,0 
5.4013,3.7521,3.9755,2.3925,2.2358,2.1681,1.8729,0.9793,2.3425,1.2373,1.71,2.4689,0 
4.9834,3.2543,0.6693,1.722,2.4088,1.8885,1.4716,1.3082,3.4478,2.0096,2.2109,3.6657,0 
5.5532,3.8731,1.9692,2.7346,2.5815,1.3947,-0.3875,0.7403,1.3007,1.8401,4.0493,2.6706,0 
4.8069,4.3843,2.071,1.4,2.4908,0.9559,1.2068,1.0355,1.1264,0.9004,1.7755,1.7443,0 
5.786,4.5889,1.8098,2.8127,2.2729,1.6665,1.4635,3.7973,1.3816,1.754,0.9893,3.0697,0 
3.8724,2.6003,0.4982,1.344,1.9651,1.6596,2.4737,2.3373,1.8111,2.4266,0.945,0.8596,0 
5.0723,2.9119,2.5332,1.9936,2.2103,2.839,1.36,1.5843,2.1537,0.4188,0.175,2.629,0 
6.458,3.1386,0.8531,2.6073,3.5536,2.089,1.5915,3.4137,1.208,1.8213,1.1009,1.8185,0 
5.1354,2.8736,3.1542,2.1488,2.0165,2.8946,1.5987,2.2393,1.0419,3.0039,2.6016,2.5755,0 
5.3759,2.988,1.7443,1.685,2.7077,1.255,3.0108,3.8563,3.7831,2.2024,1.6635,1.1237,0 
4.5509,2.9815,3.7928,2.2137,2.2011,1.4748,2.9126,2.1135,2.4485,3.4011,3.3854,1.625,0 
3.954,5.4151,2.3548,2.436,1.9753,3.0634,2.7826,1.3827,0.3824,1.1817,1.0559,1.6546,0 
4.768,3.8501,1.9014,2.9795,4.7217,2.2545,2.0932,2.5208,2.9557,3.5658,1.8318,1.5949,0 
3.8973,3.8722,1.7744,2.0312,1.6495,2.0394,1.5067,3.3889,2.3621,3.7127,2.0483,3.0792,0 
5.1094,4.2518,0.8422,2.5041,2.2676,0.4512,1.0077,4.6279,2.1405,0.8379,3.9421,1.9071,0 
3.3767,6.072,2.177,1.3959,1.9577,1.0374,1.7893,2.4938,1.5224,3.5185,2.3344,3.3005,0 
4.5461,3.6819,2.9968,2.8578,0.6504,1.0212,3.336,1.2431,1.0521,0.5459,2.8168,4.6716,0 
4.7215,5.23,0.2451,1.4075,2.0512,1.5172,-0.9732,0.9287,2.1351,1.0912,-0.4218,2.0166,0 
4.1943,5.2028,2.9369,1.0199,1.3143,2.5268,2.0465,1.8433,0.2408,2.0426,2.5281,2.9884,0 
6.3821,2.644,2.3484,1.9269,2.3992,0.7525,-0.2078,1.8802,3.4625,0.9929,1.8829,3.1513,0 
5.1548,5.4967,1.5948,2.2727,1.9713,1.7521,2.7165,3.4416,1.1625,1.775,1.5359,0.2252,0 
6.6301,1.7615,2.9391,2.8019,0.5862,2.2394,1.8966,2.6057,2.7372,2.4688,0.9276,1.5263,0 
6.1699,3.9103,2.9447,2.5722,1.233,2.5581,2.3394,3.0394,1.4136,2.3028,1.8949,1.3324,0 
6.3931,2.9569,1.8587,3.1419,2.2564,0.9399,2.1785,2.3963,0.6217,1.7747,1.573,2.501,0 
6.5157,4.9918,1.6518,2.4924,0.4827,2.1464,1.7697,0.736,2.1404,2.5296,2.0588,1.1952,0 
5.2949,2.9767,1.7237,2.8334,0.8962,2.533,1.8481,1.8807,1.5169,2.6428,2.4212,0.9927,0 
5.93,4.2468,3.8062,3.1954,1.6105,0.7743,0.895,2.6911,1.7787,1.2824,2.2952,0.7751,0 
5.2642,2.877,1.1762,0.0155,3.9501,2.817,1.8134,0.341,1.0341,3.0388,1.5959,0.8359,0 
3.5765,4.6704,4.2301,1.3712,1.0862,3.1673,1.142,1.1269,1.6149,2.6544,1.4831,1.3164,0 
5.115,2.829,1.1577,2.513,1.5672,2.156,1.173,2.3801,1.416,1.1851,3.0581,2.2052,0 
4.8855,3.278,3.223,3.5862,3.0177,2.5271,2.4256,1.8533,1.9711,1.6835,2.7575,-0.4991,0 
4.5167,4.3363,1.9044,1.9797,2.6723,3.3455,2.1539,3.2288,1.2954,4.3124,1.8131,0.6234,0 
5.5598,4.5046,1.6778,2.7914,2.067,1.0323,2.1912,3.4887,1.9491,1.9968,2.2889,1.8388,0 
4.707,5.2476,1.2511,3.1685,3.133,2.9739,2.3474,2.4594,2.5357,2.313,2.9472,2.2922,0 
5.9518,3.5638,4.2255,0.1002,2.0549,1.1555,1.8797,1.633,1.6107,0.4719,4.3463,1.3383,0 
6.7419,3.7534,1.9509,1.1774,3.3545,0.1615,2.0079,2.8869,0.181,1.4321,1.9445,3.4977,0 
4.3998,4.3102,2.0009,3.1871,2.9631,1.5233,1.973,1.3113,1.651,1.2099,2.0562,2.8701,0 
6.0906,2.5985,0.7698,1.362,2.2579,0.8871,2.0208,1.95,1.3572,2.9517,1.6503,2.0606,0 
4.0805,3.2831,0.0748,0.6738,1.9888,1.204,2.0979,0.3791,3.833,0.2584,1.3067,0.7151,0 
5.2357,1.9949,4.7896,0.2754,2.5582,2.517,0.4582,2.1408,0.2681,2.3474,1.7994,3.2267,0 
3.9644,4.8406,1.8107,0.8817,3.1542,2.8434,3.6233,0.3348,1.2176,2.8153,1.9333,2.1988,0 
4.5224,3.3654,2.7817,2.579,2.4966,4.0169,0.2232,2.5904,2.1316,3.8864,2.9315,0.791,0 
4.7482,3.7288,2.9977,2.5659,1.699,1.7606,2.2342,2.7588,2.1639,2.4618,1.4898,1.2837,0 
6.7655,2.6759,1.2853,2.1628,1.5193,1.3986,4.0003,2.2954,1.3954,3.0005,4.882,2.5966,0 
3.585,3.8351,0.7761,2.5683,1.8101,1.9803,0.9497,1.1865,2.0754,1.3554,2.6272,0.8385,0 
5.2982,3.0038,2.169,1.8082,0.4778,2.2188,2.3758,2.2626,2.6823,1.1123,1.0091,3.6223,0 
5.6856,4.5312,2.5645,2.1484,1.813,2.2183,2.4752,2.2854,2.8636,1.4689,2.2283,1.9808,0 
7.1727,3.7495,2.6417,0.8761,3.1995,0.1674,1.254,0.7966,2.4835,2.5649,1.9158,1.9508,0 
4.3691,3.6675,2.6247,2.6145,1.7642,2.598,0.0609,1.4413,2.4957,1.171,1.5318,0.6687,0 
5.3233,4.0864,1.843,1.7478,3.2834,2.1954,2.0306,0.3306,0.9296,1.6179,1.8856,0.1653,0 
4.624,4.377,3.0149,3.9127,1.2042,1.7963,1.6993,1.6873,2.5398,5.0243,1.6925,3.247,0 
4.9731,4.4508,2.7222,1.74,2.246,2.4287,2.147,1.0087,2.6003,2.272,1.1774,2.7477,0 
5.6606,2.6789,3.0983,2.3332,2.6589,0.511,1.989,2.4317,2.9697,2.624,1.5299,2.3111,0 
6.024,3.9383,0.0937,4.5731,1.6261,2.5898,4.3799,2.5422,0.0331,2.5948,-0.5756,1.3325,0 
4.0628,5.2493,1.9287,2.1466,2.1182,3.1224,1.8886,1.3694,1.497,3.5255,2.3755,0.7969,0 
5.4537,3.6645,2.3006,0.7033,1.5445,1.8988,1.1206,2.132,0.4974,0.5559,1.6557,1.2652,0 
5.8249,3.7282,2.1675,1.4019,0.2086,0.2274,1.2297,1.5438,1.3771,2.4969,2.4316,1.3513,0 
5.8697,2.4406,0.4783,2.0091,2.9165,2.1203,3.93,0.685,0.9045,1.4803,1.6689,3.0921,0 
5.9151,4.3965,2.8213,1.8849,1.6536,2.4257,2.4031,4.1824,2.5261,1.5985,4.3133,1.6571,0 
5.5892,3.1503,2.228,1.8683,2.0739,1.4702,1.1098,0.8654,-0.0916,1.6842,1.0224,3.0737,0 
