Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
-0.6337,-2.0094,0.7391,0.8533,2.6339,1.1164,2.4853,1.701,2.1223,2.4893,1.978,1.9205,1 
0.4668,-0.2222,2.933,3.1578,1.7383,2.344,2.3413,3.1772,-0.445,1.609,2.0416,1.4679,1 
-0.0672,0.3252,1.5371,1.6038,2.1308,2.2305,-0.3591,2.3712,1.8353,1.4612,3.179,2.5311,1 
1.6382,0.2777,0.5058,1.7402,0.9083,2.7073,3.2442,4.3762,1.0724,0.1163,3.153,2.1685,1 
1.6858,-0.2537,1.5812,2.3011,1.9775,4.6687,1.3132,3.2354,2.779,2.1919,1.3506,3.6803,1 
-0.32,0.4887,0.349,2.5336,2.806,3.2129,2.8698,0.9577,0.1856,3.6853,1.9849,1.748,1 
-0.3121,-0.325,2.3538,1.3333,1.799,2.6551,2.1088,2.5229,1.3531,2.7887,2.1198,2.0335,1 
0.5144,-0.9011,2.583,0.3937,2.3477,3.2921,4.735,1.8862,2.0841,1.1596,1.3586,3.5279,1 
2.2506,0.3418,2.6828,4.3663,1.4779,4.5617,3.5229,1.5557,0.7078,3.1737,1.768,0.7319,1 
0.9406,-0.1962,1.4496,0.9549,2.4064,2.1554,1.6544,3.376,1.7695,3.4874,3.5618,0.6828,1 
1.0859,-0.3744,1.4091,0.0267,2.3064,0.8608,3.0465,0.6142,1.5787,2.7705,2.5669,1.1241,1 
-1.416,0.9276,3.8093,3.1714,2.6214,2.5959,3.3212,1.4204,1.9057,-0.5712,1.6512,0.591,1 
0.2859,-0.1676,0.9393,2.8154,1.6607,1.5793,1.8543,1.8834,1.385,1.1706,1.1691,0.8586,1 
-0.1067,0.929,1.1814,2.1199,2.1181,2.2543,2.3513,1.4007,2.0349,1.7333,2.5357,0.6035,1 
0.1378,0.1845,1.3107,0.4195,2.7646,0.7399,1.2552,3.4448,1.1878,0.8719,3.1751,1.8764,1 
-1.6918,-0.4821,1.9063,2.1591,1.7699,2.9969,2.7583,1.6179,1.5733,3.0107,0.6135,2.4343,1 
-1.4817,-0.7632,2.8291,1.5697,2.0933,1.8267,3.0778,-0.0273,2.7257,1.8047,1.6244,1.4096,1 
-0.7713,0.4198,2.9187,3.4461,1.4305,-0.5536,0.9203,4.4564,3.3217,1.0914,1.9672,1.0583,1 
-1.517,0.4116,3.7272,1.6472,2.3824,1.891,0.7679,2.1199,1.4891,2.785,1.0152,3.4959,1 
0.7565,1.3315,2.407,2.9186,2.3441,2.3301,2.1277,0.8006,0.3146,1.1362,2.6826,3.7406,1 
-0.5741,-0.2721,1.2013,1.591,3.3014,2.0286,0.6696,1.2281,2.7876,1.0342,-0.151,2.4334,1 
0.3882,-0.8706,1.8887,1.8913,2.8618,1.8213,2.0457,2.4539,1.4423,1.2689,1.1525,1.4295,1 
-0.6122,-0.3578,1.3885,3.4445,1.7482,1.8059,2.249,4.3038,1.3422,0.0228,-0.1116,2.7144,1 
-0.6909,-1.23,2.9947,1.3486,2.6722,0.3685,2.5233,3.0173,2.7341,1.723,2.8253,1.076,1 
1.1173,0.598,3.0434,2.2246,3.6379,4.778,1.6127,1.8246,2.5241,2.1781,2.3033,0.8667,1 
1.2802,-0.8261,2.4143,2.466,2.0558,3.0304,2.3513,1.4921,3.3797,2.0697,0.8167,3.5477,1 
1.3944,-1.3595,3.6592,2.8528,1.3813,1.3579,2.2403,3.3091,2.4702,1.2197,1.6576,3.7835,1 
0.1137,-0.2077,1.3372,0.7989,1.4649,1.9476,1.9466,1.9315,1.8519,2.3414,2.6706,2.5016,1 
-1.7443,1.9344,3.3602,1.6169,2.3171,1.195,0.889,0.4721,2.7173,4.2196,1.3679,1.5808,1 
-0.1667,0.11,3.9612,0.4114,1.996,2.8557,2.5639,2.0923,3.1038,4.9064,3.5077,1.0151,1 
0.5798,0.3566,1.9497,2.518,3.6955,2.0484,1.7163,1.1309,2.6072,4.0863,1.5885,1.9951,1 
1.8596,0.5385,1.6454,0.6509,1.6294,4.2477,2.0493,2.9064,3.3138,0.977,3.0786,0.35,1 
-0.96,-0.5601,1.7809,0.8761,3.1401,0.9331,2.235,2.4764,1.2254,1.6323,0.2256,1.1713,1 
-0.4264,0.8529,1.1365,0.373,2.1492,2.9409,2.2738,2.5124,1.8022,2.7316,1.9492,2.839,1 
1.047,-0.5547,1.1341,2.5601,1.9308,2.6513,0.4864,1.4666,1.8413,2.1956,3.2556,1.6547,1 
1.1055,1.6737,1.4189,2.7182,1.3368,1.822,3.9283,3.7316,2.0437,3.2089,2.063,2.0686,1 
-0.4545,-1.1627,1.5726,2.6543,2.16,1.9153,4.6437,1.6898,3.1391,1.6103,1.8315,1.8045,1 
0.9424,-0.701,1.3825,1.6921,1.0701,2.6319,1.8048,1.5327,2.2322,1.343,1.7977,1.1974,1 
-0.8276,-2.1309,1.1464,1.3144,2.6938,2.2924,2.5288,2.8053,2.0277,1.9867,0.9077,0.3701,1 
-0.036,-0.0,1.9014,1.7956,1.5175,0.2343,2.4867,2.7005,3.095,2.3331,3.0897,3.7327,1 
-0.7019,0.0562,1.451,0.081,1.6948,2.3229,2.884,1.1299,2.1757,2.3669,1.6288,2.8051,1 
1.1585,-0.0888,1.5358,2.1439,2.1628,2.7721,1.3849,1.6044,1.3835,2.1809,1.8634,1.4096,1 
1.3878,-0.0238,1.7273,1.9258,2.6943,1.4356,2.6159,2.405,1.7722,1.8682,1.7801,1.9106,1 
0.9078,-0.2808,3.1288,1.72,1.3117,-0.3448,2.1776,2.4356,1.732,3.5455,3.7679,1.3732,1 
0.1119,-0.3448,2.6872,0.0779,1.649,2.5426,0.9419,0.7758,5.0241,2.5332,1.8381,2.557,1 
-0.3912,0.1654,0.4812,2.2427,1.258,1.1834,2.0261,2.6171,2.3677,3.6968,3.6231,2.6334,1 
0.2707,0.4235,2.5194,1.305,0.2947,2.0416,1.2279,0.7538,3.4068,3.008,4.1395,0.6507,1 
-1.4775,-0.3406,0.047,1.7407,-0.23,2.7484,0.9843,1.1966,0.3531,2.693,2.2054,3.0431,1 
0.3527,0.989,2.685,0.4401,2.3924,1.3044,-0.0533,2.7003,2.2624,2.6436,1.1332,2.0622,1 
1.0404,-1.7824,0.8031,1.059,1.8907,2.4726,0.7236,1.9967,1.1576,0.9431,2.7615,2.6639,1 
1.6761,-0.7613,2.3521,1.9616,1.3888,2.0232,2.4308,3.3696,2.3726,2.1023,2.693,3.2875,1 
0.8873,-1.4357,2.0175,1.2204,1.7846,0.7391,2.2454,1.9587,3.2087,1.415,3.0596,2.9903,1 
-1.4285,0.761,1.5601,1.2084,0.824,2.7483,3.3477,2.3648,1.2064,1.954,3.5074,2.5586,1 
-0.8872,-0.8659,1.2893,2.5783,1.1901,2.5894,1.9692,0.6871,2.4361,1.3216,1.5072,0.6752,1 
0.1505,0.7854,0.7906,1.6413,1.7456,0.7604,0.7354,1.2247,1.984,0.3924,3.8199,1.4576,1 
-0.931,1.7856,0.9516,1.6281,2.779,0.4949,2.1946,1.2832,3.0891,0.4556,2.5355,2.9931,1 
1.0858,-0.0314,3.1163,1.1649,1.1333,3.7553,0.7918,2.3014,2.2396,2.1067,1.1091,2.8839,1 
0.1754,-0.1733,3.0624,1.949,1.962,1.6768,1.9166,1.5189,2.6228,1.2261,3.7149,0.2164,1 
-0.3243,-0.3932,2.4177,3.0385,1.5302,2.0571,1.6949,2.1209,1.5563,1.294,0.9299,0.9564,1 
-0.2099,-0.3251,1.3537,0.4977,2.5007,1.1922,2.3539,1.037,3.1987,3.1316,2.5785,1.1191,1 
-0.24,-0.1489,1.0963,2.4873,1.4118,0.9998,1.879,2.6971,4.3966,1.5735,2.0142,1.0154,1 
-0.1968,-1.0681,2.4973,2.1637,2.6703,1.4722,2.065,1.0018,1.4588,1.9386,0.7293,1.0556,1 
0.6513,-0.0732,1.1555,1.9193,2.2461,1.3822,2.7937,2.0562,2.6555,2.3612,1.7635,2.5997,1 
2.0454,-0.7927,0.2127,1.9963,1.6382,2.8379,0.1822,2.4624,4.2188,2.85,2.0292,1.8111,1 
-2.0896,-0.5771,1.729,2.9794,0.8323,3.8164,1.1001,1.5415,-0.2836,1.8892,1.5911,1.5075,1 
-1.6193,1.8989,3.0819,-0.0088,2.4151,1.3099,1.8397,1.472,1.4502,1.9437,3.1569,1.5523,1 
0.4368,0.7545,3.1739,2.7462,1.5433,1.2233,1.2414,0.3339,1.6258,3.1786,1.3728,2.6734,1 
-0.2996,1.2886,2.9324,3.7345,1.5724,2.5879,1.5195,2.276,1.9003,3.0535,1.592,3.4541,1 
1.449,1.7821,0.66,2.6118,1.2843,0.8514,1.1828,0.9939,1.8269,3.6494,3.1577,2.7,1 
0.9284,-0.0069,2.0602,2.8569,0.7178,2.0661,1.9373,0.6782,1.6529,2.0882,2.1534,0.3361,1 
-1.3551,-0.7482,1.8887,2.3354,0.9677,1.3851,2.6336,2.5113,3.6442,2.4989,1.8747,2.1123,1 
-0.3393,2.6668,3.3986,1.1482,2.878,1.2861,2.9706,2.5104,2.679,1.4101,2.2191,2.2944,1 
-2.2606,-0.1254,3.6422,0.1189,0.9013,3.1408,1.805,2.1847,3.1346,1.2793,4.6938,2.2895,1 
0.2243,-1.5038,1.311,0.7472,2.4517,1.0671,1.4603,0.4009,1.7866,-0.1605,2.8308,1.1304,1 
0.4941,1.2011,3.185,2.1531,1.0767,2.8261,2.9596,2.2071,1.1961,1.0535,3.885,1.2401,1 
-1.4892,-1.1143,4.5526,1.1673,2.4848,1.3155,1.0354,1.0797,2.3377,3.1835,0.9834,3.8503,1 
0.4911,0.2138,1.9661,1.0567,1.8646,2.7456,0.6255,0.6491,2.9124,3.1526,1.5197,1.5901,1 
0.3177,-0.6944,3.1356,1.4811,1.0638,3.0644,1.74,2.871,3.6079,2.0785,0.295,3.2638,1 
1.324,0.1532,0.9709,2.2041,3.524,2.9079,1.019,1.741,0.4513,2.7675,1.4228,3.5297,1 
-0.388,-0.2134,0.8382,2.657,3.0815,0.9148,1.2898,2.9429,1.708,3.0336,1.6618,0.9927,1 
-1.1567,-0.1551,3.3048,2.2172,0.7922,2.2543,2.6406,0.1395,-0.3958,2.3915,3.7288,2.6164,1 
-0.046,1.2216,1.7768,0.5584,2.2497,2.5581,2.8181,2.1474,3.8093,1.3088,3.0085,3.8114,1 
1.4659,1.48,1.7607,0.7127,0.2272,2.3753,2.7682,2.475,1.7065,0.7954,1.3249,1.4177,1 
-0.1134,-0.8731,1.009,2.7833,2.1724,2.5683,1.899,1.6169,1.6041,2.0607,0.986,1.2221,1 
1.1985,1.6639,1.4486,0.3913,2.8739,0.836,4.0124,0.8507,-0.1627,2.5876,0.9067,0.5263,1 
0.2819,2.2094,2.8766,1.3581,1.0722,2.0273,2.4928,1.3297,2.706,0.1036,2.5873,2.3616,1 
-1.7296,-0.1035,2.0009,0.9802,2.9162,2.4839,3.1022,2.4301,1.8669,1.5583,1.21,1.2144,1 
-1.2409,-1.2209,0.3869,3.1563,3.1394,0.7454,2.864,2.8944,0.6364,2.929,1.8831,1.7544,1 
0.6291,0.0004,1.5459,1.733,2.1152,1.6774,1.5812,1.6504,3.6102,0.8952,2.1212,1.3585,1 
-0.1056,-0.872,3.3805,2.2866,3.0946,2.3623,1.9133,3.1982,2.9661,0.8391,2.0441,2.9434,1 
0.3055,0.9108,1.3533,1.9704,0.8577,1.1749,1.7264,3.4871,1.5506,3.2709,2.5985,0.7959,1 
-0.4728,-0.4685,1.8772,0.9756,3.294,1.3199,1.9119,2.3003,3.2351,2.6621,0.6507,1.8605,1 
0.4376,-0.4869,2.13,0.2507,3.0858,1.5686,1.9106,1.4501,0.1624,0.8427,3.2384,1.7458,1 
-0.0144,0.4828,2.0775,2.1246,1.5373,3.0117,2.0113,2.3815,2.8306,2.5661,1.9082,0.2858,1 
-0.5988,0.6459,1.6994,1.9623,1.893,0.4535,2.967,2.1231,2.485,2.01,2.7127,1.97,1 
0.9511,-1.7491,0.2162,1.2816,1.9204,1.3161,1.0652,3.0949,2.6619,3.9802,2.2012,1.5593,1 
-1.1591,-0.4671,3.2972,2.9144,1.1185,1.4156,2.805,0.3979,3.106,2.7426,1.5685,2.9626,1 
0.0704,-0.6348,1.547,1.4456,2.1909,2.1841,2.4992,2.7456,1.6441,3.3906,2.3654,3.9267,1 
-0.3746,0.0534,3.3247,2.6622,3.9134,1.6962,1.9378,3.4852,0.8973,2.3449,4.8612,1.732,1 
0.0088,-0.8919,0.7228,2.18,2.1213,2.2209,0.9923,0.0052,1.914,2.8561,2.2493,2.1069,1 
0.3399,0.4939,2.6437,2.0981,1.6769,3.1907,2.2738,3.5091,2.2396,2.9752,2.7777,2.8876,1 
-0.5974,0.2234,1.3851,0.0699,-0.4724,1.8622,2.2001,2.1688,4.2657,0.6859,0.301,1.1396,1 
0.442,0.0763,1.4317,2.3453,1.5779,0.8685,2.3376,1.8939,2.4021,2.5748,0.4611,2.7781,1 
0.0458,2.6224,3.6239,2.4899,2.9745,2.7193,2.01,2.302,1.4204,2.6106,1.3915,1.7544,1 
-0.8553,-0.198,1.9998,2.1144,1.4192,2.3481,2.8983,1.7517,1.6763,4.1474,1.0671,2.3307,1 
-0.6815,0.0985,0.8118,4.7201,2.315,3.2483,2.1266,1.9727,2.8649,2.3944,0.4454,1.6459,1 
0.3097,-0.4118,2.1756,3.422,1.4882,2.0256,2.5278,1.4927,4.6646,1.8402,2.9852,2.0876,1 
-0.8709,0.6153,1.3888,1.79,3.6005,1.1339,0.9548,2.4035,2.599,2.7166,3.4674,3.1594,1 
-1.6803,1.2118,3.2515,1.2904,3.3962,0.67,0.9157,4.068,3.146,1.2684,1.308,2.4261,1 
-0.1458,0.1158,2.5761,1.0233,3.5475,0.1594,0.8394,1.1056,0.796,2.1186,0.8961,2.0284,1 
0.21,-0.0013,3.0564,1.7289,2.3141,0.9302,2.9358,2.4653,2.2593,3.039,1.2814,-0.0852,1 
-1.1294,-0.1642,2.077,3.7718,2.2126,2.1183,1.0709,3.0109,2.1627,1.3671,0.7648,2.7467,1 
-0.4666,-1.5295,3.2892,2.2625,2.1494,3.1078,1.0977,3.1459,0.7309,1.5556,0.7966,1.7535,1 
-0.9192,-0.538,0.7092,2.2301,1.3013,2.4384,1.1155,1.7991,3.4074,2.1591,0.3066,3.0252,1 
-0.2321,-0.7751,2.5886,1.8667,1.6689,2.1303,1.9768,3.9106,3.6461,1.2961,0.8857,2.7838,1 
1.6134,-0.6359,1.6549,3.3616,3.3286,0.2078,-0.4102,0.7629,-0.083,-0.5613,1.7402,2.5906,1 
-0.8919,0.7032,1.8502,1.8095,2.6223,1.0148,2.0837,3.7968,1.1524,2.1799,1.6679,0.4272,1 
-0.1058,-1.1886,1.4765,1.4018,2.885,2.0718,2.0639,2.5122,1.7145,2.368,2.7228,2.4819,1 
1.3381,-0.3621,1.5518,1.7651,1.1465,3.0636,3.2703,2.5886,2.6805,2.5944,0.6772,2.7124,1 
-0.1657,-0.5561,1.0483,-0.1088,2.2391,0.2706,2.3128,1.9391,1.288,1.2696,3.5324,2.4608,1 
-1.9575,-0.1422,2.5606,1.578,1.4202,2.9862,3.1434,2.4042,3.0426,1.6424,2.2486,1.8572,1 
1.6843,0.2926,0.2626,3.1066,0.4676,3.5661,2.7116,1.5935,2.1148,1.3916,3.0627,2.0754,1 
0.2172,-0.5284,3.0822,0.095,1.009,2.4029,0.6719,1.8217,2.014,1.9701,2.2225,2.8476,1 
0.0782,1.4013,2.661,3.6314,2.0659,2.907,3.7292,2.2044,2.6614,2.383,1.2941,2.2561,1 
-0.0452,-1.0316,2.2342,3.096,1.2655,-0.4011,2.3689,2.6964,0.2799,-0.5075,0.2729,2.695,1 
0.1928,-0.9722,0.71,3.5897,1.3227,3.4637,3.0623,1.5933,2.971,2.7387,3.5324,3.4897,1 
0.5854,-1.2795,0.781,3.0057,2.097,1.2144,1.0736,2.5262,3.6681,0.6145,0.5311,3.3793,1 
-0.2737,-0.9156,2.3538,1.7852,3.2848,2.7755,1.3505,0.7528,1.31,2.9468,2.1741,0.8716,1 
-0.1915,0.7512,3.6552,2.3746,3.1099,3.2812,1.861,2.226,2.1555,0.9515,2.964,4.1709,1 
0.3302,-1.1335,1.8965,4.1358,1.031,2.4358,1.8055,2.9066,2.0978,0.1406,1.7172,1.8538,1 
-0.34,1.2384,2.4735,2.705,1.4784,3.3143,1.7489,0.3499,0.7984,2.4361,1.278,1.6538,1 
-0.0635,0.4796,1.4319,0.5607,4.1201,-0.3612,1.7698,3.4025,2.4076,3.3923,0.6034,2.5965,1 
-0.7694,-0.7441,3.9779,1.0104,4.0681,0.6222,1.2405,1.3907,2.6286,1.1961,2.6812,2.1013,1 
2.0283,1.2664,1.2139,1.4053,1.6111,1.1008,2.4325,0.7682,3.229,1.8851,2.4339,2.454,1 
-0.8197,0.5492,4.4122,1.8097,3.6363,2.2555,2.9836,3.0127,2.4273,1.5286,0.6309,1.47,1 
0.1727,3.7573,2.3882,0.9447,3.11,4.517,1.5859,3.2521,3.4681,3.1084,2.7,1.6874,1 
-0.513,-0.4004,2.847,1.7134,1.9119,2.6395,-0.2446,3.2737,2.4871,3.295,0.6865,2.0183,1 
0.5606,0.6805,2.6565,3.7998,2.7904,1.7126,-0.2482,2.303,3.423,2.1547,0.7416,2.0699,1 
-0.4011,-0.6001,2.2389,0.0223,2.0236,0.7941,4.1098,1.3064,2.5658,2.2388,2.1547,2.17,1 
0.1728,-0.3558,2.8299,2.2561,2.4077,-0.1437,3.0812,0.7133,2.7424,1.3352,2.0662,2.7202,1 
-1.0198,0.3557,1.761,1.9614,1.4829,0.7916,1.3954,2.6181,1.7301,1.868,1.0528,3.1476,1 
-0.4987,-0.93,2.3553,4.8181,1.0661,2.8472,1.4688,0.6083,1.2586,2.4492,2.1474,2.6552,1 
-0.4927,-1.0605,2.3668,1.4733,1.4221,2.0801,2.7007,2.3075,-0.5217,1.9852,2.841,-0.2064,1 
0.9801,0.64,0.601,1.1081,2.8351,1.4911,1.9429,1.6907,2.2136,2.2975,3.1455,0.8046,1 
0.8304,0.7497,2.8445,1.1747,1.4317,3.157,1.967,1.342,2.1721,1.4417,1.71,0.7153,1 
0.6518,2.4837,2.2958,2.6989,2.4378,3.2041,1.9659,2.0531,1.9922,1.7603,3.4529,1.4554,1 
0.3857,-0.6814,1.4306,0.6341,1.2999,0.5627,1.3409,3.1788,2.4018,3.3353,0.7055,-0.0353,1 
-0.8661,-0.8863,2.105,3.5588,2.8147,3.6561,3.2429,2.0812,3.026,3.1456,2.625,2.9823,1 
-0.6217,1.3915,2.1349,0.5807,0.844,0.9563,2.2263,0.5954,1.6529,0.5469,3.6448,1.9702,1 
0.1095,0.9454,3.0205,1.3785,1.4259,2.5249,2.6637,-0.9215,1.189,3.2655,1.986,1.4862,1 
1.2733,-1.7771,1.2874,1.8968,0.7981,2.7255,2.581,1.9527,3.8023,0.9499,-0.7091,1.8147,1 
1.175,-0.811,3.6074,2.8699,2.3606,1.6326,1.9555,2.4985,1.9722,2.0739,2.8106,0.6633,1 
-0.7043,-1.7882,2.7657,3.1806,0.6678,1.2172,1.0893,2.2998,1.6486,2.6007,1.9406,2.8463,1 
-1.0785,0.6997,2.6749,1.8116,1.6249,1.6388,1.1855,1.3822,1.1845,1.727,1.6578,3.1883,1 
0.9246,-0.4596,1.7683,1.8085,1.1218,1.6822,1.4064,2.7392,0.3475,0.6679,3.0074,3.7648,1 
0.6029,-1.5496,1.9973,0.4594,1.4018,1.9662,2.1521,1.6889,2.398,1.6297,2.2895,0.2122,1 
-0.7157,1.0097,2.3683,1.741,2.3603,-0.3722,3.4976,2.8455,3.4954,0.1178,1.8607,1.1345,1 
0.3865,-0.4802,1.8424,3.3114,3.0559,3.1424,2.8434,3.8138,2.2594,2.6412,1.8529,3.3893,1 
-1.6124,-1.3943,2.1021,2.4309,1.4274,4.2883,2.9412,2.1294,0.3285,0.6613,1.6029,2.1943,1 
-0.3077,0.9919,1.4975,3.0072,2.0177,3.0848,3.0921,1.6807,3.7138,2.4181,3.8333,2.2751,1 
-0.2416,1.2863,2.9439,3.1212,2.1144,2.0984,2.6788,2.0779,3.315,1.6249,1.0858,3.0139,1 
-0.9164,-0.2626,2.1532,1.0788,1.2957,0.2037,2.0941,3.1188,2.8111,1.3882,2.5292,2.1932,1 
-0.1678,-0.4063,3.2304,3.0626,1.1961,1.5418,2.4643,0.0749,0.0746,2.6301,0.9377,2.0969,1 
1.5467,0.8925,0.8347,1.9331,1.7516,1.4231,3.6373,3.4227,1.0131,1.8008,1.8843,1.5257,1 
0.0894,-0.5726,1.3493,-0.6932,1.501,2.6091,0.837,1.4161,2.1486,2.8596,2.7353,3.9541,1 
-2.0051,-0.4935,2.1179,1.9492,1.8042,3.7335,2.2297,1.7187,3.4201,2.4381,2.0771,1.5572,1 
-0.2954,0.2887,2.7169,2.2629,3.306,1.575,3.2898,0.8836,0.585,2.8748,1.6152,4.3049,1 
-2.2993,0.3619,0.8201,1.247,2.4205,2.0599,2.2334,2.2004,-0.0373,1.5978,1.644,3.3398,1 
-0.4615,0.8162,1.5955,2.0012,1.0705,1.7481,4.1698,2.1696,1.1483,4.2879,1.5414,2.3016,1 
-1.2487,0.9636,2.3328,1.2161,2.3388,1.8834,2.7645,3.2768,2.2524,-0.0191,1.354,1.1592,1 
-1.3777,2.9521,0.1447,3.2596,3.1222,2.2518,2.4238,1.4176,0.9941,1.5118,2.3902,2.4053,1 
0.2849,-1.5335,1.2145,0.9248,2.423,-0.2311,2.2862,-0.9245,2.5682,2.9931,0.7564,1.8667,1 
-1.8845,0.5784,-0.6201,1.912,3.6186,3.9125,1.6542,1.4784,2.5093,0.3734,1.9648,1.9596,1 
0.5491,1.2698,2.2078,2.0731,1.4179,3.02,2.5116,0.6995,1.8352,1.1251,2.2549,2.3627,1 
0.309,-1.1106,2.2596,1.0849,2.2235,3.3318,2.4075,2.7423,3.3287,2.5764,1.5004,1.0137,1 
-0.1967,-0.5929,2.8165,2.8262,2.7304,1.484,1.6731,2.8374,2.1707,2.7371,1.7358,2.3591,1 
-0.4221,-0.3933,1.4844,2.6134,1.5614,2.6396,3.557,1.41,2.2195,1.4398,1.8036,2.3608,1 
1.3065,-1.7601,3.5681,1.1434,2.2276,1.6297,3.4422,-0.4212,1.6277,2.2093,1.9802,0.9349,1 
2.0801,0.5231,2.8858,1.2442,0.7834,2.126,3.5685,1.8613,2.2719,2.7824,3.8032,0.5793,1 
-0.8212,-0.0889,2.5004,1.8838,1.5864,2.0952,1.8751,1.1826,2.0715,1.0318,1.6635,1.5112,1 
-1.5982,-1.4737,3.848,3.5374,3.2171,1.6029,4.1246,2.2978,3.4563,0.9116,1.4383,3.727,1 
0.9685,0.747,0.6367,2.6531,1.326,3.0731,-0.0586,1.7687,3.6229,1.665,2.5551,0.0965,1 
0.373,-0.7121,2.1457,1.2023,3.3024,0.6219,1.8901,1.5641,0.9033,2.4735,2.346,1.3721,1 
-0.9648,0.0585,1.8855,3.5298,3.3091,2.2489,1.441,2.0356,0.0568,3.5438,0.3157,4.0099,1 
0.1838,1.5152,-0.3294,2.1607,3.6993,-0.0783,2.3968,3.5993,2.4095,1.9931,0.5514,1.8984,1 
-1.5202,1.808,1.7623,2.4566,1.6746,2.2336,1.6568,2.901,0.8794,2.5606,1.3691,2.7599,1 
1.4249,-1.9028,1.6265,1.9638,2.194,0.53,0.8212,2.9446,1.329,1.8239,1.4219,1.3023,1 
0.8248,-0.4495,1.5897,2.5124,3.8114,1.6299,2.9409,2.9177,2.5039,2.7038,2.7875,1.9546,1 
1.2371,0.9393,2.0626,2.8079,2.2296,-0.5203,2.2582,1.927,1.3521,0.3646,2.5069,2.7158,1 
-0.7315,-1.04,0.2746,1.9186,0.6071,3.2896,2.1865,1.0252,0.0993,0.5542,2.6169,2.5292,1 
0.1231,-2.3432,1.0428,1.7995,0.7067,3.5239,0.8891,2.7232,1.4713,3.6811,1.0574,1.8303,1 
0.8407,1.6884,1.494,2.7318,1.9826,1.2615,2.8418,3.6881,1.5425,2.3505,0.9269,-0.4318,1 
-0.0819,0.103,2.4827,1.9055,2.3142,1.6903,1.7825,2.216,2.447,0.7996,1.9836,3.8744,1 
-2.6873,-1.1031,3.0464,2.3253,1.4481,3.7392,2.7979,2.0185,1.5663,4.3804,-0.1662,2.1804,1 
-0.0742,-0.2948,1.8064,1.117,0.8062,1.6038,3.2414,2.627,1.8245,0.9323,3.1047,4.0202,1 
0.1201,-0.5278,3.5062,1.5104,0.8836,1.4804,4.2815,3.4176,1.6268,0.8842,2.5135,2.67,1 
0.2594,-0.2557,0.7675,1.4101,3.0872,0.8928,1.6432,2.2381,3.5735,1.7623,2.6602,1.4662,1 
1.6972,-0.5623,1.9986,1.7075,1.5657,1.7407,2.5892,3.8073,2.0684,0.7675,1.154,1.8823,1 
1.3744,-0.2683,3.2754,2.0875,1.2888,1.4472,3.2526,3.1012,1.2961,3.1649,2.9907,1.9656,1 
-0.0379,-0.148,1.4723,3.107,2.175,1.8142,-0.4398,-0.0855,2.0152,1.4338,0.2849,3.5498,1 
0.2993,-0.4863,2.4419,2.8923,3.7403,0.801,2.9367,2.183,1.1434,2.6915,1.9125,2.5496,1 
0.6983,1.369,2.0099,1.8794,2.2091,1.1114,3.8525,0.2505,2.8126,3.1718,1.7117,2.5919,1 
1.2353,0.2479,1.5992,2.1767,3.2846,0.5182,2.5261,2.5679,2.2296,2.2215,1.8833,0.728,1 
0.7801,1.1637,1.9871,2.1383,1.9817,2.753,-0.6457,0.8738,3.2779,2.9232,1.6323,0.3817,1 
-0.096,-1.8436,1.3128,1.7802,1.8538,2.6523,1.0409,2.7771,1.5608,1.1099,4.6787,0.9689,1 
-0.0283,-1.4423,3.2282,3.5251,1.0527,2.91,1.7097,2.3733,0.4122,1.1763,0.5839,2.5364,1 
-0.1547,-0.3747,1.8538,3.9125,1.5719,0.8915,3.9397,1.5819,0.1535,0.7023,0.6527,1.0583,1 
1.3192,-1.042,1.8362,1.0998,2.5892,1.8116,-0.0428,1.5339,0.4645,1.4845,2.5847,1.3232,1 
0.1606,-3.2724,2.6447,0.0874,2.1168,2.5401,0.8731,2.306,3.1622,2.5902,1.3197,1.716,1 
-0.7228,2.1788,2.7443,2.1191,0.8466,2.2638,2.128,1.9934,1.2709,3.5259,2.836,2.1961,1 
1.6227,-0.041,1.6666,3.2,2.0097,2.2866,0.6084,1.979,3.3203,1.9893,3.2195,2.5077,1 
-0.6821,0.2276,1.6455,2.4973,1.5107,0.7504,1.6723,1.7123,3.7424,1.2372,2.8569,3.1156,1 
-1.8363,-0.145,2.1995,2.2769,1.4653,2.1525,2.5598,2.3145,0.6192,3.762,2.1069,1.9502,1 
0.0718,-0.0488,3.1173,1.8111,1.6263,2.971,3.2941,2.7813,1.4851,-0.0699,0.5777,2.2127,1 
0.7908,-0.6178,-0.1705,0.3099,1.6784,0.7802,2.0616,2.2433,1.6269,1.1797,2.4755,2.7077,1 
0.4739,-0.3363,1.9492,3.244,2.0861,2.1351,1.587,0.4692,2.8896,2.7558,1.3823,1.7957,1 
-0.65,-1.7453,1.3662,2.3323,0.8742,0.7353,1.8859,3.1425,1.5582,1.9749,2.0817,3.4311,1 
-2.8614,0.5536,1.8421,1.8643,2.5119,1.1488,1.3023,0.7352,3.4375,3.6172,3.1324,1.4837,1 
0.2524,-0.8179,1.0698,2.0254,1.8286,2.1798,0.9317,2.5401,1.345,1.0869,1.4673,2.8452,1 
0.8713,-0.3404,0.7455,2.5533,1.4492,2.0191,2.1312,0.6837,3.2139,4.41,3.5168,2.499,1 
1.2789,0.391,2.2796,3.2521,2.6261,1.141,1.6409,2.857,1.6044,1.1628,1.2443,2.6251,1 
