Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Class
-1.4432,2.7742,3.5864,2.3238,1.7124,2.2097,3.591,3.0796,2.0956,3.3069,2.2011,3.7112,1 
-0.4197,-0.4633,1.9387,2.465,2.8673,1.3326,3.0503,1.8239,2.1581,2.8445,1.1052,1.1655,1 
-0.0707,1.3582,0.945,1.9479,2.9895,2.4987,2.2149,1.0314,1.6509,0.8918,1.3861,2.3706,1 
0.9254,1.8271,1.6364,2.0743,3.2715,2.0778,2.0071,1.1505,1.5918,1.6144,1.7057,2.7424,1 
-1.4211,0.9967,1.2412,1.5161,1.783,0.7415,1.6283,0.5661,0.5169,2.1501,2.3058,2.2872,1 
-0.244,-0.4182,1.8972,-0.1895,1.8592,2.2095,1.3659,1.7017,1.0636,1.7169,1.8008,3.2302,1 
0.3513,-0.2179,1.8083,0.6326,1.2699,3.2067,1.7435,2.227,1.0875,-0.0363,2.8132,2.9245,1 
1.3232,0.0428,0.3488,2.6544,0.9023,0.3419,3.9697,3.1698,2.5558,3.8501,2.2939,0.9998,1 
0.4537,-0.1306,2.3528,1.2514,2.8693,1.6494,1.8181,1.4333,3.6154,3.0177,3.3318,1.7857,1 
-0.6896,-0.3953,1.5284,1.3994,1.7727,1.2342,2.0417,2.7871,3.0833,0.5167,1.6593,1.2622,1 
-0.2822,-0.7545,2.6492,1.4718,0.855,2.3493,0.462,1.6434,1.4102,1.7375,2.1514,2.7641,1 
-0.2673,-0.1337,2.4912,2.3373,3.0617,3.9276,3.4704,0.9969,2.4934,1.1348,3.1457,1.5676,1 
1.4401,-0.1357,3.1264,2.106,1.9462,3.3125,1.5322,2.6621,0.6158,1.8816,1.8238,1.2233,1 
0.3128,-1.0469,2.0692,2.7122,2.8227,1.5386,3.2206,0.8294,0.3213,0.4234,0.7402,-0.2341,1 
0.5686,-1.4212,1.531,1.4341,1.0479,2.3771,2.1045,1.854,2.3649,1.1474,0.3859,0.2345,1 
0.3067,-0.3545,2.5214,1.3264,2.8153,1.2533,2.8588,2.4285,1.8592,4.0112,2.4391,2.6374,1 
0.723,0.357,3.0273,1.6928,3.6139,2.363,2.571,1.8236,0.0543,3.1781,1.219,2.6081,1 
0.1532,-1.5033,2.2063,1.3301,0.8898,0.8427,3.1637,1.2634,3.1858,2.3649,1.1121,2.3501,1 
0.1308,-0.0921,1.6406,1.9772,2.6707,4.1864,0.9854,0.7166,2.7471,0.9914,1.7101,1.7621,1 
-0.1301,-0.9828,1.1541,3.2836,0.5011,4.0737,1.4507,2.7485,0.7667,1.7541,3.6487,3.1012,1 
0.8737,0.2011,3.39,1.107,4.517,0.7859,2.6497,2.5355,2.4902,2.6004,1.1308,1.1093,1 
-0.2846,0.9257,2.1485,0.1658,2.3188,0.9818,4.1493,2.4745,0.0792,1.6576,2.5271,0.9621,1 
-0.1109,0.1384,1.8038,0.8339,3.1024,-0.435,3.3871,2.8068,1.6102,3.4416,0.9672,2.6884,1 
-0.6393,-1.2094,2.3158,1.7672,0.8053,2.953,2.3811,1.7074,2.7055,1.7563,2.2483,0.7685,1 
-1.0339,0.2349,-0.3903,1.7791,2.6349,3.2138,2.5143,2.3133,2.3833,3.2567,2.9016,3.714,1 
1.2422,0.2652,3.1911,1.0639,2.1093,2.9491,1.1944,1.3703,0.0476,0.2516,1.8457,3.1338,1 
0.54,-0.1935,0.5077,3.332,2.9912,2.4709,0.3446,2.5306,1.0713,1.0957,1.9712,0.9062,1 
0.6751,-0.7208,2.4883,2.1633,-0.2252,2.6434,2.4133,2.6514,1.6735,4.0978,1.1066,1.7793,1 
1.592,0.2081,0.6778,1.9821,1.0667,1.3394,0.9431,2.3018,2.4145,1.5225,2.8122,1.6232,1 
0.9774,0.7616,3.5499,1.933,0.7409,2.2844,2.2305,1.8671,2.4982,1.7718,0.8863,2.2132,1 
1.139,-0.1647,4.0272,1.4028,2.4219,1.2079,2.2631,0.8382,1.931,1.3513,2.0458,1.1502,1 
2.1223,0.4285,1.5916,2.2237,3.6786,2.9465,1.0315,1.6157,1.4162,2.1405,2.3364,1.7277,1 
1.2211,0.8994,0.9458,1.8636,1.7368,1.3439,2.7498,1.7298,2.7413,1.5647,0.7794,1.5254,1 
0.5386,-1.074,1.8089,2.0454,0.4367,0.0693,1.3748,3.0971,1.7893,3.1077,2.0343,1.8668,1 
1.822,0.9243,1.9833,1.8511,1.0082,1.9005,2.3841,2.0722,2.1231,3.9463,3.0271,0.6368,1 
-0.0917,-0.4663,0.1505,1.717,2.8342,3.1022,3.1404,3.0407,2.8158,1.8769,1.2598,1.7762,1 
-0.1654,1.8285,-0.5763,0.6966,1.7469,3.4833,2.5114,1.0703,1.6007,3.8878,1.5153,1.9028,1 
-0.4075,0.126,1.9763,3.177,0.7723,1.9228,2.6514,1.9545,2.8488,1.2202,0.9543,1.6038,1 
1.3943,-0.3007,1.9442,0.7877,-0.2519,2.9972,2.385,3.2028,1.802,3.5523,2.7803,1.4522,1 
-0.6497,1.3745,0.426,1.2599,-0.3393,1.8867,2.6799,4.05,0.855,1.0668,2.2711,1.7774,1 
-1.3159,0.4803,2.4527,1.9417,2.0115,2.3914,2.0857,0.591,2.6173,2.036,3.3298,2.0853,1 
-1.6087,0.9073,3.2038,2.8464,1.7902,2.7065,3.0723,2.854,0.8593,0.4742,1.576,3.115,1 
1.3104,-0.7103,1.0712,0.0912,2.0487,1.8853,1.517,2.2286,1.7085,2.3368,3.1425,2.8916,1 
0.3346,-1.191,1.4236,3.5581,1.8613,2.7662,1.9184,1.2843,2.6781,2.0314,1.2412,3.1126,1 
0.7105,-0.3575,1.8165,3.8703,3.4246,2.7436,3.6634,1.0689,2.642,2.7938,1.9618,2.1218,1 
0.1917,-0.9521,3.044,0.8737,1.8206,1.2491,1.5415,4.677,2.1111,1.0349,1.8113,2.8802,1 
0.5372,-2.1594,2.3696,2.6145,1.8634,2.3226,1.1428,1.8123,0.6878,4.0822,1.5933,2.7022,1 
0.3304,-0.9984,1.6568,1.2149,2.3163,2.9938,1.8275,1.049,1.7985,1.8869,2.7127,1.203,1 
-0.0075,-0.606,1.2088,2.0132,4.4886,2.3474,0.3502,-0.3352,2.369,1.3692,2.0368,1.7496,1 
0.5053,-1.1881,1.6768,0.2468,2.6987,1.3505,1.7497,2.2214,1.3968,3.1186,2.8831,3.2196,1 
-1.0865,-1.2221,1.3103,1.7273,2.3086,2.0263,2.7611,3.191,3.4154,1.6105,2.5706,1.78,1 
-0.4388,-0.9935,1.49,1.5509,1.7484,1.7054,2.3879,2.0056,1.0368,0.798,1.3744,0.7629,1 
-1.3375,-0.4638,0.5019,4.0741,0.9254,1.048,0.52,3.3268,2.2125,2.0886,0.5458,1.0614,1 
-0.1619,1.0823,0.932,3.0925,2.569,1.1547,0.7483,2.6746,2.905,2.501,1.4712,1.6286,1 
-0.0883,0.1552,1.5142,2.359,2.0794,1.6494,0.8938,1.8899,2.0712,0.6986,1.618,1.5576,1 
-0.3924,-1.2963,2.3409,1.5392,2.3658,2.0553,0.9038,0.7603,2.266,1.0175,0.4707,1.0152,1 
1.3201,1.0463,1.9654,2.2827,1.8388,0.6136,1.5003,2.4531,2.0544,0.775,1.1751,0.5486,1 
-0.4768,-0.2321,2.6526,3.3587,0.9548,0.2803,2.6955,2.2228,1.8045,1.4275,1.2768,2.6503,1 
0.7874,-1.7643,1.9988,1.3256,1.499,1.667,1.9449,1.9669,2.3967,3.1661,1.6435,2.7747,1 
1.9307,-1.4025,3.4491,0.5394,2.1745,2.2763,1.7812,1.5845,0.2396,-0.2649,2.1057,2.5719,1 
1.3558,-0.7476,1.1013,1.5643,2.5052,1.0859,2.0765,2.1985,0.7822,2.0517,0.1552,2.8063,1 
-1.4537,-0.5922,3.2595,3.9645,2.1235,0.7196,1.5971,0.5163,3.0313,0.7614,1.3287,1.6615,1 
0.5414,0.0243,1.7281,3.3335,2.2774,1.3179,1.7823,2.2224,2.8288,2.2333,3.3968,0.8412,1 
-1.5718,1.4458,2.7101,1.8305,2.5289,0.6984,2.703,1.6005,1.4792,2.167,1.6223,1.6648,1 
-0.4911,0.3018,1.2728,1.3316,1.3319,0.5557,0.9152,-0.5661,3.0158,1.5707,2.9887,1.7245,1 
-0.4618,0.1209,0.2507,1.3745,2.8615,1.7972,0.8936,3.3076,1.5165,1.2667,2.7588,1.3598,1 
0.64,0.4992,3.2807,3.299,2.031,2.3403,0.4552,2.2783,1.9657,1.0654,0.1969,1.0192,1 
-0.5399,0.5202,2.87,1.8036,0.474,3.2374,1.0071,3.4993,0.0709,0.1477,1.6894,0.6548,1 
0.6497,1.997,0.7526,1.5416,1.72,-0.0913,3.4218,1.7123,0.8462,3.4438,2.6102,2.6021,1 
0.2421,1.2079,1.6214,3.2177,2.9639,3.2061,2.0522,1.0499,2.5087,1.855,3.8177,1.5491,1 
1.1416,1.4536,1.4286,0.8918,0.9377,1.9389,-0.0503,0.7034,1.3728,1.7632,0.4593,2.1064,1 
-1.0858,-0.5053,2.6962,2.0355,0.7157,1.4322,1.958,0.8367,2.7949,-0.1338,1.6227,2.1564,1 
-1.2668,-0.7571,1.635,1.8155,2.7876,2.9094,2.7095,1.4385,2.6546,2.7543,1.5223,1.6012,1 
-0.0904,0.9418,2.1014,2.3038,2.1482,3.2662,1.6245,3.3082,2.5297,1.151,0.2298,3.129,1 
0.2089,1.7361,1.7259,3.1605,2.7674,0.6386,1.3719,1.3143,2.6963,2.0287,2.2673,1.7942,1 
0.8879,-0.2201,2.5113,2.9418,2.4436,1.3796,2.5676,2.4564,1.1144,2.2676,3.0185,2.2594,1 
1.0465,-0.4296,2.1861,2.1134,1.7722,2.7863,2.7934,0.7261,2.6607,1.4804,2.8181,2.9038,1 
-0.072,0.5824,1.8949,2.3045,1.6815,0.9161,2.3182,1.1161,2.3303,1.5871,1.0839,1.4348,1 
0.6587,-1.1546,2.5848,0.4917,1.7065,0.9993,2.1066,1.1626,1.1611,2.7234,1.4844,0.4052,1 
-0.306,0.2759,0.5543,2.1301,1.4898,0.7074,3.7807,2.8392,1.4172,2.3091,2.8698,1.994,1 
-1.0515,1.472,1.3025,0.9454,3.208,1.2792,1.3774,2.4528,2.5743,1.5258,2.1631,1.7283,1 
0.8742,0.1349,0.7121,1.0501,3.4175,0.9491,1.13,1.3475,2.4024,0.1708,0.7489,2.1349,1 
1.1018,0.1071,1.3172,0.8024,2.351,1.9667,3.2784,1.9101,0.2807,1.3967,1.6508,1.9408,1 
0.618,-0.7905,1.6466,2.3239,2.5928,2.3985,1.335,1.5828,0.9697,2.0297,3.0604,2.0145,1 
0.6706,-0.0041,3.3103,2.551,3.8001,3.4196,3.5553,2.4531,2.5773,2.9501,1.0817,3.5582,1 
0.8632,1.5202,0.7963,0.995,0.8198,2.0381,2.4295,3.3603,3.9185,1.9158,0.9674,0.6695,1 
-0.2641,-0.8359,1.2261,2.0993,2.6203,2.2693,3.061,-0.0357,2.9326,0.038,3.4209,1.7193,1 
-0.4164,-0.5279,1.093,0.0499,1.6893,1.5047,3.46,2.9773,-0.1359,2.4576,2.1969,1.835,1 
-1.1977,-1.8572,2.867,0.8422,0.7373,1.8044,4.7946,1.702,1.4234,2.2129,2.1769,1.6824,1 
-0.4878,-1.2536,2.6885,0.3839,2.0657,2.2943,1.4312,2.0563,1.5873,3.1165,0.4405,3.4337,1 
0.1183,-0.8451,1.8094,3.8075,1.8013,3.4106,3.038,0.7848,-0.0186,0.0702,1.8985,1.4641,1 
0.6711,0.4614,2.7571,1.3271,0.931,2.2574,2.2851,2.3069,3.041,3.2535,2.6511,0.0813,1 
-0.3088,0.4052,2.246,2.2818,1.5395,2.0133,2.1652,2.5421,2.8595,2.6943,1.5006,2.4068,1 
0.3561,-0.3066,2.1255,0.5524,1.2259,1.476,1.0434,2.8665,3.9883,1.8547,1.0654,2.4549,1 
1.3908,-0.0705,0.7757,2.9398,2.1359,3.5374,1.3237,2.5138,0.4504,3.3485,0.7439,3.4075,1 
1.023,1.5284,2.6935,3.3068,1.3935,1.1017,3.4657,1.3362,1.6123,0.8892,0.5276,3.6351,1 
-0.0888,-0.4105,2.5858,2.624,2.471,4.337,1.3643,3.1171,0.7761,1.9971,2.4867,2.1898,1 
0.6081,-0.3256,-0.0943,-0.1154,2.1555,1.646,1.883,1.3254,1.3514,4.1181,1.7015,1.4896,1 
-0.6577,1.5934,1.852,1.52,2.7055,1.4181,3.5895,3.1571,3.0851,1.166,2.8637,0.9463,1 
0.6601,0.4227,2.3762,2.2471,1.4894,-0.0793,1.7335,0.8763,2.0567,1.8696,1.8741,1.4215,1 
-0.1058,0.3105,1.1441,0.2436,2.1833,1.7844,2.1007,1.8434,2.3486,3.373,3.1217,3.432,1 
-1.1126,-0.0015,1.9382,1.4763,2.2099,0.6783,2.1302,3.8152,2.7814,1.5777,3.4651,1.6234,1 
0.4425,-0.9516,3.9918,2.3812,2.2424,2.012,1.0985,2.3251,2.6386,0.9078,1.9906,1.0058,1 
0.9278,-0.6879,0.2128,1.4031,2.5692,2.4498,1.2051,0.2795,0.9271,1.8916,2.9524,1.882,1 
0.7417,-0.5371,2.2176,4.2941,2.8337,1.5976,0.5241,4.1137,2.1585,3.9359,1.8673,0.4276,1 
-0.8359,-1.7235,-0.5381,4.9678,2.1465,1.146,0.7907,0.6117,4.2247,1.8721,2.7079,0.7669,1 
-0.7726,0.3056,1.4077,2.0101,2.2536,2.4634,2.1344,2.8941,0.5712,1.315,0.9617,4.0154,1 
-0.2063,-0.6905,3.4705,1.7517,2.4301,3.1989,1.1665,3.5924,1.3849,2.4861,1.7495,2.5986,1 
-1.8425,0.6136,1.76,3.1989,2.5745,1.3251,2.7108,2.1495,1.4602,1.7535,1.089,2.7781,1 
1.3778,0.1399,3.5031,0.9663,2.358,2.1377,2.4024,1.9519,1.2284,1.1445,0.6661,1.222,1 
1.4542,0.12,1.1881,3.0356,2.0651,2.6311,1.9329,1.5679,3.3395,1.9412,1.3966,2.5155,1 
-0.3687,-0.5427,1.0835,0.4094,3.0071,0.7207,4.8672,3.6282,2.137,1.9417,2.3942,2.1836,1 
1.5189,0.8393,0.4823,1.2355,2.3537,1.6462,2.5749,1.565,1.6322,1.7658,1.8886,2.1236,1 
-0.3826,0.3377,2.4754,2.4646,1.037,1.6536,2.8982,3.7884,1.1767,0.9348,1.668,1.3385,1 
-0.7246,-0.6373,1.9647,2.1719,0.8453,3.3178,1.2589,1.2514,2.2748,2.3126,2.8489,1.4876,1 
-0.0153,-1.7734,1.2759,2.4389,1.271,0.9933,1.3995,1.3175,2.7223,2.9801,1.8475,0.8375,1 
0.0833,-0.1856,2.289,2.5528,2.6459,2.3823,2.6368,1.3324,3.2364,1.5965,2.6715,2.4793,1 
2.1668,1.2477,2.5757,1.5667,1.1546,1.8234,1.6055,2.9141,2.2438,2.6417,1.9712,0.4836,1 
1.1044,-0.0486,2.0088,0.3452,0.9971,4.6595,3.3679,1.4591,1.5346,3.1913,1.9309,1.9611,1 
-0.5443,-0.6251,2.1572,1.3439,1.1676,2.3341,2.4462,2.1617,2.2725,2.6635,2.7262,2.0005,1 
1.7866,-0.4783,3.1327,1.9716,4.2407,2.1325,4.3262,2.2399,4.1056,2.2013,1.8708,1.2182,1 
0.612,-1.989,3.2134,2.0693,1.9582,0.6087,4.3338,1.8685,0.7901,2.3575,-0.5106,0.5916,1 
0.9129,0.6636,4.5885,2.2956,4.8442,-0.1259,0.1328,3.5302,1.5549,3.4861,1.2435,2.2256,1 
-0.3313,0.2571,1.8336,2.2647,1.4264,0.429,2.7647,2.2737,1.6134,1.185,1.4166,2.1236,1 
0.7108,-0.2009,0.6274,2.7031,0.7676,2.4521,2.1655,2.6608,2.6818,2.2014,1.8069,0.246,1 
-0.2407,0.6168,1.7861,1.5309,2.3285,1.3732,1.3062,2.0569,1.6535,2.925,2.3179,2.1182,1 
-1.4274,-0.3332,0.9848,1.0842,1.4023,2.895,3.7446,2.8645,1.3379,0.0092,2.094,1.7774,1 
-0.9211,0.4133,1.5334,2.1648,2.8275,-0.0655,2.3666,2.9225,-1.0558,1.5069,2.0288,2.0456,1 
0.2104,1.1507,1.4396,-0.0589,2.5741,1.1739,3.0021,3.3195,0.6108,1.8142,2.7502,1.4478,1 
-0.1593,0.3715,1.8476,0.1907,2.6336,3.9807,2.0547,2.8664,1.6559,0.3825,1.6499,0.7779,1 
-0.5883,0.167,3.8536,3.4462,1.9566,0.7248,2.8045,1.3784,3.1677,2.3242,2.5709,1.8243,1 
0.7173,0.6473,2.1331,3.6856,1.6489,2.9177,2.8218,1.2123,2.4287,2.3128,2.1319,1.994,1 
-1.0607,0.1387,1.6162,-0.113,3.8897,2.5573,3.2355,2.8874,2.4755,2.6158,1.4039,1.6875,1 
-0.5696,0.341,5.2656,2.6171,2.2216,0.6676,0.5892,2.7605,2.8322,1.7929,2.8543,2.2538,1 
0.8853,-0.8876,1.7923,3.2721,1.0653,1.7564,3.7459,4.1817,2.2429,2.9153,2.7759,2.5491,1 
0.455,-0.2205,2.1374,0.6782,0.8676,1.6024,1.3577,3.6854,2.6937,3.2288,2.9872,1.8156,1 
0.7417,0.4379,1.9356,3.7911,1.1278,2.6103,1.4646,3.0392,3.3507,1.6538,2.325,0.7925,1 
0.4105,1.217,1.5825,3.0177,-0.6381,3.3596,1.3444,2.967,0.2753,0.7191,2.4236,3.6334,1 
0.6419,0.2471,2.6012,0.5451,0.7324,1.4186,2.3811,2.2722,1.4083,1.94,2.0516,1.7424,1 
-0.6352,-1.265,0.3941,3.6812,2.9199,1.5162,1.9184,4.0806,3.1277,2.7869,2.388,2.3239,1 
1.4836,-1.4451,1.9586,1.8337,2.0518,2.5886,3.2984,2.6573,0.3336,1.6204,2.8316,2.6945,1 
1.9195,-1.1093,1.8451,-0.0819,2.0264,1.9074,2.6135,2.0762,2.516,3.0653,0.8279,0.8736,1 
-1.1816,-2.113,2.6551,2.0696,2.1077,3.1082,1.8851,3.4237,4.6077,1.729,0.0489,2.3935,1 
-1.2131,-0.2478,2.2617,2.0714,1.4825,1.8976,1.3008,2.4636,2.1383,3.9259,2.2236,-0.3968,1 
0.5403,-0.0215,2.117,1.6108,1.3501,2.1481,3.1518,1.9897,2.0402,1.1842,2.2897,1.5519,1 
-0.1925,-0.9438,2.4989,3.2457,3.0246,2.1969,1.7099,3.6627,0.847,1.7763,1.9454,1.4483,1 
-0.5334,0.2317,4.6023,2.6504,0.7936,2.0998,2.4564,3.6776,4.5479,2.4186,1.4411,1.9911,1 
1.6461,0.0906,2.0959,1.9795,3.3825,2.9835,2.05,2.4146,2.9252,1.6905,1.1305,2.544,1 
-0.22,-0.793,4.5618,1.2534,3.0516,1.9513,1.9334,1.9473,4.0563,0.7929,1.4124,1.6811,1 
0.2661,0.102,2.1948,0.8076,2.9411,2.0554,2.5525,1.2417,2.8702,3.99,2.1445,1.0565,1 
-0.4711,-0.0976,3.8566,3.4555,3.1113,3.2552,3.6885,1.7232,0.8609,1.8529,1.7903,1.8838,1 
-2.0909,1.7496,2.7359,1.0217,1.4304,2.7532,1.8552,1.3745,2.6353,3.4682,4.0771,3.2255,1 
-1.831,-0.7941,2.0292,1.857,1.8947,1.6407,3.3213,2.0889,1.878,0.3324,-0.5398,1.6919,1 
-0.4152,-2.2121,2.5975,1.5134,3.7228,0.4752,2.409,2.427,2.7442,2.5583,2.3846,1.2602,1 
-2.0763,0.4494,1.4115,2.6749,3.2879,0.8263,1.8481,1.06,1.9612,1.2782,0.875,2.4011,1 
2.3958,0.3877,1.3226,1.8075,2.0503,2.3892,3.2745,3.2386,3.4118,4.6084,1.2511,0.9926,1 
-1.9495,-2.8583,1.8963,1.6301,1.9701,2.6784,4.6781,2.2043,4.4281,3.8956,1.5606,1.2057,1 
-0.4455,-0.8091,1.021,1.2929,1.4319,1.3814,3.9223,2.2821,0.8691,2.0577,0.8861,2.0679,1 
-1.1474,1.2121,1.1069,2.2152,2.5893,2.5105,2.5293,0.7898,4.4635,0.5203,-0.1362,0.8843,1 
1.5931,1.3772,1.7528,2.4205,1.6736,3.0221,1.4274,1.6513,0.8988,2.0216,1.6105,1.0303,1 
-0.3363,-0.5549,1.7158,3.8452,2.5357,2.4743,2.7452,1.8421,2.8043,0.2511,3.5799,1.8517,1 
0.3038,-0.4463,2.8141,1.7052,1.4848,3.1538,3.3284,1.7981,1.4176,1.227,0.6728,4.6112,1 
-0.6402,-1.8039,2.6268,0.7061,0.9704,1.6922,2.5398,2.0955,2.5905,1.2178,1.9149,1.852,1 
-0.2866,-1.5349,3.659,1.6163,1.0547,1.9729,1.7572,2.5953,1.1247,2.9053,2.075,0.7148,1 
0.774,-1.7395,3.883,2.6156,3.3327,1.0469,2.762,1.4526,2.6045,3.1614,1.4609,2.7601,1 
-0.3364,0.3559,-0.0084,1.5546,2.6909,3.1426,1.4631,2.0399,3.8058,3.7305,1.727,2.9008,1 
0.6972,0.3076,2.9885,2.6008,3.2463,1.4713,4.3119,1.2822,2.7582,1.9042,1.6937,3.195,1 
3.7059,-1.9634,1.871,2.5315,2.6589,1.9015,1.779,2.3858,1.9327,2.6526,-0.6059,2.8665,1 
-0.1975,-0.616,1.3768,0.2646,1.0711,2.7338,2.4442,2.5698,0.885,2.3206,3.042,2.9969,1 
1.2549,-0.6635,2.7364,3.5836,0.5378,1.2968,0.5342,1.456,1.8932,1.9996,1.6634,2.8952,1 
1.5747,-0.7062,1.883,2.1812,0.8945,3.365,3.3325,3.1915,1.8879,2.8352,2.2422,2.109,1 
0.8012,0.7012,2.8088,2.6036,2.3893,1.0185,1.7606,1.8179,4.1714,2.327,2.5143,0.0029,1 
0.8733,-0.9248,-0.3595,1.6512,3.3623,2.0199,2.2252,2.4335,2.2166,3.0675,0.0448,3.7624,1 
1.2468,2.3719,4.0919,0.7362,2.5306,0.4948,0.1817,2.204,1.343,1.7811,2.7894,2.5585,1 
-0.2034,-0.2754,0.934,0.5036,1.7733,3.4094,1.051,2.0388,2.0096,2.1288,1.8585,1.0922,1 
0.4725,0.89,2.52,2.5253,-0.1203,2.6294,1.2208,2.8441,1.9839,2.1604,3.1757,2.6801,1 
-0.3175,-0.4616,0.1388,1.6792,2.1925,2.5401,2.3231,3.2708,1.5661,2.5291,1.9798,1.8897,1 
0.8705,-0.3187,1.9563,2.059,1.6749,0.8707,2.6298,2.4041,2.6984,1.4251,1.7681,2.5597,1 
-0.6759,0.4006,2.3106,1.8025,-0.0865,1.1999,1.9428,1.8273,0.2233,3.1462,2.1814,3.3178,1 
-1.0983,2.0035,2.0178,2.302,0.7554,2.4212,2.5819,2.1236,1.5619,2.6101,3.1137,1.32,1 
-1.2348,1.1543,1.328,1.6923,2.8388,2.1753,1.6044,0.9778,2.3397,1.9517,2.2876,3.0889,1 
-0.4586,-0.8894,2.4962,1.3943,1.8611,3.0687,2.5007,1.4129,1.5849,1.2654,0.5081,2.582,1 
0.7415,1.3374,2.0785,2.6544,2.6086,3.5419,1.6873,1.9472,1.2563,3.3743,2.5734,3.3335,1 
-1.0291,0.096,3.0899,2.3001,2.0313,1.695,2.5904,0.9834,0.1691,1.9774,2.0394,-0.6917,1 
0.6765,0.005,1.5793,2.0022,2.5053,0.7118,2.0939,-1.1145,3.2244,3.2885,2.1768,1.5816,1 
0.394,0.3424,-0.0624,-0.2349,2.1623,3.3563,-0.7204,4.0965,1.6565,3.1462,1.6559,1.6913,1 
-0.448,0.5405,2.6417,4.8366,0.3748,0.9035,3.8862,1.5006,2.0937,2.4695,1.2847,2.6027,1 
0.6331,-0.2624,1.2095,3.3353,3.0108,1.3511,3.7206,2.3202,1.8487,1.8446,3.3318,2.4602,1 
1.253,-1.0399,0.1411,2.8764,1.3065,0.4416,1.0644,1.479,1.7774,3.3017,1.2669,1.0722,1 
-1.7215,0.2161,2.6934,1.5139,4.2809,2.2895,3.7975,1.7141,0.8768,1.9919,2.094,3.2013,1 
1.2088,0.4127,2.1833,0.6591,2.5186,2.7715,0.4611,2.2002,1.0956,1.4579,1.1192,2.8237,1 
0.0155,0.0897,3.6323,0.8429,3.0104,0.7678,-0.0602,1.2076,2.7882,1.6329,1.3512,1.6161,1 
1.6032,2.1887,1.5662,1.4623,0.1165,1.9442,2.8913,3.3538,3.1245,2.2666,0.8362,1.8849,1 
0.0963,0.1922,1.0642,1.0825,0.9932,0.6172,1.1551,3.9664,3.1969,1.7117,1.9135,0.9733,1 
-0.177,-1.7124,1.1288,1.3026,2.4342,1.4823,2.7901,3.5478,1.6401,1.1922,0.7675,0.6227,1 
-0.6656,-1.4537,1.0096,2.7881,2.5985,4.1633,1.9861,0.9442,2.4494,2.2328,1.2887,1.3573,1 
1.0427,-1.3061,1.2057,2.1308,1.3841,2.8689,1.8726,2.5603,1.4759,2.4614,3.4149,3.4147,1 
0.8638,0.8614,1.8184,3.8006,1.8755,0.1461,1.4843,2.569,0.8423,1.0788,3.1601,2.6146,1 
0.9266,0.1427,1.7858,3.3817,2.5871,2.1446,1.8736,1.0223,0.9028,1.3074,2.3251,2.4548,1 
0.5459,0.7633,0.1037,0.5856,1.3185,2.709,1.5638,0.7235,1.3729,3.1566,1.6145,1.3729,1 
2.0781,1.0082,0.4257,0.2497,3.1677,1.2428,2.4724,2.1873,3.4579,1.618,3.2423,1.6707,1 
-1.3997,-0.185,2.7701,0.8658,3.2385,1.5471,3.608,0.2174,0.2109,2.497,1.8491,1.1608,1 
1.4055,-0.2518,2.1565,1.5372,2.3709,2.4622,2.2487,1.6198,2.2918,-0.0878,3.623,1.5904,1 
-1.0943,1.3505,1.5168,4.5357,3.0635,4.4159,3.7781,1.7127,1.8598,1.7611,2.3925,2.7637,1 
-0.5506,2.3796,2.0068,1.6097,3.3358,2.4121,1.2577,2.2679,2.7836,3.2855,1.0353,2.3183,1 
1.5634,0.1897,2.287,3.5086,3.847,1.3204,1.2062,1.5845,0.6471,1.7431,2.6625,1.6305,1 
-1.3302,-0.9586,1.5588,1.9203,1.9151,2.082,1.6799,0.4476,1.2547,0.7143,1.8802,2.145,1 
1.3542,0.2052,0.8145,2.3179,3.1486,2.9772,1.5616,1.8888,2.6677,1.6646,2.0956,2.6476,1 
0.7601,-2.0124,2.5876,1.309,1.5695,1.4267,1.8132,3.4884,2.1926,1.5487,2.2609,0.523,1 
-0.8773,1.0399,2.5923,1.8586,1.3871,2.1412,3.0405,1.4896,-0.7351,0.9755,3.1559,-0.0369,1 
-1.1603,1.0675,3.7172,2.8077,2.9126,2.6416,3.9152,2.432,1.2506,2.864,1.2825,1.9397,1 
-0.8333,-2.4305,2.4434,1.1191,2.6718,1.4891,0.7219,1.6453,2.3381,1.4001,3.9341,2.7851,1 
0.9001,-0.36,0.3908,1.0413,2.6809,2.5401,1.3365,1.2683,2.3341,1.837,2.1256,4.3188,1 
2.0698,1.0007,1.2856,1.1664,2.6351,1.9736,2.9697,3.4393,2.0967,2.0829,1.4173,-0.3213,1 
1.9783,0.2738,1.1684,2.1473,0.0871,0.8315,1.2819,2.2391,4.2877,0.8617,2.6047,3.4694,1 
0.7788,0.2183,0.0512,2.9169,2.4886,2.9014,2.979,2.2028,2.8727,2.9916,2.9998,2.389,1 
-0.0819,0.7989,2.4799,1.9834,2.9575,2.624,2.5025,2.1955,2.9735,0.2803,1.8225,3.6777,1 
1.7198,-0.0288,3.1205,1.7802,2.2221,1.8415,3.455,1.5842,1.6471,1.2534,2.8631,2.336,1 
1.1127,0.391,2.7942,1.8967,3.2595,0.975,2.6063,2.3164,1.8164,1.6127,1.7317,0.5391,1 
1.0541,-0.8127,-1.3964,1.1121,2.0662,1.0773,1.789,3.8881,2.3621,2.7412,1.8629,2.9754,1 
