Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
0.2824,-0.4869,4.6619,0.5262,1.1978,0.7996,1.9612,0.9542,0.2552,2.4184,2.2315,1.1039,1.9054,0 
-1.7721,-0.6661,1.8081,0.5161,3.4248,0.9977,1.9689,1.6434,3.5333,1.5385,1.7169,0.9107,1.5922,0 
1.1234,0.1248,2.2407,1.7702,2.4362,0.9479,2.7483,1.399,0.5981,0.9009,1.8679,2.4521,0.148,0 
-0.6694,-0.6684,2.084,3.4521,1.8363,1.8633,1.4064,3.8272,1.2189,1.6459,2.6204,1.3306,0.9164,0 
-0.4368,0.6455,1.6279,2.042,-0.3369,1.3606,2.146,1.8642,2.3895,1.0299,2.2843,1.4122,3.2339,0 
-0.7323,-0.3855,0.4484,0.869,2.816,1.4326,1.5347,1.0384,1.209,1.9239,2.0181,2.6031,2.47,0 
-0.4532,1.2632,0.9514,2.1053,3.1848,3.6233,2.9489,1.6844,0.9751,2.0303,2.0276,3.3017,1.0439,0 
-0.444,1.7065,2.1268,2.4058,1.7936,2.3743,0.9475,0.5658,1.385,1.4032,1.2699,2.6788,5.3062,0 
-0.3829,1.8005,2.2441,1.9868,1.5112,2.3495,1.8947,0.9999,1.1689,1.4739,3.4243,1.3077,0.2388,0 
-0.9758,-0.0615,1.4563,3.9286,2.9729,2.7067,1.3902,3.3724,1.7894,2.0614,1.935,0.2355,0.9355,0 
-0.5377,1.4937,2.3481,2.2463,2.5994,2.9585,1.488,1.226,1.5499,2.0235,3.213,1.874,2.4517,0 
0.2879,-0.0308,1.8394,1.863,0.1133,4.9954,0.6603,2.5371,0.9733,2.4823,1.7117,2.8392,2.3787,0 
-0.559,0.3313,3.6462,2.8291,1.5661,1.4743,1.2547,1.4167,2.924,0.3311,3.7845,2.1712,2.674,0 
0.05,-0.0278,2.0567,2.6127,0.7745,1.5945,3.0266,2.3646,0.9416,2.3894,1.8052,2.0125,2.2306,0 
0.6584,1.0714,-0.2894,3.9081,1.8087,1.4975,1.6209,1.5169,2.7409,3.7131,2.1021,1.0573,0.4564,0 
-0.951,-0.2208,2.4294,3.4017,1.9989,0.2147,1.6114,1.713,1.8793,1.147,1.4711,1.8994,1.4063,0 
-1.0245,-0.4989,0.6873,0.7805,1.0535,-0.2766,1.7698,1.601,0.7992,1.4009,2.3188,1.0543,2.6475,0 
0.0965,0.9075,2.3824,3.1331,3.9489,1.6704,2.0613,1.6188,1.8295,3.4145,1.164,-0.3443,0.6262,0 
0.1012,-0.0965,2.092,2.0011,0.057,1.9384,2.0861,3.6234,1.2376,1.5182,1.0345,0.3091,4.0195,0 
0.7144,0.4526,2.1308,4.0508,2.9858,1.2005,4.5757,3.4196,-0.1622,0.9129,0.7331,5.0318,1.9995,0 
0.2685,-0.8026,3.9993,2.0957,2.6376,2.4155,1.502,1.7521,2.7378,2.3887,2.3773,1.0191,3.7013,0 
-0.5625,0.295,3.066,1.0506,2.4379,2.9272,0.9158,-0.7667,1.0631,2.5071,1.0072,1.3117,0.5192,0 
0.1476,-1.0415,3.5443,2.9713,1.2591,2.9875,2.3232,1.4049,-0.7376,1.1471,2.1713,2.1461,1.403,0 
-1.9151,-0.8421,2.4883,2.8414,1.0927,3.6292,3.6352,1.1729,1.6037,1.4728,1.2196,2.1161,2.272,0 
-0.4607,-0.9327,2.0428,2.6446,2.0132,2.2284,4.1533,1.4321,1.2056,0.5558,-0.3046,1.0024,0.8365,0 
-0.2852,0.4849,3.5509,1.9611,2.6913,-0.2004,1.632,1.8984,0.9899,2.3958,2.6055,2.8708,1.8305,0 
-1.2602,-0.1414,2.0935,4.4638,0.5586,3.0198,3.8812,1.4961,2.6524,2.2532,2.7542,1.3857,2.0151,0 
-2.3544,-0.2277,0.7357,2.5213,0.2524,1.6316,3.7232,2.0393,1.4708,1.7618,3.0457,3.4383,0.6374,0 
1.5643,-0.4689,0.7999,2.1715,2.3741,1.9969,0.8161,1.5159,1.1901,3.3199,1.1354,2.9272,4.8911,0 
-1.111,-0.5967,2.7832,1.4446,1.9171,0.6945,0.8178,2.0798,0.7574,1.0661,3.4043,1.6347,2.3563,0 
-1.5446,-1.4533,1.9578,1.7118,3.519,3.8529,1.9875,1.4525,3.0316,2.0274,2.9604,2.4312,2.06,0 
0.8749,-0.0979,2.3464,2.836,2.3963,0.3427,2.5608,2.6894,1.9442,1.955,2.3677,2.7031,2.8434,0 
-1.16,-0.8985,2.6115,1.1998,0.9978,3.6943,1.986,3.1401,2.8906,2.2188,3.451,1.9537,1.1536,0 
-1.4338,1.4717,2.5867,1.5095,2.3553,0.8215,1.688,2.9617,3.1071,2.4289,1.8366,2.6117,2.0196,0 
1.1339,1.0973,0.1711,2.0082,0.8133,0.8831,0.352,0.4455,1.1983,0.6555,1.0757,2.291,2.0071,0 
-0.334,-0.4412,1.1575,1.1168,1.9542,0.747,1.9416,0.9348,3.2263,2.0291,2.6595,2.7347,1.6492,0 
0.7278,0.225,2.1941,2.2972,2.3053,2.0772,1.8567,2.14,2.1903,3.242,2.0942,2.0361,2.6899,0 
-0.9675,-0.5987,2.6506,2.2901,0.6615,1.1048,3.1418,2.5509,3.4096,0.8373,2.5584,2.1156,2.0317,0 
0.1447,-0.5947,3.1338,0.4057,0.7221,1.3318,1.0194,2.2229,3.4455,1.8012,0.5485,3.024,2.9233,0 
-0.2293,-0.7858,2.2211,3.7161,3.4727,1.1915,1.9396,1.6314,1.0523,0.9876,1.9412,0.256,1.4546,0 
0.2705,-0.5773,1.6714,1.8535,3.1948,0.9406,2.912,2.5435,2.1438,2.5661,0.5043,1.0,0.3628,0 
1.1054,-0.7079,2.7164,2.348,2.1401,2.7404,2.432,2.5721,2.9108,2.6037,0.635,0.0034,2.4869,0 
1.0043,-1.5168,0.9492,2.3321,1.187,3.8365,1.915,2.4956,1.8397,2.8276,3.6991,1.0388,1.6997,0 
-0.5057,0.9214,1.0064,1.8126,3.4629,0.7263,4.0227,1.321,1.4557,0.3644,2.5065,4.5566,3.0458,0 
-0.5664,0.0432,2.5131,3.8666,2.0191,-0.3714,1.4272,2.2789,3.6278,1.3442,3.1134,2.4823,3.006,0 
3.0635,-0.1824,1.5125,0.6335,1.2394,-0.0416,2.0106,2.6374,1.8143,1.1521,1.7952,2.5503,1.8373,0 
0.2508,0.3091,2.5106,3.441,1.5158,1.5565,0.6081,2.7565,3.4462,2.1267,2.4511,0.9799,2.9881,0 
0.1111,0.3337,2.6694,-0.145,1.8247,3.8839,3.6742,0.4702,2.0843,1.6177,0.4714,0.7653,2.2131,0 
-1.4633,0.1349,1.8267,1.0024,1.2878,2.1846,2.1965,3.1826,0.828,2.8777,1.4945,3.685,1.724,0 
-0.8016,1.479,1.9299,3.1855,1.9492,2.465,1.3045,1.7612,2.1362,0.7436,3.2684,1.8874,2.4796,0 
-0.3836,0.4455,2.8577,2.3823,2.773,0.8965,2.9446,1.754,4.0582,1.8722,2.9023,1.3211,2.0529,0 
-0.0206,0.2485,1.9226,2.1181,1.2063,3.0157,1.4662,1.0797,0.3739,0.8732,3.722,2.9455,2.9498,0 
0.2537,0.2989,2.4599,1.0179,1.2412,1.2044,1.8152,2.8097,1.8261,3.8973,3.0087,3.7388,2.8944,0 
0.9244,0.1776,2.6181,4.2698,2.9667,1.2887,2.213,1.8071,1.1442,2.5918,1.9745,3.1557,3.9759,0 
-0.3163,2.0021,1.0557,2.8419,0.9776,2.7778,4.7972,4.323,1.779,1.8618,0.9765,3.1776,1.1271,0 
0.3194,-0.4851,1.2742,1.9843,3.3834,1.2144,0.8189,1.0936,1.1892,4.0681,1.2063,1.8484,0.7478,0 
-1.3315,1.2204,0.5412,0.6626,2.4564,1.7733,2.1539,0.7867,3.1765,2.6444,1.5487,1.1898,1.5605,0 
0.8694,-2.3397,0.8838,1.7953,1.6157,2.8286,2.5677,3.0931,1.1016,1.6062,3.2523,0.8936,1.8415,0 
0.8337,-0.1096,0.783,2.2131,1.7462,1.8746,0.6725,3.6052,1.2332,1.8193,3.763,2.1704,2.1071,0 
0.4903,-0.2852,0.6102,0.914,1.9621,2.2244,1.2029,2.9512,1.8382,1.4543,3.2589,1.63,0.559,0 
-0.6685,-0.4608,2.1488,2.618,1.717,0.7101,0.3647,3.4133,3.7259,2.5207,3.1978,2.3348,0.4737,0 
-1.3676,3.5452,1.6614,1.569,0.4448,3.4697,3.8997,1.5399,0.8449,2.9767,0.9624,4.0733,1.8368,0 
0.0423,0.3707,1.6653,2.3947,0.2683,2.7158,2.7341,2.3975,0.9305,1.8625,2.2092,3.4739,2.5417,0 
1.4036,-0.3524,1.0971,1.4455,1.3614,2.2441,3.6168,2.2897,0.5235,1.7786,1.2443,0.9798,2.0656,0 
-0.4567,1.3155,3.9808,3.676,1.2991,2.1682,3.9736,0.5304,3.0664,1.9731,1.9791,1.2824,2.712,0 
1.0459,0.2489,1.8784,2.5622,1.9189,2.08,-0.3944,2.6223,4.4533,2.2965,1.2769,1.423,2.9425,0 
-0.3673,1.1748,2.6354,2.134,2.8431,1.1298,0.9438,1.0325,2.0432,1.9775,2.4637,3.9661,2.1186,0 
-0.0552,-2.0504,1.7729,1.7465,3.1445,1.6939,1.7372,1.4879,1.5624,2.047,1.2204,1.629,3.8951,0 
0.0269,-0.444,1.6982,2.8638,1.1735,2.419,1.3056,3.2612,4.1001,0.244,3.4341,2.0118,2.529,0 
-0.0101,-1.1257,2.37,0.3716,2.2593,1.9553,2.5484,2.7918,3.1837,-0.1074,2.8524,3.6,3.336,0 
0.9401,-0.7638,2.46,2.1091,2.161,2.145,1.1441,4.5392,3.1607,2.4938,1.5828,3.4659,1.8584,0 
2.2186,-0.2207,2.0847,1.9387,1.658,1.8701,0.3715,1.9539,1.8107,2.8567,1.8828,1.5151,1.3652,0 
-0.6229,-1.2543,2.9518,2.2557,0.2263,0.8881,1.2954,2.0222,1.3682,1.8611,1.5754,3.2904,0.1919,0 
-0.1693,0.747,1.7954,2.8502,1.5827,1.4809,1.48,2.469,-0.0089,2.0,0.5218,0.2962,3.8693,0 
-1.4477,0.1534,1.1728,2.0161,2.3402,3.1321,3.1795,1.4501,2.1187,1.0273,1.4079,3.1645,0.1635,0 
0.1499,1.5068,1.8403,2.7151,2.4381,2.3283,1.9434,2.4211,-0.1251,2.9281,3.3952,1.5807,1.3127,0 
1.1658,2.3251,3.1232,0.609,1.5076,1.7217,1.0356,2.4508,3.2894,0.8385,3.2461,0.8594,1.5324,0 
2.3123,-0.442,2.9,1.0664,3.3864,1.0814,1.8894,3.2637,0.1545,2.025,2.0926,2.1721,2.4479,0 
-0.5131,0.5905,2.5101,2.5108,0.3129,3.3754,2.6436,2.1672,2.5388,1.1297,0.6235,1.0962,3.2676,0 
1.5426,0.2216,3.6056,2.779,1.5342,2.7138,2.0055,2.5167,1.795,1.3062,3.8999,2.1059,3.2955,0 
-0.6288,-1.243,0.4111,0.5579,2.3559,2.0441,1.7497,1.4986,1.9081,1.7982,0.966,2.5511,2.96,0 
0.1823,-1.0019,1.0365,0.4404,0.8218,2.6078,1.3666,2.3206,1.813,2.3569,2.0547,2.5901,2.4238,0 
0.7849,-0.5379,2.2422,2.4318,2.1896,0.7738,1.7424,4.1042,1.9429,2.446,1.3806,2.1744,2.2788,0 
1.0884,0.0211,2.5198,2.2475,1.949,1.9709,1.0382,2.4545,1.6364,1.3319,0.7985,1.77,1.3288,0 
1.5114,0.6304,2.0613,0.3003,0.842,1.9567,2.1368,2.9479,3.0208,2.2002,2.8933,2.0624,1.5456,0 
-1.0155,0.547,2.6595,0.8604,1.8289,2.2619,2.1546,2.0099,1.7279,2.6162,2.3613,0.5949,2.0167,0 
-0.5181,1.2314,1.096,3.6583,2.1164,3.2975,0.7628,2.8152,2.0018,1.4661,2.8421,2.4987,2.686,0 
0.1822,-1.1631,2.542,2.8694,3.4462,2.3642,1.2465,0.1975,1.3161,2.7872,2.2147,-0.1227,2.6032,0 
-0.4724,-0.5375,1.8351,2.3324,2.2628,1.9839,3.4447,3.1372,2.5562,2.0982,2.1048,1.3641,2.7606,0 
-0.1541,-0.9441,2.4199,2.2001,2.0069,3.036,2.6329,2.4824,1.1394,3.5853,0.5554,2.1035,2.0055,0 
-1.1681,-1.3409,2.1227,2.8962,2.3518,0.9392,3.0742,2.4636,1.8132,1.5604,0.8291,0.939,2.8202,0 
0.1245,0.1807,-0.0975,2.7619,1.5404,2.4829,0.5747,2.4613,1.1406,2.6217,3.0194,-0.2035,2.8441,0 
0.781,-0.3346,2.6412,2.7288,1.9889,-0.7285,0.7662,1.5536,1.1569,0.9998,1.4664,2.8101,2.0546,0 
1.129,1.103,2.5706,0.9762,2.3523,2.1809,1.2934,2.0348,1.393,3.6771,1.5636,0.7073,1.8792,0 
-0.8804,0.497,1.8572,1.837,3.0767,2.1651,1.8531,0.8301,0.9961,3.1189,2.0718,2.5001,2.4366,0 
2.0557,1.0797,0.3391,1.166,1.4608,1.7089,2.124,2.0627,1.5021,2.1215,2.5694,2.4657,2.3658,0 
-0.2717,-0.7273,3.225,1.5235,2.782,4.083,2.5013,1.5008,2.814,1.419,1.8823,1.4093,1.1847,0 
2.1204,2.6086,3.3585,2.5403,1.978,2.3451,1.1001,2.6446,2.4444,0.2886,3.2595,2.2592,2.123,0 
-1.2357,-0.9008,3.6514,2.9686,0.1282,0.8866,2.639,1.7964,3.5339,2.9839,1.7809,1.482,2.9191,0 
0.3286,0.1591,4.2036,0.5391,3.0575,3.1125,0.9289,2.6852,1.5308,4.1267,1.6415,2.9288,1.8777,0 
0.395,-0.0234,1.2674,2.6514,1.2901,0.7034,2.5099,1.7942,2.0541,0.4766,2.4926,1.1744,1.7147,0 
0.2238,-0.8299,1.9363,3.6596,1.9981,2.9983,2.9547,1.1927,2.4009,3.0812,2.0653,2.3298,2.9169,0 
-0.181,-1.0407,2.1705,3.13,2.4472,2.582,3.55,2.409,0.6407,2.1079,2.0199,1.0001,0.7412,0 
0.4865,-1.6607,0.4985,2.2646,2.8203,1.0978,4.1101,1.4791,-0.103,2.4198,1.1452,0.4041,1.4393,0 
-0.174,0.91,1.1631,2.5244,1.2978,1.513,1.5451,3.6337,2.2096,2.0823,2.4948,0.4908,1.8232,0 
1.2708,-0.4746,2.2431,3.5496,1.7572,2.1588,1.0644,1.5043,1.077,2.4954,2.9353,1.9084,1.6172,0 
0.9857,-1.3819,1.6762,2.0361,1.516,0.3233,3.2103,1.2835,3.4865,4.0143,2.2027,3.3135,1.7903,0 
-0.4293,0.43,1.1607,1.5578,2.8983,1.6411,2.5169,2.9481,-0.2026,1.0355,0.602,2.7288,-0.3451,0 
2.0624,-1.2356,2.6027,1.8614,2.06,4.1521,4.012,2.4319,1.3999,2.9788,2.4666,2.8166,3.2227,0 
-0.6259,0.7157,3.6332,3.3537,2.434,2.6783,2.131,1.6011,2.3162,1.6126,1.7296,1.6158,2.5513,0 
-0.3395,-1.2087,3.0377,2.2278,1.1206,3.5067,1.7015,0.5015,1.3722,1.8077,2.4057,2.1164,0.2218,0 
0.8226,-1.273,1.9986,2.6318,3.1403,3.1563,1.4367,2.0322,2.7586,0.8247,1.3302,3.5721,2.0511,0 
1.0133,0.5086,2.3404,2.8972,2.3484,0.2527,1.4813,3.3582,-0.3635,0.7098,1.4907,0.2841,1.5774,0 
1.5282,-0.118,3.1611,1.5415,1.7815,3.0534,1.0922,2.4477,4.242,1.5252,1.4273,0.8173,1.8529,0 
1.6139,-0.8821,2.0392,2.3408,3.4491,1.8026,2.2703,5.2283,2.9501,3.4198,0.7895,3.5729,1.4621,0 
-0.7305,1.0224,3.0385,1.9409,3.0036,2.5212,1.0754,1.0052,1.9987,2.7873,2.1094,1.434,3.6719,0 
-0.2779,0.0672,1.8388,2.0327,1.8405,2.8634,1.0801,3.2777,2.4421,2.1715,1.9015,1.6485,2.9564,0 
-0.3937,0.2151,2.9712,3.3446,1.1711,2.7372,1.32,2.8579,0.7551,2.8456,2.7663,1.6005,3.1773,0 
-1.6336,-0.629,2.0036,-0.3317,2.5513,1.201,2.6509,3.2747,2.0279,1.8507,2.1804,2.0972,3.878,0 
0.4822,0.611,2.9571,2.4536,1.7385,0.1389,4.0873,3.8822,2.1264,1.9612,2.9189,3.1426,4.3644,0 
0.1641,-0.2621,1.2749,2.5192,1.761,2.1646,2.3621,1.1983,2.8661,0.7853,1.5081,0.4682,2.1515,0 
1.961,-1.5423,1.7549,1.8873,1.4455,2.9165,1.1348,2.0882,0.2347,1.8628,1.3466,2.5977,1.4485,0 
-0.6479,0.5794,3.5423,2.6656,1.699,0.0793,2.4252,3.531,2.7006,1.936,2.3099,0.9409,-0.3042,0 
0.0871,1.5245,0.2668,2.5996,0.3335,2.1617,1.5697,2.3078,1.5033,2.6881,0.6283,1.9562,2.81,0 
0.9357,-0.9595,2.1193,2.5598,2.8643,1.9517,2.2964,3.4806,2.8154,2.2655,4.1101,3.0917,1.7047,0 
-0.4433,-2.0486,2.4742,1.8798,0.8238,2.384,2.6968,2.6533,0.6097,1.7065,-0.2102,1.569,2.7358,0 
-0.8989,0.259,0.7032,1.5424,3.2554,1.0933,2.7266,2.4968,2.118,2.4071,0.7338,1.7603,1.1369,0 
0.4268,0.3465,1.945,2.4476,1.0668,4.2092,3.3114,1.5683,2.3191,1.1619,0.8613,1.9395,0.3986,0 
-0.0199,0.0092,2.4007,0.8674,2.491,2.4362,2.6074,2.6997,3.3703,2.0909,3.4361,3.8568,1.6541,0 
1.8682,1.083,1.6957,2.6896,2.6275,1.9242,2.5905,3.9151,2.6883,3.9926,3.0542,1.1815,3.1567,0 
-2.191,-0.1191,0.5642,1.929,3.415,1.6787,1.0863,0.7863,0.5942,1.864,1.2738,3.0838,1.2945,0 
-0.8728,0.3586,3.2979,2.7423,1.2118,4.4996,3.5418,0.2308,2.032,1.1149,2.5203,2.0386,1.3374,0 
-0.3107,-1.8188,3.0613,1.7853,2.0245,2.7651,1.6493,0.9273,2.2508,2.4244,1.8254,2.1791,1.9999,0 
0.5922,0.2612,2.2574,2.1886,1.9222,0.6051,2.7552,2.5515,2.4237,1.4958,2.9778,3.3144,2.7111,0 
0.5978,0.9315,2.099,1.5908,2.2524,1.606,2.6261,2.0207,2.0208,3.566,1.6538,1.3529,0.1235,0 
-0.1661,-1.0039,3.5502,2.2271,2.6413,3.4043,-0.081,1.475,3.6046,1.627,1.1418,1.4879,3.0808,0 
0.3928,-0.0914,1.8625,1.4299,1.342,-0.7632,2.8371,0.7416,3.2062,1.402,0.5886,0.6879,0.8822,0 
-1.4459,0.209,3.4777,3.0506,3.0729,2.1883,0.8966,2.4447,3.0311,2.0356,2.3692,2.212,1.3802,0 
0.0397,-0.9034,2.5397,1.5051,1.9628,2.4808,3.3908,1.9148,3.3327,1.255,3.2247,2.641,2.4261,0 
0.8162,-0.711,4.7757,2.3984,2.2996,1.8357,0.4711,0.9195,1.9279,3.0985,1.5192,1.9524,3.1841,0 
0.4154,0.7015,0.8174,2.2074,3.2592,2.1738,1.7278,1.9276,2.2601,3.5943,3.2214,1.0689,2.4769,0 
0.6657,0.1006,2.4417,3.8474,2.5762,3.7543,1.4271,1.1674,1.4524,1.8219,1.808,2.1943,1.5341,0 
-1.1856,1.298,1.7676,1.4367,3.3747,1.685,3.7475,2.4743,1.3198,0.8113,0.8953,4.235,3.3526,0 
-0.4467,-0.039,2.8955,1.1153,1.7098,1.2296,2.6845,1.5724,2.6036,3.7021,0.311,3.4411,2.0457,0 
-0.3222,1.3141,1.5175,1.9504,2.8381,0.9726,2.6648,1.1065,0.9488,3.7599,1.7502,1.6148,0.6203,0 
1.4736,-0.585,1.3833,2.641,0.5591,3.0851,1.6444,0.8373,1.3564,1.043,2.1763,-1.6314,2.7493,0 
-0.0199,1.4476,2.5338,0.9231,2.1408,1.274,1.6287,1.5631,0.8984,2.6574,3.1594,3.0027,2.5104,0 
0.4116,0.1799,3.6265,2.6076,2.4362,4.3647,1.3942,0.2743,3.5972,1.7533,0.677,2.2674,2.6962,0 
-1.0106,-0.3218,1.2007,1.8797,1.7234,2.3874,3.2006,3.5668,3.4667,2.2225,2.2435,1.1897,2.2294,0 
0.2575,0.4989,1.1498,2.3138,0.63,2.7139,1.4197,2.7102,2.1031,2.8622,1.6886,1.1031,2.4846,0 
-0.1812,0.2741,1.5599,1.8455,3.3631,0.8451,1.2524,0.5174,0.2009,1.2657,2.4074,-0.1096,1.2412,0 
-0.8671,0.3656,2.7581,2.2733,2.7974,1.3731,2.5904,1.5263,2.7186,1.5159,1.8175,0.9038,2.5788,0 
0.5396,-1.4117,0.6035,2.7428,2.4022,2.6029,1.76,0.9211,2.9684,1.2723,1.4283,3.1875,2.6754,0 
1.4712,-0.4327,1.4069,2.6882,0.4427,1.0023,1.17,1.4371,2.1782,1.5835,1.2346,2.3895,1.4795,0 
-1.8335,0.6055,2.1815,3.6926,2.086,1.4663,3.5678,2.6836,1.8365,1.5337,1.7762,0.5284,4.0218,0 
-1.5292,-0.0617,1.8506,1.7619,1.6257,1.0958,3.3313,2.437,1.2437,1.8462,1.7036,-0.6898,1.6406,0 
-0.0293,-0.3688,1.814,1.6102,1.0877,1.3058,0.0551,4.2011,2.741,3.6969,3.337,1.329,2.7223,0 
0.2309,-0.66,1.3227,1.5127,2.7209,2.5052,2.7515,3.0665,1.6173,1.8552,2.8006,1.8385,1.056,0 
0.963,-1.3567,1.0149,2.8219,2.3323,1.8916,2.0583,2.8518,0.727,0.8882,1.5495,2.2466,3.4655,0 
1.1701,-0.6668,2.0532,2.223,2.6309,1.3251,3.4326,0.7958,2.9977,2.9061,1.4134,-0.1041,1.3694,0 
1.4373,1.5602,2.0744,1.1272,0.8239,2.2212,3.0131,3.0615,2.6466,1.2587,1.3571,2.0231,-0.9629,0 
0.6142,-0.3256,2.1283,2.7031,0.7942,1.1392,2.2272,3.6931,1.0836,0.6408,0.6713,2.8542,3.1044,0 
0.3033,1.6412,4.0033,1.4824,4.5246,1.9526,1.282,0.591,2.2118,3.5229,2.4972,2.1278,-0.0317,0 
-0.6557,-2.1124,1.9026,1.7256,3.54,2.4787,3.2132,1.9205,1.5591,2.3076,3.4564,1.6801,-0.5978,0 
1.3805,0.092,2.6639,2.7821,1.7102,0.2261,2.9438,3.5144,2.4015,1.572,1.5582,3.2227,2.2998,0 
-0.1472,-0.3498,2.8477,1.6905,0.9514,1.1483,1.7817,0.9527,2.0453,3.3205,0.8093,2.7042,0.6096,0 
-0.4471,0.0217,1.3382,2.9291,1.0696,2.1924,2.4672,2.4524,3.4366,2.2425,2.614,1.828,2.4209,0 
0.5872,0.8417,1.0637,1.4588,3.157,1.9142,1.6809,1.9864,0.4597,3.5957,3.9552,1.623,0.7342,0 
-1.8327,1.7076,2.3948,1.1149,1.0436,1.6717,2.3549,2.017,-0.2583,1.1817,2.8561,2.7997,3.2944,0 
-0.6544,0.676,1.0179,1.9133,3.6532,2.2622,1.607,2.0555,1.9714,2.8328,2.1638,1.9805,0.6414,0 
0.5536,0.5355,1.5583,2.1273,1.8324,0.0385,3.8717,1.893,0.6753,3.5558,3.8649,1.445,1.8699,0 
0.2167,-0.2365,1.885,2.4013,4.0492,2.283,1.7718,0.98,3.5488,1.8597,2.587,2.0768,1.7669,0 
0.0476,-1.1232,2.8894,1.8276,0.1062,1.6692,0.9672,2.4701,0.2186,2.8684,3.2636,1.6927,0.9959,0 
0.032,0.1645,2.1826,1.0836,1.233,1.3871,3.4413,3.0344,2.9384,1.3852,1.0977,1.4894,3.0099,0 
-1.268,2.9128,2.7564,0.6536,2.1891,2.1543,1.7824,0.8631,2.6037,2.3268,2.229,1.2247,2.2692,0 
0.0069,1.0068,0.8514,2.3608,0.7832,1.403,1.6155,2.6267,1.3341,2.4082,1.7679,3.2048,1.9983,0 
-1.4772,-0.3347,1.3631,3.2368,3.0441,1.2989,2.509,1.5008,1.1617,2.5732,2.5234,1.2693,2.6181,0 
1.2051,-0.8636,2.1534,3.3239,1.2643,0.6193,1.3594,2.8481,2.2008,2.1087,1.7625,2.7188,2.6635,0 
-0.4089,-0.8275,1.9077,1.9393,2.948,0.9567,1.2501,1.2548,2.5239,1.9386,2.5738,3.2858,2.5683,0 
-0.0959,0.6285,3.0621,2.0495,2.4255,2.2494,0.2401,3.6668,1.9563,1.7117,1.9696,1.4878,2.0627,0 
0.0276,1.7252,3.2856,1.3097,2.9247,0.5425,2.8524,2.7099,1.9574,0.0358,0.9758,2.5441,1.6887,0 
0.8724,0.7134,2.7194,2.6364,2.7474,2.5961,2.4563,1.721,1.9174,1.6167,1.8045,2.0501,0.6455,0 
-1.6288,0.7194,1.071,2.6906,1.7991,1.2575,3.056,2.23,2.7225,1.0237,2.6522,1.3989,1.3916,0 
-0.6763,-1.8143,1.505,3.2284,0.2557,2.7253,1.23,2.4538,1.9586,2.5627,0.5778,1.4559,1.7643,0 
-0.7124,-0.1876,0.189,0.6501,2.0664,1.4568,-0.3585,2.4643,2.3399,2.6026,1.8579,3.7353,2.9376,0 
-1.7351,1.3316,-0.1711,3.5699,4.1562,3.0131,3.4278,3.1319,1.6952,1.7651,1.1423,2.3078,1.8538,0 
0.7227,-0.0809,1.9918,0.5996,2.1035,0.8891,1.7035,2.1244,2.8545,2.0631,2.4098,1.2931,1.0542,0 
-0.2473,-0.1309,1.2222,1.6531,1.2138,1.8938,2.7195,2.7176,3.3841,3.0606,1.301,0.541,1.2574,0 
0.7082,1.0,1.9896,1.5102,2.0692,1.2761,3.4204,1.1282,2.4226,0.5436,2.277,1.0759,2.1842,0 
0.4236,-0.7579,1.2126,1.3533,2.1594,1.4493,2.5634,1.7207,1.3027,2.2179,1.7041,2.7134,0.8708,0 
1.1794,-0.1618,2.1113,2.09,3.2725,1.0831,2.114,0.8635,1.3169,0.8681,0.643,1.6127,1.816,0 
-0.6005,-0.7161,1.5997,2.8854,2.3003,2.466,1.8184,2.2983,0.3255,2.5486,1.0242,2.5103,0.6654,0 
-1.2136,-1.6493,2.0327,2.7969,3.2843,1.5283,2.9467,1.1104,0.6925,2.224,0.8292,2.0757,2.9088,0 
-0.0129,-0.0265,2.3996,1.7134,2.8494,1.9422,1.0758,2.6985,2.6705,1.9951,2.0581,0.8869,1.5607,0 
-1.0695,-0.1717,2.5225,3.4635,2.7399,1.0333,1.9903,2.4064,1.2713,1.9943,3.2802,1.0738,3.7974,0 
0.0823,-2.4296,2.4605,3.4951,2.3457,4.6018,1.5417,1.9591,1.4981,2.1894,2.5997,2.7345,1.6116,0 
-2.8037,1.5079,1.4096,3.7874,1.2021,2.6528,2.3474,2.6115,2.0965,2.9504,3.509,2.2504,2.361,0 
-0.8862,1.3561,2.6232,1.9527,0.2617,1.4635,2.8334,2.5478,3.1892,2.4856,0.5285,1.3132,2.2751,0 
0.9051,0.0577,2.3918,0.6756,2.3503,2.0489,2.9012,1.9924,2.5388,2.2886,2.6143,2.2746,1.6305,0 
-0.7121,-0.5125,1.4159,-0.5725,0.5075,1.7964,4.0843,2.3103,1.2179,4.0467,1.0509,0.7562,2.1969,0 
-0.2558,-1.2729,1.0725,3.0165,2.149,1.1633,1.8246,1.4237,2.614,2.4005,1.6185,1.0978,2.0676,0 
0.605,-0.1885,2.1219,0.4418,1.6364,3.263,2.4457,2.5253,2.1289,1.8341,1.596,2.7878,1.1743,0 
0.73,0.1021,-0.0074,1.1901,1.1195,2.1934,1.3534,3.032,3.4686,-0.0314,2.8028,0.3515,1.7431,0 
0.1514,1.2335,0.9582,2.7448,1.7666,1.4561,2.0462,2.8698,1.8223,2.0022,2.7839,2.5656,2.521,0 
0.765,1.82,2.0035,1.6594,3.201,3.5717,2.7525,2.9775,1.1529,2.2044,1.2934,2.2609,1.8736,0 
