Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
7.8905,0.5409,-0.0228,3.7442,2.4245,4.0161,3.3083,2.4284,2.3385,1.3758,2.8071,0.9394,2.229,0 
7.4561,0.0894,1.4095,2.8669,1.8878,1.513,3.0384,1.244,1.9997,1.1761,3.6323,1.3664,0.6926,0 
9.2231,-1.233,1.2322,4.207,2.5999,1.6545,1.7336,1.0177,2.0478,2.7877,1.2123,0.9814,2.0769,0 
8.2337,-0.8529,0.419,2.8203,2.294,2.197,3.8121,2.1128,1.7582,1.7779,1.2193,2.4287,3.7588,0 
5.5958,-1.5061,0.8669,1.2915,2.3531,2.4249,1.6284,2.815,2.2164,1.4165,3.8463,4.0096,1.1355,0 
6.6005,0.7842,2.3646,1.9297,-0.0703,2.6804,4.1037,2.9689,1.1032,1.7634,2.782,1.8255,2.3395,0 
6.1302,1.5068,2.455,1.5825,1.1242,2.1703,1.887,0.4455,1.4976,0.9811,1.9841,2.9812,1.2683,0 
8.465,-0.3834,1.5976,3.1017,2.4108,0.9859,1.4234,0.5196,-0.4339,2.0862,3.3727,0.9093,3.9564,0 
10.0562,0.9039,1.9058,2.7857,2.6308,2.1504,0.4124,3.4374,0.1807,1.6535,1.0487,3.6888,2.5427,0 
8.1722,1.9665,1.8415,1.8664,2.1919,3.2492,2.446,2.2454,1.6233,1.1837,3.4554,4.6743,1.4538,0 
7.7366,0.5095,3.1167,0.6114,1.4383,1.4466,0.2944,1.1356,0.3047,0.8295,1.9573,0.5462,2.527,0 
6.6201,-0.0018,1.2181,2.5025,1.7993,2.2157,1.5143,3.5699,3.8861,2.0519,2.4934,1.8204,2.2637,0 
8.2867,-0.2536,3.0696,1.624,1.2778,1.2431,1.0261,4.1705,1.703,2.2777,1.028,2.7973,2.7573,0 
7.802,0.5878,2.084,0.5551,2.6866,2.8502,4.1603,1.5387,0.3498,1.2951,1.9106,2.079,1.9366,0 
7.8419,1.2413,3.8272,2.2944,1.8977,0.6496,1.6341,2.1906,2.6737,3.3602,1.6854,3.0377,1.8915,0 
6.3798,0.1722,1.2619,2.6451,0.5426,2.4475,2.1965,3.7637,2.3918,2.6536,2.5793,3.2364,2.0076,0 
7.4596,-3.0299,1.1484,3.6541,2.8056,1.8255,3.5367,2.1284,1.0535,2.1379,2.327,2.0822,3.653,0 
7.6175,-1.6053,1.4844,1.135,1.0985,1.0557,3.6814,2.424,2.8912,1.2952,0.4422,2.6048,-0.0541,0 
6.9229,-1.3054,2.7951,2.1599,1.0325,2.5753,3.8603,2.5441,1.7617,2.2347,2.6983,1.5573,1.7593,0 
9.2909,-1.4414,2.8117,1.7105,1.6313,3.0805,1.8607,2.0445,0.4475,2.0538,2.9755,2.3832,3.4485,0 
8.6572,-0.5628,-0.3697,1.9303,0.9657,2.5853,1.4966,2.592,1.2355,2.2539,1.5367,1.4885,3.1417,0 
7.6543,0.2186,3.3102,3.649,2.6169,1.6264,2.0339,2.4249,2.6436,0.5365,3.9521,2.2378,2.5738,0 
8.068,-0.5755,2.6764,1.8652,2.6844,0.3182,1.0657,1.4829,3.132,1.3815,2.6837,0.8415,1.841,0 
8.2338,0.1154,1.6924,-0.4225,2.59,1.4964,2.2228,1.3431,1.6539,0.9054,1.9967,2.9136,2.6988,0 
8.8303,0.5974,1.2482,0.5161,1.0909,1.2661,1.4963,1.7995,2.0399,2.2555,2.0906,3.0859,0.3709,0 
9.0733,-0.4047,2.2019,0.9281,2.4514,2.6427,0.3567,1.5134,3.61,2.8729,0.3569,2.5814,0.8402,0 
6.7404,1.8618,1.7752,1.6224,3.2727,1.4138,0.3953,0.8307,2.6259,1.6082,1.754,2.4805,2.5459,0 
7.017,-0.6022,4.282,1.3653,0.0023,2.6462,3.1642,3.8877,2.2826,3.0254,2.4409,2.1222,2.1221,0 
9.9243,-0.8442,3.2503,2.189,2.8545,2.228,2.4768,2.19,3.5217,-0.1847,2.2419,2.0044,3.5853,0 
9.1425,1.0008,3.1402,2.4272,2.5247,3.1373,3.7942,2.2058,2.2338,3.1697,3.0026,3.0051,1.9001,0 
6.9287,0.9935,1.2044,2.1187,1.3599,1.9038,1.5245,3.4806,2.0346,4.0901,3.0251,2.8765,2.9164,0 
9.6243,-0.1022,2.7911,2.2444,1.7739,1.8547,3.3025,1.6581,3.1452,1.5762,2.0097,3.6412,2.589,0 
8.3359,-0.1336,1.813,2.4641,1.6794,1.5989,2.4314,2.0302,2.1558,2.0437,2.4743,1.6322,0.9007,0 
8.9145,1.1773,1.748,2.1344,1.2193,1.7949,1.5235,2.829,3.0656,0.9862,1.9179,0.9797,2.9611,0 
7.8656,-2.2606,2.6664,4.5878,1.2602,0.7729,1.6248,1.9962,2.2606,2.2927,1.5126,0.6805,1.4128,0 
8.4202,0.9903,1.4039,2.6309,1.6609,2.3266,0.9896,1.1837,1.5339,1.2986,3.9198,2.254,1.7078,0 
7.7354,1.0676,2.4273,2.8442,3.21,3.4251,4.2138,0.6833,3.2353,0.8124,0.9813,0.6918,2.4521,0 
8.7314,-0.917,0.3525,3.2073,2.5543,3.6891,1.6535,2.1977,1.4733,1.2403,1.7808,2.2419,2.8603,0 
7.6583,-0.1468,2.2939,4.834,1.962,-0.7154,1.2421,1.6949,1.9138,2.8799,1.2427,2.2233,1.1173,0 
9.4197,-0.0558,3.4358,2.2698,1.3901,2.588,1.2085,1.3793,2.4738,1.1955,2.3952,2.7292,1.1662,0 
7.511,-0.0933,2.5726,1.3011,1.118,4.447,2.4707,2.4232,0.5514,1.3737,2.0365,1.9285,1.9116,0 
7.2524,1.7152,2.1229,2.7181,2.4621,1.1485,3.0885,1.9633,2.2161,1.0264,1.8777,0.5484,2.0193,0 
7.5651,0.0203,2.4505,0.8866,1.2496,1.5355,3.4803,1.464,1.6424,1.2578,1.6383,2.2203,4.0659,0 
7.7215,0.5171,0.7156,2.2265,4.454,2.4175,1.6713,1.8322,1.0589,2.0632,2.8825,2.5842,2.7973,0 
7.7424,-0.9234,2.5995,2.6111,1.8845,2.3419,2.6317,3.7192,2.6928,2.7545,1.1481,2.2757,0.6186,0 
9.498,1.0649,1.4253,0.6391,2.5777,2.7067,1.8526,2.2839,1.2965,1.7669,2.2739,3.0893,0.9149,0 
7.4644,-1.4589,1.6563,2.8387,2.9627,3.3202,2.7118,2.6498,2.2712,2.1301,2.2976,1.358,1.4838,0 
6.9394,0.2357,3.455,2.9778,2.5653,2.891,0.5587,1.3676,1.0941,2.6626,2.5368,0.8384,1.4865,0 
9.0616,-0.3383,1.3884,1.1895,1.6408,1.5164,2.4427,2.1952,0.1244,2.0657,2.628,2.3766,3.4169,0 
9.0899,-0.4476,2.6606,4.0547,0.8968,3.182,0.1044,2.8297,3.6958,0.8727,2.1757,0.6581,2.1159,0 
6.9521,1.4277,2.1431,3.0088,0.5481,1.4444,1.7398,4.0572,2.1282,3.2769,3.2651,1.2466,1.3857,0 
8.6018,1.8636,2.3129,2.0758,1.648,-0.4178,1.9044,0.7346,1.3192,1.877,2.283,1.6239,1.2749,0 
8.4488,-0.1804,2.9621,3.5076,1.7537,2.4595,2.6759,2.7721,3.0199,2.6452,2.4828,2.8999,1.4538,0 
6.8165,2.4156,1.5097,0.4517,4.4448,4.1947,2.8327,1.4911,1.2603,4.1319,2.274,0.8281,3.377,0 
7.0187,1.6726,2.3537,1.7842,2.8879,2.2309,2.446,2.1721,0.9614,4.3395,0.932,0.0207,1.4449,0 
6.5348,-0.1883,2.617,1.8502,2.6236,-0.0976,2.7069,2.3311,3.6589,1.5334,3.2547,3.5336,0.7246,0 
7.4625,-0.5198,0.918,3.821,1.7636,3.4021,1.1879,2.0288,2.9312,1.9699,1.6788,2.1763,0.6588,0 
8.4275,-0.6057,0.8463,2.5862,1.9386,0.7502,1.3702,-0.1498,0.7664,2.8401,1.5085,2.8171,1.4151,0 
10.7176,-0.6671,4.579,0.9326,1.8088,1.5948,2.5962,4.132,0.9981,0.773,2.0197,-0.0936,1.7284,0 
9.0445,1.4288,2.0561,1.4097,2.3415,2.8827,1.7949,3.2594,1.1868,2.7002,0.2578,2.9951,0.7474,0 
6.5479,-1.0667,0.6573,2.8465,3.4113,2.3552,1.6773,0.5764,1.4893,3.7645,3.7704,3.1429,0.599,0 
7.6741,0.3254,1.7482,2.3661,1.3161,0.826,1.925,1.5089,2.9475,3.43,2.2204,2.844,2.0099,0 
8.1146,0.5057,2.0489,0.8451,0.6057,2.493,2.8201,3.6298,1.8516,3.0007,0.1697,2.4688,2.4775,0 
6.8004,-0.5815,1.3414,2.047,0.9739,2.2484,1.0161,1.1439,3.2218,3.8237,1.7446,2.0138,0.4033,0 
6.3567,0.7842,2.4863,1.1995,3.0703,1.2969,3.439,0.2519,1.0348,1.66,2.493,2.7111,1.383,0 
7.9304,-0.6976,2.7743,0.6873,3.9955,1.8044,1.8271,1.579,1.4549,1.3105,1.7515,1.5807,1.2421,0 
7.4024,-0.5681,2.5113,1.8163,1.1524,1.842,0.8663,3.3211,1.1137,1.5138,1.9784,1.7058,3.1175,0 
7.8312,-0.0478,1.0396,2.4425,4.1878,0.9893,1.4683,2.7231,2.9543,2.0996,1.7164,2.7217,2.1361,0 
6.8516,0.2663,1.7648,1.939,1.7097,1.993,3.2054,2.0372,2.3345,1.8589,2.1414,0.7511,1.5143,0 
7.9581,0.9118,1.5775,1.107,1.3902,2.4248,2.8784,2.4499,1.2891,3.1826,2.1992,1.0614,2.2495,0 
7.2318,0.7908,-1.4342,2.1015,0.5506,0.9425,3.1322,3.3006,1.2219,1.7328,3.717,1.4561,1.3593,0 
9.0322,3.4367,1.0448,3.9334,2.4231,1.5842,1.9566,2.1302,3.1024,1.4018,0.4557,-0.1923,1.7854,0 
8.6068,0.443,3.3324,2.7951,2.6118,1.2656,1.49,1.6274,1.012,2.5717,2.8348,0.9126,1.9769,0 
8.8024,-0.6611,2.9647,2.3108,2.7038,2.3682,1.7466,2.2614,2.0046,2.0022,2.9549,2.6787,0.9479,0 
8.004,-0.2724,1.7487,2.041,1.7261,0.8086,1.9068,2.5257,1.3919,1.8637,2.8609,2.3516,2.806,0 
8.1614,0.9066,2.6538,2.5861,0.1703,1.2425,2.066,1.7212,2.4277,1.1989,1.9835,-0.4219,3.0522,0 
6.5753,-0.0487,2.6973,0.4652,3.4072,2.9694,3.2591,1.461,3.6797,3.3423,2.205,1.3802,2.613,0 
7.1211,-0.6779,2.3344,1.0182,2.3752,3.0199,-0.4305,2.9768,1.8851,1.2009,0.2389,2.9885,1.7985,0 
7.3901,0.2407,2.5274,2.7823,2.7249,0.7769,2.5066,4.3912,1.4299,1.6847,0.7032,0.5232,1.194,0 
7.271,-0.7119,3.6296,2.1335,0.1903,2.8255,2.2306,3.0525,2.4862,1.2652,1.4266,2.8493,2.734,0 
7.7018,0.4146,2.3151,3.4976,0.2219,1.726,2.7108,1.957,1.3503,2.9677,1.086,1.9515,1.998,0 
8.168,-0.6621,2.9421,1.9538,3.1157,4.0251,1.8138,2.4172,1.9429,0.5392,2.3269,1.3979,2.1181,0 
8.6009,-0.105,1.7955,3.6731,1.816,1.3687,3.1642,1.9349,0.8951,0.5093,1.7773,1.7913,2.7902,0 
7.7485,-1.3953,1.4404,2.7454,1.0316,4.1039,1.35,2.2123,1.2391,2.4575,2.2083,1.2316,2.1558,0 
7.983,0.8232,3.4323,1.6538,3.4254,0.1485,3.1205,0.2834,4.9768,1.7882,2.4478,1.9485,1.095,0 
6.5273,-0.0709,2.3416,2.6308,2.2953,-0.2549,3.1939,0.7352,2.6271,0.8353,2.5445,1.4199,1.1859,0 
7.5024,-0.0065,3.5946,2.3957,3.2308,1.1645,2.0368,1.6882,2.5429,2.6885,1.8566,1.4815,1.449,0 
7.4804,1.1594,1.0861,1.2857,1.4841,1.2911,-0.3098,3.9516,2.4862,2.7833,-0.336,2.4012,2.8215,0 
7.9676,-0.0763,1.2868,2.0125,4.189,1.2655,3.7359,3.6131,2.0626,2.9966,3.8047,3.016,1.8703,0 
8.3178,2.2781,0.7317,2.7085,1.8583,1.4359,1.4936,3.1352,4.1583,1.6533,1.9916,2.1793,1.6652,0 
8.2635,0.167,2.8826,0.9377,2.8401,2.6667,2.0373,2.1547,0.8232,1.1658,3.3458,2.7664,1.5804,0 
8.8359,-1.4063,2.0583,2.8704,0.2264,1.3511,2.3746,1.528,2.9458,2.5431,1.6157,1.7741,1.4408,0 
9.9721,1.1371,3.5174,3.4086,0.7243,2.5774,2.843,2.1887,1.7888,1.7635,1.1661,2.92,2.4053,0 
7.413,0.1394,1.2618,3.4586,2.6085,2.4389,0.9662,1.8491,1.958,2.919,0.1037,0.5849,1.5835,0 
8.2745,0.6564,2.7459,1.9452,0.8966,1.1375,1.8873,1.3699,0.7318,1.2993,2.7493,0.9634,1.4773,0 
8.4134,0.6762,2.9404,1.4811,1.1262,3.7376,2.1699,3.0807,3.1442,2.8749,1.2604,0.9552,2.9453,0 
7.6615,1.2883,2.0118,0.9608,2.7567,2.5298,1.6615,1.7994,2.4171,2.5526,0.9711,1.6569,2.173,0 
8.6892,-0.0078,2.3245,2.1307,2.1051,1.4726,2.7228,3.8281,1.1479,2.1605,1.5667,3.0558,2.6127,0 
7.9018,-3.1512,1.6389,3.3489,2.0693,2.8078,3.42,2.9508,3.4278,0.3709,3.7393,3.0019,1.3002,0 
8.1864,0.1481,2.7899,1.9618,4.9814,0.7744,2.9264,1.7635,2.5015,3.1848,2.5492,1.9297,0.7454,0 
7.3747,0.0437,3.0012,1.3013,1.9512,2.4824,1.9853,1.6466,2.008,2.5853,2.0665,1.7114,0.8133,0 
9.9611,-0.0716,2.5238,2.2886,1.5616,-0.8097,1.0054,1.2092,2.1662,1.7627,1.184,2.2513,0.1725,0 
8.9121,-0.2316,1.7038,3.7148,0.0685,2.732,2.7903,4.2301,1.5589,2.2846,0.9513,2.9386,0.285,0 
8.5548,0.2411,3.6836,2.6471,1.468,0.1102,2.3823,2.8122,1.2396,0.7782,2.0889,-0.2426,3.2739,0 
8.668,-1.056,2.9462,2.6263,2.1003,1.7293,0.2189,1.4455,2.3263,1.8603,4.0075,2.9802,2.1748,0 
9.0174,-0.1881,0.4783,2.4806,2.7347,1.9495,2.506,4.0896,1.5861,1.5704,2.6119,3.1827,1.9901,0 
7.354,-2.1595,1.3493,1.9745,2.0514,1.4968,3.9674,2.1039,2.0544,3.2687,1.6257,3.7488,2.5645,0 
7.1351,-1.7841,0.7182,1.2823,0.3079,0.7897,1.3879,1.405,3.2282,2.7966,2.0312,2.1478,0.2068,0 
8.7641,1.5294,2.0644,1.0096,1.5426,2.6873,0.4179,3.3169,1.117,3.0592,1.2451,2.891,1.8846,0 
10.497,1.0321,1.2425,2.4128,1.2342,1.5005,1.7601,1.9536,2.1986,2.8961,1.3265,0.2602,2.2808,0 
8.708,-0.0155,1.812,2.6745,2.2627,1.9395,2.6563,1.2993,1.344,1.5461,3.2001,1.7557,1.9289,0 
9.293,-0.3489,1.7369,2.7339,0.5804,3.2756,1.752,3.0899,1.4434,-0.7549,3.8936,3.0494,1.6293,0 
6.623,0.3321,2.4243,1.0101,2.9214,0.9309,2.3894,1.4195,2.0477,1.5222,2.073,2.098,1.0797,0 
7.6912,-0.2072,0.8951,2.0679,1.799,0.1638,2.1335,2.1866,1.0534,1.8865,2.2252,4.341,0.9643,0 
9.3366,1.0995,0.5287,2.0829,3.803,1.9952,3.2466,0.2678,2.3057,2.1053,1.6191,1.3541,3.2175,0 
7.5203,-0.9957,3.7601,3.8102,2.4468,4.0469,0.8148,0.8135,1.9116,2.3764,1.712,2.0697,1.265,0 
8.7417,0.9504,1.3504,1.2068,2.9841,1.2216,3.7406,2.5255,3.8934,2.7936,1.1545,3.4962,0.4168,0 
6.4208,0.5736,2.5398,2.8542,1.7735,1.0899,1.6048,1.2996,2.0836,2.577,3.0327,1.1282,2.0749,0 
8.9299,-0.3877,2.8066,1.4594,2.1071,2.817,1.6934,1.2951,1.4849,1.9425,1.7915,1.3637,1.5692,0 
10.2868,0.2983,1.8091,0.1265,2.443,2.9294,2.5752,2.0363,1.7744,1.7682,0.8524,3.7067,1.4258,0 
7.8222,0.6627,1.2317,2.5186,1.7694,2.0239,2.7098,2.4207,2.015,2.9626,3.6834,3.3248,2.4844,0 
7.8046,1.3729,-0.1209,0.7436,1.0704,2.6928,0.7216,1.999,1.5046,1.0527,2.1093,2.4948,2.3455,0 
7.5685,0.7564,0.7271,0.7077,2.2693,1.7201,2.6284,1.2847,1.9842,0.0216,0.9756,0.3209,4.0115,0 
7.021,1.0178,-0.1329,3.3534,1.9434,2.6451,3.2326,2.6104,1.7584,2.8366,2.856,1.8252,2.141,0 
7.1534,-1.4351,2.1498,2.2151,1.3937,2.0995,0.8958,2.0002,2.827,2.6888,-0.6268,1.266,3.5545,0 
7.0806,-1.0692,2.9029,1.5731,4.2336,3.3039,1.9179,0.9641,2.7944,1.4686,3.3514,0.6831,2.4158,0 
7.1665,-1.2528,2.5771,3.0632,2.1522,0.1567,0.7849,1.2405,1.7208,1.0614,-0.3046,4.1741,1.6541,0 
7.3413,0.6114,2.9981,-0.0747,0.4774,2.0794,1.4556,0.0323,2.3283,1.9236,2.7424,3.1544,0.5242,0 
7.5362,-0.8096,1.0511,1.5304,1.7981,1.9821,1.5479,0.7143,1.8832,2.2401,1.2312,2.7756,2.1275,0 
5.7515,-1.3021,0.4025,2.9702,2.6362,1.8822,3.0067,1.1415,2.136,2.196,4.1376,1.6485,2.9125,0 
7.8354,0.4896,2.5657,3.0458,2.2937,1.2446,1.2696,1.564,1.0153,1.8718,3.5491,2.2268,3.192,0 
9.0106,-0.8174,2.992,-0.2219,1.7749,2.5556,3.2837,1.2916,3.2019,1.8226,1.1075,1.2677,0.9731,0 
8.3951,0.5887,1.3991,0.6067,1.3125,0.7877,2.4808,0.3924,2.0006,1.622,1.8572,1.8462,3.0535,0 
7.3422,-0.9647,3.1341,1.7307,1.6841,2.098,2.1511,2.5785,0.4975,1.8019,1.1111,2.3243,1.3804,0 
7.2625,0.9975,3.3449,0.7148,2.348,1.5837,0.9803,1.4657,1.4452,1.5058,1.769,2.2397,1.8132,0 
8.7849,-2.1593,3.2092,2.8765,0.633,1.1591,1.6107,-0.0109,1.9747,3.9766,0.9243,2.7225,2.2923,0 
8.0948,-0.3833,2.7558,0.6871,1.6804,3.2567,1.3472,2.6597,2.2731,3.0096,2.2142,1.5209,1.5104,0 
7.4931,1.5609,1.1747,1.3201,0.9894,3.3451,2.1924,1.2855,2.3585,2.9488,0.5577,0.723,1.7158,0 
8.0642,-2.1553,-1.0705,2.3651,0.8133,3.2819,2.6189,2.9271,1.9023,1.5614,2.7438,1.8923,0.8633,0 
7.2766,-0.5783,0.2548,1.8166,3.7899,1.9928,2.7193,1.948,1.1699,2.198,2.2143,1.5158,2.4148,0 
7.4527,0.3619,3.1652,1.6054,0.3893,1.6722,1.5128,2.1058,2.4396,2.2851,2.15,1.1467,4.1232,0 
8.7734,-2.7734,0.8297,1.6822,3.1936,1.5583,3.4382,0.1764,2.5414,0.8811,1.2538,3.1794,2.8496,0 
7.7164,0.2515,2.8217,3.7123,0.0778,4.3532,3.3359,1.3688,2.8677,2.217,1.9395,2.8934,0.9777,0 
7.263,-1.6478,1.8257,1.7053,3.2128,1.4069,0.7981,1.4318,1.3297,2.5572,1.9796,2.4053,3.9086,0 
6.7003,2.099,0.2527,3.9057,3.1472,3.7966,0.9108,2.0292,2.6197,2.9035,3.504,0.6613,2.3932,0 
8.0431,-0.4131,2.6142,2.8493,2.302,2.5107,1.9787,2.632,4.4251,2.6236,1.0464,2.7668,1.7343,0 
7.0436,0.009,3.6069,2.1943,2.9869,4.3629,2.3667,0.8766,2.3371,1.2693,1.9283,0.6899,2.0133,0 
7.9702,0.1251,2.744,1.3283,2.8677,1.6955,0.9872,0.9833,1.8801,3.3345,2.6094,0.5619,2.627,0 
8.3707,0.5196,1.1615,3.3943,1.5705,1.8616,1.2207,1.6574,1.2383,2.4009,1.3399,4.6934,1.7654,0 
7.2058,0.3922,2.1123,2.3726,2.618,2.8973,1.332,2.1513,2.7553,2.6148,1.937,1.3361,0.8511,0 
8.9751,-0.6952,1.0926,2.1786,2.6091,2.2905,1.3429,1.7709,2.7832,0.9166,1.3881,0.548,2.3016,0 
9.0921,-1.0959,2.5909,0.0042,0.2009,1.5542,2.185,2.0184,1.0423,2.1836,1.8362,2.1472,1.4683,0 
8.3887,0.3749,-0.1306,0.3761,3.4426,1.0492,2.4179,-0.4556,3.1849,2.8117,2.3571,1.6248,1.5589,0 
7.4996,-0.7887,1.6877,2.4664,2.2613,1.0425,0.1075,3.3698,2.4796,1.0608,2.0623,2.6788,2.8572,0 
9.8528,0.0386,1.5036,2.288,1.637,1.7945,2.4255,1.6476,1.9626,1.6192,1.0733,2.6316,3.066,0 
9.8847,-2.1069,1.9851,3.749,2.0051,1.5473,2.3843,1.9958,0.436,1.6601,1.6474,2.0112,1.7528,0 
7.1079,-1.0112,3.9377,1.3136,2.6384,1.9223,2.4147,1.0064,1.6922,0.7634,-0.2849,4.497,3.4463,0 
7.4583,0.265,1.3193,0.744,2.1106,2.0092,2.119,2.057,1.8517,1.7608,2.9323,1.6737,1.9665,0 
8.4223,-0.0953,3.4688,2.325,1.6339,1.6212,3.1408,1.1715,2.7129,1.7163,1.1533,3.3205,2.9495,0 
7.5361,0.2313,2.0857,3.4512,2.5599,3.0925,0.8474,1.9731,3.351,1.2805,1.3334,4.251,2.5548,0 
8.4889,0.5986,0.6801,1.9043,1.3055,2.6983,2.5873,0.7279,3.3296,0.6392,2.2004,2.7551,-0.2804,0 
8.0475,1.6269,2.0237,1.6463,2.037,2.0654,3.3149,1.4966,2.9605,1.8344,2.5296,1.5238,3.6844,0 
7.8304,-2.155,1.4064,2.983,2.5448,3.2441,2.9876,0.2932,1.4454,2.4698,2.698,2.9576,1.3357,0 
7.2951,-0.5687,0.4971,0.2556,1.759,4.7234,1.5689,2.9913,2.9844,2.7159,1.2125,1.4517,0.2987,0 
8.371,-0.6019,3.0864,3.2111,1.519,1.4383,2.2499,1.644,1.2597,2.7128,1.245,3.2944,1.7075,0 
9.831,0.2913,1.8771,1.5403,1.0974,2.747,2.108,1.9736,2.7888,1.204,3.0874,2.7365,4.5672,0 
6.9832,-2.0303,1.5186,1.4058,1.2965,2.2934,1.4381,1.734,1.8391,1.8798,2.0831,1.1193,2.4871,0 
7.6482,1.2955,1.7937,1.8291,0.5105,1.9298,3.626,2.3624,2.6911,2.235,3.3021,1.0273,3.0462,0 
8.7442,-0.5882,2.5442,3.471,3.4307,0.6068,1.8754,2.0803,2.3786,1.8588,3.2645,4.4929,-0.0519,0 
6.8466,-0.5501,2.2153,1.8566,1.4411,2.2561,1.1657,2.3977,1.8367,3.0177,2.4794,3.7397,2.9718,0 
8.2283,-0.8206,-0.3448,1.2887,1.8036,0.6649,2.5153,-0.0307,1.9472,2.4452,1.0725,2.1997,1.6741,0 
7.073,0.5666,2.6879,3.8453,0.7261,1.7265,2.5013,3.1471,0.9392,3.8517,1.0733,3.4296,3.6237,0 
7.633,0.7986,2.8924,2.0919,1.7956,1.9184,1.7732,3.1303,1.345,1.3379,2.4507,1.5507,2.1222,0 
6.1949,0.1814,1.0167,2.2952,3.0466,3.204,1.8482,3.1647,3.394,2.5781,4.4363,4.1824,2.2898,0 
9.524,-1.5703,1.9181,1.8383,1.4948,1.8621,0.7138,2.646,2.5386,1.1657,2.2614,2.7453,1.8292,0 
8.1347,0.2874,5.2741,1.1903,2.0506,2.0466,2.4763,1.6204,2.5875,2.1776,0.32,3.298,2.1951,0 
6.5009,0.2237,1.6063,-0.2421,1.731,3.833,3.8916,1.4708,3.4141,0.5238,3.2431,1.7645,2.2071,0 
6.7572,0.3616,1.5219,1.7909,2.1988,2.2084,0.8727,3.6896,0.9756,1.4817,2.4057,1.7224,2.0504,0 
7.5762,-0.4473,1.6994,2.3339,0.3574,3.6318,2.201,1.0697,2.2069,3.1138,3.3177,0.5293,1.3314,0 
7.8377,0.2097,1.5446,2.2022,1.3768,0.9359,2.521,1.5222,0.8924,1.4692,1.2767,2.1896,3.3856,0 
8.8707,-1.5502,1.3769,1.5244,3.0348,2.0295,1.6636,2.466,2.085,1.9875,1.4272,1.5897,0.8019,0 
9.1766,-0.637,3.1759,3.3596,1.0812,1.864,2.7228,2.1068,1.8524,2.2901,1.9661,3.7686,3.4062,0 
8.7898,-0.7515,2.913,2.2552,2.4824,1.7738,3.4183,2.3504,2.7584,3.2463,1.9559,2.3634,2.1342,0 
7.8547,0.9873,3.4391,0.7217,0.1897,2.5226,2.3297,2.7819,3.3318,1.5658,1.596,4.2956,2.0041,0 
7.6757,0.0716,1.5846,2.314,4.082,0.515,2.7276,2.6326,2.593,2.4196,1.5908,1.3493,1.8976,0 
8.9275,-1.3743,1.8812,3.9244,-0.3176,0.9318,2.8879,2.9696,2.3076,1.9717,2.0859,2.5787,1.9266,0 
8.6786,-0.1405,1.6028,0.8354,2.0675,3.1813,4.5729,2.6143,2.3495,1.4124,1.2453,2.1235,2.6574,0 
5.734,-1.9473,1.0297,2.807,3.7263,4.7749,2.7938,2.2805,1.8522,0.1991,2.5309,1.1579,3.8835,0 
8.2089,0.7953,2.6127,1.3344,3.7314,1.3242,1.923,3.2251,4.9548,1.3301,0.5074,1.9463,1.4157,0 
6.7048,1.4767,1.3048,2.3595,2.1047,2.0287,0.7706,2.4295,2.1527,4.2553,1.7612,1.2593,3.5284,0 
7.0616,-0.402,3.063,2.0293,1.1902,0.8825,2.3223,1.1018,3.2032,1.8304,2.8787,3.8232,2.0907,0 
6.7118,0.5991,2.5655,2.9538,3.9859,1.3349,2.4918,2.3415,1.7772,4.7253,1.3459,2.0795,1.2539,0 
8.1283,1.632,0.3431,0.8049,3.775,1.4354,3.6893,2.7275,2.9325,1.4176,2.6318,3.4321,1.7785,0 
8.3397,-0.3918,1.7095,1.593,0.1744,2.4187,0.8988,1.5605,1.7033,1.2961,2.9975,1.9296,1.6652,0 
6.9582,1.0533,0.4838,1.7378,1.5168,1.5226,1.373,1.0692,3.4455,3.4005,0.9451,1.6824,2.3683,0 
7.053,-0.6686,2.6495,3.4761,2.6182,1.9711,1.9853,2.6949,1.861,1.7747,1.2522,1.0091,2.298,0 
6.616,-0.7738,3.0929,2.8317,1.858,0.5718,2.0415,3.7476,1.03,3.9963,0.2327,1.9244,1.3405,0 
8.1723,0.1357,0.4858,3.5782,1.2354,0.5295,1.0624,2.8232,4.1711,1.9976,3.14,2.3928,2.3809,0 
8.0024,0.9993,2.0702,0.5732,2.602,2.0997,1.0184,2.0053,1.0522,3.3402,-0.206,2.2029,1.1473,0 
6.4545,1.3854,0.4947,1.7367,2.4534,2.7355,1.363,1.7997,1.3687,0.6415,1.3702,1.3839,1.6393,0 
8.641,1.9657,3.042,4.0371,0.6401,2.141,2.3214,2.7234,2.4512,2.1533,2.5513,0.5939,1.2101,0 
7.8122,-0.723,3.2241,1.4737,1.6558,2.1412,2.0569,1.1912,1.171,1.3351,0.0258,1.4684,2.2538,0 
7.8213,-1.0784,2.2589,0.4494,1.9673,3.8709,1.2423,4.3618,3.3772,0.6501,2.3311,2.1136,0.5275,0 
7.0688,1.4346,1.5551,2.4356,2.8174,1.1905,3.6304,2.4286,0.8934,2.0761,1.666,2.5102,1.1056,0 
6.4781,0.1586,1.748,2.7141,0.9686,1.2076,3.0786,3.0151,0.2467,1.0343,1.6624,3.8509,1.9957,0 
8.3307,-2.5367,2.0611,1.1821,2.7744,2.0135,1.6362,3.0591,0.6404,2.4145,3.9904,2.9427,2.2059,0 
