Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
1.9752,10.4803,1.9075,1.4979,3.5808,2.4672,2.6773,-0.7381,1.2192,1.9,2.4259,2.2796,0.8072,1 
2.699,9.6012,3.5466,1.6135,2.6283,3.6703,2.2611,1.5881,2.6407,1.3711,2.4265,1.9199,1.8987,1 
0.5995,9.9429,2.8115,0.6906,2.2419,1.4003,2.9712,1.3689,2.5423,3.8406,2.2361,1.2496,1.8116,1 
1.6657,9.0116,2.3448,0.601,1.6765,1.9124,2.8734,2.4105,0.9738,1.7598,1.1111,0.5655,2.8555,1 
1.9518,11.1176,1.6102,1.2372,0.6152,-0.09,1.6386,1.489,0.9635,0.4503,2.4525,1.5755,1.2355,1 
1.2645,10.1994,1.3471,1.5606,3.7171,1.1912,0.8547,2.1628,2.2518,2.2329,1.5708,3.5646,2.507,1 
3.0596,10.3623,-0.465,1.5472,0.7302,2.4652,2.5386,1.9204,1.5434,1.5967,3.1014,1.6205,1.8235,1 
2.0501,10.1189,1.0723,0.4704,3.285,2.9902,2.066,1.6212,3.2346,1.439,2.0924,2.07,2.3232,1 
-0.427,9.9422,1.178,0.6218,0.3729,3.0838,1.8275,1.2533,3.4967,2.457,1.5514,2.1517,2.639,1 
3.4238,11.2811,1.0308,3.1912,1.2612,0.6799,2.3167,2.6918,2.888,0.9432,0.0843,5.2184,0.6918,1 
0.1769,9.3029,2.9976,1.918,0.1017,1.7361,2.6525,2.4585,3.4728,2.8679,2.1366,1.4601,2.3586,1 
1.8472,11.8907,3.0355,2.8871,1.6633,2.0135,3.0103,1.0818,3.0275,0.6167,1.8485,2.0154,0.9954,1 
2.4457,8.0332,1.1497,2.5359,1.2591,1.6621,3.3936,4.8456,3.5792,2.1071,1.6842,2.9343,2.0856,1 
4.1186,9.1949,3.5053,3.2686,1.954,2.8568,1.8842,0.6736,1.7572,2.7559,1.9387,-0.4507,2.6793,1 
-0.2875,9.0518,1.1267,3.4932,3.1411,0.985,2.3667,2.4242,0.3539,-0.2626,2.9107,0.633,0.8448,1 
1.4225,9.9647,1.1158,2.3467,1.5728,3.4714,1.4344,2.8434,3.2692,1.3999,2.7259,0.7159,0.7454,1 
3.1493,10.9917,-1.2738,3.2333,2.8276,0.7843,1.9496,2.8566,3.7722,1.0416,1.9874,1.8407,2.1141,1 
-0.0622,7.4026,0.8554,2.4687,1.4485,1.6187,2.1801,3.3539,2.6538,2.2146,1.7745,2.4234,3.293,1 
3.3927,10.3149,1.5005,4.0452,2.6098,2.1764,2.7309,2.6992,-0.2289,1.9822,1.4145,0.8737,2.7821,1 
0.757,8.3547,2.479,0.8941,0.5592,3.7232,2.0163,1.3939,1.8193,1.7528,1.9575,4.1395,3.8343,1 
1.7302,9.3367,2.9198,0.8854,2.3577,1.4121,1.8983,0.4416,4.9694,2.625,0.5905,1.9081,2.5439,1 
2.0611,9.7591,0.8641,3.8978,2.0799,3.0831,2.3366,0.1632,1.5047,2.256,1.6531,1.3227,2.3993,1 
2.483,11.8086,2.944,2.1984,3.1601,2.1312,2.9987,1.4528,2.3583,2.5564,2.4279,0.828,3.9091,1 
3.5021,10.6102,2.62,3.8036,1.4174,3.1836,2.9558,2.1934,1.0061,1.1094,1.1833,1.6138,1.2721,1 
1.7687,10.6531,-0.6356,1.1859,1.3646,1.1091,3.3593,2.8852,2.9354,1.9674,0.8734,1.6512,2.2499,1 
0.5216,9.1374,2.1446,0.5866,2.832,1.3646,2.6998,2.2737,3.2082,1.94,1.8488,0.0934,2.4924,1 
4.0069,8.7953,1.8115,2.2203,1.6892,0.3076,1.146,1.4079,3.1645,3.1845,1.2609,2.3734,1.7372,1 
0.1626,11.1816,0.2405,3.5646,3.0305,2.8452,3.1927,2.1639,2.0365,2.5165,2.0065,0.5425,2.0644,1 
1.9715,10.6391,1.7604,2.1731,1.5483,2.7127,1.3102,0.924,-0.1068,0.4058,2.8099,2.3898,1.7924,1 
2.6209,7.8696,3.4785,3.3189,1.2855,2.2213,0.6932,4.1102,0.9926,2.5755,3.3471,0.6226,0.662,1 
3.6829,8.7381,1.9591,2.719,2.6373,1.9684,3.3277,1.9413,1.9539,1.0829,2.536,1.8304,2.3733,1 
1.569,8.7387,1.1441,2.6001,2.4312,3.4612,0.3167,1.4029,1.6705,0.3455,3.2065,2.5139,1.3237,1 
1.8184,7.8957,2.0889,3.5017,2.4876,2.3405,1.0781,2.7309,2.9284,2.4779,2.3964,4.0453,1.6634,1 
1.4124,11.376,2.5537,2.0302,2.2158,1.2238,2.208,1.5848,2.054,-0.2108,0.5107,1.7126,1.1029,1 
2.5489,8.9444,1.8915,0.5867,2.1812,-0.0282,3.3318,1.7013,2.6552,1.6436,2.6993,3.3315,3.0721,1 
2.2923,9.8085,0.9069,1.3634,2.6108,0.8845,2.6726,1.9616,1.5536,1.3828,2.3318,2.3024,3.0941,1 
3.5741,9.8432,3.0725,1.3889,2.5236,3.2151,2.3006,1.7385,1.3133,0.8678,1.109,0.3687,1.9699,1 
2.686,10.1378,2.5535,2.0361,2.953,2.4505,1.7991,1.469,1.855,0.1434,2.0454,1.5001,0.5581,1 
0.8956,9.6416,0.5887,1.4346,3.6244,2.999,3.3842,0.4154,1.2037,1.9756,3.9756,2.127,0.1866,1 
0.8553,11.0129,1.6413,1.8723,1.1853,0.8451,0.5672,1.9999,1.6515,1.7637,2.0457,3.0228,4.024,1 
2.2037,8.6411,2.5666,2.4711,2.1812,0.6889,1.7172,2.4488,2.5104,1.8133,1.2957,1.6603,0.7821,1 
1.4707,9.3158,2.9342,4.2607,4.0561,2.632,-0.6663,3.0383,3.8321,2.6439,0.9235,2.904,1.1347,1 
1.3052,10.7811,2.7017,2.3756,3.0495,3.109,2.2004,2.2381,2.2308,0.626,0.3474,-0.3661,1.4434,1 
3.1718,9.44,1.7833,2.4517,0.939,0.5227,1.9221,3.3321,2.1759,2.3502,1.1731,1.6653,2.5156,1 
0.9228,9.5766,2.5104,1.4051,2.381,2.7363,2.8731,1.7258,1.4949,1.891,2.3417,2.4294,3.3556,1 
2.1989,9.7765,1.8596,3.5357,3.0346,1.0549,1.4481,1.4925,1.343,1.0452,0.6124,2.4213,2.3191,1 
2.5445,11.3637,0.7,2.2996,3.473,2.5189,0.1566,0.0009,1.0771,2.24,1.3745,0.7336,1.2833,1 
2.1764,10.7326,2.1413,1.1107,2.2405,1.3824,0.6431,2.5494,2.4232,2.5688,2.9259,2.9291,1.7911,1 
2.0542,12.4628,2.695,2.9504,0.3998,2.5445,1.5432,2.6396,2.0895,1.6088,1.0618,2.9071,1.2908,1 
1.795,11.3374,3.7086,2.4533,3.2623,2.7735,2.9825,2.3416,0.7982,2.2682,2.4239,2.9462,1.6621,1 
2.0961,10.4434,3.4156,1.3654,2.0555,3.228,1.1762,1.3662,2.5129,2.1784,1.7367,2.0365,0.1989,1 
2.6397,11.1273,3.1526,2.9319,2.2459,3.4692,1.9064,0.4046,2.2018,1.1475,2.6658,2.917,1.5303,1 
1.8518,10.4015,1.9277,3.1079,1.3761,2.5806,2.2572,2.9247,3.3835,-0.7409,3.1186,1.3152,0.2666,1 
0.7734,10.6078,2.093,0.17,1.2122,2.245,1.7342,3.4421,1.774,1.0378,2.19,1.2892,1.7279,1 
1.9947,10.5636,2.0194,2.5249,1.6171,2.0181,1.3681,2.6029,1.6808,1.5288,2.8031,1.5503,0.7853,1 
1.8956,8.4068,1.2095,1.7784,2.1949,1.2434,1.9688,1.2513,0.8916,1.6891,1.1636,1.7675,0.7874,1 
2.4362,10.6441,2.1417,3.6659,2.668,0.5846,1.4089,0.915,1.7108,2.3295,1.246,2.8829,1.1766,1 
3.2923,9.1569,0.9141,1.1799,1.8894,2.6635,1.4978,3.0014,1.8543,3.0694,1.5166,1.3623,1.1448,1 
3.0109,10.9949,1.8268,3.2207,2.4712,2.3407,0.327,2.4115,1.9612,2.4727,2.1315,0.8418,2.5744,1 
3.3044,9.9974,2.0207,2.2529,2.77,2.0462,0.1848,2.5302,2.3926,1.9592,1.4228,1.8027,1.0228,1 
1.2034,11.2319,1.6573,2.1445,1.0944,1.9262,2.0896,2.0609,2.394,2.7903,2.613,3.0003,1.9962,1 
1.6372,10.0612,3.1799,2.7861,1.3659,2.8718,2.7961,2.2008,2.0889,1.8935,3.5793,1.3104,2.475,1 
1.2732,8.3649,1.695,2.9131,2.6698,1.024,2.4081,2.1376,1.1445,3.4808,0.9611,0.9111,2.9866,1 
2.9019,10.0613,1.2907,3.1926,3.2978,1.6669,1.0645,1.3631,2.9283,2.2161,1.2883,1.9324,1.7775,1 
2.4137,10.973,1.0228,0.8037,2.171,2.8011,1.6445,0.8956,3.2985,1.3454,1.9519,2.2075,1.9689,1 
3.6382,9.0381,2.9088,0.8935,1.2904,1.7356,2.8599,1.5608,2.3785,2.2928,1.2823,0.4311,1.6805,1 
0.2091,10.4597,1.7087,2.8409,1.825,1.2745,0.6976,2.3993,3.8212,3.1449,1.8407,3.4752,0.8898,1 
3.3101,10.7974,0.6147,-0.0394,0.8766,1.8532,4.704,1.8982,1.8284,1.9315,2.1612,1.6566,2.4154,1 
2.8054,8.5836,0.2611,3.5626,1.6099,2.5771,2.4275,1.4082,2.8192,2.4325,1.8809,2.3887,2.1338,1 
1.785,11.6692,1.04,2.4675,2.5486,1.4889,2.806,1.6037,1.4351,1.2713,1.8581,1.9171,1.423,1 
2.4842,9.4196,2.3321,1.031,1.6094,1.8593,2.1098,2.3887,0.8529,2.9263,2.6824,2.848,2.7827,1 
1.5336,10.9936,2.3379,2.4377,2.6501,2.0486,-0.6958,1.141,2.94,3.3729,2.404,0.3597,1.7746,1 
3.1293,11.018,0.0295,1.4284,3.2975,2.7198,1.0029,1.4142,1.927,1.4854,2.0387,1.397,1.3494,1 
3.5415,9.7991,2.3908,3.3389,1.8116,3.8204,1.4171,3.3828,0.8564,1.4069,0.8576,1.1435,4.3034,1 
0.5258,9.1702,2.8841,3.6309,1.1518,2.423,2.7645,2.3634,2.8183,1.3873,1.3632,3.6423,1.7074,1 
1.194,9.0166,2.3137,0.0083,1.6251,1.6116,2.4647,1.0847,1.9392,3.5589,2.3587,2.1729,2.0658,1 
-0.5191,9.419,2.0573,1.3909,1.976,2.0472,0.9357,1.3633,1.8851,2.9548,3.9071,2.0145,1.3196,1 
1.9636,10.0435,2.7939,1.8381,0.5928,0.5706,0.8696,2.1403,0.9836,2.9554,1.1748,2.5954,2.2785,1 
2.552,11.446,4.1353,0.4035,3.2794,1.2832,2.2719,3.469,2.0595,3.9329,0.4321,1.8318,3.7597,1 
2.7858,10.0497,3.4002,2.7331,2.065,3.2869,2.2929,2.1713,3.2339,2.796,1.8779,1.8152,1.0497,1 
3.5478,10.8726,2.0605,2.63,2.3809,1.6272,2.2305,4.0693,1.9353,2.8126,1.1106,1.619,2.3713,1 
1.0195,9.8802,1.5944,1.7981,1.5373,1.8002,0.5452,3.5566,2.136,1.8138,2.5045,3.0472,0.7858,1 
1.6867,9.8827,1.3299,2.2619,0.9686,1.6168,0.8785,3.0338,3.4868,0.888,2.1719,3.2674,0.5882,1 
-0.2779,9.7303,1.3471,0.9471,1.4324,2.747,1.9383,3.3082,1.0025,2.6729,4.1078,2.2483,2.1573,1 
2.5684,9.4813,2.9302,1.5539,2.7045,1.8058,2.104,1.3979,3.4462,2.9123,0.7412,1.6182,2.297,1 
0.4856,10.3146,3.1303,2.3097,1.3541,0.7989,3.0583,1.3486,1.5955,2.0767,0.7046,1.1944,3.9594,1 
2.1488,10.339,1.0982,4.8426,1.298,2.8709,1.85,3.5706,2.5196,1.1514,2.0137,3.4283,2.5533,1 
0.815,10.782,3.1792,1.4533,1.8948,1.2316,0.4026,-0.5709,2.1203,3.2144,2.6473,1.6349,2.3241,1 
1.6682,11.0082,1.8853,2.5034,2.5837,1.6911,0.7561,1.0004,2.5231,1.084,1.5875,2.3392,3.1469,1 
0.8809,9.4957,4.7307,1.3599,2.2767,2.1284,1.2507,1.5274,2.7464,3.4622,1.8541,1.8022,2.0561,1 
2.5416,9.9715,0.7313,1.2165,1.1158,3.0381,2.6414,1.7358,1.3283,1.9738,2.2695,4.2437,1.4274,1 
1.1126,9.8619,0.9141,2.3723,1.3975,0.794,2.5134,2.3235,1.6784,0.8272,2.3697,2.1064,3.8217,1 
3.7797,9.0836,2.3693,1.9813,1.9225,2.9469,1.9617,0.916,0.8838,2.5,1.7778,0.4613,3.1781,1 
3.8492,9.8426,1.3498,2.1897,3.0955,1.7083,1.8013,-0.5486,2.1188,1.4678,2.0451,3.8318,1.8806,1 
0.9596,9.3139,0.612,2.7359,1.9173,0.9663,1.55,0.4077,3.3059,1.7906,2.5057,3.6584,0.4727,1 
2.9274,9.7365,3.34,3.8005,0.7399,1.8,2.8519,1.8195,0.5653,1.5233,2.659,1.7556,2.2852,1 
3.1595,9.0636,2.6839,2.1432,1.3891,0.6495,2.0698,1.2643,3.6232,3.7057,2.4953,1.6392,2.217,1 
1.5419,9.8651,1.8937,1.9775,2.8203,2.8525,2.5204,0.6532,2.6414,1.5042,0.2726,2.2993,3.1215,1 
1.7732,10.3224,2.1677,2.4868,0.2133,2.8023,2.7863,2.0225,1.4574,2.6304,-0.0041,1.9149,0.1353,1 
1.6005,9.5366,2.1903,1.1972,1.4414,1.8116,1.6567,0.1806,3.5013,1.9772,1.3432,3.461,1.3605,1 
2.1482,8.544,2.4263,3.6562,1.5807,2.1353,2.9193,2.4814,2.6657,2.7138,3.9367,1.2535,2.925,1 
0.9738,10.4987,3.1106,1.2376,2.5526,2.4908,3.5877,2.7872,1.0853,2.4582,1.7201,0.3639,2.5542,1 
0.8779,9.6734,2.8971,1.2549,3.5687,1.6922,1.1143,2.7069,1.511,0.4077,2.103,2.047,1.7707,1 
1.2662,8.7411,1.9487,1.0321,3.4137,1.9917,1.429,1.6911,3.9153,-0.1275,3.3804,1.6374,1.739,1 
1.5531,9.8268,2.7868,2.8589,0.4064,2.3678,2.4915,2.6212,1.6389,0.6004,2.3888,4.9339,1.5235,1 
3.1226,9.8991,1.8858,3.9997,3.2533,1.2684,1.6303,1.5727,1.2538,2.5556,0.4542,1.2372,1.9816,1 
3.6753,10.8597,1.8452,2.2874,0.888,1.6873,2.7618,1.4934,0.8405,2.0003,4.1716,1.4043,2.3093,1 
1.0212,7.9288,1.1822,2.0817,1.324,3.2847,1.1092,0.6281,1.9472,2.5892,1.9542,2.351,3.021,1 
1.8407,9.5755,-0.0681,0.0975,2.5468,1.3772,2.7096,0.522,0.3926,0.6833,1.5864,1.0871,1.6546,1 
1.4051,10.2598,3.4137,2.2926,3.2141,3.2472,-0.1854,3.4471,1.9646,0.8357,3.0978,2.7837,2.4811,1 
1.493,9.572,2.9728,2.4637,1.5323,1.4976,2.3181,0.3244,3.4614,1.0015,3.1431,1.8064,1.3331,1 
2.5829,9.6914,2.3212,2.6498,-0.1229,0.7069,2.0852,4.4736,2.7984,0.6168,3.1933,2.5077,1.6595,1 
0.7129,10.3909,1.5233,1.6294,-0.3819,3.435,3.4181,1.565,2.2521,1.2043,0.4522,2.4287,1.6592,1 
1.278,10.8104,2.6859,1.4117,1.2967,1.9195,1.6982,0.3686,3.158,2.1883,1.9944,-0.1944,1.8871,1 
1.2044,9.7396,1.7527,2.6458,2.727,2.4117,2.2603,2.183,1.1308,2.7131,-0.8888,2.8836,2.3971,1 
1.8844,11.0988,1.8409,-0.4213,2.7458,3.8769,2.7871,2.2565,1.2486,1.9166,1.9915,3.0644,1.2315,1 
2.561,9.3994,2.4851,2.7838,1.1339,2.5596,2.3188,1.1851,1.0203,2.6036,1.1917,2.1842,1.2826,1 
3.468,11.3766,2.8581,1.8064,1.5472,2.7606,0.6658,2.74,2.5953,1.5832,0.8028,1.5749,1.7384,1 
2.7941,10.3004,1.5364,3.0988,-0.0182,1.8362,3.0702,0.9035,3.5876,0.5896,1.9236,3.679,2.559,1 
1.2747,10.9098,2.6048,3.6028,3.8602,2.4134,1.3087,0.0483,3.5709,0.7031,1.9149,3.3462,2.9438,1 
2.7231,9.1963,1.8095,2.2503,2.8196,0.7745,2.3398,2.6302,2.3025,1.7534,0.7791,-0.0605,2.8056,1 
2.4634,11.0077,2.1885,2.9878,2.4194,2.7076,2.7578,2.5172,1.0492,0.7752,1.3755,2.6794,2.0905,1 
0.8847,9.7367,1.2408,1.2137,2.2053,0.6611,3.082,1.7522,2.1416,1.0575,3.5889,1.862,1.2114,1 
2.2241,9.833,1.2797,1.5011,1.4812,1.6891,2.1248,2.8038,2.6844,2.4521,2.0503,0.0826,0.1888,1 
2.4031,10.454,2.1048,1.9083,2.1993,2.4492,1.3004,3.3519,1.3771,1.9349,3.1884,2.0492,3.5746,1 
1.3371,11.508,2.2429,0.4534,1.4471,4.4077,1.3782,1.675,1.7056,2.3545,1.197,2.1729,2.4656,1 
2.2711,11.2544,0.74,2.5399,1.573,3.1098,2.9781,3.3971,2.4361,1.6871,3.1661,2.8939,1.2584,1 
0.8494,9.3901,0.5245,1.9056,2.7723,2.5416,2.2388,-0.4414,-0.0608,2.18,2.2278,3.887,3.026,1 
2.3731,9.1218,1.3533,1.847,1.3187,1.4486,3.7962,1.403,1.7205,3.3248,3.0427,0.3591,2.2245,1 
3.7386,8.6556,2.2678,2.6806,2.1507,3.0245,1.0112,0.8609,2.201,1.7314,2.0621,1.6637,0.6626,1 
1.8244,9.5346,2.2367,3.3825,2.5915,2.7411,0.9802,1.5469,1.4478,1.6978,2.359,1.8841,2.3253,1 
0.7699,10.1691,2.6559,1.3299,1.5699,3.8267,2.3274,4.7442,2.2142,1.2611,2.0866,1.2429,2.3559,1 
1.3091,10.0712,2.8688,-0.4292,2.5753,1.3307,1.6505,1.5545,1.6476,3.3298,3.0619,4.5252,2.2284,1 
0.5694,10.584,1.6354,2.2434,1.0696,2.9231,2.1401,2.0682,1.3168,2.7121,2.1879,1.0115,2.928,1 
1.9843,10.2978,2.7207,0.9933,2.3997,3.2725,2.5257,2.7152,2.2887,0.8463,0.7971,3.4858,2.8329,1 
3.2969,11.1088,0.78,2.7456,3.7079,2.7973,2.1817,2.1554,1.6661,2.0827,0.9421,2.1772,1.3063,1 
3.1971,10.6885,1.1403,2.0288,-0.652,2.9071,0.8755,3.3514,1.0839,2.189,2.406,-0.2871,1.4075,1 
1.4167,9.4474,3.3587,2.1226,1.6318,3.2985,3.0421,1.2391,1.2846,2.3831,1.6249,0.6497,1.1432,1 
1.6271,9.4885,2.5289,2.0373,3.2017,3.0937,2.296,0.982,2.8525,2.7565,2.0062,1.6957,1.7727,1 
2.7049,10.3385,2.9959,3.1029,2.4316,1.9215,1.1074,0.5985,3.923,3.4472,2.0562,2.6247,1.2024,1 
2.1961,10.8843,2.7865,3.4818,1.5623,3.2986,3.6168,1.074,1.0078,1.3042,1.0905,-0.2118,1.5234,1 
0.3926,11.1144,0.3046,3.0037,0.6272,1.4117,3.4647,2.3383,2.4172,1.7107,2.963,1.8118,2.4865,1 
1.5088,10.8562,0.6167,2.8211,1.9153,1.7257,1.3962,2.0222,2.96,2.2377,1.626,1.296,1.8857,1 
3.2167,8.9036,0.8823,2.5153,2.57,0.4656,0.088,2.1207,1.0867,1.7788,2.2387,3.3086,1.7774,1 
-0.0528,7.5478,3.2754,0.6296,1.0153,4.413,0.5215,2.2854,0.6834,1.566,1.9267,3.0255,2.8959,1 
2.4135,10.5967,2.3527,0.788,4.282,2.0326,2.8803,0.4924,3.8,1.5424,1.4176,1.9114,2.981,1 
2.488,9.0089,1.4274,0.394,1.6603,2.5765,3.6535,2.3201,1.984,3.4627,1.093,3.15,1.2476,1 
1.6499,10.0952,1.3418,1.7293,1.0878,2.4277,1.9516,2.742,2.0028,0.2797,1.9508,0.8676,1.6314,1 
1.9765,10.1752,1.8053,2.2631,3.7684,2.0299,1.8702,0.1668,2.0404,0.9158,1.7321,3.214,2.0849,1 
0.7727,10.619,3.1274,2.7473,1.4711,1.1864,2.4563,1.1119,3.1324,1.4346,2.1519,3.38,2.47,1 
1.7755,9.368,1.563,1.2763,3.6073,2.7435,1.7901,2.3555,1.5469,3.3209,0.9809,2.2447,0.3357,1 
1.9481,8.9575,4.1271,2.2015,2.3464,3.3486,1.136,1.9311,2.1874,2.8771,2.0132,1.7647,3.2634,1 
1.739,9.7753,2.0037,3.3871,2.0727,0.5519,1.2144,1.4599,4.3243,1.7423,0.294,4.2953,3.2592,1 
2.6944,9.9278,2.4608,3.1735,-0.3817,1.8777,0.7281,1.7748,4.6671,2.9928,2.4328,0.2679,3.0238,1 
3.3646,8.9701,0.9776,1.5133,2.5449,2.4711,1.9082,2.3414,2.2614,1.3241,1.248,3.3833,1.2565,1 
1.7155,9.1747,1.5748,1.9901,1.7104,2.2492,2.8805,0.5467,3.223,2.9335,2.1912,2.7738,3.1366,1 
2.0619,10.6169,4.0971,1.2142,3.1642,2.015,2.1157,2.2328,2.0019,2.8848,0.6785,1.3337,3.3429,1 
1.7448,9.6041,3.1302,1.7568,1.8183,2.2777,0.9029,0.9091,2.9787,0.229,-0.3164,1.6957,3.0965,1 
1.6786,9.7147,3.083,1.8472,2.3357,2.0914,3.1538,1.1938,2.2955,3.3389,0.2103,0.8928,0.9823,1 
1.559,11.7576,3.6292,4.0472,2.6908,1.4052,0.7165,-0.5223,1.614,2.0565,1.5294,1.1263,4.1423,1 
-0.0066,9.9774,0.4401,3.0723,3.2276,1.1569,1.8808,1.7389,2.6564,1.7932,1.0759,2.4654,0.1506,1 
1.2369,11.7369,1.9117,1.6263,1.7265,2.4661,2.3675,1.1825,1.4486,3.7696,2.149,2.1556,2.0106,1 
3.2453,10.2656,1.0981,2.1567,1.8069,2.7576,2.2316,2.2196,4.28,1.2945,3.4207,0.0895,1.7995,1 
3.3037,9.6592,1.3996,3.4869,1.129,0.9504,2.118,2.1293,2.8963,1.2591,1.8987,1.8971,2.7702,1 
4.6492,10.253,2.1896,1.9601,0.117,0.5164,3.1186,2.7327,1.4274,3.6792,2.1486,1.6181,1.6893,1 
1.6054,8.999,1.2953,1.4999,2.8364,1.7195,1.0064,1.8224,1.6124,1.3747,2.4624,1.8545,3.2649,1 
1.5573,10.2806,2.9793,2.53,3.1722,2.5084,1.8646,2.8293,3.1787,2.1302,1.7457,2.3454,1.092,1 
2.2812,10.4443,2.2028,2.7008,1.4285,2.6056,1.4604,2.3298,2.2782,2.5267,2.1931,3.1691,1.6759,1 
1.4105,10.9912,2.2443,2.4617,-0.3279,1.12,2.1207,2.3838,2.6089,0.6694,2.5776,0.6489,1.6549,1 
2.9312,9.8363,1.0446,2.914,1.9175,1.2881,1.335,3.0413,2.1273,1.1493,2.6093,1.8178,0.6668,1 
1.7815,10.6175,0.4099,2.6805,1.4584,3.6294,4.2321,3.4931,1.1172,0.8871,2.2287,3.4346,0.9386,1 
1.69,10.6286,0.7816,2.5232,1.5225,2.2628,-0.3218,1.9158,2.4734,1.6209,1.4149,2.7719,-0.0108,1 
0.7275,10.9706,2.3526,1.3386,2.3954,3.4568,1.9225,2.0799,1.4911,1.6364,2.6871,1.5186,0.923,1 
2.2169,11.5647,2.8785,2.3199,1.2913,2.2737,1.9513,1.7016,2.1777,2.3661,2.7663,2.4554,0.4884,1 
2.5241,8.8317,2.0128,3.0611,3.2629,1.4802,2.4304,2.8392,2.9382,2.0882,2.1213,0.8503,1.4837,1 
3.2899,9.8422,2.8146,1.6903,0.1168,1.809,1.3121,2.6753,1.408,2.689,2.5302,1.0886,3.9464,1 
3.336,9.1549,1.838,2.2495,1.4459,3.5074,3.4916,2.1206,2.3363,1.23,1.0372,4.0318,2.2196,1 
0.2668,11.1091,1.7054,3.8339,1.1926,0.0745,3.0449,1.3823,2.1747,0.4193,2.8132,0.4413,2.5941,1 
0.4722,9.0292,2.591,1.7007,3.1018,3.457,2.3649,1.691,2.7503,1.0683,2.595,2.7385,2.0524,1 
1.6941,10.0211,1.4743,1.8476,1.8255,-0.1616,1.7402,2.2693,3.4318,0.682,1.6615,3.1186,0.9334,1 
0.9435,9.7248,1.0044,-0.0365,0.8826,2.937,1.9748,2.8234,1.0052,2.1358,0.403,2.47,2.2217,1 
1.3599,10.1516,2.4749,1.7212,0.533,2.0525,2.6971,2.1909,1.6183,1.656,3.7055,2.5153,2.1934,1 
1.6233,9.8342,1.0708,0.4166,0.2495,2.0619,2.4317,2.0929,0.8924,0.2034,2.8172,2.3574,2.6899,1 
2.409,11.6312,1.8188,1.0676,2.0893,1.7239,0.4099,2.8406,3.4815,0.2078,1.4353,2.2559,3.2609,1 
1.5175,8.2351,1.2198,3.1201,1.8726,2.8231,1.4969,1.1505,1.3215,2.2139,1.9252,2.2237,3.1538,1 
1.8797,10.3914,2.3112,2.2795,0.8045,3.1735,3.2223,3.0414,2.288,3.1269,1.5256,0.6293,0.3886,1 
2.1601,10.3515,1.632,3.1529,1.859,2.3284,1.0436,0.0888,1.1647,3.2437,4.2736,1.9955,0.542,1 
3.0708,9.4247,4.3995,1.5158,1.2657,1.6193,0.647,2.2924,2.3222,1.5,1.6998,1.5364,0.1452,1 
2.7667,9.1893,3.2464,2.4104,0.9541,2.8335,3.3082,4.3092,1.3297,3.073,1.4027,4.8557,2.2563,1 
2.8285,10.0136,3.3922,1.794,2.2453,1.7193,2.7431,1.5442,4.3251,2.4286,2.9447,4.2003,1.4705,1 
0.0089,11.0324,1.8874,1.2043,0.2663,2.7998,0.4024,1.7084,-0.5109,1.391,2.5224,1.7086,1.5515,1 
2.4741,9.8281,2.4557,0.4386,2.6967,2.6148,0.7407,2.9881,1.468,3.3848,1.6882,2.3998,2.9329,1 
1.4288,8.2442,2.072,0.9926,2.4011,2.7301,1.2083,-0.8459,0.6865,2.4347,1.2128,2.5344,2.9067,1 
4.8729,10.1427,0.9392,2.2302,1.8009,2.6422,0.8422,1.5017,4.0126,3.2006,2.0131,1.3439,1.3193,1 
2.462,10.7584,3.3587,2.1287,2.1974,1.0556,1.4784,2.2132,0.7441,1.1373,2.9521,2.0315,1.9117,1 
1.8828,10.0789,2.5958,0.7664,3.3172,2.622,1.5824,1.4617,3.2349,1.1207,0.5733,2.2116,1.9776,1 
3.7429,8.7867,1.3274,1.9597,2.0442,3.0019,2.075,1.3411,2.4772,1.1146,0.218,2.4454,1.1405,1 
2.2466,9.6789,0.3196,0.5502,2.8295,2.2383,2.4812,1.7886,0.7443,0.3405,2.1126,2.6554,2.7076,1 
1.5528,9.9673,2.0305,1.8332,0.3262,1.1443,2.5775,2.1791,1.9707,2.6274,4.0382,1.7013,2.2966,1 
1.9129,11.2077,1.6377,1.3858,2.4576,2.5899,2.679,2.7915,2.5038,0.842,3.9313,0.0863,2.3248,1 
2.4404,8.8193,2.1302,2.6861,3.0905,4.062,2.4107,3.1878,1.6434,1.3993,1.7476,2.908,2.9352,1 
1.6539,9.7962,2.652,2.611,2.1036,1.4689,2.7179,1.5353,1.5739,-0.0867,2.839,2.0787,1.7699,1 
2.7129,8.5837,3.0564,2.0867,2.3876,2.2656,1.8213,1.8152,1.4542,0.9234,2.8656,2.0069,2.068,1 
1.479,11.3349,1.9393,2.9886,0.1098,2.6126,2.0612,2.3385,2.4,2.1018,0.8436,2.5591,3.1359,1 
1.7627,9.5539,1.5973,2.3719,0.9556,1.3806,2.5734,1.9709,1.5527,1.6835,1.5719,2.3097,1.1419,1 
2.0354,9.9254,4.1218,1.9405,2.5556,2.2198,2.8348,1.7766,1.3923,1.6702,4.1522,0.3915,1.2469,1 
1.0071,11.144,0.5044,0.4025,2.4429,1.029,1.3192,1.298,1.4608,1.8295,-0.4504,2.3301,0.7746,1 
3.4018,9.9973,2.5646,2.2487,1.9443,0.4645,1.7731,1.0175,2.7091,2.1563,1.5654,2.5775,3.5836,1 
