Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
1.1563,11.5999,1.9582,-0.7084,1.1916,3.3369,2.6663,0.033,1.2933,2.4954,2.2488,0.8706,1.8161,1 
3.1042,10.6831,1.1541,2.1792,2.1699,1.6698,0.5106,1.4584,1.9008,1.6976,3.0088,3.3574,1.4318,1 
2.16,12.1616,-1.0818,-0.6598,0.2187,3.8561,0.0762,1.5667,1.1992,1.7492,2.8582,3.9467,3.1252,1 
4.5178,10.0434,1.9181,3.9925,1.1706,2.7144,2.1711,2.2059,2.8564,1.7725,3.3044,2.82,1.8472,1 
0.5304,12.0252,1.3382,1.0091,2.3849,1.9031,1.6344,2.6019,1.6895,2.9575,2.8086,0.1585,2.3125,1 
1.6749,8.1652,1.7898,0.7535,3.3031,1.7629,2.0906,1.5424,1.6354,0.7445,4.0397,2.2841,2.7749,1 
2.2461,10.1318,2.0981,1.94,2.0062,1.1646,2.9753,3.5953,2.0835,2.5219,1.3645,3.2603,0.0452,1 
2.0153,9.616,1.1447,2.7884,0.8556,1.076,1.5999,2.329,2.1284,-0.0735,3.3724,1.2532,3.0214,1 
1.0864,11.4432,1.89,3.2273,1.9177,2.0035,1.8417,0.1644,3.0208,2.0616,1.2816,2.257,1.0882,1 
2.0122,9.5796,2.5001,1.4637,1.5722,0.8915,2.3012,2.6357,1.3662,2.4533,1.3129,0.944,1.0433,1 
2.0134,8.735,3.2323,1.0447,1.3653,1.9236,2.5191,1.9425,1.9198,1.8095,0.699,1.4561,2.6389,1 
1.3118,10.246,2.3249,2.7976,1.4349,2.3142,1.2399,2.7067,2.0832,-0.1482,0.8715,0.4822,0.7696,1 
1.3662,10.5955,1.3112,2.7456,0.2999,1.0007,1.0705,1.2399,2.1898,2.3868,0.8919,2.6106,2.516,1 
1.363,10.1878,1.834,1.4333,4.3425,3.1261,1.9553,1.7165,2.2669,3.3774,2.4299,3.2575,1.862,1 
0.7785,11.7324,3.0004,0.7198,2.0702,2.0935,1.4178,2.4675,2.3677,1.0129,0.8269,1.3466,1.5854,1 
-1.5476,9.8589,2.0636,1.0487,0.4769,2.7488,2.4365,0.9942,3.1284,1.6929,1.3539,1.9092,3.7714,1 
1.628,8.5823,-0.588,3.5733,2.5003,0.5211,1.544,2.9303,2.6905,3.4869,0.6239,1.826,2.0039,1 
1.7994,10.1766,3.0284,1.5957,-0.876,1.8767,1.9838,2.1907,0.4511,0.1213,3.4752,3.2041,2.3712,1 
2.7594,9.6524,1.9689,2.096,2.8879,2.2135,0.6032,1.6802,1.1538,1.4263,2.3727,2.9603,0.1984,1 
3.128,9.1047,2.9703,1.3777,2.7724,4.4179,2.2623,1.3434,1.43,3.4824,1.4677,2.7162,1.3311,1 
1.5313,8.5726,0.5822,2.522,3.8917,1.9042,2.5257,1.3565,2.3941,3.2606,0.7891,2.6466,2.1684,1 
-0.8922,8.152,3.0181,1.4543,2.9169,2.2341,3.2321,1.8306,1.3927,2.5681,2.1416,2.1302,1.3318,1 
2.3751,11.4664,2.109,1.7444,2.3659,0.2256,1.2361,2.8981,3.0122,-0.0399,2.0013,4.0971,2.3455,1 
2.0726,10.4227,2.0006,2.6216,2.6895,0.2525,1.4382,1.4779,2.9278,2.443,3.0173,2.1534,1.8349,1 
2.7523,10.3476,1.684,1.4041,0.2745,2.5316,1.6707,1.2634,2.1494,2.4169,2.1613,2.7002,1.0588,1 
1.0291,10.1124,3.4906,3.4571,1.573,2.2792,1.4305,2.4734,1.4083,1.9512,1.1757,0.3792,1.0673,1 
2.6707,10.2709,3.2315,2.9245,3.1775,2.5938,0.4381,2.9477,2.7668,1.6332,3.4759,3.4375,1.9682,1 
2.0728,8.0456,3.6152,2.1405,3.5504,2.8318,2.7068,2.1024,1.7525,0.7618,0.6956,1.6364,2.8389,1 
2.8222,10.7382,0.8946,1.0024,1.8223,0.6849,3.2676,0.397,2.6842,3.332,1.4422,1.2511,2.5896,1 
1.9597,9.6988,2.0959,3.2524,2.9577,2.0656,0.3186,3.4771,0.9235,1.6243,2.6908,3.7761,2.115,1 
-0.199,8.474,3.1276,1.9123,2.3542,0.595,2.191,1.3779,2.0248,0.9693,1.8651,4.3686,0.6082,1 
1.3864,11.1348,2.3764,0.5224,2.4368,1.9281,3.7081,0.8819,1.6837,0.0274,2.1849,2.2864,2.5698,1 
0.254,11.6206,3.0274,3.1946,1.8901,1.2811,1.5945,0.563,1.4287,1.9392,1.4,-0.0819,0.8814,1 
2.1036,9.3496,3.254,1.1469,1.8287,3.4455,2.9941,1.8204,2.4377,3.6601,2.2935,3.2573,0.5027,1 
1.634,11.0993,2.9253,3.5311,1.937,2.0216,1.9158,1.3556,1.7604,3.194,0.8784,1.8838,-0.029,1 
2.1875,11.065,1.0736,-0.0278,0.4268,1.4077,2.8883,2.9399,2.9247,0.6492,1.0963,0.0786,3.9673,1 
1.7828,9.8576,3.6582,3.3397,1.8362,-0.0478,1.3858,2.1834,4.0118,3.2313,3.0862,1.2061,0.7413,1 
0.8069,10.3404,-0.1341,0.2939,1.7739,2.701,3.5515,2.363,2.3108,2.3481,1.9744,1.591,3.9643,1 
3.3689,9.7446,2.532,3.19,2.6914,3.4243,0.7326,1.8998,2.469,1.8016,1.7881,0.4488,2.9195,1 
1.5927,9.1485,0.2381,2.3276,2.4185,2.3666,1.6382,1.0358,2.8732,1.2878,2.58,1.6816,-0.182,1 
1.1806,9.4823,-0.3729,1.5293,1.4324,1.634,1.2421,3.363,0.8438,3.4123,2.5739,1.8688,3.5645,1 
1.8774,9.432,3.2981,2.5769,-0.1884,3.4148,2.3638,1.9915,1.3099,2.3423,3.3854,1.5053,1.9801,1 
1.1973,9.3617,2.3475,2.9933,2.3226,1.919,3.5473,1.7402,3.4305,2.134,3.6678,0.9505,2.8423,1 
2.4385,10.8882,2.4317,1.5398,2.4012,1.5486,1.297,1.8991,1.8357,1.7384,0.7339,3.035,1.4509,1 
2.8015,9.0716,2.1274,1.4999,1.2258,1.6499,2.581,1.0883,1.6268,2.4176,2.9709,1.1354,2.2043,1 
2.8252,9.3422,1.5106,1.7797,1.7919,0.0239,3.9161,2.4462,1.2007,4.1369,2.1911,0.3184,0.6947,1 
2.8685,10.1487,2.4102,2.3472,0.0993,2.7341,0.8951,0.2408,4.2463,1.3539,2.5689,2.7596,0.6569,1 
0.7836,11.8946,2.176,1.0728,1.8407,0.4384,2.0729,3.9735,2.1919,0.9219,1.4914,-0.4607,2.6271,1 
3.0683,10.0328,2.526,2.13,1.8357,1.241,2.9769,1.0032,1.0956,0.9676,1.9073,1.8903,2.4268,1 
1.4524,10.0191,2.6849,2.2893,2.3106,1.8977,2.3147,3.353,1.2266,0.7421,2.1903,1.1559,3.5144,1 
4.338,10.0734,3.7731,3.7162,1.0163,1.7559,2.9817,3.6663,2.8702,0.9909,3.0869,0.5076,1.1914,1 
0.4709,10.9738,1.9264,1.9453,4.8731,2.8592,-0.4443,2.2857,3.2143,1.4619,2.051,1.3842,1.0678,1 
0.9206,10.0152,1.6917,2.5605,1.6928,2.6959,2.7129,2.2687,1.7761,3.1849,3.1218,3.7464,1.1838,1 
1.0736,8.7293,2.0573,1.91,1.8305,1.7856,1.5645,1.0335,3.7472,1.8986,0.1762,4.5319,2.9047,1 
1.1508,9.1253,1.9472,1.1648,2.4741,1.0545,2.4301,1.4957,2.8792,2.6254,1.7888,1.963,0.9174,1 
2.2268,10.3559,1.219,1.5741,2.5391,3.6607,1.0573,1.7828,1.718,1.6574,1.6423,0.4922,2.0831,1 
2.3367,10.7723,2.0331,0.0156,3.1458,0.2127,2.7487,2.2798,2.5809,2.0811,1.4127,0.9069,0.5756,1 
2.0729,9.7207,2.924,1.9387,1.9268,2.5062,2.5938,-0.0395,1.2811,1.5769,2.159,1.4919,0.8246,1 
2.1671,9.6096,2.4028,1.6822,0.5662,0.9212,2.5153,3.1218,2.6146,0.8389,1.1883,-0.0038,0.6239,1 
3.0197,10.3588,2.1814,2.0245,1.2153,1.1514,2.3296,2.6958,4.802,2.675,0.6507,3.0724,1.6859,1 
1.6866,9.065,3.8613,1.9497,0.0549,1.5623,1.4734,3.1373,3.7212,1.0953,2.355,2.8465,3.5462,1 
0.1805,8.9474,2.1069,1.1544,2.1527,0.6972,1.5349,1.834,1.4737,4.0664,0.7256,3.7619,3.3156,1 
1.105,9.2636,2.8694,1.4126,1.6807,2.9675,1.0667,0.8605,2.6627,1.8466,2.879,0.6603,3.0169,1 
3.0491,11.2307,1.2393,3.6783,2.9348,1.6925,1.5057,2.9479,3.0693,2.1412,2.5894,2.5862,1.3865,1 
2.0443,10.5081,1.8957,1.1896,2.1475,1.6222,2.1268,1.997,1.7016,3.6843,0.6367,0.8858,1.9047,1 
3.3658,10.3723,0.7385,1.297,1.9099,1.8788,3.2711,1.3098,4.1272,1.3778,1.8406,0.647,3.735,1 
1.9138,9.0486,3.3278,3.2299,2.2707,1.37,1.4673,1.3194,2.5633,2.6767,1.6179,1.5528,2.7866,1 
1.9712,10.8453,1.7405,0.9765,2.9756,2.2566,1.0539,1.358,1.7409,2.8502,-0.2002,2.6161,1.1421,1 
2.669,10.7415,2.146,4.2437,0.8264,1.0638,-0.1067,3.4169,2.4096,1.034,0.6562,2.505,3.0378,1 
3.495,9.5557,2.0699,1.7051,1.7127,1.4532,0.3157,1.8024,2.5887,1.7826,1.6662,2.4601,1.5205,1 
3.5587,9.7839,0.8429,3.514,1.731,3.8131,2.7852,1.3424,1.4373,1.2253,1.8425,2.9829,1.8919,1 
1.9946,11.2718,3.062,2.1721,2.2876,2.3727,0.0253,2.3068,2.7206,1.728,0.6498,3.7361,4.4595,1 
1.2479,11.2081,2.2407,2.6572,2.4373,1.7579,4.6178,3.6689,2.1391,1.9256,-0.3916,1.2832,1.7198,1 
2.052,11.2704,2.3647,2.8125,1.984,2.3539,0.6202,1.49,2.5112,1.2069,1.5262,1.4417,0.9776,1 
1.6388,9.8014,2.2823,1.676,0.9664,0.9399,2.2275,2.5119,4.5743,0.015,2.0716,1.5736,1.7159,1 
1.1294,10.2783,4.1406,3.003,3.8739,2.7644,1.6893,2.2739,3.6607,2.056,1.3169,0.3956,0.7217,1 
1.204,10.9878,1.1575,3.4122,2.1161,2.7937,1.1243,1.321,1.511,3.8613,1.4549,2.2848,-0.6287,1 
3.3075,10.5939,1.2947,2.9936,2.3538,0.5129,1.5456,0.3725,2.6481,2.2692,2.6553,0.4296,3.1656,1 
1.2079,9.9772,1.3192,1.584,1.6173,1.8308,1.2958,0.8944,1.6406,1.1394,2.5354,2.2966,0.8465,1 
3.418,10.2874,2.7776,2.8045,1.7211,2.5051,2.8219,1.9301,0.1598,3.6096,2.1701,0.9691,1.0226,1 
1.9859,7.1021,3.3409,1.1943,1.814,4.1697,0.7815,1.9633,1.9324,2.8959,0.6857,3.1302,2.5085,1 
1.1858,10.4726,2.85,2.3265,1.236,1.7367,1.0092,2.7219,1.4887,1.2612,2.5637,1.9568,3.2967,1 
1.1356,10.4537,1.4373,3.8913,1.7904,1.8647,1.6357,2.6269,3.9018,2.2036,1.6406,1.7415,0.8284,1 
2.0996,9.5135,1.7691,2.6264,3.1615,3.1418,2.3772,2.2744,2.0891,0.9332,1.3808,1.3234,3.0866,1 
0.1199,8.1479,1.8148,2.7665,2.2565,2.8717,-0.2896,0.8492,1.2438,1.7888,1.4006,1.4378,1.4197,1 
2.4553,9.2343,-0.4167,3.2729,1.7333,1.6392,1.4193,1.7479,3.011,1.3028,0.3393,1.1592,1.4573,1 
3.1259,11.5123,1.9645,1.5038,2.0227,2.7337,1.0337,1.7809,1.9904,3.1763,1.8367,2.4658,1.0333,1 
2.5897,10.4722,2.5025,1.071,2.9018,4.3712,3.5985,2.0323,0.4864,1.778,1.3438,2.221,2.1629,1 
2.0632,9.935,4.466,3.3758,2.7587,2.8313,2.4769,1.1689,3.7715,2.3682,1.7573,2.3247,1.0655,1 
3.4287,11.5737,1.8804,2.3474,0.7875,2.2673,3.4842,2.4258,3.016,1.4224,3.2643,2.089,0.3818,1 
2.0917,9.0968,1.5487,4.7192,1.5426,2.8932,1.5822,2.0604,1.3424,1.7165,1.2905,3.0995,2.0332,1 
-0.6329,9.0775,1.0963,1.1805,2.6542,2.1537,3.7378,1.7646,0.9696,1.645,2.25,1.6421,0.883,1 
0.7348,10.0047,-0.6947,1.6979,-0.5759,2.4127,3.567,2.6783,0.7709,1.5586,1.9297,2.1474,2.912,1 
1.4039,11.8652,1.7005,1.2145,0.2825,2.2685,1.3773,1.8446,2.5138,2.8155,0.8787,-0.6185,0.9781,1 
0.6487,12.0616,2.9074,1.2521,1.8085,1.5189,1.5684,-0.7163,2.8835,0.4638,0.7024,2.0243,1.4788,1 
2.6411,10.6284,2.3184,1.562,0.4173,1.5127,2.2023,2.4206,2.4597,1.2941,1.2864,3.725,1.5704,1 
3.8398,9.1363,1.6854,3.0269,2.4116,1.5484,-0.2728,0.5301,1.2333,1.201,2.2813,1.801,2.5906,1 
0.9201,10.9326,3.0451,3.7296,3.2919,1.2105,2.6099,1.8396,2.1166,2.0786,4.1519,4.3459,2.2366,1 
1.8294,9.833,2.928,0.2983,2.1277,1.5566,3.9062,1.0741,1.0496,-0.17,1.0089,1.4287,1.6424,1 
1.7813,9.9357,1.5411,0.8811,0.4448,2.9246,2.4988,0.9104,1.1786,1.083,0.0073,2.2102,3.2311,1 
2.0049,7.0933,1.2235,0.737,0.4576,2.9473,2.5873,2.7282,2.7696,2.1029,2.5705,2.6575,1.1841,1 
2.2892,12.7006,1.3415,1.8202,2.2602,1.2067,2.641,1.1806,1.5221,1.916,3.2418,2.6002,2.7152,1 
1.635,8.0866,2.0702,1.7325,2.1587,0.4766,1.2067,1.6398,1.2834,3.7539,1.2669,2.3575,3.1183,1 
0.2858,8.2937,2.8837,3.7671,1.8092,3.8857,3.0427,3.0082,3.1062,1.926,1.1358,1.4759,1.5798,1 
1.4531,9.1271,2.9779,1.791,2.27,0.6955,2.6792,2.6199,0.1923,4.3404,2.6695,2.5073,2.0944,1 
1.8197,9.1795,1.3167,2.5565,2.1292,1.6693,3.9124,2.9866,1.7263,0.089,3.3379,1.852,2.5358,1 
1.474,11.4771,1.2599,2.3351,3.0659,2.0508,0.6889,0.2973,2.6332,1.0399,2.1962,1.8581,1.5579,1 
1.5068,7.9602,2.0514,0.9837,1.6383,1.856,1.1247,1.8554,0.4403,2.0756,2.1031,0.7345,1.9268,1 
2.2132,11.4137,1.6797,3.1001,2.5279,2.9659,1.7583,2.8325,2.0604,0.6617,0.3177,3.5572,2.1833,1 
1.7564,10.6435,3.3096,1.5725,1.7004,1.446,0.7818,3.0448,0.1601,3.0908,1.5358,2.5527,2.2,1 
2.6145,11.1475,3.6893,1.6447,2.6048,-0.2632,1.9722,2.15,1.3729,1.8547,1.2746,2.5014,2.8656,1 
1.0722,8.6175,2.5838,1.942,1.811,1.3297,1.9815,3.0492,1.8275,2.0151,2.4227,2.9202,0.2736,1 
2.3899,12.3099,1.5606,3.3337,4.166,2.8796,2.0509,1.161,2.4336,2.7647,0.7917,2.4494,2.2989,1 
2.4737,9.6383,1.988,1.3252,2.1217,0.8725,4.1281,2.1948,0.9829,1.9066,4.5544,1.6665,2.2346,1 
2.2477,9.1926,2.0903,1.7512,4.1167,1.4729,3.0452,2.1935,0.3514,1.0373,1.7273,1.5707,2.4478,1 
1.7549,11.2157,0.6728,2.1335,1.8676,2.524,2.2617,1.592,3.3143,2.5949,1.9577,2.2341,1.9572,1 
1.0752,10.4303,0.124,2.8586,-0.0422,1.6237,2.5137,0.4377,1.826,2.4483,1.6652,2.3904,3.556,1 
0.6419,8.6326,0.7907,0.8547,1.9068,0.5793,2.0601,3.3569,3.1131,3.2799,2.4986,1.4949,0.7034,1 
1.8957,10.6935,1.2954,2.9786,2.1305,-0.178,2.9714,2.3797,2.9857,1.7979,2.1166,2.1078,3.0351,1 
2.1576,11.6564,0.3378,2.4949,2.5078,2.2921,-0.0381,2.7315,1.1522,2.4594,2.5541,3.895,1.8116,1 
2.4503,10.5757,2.6055,1.1395,1.8403,2.3714,1.8642,2.8407,1.0617,1.3111,1.464,1.5171,0.9621,1 
2.2378,9.3205,2.5999,0.8705,1.1093,2.5082,3.0682,0.9228,0.2608,4.0865,1.4741,1.4569,3.9368,1 
2.1736,12.875,1.3802,0.1276,1.9887,0.6438,0.7475,2.7837,2.6137,2.4896,3.0645,4.112,2.413,1 
1.8428,10.2863,1.2558,2.8985,0.8057,1.8619,0.8465,1.1229,2.0096,2.0883,1.2137,2.4251,-0.0258,1 
2.2801,11.6918,1.8254,0.539,0.8441,2.1397,2.2856,3.2796,1.8181,1.9658,4.7946,2.1541,2.3218,1 
3.9506,9.123,1.1993,4.3564,2.8596,2.0941,-0.2513,1.1844,2.831,1.4123,1.0069,1.9435,1.5152,1 
1.6017,8.888,1.0108,1.0,2.3763,3.0384,2.2993,2.1535,1.4052,1.7391,1.1272,0.2679,1.6028,1 
1.3026,8.9456,1.0041,1.0727,3.2241,0.1192,0.4528,2.3807,2.8419,0.532,1.9993,2.7231,2.8255,1 
2.209,11.0002,2.1201,2.5624,1.7445,1.7703,2.6571,2.4322,0.3372,3.0071,2.3424,-0.4537,1.5899,1 
0.1017,9.96,2.3584,1.4589,0.0911,2.8159,1.318,1.6738,0.0342,2.6089,0.835,2.1001,2.7521,1 
2.142,9.8367,-0.3355,2.7998,2.535,1.8207,2.9721,4.2953,2.0042,1.0464,3.0335,1.5561,2.3394,1 
1.1688,9.7564,2.2675,4.4262,0.9451,3.4303,0.7769,1.9999,0.3577,2.4118,2.859,2.6575,0.964,1 
2.6933,9.9299,3.5356,0.1644,3.6504,2.9016,1.9815,3.4117,1.6942,0.8077,0.9983,0.7972,2.0389,1 
1.8367,10.3737,1.731,1.9296,2.4977,2.1202,1.9605,0.7964,2.5291,1.9021,1.7324,1.8138,1.1625,1 
3.3952,12.4255,1.4538,1.0092,0.5806,2.4741,2.4685,2.0975,2.1998,3.4465,0.4836,0.5411,0.9954,1 
2.3486,11.3459,2.6253,1.3818,0.4718,1.3082,1.0046,3.2719,2.9316,0.8769,2.383,1.2665,0.7585,1 
1.0266,11.3213,0.6627,1.821,2.6691,2.0216,2.9094,2.6095,1.5948,0.5019,1.9937,1.8634,1.6303,1 
0.8516,11.369,1.9135,2.1176,2.2938,2.5077,1.7538,2.2803,1.8515,0.8689,3.5405,1.3999,2.6988,1 
3.4408,10.1464,1.4041,2.6331,2.3896,1.875,4.2907,1.2373,2.453,0.4485,3.0036,3.3646,2.5087,1 
1.7608,10.2462,1.6279,1.3237,0.8441,2.4637,3.1151,1.5699,1.7426,1.5343,3.6323,1.9594,2.1025,1 
2.7687,11.1298,2.6506,0.9785,4.0813,2.5794,1.0037,2.6897,-0.0174,2.1441,-0.208,-1.0263,3.3338,1 
2.1987,9.2993,1.9679,1.3904,2.2761,1.7485,2.956,0.8707,4.1506,2.5373,1.8838,1.0826,2.4125,1 
0.7925,9.279,1.986,1.6307,0.4347,1.2297,0.8568,2.4462,2.4473,1.86,1.6964,3.896,1.3459,1 
1.8756,9.1594,3.1973,-0.4567,2.3494,1.1919,1.4971,2.7527,3.6416,2.3628,0.884,3.5773,1.7029,1 
1.3313,9.2954,2.3702,2.3675,1.6486,5.5041,1.6745,3.1573,2.3399,2.0923,1.1753,2.5831,2.1208,1 
1.3154,10.8987,2.2255,2.4631,4.2175,1.6791,2.4453,2.0464,3.368,3.8592,2.8506,3.2271,1.1078,1 
1.8251,9.3257,2.701,1.8603,2.6787,1.7036,2.0702,2.2126,1.6054,1.731,2.7876,2.5438,2.4117,1 
1.6904,9.2144,0.7787,1.8751,1.2047,2.4156,2.5504,1.803,0.5677,2.867,1.6763,2.1328,1.1203,1 
1.3708,9.6087,3.5285,2.155,2.5739,1.2149,1.8966,3.3868,1.2479,2.0055,1.8971,1.9512,-0.1486,1 
4.0351,8.3597,0.9686,1.9024,2.0103,2.3006,2.2903,2.2177,1.3613,1.4489,0.7208,2.7684,1.7324,1 
3.0254,10.1084,1.0355,1.7151,2.6579,1.0449,2.7542,2.2643,1.7158,1.8367,1.5433,2.5683,1.1355,1 
2.6687,10.4331,1.6916,1.6266,1.7148,1.9729,2.563,1.8377,0.2439,2.0935,2.055,1.7319,1.6614,1 
1.6145,9.9417,2.4049,1.5926,0.6652,2.6528,1.5182,1.1956,2.6976,-0.3943,2.3759,3.0445,3.9657,1 
1.4304,9.2451,1.8716,1.7582,1.9272,1.6098,2.026,0.1503,3.5581,0.4977,3.0848,2.9587,1.4003,1 
1.971,9.9767,0.9705,3.8175,1.5584,3.05,1.1291,1.368,3.328,2.1071,2.0952,2.7517,1.9769,1 
1.3303,9.7531,1.2191,1.3206,1.8633,0.9896,3.2888,2.0758,0.9337,0.9934,2.7231,2.4271,2.9848,1 
1.0878,11.6643,2.5734,0.5505,3.0648,1.1319,1.522,3.8129,3.0304,2.9142,3.3035,0.6946,4.3541,1 
2.3754,9.3118,3.0205,1.2706,2.3372,2.6632,4.6337,5.1615,-0.4349,4.1685,1.2658,2.6197,1.2277,1 
0.864,9.9263,-0.4426,1.2467,1.3347,1.6501,2.1067,5.0222,1.4442,1.7283,1.6146,2.4778,0.6339,1 
2.8147,9.768,2.2846,2.7085,2.8175,2.848,2.0341,2.1871,1.8293,1.0125,2.0422,2.1726,1.1125,1 
1.9709,10.7425,0.2484,2.7372,3.7627,2.6231,2.3926,0.3539,3.2241,2.7251,2.0126,1.4141,1.7717,1 
3.1422,8.299,1.4336,0.8246,3.6242,4.48,2.9845,1.5984,1.4586,1.2291,1.839,2.7891,2.0692,1 
2.3236,10.2436,3.2471,1.8896,2.4337,1.8641,0.9411,2.661,2.7012,1.0256,0.8509,1.3372,2.5668,1 
1.7523,8.9905,2.2671,2.021,0.888,1.348,1.3094,2.4557,1.8789,1.9244,2.7352,2.6301,2.9031,1 
2.1479,9.0713,2.5983,3.4417,1.5143,2.4909,0.4387,2.9657,0.848,1.2954,2.4933,2.499,1.7722,1 
1.9926,11.2329,2.5838,2.2043,2.6541,2.4121,4.1124,1.8668,3.4045,2.3208,0.9674,2.4178,0.8411,1 
2.1615,10.3905,1.3476,2.8108,1.9639,1.2363,2.6958,0.9409,2.0033,1.5926,0.8313,2.5003,1.4093,1 
1.3341,8.645,3.2237,1.7549,1.0972,2.9331,0.21,1.709,2.5575,1.6448,2.4662,0.1515,3.8225,1 
0.1278,9.4868,1.7654,2.595,1.2381,2.1776,1.2998,1.1219,2.7983,2.0434,2.1186,2.5997,2.2595,1 
3.1197,10.6425,1.719,1.2323,0.5431,2.2384,2.1247,1.1794,3.8613,1.3271,1.2848,2.0723,1.8815,1 
1.8356,10.7881,2.6444,1.6058,1.863,1.1995,3.4811,0.6893,1.3476,2.4006,1.2029,2.3084,1.4955,1 
0.9917,10.1303,2.5433,1.2201,1.588,0.9992,3.4196,2.5074,2.3005,1.9291,0.6844,2.4659,0.8841,1 
1.1987,8.7787,1.7765,3.3294,2.3487,3.7223,3.3654,2.4815,2.4763,1.7408,0.9687,3.135,0.7171,1 
4.2876,9.1383,0.577,0.9739,0.5573,1.5028,2.4731,-0.1815,2.8521,1.0432,3.9309,2.3053,1.1523,1 
0.2936,10.8225,2.3945,3.2948,1.9195,0.805,3.0527,2.6044,1.5748,3.2551,1.3828,3.1407,3.3236,1 
2.6022,11.0693,2.6413,1.6928,2.1791,1.0501,0.8929,1.6412,1.8048,2.1428,2.2433,3.4884,1.5366,1 
4.3798,10.5358,2.8923,1.2147,1.7029,3.1847,2.2732,1.5923,2.1482,1.8772,1.657,2.4742,1.0922,1 
1.6134,11.1192,2.5299,1.3807,3.2927,2.519,2.3897,3.5962,2.3078,2.2074,3.5216,2.7443,3.0683,1 
1.8485,9.6309,2.1355,2.2032,2.0117,3.3795,2.3226,1.6654,1.9952,1.9286,3.0012,2.6951,0.971,1 
2.2665,12.2735,0.4645,2.2924,2.0029,1.2068,3.395,1.2257,1.9225,1.467,2.513,1.5996,1.6004,1 
3.1132,10.1779,1.0791,1.9426,1.6943,0.8738,2.7726,0.432,1.4796,2.5954,0.7514,0.9874,2.4992,1 
-0.4358,10.1911,1.6062,1.4496,3.1894,2.6651,4.0222,0.4706,2.6746,2.4495,0.4999,4.3228,0.9045,1 
3.1267,9.2039,3.7305,0.9632,3.6231,3.2475,2.266,2.9609,3.2664,2.1982,2.6626,3.4194,-0.8403,1 
1.076,11.6353,3.7914,1.5587,2.0041,1.3103,2.2944,1.2282,2.1064,0.9122,4.9063,3.0325,3.8082,1 
3.4996,10.1938,1.3601,1.0841,2.095,-0.257,3.0997,3.1181,2.1481,0.2988,1.0834,2.9308,1.0154,1 
2.5484,11.0055,2.088,3.8133,2.9668,3.3089,1.4943,2.9172,2.6784,2.5215,2.1149,2.31,2.7301,1 
3.2841,10.5629,2.3842,2.3931,1.0462,1.2492,0.8967,0.5146,0.6359,1.5751,1.7385,1.7963,2.1448,1 
3.3242,9.5764,1.8848,1.5465,1.9593,4.0978,3.2108,0.515,1.8592,1.5493,3.3157,0.8725,3.8589,1 
2.6447,8.5632,2.3592,2.3028,1.6489,1.1199,0.9113,3.9594,1.9316,1.8747,2.0695,2.6447,3.1536,1 
1.8602,9.0644,1.0559,3.1613,0.7721,1.9693,2.1069,3.1762,1.1274,2.739,3.0009,3.014,2.872,1 
2.81,10.3707,1.8546,1.4756,2.2252,0.9466,0.9279,1.4294,2.7056,3.9628,2.1755,0.9891,2.4152,1 
1.4439,9.9502,1.6263,1.6281,2.1604,1.536,1.819,1.2674,1.4245,2.7429,1.7829,1.5783,0.3209,1 
1.9017,8.6874,2.897,1.8454,1.7799,1.5025,1.839,1.8915,1.4463,4.0366,3.0252,0.9293,1.1812,1 
1.9519,10.4736,1.9294,0.0404,1.8907,0.1528,1.3535,3.0841,1.528,0.1313,0.3751,1.6832,-0.9059,1 
1.6578,9.9867,1.5572,2.4121,2.6771,1.157,1.6098,-0.5199,1.9426,2.5705,0.6957,1.9999,1.6676,1 
1.7932,9.5946,3.3373,1.8172,2.3371,0.6263,0.8206,2.7977,2.8684,-0.3578,0.3811,3.0211,2.0502,1 
1.6071,7.8462,3.0795,5.0352,1.7143,1.9621,4.4005,0.4265,0.3753,3.1048,1.4443,1.8083,1.3121,1 
2.1772,12.6972,1.1096,2.5848,1.5821,1.4206,1.582,-0.2187,0.4139,2.0235,2.9146,2.1968,1.7052,1 
1.487,10.5248,2.8495,4.5272,2.4344,2.8142,2.8827,2.2644,1.5844,1.7571,1.5396,1.6789,2.0641,1 
2.5236,11.3799,2.9981,1.772,4.2205,2.3131,0.0673,2.9066,2.9095,2.503,1.2641,2.2176,0.8823,1 
1.4368,10.155,2.8276,1.8453,2.278,2.8255,2.9255,3.1848,2.5928,3.0238,0.1761,0.5163,1.6354,1 
1.2712,8.3254,2.6892,1.8585,1.6797,1.0177,1.3003,1.408,1.4993,3.2273,1.9305,1.6535,1.1649,1 
2.5019,10.6103,2.5768,1.3202,3.7435,3.0488,-0.8251,3.1981,2.4915,1.4627,3.0106,3.6035,0.4359,1 
0.9558,8.9663,2.3288,1.8508,1.7033,1.7801,1.6239,2.0705,1.6676,1.3822,2.5739,1.9156,2.5707,1 
2.1875,10.2969,3.3755,1.5621,3.3831,3.2101,-0.1755,0.5994,1.049,0.6576,1.557,1.8026,2.3944,1 
0.388,8.4331,0.1248,2.2039,1.4312,1.0659,2.6514,1.714,0.7476,0.1969,1.549,2.8712,2.8729,1 
2.7593,10.1326,1.0401,0.7169,0.1517,2.2651,1.1554,4.8062,1.4682,1.0979,0.9624,1.2357,2.4072,1 
