Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
0.9253,2.2769,0.8769,1.8881,1.3787,2.6559,1.5984,0.9484,0.4448,1.124,1.2099,2.5822,2.4774,1 
-1.5381,0.4267,1.7792,3.4165,2.2033,2.8435,2.7937,-0.0292,0.2881,1.3677,1.5111,0.6457,1.9779,1 
0.3927,0.0331,2.0711,2.7343,1.9103,0.7462,4.414,1.8372,1.578,2.8297,2.7406,2.3223,1.111,1 
2.6125,-0.1619,2.351,3.3708,1.0781,1.6022,1.1545,2.3421,2.0362,3.4591,0.9631,1.7153,2.0314,1 
-0.0974,-1.5628,2.6809,1.0876,3.146,2.4047,2.0058,2.6613,2.7971,2.1808,1.0383,1.2324,1.9352,1 
0.8141,1.4632,2.1021,0.3594,1.3655,3.3176,1.5657,0.4173,2.2785,3.3581,0.7748,2.2031,2.1162,1 
0.7348,1.8968,2.2526,1.4924,1.9812,3.5369,0.8225,3.271,1.7907,0.2169,2.6045,3.1649,2.7094,1 
-0.5639,-0.9059,2.8203,1.151,2.1502,0.8326,2.993,1.7823,2.9712,1.097,2.003,-0.2766,0.6974,1 
0.6319,-0.0276,2.9821,0.3781,1.0764,1.8506,0.7474,3.429,2.1064,1.5687,2.261,0.9045,2.7482,1 
0.0826,-1.8823,2.7371,1.7412,3.9619,3.864,-0.111,1.9765,1.6926,3.4527,2.6701,2.3551,0.8781,1 
-1.5497,0.5596,0.7633,1.5552,1.9663,2.8562,3.5924,1.8497,0.3142,4.0574,2.5294,2.4592,1.4913,1 
0.9905,0.315,0.2658,1.9471,0.7058,0.4876,2.1056,1.0443,-0.3866,3.6071,2.6869,2.1311,2.7954,1 
0.2889,-1.1644,1.1485,2.2563,2.376,2.9016,0.8816,0.3284,2.0632,2.0414,3.8795,2.6116,2.1671,1 
0.8852,0.2907,3.2778,1.8369,1.0562,1.4926,1.121,2.4915,3.197,2.1232,0.9474,3.9768,1.818,1 
-0.3091,-0.581,1.6024,1.5695,2.4786,1.5396,1.4183,3.9202,2.4686,2.5877,2.1529,2.4811,1.8778,1 
-1.0023,0.0784,2.7631,4.2959,1.1847,1.66,0.2569,2.8245,2.6157,1.8516,1.9672,2.5705,2.921,1 
0.4946,1.9092,3.7347,3.7945,1.9743,3.5731,2.7518,2.0681,2.3129,1.9284,0.0347,3.1387,2.2321,1 
0.4672,-0.9067,1.9057,0.5261,2.9181,2.4402,2.7828,2.0133,1.0279,-0.4209,2.4572,2.5803,1.3293,1 
0.441,0.5097,2.2806,1.4949,1.6274,2.2353,1.1707,4.0343,1.859,2.5187,2.9693,2.6867,0.8551,1 
-1.2118,0.4467,1.3055,1.5192,2.604,1.4496,2.6824,1.7327,2.0124,3.9882,1.4242,0.8579,4.0353,1 
-0.2491,-1.6897,1.8148,3.051,1.0617,0.793,1.8161,2.0762,-0.0264,2.5651,2.6887,3.4508,2.517,1 
0.0651,0.5281,0.9512,1.492,2.2613,3.3388,3.4995,1.579,3.1707,2.8653,3.5355,1.856,1.3046,1 
-0.6387,-0.1269,3.4768,-0.4115,2.9819,0.6336,0.9748,2.2328,2.0496,1.492,0.8214,2.5326,2.1233,1 
0.1992,-1.4051,0.6864,0.2579,-0.2711,2.8014,3.5062,3.9182,2.6662,1.5022,3.4051,2.7309,2.1359,1 
0.7497,0.1544,3.0991,1.2702,2.4763,2.6203,0.307,2.9054,0.7014,1.4335,2.6623,0.8532,1.5361,1 
1.2144,1.4359,1.6746,1.4677,1.0478,0.0668,1.2378,2.4831,3.985,1.068,1.2102,1.8202,2.4181,1 
-0.0982,2.9498,1.2375,2.4492,0.4909,2.353,0.7191,1.5312,0.9755,2.7573,0.0877,2.1499,0.4553,1 
0.2423,0.0039,1.0605,3.7711,0.464,3.9967,2.1266,1.9241,1.9271,2.0287,4.6618,0.5799,3.847,1 
-0.8593,1.7751,1.9098,2.1671,2.4406,1.5044,1.6891,1.8699,1.3898,3.1535,2.823,2.807,0.5179,1 
-0.0754,-1.7158,1.2002,1.5338,2.4589,1.7243,2.1124,1.4932,2.5009,0.2845,1.0929,1.339,2.4062,1 
1.3636,0.9177,2.0763,3.3759,2.7005,0.7573,0.5506,2.8848,1.0549,1.4982,2.4217,0.503,2.0741,1 
-0.2011,0.5404,2.1688,1.8497,3.5353,1.6394,2.518,1.147,2.802,1.2049,2.1763,2.3733,2.7099,1 
-0.9389,0.51,1.0504,2.7554,2.5318,1.7329,1.9101,2.2117,1.6265,2.1844,1.767,1.7292,2.732,1 
-1.1937,0.4154,3.7104,2.8702,0.964,2.4297,2.2258,2.7272,2.0963,2.3662,3.4465,2.7869,2.735,1 
0.4051,0.1763,2.4855,0.8326,3.8685,1.38,0.5768,0.9274,2.9749,0.765,4.2676,1.6834,3.2149,1 
0.0067,0.3058,1.3707,1.7977,3.5662,0.7371,2.1971,3.3136,4.1255,1.997,4.2472,1.6475,3.5371,1 
-0.8034,0.5,1.2682,2.263,3.5588,2.9056,1.4865,1.386,1.482,1.6522,2.7529,1.6858,3.4106,1 
-0.5867,-0.4766,1.0083,1.7601,1.0184,3.6269,3.2244,0.7504,2.8403,1.1689,2.2363,1.3351,1.8271,1 
0.0312,1.8173,-0.1207,2.4031,0.6619,2.1757,0.9066,2.3202,1.6241,1.4256,2.2673,2.0283,0.2469,1 
-0.1226,-0.1231,3.6643,2.3291,2.0335,3.5948,2.953,1.3784,1.8418,2.5661,1.3475,0.8544,1.2843,1 
-0.6071,-1.1775,4.7112,1.247,0.9704,3.311,2.8096,1.7733,0.3142,1.7405,1.5458,1.7287,0.7686,1 
0.3321,0.9219,3.762,0.6875,0.7542,1.7234,2.0642,1.7862,0.0913,2.6416,2.7577,2.0409,1.5262,1 
-0.5743,-0.3426,3.9853,3.2337,1.5303,1.4283,2.879,1.3543,1.5809,0.4098,0.999,-0.2536,2.9935,1 
-0.3461,-2.1369,1.6342,2.718,2.3075,1.8784,2.7833,0.7959,1.8101,0.0839,1.4162,0.2417,1.8455,1 
2.2339,-0.5713,0.4447,3.078,3.5571,2.468,2.5777,1.9172,3.7201,1.8299,1.7676,2.1314,3.2379,1 
0.0136,0.9721,2.2224,1.9022,4.2251,2.8879,1.2877,1.3567,2.3779,1.7389,2.9991,0.82,1.7035,1 
0.1821,-1.4506,3.5977,3.73,2.1067,1.1194,1.8799,0.0034,0.5556,2.3105,1.8107,3.3865,1.5469,1 
-2.4225,1.4625,3.3067,0.4853,1.7378,1.9122,3.6714,1.3466,0.6053,1.4413,1.4377,3.131,4.5268,1 
-0.4778,0.0889,4.1159,2.1924,1.6761,2.8486,0.1941,1.5205,1.5001,1.0646,1.191,1.7312,1.7443,1 
-0.1637,1.3068,1.5615,3.0966,1.2997,1.8507,2.0235,1.9481,-0.5584,1.9675,0.5516,1.6842,1.4253,1 
-1.1181,1.3744,1.9464,2.7503,2.4258,3.2063,1.9284,4.1332,0.34,2.8656,1.6831,2.3489,1.6699,1 
0.9619,1.3991,0.7403,0.9163,0.7105,2.4085,1.0601,3.6239,1.2488,2.1657,1.3572,0.8704,1.2333,1 
1.0848,1.5658,2.3458,1.1701,2.4563,1.2437,1.844,0.8633,2.6928,2.7953,1.6351,1.6911,1.2787,1 
2.4445,-0.2101,1.638,1.1501,0.6507,2.4989,2.9004,0.8034,0.9113,1.8549,2.6819,2.5497,2.7541,1 
-0.3615,-1.2872,2.4822,2.0411,2.4145,2.3443,2.2568,2.1733,2.4608,1.1659,0.9435,4.6915,1.4669,1 
-0.0286,-0.8648,2.201,2.6956,2.081,0.9222,0.5132,1.7524,3.3042,2.9942,2.6779,2.3307,2.0458,1 
0.0892,0.0914,2.5818,1.4035,0.5382,3.5444,1.9983,1.2148,2.7184,3.1313,1.0857,2.9503,0.718,1 
1.1108,-1.0328,1.6419,2.4109,1.6845,2.1032,1.8566,2.3287,0.2534,2.6929,2.4707,0.7774,4.8387,1 
-0.067,1.3595,1.4792,2.6388,3.2125,3.999,1.7345,1.1216,-0.6891,1.1821,3.0982,0.4891,2.4512,1 
-0.4155,-1.0812,3.8918,0.6013,1.1586,1.4714,2.1774,1.9375,2.5674,1.7221,4.1355,-0.0366,2.4525,1 
1.8981,-0.5806,3.3462,1.5132,0.5041,3.779,0.926,2.4956,1.133,1.822,2.6364,2.4172,1.5582,1 
0.7584,1.197,2.1197,0.4317,3.109,3.3589,2.9544,2.4164,0.2936,2.3858,0.462,-0.601,2.2694,1 
0.6522,-0.6406,1.6553,1.8666,2.884,2.3336,2.7406,0.3573,2.9331,2.9124,1.5789,1.6298,1.4043,1 
1.1626,-0.1036,2.8693,2.0752,1.2553,1.6759,1.6623,-0.1638,1.4209,1.8418,2.3954,2.2647,3.2033,1 
1.2423,-1.5537,1.3047,4.5021,1.8436,2.1008,1.9674,1.4822,2.006,0.6393,2.2356,3.3138,2.4131,1 
0.3707,1.3123,3.2613,2.4537,0.8832,2.4499,2.501,4.0452,1.4665,3.4366,1.7587,1.5305,0.3349,1 
1.6845,0.2236,1.1584,2.0935,1.6318,3.4357,1.799,2.378,2.8738,1.0402,2.2553,2.8226,2.373,1 
-0.2812,2.2223,1.5008,2.8342,1.9579,1.4151,1.1941,3.1423,2.2663,1.4155,1.2133,1.5465,0.9893,1 
0.0613,-0.557,3.057,3.0902,0.7428,-0.7456,1.6964,1.5543,0.3744,1.8002,1.6317,2.0094,2.1462,1 
-1.3553,-0.4589,1.0765,3.0089,1.9453,2.3409,0.4732,3.8954,2.1281,2.3362,0.0263,0.2178,1.6887,1 
0.733,0.1946,3.8595,1.2662,1.9004,2.6454,2.5586,0.4598,0.8694,1.8608,3.792,2.637,3.0452,1 
0.1663,-0.4069,0.235,0.8065,2.128,-0.6377,2.5584,2.3646,3.8273,1.8977,2.4514,0.9026,1.5152,1 
0.8208,-0.3833,-0.3792,2.0245,2.1527,2.7331,3.1927,3.2727,0.635,0.8645,2.0722,-0.0279,1.8668,1 
0.8669,0.3683,1.7202,1.53,2.5705,2.8308,3.6069,0.9129,3.885,3.0192,3.2471,1.1826,1.6965,1 
-0.3472,-0.0388,1.5797,0.8058,2.7333,3.3314,2.8219,2.5643,0.7973,1.9302,3.6737,1.7762,0.3279,1 
1.0988,-0.6935,2.2317,2.6493,1.1177,0.5155,2.366,1.6443,1.1652,1.9639,0.301,0.1844,1.2138,1 
-2.9268,-0.3132,0.9268,1.6004,0.9166,2.1947,3.3314,0.7668,1.7285,1.752,1.2938,2.8906,2.0745,1 
-1.0181,1.743,3.2072,2.5697,2.0302,2.5941,2.6335,0.3153,1.7321,1.4537,-0.3439,1.1622,1.5799,1 
-0.3416,1.522,0.776,1.2449,-0.2139,2.4025,2.9581,0.8849,3.6379,0.1916,2.557,3.434,2.9746,1 
0.4302,-0.7118,3.7824,0.9897,2.4543,2.3043,0.6195,1.138,2.3749,2.0791,0.5161,1.4879,3.5305,1 
1.9153,0.8754,3.2005,1.6173,0.5218,1.0536,2.4487,2.435,1.6819,3.1311,3.2646,1.1928,1.4818,1 
-1.1422,-0.4425,3.9592,2.8511,1.7945,2.6414,2.3172,4.3958,2.9886,3.027,1.5369,-1.1427,0.1465,1 
-0.6645,0.1263,-0.1311,2.3303,1.4456,1.4971,3.464,0.9736,2.1095,1.6799,3.6794,4.1424,2.0624,1 
-1.2162,-0.1288,3.1533,2.4652,1.7887,1.6406,3.6652,2.6886,0.6122,2.6151,2.8504,0.7098,2.041,1 
-0.0194,0.1426,0.8995,3.2393,0.4932,2.5939,1.7523,2.2941,2.6763,2.8821,1.7723,1.9276,0.7659,1 
-0.8769,-0.4334,3.1219,2.3014,3.8122,0.6971,2.3036,1.6311,0.9358,0.8565,0.3322,2.1043,1.9967,1 
0.2296,-1.1333,1.3689,2.5029,2.1537,2.2525,3.0839,1.4261,1.8611,1.8825,2.1431,2.584,1.9496,1 
-0.9277,-0.9346,1.0212,1.2778,4.1635,2.9468,3.2959,3.0928,0.4021,1.9398,2.7043,1.88,2.3229,1 
0.5906,0.0068,1.6955,3.383,0.8779,1.8476,0.5177,1.6899,0.2044,3.2857,0.3918,3.0639,1.4584,1 
0.1372,0.5565,2.7393,2.1727,2.4662,2.7167,1.2838,0.7908,4.04,2.5076,0.306,0.0631,1.7774,1 
-0.5615,-0.933,-0.1465,1.9972,0.6953,1.6143,2.592,2.2696,1.8789,2.0292,1.9482,2.8172,1.2207,1 
-0.6361,1.6174,3.2607,1.2487,1.3565,2.0203,2.1539,2.4862,2.4907,0.6174,1.9246,0.862,2.2428,1 
-1.7977,1.7047,2.7885,2.4438,0.5504,4.2156,0.3133,1.1417,2.4646,1.8821,2.9328,2.2776,2.4627,1 
-1.5745,0.0717,1.7379,2.458,0.6099,2.1311,1.8837,0.0453,0.6554,3.6558,1.8513,1.5343,0.305,1 
-1.2435,0.6764,3.0862,2.9759,2.6628,1.6607,1.3648,0.7436,2.8798,0.7495,1.718,-0.046,1.6374,1 
-0.6312,0.4181,2.6536,2.04,1.5177,2.2687,2.3384,0.5861,0.8211,0.6511,2.8472,1.5943,2.848,1 
0.7693,1.5816,1.1992,3.477,0.7547,3.3495,4.5026,2.5906,1.3216,2.1357,2.0622,0.7541,0.9775,1 
0.0732,-0.6908,1.812,1.1823,0.926,2.0453,2.8363,1.6036,3.2682,2.8482,2.7542,1.5497,1.3593,1 
1.9357,-1.2829,2.9095,2.5071,2.4899,1.3452,2.484,1.6957,3.0182,3.4569,1.175,2.171,2.6186,1 
0.5462,1.3323,1.4582,-0.3541,1.2367,2.4814,1.9129,3.4482,0.4768,0.9496,0.426,3.2582,2.3906,1 
-0.3228,-1.7558,1.6195,1.9718,1.4809,2.2992,3.7461,1.0905,1.4425,1.5219,2.4159,1.2649,0.5601,1 
-1.1217,-0.2362,2.3469,1.5426,3.0279,2.0842,3.0142,1.284,3.29,1.7581,3.0388,4.0356,3.4198,1 
0.22,-0.8898,1.3046,1.6468,3.0078,2.0349,2.0735,2.8236,2.7874,0.7282,2.8916,2.0696,1.6755,1 
0.9118,1.698,1.8764,3.0172,2.357,2.5381,2.4609,1.1746,2.6922,2.3676,1.3887,1.9659,1.1279,1 
1.265,-2.3213,0.8987,3.8888,2.0063,2.5731,1.5392,3.8074,1.3566,2.9772,2.1132,0.5465,1.3537,1 
-0.6085,1.4811,0.5126,1.5383,1.2898,2.0976,2.2382,-0.7787,3.3893,2.049,1.7768,-0.1271,-0.4586,1 
-0.4497,0.7209,1.4624,2.5469,3.4891,4.915,-0.0692,3.2274,0.238,2.9966,4.0231,1.596,2.5407,1 
-0.7013,0.5934,2.633,2.958,3.1859,1.976,3.1103,1.6155,3.8137,1.8941,1.259,1.4262,1.496,1 
1.9212,-0.5914,1.2549,1.648,2.1535,2.0267,0.5794,2.1356,1.4585,1.7907,4.3557,2.4701,2.3775,1 
0.4098,0.6601,2.077,2.6275,3.7572,3.0127,2.5943,2.1549,1.4989,2.3792,2.179,3.8702,3.2464,1 
-0.2362,-0.695,2.3076,1.1447,0.7991,1.8072,2.3141,2.3819,3.2563,2.2631,3.8304,3.2781,0.4929,1 
-0.3946,0.6306,0.6762,2.2106,0.9191,3.2046,0.4597,2.3307,-0.5397,2.4897,0.7028,2.6072,1.5457,1 
-1.6154,0.7837,3.5879,2.9932,2.8637,3.5634,1.2679,1.207,3.4745,3.1272,1.2493,3.0351,2.1136,1 
0.8919,-0.7572,1.9905,2.6577,2.6991,2.3647,2.4462,3.4011,0.9351,2.4652,1.9555,2.5791,3.7017,1 
0.965,-1.4677,2.5027,3.2418,2.2197,0.36,2.1778,2.0987,1.3898,0.2772,-0.1202,0.8875,2.0045,1 
0.9887,0.2672,2.2412,4.295,1.4165,2.2701,1.9346,3.3231,2.106,3.221,1.6553,2.0685,0.9157,1 
-0.372,1.0923,1.8047,3.3952,0.7323,3.3751,-0.1796,3.8067,1.5081,3.9414,3.7019,0.7534,0.9746,1 
1.2462,1.4855,1.9945,0.4792,2.0446,2.2814,-0.0494,1.8606,2.9463,1.8978,1.2563,3.277,1.0935,1 
-0.9383,-1.823,2.4708,1.5546,2.0763,1.845,2.0502,1.7341,1.8353,0.8663,0.6962,2.1603,1.2929,1 
0.0557,0.2197,4.5385,4.4407,1.2398,2.8887,-0.1961,1.88,1.9178,2.5868,3.9753,1.5513,1.8734,1 
0.9889,0.1812,1.6595,1.4805,2.1209,2.1748,1.9741,2.5327,0.7362,1.9847,1.2673,2.2238,2.1959,1 
-0.1218,0.3685,2.1189,2.0087,3.5887,1.4266,1.1013,1.4576,0.7166,0.8303,0.738,1.8035,-0.0507,1 
-1.5194,-1.2541,0.6673,2.379,3.4117,0.7453,2.0037,2.8392,3.5375,2.5136,2.1749,1.6603,2.1759,1 
0.1942,1.8989,0.407,2.5329,2.1423,0.9268,2.0085,0.7124,1.7106,3.3432,2.0962,1.5802,2.067,1 
-0.6585,0.3625,1.9933,0.3843,3.3397,2.0377,3.0181,1.5913,1.719,1.8821,1.4961,2.1805,1.9064,1 
-0.68,-0.7639,0.9159,1.2076,1.0928,1.5934,3.0604,1.5585,3.7538,2.5897,2.2071,1.2476,0.4017,1 
-0.6366,-0.272,2.113,1.744,2.2727,0.967,4.0855,-0.6073,2.571,1.8167,2.5515,1.7703,1.5654,1 
0.7194,-0.8254,1.6023,1.6998,2.1916,0.8807,-0.4939,3.3176,2.5677,2.3177,3.5396,1.0934,3.1253,1 
0.6303,-0.1165,-0.533,2.5257,3.4991,0.046,2.5359,2.8809,1.0721,1.0818,1.4939,0.844,1.1547,1 
-0.1971,0.2127,1.8397,2.4022,0.4229,0.6845,2.0234,2.4275,3.1924,2.0002,2.6454,1.7888,1.0239,1 
1.3587,0.3615,3.0918,0.7415,-0.0927,2.2537,0.6101,1.1325,2.775,1.793,2.2867,1.9836,1.5492,1 
-0.3201,-0.9736,2.4591,0.674,1.1784,1.9787,0.1888,2.6972,2.4153,3.0696,2.4925,2.2885,3.7752,1 
-1.0923,-0.3445,1.9649,2.1514,1.0113,3.0218,3.1186,0.4894,1.771,1.8011,2.7579,1.5994,1.0742,1 
-1.7277,0.8903,2.6758,2.1313,1.5216,2.4831,1.2513,0.8554,1.6258,1.8046,1.0802,3.1,0.8013,1 
-1.446,0.7402,3.6105,2.5818,1.8366,1.6872,1.3502,1.7185,1.1459,2.9556,1.5283,1.9692,1.4326,1 
-0.5699,-0.9723,1.9649,3.5256,1.8472,1.7967,0.0411,2.3044,3.6358,3.2533,1.858,0.482,3.2168,1 
-1.0221,-1.1066,2.5994,2.8677,-0.2406,2.933,3.248,0.8864,2.2382,1.95,3.9211,2.6882,2.2961,1 
0.3755,1.2912,1.5501,1.0596,1.8654,2.8594,2.5648,3.4508,3.2692,3.6167,2.3809,3.1688,1.7469,1 
-2.259,0.0448,1.1092,1.9253,0.9618,2.4181,1.8333,1.7781,1.7808,2.2827,3.3311,3.0172,2.4949,1 
2.9971,1.2376,4.0409,2.6575,2.0857,0.7227,0.6847,2.0661,2.9136,1.9888,3.621,2.8192,2.2565,1 
1.6643,-0.3007,1.4133,2.0431,2.9687,2.201,0.6422,1.8444,3.1105,3.6228,0.4252,2.8456,3.5252,1 
-0.6657,-1.5633,2.1715,2.8273,1.9438,3.9824,1.4817,-0.0679,2.3888,3.5347,1.569,0.7551,1.7702,1 
1.1146,-0.0442,3.124,2.658,2.1719,0.815,1.1518,3.3275,0.8741,2.8211,4.0563,2.6123,2.4789,1 
-0.2774,-0.7397,2.627,2.7625,2.562,2.3666,0.5608,3.4367,2.0862,1.7681,2.4651,1.9787,1.202,1 
-0.2299,-0.5251,2.7349,1.5118,2.0944,2.9165,2.2471,2.5319,3.8994,4.2518,1.7666,3.1165,1.3453,1 
0.0057,0.0786,3.2124,2.4449,0.6489,3.0882,2.3474,3.4727,1.7791,2.7426,0.5514,0.8545,1.35,1 
0.7936,0.7134,2.7659,0.4048,2.7659,2.3458,1.7691,3.0985,3.1844,0.5408,3.0589,1.7196,0.2852,1 
-0.3871,-0.9122,2.4361,0.2937,1.7485,2.2418,1.7083,3.141,3.4818,2.2457,0.6905,0.9459,1.2973,1 
1.2709,1.2705,0.796,0.8761,1.8777,1.8562,2.551,2.627,2.1074,2.2482,2.651,3.6169,1.9565,1 
-0.5538,-1.2838,2.7446,3.0771,1.8579,2.4192,3.1178,1.4812,2.2954,2.1035,1.768,0.8872,-0.0228,1 
-2.4329,3.0103,1.7157,3.1541,4.963,1.774,2.1289,1.6924,1.2086,1.2067,2.8369,1.0766,1.7109,1 
-1.5286,-0.9419,2.716,0.8134,0.8818,1.9852,2.0254,2.976,2.167,2.1215,2.404,2.1237,1.0437,1 
-1.1514,-0.695,1.456,1.6978,1.801,1.4021,1.4603,0.3932,2.0193,1.4731,2.8355,0.1887,4.7864,1 
0.1606,-1.0535,2.9818,2.9493,1.9236,2.9841,2.2189,0.0888,2.5409,0.7759,1.4936,1.416,2.252,1 
0.3115,-1.4387,1.5629,1.6521,2.4625,1.3989,2.654,4.2088,1.1777,1.4572,1.8687,2.3204,2.2422,1 
-1.5105,0.4453,1.7095,2.6421,3.3754,0.5994,3.3879,0.215,4.18,4.279,0.9203,2.1481,1.8155,1 
1.5874,1.0343,1.6324,1.0085,1.5819,1.634,1.9975,1.6951,1.5377,0.4688,2.5258,3.1894,1.5456,1 
-0.1168,-0.957,1.5153,1.6313,2.1083,2.9872,1.5362,2.2912,0.8551,2.8818,0.7313,1.1218,0.1623,1 
0.3613,-0.5291,2.2685,2.2356,2.1288,0.0366,2.2985,1.8755,3.3753,2.3808,2.3317,2.1922,0.8708,1 
-0.1394,-0.959,2.0362,2.9501,1.5793,3.7678,2.729,2.8199,2.4082,1.9741,1.7049,2.4924,1.1525,1 
-1.487,-2.0344,1.2396,2.1813,1.2988,2.135,2.8583,3.7827,1.8344,1.9737,2.7007,3.4121,2.7404,1 
1.1367,-0.6416,1.8975,2.6156,3.1502,2.0426,3.6701,1.3034,2.2907,2.3624,1.6084,1.3724,3.6701,1 
0.9495,1.0826,2.3068,1.893,2.5931,1.3165,2.7153,3.4717,1.6823,0.8171,3.1285,0.0278,2.1453,1 
0.8605,-1.6699,0.7322,1.3305,1.5856,0.9992,3.5261,1.6326,0.3628,2.6353,2.131,2.9572,2.6669,1 
0.0944,-1.3152,2.4612,2.6007,4.3521,3.0669,2.7387,0.174,1.8001,2.1144,1.253,0.9445,2.2578,1 
-0.0463,-0.1364,1.6432,1.2286,1.145,1.4701,2.5018,2.5763,1.2327,2.6832,1.5345,1.0228,1.1611,1 
-1.6236,0.6121,3.3687,2.8424,2.0415,2.8269,0.945,1.4416,0.6214,0.7739,2.7857,1.1351,0.792,1 
-0.2036,0.4555,1.3984,2.3728,0.9909,3.7615,2.8198,2.8513,2.6901,1.0037,2.4487,0.9427,0.5716,1 
-0.8607,-0.5634,0.8155,1.0773,2.1807,2.5298,1.9675,4.1199,1.8119,2.1312,0.9473,0.1871,2.6187,1 
-0.6681,-0.5917,1.6124,0.7652,4.0518,1.7967,1.4441,1.2787,2.4516,1.576,1.4372,3.8386,3.4286,1 
0.1096,-0.1877,1.2036,2.3718,1.192,1.3398,1.8989,2.1219,2.4858,0.1885,2.0368,0.4223,1.944,1 
0.8955,-0.1101,1.1281,4.057,4.076,3.5536,2.4934,2.1142,0.7309,1.4978,0.9319,3.8576,3.962,1 
0.3311,1.323,0.9958,3.0653,2.4723,2.6903,3.9571,1.9502,2.8894,2.609,2.9312,2.0934,1.6904,1 
0.616,-1.1166,3.3983,0.7431,2.1431,3.6541,1.402,2.2734,3.9324,0.2102,0.3869,2.1476,1.3111,1 
1.1393,0.005,0.9857,2.559,3.9453,2.828,1.6652,0.7099,2.4398,2.1802,1.5012,2.267,3.0211,1 
0.2391,0.1927,3.2979,1.8487,0.7975,0.3748,0.8375,2.3764,3.3051,2.2519,2.5692,2.1625,1.0235,1 
1.9939,-0.8441,1.6599,1.7439,2.4852,1.5321,2.4575,2.7629,3.1321,2.8519,-0.0241,3.7651,1.2514,1 
0.0518,-0.6382,2.8544,1.5714,1.6499,3.4908,2.4966,2.959,2.1165,0.4279,3.1698,3.9423,1.6626,1 
0.9339,0.7126,1.6201,1.7996,3.0286,1.2734,2.7836,2.1232,0.7373,1.6628,2.1225,2.4113,3.4558,1 
1.0148,-0.3076,2.8274,2.8087,-0.3347,2.9311,1.3069,2.0623,0.9998,3.4822,1.5037,1.5553,0.7176,1 
-0.7013,-1.6226,2.6783,2.0962,1.6116,3.9354,2.8334,1.5499,1.9173,3.6566,1.3494,2.7386,3.3438,1 
-0.2322,-0.1606,4.7252,0.7573,0.0595,1.1324,2.3334,1.4314,2.2702,2.5185,2.3441,2.417,2.9814,1 
0.1132,-0.8973,3.8268,3.0527,4.1857,0.7157,1.2837,2.618,3.163,1.0225,0.5505,2.7783,2.4885,1 
0.5331,-1.5213,3.4842,1.6572,3.0847,2.8723,1.198,2.3413,3.3459,1.6298,-0.7411,2.4488,1.5528,1 
-0.6658,0.2616,2.1885,1.7909,2.189,1.8612,3.7401,3.2335,1.1792,1.6401,3.2832,1.9231,3.0537,1 
0.2339,0.1556,1.8681,1.8889,3.3753,1.9398,1.8076,0.3378,2.2058,1.9569,0.7429,2.4095,2.5343,1 
-0.0834,-0.3533,2.3982,1.0871,2.7457,2.871,0.1467,3.5449,1.3053,2.2132,3.7412,2.4928,3.1147,1 
-2.4323,1.0244,0.539,3.0588,2.0218,0.5829,0.7544,1.21,3.3434,2.2598,2.7905,2.3042,0.6803,1 
0.2559,-1.903,2.0132,1.7507,2.5519,1.5034,1.4049,4.5625,2.2394,0.884,2.0345,0.4569,4.9575,1 
2.3293,2.0612,2.2874,1.9375,0.6571,2.3989,2.3903,1.2957,2.3355,2.9679,3.0826,-0.1439,0.5493,1 
-0.7721,1.1087,2.2423,1.9066,1.4204,1.9982,2.1105,3.0675,3.5202,0.3605,1.5413,-0.8853,1.3066,1 
0.3875,-0.2606,2.5433,2.1516,3.6404,3.4701,1.586,1.3087,1.8735,1.2783,1.7661,2.6221,2.1047,1 
0.5674,0.8512,3.0404,2.7757,1.2332,1.8383,1.6948,2.5994,1.9316,2.8722,3.2059,2.2271,3.1066,1 
0.0164,-0.6669,3.0956,3.0052,2.8631,3.1517,3.4192,2.8807,3.5648,1.4719,3.2229,1.1399,1.9057,1 
0.0849,-2.4481,2.5518,1.0133,1.0102,-1.0365,1.7909,0.966,2.5859,3.148,2.9273,1.6934,1.697,1 
1.1356,-1.0996,2.1758,2.9064,2.5923,3.3173,1.4832,2.7278,0.9381,1.1727,2.0535,1.563,3.6941,1 
1.13,-0.1906,2.0611,2.5812,3.3136,1.5673,2.0629,2.3961,2.9928,0.1611,2.9947,-0.2227,0.918,1 
-0.7378,0.5492,2.3229,3.0706,1.0065,0.28,0.3618,1.5593,2.5124,1.3814,1.3025,0.92,1.2368,1 
0.1234,0.3372,4.5346,0.9431,2.6869,1.4175,0.3045,1.2401,3.5575,1.0748,1.496,1.3599,1.9364,1 
2.3302,0.7844,1.8373,2.4057,1.7576,1.2555,1.2828,0.3611,3.3483,2.3304,2.681,2.7704,3.5468,1 
0.3677,-0.5039,1.7711,2.898,2.4282,1.5035,2.0255,1.4879,1.7398,1.988,1.6361,3.291,1.1158,1 
0.1221,-0.3569,3.1424,1.7587,1.0558,2.7905,1.2082,2.0018,2.8215,0.3368,3.6595,0.008,1.9167,1 
0.3548,-1.1948,2.4018,2.5839,2.5306,1.5913,2.6243,2.2467,2.9084,3.567,1.099,1.8319,2.7844,1 
1.2856,0.395,0.9179,4.5034,1.3247,2.6759,1.6551,1.4757,2.0741,1.9908,0.3662,1.0319,0.9468,1 
-0.2024,0.8549,1.6006,3.2441,2.6284,3.8248,2.8865,1.9047,2.7333,2.047,1.702,2.1404,2.4327,1 
