Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Class
9.8166,3.7429,1.9395,1.4105,1.178,1.9478,1.9148,2.4311,1.8033,1.3394,1.7535,1.7905,1.4938,1 
6.5614,1.796,1.4326,1.6512,0.9698,2.5858,2.3718,-0.4071,2.964,2.0965,2.4288,2.5973,2.7301,1 
6.8085,3.5146,1.3024,1.6738,2.7832,0.3129,3.4164,1.3708,1.4838,4.4466,0.4178,0.1944,2.378,1 
6.9764,1.042,1.7989,2.3039,1.7614,2.5597,0.6211,3.3698,0.1876,2.1317,3.7602,1.4709,2.9781,1 
6.939,0.6323,0.1574,1.482,3.6274,2.3225,2.6985,4.9936,2.2284,1.7209,2.2322,2.9822,2.0232,1 
8.3261,1.7216,1.9124,3.4712,1.5282,2.3098,1.8398,2.2009,1.1073,2.1959,1.9743,2.9269,1.7072,1 
9.0378,3.4215,2.395,2.1399,2.2656,2.8534,1.8984,3.2148,3.0951,2.1316,1.5986,3.3084,1.0687,1 
7.4181,0.8611,1.4759,3.1237,2.5346,2.2003,2.4801,3.3027,1.5779,2.4766,2.5132,1.8172,1.2032,1 
6.5685,0.6283,1.4974,2.695,2.4461,3.6788,1.6813,2.8792,1.0617,2.8972,2.0879,3.1854,2.0582,1 
5.573,2.8767,2.7915,0.3245,1.0176,2.6434,2.548,3.7184,3.2946,2.0027,0.4024,1.7969,1.9018,1 
8.0492,3.5266,1.072,2.9247,4.1102,1.3564,1.4104,2.8632,3.177,1.7518,2.1334,0.716,2.7591,1 
7.4045,2.0603,1.7305,2.8552,1.5184,1.0745,1.9536,3.0945,1.8217,3.8198,2.6623,1.7116,1.9381,1 
8.4905,3.2262,4.1738,3.1771,2.9002,2.7944,3.1882,0.7054,2.9874,1.9555,3.1824,3.5429,2.4074,1 
6.7787,1.176,0.7559,3.2744,2.0274,0.1583,1.4666,0.4014,2.2074,3.5014,5.102,2.6959,1.2739,1 
6.959,0.7932,3.021,2.1754,1.6872,1.5994,1.0742,0.7359,1.7881,2.3218,1.0376,1.4232,2.928,1 
7.422,2.466,-0.334,0.1842,1.5102,3.0823,1.724,3.1393,2.6782,3.1039,4.3584,2.8406,1.6635,1 
8.1837,2.4064,2.2195,2.9391,2.2589,2.82,1.8048,2.7018,1.4435,2.089,1.8896,2.7605,2.3411,1 
7.957,3.045,2.7511,1.1739,1.8058,2.3431,4.0597,3.2691,1.5905,1.0559,3.3732,2.1115,0.925,1 
7.2738,2.9359,2.8344,1.8697,1.0693,1.3254,1.5906,0.6493,1.776,1.1239,1.8239,0.8127,2.5601,1 
7.6638,2.8506,2.3882,1.9709,0.9936,2.3112,0.8047,0.9913,1.7538,0.3159,4.6169,1.7614,-0.0565,1 
9.3512,2.5625,2.5043,2.2822,0.6333,2.7104,1.4363,0.9818,1.551,1.6522,2.4668,3.6183,3.0108,1 
7.1478,2.1471,2.5761,0.0556,-0.7036,-0.1758,1.8176,1.6808,1.9343,2.5896,1.2547,1.7218,0.7994,1 
6.9661,2.0441,1.9243,2.5665,3.1589,1.7323,2.2343,1.294,1.2736,1.5743,0.6254,0.5103,1.1716,1 
7.108,1.0453,1.6084,1.957,1.8946,2.6934,1.6644,1.5184,2.1158,3.8905,3.0077,2.2006,1.3499,1 
8.0779,1.5701,1.3764,1.1102,2.6034,3.9239,1.8928,0.6127,2.9145,2.6509,1.4404,0.8506,1.5024,1 
8.1027,1.8095,2.1437,2.2913,2.1748,1.5522,1.4055,1.6824,2.2589,1.9521,2.6738,3.5788,2.4337,1 
8.9371,3.1808,0.3418,1.0068,1.0318,3.4975,2.6681,0.8202,0.8167,0.0162,0.2719,4.0609,2.4187,1 
9.3989,1.0335,2.2838,1.5857,1.8654,0.9887,-1.0962,2.2481,0.7568,3.0652,1.7936,0.9003,1.4137,1 
8.9317,2.4074,0.01,3.0833,2.027,4.7114,1.2319,3.042,1.9602,0.8479,1.7628,1.6041,2.1432,1 
6.3615,3.0271,1.4213,3.008,1.1295,4.0616,1.155,1.9702,0.4469,1.4754,2.1841,2.6942,2.9654,1 
7.0512,2.0585,1.4167,2.5411,2.1995,1.8254,3.6237,2.8543,2.2938,1.6108,0.9607,2.4954,0.4718,1 
8.3828,3.6223,0.878,3.3026,1.1806,2.1445,1.6738,1.0384,2.4358,0.798,2.7489,1.7931,0.8956,1 
7.6152,2.145,2.7967,1.1504,2.9224,0.659,1.4466,-0.6775,3.0932,0.1305,1.4115,1.5857,2.9354,1 
8.1159,2.5644,1.8694,1.3915,3.1417,3.3593,2.0264,2.2488,2.1493,1.1914,2.7082,3.6172,1.3458,1 
7.8466,2.281,1.3125,3.3993,1.3395,2.318,1.864,2.0428,1.8661,3.4012,2.5983,3.4945,3.3405,1 
6.683,1.2887,2.2373,3.1905,1.9543,3.3105,1.1333,1.383,1.8615,2.236,2.5137,1.3599,3.6298,1 
8.0497,1.7241,1.834,3.3472,2.2698,2.084,0.7881,-0.1387,1.442,1.4959,1.4503,1.5345,0.6752,1 
8.3604,0.5704,2.2894,2.3969,1.724,0.5596,1.9119,1.2611,2.3037,1.0049,3.7833,2.1095,1.1007,1 
7.4062,2.084,1.7878,1.9814,1.6195,2.5374,1.4474,2.3582,2.5372,1.5382,2.2268,3.3078,2.7703,1 
7.0891,1.9693,3.8801,2.6487,2.4339,1.1868,2.8932,0.5809,1.5724,1.1316,0.3899,1.5334,2.1391,1 
8.7561,1.7029,1.2091,0.6753,3.1546,1.8021,1.8197,3.3614,1.0404,0.8658,2.7513,-0.904,2.322,1 
8.1619,1.1179,2.1284,3.2496,1.5034,3.7604,1.6788,-0.1501,1.2897,3.5382,1.5413,3.8213,2.5933,1 
7.7274,1.9515,1.4268,1.8474,1.5476,2.4264,3.1985,0.6969,2.6601,2.8794,3.198,1.2864,0.5126,1 
7.5305,2.6706,3.0216,2.2531,0.7089,1.1594,1.3515,2.0649,1.9972,2.0896,3.0008,2.8657,0.2669,1 
7.0448,0.0959,1.9694,1.0665,1.7336,-0.2159,2.2713,2.4755,3.0918,0.1919,1.0525,1.6405,1.57,1 
8.2555,1.3512,0.8272,2.3689,0.2689,2.0152,1.5756,2.538,2.0866,2.2394,-0.5107,2.8872,1.493,1 
8.9536,2.2782,3.6016,0.3815,2.1159,2.0439,2.2652,3.5632,2.1634,1.8638,1.1223,2.5058,2.572,1 
7.8205,1.6932,0.938,2.7341,1.9435,3.6034,4.1938,2.7179,1.7695,0.2327,2.5049,0.5978,1.9195,1 
8.2022,1.3623,3.4348,1.9765,1.7149,1.1156,0.286,3.0228,3.4953,2.2939,2.2644,0.5701,1.6511,1 
8.0572,2.8419,2.6659,1.9014,1.7974,1.4364,3.3145,1.5669,3.1964,2.2114,1.9851,-0.1797,1.7437,1 
6.3923,1.6156,1.7883,-0.0707,3.2939,2.6014,0.1219,2.2806,0.9401,2.5542,1.5828,2.7596,2.5038,1 
8.39,1.7137,1.8227,1.2338,2.4766,2.7094,3.417,0.7696,3.1913,2.071,-0.7069,3.4736,2.4706,1 
9.1867,0.6266,3.026,2.6571,2.0639,1.7842,1.2562,1.9325,4.3952,2.2796,1.7209,2.3527,3.1437,1 
9.2372,2.7985,3.9048,3.4367,4.1823,0.8361,1.0396,-0.1227,0.7922,3.9262,0.0623,2.5447,0.3551,1 
7.3935,1.4385,3.277,1.5904,1.6471,3.3367,1.6194,2.1536,2.5222,1.5912,2.6904,1.2636,0.7987,1 
8.2923,3.1215,3.2281,1.6856,0.9558,2.6016,2.5576,1.9578,0.8216,-0.1353,1.9377,2.103,2.2107,1 
8.8937,2.615,1.2198,2.0584,1.3269,3.8607,2.199,2.1148,0.6669,2.5682,0.3915,1.8584,2.6953,1 
5.7097,2.2379,2.373,2.4036,1.2092,0.6488,2.3667,2.588,3.7177,0.6495,1.7058,2.0213,1.3642,1 
9.2055,2.3988,0.3525,2.1952,1.6616,0.6746,0.7523,1.5506,1.6911,0.5504,2.4135,2.4939,3.3873,1 
10.835,1.3099,4.7095,2.1456,3.2687,1.4981,1.9079,2.244,1.4975,2.7035,1.0549,0.72,1.1419,1 
6.7876,1.5693,2.4789,-0.5676,2.3461,3.9344,1.839,1.2444,1.4949,1.0911,2.7571,3.2311,3.4322,1 
8.345,2.4457,2.3558,1.3684,2.4876,1.2558,3.6778,4.331,2.7086,1.4092,2.0605,1.6577,1.1922,1 
6.706,1.69,2.6994,1.7599,1.1748,1.6929,3.5014,3.1168,1.1352,1.3631,3.1135,1.9997,1.9374,1 
7.0409,2.1765,0.4242,3.1742,1.0744,2.1875,1.4828,1.5061,1.613,3.157,1.3556,1.786,0.9638,1 
8.7804,0.9867,1.4181,2.4068,3.8471,1.3396,0.0496,0.4545,1.3665,0.9201,2.0494,1.7703,0.2161,1 
7.6156,2.687,2.1147,2.9435,2.4051,2.5685,1.7086,1.7476,-0.1951,3.1079,1.699,1.9845,2.4303,1 
9.7425,2.041,1.3845,2.9709,3.1047,2.636,3.3677,1.6149,1.4967,1.7032,3.1266,0.7209,2.9813,1 
10.2287,3.6138,1.7305,1.3948,2.1662,3.3763,2.8365,2.1364,3.5064,1.5716,1.8528,1.7671,1.3009,1 
8.1612,1.5087,1.5261,2.8877,2.66,1.8292,1.8705,1.0025,1.2524,1.513,-0.5015,2.4539,3.2945,1 
8.7713,2.6163,2.5983,2.819,1.539,2.8117,0.3585,2.1565,1.2677,1.6062,2.3594,1.9445,-0.0423,1 
9.9328,2.3134,1.6535,2.3393,2.0484,1.8051,2.5631,1.3375,0.5227,1.6628,1.1425,0.6334,2.4763,1 
8.1565,2.7547,2.7886,2.6812,2.7219,2.5244,4.0927,1.2011,2.0707,2.335,1.7693,2.1994,2.2513,1 
7.6803,3.0604,1.4743,2.284,2.427,1.8804,1.6704,0.1954,-0.121,1.6925,1.1225,0.9918,1.9421,1 
8.9074,1.7782,0.3042,1.3165,3.8176,0.9911,1.9671,1.2272,1.9503,4.0504,2.6605,1.5542,1.9587,1 
9.3875,1.5755,2.2756,3.0213,2.4346,1.538,2.4074,1.9613,2.2442,2.6724,1.9481,1.3766,2.7891,1 
8.449,2.5528,1.9925,3.4978,3.1041,1.7631,1.6721,2.9014,1.6439,2.8215,1.3572,1.7921,1.8115,1 
6.8961,2.0093,3.0651,4.8028,1.5979,1.9802,2.8623,1.3444,3.709,1.391,2.2023,3.8551,1.1419,1 
7.9513,2.0571,2.1815,1.6415,1.2331,-0.0794,1.6891,1.9383,2.1103,2.6271,2.2575,0.8061,-0.0375,1 
7.6515,1.7393,2.4433,3.197,1.719,1.5215,1.5906,3.0108,1.715,1.6872,1.2095,-0.0394,1.9128,1 
9.1677,2.0271,1.2772,1.9667,1.5258,-0.0997,0.2679,1.817,3.0906,2.8532,2.3336,0.8412,0.8067,1 
9.029,1.4809,1.5364,2.4106,1.4909,1.892,-0.0309,3.4547,0.9297,1.2987,3.9028,2.6688,4.1593,1 
8.8133,1.7099,2.6147,2.4224,3.0329,2.1204,2.6721,1.3762,3.2287,2.2194,1.7119,2.3377,2.0397,1 
10.2413,1.8346,2.3246,0.0651,2.0921,1.1368,1.35,2.821,0.6662,3.2588,3.1921,2.0904,2.9334,1 
7.4655,4.4101,1.4048,3.4543,2.7669,2.9413,1.1441,3.1256,2.4309,2.3614,2.1843,2.1932,2.2212,1 
7.9129,2.1902,1.7887,-0.0709,2.1691,2.4921,2.3128,0.8743,2.3709,2.663,3.4821,1.6859,1.483,1 
6.5996,1.0456,3.6664,1.6696,0.7847,3.0294,1.3725,0.5021,1.0857,3.3365,1.54,2.1839,2.2316,1 
9.2054,2.6715,3.1583,0.5163,3.4917,3.2035,3.2112,1.4463,1.9166,2.1372,0.9403,0.755,-0.0633,1 
7.3571,4.4375,0.2243,3.8181,2.6946,0.0659,2.9714,1.8285,0.7106,3.5077,0.8806,1.2837,2.1503,1 
9.1112,3.7859,2.0085,2.5493,1.6292,0.4729,2.1053,1.7336,1.455,2.5539,1.2689,0.9991,1.4216,1 
6.024,2.2632,3.1298,1.2858,1.9972,4.167,2.226,1.5662,1.8838,2.8153,3.2198,1.6925,0.9444,1 
5.2887,1.4856,1.1017,0.6207,2.683,2.113,2.0138,1.5612,3.8544,2.8053,0.9223,2.9473,0.8808,1 
7.684,1.9865,0.4386,0.8241,3.4232,2.4363,3.1147,0.9776,0.5206,1.138,3.9356,2.6738,3.5958,1 
7.0663,0.3804,1.7869,2.7608,0.2337,0.6901,-0.0117,3.3166,1.8789,1.8118,0.7248,2.4704,3.5883,1 
7.3087,1.9478,2.8557,3.2406,2.5482,3.2019,2.6294,2.7501,1.4259,4.0661,3.2356,1.8806,1.833,1 
* 
4.5435,5.9749,0.5806,1.2339,2.1749,0.8478,1.2626,0.8584,3.7647,2.1782,3.0739,1.2465,1.1388,0 
4.8383,3.9614,3.6705,2.5365,2.6579,1.9467,2.2338,2.3223,1.0833,2.7211,1.5968,1.1298,1.0883,0 
6.0023,4.993,2.1229,1.1019,2.1541,1.2779,1.7449,1.5158,2.4964,2.2831,1.5175,2.2807,1.2885,0 
5.4699,6.1716,0.6328,0.8342,3.6345,1.0928,0.5223,1.8449,1.9387,3.3697,0.8021,0.7222,3.5352,0 
5.9633,3.818,0.9665,1.7487,1.4416,1.4399,0.6895,3.4909,0.9466,3.8699,4.3313,0.8488,2.3866,0 
4.3568,4.386,3.7813,3.5977,0.6794,3.4756,2.6517,2.4751,3.2244,0.238,1.7878,1.4727,0.6859,0 
6.4555,4.3823,1.4318,1.0025,2.4394,2.0624,2.2721,1.9165,2.4895,0.8901,2.1337,3.8982,3.8592,0 
4.6025,5.9138,2.3851,1.7658,2.0694,2.3256,1.627,2.1225,1.8229,2.5174,2.0064,3.3132,4.4292,0 
5.1676,4.0186,0.9013,1.6804,2.1014,2.1663,1.9285,3.0501,1.5703,3.6832,1.239,2.3403,0.7659,0 
6.4943,4.8645,1.5473,0.5513,2.2295,1.8213,1.4433,0.7447,3.4141,3.8246,3.0165,2.0041,2.7529,0 
4.8551,1.9431,2.1514,2.4481,-0.2544,-0.1272,2.0071,1.39,2.1827,4.7913,0.7508,2.9974,4.8401,0 
4.8481,4.1599,1.048,2.6062,2.282,1.8982,1.5527,0.7603,2.6591,2.2053,3.4248,2.5779,3.2975,0 
5.1317,4.3277,2.2313,2.4062,1.0158,1.9993,1.3812,2.8023,-0.29,2.1184,3.619,2.7732,2.7795,0 
4.4041,2.6551,1.5771,2.9733,3.3816,1.6529,1.7387,1.4329,1.1559,1.765,-0.0914,3.157,2.6842,0 
4.2071,4.983,1.9715,1.9148,2.5213,2.501,2.9712,1.3541,3.9774,0.9621,0.2037,1.6026,3.09,0 
4.5139,4.0951,3.1309,0.4684,2.7071,2.2447,2.5578,1.4887,3.2145,1.6095,2.0178,3.2013,2.4912,0 
4.5544,3.6645,1.0874,2.8153,0.8955,1.6164,1.2595,2.8008,3.0648,0.7388,0.6354,3.1264,3.166,0 
4.6774,3.8987,2.0506,1.0457,0.4074,1.2653,2.6741,1.6367,1.4465,3.3462,3.0034,2.2666,0.6224,0 
5.5358,4.1972,0.2134,2.5819,1.8018,1.4348,0.8303,1.8428,2.4587,2.2101,2.4067,1.2149,1.4738,0 
4.4977,5.4104,1.7704,2.105,2.841,1.84,1.1804,0.8338,-0.1979,0.7461,1.4004,2.9253,1.2326,0 
5.3011,4.143,2.8441,1.6461,0.0349,3.7188,2.2229,0.7244,3.0466,1.6966,2.5426,1.2967,1.776,0 
2.9785,4.2217,2.0703,1.8178,2.4954,0.9619,3.9624,1.1382,1.6896,3.0957,3.2899,2.9654,2.0062,0 
6.0156,3.8627,1.1779,2.7268,3.2317,1.8226,2.6381,1.9417,1.2737,0.9141,2.7217,2.1242,2.2866,0 
4.165,3.2171,3.0086,1.0794,2.3624,1.7916,2.2669,2.3249,0.5495,0.6465,1.3227,1.0112,2.405,0 
5.3701,3.6619,2.4798,2.9984,2.6223,0.8665,2.3946,0.9545,1.8283,1.5362,-0.5322,0.1659,3.1439,0 
4.8537,3.7748,2.8174,0.1347,3.0784,1.5592,1.9765,2.3458,1.9795,2.5802,1.6128,3.121,0.6908,0 
4.1105,2.4726,2.6616,3.5022,0.4856,2.1383,3.3406,2.8032,3.4083,1.7915,1.0538,2.4455,3.7424,0 
5.0123,2.7887,1.7577,-1.8305,2.4657,2.2078,2.1398,1.473,1.9379,1.1042,2.3555,1.7311,1.8095,0 
4.2983,4.1139,3.1472,1.4737,1.1814,3.849,1.5141,2.9059,2.1598,1.0848,2.2606,0.4736,2.6418,0 
5.3969,5.1684,4.2367,1.2151,3.6894,1.3857,2.0036,0.645,0.2472,1.9724,1.879,0.5411,1.8116,0 
4.96,2.8323,2.9382,1.9061,1.0463,2.5335,2.6404,2.106,1.662,2.2102,2.7589,2.086,2.5157,0 
7.7845,3.0152,-0.6742,1.1708,2.322,0.7866,0.1382,1.9624,1.7714,2.4485,2.1321,4.1629,0.9781,0 
4.242,5.5681,3.3916,2.202,1.9908,0.4042,0.1413,0.6944,0.1243,0.6824,1.0307,1.1996,0.6204,0 
3.69,4.8866,1.1191,0.8373,2.8121,1.5164,1.6987,2.229,2.2287,1.3151,2.1091,2.5984,2.7867,0 
4.606,4.1942,3.1623,2.5781,2.2189,0.342,3.8881,2.3309,0.8972,1.1522,2.3709,1.6133,2.2981,0 
4.8229,2.3543,0.4858,2.1947,3.7691,-0.1167,2.5854,1.5078,3.8013,3.2344,2.1878,3.4275,2.1377,0 
5.6133,2.9749,3.6985,2.3777,2.7982,2.6022,0.7513,1.0534,2.8186,2.9218,0.9855,3.8378,0.5018,0 
5.2573,2.8802,1.6799,2.6689,1.2701,1.956,2.0601,3.4879,2.7802,2.9151,1.3,3.3118,0.7652,0 
4.2596,4.6819,3.0216,3.1064,2.302,2.1473,1.5972,2.8088,1.3344,2.3244,2.0888,2.3804,1.4366,0 
5.0189,3.8289,3.8592,1.0018,1.8949,2.8316,3.5702,2.5722,2.2445,2.3695,1.7474,2.4754,3.0687,0 
5.0851,1.9809,1.618,0.9065,1.8594,1.5594,1.9668,2.0118,1.4226,2.5588,1.9502,3.2543,1.5773,0 
5.1047,4.2975,0.0017,2.7699,2.6234,0.8483,1.6805,2.3477,2.2689,-0.5504,2.6483,1.4118,-1.0485,0 
6.9119,2.8283,-0.0464,1.1916,3.858,1.4068,1.7222,2.79,2.4413,2.7922,0.9439,3.0502,1.9262,0 
3.1129,4.0646,2.6711,3.475,2.5401,2.7109,1.6509,2.4049,3.4061,1.6607,1.5481,2.3157,1.5757,0 
5.5855,3.8882,2.2128,0.7242,0.9379,2.6115,3.3971,0.702,2.8383,-0.2892,3.2714,2.8115,2.5105,0 
4.9241,2.456,1.4392,1.7623,1.0968,2.6522,3.1533,1.471,3.0282,1.9956,1.622,1.2322,1.9193,0 
4.7345,3.0518,3.442,2.5309,1.1716,3.2798,2.611,2.7558,3.009,1.7591,1.0521,2.094,2.658,0 
3.8012,3.239,1.6827,2.1069,2.7144,1.9718,1.1525,1.7613,1.7993,1.859,0.7315,1.1804,1.6981,0 
7.3755,4.6011,0.7752,1.5212,3.4781,2.0327,2.3053,1.1583,1.7317,3.0219,2.4159,1.6791,0.9651,0 
4.8441,3.4526,3.3114,2.0569,1.7193,1.1036,1.4058,0.7766,2.8564,2.3215,0.3591,2.5529,1.9843,0 
5.0802,4.964,1.656,3.6569,-0.5753,2.5526,0.6656,2.3126,3.0906,2.5549,2.3987,2.7405,2.2771,0 
5.6415,4.0699,-1.3244,1.5468,0.4885,0.9062,1.0262,2.2268,0.4093,1.8639,1.3716,2.8142,4.5103,0 
4.6581,3.0134,2.426,3.3338,1.4149,2.8209,1.403,1.014,2.4709,2.4184,1.81,3.5142,1.8457,0 
5.7271,3.7243,1.6606,1.8578,0.6806,3.2039,1.8033,3.0368,2.7923,3.2657,0.5772,0.9381,2.4421,0 
4.3837,5.3416,2.3913,2.0969,-0.6488,1.6716,3.2279,2.0298,1.9862,2.2709,1.8726,2.4996,2.2145,0 
4.6687,4.28,1.8984,1.9698,1.4454,2.6708,1.792,3.4306,2.6813,2.3136,2.6321,1.8753,1.5574,0 
3.435,4.0985,1.3412,1.195,2.1369,1.4986,0.8773,2.4597,2.3076,1.3762,2.4474,2.3465,2.921,0 
3.5973,3.8881,2.0144,0.8817,3.1767,2.067,2.9517,4.0119,3.2154,2.7935,1.169,2.0303,3.3503,0 
5.1813,2.7051,2.5815,3.415,0.8223,2.8114,1.4857,1.4225,2.0953,1.7166,1.7302,2.1998,3.5832,0 
4.579,5.3378,2.3118,3.1234,2.8438,3.3355,3.221,2.0282,1.5308,3.1745,2.6266,2.003,2.6734,0 
6.4856,4.2857,-0.6206,2.511,3.4777,0.6671,1.8379,2.4453,2.4236,2.2885,0.9479,1.6996,1.1254,0 
5.8984,2.4905,2.7624,1.0811,1.0612,1.2454,1.8164,0.0839,3.8842,2.5952,1.8914,2.7241,2.445,0 
5.154,2.6994,2.815,3.032,3.2005,4.0599,2.3636,1.1747,3.3755,1.1211,2.4707,1.2126,2.4781,0 
6.5189,4.3143,1.0117,3.8719,0.0834,2.5599,1.1918,1.8189,1.9766,2.8149,2.6529,1.9437,2.2542,0 
4.7839,4.472,1.7418,0.7953,1.9204,0.3353,1.5038,2.3793,1.0175,0.6681,1.7673,2.3331,1.701,0 
5.7038,3.2697,2.2705,-0.1898,0.8852,0.5167,1.567,2.3368,1.6722,1.5127,1.8282,4.0845,3.2413,0 
4.8437,4.7928,0.8216,2.6225,2.4384,2.0074,0.9529,2.0916,2.1708,-0.5663,3.2934,0.8786,1.8969,0 
3.087,5.3889,0.3954,0.653,3.5899,1.5683,2.4326,2.2009,0.562,2.5279,3.015,1.6323,0.0333,0 
5.7321,4.9583,4.6801,1.0647,1.2398,1.6467,1.8975,1.2666,1.7494,3.1756,3.0724,2.8291,1.9764,0 
6.2756,3.1689,4.1856,2.0179,1.6907,1.5332,4.0087,0.0041,2.2495,2.2968,1.9873,2.0358,1.9178,0 
5.0214,3.9729,2.6959,1.549,2.654,0.8489,1.0137,3.1909,1.0234,2.8548,0.1151,1.3703,2.3234,0 
4.7824,3.9414,1.2558,1.2216,2.3338,2.4524,2.8237,2.4277,0.8012,2.9308,1.7318,3.4981,4.6418,0 
3.4876,5.1049,2.5473,1.4775,2.0555,2.9945,0.6602,2.0363,2.6793,2.0718,0.6015,2.1635,0.6351,0 
3.3123,5.3695,1.1396,1.481,1.592,4.9553,1.5988,1.3523,2.6462,1.6688,2.5204,3.5517,1.042,0 
5.2141,2.9762,1.4734,0.3619,2.4335,1.7551,0.7103,0.9921,1.3689,3.8427,1.9932,2.3669,2.4705,0 
7.1459,4.22,1.614,1.106,0.7117,1.9776,1.4267,-0.0463,2.3668,2.7924,2.0608,-0.026,3.6998,0 
5.1875,3.7105,2.9698,2.3867,1.9151,0.7786,1.1068,1.686,1.7259,2.1199,1.6046,3.2148,-0.555,0 
4.7451,5.1163,2.4354,0.3395,2.6903,0.67,1.1856,2.6987,2.4452,2.503,2.538,2.5158,1.5756,0 
3.7585,4.5928,2.2783,2.7118,1.4041,2.4334,1.4152,1.7523,3.8782,1.6148,1.8853,1.2165,2.3666,0 
6.0899,3.503,2.5497,2.308,3.3446,1.2601,1.6217,2.7571,1.8584,3.6621,2.4555,3.2865,0.9925,0 
5.5559,5.069,1.8968,1.6397,1.7677,3.4156,2.3829,0.8829,2.5739,0.0215,2.6765,2.3505,1.673,0 
5.3945,2.9742,2.433,2.2981,3.3112,1.8035,3.158,2.1947,4.4948,1.3683,4.9404,2.3195,2.0991,0 
4.8477,3.6628,2.1206,0.2654,2.146,1.4637,1.6563,1.9304,0.6364,2.1005,0.7668,2.1514,1.4572,0 
4.5311,5.6327,2.0285,3.5077,3.2699,1.2747,2.749,2.0733,1.7504,1.2062,1.6156,1.8104,2.874,0 
4.8102,4.2715,2.2789,2.7277,2.5334,2.5063,-0.0766,4.2063,4.0556,1.8053,2.0095,2.6068,1.6959,0 
3.9367,4.6807,3.1475,3.6336,1.5112,2.8939,1.8728,2.5215,1.1577,2.1832,0.1396,2.1876,0.8662,0 
5.3356,3.1271,2.4877,2.8563,1.492,1.1997,0.541,2.2856,2.7683,2.4044,2.3648,2.9894,0.5924,0 
6.5196,3.2857,1.99,3.6088,3.1872,-0.4067,2.0498,1.4964,2.7239,0.2843,3.0452,1.0626,0.6054,0 
4.4219,4.9587,3.416,0.4467,1.6557,2.968,2.3045,2.0206,2.6956,2.4066,2.878,1.8638,0.1735,0 
5.4715,4.2502,2.6986,2.6959,2.1198,1.4405,1.4591,1.237,3.0904,2.3808,2.2489,2.3503,1.0217,0 
5.9443,3.6957,1.4556,2.6836,0.7649,0.638,2.8875,1.0837,3.1323,1.7222,1.3298,2.4467,1.8834,0 
3.9689,4.5564,3.4183,-0.37,0.9152,3.1247,3.5578,2.8577,1.349,2.6785,2.4604,1.2187,3.396,0 
6.4372,4.0573,2.6555,-0.1024,1.4917,0.7718,2.7286,3.1155,0.6848,2.9295,0.2284,3.6798,2.2177,0 
5.6131,6.1576,1.7219,0.9149,1.2079,2.6783,1.5395,2.7696,1.0082,1.4899,2.1434,3.1203,0.7603,0 
4.9822,3.8498,3.1056,2.0949,2.6743,2.396,2.6829,1.2562,3.472,2.3692,1.9725,1.5,3.2502,0 
4.9322,3.4892,2.173,2.9041,1.7877,1.7382,2.256,1.9843,0.0665,1.5156,1.7497,1.7226,1.9413,0 
5.7038,5.1146,2.9877,2.541,1.1601,0.4176,3.2418,2.56,1.7592,2.9593,4.1911,1.2038,2.8181,0 
4.4035,2.8034,2.0216,1.597,-0.4086,0.7535,4.5122,1.1986,0.3758,1.3595,1.8835,0.8127,3.4624,0 
3.9199,2.8938,1.8763,2.3881,1.5058,2.2448,3.1536,3.2206,2.8269,2.4495,1.9699,1.9636,2.0212,0 
4.6228,4.9005,1.5361,2.2393,1.8537,1.9134,2.3769,1.9914,1.2448,1.9383,3.563,2.8556,3.2486,0 
4.6607,5.3432,1.868,0.8279,0.8272,2.938,1.6967,2.681,2.5621,1.3179,1.0962,1.2724,2.801,0 
3.9433,2.4589,0.588,2.2017,2.6832,2.1527,3.1996,0.3525,1.2031,0.9008,1.7235,0.7965,-0.6333,0 
5.237,5.1904,2.1138,1.7543,1.0243,0.7787,2.8481,3.8003,2.516,1.3337,1.8144,1.7624,3.1319,0 
4.1023,4.2833,3.2145,3.5086,3.0815,0.9229,3.352,1.7386,0.5491,1.946,1.0761,1.8859,2.6757,0 
3.9574,5.8312,3.5809,0.9015,2.7508,3.4317,1.4407,1.6961,1.604,1.9346,2.3224,0.8671,1.8669,0 
3.6313,3.0748,1.5555,0.2718,2.2413,0.1772,0.8332,0.3411,2.4901,3.0581,1.1169,3.1018,0.3797,0 
5.3343,2.3232,0.9551,0.8313,1.2805,1.4714,1.8863,3.0522,1.0011,1.3295,1.5543,1.3496,3.6821,0 
4.6211,4.5897,1.6099,2.2977,3.1902,2.9436,2.0517,2.2515,3.2055,1.7615,2.4423,2.0578,3.2287,0 
5.0155,2.2258,0.7138,1.6444,1.96,2.2288,1.7469,1.8926,0.5719,0.719,3.2373,1.0138,2.9067,0 
2.6197,4.4225,2.6136,1.9113,1.6455,1.6162,1.8156,2.9342,2.4171,2.2314,1.3808,4.1584,0.4542,0 
4.8291,3.4851,3.4548,1.4815,2.1887,2.164,2.5661,0.5297,3.3111,3.5395,1.9969,1.5081,1.15,0 
5.3842,2.8376,2.284,1.7124,0.9996,4.4459,2.0917,1.1458,2.4506,1.2474,1.7287,3.2621,1.1559,0 
5.4366,2.748,0.3827,1.4058,0.8712,4.3089,2.137,2.4513,2.6028,1.7111,2.4083,1.3522,2.2574,0 
