Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
0.066,-0.33,0.4864,0.9459,1.0403,2.2665,3.3203,3.2213,3.2579,2.6075,4.212,2.7226,2.6192,1.5177,0.4622,1 
0.1626,-1.5505,2.8591,2.5204,2.9001,0.7518,2.5082,-0.4933,1.9187,1.1736,2.4988,2.692,2.2803,1.6138,2.7094,1 
0.9722,-0.107,1.761,3.3234,1.3815,1.7503,2.2778,3.6721,2.0157,1.3625,2.6388,2.5753,0.6234,2.3045,0.8739,1 
1.2515,0.0662,0.9283,2.0642,1.0419,0.5284,3.791,1.636,2.1571,3.6739,2.6087,-0.7039,1.7662,1.2099,1.6371,1 
0.7371,-0.1391,3.5832,3.1158,2.3589,1.6933,2.0364,2.4242,3.3314,2.1507,2.8887,1.0816,1.2035,1.458,1.7304,1 
-0.8579,-1.9736,1.6188,3.3374,3.3296,1.6304,1.2296,0.1253,2.617,2.5372,0.7969,1.727,1.8762,2.4963,2.355,1 
-0.125,-0.317,2.728,1.7899,2.1498,2.1035,1.3132,0.255,2.0105,3.15,2.1482,1.3471,2.2277,0.6535,1.5352,1 
0.552,1.979,3.1453,1.1548,2.479,4.4598,2.0041,2.8206,1.8328,3.0962,3.4912,1.9139,3.0159,4.1674,1.5559,1 
-0.8505,0.4562,1.7873,2.5481,2.4183,1.6233,-1.4757,2.0103,1.3465,1.2107,3.2666,3.2596,0.3104,3.4741,2.7536,1 
-0.9773,-1.9291,2.8089,0.6227,2.4767,2.6791,1.7161,1.7758,0.7897,4.1681,2.0091,2.6852,1.0183,-0.0423,1.4314,1 
0.4762,0.627,-0.2275,0.2409,2.9558,1.0311,1.8856,1.8212,-0.0105,2.4559,2.8914,2.4881,3.2462,1.4801,0.6136,1 
0.174,-0.8674,2.0564,2.2136,2.1856,2.4232,2.2556,3.7648,1.9938,1.212,-0.0375,3.4428,3.2505,0.7393,1.8426,1 
1.395,1.0179,2.4891,0.0137,1.9651,2.0657,2.4876,0.1973,2.4954,2.6397,0.8146,2.6168,0.6709,1.0585,1.9596,1 
0.3017,1.0513,2.0904,2.0544,1.9365,0.6844,2.6622,2.4626,2.4625,1.2328,5.1105,2.2041,0.9383,1.3855,1.9182,1 
-2.6546,-0.9193,2.1166,2.9436,2.1613,2.1103,2.6244,3.0801,0.7719,0.9738,2.6624,1.7002,2.5536,2.026,1.1408,1 
-0.6741,1.4387,2.4404,2.1432,2.0492,1.8836,3.0376,0.1806,3.0051,2.6014,0.6996,1.4142,2.0572,0.4985,2.5375,1 
-0.1727,-0.4799,1.1751,1.4537,2.3638,1.4834,0.8702,2.0639,1.1559,0.499,4.4136,1.6099,2.3409,2.3241,-1.3833,1 
0.4663,-1.4225,1.1962,2.6496,2.3272,2.6958,1.1136,1.191,0.7286,3.3629,0.466,2.7316,-0.0923,2.092,0.1662,1 
1.4088,0.7109,2.0606,1.5556,2.8516,3.2479,2.7844,2.5203,1.1102,2.2095,3.254,0.9843,3.4852,1.344,3.6995,1 
-0.7116,1.2844,1.4476,0.6957,1.3573,3.5099,1.5496,3.4703,1.4016,-0.0283,2.1771,3.0018,2.3145,1.9884,3.366,1 
-0.8,-0.4624,2.0911,3.2415,1.5055,3.0635,1.0004,1.8269,2.7007,3.2965,2.9545,3.027,0.3966,3.5242,0.9964,1 
2.8312,0.2511,1.2499,2.1636,2.0117,1.2162,1.8489,1.3576,1.586,2.8921,1.8645,3.9536,1.5669,1.997,4.7402,1 
-0.0806,-1.7909,1.7618,2.9476,1.1126,1.708,2.3764,2.2571,3.2953,2.9826,0.9617,1.903,2.2755,2.1665,0.8813,1 
-1.087,0.3962,1.7483,1.723,2.1758,1.4405,2.7955,0.3216,1.3269,1.5463,2.1857,2.8146,1.4274,1.5605,2.5142,1 
1.1084,0.7222,2.3169,3.8823,3.5911,1.589,3.2105,1.4102,2.1369,2.7672,2.0698,1.7098,1.939,1.9016,3.4933,1 
-0.574,0.4846,3.1643,1.3204,0.5978,1.5298,2.9908,0.9073,2.3719,3.8785,3.1596,1.4826,1.2028,1.679,1.5907,1 
0.6064,-0.7889,1.2368,3.3048,0.7772,2.6508,0.537,1.232,1.5916,3.9799,1.0705,-0.0314,1.3147,2.424,1.1077,1 
-0.713,0.4427,2.2733,1.4485,1.2559,3.3979,1.4435,1.1412,1.9585,1.9392,1.3495,1.5371,3.0871,2.3691,1.412,1 
1.029,0.4392,2.4241,1.1788,1.5934,1.446,1.642,2.1707,2.216,1.4922,0.814,1.9824,3.386,2.2414,1.4103,1 
-0.5413,0.2716,0.9108,1.5765,1.4093,2.1862,2.7879,3.5974,0.6282,1.5975,1.9047,3.0347,1.6453,0.7438,2.7699,1 
-0.0729,-0.6011,1.1387,2.5944,1.681,2.7447,1.6019,2.6902,1.862,2.1659,0.6838,2.01,0.9545,1.2029,2.417,1 
-1.4911,0.0176,4.5836,2.5871,1.0034,1.9891,2.3775,2.2897,3.0353,3.343,2.0138,2.663,2.6697,0.8422,1.4011,1 
-1.3635,-0.2525,1.0635,1.1513,0.9353,1.2123,1.6133,2.4677,1.8296,0.9525,1.2263,2.3375,2.1353,2.7945,3.0844,1 
-1.0541,-0.9454,2.7701,3.8757,3.1213,0.5203,2.7188,3.5846,3.6474,-1.149,0.6799,1.2649,3.1006,1.59,1.7176,1 
-0.4671,-0.7455,2.5277,3.6768,2.2464,1.4613,3.2043,3.0437,2.6968,1.2601,1.3126,1.9873,1.1876,2.9632,2.0028,1 
0.2424,-0.1951,2.7532,1.584,2.1258,1.7576,0.167,1.665,1.461,0.9918,2.6629,2.3172,3.6254,1.3958,2.1807,1 
-0.2895,0.4418,1.7233,0.8475,1.8345,4.0763,3.2442,0.821,3.8553,2.7404,2.2925,3.4124,2.1557,2.343,1.521,1 
-0.8614,-0.6674,1.2667,0.629,0.3391,1.8263,2.0107,1.7582,2.1324,2.2639,1.9553,2.0386,2.8357,0.5408,2.1561,1 
-0.0307,0.451,1.7509,1.6471,1.8159,2.4232,1.0233,1.8585,1.2123,2.1413,0.7878,1.2015,2.3042,2.3566,1.7961,1 
-0.1604,0.0777,0.8777,2.115,2.0373,2.7475,2.8788,1.0531,0.9942,1.982,0.5425,1.1041,2.9969,1.3751,1.2894,1 
1.4381,-0.3294,-0.065,1.2723,2.2704,0.8243,3.792,2.4364,2.1174,0.9253,3.8334,1.8324,2.9907,1.3221,1.3479,1 
-0.2062,-1.1461,4.3369,2.2399,2.2117,3.4698,1.0094,2.5526,2.7923,2.3758,2.0018,3.4226,2.1212,2.986,0.4578,1 
-0.4976,-0.4887,1.3354,1.7537,-0.3424,1.7753,1.7081,2.281,2.8788,2.3434,3.5699,0.7786,2.1057,2.7679,1.2102,1 
-0.4633,0.4973,1.6735,2.0528,0.11,2.2752,2.9519,1.9821,2.0961,2.0405,2.3493,0.9959,2.1814,2.1726,1.7271,1 
-0.241,0.1522,3.2393,-0.1627,2.8704,3.2039,1.7755,1.8725,2.7383,1.7855,3.4886,3.0592,0.8544,1.2151,2.4024,1 
-1.5506,1.4754,1.7532,2.8301,1.2074,1.098,1.6017,1.3638,1.3954,1.211,1.792,2.6957,2.8454,1.1848,1.7038,1 
0.5203,-0.9721,1.9821,3.2786,1.7827,3.3679,1.1907,1.9199,3.9282,1.8605,2.4043,1.5776,1.552,1.2784,2.9522,1 
0.5558,-2.621,2.9428,0.7218,3.9462,-0.0491,3.1316,1.2822,2.1436,1.3101,1.2849,1.1279,1.0832,3.2997,1.7738,1 
0.8305,2.2417,-0.7333,3.0301,1.7901,1.148,2.7099,2.6711,2.2753,2.231,2.6006,1.5811,2.4,1.3844,2.0006,1 
-1.6749,0.3978,0.5577,-0.8825,0.338,3.3276,1.2956,3.4196,2.7421,2.502,1.356,3.1722,1.3571,1.5658,2.4221,1 
1.786,1.5723,2.1813,3.154,0.6067,0.0633,1.4354,4.4467,-0.1437,0.0093,2.1704,1.9062,2.8244,1.572,1.6696,1 
-1.2945,0.4754,1.652,1.014,2.8706,0.3767,2.0627,1.7068,2.4936,2.7629,1.4941,0.7509,3.5825,2.2011,3.8218,1 
-0.0662,0.5652,2.5681,2.1361,3.2517,2.0143,1.441,-0.5624,1.7448,1.5057,2.0967,1.5952,2.6488,3.0692,3.3648,1 
0.537,-0.0207,0.5608,3.4231,1.9279,1.2683,2.8899,2.3019,0.7517,0.496,1.8726,3.595,2.0554,1.6373,0.9259,1 
-1.1006,0.6424,2.0215,1.8336,2.4905,0.6017,0.5698,2.8092,1.636,3.7394,-0.6734,2.8647,2.8009,1.6054,4.2577,1 
-1.5933,-0.5766,2.3446,2.8868,2.2253,1.6098,0.2291,2.395,2.7419,1.1788,0.9281,1.7065,1.2156,1.1334,1.5057,1 
1.087,0.4979,2.5307,1.5003,2.7195,1.4181,0.6456,1.0405,1.7833,2.8317,2.0971,2.2743,3.8871,3.3934,0.28,1 
-0.8705,-0.8559,3.0768,2.7871,3.6208,2.2473,1.2006,1.7148,1.9512,1.6234,2.3112,2.5016,1.6108,2.4441,1.6983,1 
-0.2471,0.1068,1.2338,3.9173,0.1067,0.2781,2.8924,0.194,2.0904,1.2105,1.7668,3.5881,1.9091,1.5972,2.0566,1 
1.5442,-0.2243,1.9259,3.515,2.2811,1.2464,0.7868,1.7373,2.0808,2.1322,3.0784,2.9825,3.0178,2.2722,1.8068,1 
0.7061,0.6142,3.783,1.8423,2.1077,0.4627,1.0476,1.3093,1.6468,1.3483,3.929,2.8645,2.8805,2.0367,0.2346,1 
1.4655,-0.7799,2.42,0.5617,2.1939,3.9133,2.5532,2.9785,0.1916,1.0917,1.6297,3.7933,2.756,3.4244,2.4835,1 
-2.0481,-0.0491,3.1742,2.1105,1.5961,2.2599,2.1218,3.0364,1.9676,0.876,1.2598,2.6306,2.2589,2.272,1.8595,1 
1.437,0.1401,1.7487,0.2039,2.0193,2.0289,2.6179,1.8965,1.5682,2.3979,1.473,1.1574,2.9682,1.0911,1.5457,1 
0.9474,-0.2594,2.4834,0.7551,2.14,3.5166,2.4139,2.9189,1.4815,1.6404,3.1933,2.5841,1.362,0.9627,0.9123,1 
0.0811,-0.1149,1.4121,2.4505,1.4951,3.4646,2.0569,1.0886,2.4669,0.7154,0.9654,1.944,2.1453,1.1112,0.6716,1 
0.9411,0.0076,3.4432,1.8695,-0.104,2.4282,2.8302,0.656,3.5817,3.3215,2.3417,1.5719,3.0234,2.5703,2.0615,1 
2.0009,-1.1641,2.8679,1.0665,2.0952,0.5947,1.0552,1.9734,1.4803,2.2378,2.7456,2.5061,2.468,2.4042,2.614,1 
-0.724,0.0359,1.8295,1.7324,2.4078,2.2371,2.8779,0.5912,1.6519,1.3354,2.3069,2.9963,3.0209,1.9936,2.4048,1 
1.1496,-0.7809,4.3443,2.0717,3.747,1.8028,3.2076,3.9861,2.9486,3.4817,1.1054,1.276,1.7914,0.7662,0.7677,1 
0.8643,0.5303,1.1849,2.4035,3.4971,3.9471,0.677,2.7529,0.7474,2.1362,2.8213,1.8874,1.7904,2.3012,2.7649,1 
-0.4362,-0.7289,2.9753,0.8753,4.336,1.1372,2.9946,2.4887,2.0965,1.2787,2.431,1.0412,2.7247,2.1675,1.2976,1 
-1.4237,0.3743,2.0511,0.2927,1.0096,3.6463,2.296,4.3184,-0.0956,3.8177,3.0187,1.0759,1.9324,0.864,0.1478,1 
0.1218,1.4896,1.7539,1.4707,2.4431,0.0349,1.2346,3.9532,3.2794,1.8598,3.2008,0.0199,2.0519,1.7786,1.7209,1 
-0.2462,1.0837,3.4085,2.5214,0.8974,3.1847,1.734,2.4546,1.4847,0.7695,2.0691,2.9711,3.3591,3.6614,1.8668,1 
0.2162,1.6234,2.0574,2.5919,1.9753,0.4672,1.5264,2.8678,2.651,1.7721,1.1369,2.0832,2.8671,2.163,1.9044,1 
-2.1358,0.0691,2.2327,0.4549,1.6242,3.0157,1.1765,3.1543,1.5158,2.46,3.1916,0.3419,2.2195,1.0454,3.2352,1 
0.7248,-0.1039,2.4717,1.7956,1.4713,4.0117,1.5278,2.5306,1.1755,0.6085,2.6003,2.7865,1.645,3.798,-0.2837,1 
-2.4833,-1.3415,2.7131,2.3194,2.5119,1.9531,1.4044,2.2138,0.4434,3.7523,2.4661,3.9057,3.0367,2.6114,2.6924,1 
-1.2786,0.7148,2.1734,2.9466,3.166,2.7816,3.9592,2.6874,2.2236,2.8323,2.2269,3.6243,1.3575,0.3324,2.7693,1 
-0.915,1.0475,1.3351,-0.1086,2.5913,0.6948,0.2441,2.8369,1.8196,0.6541,0.714,2.2001,1.6466,1.1917,1.3783,1 
0.131,-0.7684,1.5939,1.0597,3.0102,1.2233,0.1322,2.2738,0.3257,2.604,1.7138,2.8786,0.3146,2.4078,2.07,1 
-0.0812,-0.1613,1.9899,0.4822,2.2198,3.7495,2.6974,2.878,0.3087,1.6031,3.8552,0.952,1.0977,1.8823,4.9374,1 
-0.5887,0.6185,2.0008,1.7432,1.0019,1.4205,1.854,2.4658,0.2267,3.3528,2.9475,1.6527,2.5973,2.2531,1.81,1 
-0.3064,-1.255,2.387,3.7746,0.6971,3.2595,1.0738,0.997,2.3651,1.7926,2.0294,3.6077,3.5057,4.1675,2.9024,1 
2.0429,0.0974,2.1119,1.7244,2.3624,2.2919,1.4839,2.0675,1.4049,3.0443,2.5556,3.6929,2.2434,1.8831,1.3569,1 
0.8745,0.3405,1.5504,2.5971,1.178,2.9035,1.8803,0.8783,3.0561,2.4322,0.9232,2.6805,0.6444,0.4412,0.6146,1 
0.3581,-0.5098,2.8618,1.0462,4.7821,2.1148,2.5714,0.2543,2.4716,2.0605,2.1492,2.3719,3.1052,0.8745,2.476,1 
-0.8148,1.3131,2.5943,0.9544,0.6828,3.6225,2.3278,2.5773,3.1289,1.9719,2.4121,0.8536,2.2887,2.0621,0.9457,1 
0.65,0.012,0.5472,1.2187,1.2774,2.9884,1.0954,3.384,3.2793,1.83,2.5655,0.9374,-0.0016,2.0145,1.5817,1 
-0.4336,-1.3346,0.8904,2.1188,1.734,0.5741,1.3688,3.4144,1.6507,1.9668,1.9786,2.9862,1.2945,2.5039,1.5283,1 
0.0318,-0.1413,2.4162,2.6012,1.2426,1.4386,2.4941,2.0543,2.5571,1.9405,3.2609,1.2113,3.2552,2.5973,1.0217,1 
0.4827,-0.0602,1.1893,-0.1707,2.8373,1.6047,2.5645,2.9994,3.0569,0.335,0.5925,2.9461,4.932,1.0954,1.8004,1 
1.6506,-0.2227,0.778,2.561,2.1722,1.5981,1.9055,3.1484,1.9109,1.3828,2.0996,2.8953,3.1088,2.6939,-0.1186,1 
0.841,0.0296,3.9243,1.8771,3.0978,1.9124,0.6915,2.8659,3.327,1.5091,2.735,2.2093,2.8706,1.7648,1.7071,1 
0.9183,1.7394,2.0175,1.4734,2.1238,2.153,1.896,0.5801,3.5609,2.1564,0.3149,2.5309,1.3138,1.0597,2.1944,1 
-0.1948,1.8402,1.7891,-0.0333,2.9992,1.5141,1.7758,2.4667,2.032,2.3398,3.2101,-0.2368,2.8247,0.3488,3.501,1 
-1.0749,-0.5863,1.6287,0.9673,2.9242,2.4321,1.6784,1.4975,1.3909,2.2646,2.3276,1.8132,2.8372,4.4305,3.3309,1 
-0.8083,0.426,0.9804,2.4754,2.4147,2.262,2.2203,2.4543,2.5668,2.749,3.1173,1.3398,1.342,2.8469,1.9929,1 
-0.9591,0.465,2.2,3.2741,2.9224,3.8734,1.9176,2.6617,2.5254,2.176,1.9031,1.6382,1.9348,1.3529,0.931,1 
1.1255,-0.7671,2.0473,0.8301,1.5479,1.8011,1.765,0.9492,2.2577,0.9309,3.6053,3.0285,2.5601,2.3705,1.2127,1 
0.3385,0.4965,1.5902,0.4918,1.0714,2.5918,0.9349,2.5978,1.0121,1.5459,2.5886,-0.0569,1.897,0.7563,1.3224,1 
-0.8863,1.8376,0.2684,1.3837,1.5534,2.6044,3.4321,2.9231,3.2709,1.1422,0.979,0.8877,2.032,4.947,2.4808,1 
-1.4672,0.2752,2.4448,2.2856,3.9471,0.3899,1.7317,2.9245,1.6843,1.229,1.1727,2.3219,1.8144,1.1306,1.0585,1 
0.5095,-1.1108,2.1483,3.1189,0.8312,2.1795,1.3297,2.1162,2.2795,5.3523,3.1724,3.3887,4.3427,2.8519,1.7185,1 
0.924,-0.2048,2.0751,1.9262,3.2115,2.6855,1.6163,2.5782,0.2662,2.1572,2.023,1.4665,2.7445,2.6887,1.4768,1 
0.2096,0.2555,3.6539,1.5205,0.666,0.5374,1.0206,2.2327,3.1263,2.7149,1.3066,1.4622,0.5377,3.0879,1.0995,1 
1.7527,-0.2057,2.2801,2.0237,1.0926,3.1366,2.935,1.992,1.4234,2.283,2.6896,3.2484,1.9049,3.6927,1.53,1 
0.3428,-0.3081,3.8554,1.7948,2.3931,1.044,1.4475,2.9302,4.5902,-0.7811,1.6581,3.0567,1.5573,2.2489,1.5926,1 
-1.1625,1.246,1.6688,2.246,1.0184,0.9001,0.8166,1.2781,2.4844,1.8303,0.6607,1.5564,4.0941,2.7883,0.9866,1 
-1.7743,1.8265,0.7057,1.4498,2.5208,1.6161,4.1492,2.1902,2.4136,0.2138,1.6803,-1.1414,0.7564,3.6817,1.3637,1 
-0.1554,-0.6072,1.7963,-0.2863,0.7929,2.1019,5.0648,0.2153,1.4337,2.7535,2.0184,1.6627,2.001,-0.0616,0.8185,1 
0.1467,-1.0057,1.3122,1.3917,3.7462,-0.046,3.1599,3.0999,1.9117,3.9887,0.0102,1.4395,2.8575,3.3875,0.5579,1 
1.4261,-1.4583,-0.2398,0.8968,1.8939,2.2895,0.5627,1.0897,2.536,1.0697,2.8122,3.8688,1.6307,0.1829,1.6295,1 
1.544,0.3167,1.8804,1.9897,1.2539,3.0884,2.5545,2.0284,0.3868,0.4453,2.0613,3.3172,2.6156,1.9175,0.9137,1 
0.9109,-0.6171,2.8859,2.2674,2.3423,2.6276,3.8233,2.4416,1.8552,2.2068,2.7598,1.6089,2.2234,0.5705,2.4987,1 
0.3981,0.8167,1.9481,1.785,2.2803,0.9498,2.1952,0.6077,2.2667,1.6054,2.8681,1.0429,0.9444,-0.3111,1.6412,1 
-1.0861,0.1727,1.2544,2.5336,3.0173,2.6961,2.7846,1.5795,3.6984,1.0887,2.3471,1.1086,2.5238,2.2936,1.276,1 
0.6827,0.3124,2.6155,1.151,2.9311,1.3992,2.0326,2.9975,1.6431,1.8842,1.9135,4.1447,1.4167,1.0949,1.0951,1 
-0.1075,0.5461,1.5638,1.1886,1.2468,0.8598,1.4083,0.8479,0.8581,1.5156,3.9743,3.21,2.9914,0.6833,1.0764,1 
-1.126,1.0932,2.951,0.9476,1.6206,1.7959,2.336,2.7168,2.2507,2.8637,2.1787,2.8426,2.1241,1.4178,2.5669,1 
1.4891,-0.945,2.8882,2.676,0.7879,1.4308,2.5102,2.2847,1.5453,2.3167,2.0847,2.7835,0.8244,2.8025,2.8263,1 
0.204,0.0439,2.7678,0.8665,1.657,0.7162,1.5211,1.5044,3.4781,1.8272,1.6226,3.9581,3.1761,3.2995,0.76,1 
-1.3914,1.0057,2.1214,1.9726,-0.6099,2.1907,2.8504,0.3099,1.8118,3.4717,0.5412,1.4255,1.8576,1.1064,1.9882,1 
0.0947,-0.8739,2.0649,1.0934,0.5502,2.0514,2.5116,3.2707,1.259,2.411,1.459,1.8249,1.6921,1.8435,2.4511,1 
0.6263,-1.0035,1.9566,1.2345,1.174,1.5105,1.9253,0.6936,2.97,3.2512,2.2557,1.5726,1.7366,2.653,3.3712,1 
0.8585,-1.6064,2.3343,2.5839,1.8933,2.6307,0.3846,2.3202,2.4664,1.3849,1.7736,1.4185,3.7074,1.3293,1.5145,1 
-2.9456,-1.3089,1.4786,1.735,3.4823,1.6335,1.3785,3.2723,3.7568,1.817,2.5518,1.9703,1.7651,0.8656,2.1373,1 
0.5861,-0.4658,2.1514,2.6477,-0.7138,0.9213,3.2779,2.7716,1.5191,0.7123,2.0661,2.639,1.2223,2.0769,3.0456,1 
0.5215,-1.0498,0.7044,1.8782,1.9521,2.3283,3.1888,1.5207,2.7883,3.0146,2.6179,2.7073,1.5561,0.9261,1.5364,1 
0.4611,0.0847,2.0372,1.894,1.0719,5.0346,1.9706,1.5326,2.7253,4.2597,1.5122,1.6403,2.1893,4.4297,1.6773,1 
1.3378,-0.4291,1.7917,3.1381,1.3045,2.6586,0.7608,2.1495,1.6076,0.3926,0.7644,1.2357,1.4518,1.306,0.6075,1 
0.7062,1.0087,1.9158,2.37,2.177,2.2215,1.9977,3.7905,3.6578,0.712,2.444,1.2082,2.947,1.0527,3.0559,1 
-0.1886,0.0633,2.4342,2.9743,0.2398,2.5762,1.5947,-0.2224,2.7546,0.7299,3.0437,2.6512,3.036,2.5865,1.9985,1 
-0.094,0.6553,2.6017,2.0028,2.0185,1.2429,1.9149,0.4309,1.3722,2.8359,3.7197,3.281,0.4564,0.8329,2.4976,1 
-0.5682,0.9028,2.5979,1.4663,1.6898,2.1809,3.4403,0.2732,2.3824,2.6909,0.948,2.2215,2.4056,2.6351,1.7485,1 
-0.173,-0.6636,1.885,2.0636,0.0964,1.7546,-0.0741,2.3711,1.7714,3.4696,0.2738,0.9482,1.4204,2.3232,1.8221,1 
1.2191,-0.6746,1.3855,-0.5054,1.703,0.6683,3.4356,2.1925,3.8499,1.2066,2.3746,1.8096,2.1695,0.9251,0.8499,1 
2.8606,2.9449,1.7,1.52,0.981,1.395,2.7519,2.6226,1.9329,3.175,0.4105,0.763,2.4974,2.3681,0.8483,1 
1.3802,-1.4238,1.3243,1.6598,3.2939,2.6852,1.6402,3.3598,2.9201,1.7705,3.0652,3.8873,2.1226,0.6868,0.0905,1 
0.6463,-0.7234,2.9332,0.8829,0.8045,2.5011,3.2733,2.2548,0.831,2.0015,0.9856,2.085,1.8802,2.6357,1.2657,1 
0.2183,-0.6953,2.3255,1.6245,1.2128,2.0675,1.6458,0.4679,2.4354,-0.1602,2.4575,2.2736,0.8118,2.0572,2.7066,1 
0.2428,-0.2575,2.4832,3.6536,1.4236,3.0974,1.8394,4.0174,0.3998,2.0703,2.012,3.5497,2.0786,2.4155,0.7647,1 
-0.9327,-0.3591,2.5681,1.8202,1.737,1.8836,1.6097,0.9611,3.5955,2.3275,0.4532,1.8115,2.4724,1.8039,0.897,1 
-0.0886,0.5376,1.9261,0.2921,3.1822,1.0738,0.2576,2.6986,0.6203,2.2313,3.5541,2.7755,2.815,0.6881,1.7777,1 
-0.7521,-0.104,2.7779,2.9031,-0.1409,1.2151,2.0167,1.7854,0.9276,1.8274,2.0234,1.9149,2.0337,2.931,2.5434,1 
0.7079,1.3271,1.5791,0.1464,4.0009,0.7147,2.2999,3.3383,0.3868,-0.3622,1.5428,3.103,1.8967,2.1424,1.5619,1 
-0.1041,-0.8519,-0.7443,1.2146,3.1695,1.5225,1.0459,2.5902,2.6286,2.6548,2.2659,1.4816,2.9184,1.1563,2.5047,1 
-3.371,-0.3418,2.637,2.2237,2.691,1.83,0.6998,2.2849,2.3268,0.7668,1.655,2.7709,2.4257,2.7397,2.2125,1 
0.7471,-0.417,0.5543,2.9231,2.482,1.8672,0.7342,2.2281,1.4624,1.113,1.2705,1.4775,3.8277,0.3943,2.0466,1 
-0.6553,-0.5078,2.2856,0.6057,1.6486,3.0817,2.8323,1.6483,1.2066,0.4709,1.5992,1.8819,0.5563,4.0972,4.0987,1 
-0.6353,-0.3065,1.2073,1.701,1.2448,1.9202,1.2378,2.2832,1.386,2.5939,1.0952,3.1346,1.8023,1.9593,2.9044,1 
0.7839,0.6557,2.951,0.3636,0.8466,2.6858,3.7764,2.9215,2.5918,-0.2817,1.9364,0.6551,1.9099,2.6243,2.4009,1 
-2.0281,-1.69,2.114,1.4245,2.5771,2.2858,2.2774,3.8041,3.485,2.2943,2.7447,0.8586,1.8606,3.9158,1.1728,1 
-1.5741,-0.9183,1.9639,1.3019,3.9981,4.342,2.3029,0.8135,-0.3697,3.0834,0.2638,1.9959,2.3051,2.9393,0.003,1 
-0.3327,0.2836,0.4571,1.9627,2.3233,1.7252,3.0965,2.9431,2.3348,1.6767,1.9307,3.6777,0.902,0.1689,1.5107,1 
0.475,1.1708,1.0601,4.1033,2.5169,2.3913,3.3318,2.1761,1.2056,2.4494,3.8688,2.4708,3.2275,1.4921,2.8134,1 
0.6263,-0.2167,2.1702,1.3819,1.689,2.7086,1.3362,2.9706,2.3961,4.3642,1.3665,1.9406,3.2589,3.0961,1.7937,1 
0.1575,0.5571,1.7805,0.4524,0.581,2.3015,1.3093,3.4267,3.0591,1.3016,2.756,2.2769,1.8985,2.3454,2.7415,1 
-1.3521,-1.6271,4.1738,2.262,1.7152,2.4715,2.3847,1.9008,-0.106,1.738,2.3345,3.306,1.0659,1.4303,1.0161,1 
0.7863,-0.4118,0.7131,-0.6911,3.8091,2.8459,1.2126,2.2379,0.9346,2.7386,1.4373,0.3155,2.0796,0.2314,3.0762,1 
-0.4696,-0.2142,1.6987,2.7383,2.7752,-1.5986,2.726,1.6151,2.5951,2.9128,1.3585,2.5263,2.1804,2.9478,2.1664,1 
0.66,-0.9325,1.4172,2.5396,1.1202,1.1266,3.4088,1.8325,2.7803,1.9495,3.211,2.5197,3.0587,3.4981,1.7356,1 
-1.581,-0.7881,1.444,2.5885,2.8815,-0.5164,2.1891,2.0373,3.0047,1.6932,4.0409,-0.2799,2.7717,2.1648,1.7268,1 
-0.2489,1.7656,0.7608,2.4606,3.7092,2.5514,0.455,2.0389,0.8612,1.7916,3.3066,3.091,2.6739,2.1984,1.8963,1 
0.341,-0.6986,0.0863,1.5853,2.631,1.9308,0.8163,1.9513,0.9371,1.9226,2.3687,2.2723,1.1906,3.2476,2.394,1 
0.2133,1.332,2.4631,2.9581,1.244,0.9172,1.8716,0.3756,2.4567,2.667,3.6449,1.596,0.8853,1.8093,2.8975,1 
-0.4004,0.125,1.2586,2.0343,2.9084,2.8029,2.8164,-0.0183,1.7557,1.4293,2.4712,1.9782,0.6965,2.3118,1.929,1 
0.0176,0.3619,1.6925,2.2513,0.0948,2.4573,1.4882,3.2509,-0.2868,4.6578,0.0176,1.6443,1.7065,2.3942,2.7039,1 
2.6189,0.9528,2.8805,2.7328,1.6906,1.6805,0.8658,3.0856,2.5863,1.747,0.3598,3.7373,2.8065,1.0545,0.6917,1 
1.6232,0.6406,1.4813,1.5723,2.1274,1.6983,3.224,1.6156,1.6209,1.9346,0.6515,3.9209,1.7045,1.8068,0.2218,1 
-0.4759,0.1477,1.5423,1.6396,3.2232,1.0235,0.5563,2.7544,0.2699,1.2508,2.5067,3.0087,2.7358,1.6091,0.4757,1 
-0.1254,1.7938,1.5938,1.9987,1.9194,1.3968,2.4471,3.1566,0.9172,1.5374,2.5818,-0.0775,1.6098,2.5286,1.5857,1 
-1.9622,-0.0245,1.0034,2.925,1.2759,4.7355,2.2685,1.3514,0.9844,2.1787,3.5249,0.812,1.596,0.9775,2.0491,1 
-0.9997,0.9915,3.675,1.6376,0.63,1.1657,-0.7204,2.5053,1.3987,0.7945,3.1574,1.5158,2.1509,0.2072,2.203,1 
0.7548,-0.4654,1.3649,2.3081,2.2047,0.8288,3.0282,3.3012,2.5453,0.2029,1.1543,0.9222,1.7751,3.3939,4.1083,1 
-0.4389,-1.4043,2.8554,2.7614,1.5204,2.4496,1.4932,3.1927,0.8053,2.3748,1.9808,3.1187,-0.0475,2.2584,3.8214,1 
-1.1161,0.5164,3.0252,2.5179,1.7605,2.5219,0.5425,1.2613,1.9872,3.2022,0.9742,2.7771,2.6151,2.9891,2.8514,1 
0.7937,-1.03,1.889,1.9198,2.7829,1.8993,1.8291,1.7429,1.8547,1.6206,2.3406,2.0909,0.5294,2.4635,1.3479,1 
