Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Class
2.0402,8.4261,2.4268,2.4947,1.6649,4.2396,3.1499,2.9711,3.8451,2.2226,1.9284,0.9255,2.631,1.4036,4.3344,1 
-1.275,9.3049,3.9368,3.6923,2.4954,1.5505,2.9357,1.9063,0.5718,2.7188,1.1658,2.059,3.214,1.8968,1.4088,1 
-0.2517,8.0272,1.2969,2.2647,2.3526,2.2557,2.4334,3.9868,2.6014,1.8887,1.9844,0.6987,1.8221,-0.8124,2.1674,1 
-0.9126,10.3982,2.4267,2.7359,1.8791,2.7108,2.8775,1.4848,3.367,2.3845,3.1389,1.7289,2.665,1.1289,2.301,1 
-0.4142,10.9992,2.7657,1.1973,2.8998,1.2847,3.4633,1.31,1.8121,1.0526,0.7143,3.0286,0.47,1.5056,1.089,1 
-0.8322,6.8511,2.9947,1.1716,2.2246,1.4365,3.2538,0.7293,2.0616,2.2467,1.6137,3.55,2.0195,2.2836,2.8936,1 
-0.3067,11.3007,1.624,1.2524,1.9063,1.5137,3.5171,2.3747,1.1841,2.1633,2.4404,3.0585,-0.597,2.3748,1.5769,1 
-0.107,9.8972,1.872,1.246,4.3839,2.1198,1.4152,2.6384,1.5488,3.4737,1.454,1.0681,2.8345,2.6917,1.0351,1 
0.0605,11.1251,1.5309,3.9434,1.8458,1.9847,1.5514,2.7192,3.3779,1.1402,3.332,2.2193,1.222,0.4469,2.3737,1 
1.2007,9.9141,2.691,2.3951,1.0537,-0.2024,2.5954,1.1481,0.7411,2.0936,1.5815,1.6529,2.7105,2.4591,2.7031,1 
-0.4921,8.8113,-0.2823,2.5083,2.0536,4.421,1.9378,2.7977,1.3787,1.341,0.8783,1.3578,0.3795,0.8092,1.2428,1 
-0.703,11.0098,1.2336,2.3555,2.0104,1.0163,2.3771,1.4263,2.2235,3.1894,0.9106,2.8065,3.3296,2.2512,4.5116,1 
0.5487,8.9953,2.7559,0.0791,-1.8039,2.2475,1.7341,0.5742,1.3384,1.1631,2.7902,1.6802,0.7947,0.5359,2.4785,1 
1.2045,10.1574,1.2182,3.2964,2.4235,2.4588,1.4257,2.0038,2.5581,3.3337,0.2556,2.4156,1.3859,1.8278,1.0635,1 
-1.1838,10.8526,3.6436,2.7315,2.9699,1.0642,2.4975,3.2133,2.0595,1.2111,1.0406,2.9758,3.4931,1.3708,2.7457,1 
-1.6581,9.7574,2.6841,1.4194,2.1968,0.9898,1.749,1.8557,1.8903,2.3923,3.148,1.6452,2.6789,2.239,1.1315,1 
0.918,9.5851,2.0719,2.8399,1.6806,0.7325,2.3585,2.6878,3.3225,2.4512,0.3165,1.5695,2.5434,3.9304,2.565,1 
-1.1322,11.0491,2.6056,2.6235,-0.1981,1.6007,1.9904,2.4239,2.491,1.0725,1.7967,2.0298,0.488,3.6042,2.8088,1 
0.6774,9.5705,1.7166,2.3576,2.5233,1.1661,1.9143,0.3019,0.6532,1.4148,3.3351,2.711,3.2337,2.7208,1.39,1 
-0.1729,8.8315,0.1019,2.0145,-0.4637,1.7206,1.3048,3.2192,1.9218,2.3295,2.8246,2.0167,1.4912,0.5667,2.9174,1 
0.4137,9.483,2.8648,-0.0674,3.3859,1.4957,1.3178,0.4622,2.2043,1.716,0.8683,1.6166,3.7108,0.7804,2.0182,1 
-0.6028,10.174,-0.0235,2.7102,3.1286,2.4073,1.8302,4.0078,1.0526,2.5914,0.842,1.7637,0.4116,1.6964,1.2936,1 
* 
5.3155,4.5365,1.8797,0.5444,3.2975,2.9911,2.9379,1.7124,2.1392,1.4952,2.7258,-0.2539,2.1114,4.2678,1.4697,0 
5.1279,4.8272,3.1632,1.9376,0.8587,1.2336,0.8458,3.3191,1.8534,1.1409,0.595,3.4322,4.6194,1.669,1.8627,0 
5.3163,7.0559,1.7416,3.4505,2.7888,2.2511,2.2866,2.7074,2.811,2.0252,0.2627,2.1304,2.0368,2.7605,1.8693,0 
2.8732,5.4888,3.0635,1.7141,2.5743,3.2684,3.627,1.7802,0.3394,0.5499,2.5472,1.7707,1.7442,1.629,1.7785,0 
2.6921,4.6266,3.2144,0.6107,1.8858,0.5156,1.0823,0.594,1.3139,2.5703,2.02,2.3726,2.5724,1.8142,0.8643,0 
5.2576,4.1221,1.356,2.7002,1.9717,1.7033,0.883,0.9067,2.9806,3.1368,3.4075,2.1205,0.0617,1.7256,3.0819,0 
7.41,4.5895,0.9564,3.2126,2.6388,1.6518,0.1834,1.268,1.2993,2.6488,1.6298,3.9019,2.2242,1.1697,1.9196,0 
6.1854,4.6472,0.5464,1.6617,2.1587,1.4624,0.8416,-1.1072,1.6299,2.4612,2.5451,3.6017,1.1249,2.3873,2.9602,0 
4.8104,4.0102,1.744,2.3566,2.688,2.5222,2.6527,2.964,1.3934,2.4387,1.4263,2.215,3.134,2.9847,1.3612,0 
3.0619,6.9882,1.3872,2.5773,0.55,2.1476,1.9467,1.2407,2.3799,1.471,1.907,1.5689,1.8563,1.1341,2.4976,0 
5.3934,5.0835,2.1217,0.5344,3.072,1.4211,2.4305,2.3403,2.6364,3.0365,0.766,-0.7464,-0.3337,3.1948,1.9133,0 
5.3706,5.8385,1.2829,2.0315,2.7605,1.9134,2.4963,1.9483,1.6746,0.6274,1.8665,1.7948,1.9468,3.3464,1.6575,0 
5.9943,3.9515,1.7784,0.3838,2.4065,0.6958,4.0737,3.8152,2.1603,1.5577,3.6342,1.7987,2.745,1.6087,2.1801,0 
4.3773,6.0132,0.5326,1.8879,1.5493,1.6503,2.8734,0.6658,3.2894,1.5617,1.9343,2.0872,2.1307,3.1006,1.6707,0 
5.1212,4.9075,3.853,3.9076,3.3156,2.2346,3.9765,-0.1485,1.6882,2.1105,3.5961,1.3516,2.6411,0.3714,2.1499,0 
5.3995,6.5147,3.3055,2.134,2.4203,4.3182,1.7826,0.3895,0.9543,1.2126,3.5522,1.3757,1.9924,3.957,3.4454,0 
5.2627,3.1263,1.4599,1.5811,0.6884,2.0511,3.1689,1.9549,2.1408,0.5706,0.8025,2.4844,1.736,2.8364,1.8147,0 
6.0984,4.2536,0.2518,2.6334,2.3818,2.8024,-0.0071,2.6005,3.5457,2.5203,1.2744,2.2466,2.3241,2.3531,1.7833,0 
4.4079,6.0988,1.9912,1.411,2.4582,2.085,0.8301,2.7155,1.8282,3.2903,2.2088,1.122,0.389,2.2583,1.523,0 
5.6687,6.3312,2.0133,1.9791,0.4667,1.2838,0.0413,2.5494,0.478,2.4871,1.968,0.9423,0.6402,2.7985,1.7703,0 
4.7486,5.1859,0.8608,3.9537,2.4585,2.4294,1.9094,1.0261,3.0304,2.2805,2.3672,2.7842,1.1874,3.0517,1.8683,0 
6.2904,5.6682,1.5017,2.9349,2.312,2.1248,2.377,3.1017,2.3901,3.3777,3.6566,3.2343,2.8716,1.7343,3.7542,0 
4.5212,5.4557,1.7622,2.9646,2.8326,2.937,1.9295,3.2908,2.6243,2.1054,1.5327,2.9096,1.8493,2.629,1.9127,0 
4.592,5.2388,3.2395,-0.0616,2.4757,2.753,2.1547,1.663,1.8341,-0.2012,2.1122,1.2758,1.7547,2.7352,1.5344,0 
5.8606,4.6226,2.0762,0.9688,3.1279,2.315,1.5475,2.8249,2.4023,0.3842,3.0689,2.5285,2.8033,2.4735,1.6721,0 
4.9522,5.1117,3.2768,2.6557,4.8003,0.6717,2.2623,2.0611,0.4466,1.0727,1.4073,0.5958,2.4429,1.1064,1.662,0 
4.2046,5.5907,1.4323,2.3319,1.8702,2.0695,1.8539,1.1296,3.5103,2.1469,4.0162,1.3184,2.1352,1.0884,3.4919,0 
4.3819,5.5806,2.7703,2.0295,1.3425,1.8729,1.4484,2.8365,1.3325,3.3346,3.9132,1.8224,0.6418,0.709,1.6669,0 
5.0734,4.5844,0.4102,2.2974,2.0242,2.3154,1.9636,2.9524,1.8741,0.347,1.1003,1.8875,3.2788,1.2257,1.3305,0 
6.0884,3.0541,1.8683,3.0068,1.5428,3.1897,1.4014,2.7969,3.6419,4.58,0.8025,1.2684,1.3257,2.173,1.482,0 
6.0035,5.0729,0.3556,0.2341,1.0583,2.421,1.4209,3.6038,0.8058,2.965,2.8948,1.5669,3.0685,3.1717,-0.2252,0 
5.5931,4.2012,2.0109,4.4847,2.0725,1.8108,4.1753,3.5763,0.6645,1.8655,2.2584,1.9802,0.9441,1.8956,1.5404,0 
5.6176,7.2467,1.226,1.5459,0.6563,2.701,1.6318,1.9918,3.2913,3.0996,1.83,0.2325,0.0838,3.3303,2.224,0 
4.6361,5.1307,2.4813,3.2736,2.2998,3.5236,2.1764,3.1124,2.9341,0.5167,1.0817,-0.0686,1.2464,3.1295,2.468,0 
6.3193,5.5765,2.2725,1.7374,1.056,2.4903,1.7111,2.7397,0.5416,0.2431,1.802,2.6277,3.3203,0.7171,2.4151,0 
4.7576,4.554,1.9496,1.6641,2.8714,2.0356,1.7643,0.783,1.7978,1.8563,1.971,2.826,2.3928,1.613,2.9462,0 
4.2409,6.4821,0.3765,1.7548,1.8796,2.7708,1.448,1.268,2.0516,1.818,4.0102,2.5078,2.8567,0.2816,2.8226,0 
4.9771,5.3127,1.0762,0.8441,2.4011,1.2846,2.2323,2.0198,1.5706,4.4793,2.6686,1.8644,2.0895,1.9619,3.7771,0 
5.3607,4.8493,0.9159,1.9077,1.242,2.1159,0.1112,1.5306,2.4986,1.0101,1.4615,0.5095,3.2606,2.2672,1.1872,0 
3.8971,4.5497,2.7534,3.1686,3.3257,2.2427,2.424,3.2402,3.223,3.4774,2.1605,1.3529,-0.6013,4.3854,2.4184,0 
5.474,6.4593,2.0125,2.0592,3.2915,1.6432,2.7091,1.3621,0.8719,3.0054,2.2524,0.6803,2.4045,1.8361,3.0241,0 
5.1925,6.4788,2.1811,3.8341,1.8603,1.6906,2.6763,1.5294,0.6464,0.8624,2.7806,0.7257,1.9626,1.0805,2.8106,0 
3.9519,5.8034,3.4797,2.5568,2.2018,2.6198,2.2931,1.8009,1.5046,2.5203,2.8793,-0.8073,2.7354,0.9974,1.4618,0 
5.2105,2.9715,1.6535,3.5807,2.2559,1.4981,2.5957,3.0726,2.5378,2.147,-0.1627,2.972,2.4042,2.3813,3.8003,0 
4.9531,4.2654,3.6647,0.9135,2.9819,2.1251,0.7854,3.871,2.3717,2.5338,1.2969,0.5385,2.6677,2.3939,2.6801,0 
4.8408,4.2289,2.9896,2.0062,4.0025,1.9185,3.3917,3.5894,1.7441,1.4419,3.9538,2.2496,2.5506,2.6282,0.1914,0 
3.6526,4.8109,2.9562,3.2375,1.6555,0.8913,2.6894,0.4881,0.6527,1.6409,3.4355,1.6263,1.5417,1.726,0.5141,0 
5.009,4.3342,1.2802,3.5166,2.4591,2.4699,2.3448,2.2765,3.0557,0.1785,4.0158,2.1909,1.5048,2.9442,2.0572,0 
5.6085,6.2601,1.6171,1.6821,2.7553,2.3399,0.7829,1.3766,3.5292,2.829,3.2822,0.3558,1.392,3.1564,2.2974,0 
5.8672,5.4574,3.6258,3.1541,2.8982,2.1465,2.6579,2.3571,2.0365,3.2069,0.5958,0.4707,2.708,2.782,1.466,0 
4.7443,6.7282,3.2904,2.5536,2.2075,1.4866,-1.408,2.5919,3.0101,0.6287,1.2504,1.5028,2.1685,2.5408,2.5538,0 
3.1042,5.7455,1.2849,1.0319,3.2171,2.8142,1.2605,2.1135,1.8677,2.1099,1.6901,0.7951,1.4625,2.5302,0.7979,0 
4.373,6.3493,1.9649,1.3976,2.0273,1.6085,0.9435,1.3333,1.0248,4.0486,-0.099,1.6919,3.4012,3.9369,0.4808,0 
1.9294,4.5086,1.7113,2.0158,2.3955,3.2218,1.9203,2.4116,4.2422,1.4582,1.3105,0.3949,1.6794,1.3954,2.2592,0 
4.3959,5.0316,2.4937,2.4596,0.3056,2.3448,2.8954,1.9508,3.275,1.4663,3.0847,1.4279,2.15,2.0543,1.8051,0 
4.029,4.8797,1.4043,2.6208,1.5521,2.0461,2.2656,2.6776,2.0154,4.1444,1.1518,3.8117,2.5015,1.5641,0.7756,0 
4.6408,6.436,-0.1562,2.4268,2.124,1.2169,1.2127,1.1104,1.9753,3.0516,1.4787,2.0228,0.8303,0.1175,1.2052,0 
5.1008,5.6179,1.4031,2.018,2.0172,2.6335,3.1888,2.0978,0.9506,2.1602,2.033,0.406,2.1069,3.0363,2.0642,0 
3.9262,4.7571,3.3051,1.6731,2.7375,1.9771,2.7857,2.7955,2.4273,2.5956,1.6306,1.7608,1.8506,1.3649,0.4727,0 
5.2426,4.4959,1.3861,1.3143,0.5557,2.4313,0.9055,1.655,2.2703,2.2439,2.7343,0.9037,1.7295,3.0518,2.1889,0 
4.1079,6.0795,2.0396,1.2137,3.2972,1.6389,1.5723,1.9418,1.723,2.524,1.3699,3.0902,2.884,3.4313,4.0134,0 
4.568,5.2288,1.5317,1.4189,1.5369,2.8108,2.6488,2.1919,1.5626,1.7702,2.8448,0.8258,1.923,2.7047,2.5103,0 
4.9841,6.8837,1.5049,2.4359,2.7333,1.7027,2.3352,1.7123,3.3647,2.178,1.3687,2.1473,3.041,1.652,1.5886,0 
3.3155,4.3306,2.0504,1.4187,2.7689,1.8309,1.3392,2.395,2.0865,2.1621,2.7224,1.9885,1.2039,1.1649,-0.3657,0 
5.0624,6.9133,-0.5227,-0.1627,3.1846,2.8533,1.6755,1.894,1.075,2.1074,2.4485,1.8035,1.9412,1.7598,2.3129,0 
5.8205,4.9495,2.0367,1.2112,3.1735,3.4248,1.2016,-0.0909,2.5245,1.0325,1.4662,2.1254,1.3656,3.5096,2.0871,0 
4.2304,5.8833,1.294,1.1244,2.0942,0.9333,2.8721,1.6712,2.8245,0.7617,2.3086,2.2022,3.1325,3.5697,0.3563,0 
4.3606,3.2829,0.5635,2.3426,3.9287,2.9617,2.3094,2.0762,2.3624,1.883,1.7312,1.35,0.904,3.613,2.5383,0 
6.0179,5.8614,1.4543,2.3941,1.7019,2.5819,2.6738,1.2375,2.5217,2.8124,1.9441,0.4265,2.105,2.1836,1.6897,0 
6.2294,3.9425,3.0262,4.1846,3.4992,3.0631,1.629,3.6616,2.6243,1.769,3.0499,2.0338,2.3449,2.1489,1.6133,0 
2.8142,6.4934,2.8226,0.9796,1.5031,0.1607,1.9823,0.68,2.8812,2.7293,1.1594,1.7534,1.8743,0.5129,3.0398,0 
5.9224,5.7444,3.3088,1.2255,3.5667,1.902,1.5214,1.4915,4.2002,1.6163,3.0777,2.1576,1.037,1.5674,1.8928,0 
5.7831,3.9224,0.6609,1.9146,2.5661,2.7453,2.8612,2.0936,4.8699,1.7879,2.1125,2.0043,0.6672,1.786,2.674,0 
5.9129,3.1655,2.8943,2.0764,2.3767,1.8119,1.8615,3.0977,1.6319,1.037,1.8451,2.4935,2.9116,1.7859,0.9824,0 
5.3691,5.3103,2.1053,1.1185,2.1359,1.9162,2.3117,3.6147,3.6857,1.4138,0.821,-1.1238,2.3761,1.3607,1.1917,0 
4.654,6.0929,0.2643,-0.7757,0.6682,0.9342,1.7674,0.4537,3.4986,3.1878,3.4216,0.7759,2.9864,3.5485,2.4483,0 
5.9909,5.5741,2.6773,0.3076,0.9534,1.2243,1.935,2.915,2.296,1.9567,2.7874,2.8374,0.5854,1.5355,0.944,0 
6.5837,6.1888,2.9936,1.4123,1.6467,3.7015,2.7009,2.275,3.9956,0.1423,1.9551,2.043,2.1125,2.124,2.944,0 
5.2741,3.7165,1.8592,0.2711,1.1727,2.3795,0.8301,1.7185,2.6492,2.4983,1.5109,2.2313,1.5874,2.3378,2.8263,0 
4.4422,6.4004,1.9824,2.6485,1.5694,4.3512,1.5414,2.0659,2.468,2.3897,2.888,3.8082,2.7573,0.7686,1.5167,0 
5.7999,4.1789,2.5853,2.7048,1.2189,-0.3822,1.1745,2.904,3.355,0.8813,3.0351,2.2817,1.3072,2.2302,1.3254,0 
6.1226,5.6612,0.6249,2.4186,0.629,1.5904,3.1986,-0.4319,1.3,2.3492,3.031,1.5177,2.3063,1.4737,0.9884,0 
4.5784,4.5385,3.9093,2.277,1.3861,1.1267,1.6589,0.9875,2.3597,2.6192,1.8486,0.9942,-0.1102,2.2904,0.3223,0 
5.7173,5.863,2.3382,4.3749,3.8263,1.5662,1.8497,2.4196,1.3693,0.3954,1.7326,1.1565,-0.1016,1.0994,2.4169,0 
4.3974,6.7177,1.0564,2.7153,1.5711,3.0921,1.983,0.2635,2.6913,1.8677,2.3726,2.0603,0.9865,4.0376,2.1028,0 
5.6571,4.5419,1.943,0.9555,1.5876,0.7934,1.8636,-0.093,3.4815,0.9823,2.8488,-1.167,-0.347,2.1452,3.4956,0 
5.8691,5.3593,3.3662,2.2788,0.9407,2.2824,1.2414,3.0504,3.2319,2.0147,2.6422,1.8287,2.0159,1.5929,0.5279,0 
4.1656,4.7845,2.2913,1.5587,0.3847,2.7676,3.0328,1.498,2.548,1.3668,3.5818,2.4133,2.3817,2.223,0.5759,0 
6.5811,3.6555,1.9317,0.6604,2.8951,1.1411,5.2045,0.5947,1.8413,2.6286,1.1274,2.9054,3.4417,1.8322,2.6777,0 
4.6144,4.2135,0.8814,2.8774,1.5454,2.6622,2.4398,2.32,1.8463,3.375,1.9659,2.553,1.3743,3.3363,0.5202,0 
4.7969,5.3354,1.6087,2.1205,2.8408,1.6651,0.3827,3.2115,2.5017,2.5704,2.381,1.8776,0.3624,2.0949,2.7943,0 
3.9669,4.0433,2.2515,1.1081,3.1823,3.9177,1.229,3.0365,3.6006,2.6167,2.6878,2.8243,0.5613,2.0776,1.7585,0 
2.9774,3.9969,-1.088,1.8842,2.0074,1.9937,2.6456,3.9645,2.1773,1.6024,3.4794,0.1601,1.2887,0.4618,3.9539,0 
4.8285,3.6115,2.8377,1.9264,2.6569,1.5933,2.1338,2.4969,1.5874,2.8845,2.8046,2.0015,1.9324,0.621,2.0049,0 
5.4023,5.9168,2.9613,3.0503,1.8996,-0.1306,2.7182,1.0698,1.9368,1.4901,1.899,1.1869,2.3875,1.924,4.311,0 
3.6634,3.9979,2.0537,-0.2332,1.804,0.294,1.2495,1.4604,3.4728,1.6654,3.5562,3.1495,2.5535,2.8809,0.4942,0 
4.1793,6.124,3.4777,2.3894,1.7847,1.1403,2.9626,2.4985,3.5019,2.4365,2.0226,1.7336,1.9291,2.5958,1.4843,0 
5.4296,5.1835,2.7902,1.2657,1.4808,-0.0409,2.4982,2.7123,3.9357,2.4916,2.2,1.0802,3.5016,1.4657,0.5187,0 
6.7385,6.009,0.6923,2.651,2.1993,1.3531,2.6782,1.1386,2.7417,2.7348,2.0828,-0.1217,3.1009,2.0703,1.67,0 
4.8169,5.3834,1.9845,3.1323,2.6832,1.7367,1.398,1.4043,2.4743,2.2737,1.4058,1.9829,2.0085,1.8591,1.8575,0 
* 
2.9991,0.3814,1.4231,1.8039,2.6999,1.7377,1.1503,3.9527,2.9034,2.7603,2.3422,3.5145,1.4463,0.8778,2.0725,1 
5.2436,-1.2046,-0.8185,3.0924,2.5016,1.9882,1.4842,1.6998,1.7125,2.9783,1.098,1.9286,1.9841,2.5525,1.6915,1 
4.5633,-0.6253,1.5952,2.2051,1.9844,1.1031,1.3654,1.9764,0.9454,4.2079,1.7172,1.745,1.6954,1.7197,2.6531,1 
5.9499,-0.9152,1.6498,2.3895,3.3931,2.2663,3.0152,2.4901,0.4682,1.225,1.1183,0.4945,0.7503,2.9344,0.338,1 
6.0165,-0.73,2.1379,1.3457,2.9205,3.7918,3.4446,2.2563,2.1905,1.9161,0.3581,1.751,1.92,0.9274,1.3157,1 
6.347,-0.6668,3.7948,1.6304,1.522,2.4286,1.8238,1.8105,2.231,1.4081,3.0183,1.5486,0.0178,2.3745,1.9417,1 
4.928,-0.7539,1.6015,2.8959,2.8575,2.1982,0.4398,2.9809,0.968,2.5226,2.5888,4.0502,2.2414,1.508,2.8381,1 
4.1943,1.9673,2.0261,2.8368,3.905,1.3938,-0.5123,1.2267,1.7741,2.3696,1.1311,2.0077,2.3228,1.2066,3.5017,1 
6.5868,0.026,0.8234,1.9425,-0.7611,3.058,2.9557,2.5148,1.0719,1.9469,3.4728,0.9123,4.2813,1.0225,2.7051,1 
5.9989,0.9502,1.6757,2.0571,2.0022,1.4392,3.4539,1.6411,2.1952,3.1963,3.4657,2.105,2.2273,1.168,2.1411,1 
5.3885,-0.8845,2.8927,2.5586,1.0688,3.625,2.7631,1.3082,3.9446,1.8668,2.2725,2.1724,3.1228,2.2226,1.4222,1 
3.9301,0.1079,2.7875,1.3017,2.9751,1.5119,1.8837,1.9528,2.7045,2.3192,1.4082,1.6314,-0.1799,0.3137,1.2529,1 
5.9385,-1.4112,3.2439,0.3913,1.6316,1.2763,2.0199,3.133,3.2733,2.9177,2.2008,2.4891,1.1706,1.7708,0.823,1 
5.2532,0.9712,2.1652,-0.6354,3.2271,1.1228,2.6614,2.1113,3.6521,2.1037,2.7431,3.2521,1.4783,2.3473,2.5996,1 
4.0279,1.1101,2.0078,0.9575,2.2116,2.8259,3.6091,4.4703,4.1151,0.9944,1.6297,2.0694,3.5964,3.2059,2.2255,1 
5.6716,0.4246,2.1546,1.417,1.8193,1.6358,3.7072,2.9809,1.5583,1.1681,1.774,2.2393,2.5507,0.8398,2.4459,1 
4.9478,-1.2675,2.3973,2.4238,1.8101,0.4897,3.3564,2.7198,1.0761,1.452,2.1185,2.169,3.7305,1.5735,0.819,1 
4.7845,-0.0788,1.9222,1.1958,0.9008,2.025,2.2545,2.9535,1.3627,3.123,2.4375,0.058,0.9682,0.374,2.6084,1 
5.4105,-0.4531,2.5863,1.6569,2.3437,3.7399,0.9581,1.45,1.9988,3.4094,1.8666,2.4099,0.9958,2.1033,-0.6301,1 
5.6169,-0.9727,1.337,3.4571,3.1186,2.8373,2.1572,0.36,1.199,2.0339,1.0684,3.956,3.0236,3.7452,2.0696,1 
5.143,-0.5781,1.0812,0.4909,1.8713,1.2121,2.4313,0.5273,4.8328,2.1373,1.4776,1.976,1.7956,1.4341,2.4409,1 
6.6252,-0.3173,1.9694,2.743,1.8272,2.0801,2.2992,1.7921,3.2103,1.9645,2.3846,3.3602,2.3556,1.9943,3.1279,1 
4.3824,0.8651,1.7783,2.993,0.6694,1.6882,1.7854,0.7518,1.5635,1.9779,1.5856,1.8007,1.8058,1.1417,3.6883,1 
3.3244,-0.7902,1.9072,2.441,2.097,0.6635,3.9441,1.7709,1.2198,1.3248,2.1673,2.0629,3.2489,0.6995,1.4583,1 
4.3365,0.5706,2.6216,1.9104,1.3655,3.0338,3.0858,2.3389,1.3176,2.4721,2.1809,1.1985,1.0829,0.9609,1.1216,1 
4.5632,0.7048,2.4434,1.001,1.0977,1.741,2.111,0.9294,3.3016,2.1846,1.0606,4.3629,1.6113,3.2912,2.9641,1 
3.7432,-1.2433,2.439,2.1421,1.098,0.8449,0.6858,3.3768,2.3495,1.7645,1.1817,1.7612,2.5541,0.7079,1.4718,1 
5.1903,1.4504,2.0647,0.0133,1.0234,1.1804,1.4398,1.636,0.9535,2.3756,0.7591,1.5729,4.5852,0.7634,1.8371,1 
6.0892,0.7799,-0.3823,2.9304,2.0032,1.4132,2.6247,2.8034,2.885,3.5816,1.8299,1.2578,3.0444,1.5338,1.776,1 
3.1492,0.6584,0.2865,1.4264,1.1303,0.8631,2.1036,1.7968,0.8939,2.3955,1.9537,1.8376,2.245,1.412,0.6448,1 
5.1904,-0.5239,2.9146,1.1939,1.4733,1.3477,2.5708,3.0039,1.2883,1.1248,2.7839,0.8501,1.425,1.2543,1.8745,1 
4.8267,-1.3249,3.8479,2.3312,1.1218,2.5439,3.6319,0.8083,1.1564,2.722,3.1347,2.3091,3.0746,2.624,1.4197,1 
5.9711,-0.2557,1.4557,0.9337,2.0407,2.4331,1.5198,2.3346,0.7121,3.0664,3.3255,2.2861,1.4153,2.6489,0.8827,1 
2.8338,-0.3411,2.2069,2.2912,1.6735,4.167,3.9305,1.9704,1.4114,0.9954,1.2723,2.4452,1.9569,1.6617,0.6912,1 
4.8095,0.648,0.9263,1.6061,-0.8648,0.0059,1.9713,2.0462,2.2562,3.4073,1.0101,0.674,1.8759,2.9702,3.7181,1 
4.118,-0.4235,2.0829,2.5721,3.2803,2.1923,1.5864,0.9256,2.1368,2.7005,2.471,0.8166,2.6632,1.3524,3.0256,1 
5.3235,0.5125,2.3641,2.6082,0.3705,1.5714,3.1582,2.9732,1.2452,1.9613,1.8651,0.9804,2.5993,1.3201,2.4385,1 
5.945,-0.0044,1.6383,1.847,2.4719,0.642,1.3764,1.592,1.3863,2.5972,1.4407,2.5598,-1.2299,2.7067,2.4307,1 
3.925,-0.885,3.4312,1.9276,1.0495,1.6544,1.3507,3.5914,0.8894,0.8041,1.2706,1.7931,3.437,1.9288,2.6743,1 
4.3239,0.4795,1.4307,2.5382,1.6547,0.5372,3.4818,4.7322,2.1848,1.0753,0.9297,2.8456,0.8893,2.5204,2.4826,1 
3.4946,-0.2037,1.4064,2.0937,3.5544,1.2634,2.8228,2.52,2.3755,0.7789,2.9732,1.3817,2.2079,2.6146,3.6116,1 
4.2812,-0.4583,-0.2832,1.5042,0.1558,2.4312,3.6535,2.5133,1.6058,2.1466,2.8506,2.0923,1.414,0.7012,2.7213,1 
4.4463,-1.0073,1.0847,2.2606,0.8352,2.0742,3.104,3.502,2.3413,2.4459,1.7197,1.4882,1.2863,0.8946,1.7999,1 
4.5954,2.0627,2.7496,2.6969,1.3235,1.2259,2.7527,0.3497,-0.1215,3.0131,2.928,-0.1943,1.5668,0.9051,4.2434,1 
5.782,1.3553,3.7434,1.7005,0.8792,1.4014,1.2516,3.9621,1.5475,1.2463,1.2086,3.2599,2.7877,1.8166,0.9632,1 
7.0593,0.9402,-0.5149,2.7543,1.0585,2.3331,3.8084,2.6063,1.2049,0.7022,2.6882,3.3906,1.7285,0.8172,1.0138,1 
5.8351,0.4594,2.5269,0.9186,1.0201,3.3038,2.4698,3.22,2.4373,0.3963,3.0134,1.4114,1.1697,1.6348,1.6888,1 
3.2798,-0.5701,2.699,2.7298,2.3861,1.0706,1.6948,0.4774,1.2871,2.8642,3.9162,2.4295,0.9064,1.7032,1.6576,1 
6.6808,-1.6199,3.5289,1.6893,1.7617,1.85,2.4894,0.7689,1.277,3.9602,1.6811,2.5682,1.7019,2.2571,3.095,1 
6.8629,-0.7151,0.2013,1.8757,0.3569,1.3095,2.8863,-0.3599,2.4594,2.6409,0.8868,1.9412,2.7701,2.9592,2.6154,1 
3.7644,1.2251,2.5727,1.7089,2.8089,2.4384,2.0765,1.9915,1.573,1.1054,1.84,1.3471,2.3032,2.5462,2.1518,1 
2.3397,2.3999,2.2093,3.3112,3.1163,1.1242,2.4664,1.8349,2.9234,2.4585,2.4883,2.6647,0.7211,1.2377,1.2408,1 
4.809,1.1889,2.1367,2.3046,3.5564,2.7382,0.0261,0.8359,2.591,0.4987,3.3424,3.2654,3.6823,2.6035,2.0424,1 
3.5728,1.6402,3.3421,0.8943,0.3223,2.04,2.7524,0.2216,3.3294,2.8583,1.9196,0.5122,2.7818,0.9824,1.6056,1 
3.5822,1.596,1.4323,2.0719,2.0903,2.368,1.2447,2.4277,2.1899,3.8364,3.4403,3.3384,1.0494,2.709,3.3488,1 
5.8961,0.9355,3.1345,2.0735,3.7011,1.9747,3.4802,2.8861,3.9324,2.0827,1.2865,2.0762,3.3614,3.7816,1.0953,1 
4.5916,1.7512,2.6701,2.2569,1.328,1.861,2.6429,2.7948,0.1788,2.474,0.6742,1.0999,1.3401,2.1967,0.6682,1 
5.5612,-0.9509,2.0422,2.9216,2.7215,0.6112,1.4938,2.4734,1.3823,2.2817,2.4595,2.1729,2.0856,1.1756,1.0958,1 
