Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
4.6819,1.959,1.045,4.2322,1.346,1.9055,0.793,2.4087,3.0726,1.6016,3.519,0.8507,2.0276,3.1481,2.0682,0.2874,1 
2.4751,1.2799,0.6088,2.0917,1.3885,2.1633,0.2657,1.8546,3.3844,2.1381,1.7989,1.6825,0.917,2.2137,0.6309,1.4105,1 
0.8579,4.1242,0.3951,2.1805,0.1277,1.2694,2.4659,2.5873,2.8005,3.1473,2.0044,1.3986,-0.8705,3.3451,2.9834,3.2499,1 
2.0294,3.1706,2.5208,2.7576,1.2363,2.0591,4.3722,3.3382,2.1267,3.1946,2.7472,2.258,-0.0237,0.9813,3.2161,-0.4676,1 
1.0756,2.1244,3.0838,2.5878,2.3939,3.1771,2.7243,2.085,1.3033,1.1403,1.0124,1.1626,1.8095,1.3231,1.5023,0.3087,1 
2.3062,3.1907,2.1508,1.0044,3.1396,2.1347,1.4165,0.5499,0.9473,0.3811,1.3255,2.098,0.9806,1.6571,3.1125,-0.2793,1 
2.0517,2.2903,1.1858,2.4315,2.7471,2.9503,3.3066,-0.3477,0.779,1.5941,2.0404,2.5387,2.7056,3.1062,2.8222,1.4666,1 
1.9126,3.0774,2.0077,2.1738,2.122,0.8311,0.1695,1.3096,1.8577,2.4105,1.8908,3.1569,3.7047,1.5624,1.4112,1.5322,1 
2.3812,3.333,2.2824,2.4051,3.2062,1.7347,3.149,2.4027,2.0813,1.1977,0.2257,1.9239,4.424,1.8458,1.5845,3.1334,1 
1.7908,2.339,2.0783,3.5295,1.178,3.7012,1.3471,1.4411,2.8077,1.0292,-0.1536,0.045,2.9751,0.5776,1.5016,3.0389,1 
2.6892,1.4882,0.9659,0.8652,1.1604,3.156,1.2942,0.1813,2.2384,2.8842,2.7435,2.8893,0.4373,2.4619,2.7194,1.3211,1 
1.4688,1.3397,2.0575,3.7655,1.8376,1.2907,1.1576,1.1935,1.0989,0.4453,2.3386,2.6565,1.8264,2.875,0.0522,1.6425,1 
1.2663,2.5207,1.8069,2.7725,0.45,1.5362,0.5464,3.6941,3.8023,1.426,2.5202,0.6021,1.7093,0.7371,1.7918,2.5137,1 
1.1334,3.9122,2.0263,1.97,3.7884,3.0013,1.3233,1.4965,0.2022,3.0677,2.4888,2.2957,1.5495,2.7679,1.0714,3.5661,1 
3.875,1.6743,3.1144,1.4175,2.2623,0.9353,3.2152,2.0879,2.6594,2.7555,2.5801,1.3952,0.8499,0.8461,1.575,2.5665,1 
1.1519,2.2037,2.2572,1.0997,1.1826,2.1364,3.1032,1.4992,1.391,0.6283,3.8838,2.3575,1.6757,1.672,3.6332,0.8391,1 
0.6582,1.6182,2.4825,4.106,2.8004,1.5478,0.1037,2.6762,1.684,3.6399,1.7795,0.4993,0.9853,-0.1909,2.1584,1.4336,1 
0.2896,1.2436,1.8305,3.3575,2.4211,2.9408,0.0292,1.5396,1.0061,1.8791,3.1815,2.7488,3.342,1.5461,-0.4538,3.0259,1 
2.2158,4.3923,3.2131,2.2519,2.4667,3.0073,3.1253,1.8687,1.5798,-0.2993,1.7286,4.0076,2.0764,1.5295,2.8455,2.3062,1 
1.2954,1.7799,0.3,1.4425,1.4013,0.3508,1.6622,3.2112,4.056,1.203,2.3047,1.9198,1.922,1.062,1.0733,3.5938,1 
0.7282,1.1341,1.7173,2.8312,1.6683,2.5188,2.7612,1.6858,2.439,4.2257,3.147,3.8647,-0.2717,2.5713,3.4058,2.1322,1 
-0.059,1.7652,1.4524,3.0745,3.1305,2.7602,2.1305,0.8481,1.6529,0.7856,1.8707,2.1913,-0.1401,3.4092,3.2599,2.3926,1 
3.3003,2.2845,3.6226,0.9589,2.0927,1.9979,1.6743,3.0717,2.3086,2.1149,2.2272,3.0488,1.8108,1.7716,0.5814,0.9841,1 
1.9884,1.91,1.8269,2.9517,-0.772,1.1178,2.1195,3.9784,2.6136,1.7102,2.8252,1.9774,1.2529,2.0963,2.2754,0.9563,1 
2.3272,0.918,1.498,1.7527,0.2323,2.2877,2.4427,0.843,1.5325,1.4124,2.5729,2.4344,0.5983,0.8901,2.5088,1.1142,1 
1.6637,2.2874,1.3982,3.8347,2.8419,1.5762,1.3869,2.5684,1.8697,1.2537,1.9613,2.2684,2.7021,1.5012,0.9193,2.7249,1 
2.4946,1.6351,1.4477,2.158,1.6226,1.444,1.358,1.8845,1.8243,2.3322,1.0035,1.7093,2.9765,2.822,0.7814,1.9435,1 
2.167,3.9495,0.8755,2.4115,0.6733,2.6472,0.9441,0.7039,2.9187,1.5803,3.8571,3.6519,2.4973,2.3837,2.6368,2.2109,1 
0.7984,1.1944,3.5596,3.1366,1.9971,2.0221,1.2867,2.9792,1.9069,0.4127,1.2573,2.4424,2.1029,1.0531,1.676,1.5126,1 
1.0295,2.719,1.4541,1.8705,3.5504,1.6297,3.8336,2.3855,2.0116,1.377,0.8766,3.6684,2.1861,3.1959,1.677,1.1622,1 
2.6083,1.278,2.1431,0.5365,3.9215,2.0463,0.7365,1.6516,0.1287,1.6057,2.973,1.4852,3.286,-0.0046,1.094,1.4963,1 
1.665,1.5727,3.6948,0.4821,3.6161,2.5988,0.9984,0.6409,-0.6489,2.6881,-0.053,2.611,2.4696,2.4551,2.7004,3.0891,1 
* 
6.9282,1.7385,1.2227,1.4777,2.0479,1.7034,1.8341,1.8729,1.4686,1.3694,2.5585,2.8094,3.1625,2.7613,1.8465,1.909,1 
7.4014,3.2039,2.4011,2.0475,0.6449,2.0372,2.6713,2.1789,1.7085,3.0156,1.4185,1.8441,2.0081,0.4023,2.254,1.5765,1 
8.8699,1.582,1.7504,0.8049,2.9187,1.1668,1.0536,1.2314,1.2686,1.2955,2.383,3.0223,3.3419,1.2268,1.4732,2.4312,1 
7.2473,1.8218,2.5039,2.4681,2.9554,1.7877,1.3649,2.53,1.0344,-0.1139,2.2047,2.2893,2.5369,3.6182,2.2326,2.6713,1 
7.683,2.068,2.375,2.5917,2.5067,2.6566,3.3788,4.3461,0.6277,2.1364,1.6831,0.8933,3.7257,1.995,1.7063,1.3935,1 
10.0651,1.2069,1.1432,3.4295,3.2611,2.6141,0.3301,2.735,3.237,0.1282,2.9075,2.5606,0.7725,3.2532,4.5157,0.8804,1 
7.4462,2.1469,1.8152,1.4818,1.4996,2.8742,1.4305,1.9161,1.2197,0.545,1.0669,1.6542,0.9462,1.1182,1.8617,2.274,1 
8.1684,1.5147,2.0629,2.8451,0.6689,1.5855,1.4581,3.4404,1.7944,1.8372,3.6248,1.9198,3.8172,2.3418,1.9611,1.1218,1 
7.4297,2.3346,0.9628,4.0125,1.8216,3.9227,0.699,1.002,3.2201,2.3441,1.7048,3.3187,2.2201,2.3685,0.7148,2.3565,1 
7.8635,1.8406,3.3931,0.755,1.3077,2.5973,1.0435,0.951,1.8674,0.8885,2.5652,2.376,2.6155,1.1487,1.4308,1.1637,1 
7.7905,2.1955,1.4453,2.5413,2.1968,2.5351,1.4845,2.7162,1.1071,2.8059,2.749,1.3798,1.7187,0.4921,3.3809,1.428,1 
7.8349,2.5689,2.9262,0.9727,1.8211,0.8338,2.2213,0.8958,0.0605,0.7466,1.5313,1.853,2.3425,1.1946,1.5516,3.2412,1 
8.0818,1.5248,1.0148,3.4823,2.407,3.0846,0.8279,2.3147,3.3862,3.3114,1.9913,1.5671,4.2397,1.12,1.2791,1.7014,1 
7.9539,2.684,2.1083,2.8014,1.8584,1.8643,1.576,2.6075,2.8809,3.8404,2.8791,1.119,1.6207,1.3594,1.8195,1.6468,1 
7.2353,1.2319,1.8598,2.5845,1.957,1.6571,1.8884,2.0014,3.3969,-0.042,1.152,2.0359,2.4228,2.6578,4.0512,0.6561,1 
7.8466,2.1801,1.952,2.3717,0.831,2.9314,1.5507,2.4215,0.8815,2.1223,1.6105,0.7427,0.9137,3.7734,0.7439,2.4186,1 
8.6672,1.5595,1.332,0.416,1.5599,1.4308,0.9966,1.7685,2.6474,3.4067,2.5242,2.3601,0.9955,2.4485,0.1674,2.1298,1 
7.3851,2.2472,3.0158,3.0367,1.4203,0.6846,1.9351,-0.0074,1.6042,1.5845,1.7603,1.7878,2.2641,2.3548,0.4758,4.2563,1 
8.1688,0.3962,1.7073,3.7168,3.2661,0.5902,1.0023,3.2167,1.3791,1.6726,1.9685,1.4933,-0.7934,1.2913,3.9859,1.1341,1 
8.5852,0.5113,3.1045,2.7481,1.9558,0.7611,3.6286,1.3711,2.0834,2.0472,0.9032,2.5609,1.3273,3.0075,1.6608,1.3228,1 
8.9547,1.476,0.962,1.5178,0.8348,1.0109,2.5687,2.2192,3.7625,2.2341,0.9704,3.0114,2.9282,1.7013,0.6842,1.8856,1 
8.1457,4.0694,3.0738,0.6074,2.1672,2.1413,1.6423,3.0462,2.6311,0.3614,3.1068,1.3887,1.0656,2.1217,3.2671,0.8788,1 
7.898,2.6311,1.4423,3.4804,2.3972,2.7274,2.4268,3.4595,2.9697,4.3573,4.1241,1.1508,3.9876,1.8521,1.2524,1.4008,1 
8.5357,3.0013,2.4084,2.156,1.894,1.9794,1.1927,1.8634,2.1471,1.2402,1.067,3.2828,3.1459,0.9533,0.9386,1.3763,1 
7.4925,1.0435,2.3803,4.7175,2.0111,1.208,1.2915,2.4406,1.1241,2.3782,1.7415,0.1182,1.7813,1.9793,3.0903,1.3332,1 
8.3413,2.2444,4.1653,2.5751,2.0447,2.7794,3.0829,1.322,1.6967,3.3054,2.8093,1.3629,0.9896,2.7725,1.462,1.044,1 
9.4342,2.9621,0.6119,0.7167,1.2891,1.8354,0.4999,1.3751,2.6504,2.2296,3.8677,1.8123,2.7848,0.3548,0.1249,1.8618,1 
7.2541,0.1779,2.7489,1.5091,1.4896,-0.0207,1.0774,0.9808,3.0317,2.9026,4.1634,1.1996,1.9171,2.6462,3.0527,3.2485,1 
6.7799,2.5487,1.4988,1.3503,1.3833,1.264,1.5979,2.5347,1.5555,1.9008,1.9449,2.0643,1.2602,2.326,2.5818,3.0176,1 
7.9729,0.4553,1.6523,3.4115,2.2895,3.6318,2.3459,1.6631,1.2102,1.0541,1.7287,1.8421,2.5514,1.7536,1.494,1.573,1 
8.1414,1.1035,1.7324,0.8428,2.9246,1.7829,0.3622,3.1458,3.0814,0.2673,2.3793,1.2548,1.2846,3.2923,2.9801,2.3234,1 
7.8065,4.6059,0.3688,0.5441,3.6622,2.236,2.3192,2.8251,3.3521,2.7841,0.6963,4.5197,2.9919,3.303,3.4127,1.2625,1 
6.5882,2.5152,1.7462,3.3919,0.9739,1.7122,1.2614,1.2719,2.4629,1.7378,1.5591,1.5173,3.1455,3.8198,0.85,2.1901,1 
8.5186,0.9384,2.4121,1.3443,3.2258,0.6416,0.9235,2.791,3.6994,0.4523,2.6286,1.7613,0.942,0.9822,2.1756,1.1358,1 
9.0678,1.9785,0.9107,0.9922,3.1457,1.8021,2.9496,3.3025,2.7452,0.269,2.168,1.4405,2.4041,1.9855,0.1402,2.5406,1 
7.8853,3.0543,0.3312,2.604,-0.436,1.0263,2.9065,3.6824,3.7356,0.6738,0.1329,0.3079,2.0788,3.364,0.4451,3.0404,1 
8.458,1.6001,1.9104,1.7272,1.5824,2.2181,1.6061,2.9722,1.6874,2.9942,2.5254,3.3411,3.5086,2.358,3.6231,-0.2149,1 
9.2349,3.9842,1.4333,0.8238,2.306,0.7879,3.6223,0.8969,4.2459,2.0979,1.1524,2.0972,2.1618,1.3726,2.7115,1.5112,1 
8.0489,2.7337,1.6224,2.0676,1.295,2.46,1.4795,2.7878,0.7538,1.2483,1.7721,0.3023,3.9122,2.3093,2.2573,2.822,1 
10.2657,0.7077,-0.9523,2.0184,2.2816,2.9921,1.6669,2.2084,0.821,1.951,0.1887,0.9672,2.6684,2.1656,4.3197,2.9439,1 
6.9346,0.5694,0.7198,1.8763,0.6556,1.0352,1.8599,2.991,2.2968,0.2894,2.3801,2.0933,1.5315,2.2019,3.0196,0.4686,1 
9.5091,0.294,1.7324,0.2322,2.8309,2.1773,2.7409,1.8059,2.6678,2.3637,0.8751,1.0409,-0.4604,2.305,3.0801,2.7589,1 
7.9905,2.7076,2.1487,3.0777,1.472,3.1375,1.4637,4.0758,1.0129,1.3457,1.5513,1.0651,2.4356,2.7265,1.7312,0.9024,1 
7.1519,2.9208,2.3657,3.2784,1.0316,3.5514,0.9032,3.2919,0.2726,1.7175,1.4651,3.1025,1.3587,1.1786,0.9542,2.446,1 
8.2578,1.669,2.8484,3.2081,1.4994,0.1458,1.7644,1.1877,0.8379,2.5776,0.8697,0.781,0.2913,0.9587,1.4178,1.5234,1 
6.6548,3.6345,1.4898,1.1958,1.7684,2.3272,2.3778,0.8814,3.3534,3.7443,0.3291,0.9675,2.7784,0.2965,2.0029,1.4661,1 
7.4256,2.1813,1.2904,2.2097,2.5115,0.6659,2.5178,3.4139,2.6818,2.0429,2.5428,0.3939,1.1497,2.4824,2.0499,1.4639,1 
6.4625,2.4493,3.3165,1.9026,1.8528,2.0812,0.8085,1.783,2.6485,0.4889,3.2737,2.4221,2.5624,3.3301,1.5249,1.9469,1 
5.6852,3.2862,3.6334,0.8872,2.8126,1.4285,1.9272,0.6279,2.189,1.8685,2.7121,2.378,0.8659,1.5317,2.0686,0.5671,1 
7.5245,2.6951,2.8052,0.8286,1.0979,2.3721,1.9156,1.9948,2.5087,2.9751,4.0908,1.125,1.0933,4.1401,2.1607,2.1774,1 
8.5808,2.5012,1.7251,0.8679,0.2866,0.6509,2.4499,1.0333,3.6563,2.009,1.2892,3.3593,2.2258,2.1267,0.8737,0.3878,1 
8.803,1.0929,3.2637,3.2341,2.9113,2.9126,4.0582,1.6705,2.1172,3.1952,1.6149,1.2899,2.2657,2.0215,-0.2342,2.9116,1 
7.8917,2.8938,2.1268,2.9413,1.1219,0.7024,0.9235,1.8978,2.4356,2.1331,2.6097,3.7262,3.2713,2.5529,0.8325,2.3628,1 
7.205,3.4715,0.8294,3.1117,1.2212,1.9836,1.8314,3.7788,2.4853,1.6227,2.5068,1.2307,0.0546,2.1296,2.3504,2.1033,1 
8.1206,1.5544,1.1295,0.3796,3.1548,1.1319,1.6674,2.8156,0.6235,1.7143,1.4551,2.3346,0.6879,2.4909,0.4185,3.8517,1 
7.6496,0.6556,3.3304,3.3719,4.7742,2.4997,2.1841,2.3861,0.4868,2.6955,1.4631,3.4456,1.7751,3.339,1.0611,1.0062,1 
6.9004,0.7708,4.5949,1.7231,1.162,2.4318,1.9253,3.0425,2.4026,3.4979,1.913,2.8511,1.5278,1.4965,2.4751,1.8381,1 
7.5376,1.9087,1.5394,1.8724,1.4131,2.2632,1.1796,1.2934,2.5935,2.4329,2.6617,2.9015,2.0625,1.5757,2.2833,3.2337,1 
7.7072,2.4853,2.7767,2.2709,3.4705,1.2009,2.7744,5.2828,2.1538,1.1198,0.5256,0.5672,1.2242,4.6532,2.8911,2.0244,1 
7.3734,2.6745,1.655,1.9007,3.7574,3.4007,2.9159,1.6942,1.9875,2.6409,1.604,0.8697,0.9689,1.2025,1.422,1.8941,1 
9.3047,2.6894,0.7788,3.1383,4.6797,1.4236,1.6503,3.2219,1.9333,2.6182,1.7075,2.2802,2.5904,2.3391,1.3718,2.6743,1 
8.3098,1.8604,0.8432,2.3198,2.347,1.8441,0.9031,1.3991,3.5585,1.5377,2.1472,1.2713,0.7344,1.2736,2.1487,3.2393,1 
9.0231,2.5158,1.5257,2.9325,0.4082,2.3804,0.7855,2.0973,1.5996,2.068,4.2631,0.884,3.7732,2.2238,3.6422,2.7088,1 
7.9791,1.2694,1.9075,3.8282,2.4499,3.8738,1.4526,3.9905,1.1413,1.5205,1.0404,1.1581,2.4504,1.9815,0.9059,1.7238,1 
7.0788,0.9712,3.9638,1.637,1.4347,2.5226,3.8355,1.6835,1.9108,2.0514,-0.4858,2.7478,1.9773,2.535,1.2478,1.5556,1 
7.1999,1.4421,2.0718,4.328,1.606,1.2367,0.2063,1.3615,1.8755,2.0724,2.3621,2.7949,2.5045,1.6831,0.8409,-0.7087,1 
9.9347,0.8443,2.7594,2.563,0.5084,1.2204,2.1801,0.6808,1.6653,2.7126,1.3216,3.4575,0.8057,1.8436,1.6342,2.9838,1 
8.9152,2.2319,0.5614,2.7568,1.8244,3.2656,2.6677,3.2737,1.7356,1.6151,1.6364,1.9887,1.1608,1.3218,1.1587,3.5066,1 
6.9997,1.3866,2.6034,0.6402,1.925,2.4856,3.2543,1.8871,1.9634,1.1821,2.106,3.9056,2.2951,3.1957,2.7718,2.2183,1 
7.3539,2.2075,1.675,1.7896,2.9546,1.2322,1.5902,1.6305,1.1881,1.7354,3.0943,3.076,1.7658,4.6528,1.162,1.9899,1 
7.6618,1.0923,1.8129,2.7715,1.4892,1.3735,0.8207,4.1492,1.2969,2.9439,1.9999,0.6731,3.2427,0.5902,2.1023,0.9621,1 
6.2938,3.0369,3.4913,1.6947,2.494,2.9291,0.6478,1.8781,1.4931,0.7103,3.2387,2.3285,1.58,1.4029,2.4109,2.793,1 
8.0436,2.1141,1.2575,1.852,-0.1621,0.8339,1.9059,3.2491,1.7543,0.8425,0.5194,2.1912,0.0639,2.3538,3.0439,1.0632,1 
8.7584,1.8233,2.3221,3.3491,1.8931,2.4441,3.2032,0.8558,3.5592,2.5037,1.758,0.8708,1.1106,1.9388,3.614,1.3188,1 
6.9576,3.7171,1.742,0.9153,1.8422,1.3983,0.1208,2.7512,1.4147,1.9114,1.7264,1.2878,1.2766,3.271,2.5035,2.3908,1 
7.8347,3.6235,0.9921,-0.3123,2.5665,3.1852,1.6481,1.2205,0.3267,1.2216,0.3281,0.7453,3.3703,0.7482,1.6952,3.5438,1 
7.9155,2.2108,0.1089,2.8139,2.2835,1.8796,0.5511,2.5185,2.8033,1.6107,1.8035,1.7725,2.8168,1.65,4.2943,2.3036,1 
6.1815,1.4164,1.0157,1.1049,2.3459,1.1537,2.6157,2.0303,1.3296,1.6713,3.0175,2.8225,2.2784,1.7501,2.0883,2.5051,1 
8.6187,2.4666,3.6584,3.0923,0.9576,2.861,0.4151,2.7947,2.8608,2.0541,1.4242,1.6068,0.2952,2.2047,2.6719,0.9914,1 
9.1813,2.1862,1.5127,3.0179,3.6122,1.615,3.9356,3.8667,2.914,3.216,3.6494,0.8963,2.5982,1.076,3.3195,4.1197,1 
7.6824,1.5083,1.1638,0.7834,2.6469,1.6745,2.1297,1.5474,1.6499,0.1823,1.1042,3.1427,2.7483,1.8275,1.3817,2.3697,1 
7.6864,3.25,2.4874,2.1479,1.757,0.6629,2.8419,1.4052,0.7221,1.9137,2.1642,4.2556,4.411,1.5169,0.6742,2.8976,1 
7.2105,1.8024,1.6417,0.1959,2.8541,2.2388,0.0836,2.3292,2.4804,2.0454,1.2354,3.2556,1.0454,2.7166,3.7003,2.5157,1 
8.285,1.0261,2.6808,2.3297,3.7991,1.3488,2.7317,1.1537,2.7501,2.203,3.0788,1.3971,2.018,1.9723,2.9725,1.9089,1 
8.8934,2.6453,1.1056,-0.1297,-0.1396,1.4643,3.326,3.4918,0.4443,1.9339,2.1516,1.4113,2.4953,1.6069,1.1698,1.5364,1 
8.7902,2.5653,3.7554,0.6684,4.299,1.5512,2.4024,2.801,2.3416,3.2445,-0.731,1.022,2.9483,2.9578,-0.1667,0.1105,1 
7.4668,1.0494,2.1961,0.9734,1.5197,1.2625,2.8865,2.9448,0.5421,2.6808,1.4175,0.2667,2.5207,1.901,2.1406,2.374,1 
6.3893,1.766,2.7328,4.3326,0.4009,1.1924,3.3593,1.4769,3.0928,2.7612,0.547,1.8092,2.1945,3.297,0.7888,1.0158,1 
9.2554,1.9912,2.5576,4.0196,3.4735,2.0082,0.7604,2.1176,2.593,2.4701,0.5632,1.2835,1.3132,1.8547,2.0544,2.1226,1 
7.5486,3.3739,2.3955,2.0955,1.4845,1.1063,2.5778,3.3636,1.6507,2.2041,1.3563,1.4851,1.4527,1.4358,2.85,0.5977,1 
7.3314,1.0352,0.8154,2.0005,2.7833,2.3185,1.8938,2.9249,2.2723,2.6549,2.6499,3.3813,0.5376,2.2169,0.0326,0.4421,1 
7.5298,1.2218,1.52,1.5354,2.107,2.5234,2.4446,1.2208,2.2544,3.1354,2.9214,0.02,2.9679,1.7358,0.9199,3.2731,1 
7.0101,1.9242,1.6912,1.9918,1.4455,2.4499,3.0601,3.2992,2.8294,1.2313,1.3963,-0.4734,2.34,1.2538,2.3518,1.8022,1 
7.1786,1.4366,1.1411,2.3756,1.7329,0.8445,2.2285,1.8755,4.1123,2.4357,1.2917,3.2658,3.1675,1.2287,1.6705,0.9598,1 
8.5506,3.9404,0.3338,2.5117,2.4466,-0.1216,3.482,1.6588,1.8842,3.5264,1.6434,3.6257,2.4773,-0.0223,2.9929,0.8187,1 
7.9075,1.9997,2.3352,2.1465,-0.1591,2.3877,3.6846,0.4022,3.5712,3.5966,1.8447,-0.0718,2.6681,0.9342,3.2082,2.3287,1 
7.1174,1.5088,2.0499,1.4415,1.3079,1.6387,2.4772,1.1134,2.4409,-0.4322,1.4085,2.4362,0.6853,3.2637,2.2504,3.4452,1 
5.6355,1.7434,1.6572,1.6077,1.0892,3.254,0.9554,1.9918,2.4739,0.782,1.6722,0.8167,3.1052,0.7593,2.5733,3.3176,1 
8.3558,1.9382,0.4862,1.4638,1.1761,1.4424,0.3481,3.5964,2.5131,2.8873,0.8257,1.7763,2.9543,2.0418,2.9726,0.6521,1 
7.7468,2.3264,2.0089,1.5052,3.1818,0.0262,1.9747,4.0844,3.0601,4.3129,1.662,2.6767,-0.7504,1.6358,1.4358,3.2526,1 
* 
4.2905,4.1127,2.477,3.936,2.4504,0.8112,2.6136,1.8219,3.3465,3.1611,2.2008,2.5098,1.2358,1.1616,2.5844,1.179,0 
4.277,3.0886,2.7146,3.0179,2.6301,0.896,2.5412,3.1712,1.6909,2.5159,1.8517,2.692,0.6856,1.6309,2.0183,3.4215,0 
6.5072,3.8281,1.417,1.6777,3.6673,3.1759,3.7523,1.9958,2.0392,2.5755,1.941,3.4096,2.5219,3.4368,0.5479,-1.0193,0 
2.4207,3.1214,1.6799,2.2423,1.6222,1.132,2.3925,1.2817,0.3542,2.6739,3.3711,2.1559,1.1873,2.1593,0.6613,1.7404,0 
6.8915,4.7609,0.6759,1.2617,1.9441,4.1955,2.4473,5.311,0.6108,3.1839,2.0075,2.9158,1.4453,0.4522,1.9984,0.4581,0 
4.4868,4.2652,1.5781,2.7683,4.0505,2.8765,2.0881,1.3935,3.0337,0.6873,1.5159,0.5589,1.1434,2.6418,3.3448,2.4341,0 
5.2139,4.2156,2.5565,3.5094,1.9272,2.4239,1.7557,2.8558,3.405,2.5512,1.0905,2.6061,1.4123,0.817,2.3197,2.734,0 
5.3067,3.5536,2.2709,2.556,1.2501,4.9665,1.5572,1.8896,1.7348,2.2906,1.4597,0.3662,4.3113,2.3956,3.1321,2.6488,0 
5.1749,2.7122,1.6034,1.7061,1.2572,2.3356,2.3388,2.165,0.8505,-0.4738,1.9748,2.5022,2.8311,2.3454,2.683,0.9297,0 
7.5616,2.8064,1.516,3.469,1.4547,0.3882,1.5752,2.5206,2.6887,3.0245,1.8209,0.9804,0.1042,1.5737,1.5813,0.6589,0 
4.8204,4.1106,1.4605,0.7584,2.1945,1.6869,1.1873,1.287,2.7755,2.325,1.8571,2.6605,1.5153,1.1149,2.6031,1.7923,0 
4.9628,5.5632,2.5953,1.9167,2.9028,3.1809,2.7376,3.3597,1.3939,2.6045,2.4828,1.2536,3.2065,1.7206,1.5534,2.5509,0 
5.4453,3.8174,2.867,1.3601,2.6103,-0.0767,3.5776,0.9138,2.9386,2.1655,2.0282,3.4245,2.8545,2.7765,1.6128,2.1279,0 
4.7085,4.4132,2.3536,1.5944,2.2964,3.0616,2.4877,1.0414,1.9428,2.2599,2.6805,3.434,4.0996,1.8848,2.0703,2.76,0 
5.9529,4.4413,2.7969,-0.5437,1.6026,2.4935,1.234,1.9583,3.5502,3.6456,1.4399,3.372,2.6516,2.732,1.7255,0.795,0 
5.8419,3.8686,1.1303,2.259,0.8723,2.8148,2.4341,1.4314,0.887,2.1176,0.3775,1.7571,2.3265,3.3983,3.49,2.1995,0 
4.4111,2.1538,4.1644,3.0441,-0.3633,2.0425,2.6077,3.3636,0.9768,2.4005,1.544,2.5746,2.1115,1.3447,0.6463,0.3589,0 
4.3817,2.9796,1.7448,0.8633,1.2987,0.5009,1.9631,1.791,0.7681,4.0662,1.9989,1.2218,0.4927,2.6855,1.6655,1.4922,0 
2.9992,5.985,2.9145,-0.8618,3.5347,2.0323,0.1359,1.1867,1.5989,2.4529,3.1927,1.3375,1.8406,0.3891,1.3999,2.6866,0 
3.6149,6.4291,1.8626,2.6709,2.4332,2.7878,0.9797,1.5775,1.2781,0.635,1.9457,2.4899,2.0004,0.8561,1.9192,1.9193,0 
3.6823,3.4721,1.6744,2.7682,4.1254,2.7772,2.2129,1.8137,1.7703,0.4734,3.0213,1.8231,2.7224,2.9991,-0.1251,2.1406,0 
4.4673,2.5185,3.1363,3.7033,2.2342,2.6387,3.5335,2.447,3.3447,4.7952,3.593,2.0068,1.2005,3.2577,3.2479,1.7317,0 
4.8583,3.4466,0.9112,2.5509,2.0894,2.4214,2.9423,4.2153,2.2346,2.1797,2.2277,1.0794,1.3429,2.1965,0.2292,0.6056,0 
5.4181,2.769,2.4044,1.3637,2.2414,3.2947,2.4492,1.8907,1.5977,1.7101,2.1247,1.5578,2.1176,2.6413,1.5149,2.0391,0 
4.6619,4.579,1.6475,2.4905,2.6377,2.0595,2.7304,2.9068,1.6339,3.8487,3.4018,1.5798,3.7879,2.1115,0.4905,1.8834,0 
5.6301,4.6449,3.9427,2.0307,1.0021,2.7458,1.4627,3.2037,2.8438,0.7152,2.5005,2.7185,1.2005,2.7928,1.0954,1.3363,0 
6.176,5.4038,1.3709,1.9464,3.1101,1.1701,1.6735,1.5073,4.2198,3.2727,2.1066,3.0834,2.0679,1.6724,2.8309,2.6357,0 
3.722,3.1494,2.0442,1.2186,1.0418,0.0044,1.1393,1.824,1.4122,0.7006,1.7394,2.111,1.7338,1.8523,1.604,3.1276,0 
5.1147,4.6623,0.7947,2.3141,1.794,3.2638,2.5848,3.1147,1.6656,2.0418,4.6708,1.7638,0.6335,1.3061,2.7117,1.6255,0 
6.1199,4.5782,2.2869,1.821,2.0948,1.4465,2.3982,0.2407,2.69,2.6366,2.4839,3.064,1.4214,3.3991,1.0448,2.8291,0 
6.0136,2.8882,0.9991,2.6525,1.8236,2.3055,3.211,2.5556,1.6205,2.8737,1.4274,0.5565,2.1431,0.7929,3.243,2.0808,0 
5.306,3.1512,2.5936,1.0217,2.012,3.9322,5.0005,1.8986,2.0959,0.7454,2.2158,2.5749,3.8882,0.2675,1.9427,1.7782,0 
4.5611,5.5443,1.546,0.1123,1.9703,1.9081,3.2452,1.9654,2.0367,0.8935,0.473,1.0639,2.2108,1.2946,1.8591,1.5154,0 
4.3024,2.0836,1.3919,3.3519,1.6935,2.0673,1.7044,1.0006,0.4333,1.4094,3.7717,1.6963,1.4075,1.1403,2.3779,1.2054,0 
4.2661,2.8605,1.7241,0.8773,1.7345,2.2294,3.3888,2.4418,1.1152,2.361,2.4802,3.1868,2.6861,2.1779,1.0388,1.7841,0 
5.2009,4.3464,0.4667,2.2074,2.4653,0.3916,1.3988,2.5512,0.6253,0.7996,3.8932,0.6365,1.2258,2.098,1.5135,1.7973,0 
3.9838,4.0903,2.3604,2.5562,3.814,2.7207,1.4068,1.6903,1.9139,2.2674,1.9635,2.6616,1.9926,1.3326,1.1683,2.2817,0 
4.1377,3.8412,0.7257,2.6002,2.1001,0.3581,0.7544,1.5692,3.0459,2.0353,2.0081,3.3735,3.1645,1.2475,0.1782,1.7924,0 
