Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
2.4209,10.2167,0.8045,0.2298,0.3599,2.7503,2.1935,0.8922,0.3694,1.5032,0.2463,1.585,3.0857,1.5023,1.898,0.4527,1 
3.8499,10.6033,1.6017,1.9315,2.0002,3.3651,1.9024,1.372,1.9251,1.4684,0.2705,2.9081,1.9417,1.3405,0.7504,1.9788,1 
1.9337,9.8,0.7618,3.0579,0.9741,2.8829,0.8047,0.3914,2.3577,1.0153,1.9378,2.5838,-0.0782,2.7217,1.3943,0.9517,1 
1.501,9.3122,0.4856,0.0262,2.0128,1.0209,1.406,1.7253,0.9072,0.9437,1.4208,0.1874,2.8276,2.432,1.0869,2.0321,1 
-0.4852,10.4864,1.3628,1.9123,0.8734,4.1497,1.4517,1.5932,1.2487,1.5203,2.4224,1.9162,1.9968,2.501,1.3303,0.4827,1 
1.4984,12.1788,2.5095,1.7915,2.4365,2.7988,3.0206,2.5643,2.0608,2.34,0.6133,0.9388,4.0453,1.6191,1.0442,2.0438,1 
0.8952,11.1521,2.2909,3.2009,2.3332,1.439,3.0055,1.6114,1.8104,1.1762,3.4266,2.0517,2.681,2.5928,2.2523,2.2109,1 
3.0895,9.2791,1.7308,0.246,1.186,3.4079,1.7841,2.5405,2.7666,-0.562,0.5124,4.0987,1.9238,2.7222,3.5251,3.3671,1 
1.9431,10.2175,1.4985,1.1312,1.3189,1.5849,0.2896,2.3043,2.5376,3.3361,1.5364,1.7248,1.3645,3.2297,1.2818,3.3595,1 
1.7526,8.81,1.6263,0.9581,2.8401,1.3276,0.6171,0.9398,2.5527,2.8666,3.479,3.7114,1.8664,2.7939,2.3507,2.6277,1 
3.6256,10.4098,2.6003,2.2792,1.7288,1.8777,1.8692,2.9103,2.5901,2.908,2.7918,-0.0891,1.581,3.3609,1.2374,0.2363,1 
1.4383,10.5458,2.1795,0.8082,2.7964,2.3627,2.1435,2.6367,1.0197,0.6021,2.621,-0.0865,0.5843,2.747,2.7406,2.2988,1 
2.2232,9.1894,0.0929,2.9941,1.6325,2.9101,1.7073,1.8899,1.3638,0.276,2.0516,1.0669,2.2053,3.6507,1.2865,2.1755,1 
1.2136,9.2642,3.2684,2.0749,2.9421,1.6281,3.0959,0.8182,1.8054,2.9188,3.862,1.3669,1.4773,0.9237,2.2158,2.2086,1 
1.6207,9.5112,2.6118,4.183,1.344,0.9166,2.0138,0.7048,3.5937,2.7078,2.2146,0.8904,1.3243,2.2205,1.5662,0.7502,1 
2.1917,8.9764,2.9433,3.0139,2.912,0.5498,0.4731,0.6831,2.2657,1.6629,1.5026,0.5684,1.2301,1.475,1.0778,3.8058,1 
2.4926,10.2328,1.5632,3.0441,2.9351,1.8574,2.1787,1.077,2.5159,1.8733,0.5689,3.5354,2.9297,2.746,1.8335,2.3315,1 
3.1649,8.6154,3.2194,3.5276,2.054,1.7633,2.0532,1.768,2.3252,1.6532,4.0379,1.2509,2.2298,0.7682,2.5711,2.6384,1 
2.7814,12.5381,2.3668,1.2237,1.5821,2.8011,3.3354,3.6508,1.8157,0.8779,2.9387,1.1941,1.321,1.8855,2.1967,2.0951,1 
0.6291,10.8613,3.8894,2.6936,0.484,1.1794,2.0619,3.9671,0.3196,1.724,3.658,2.6581,2.1197,0.1291,1.7218,1.8931,1 
1.558,9.3721,2.5158,0.9713,2.3848,1.4518,2.6118,2.3346,2.0328,1.3022,1.7934,2.7561,1.7982,1.6033,1.4212,1.8315,1 
0.8265,10.4348,1.2581,0.7373,1.7454,3.0879,3.307,0.2771,1.8784,1.2708,1.0101,1.9148,2.064,2.0438,2.1168,2.3413,1 
3.9929,11.3242,3.2016,4.2931,2.6237,0.731,0.3871,2.5059,1.8358,2.3993,0.8892,1.0133,0.5934,-0.0935,0.4419,2.4197,1 
1.984,10.3689,2.1312,2.476,2.6239,2.5706,2.2643,1.5483,2.1312,1.4595,2.1459,1.8397,1.459,2.1736,3.1323,1.1514,1 
2.1755,10.4349,0.6663,3.3595,2.4975,3.8587,2.5795,1.9255,1.7886,3.081,2.7694,1.9787,2.6144,1.4333,3.0706,1.4141,1 
3.3946,9.0944,5.3065,3.2699,3.3329,2.8498,0.9496,2.3485,1.1136,1.5169,0.7965,1.9404,3.7914,3.5824,2.8302,3.2633,1 
2.8375,9.1783,1.0606,2.6672,2.2203,2.7754,3.2821,2.6052,2.2877,2.3093,0.6467,1.6127,2.4131,2.5438,1.6017,1.673,1 
2.5861,11.9271,3.1062,2.762,1.1889,1.201,1.1795,-0.2183,3.6798,1.3125,-0.5033,0.5415,2.151,2.2565,2.9724,2.1323,1 
1.6035,9.1586,3.5143,2.735,-0.4401,2.1901,1.9492,0.9144,2.7278,2.4995,2.1772,2.2418,1.0054,2.4236,1.622,3.4355,1 
2.9704,11.127,2.9345,0.7475,2.511,2.3197,1.2121,1.4936,2.5136,1.957,2.5679,1.0944,1.1795,2.4017,2.8508,2.3556,1 
3.1384,10.6059,3.4328,1.5526,2.6942,1.6066,3.1692,1.248,0.9051,1.9478,1.9814,1.6612,3.4918,0.9633,2.8925,4.7506,1 
1.568,9.1539,1.6339,1.6535,1.055,1.7634,0.0877,3.1659,1.394,2.6063,3.0306,2.4428,1.5608,1.9726,3.474,1.8013,1 
1.8748,12.427,2.2893,1.8637,2.4988,3.9649,2.31,1.2303,2.8454,2.4889,4.1358,2.5494,1.5442,3.6765,2.0075,0.9424,1 
1.2767,8.3263,0.3404,2.4069,2.2535,3.1875,1.5714,1.8781,1.7594,2.0086,2.7957,3.3518,3.2547,0.3161,1.5746,2.762,1 
1.6433,10.0613,0.9311,2.4838,1.2629,1.0747,2.7632,-0.375,2.9431,2.3441,3.5172,1.677,-0.1627,1.5014,1.7943,1.3353,1 
1.4725,10.0497,1.4009,0.2721,1.573,2.375,1.841,2.5098,2.9283,2.2949,2.6283,0.7476,1.6965,1.2805,2.4545,2.2253,1 
2.1867,8.8742,3.8025,1.2712,1.1121,2.5486,1.2972,1.0687,2.709,1.3044,3.0838,1.7454,2.5585,0.2096,1.5621,1.6681,1 
2.4563,8.7891,1.3514,3.3355,0.7789,2.5649,1.8312,2.0061,4.7264,1.9267,2.2553,0.7635,2.8346,2.2837,0.0243,2.6632,1 
1.5737,9.7916,0.0553,2.4521,2.1376,1.2121,3.0392,0.8871,1.3599,1.2843,1.7531,2.4597,2.2638,1.778,2.2845,0.6895,1 
0.1282,9.2878,2.8416,1.8313,1.3415,2.0542,2.2912,1.0361,0.9846,1.8713,1.595,2.4551,1.6254,2.8619,2.3063,2.6138,1 
3.3387,9.6064,0.9289,2.2694,2.0909,1.3704,1.7772,2.0672,2.236,1.0807,2.7014,3.1117,3.7765,1.4416,1.0241,1.8847,1 
2.8013,11.2311,0.4411,3.4588,3.6276,1.6689,2.8951,0.2252,3.3635,2.6261,1.9199,2.4918,3.37,0.7039,1.2628,3.4537,1 
2.0917,9.9567,1.3188,2.7234,0.7401,3.5826,0.6802,0.623,2.4671,1.2052,2.6238,0.4982,1.3684,1.9513,2.8456,1.9727,1 
1.8217,9.826,3.2649,1.9286,3.0131,1.6314,3.5473,2.2105,3.0823,1.2276,2.4293,0.5715,3.0184,0.8076,2.455,1.734,1 
3.244,10.5718,3.0094,2.1916,0.8811,2.1765,2.1128,3.2752,1.1566,2.3625,0.6078,2.0457,1.3872,2.1706,-0.7212,1.7653,1 
2.3391,11.7855,0.5372,2.2272,1.5109,2.1833,2.891,3.7983,1.4405,0.3731,2.8667,1.5659,0.8033,3.1504,1.9942,0.6201,1 
2.2027,10.5172,2.9831,1.9268,2.7547,2.5179,2.3437,3.407,2.8148,1.2672,2.1457,3.3901,1.3948,2.8754,0.9153,2.5859,1 
2.6713,9.1664,0.5515,3.0664,2.6548,2.5259,1.5312,2.5711,1.5859,1.7905,1.596,2.2976,1.3778,0.9835,0.4036,2.2326,1 
3.2885,8.9504,2.9977,3.4519,2.1621,1.8559,0.8893,2.5203,1.684,2.6102,0.3556,2.4107,1.4569,4.258,2.9189,2.3312,1 
-0.0972,10.5224,2.1617,3.5057,3.2848,0.3297,2.6244,1.821,2.6632,3.6811,2.1209,0.5664,1.1158,2.1931,0.9578,1.0921,1 
3.1235,10.9477,2.9167,2.0799,2.5327,2.4502,0.8934,2.9161,1.8236,2.2861,3.0323,2.0399,2.8373,2.3056,1.5961,-0.4721,1 
1.4044,9.3881,0.6443,1.6216,1.5403,1.5188,1.1079,2.8997,2.0646,1.9759,2.1122,2.0939,3.9676,2.1084,0.4539,1.8672,1 
2.2926,10.5588,1.7943,0.8069,2.8769,1.8682,2.1139,1.7873,2.7855,1.1054,2.2406,1.3523,2.0772,2.049,2.0652,1.7524,1 
3.7535,9.9503,3.0347,2.207,1.7203,3.0704,1.4264,1.8743,2.338,1.0299,2.9893,2.2391,1.9967,1.5774,3.222,3.9432,1 
1.0936,11.8482,4.2001,1.5297,1.9817,1.1628,1.8957,2.2446,2.2138,-0.2303,2.9894,0.8064,2.817,2.475,1.8561,-0.6463,1 
3.0608,11.4724,1.5874,1.6653,2.4685,0.5925,1.8429,2.8495,1.2307,2.824,2.9415,-0.1355,1.9666,1.1721,0.5936,2.1868,1 
-0.2848,12.3279,2.8733,2.5698,3.0595,0.5296,3.0691,2.4977,3.0279,2.1944,2.1462,1.9118,1.5317,2.1089,2.1293,1.9821,1 
0.8299,10.2271,1.484,2.3923,2.4914,2.1831,1.3795,2.0699,2.5842,2.9586,2.0199,0.9215,2.5412,2.7366,1.3438,1.7005,1 
1.8311,9.3067,0.7378,3.4769,1.7453,1.1954,1.9054,3.3006,2.8816,1.1625,1.4291,3.1803,2.1385,0.2156,2.1649,1.9307,1 
2.7582,8.2357,1.7621,2.6389,1.9825,-0.2106,1.6867,2.46,0.9467,1.6873,2.3797,1.4586,0.8853,2.8947,2.6441,2.1877,1 
0.8802,9.6536,2.2354,2.2083,1.5367,2.559,0.5127,1.5694,-0.3346,2.5759,1.5412,1.7881,1.6363,1.4199,2.1443,1.8391,1 
2.6564,9.134,2.3369,1.7637,1.3814,1.5886,1.5491,2.9014,1.7006,3.0368,2.04,1.9098,2.7177,1.0919,1.831,1.7631,1 
1.6855,12.2034,2.2937,1.7521,2.975,1.5232,1.3533,0.0632,2.0414,3.0555,1.959,1.7891,0.3005,0.8265,1.9116,0.8697,1 
1.7646,7.9229,2.1502,1.8609,2.9355,0.3986,2.0892,3.8208,2.3671,2.572,1.4784,2.7909,0.4099,1.8021,0.4567,3.4807,1 
1.9033,10.4256,0.8509,1.9036,1.772,2.8542,0.2996,2.5392,0.7663,1.6054,2.5638,2.4202,1.4243,2.125,1.6173,1.3899,1 
3.7021,11.6868,2.7765,0.4699,1.2277,2.3164,1.1761,1.4706,2.6596,2.9711,1.3633,1.3413,0.9244,1.3925,1.3177,2.0033,1 
3.1398,9.0187,1.3903,0.425,0.9439,3.0568,3.5165,-0.1334,3.5429,0.9505,1.964,1.5786,1.1152,0.6448,1.7005,1.5354,1 
2.2661,9.7898,1.5964,1.9036,1.3767,2.0668,3.4491,3.1882,1.8842,0.7369,3.4979,3.363,0.3932,2.623,3.575,1.8278,1 
2.4739,9.5617,3.1466,2.0786,1.3821,2.0883,-0.3189,1.7637,1.9091,-0.0805,1.4418,2.7157,2.2084,1.1799,2.753,2.1698,1 
1.0453,9.199,1.6597,1.1825,2.0778,1.6032,2.3639,3.0032,1.3806,3.4703,3.2204,2.8507,2.8408,1.5348,1.8131,2.4541,1 
2.5338,9.807,1.7701,3.5367,3.0621,2.2298,0.347,3.6413,2.7987,1.8454,2.3343,4.1476,2.2314,1.0708,2.5582,1.3752,1 
1.608,9.9387,1.5847,2.5378,1.7741,3.1438,2.8547,3.7673,0.6122,1.7198,1.8495,3.3968,2.6143,1.7296,2.4686,1.8064,1 
2.7157,8.9601,1.9044,1.9345,1.3853,2.5203,2.2022,2.3713,2.0438,1.5668,1.9254,2.6049,0.5739,3.3144,2.1735,2.0728,1 
2.5481,8.6969,1.7246,0.491,4.1112,2.1008,0.8235,0.8658,0.5088,2.8637,2.5382,1.0513,-0.1347,2.7651,2.8696,2.5073,1 
2.1059,9.7423,1.0366,2.6326,1.9378,1.3909,1.9515,2.5256,1.717,1.0381,2.4193,0.5777,1.659,2.1899,1.0246,1.3594,1 
1.9617,11.3369,2.5101,-0.1137,1.7614,1.4295,0.6738,2.0472,1.7271,-0.7568,1.9647,3.1204,1.0622,0.3939,2.3235,2.4813,1 
2.823,10.369,0.8492,0.3655,2.0495,2.9467,1.8303,0.8935,1.347,1.3918,2.6217,1.1764,0.6141,3.6739,2.5794,3.3362,1 
1.8293,8.8867,1.4255,1.8906,2.046,2.1983,2.2963,0.1345,0.3149,1.6825,3.828,0.201,2.0493,-0.0521,0.8201,2.56,1 
1.1066,10.0677,0.0816,0.8126,0.378,1.173,2.9214,2.8605,4.4666,1.5264,2.3508,0.3885,2.7816,3.2782,4.4748,2.7534,1 
3.7334,10.8438,1.6333,3.5974,2.6244,2.2015,3.2693,2.7881,2.1996,1.602,2.386,-0.2269,2.1552,3.2581,1.8415,2.0711,1 
0.742,9.5626,2.0156,3.4821,2.8638,4.0367,2.2905,1.4594,2.2086,0.3032,0.9729,0.199,1.6723,1.4514,2.1961,1.5666,1 
-0.9435,11.0403,1.3785,2.2598,1.9321,1.4933,3.4871,3.1274,1.0146,0.3522,0.4826,1.9238,3.8884,0.847,0.8853,1.1104,1 
2.4949,9.463,2.9741,3.0074,1.537,2.1681,3.7553,2.5087,1.1908,1.6177,2.769,2.7425,1.0719,1.678,2.6314,1.0864,1 
1.2838,9.3098,0.7271,1.904,-0.6074,3.8438,2.0799,1.5505,3.4223,1.7756,2.0786,1.2733,2.8382,2.6042,2.962,2.3602,1 
1.4212,10.4351,0.2799,2.9408,1.6298,1.8799,1.8356,0.5647,3.2554,0.9957,4.5567,2.2447,2.1231,3.7031,2.7302,3.3185,1 
1.675,12.5295,1.9802,1.9813,0.7131,2.4752,2.1296,2.3137,0.7031,2.0989,2.5548,3.0892,2.5251,3.593,2.3615,1.0607,1 
3.694,8.4241,4.9428,3.2932,1.8934,2.7601,2.3838,2.3607,2.1587,2.888,2.2442,0.6032,3.1848,3.0061,3.1257,3.2829,1 
3.5615,7.982,1.0244,0.905,1.7211,1.1436,2.6833,0.4101,3.2683,3.6113,2.9764,2.3456,3.1917,1.6017,2.7929,1.5031,1 
3.5546,9.2997,2.7857,1.5411,1.9399,1.7008,3.3252,3.8331,1.7091,0.7265,1.2789,2.2518,0.3615,2.6032,1.3985,4.004,1 
2.8322,9.0572,1.1273,3.0408,2.1071,1.1934,2.1641,2.0874,2.692,2.2973,3.3062,2.2412,0.9496,0.9442,2.5621,2.4144,1 
3.5054,11.0968,2.8774,2.7595,2.5251,-0.6587,1.7388,4.6392,-0.4013,0.1045,0.8913,3.4076,2.7378,2.8551,3.0789,0.6143,1 
0.2139,9.4723,4.759,4.1417,2.574,1.8344,2.0248,1.2843,2.0801,2.5509,0.7686,3.6834,1.6732,1.3982,2.4085,2.3677,1 
2.3246,8.6291,1.7059,1.5541,0.4359,2.1788,-0.4256,2.1668,0.3405,2.081,0.2153,1.4573,2.2838,-0.3125,2.0326,1.7402,1 
1.6557,9.9677,0.2164,1.7585,1.014,2.3712,2.1994,0.4516,2.25,0.6991,1.4572,2.6549,2.5381,3.1689,1.7176,1.5576,1 
0.9006,13.2068,1.6969,2.5252,0.4589,1.9594,2.2854,3.3817,1.8165,0.5899,3.7251,1.9089,1.1272,0.2411,1.8896,2.6842,1 
1.3404,12.6115,1.1806,2.1568,2.6802,4.2537,3.629,3.0927,1.8125,0.4794,2.2259,-0.0788,2.1879,3.1424,1.0297,0.9691,1 
3.315,9.4711,0.2162,1.9392,1.2258,2.2028,2.527,2.8571,1.7222,1.6399,3.0645,2.2627,0.7297,1.0467,2.1686,2.1716,1 
2.3772,12.436,0.5098,2.1385,0.2152,2.7037,2.2398,1.9057,2.9928,2.0917,1.3824,1.4337,1.0345,3.8477,3.2095,2.0377,1 
-0.0613,9.9806,0.4164,2.5628,3.1857,1.5397,0.9901,1.5255,3.4906,2.6045,2.2024,-0.5185,2.33,3.3219,3.1584,2.9952,1 
3.5712,8.4878,3.2246,2.8777,1.9659,1.2368,1.4573,2.593,1.7627,1.8012,2.0382,1.4962,1.1644,1.2258,4.0128,1.2433,1 
3.6761,9.9781,1.892,2.0326,0.9477,1.3787,4.0135,0.8274,2.9498,1.857,2.2334,2.4557,1.831,0.0853,2.8655,2.236,1 
2.0484,9.8136,0.9701,4.1102,2.2811,1.1637,-1.058,1.6,2.2111,0.7299,1.0296,1.4114,3.1273,4.7325,1.7391,3.1247,1 
1.975,9.0951,1.1691,3.3149,1.1596,2.7722,0.4231,1.9273,1.8572,2.7221,3.9378,2.6248,3.0887,2.7325,3.2405,1.9852,1 
2.1747,9.7999,1.2042,1.2687,0.4293,2.2557,-0.8282,0.2339,2.4001,2.4582,0.9483,2.2464,3.93,1.8984,0.5727,3.4178,1 
1.3865,7.6392,2.5921,3.4082,0.3973,0.4641,2.9565,1.3676,2.0526,3.0745,2.3732,3.5513,2.85,1.6451,2.9412,1.2351,1 
2.3342,8.8634,2.3603,1.8475,3.341,-0.0271,2.1825,0.655,2.0454,2.1515,1.3617,1.6162,2.6519,1.6125,1.0622,1.1192,1 
1.1525,10.8168,3.3109,2.5739,2.8256,2.4346,2.4736,2.7183,1.4233,3.4608,2.4816,1.8405,3.6794,1.6449,2.1318,3.3949,1 
3.4425,11.5101,3.2037,0.505,1.223,1.277,1.7102,2.8252,1.5838,0.5813,2.1684,2.2212,2.8716,0.7631,1.8368,2.5982,1 
2.293,8.9633,1.135,0.726,1.6541,1.535,1.8274,1.6199,1.38,1.9973,3.0773,0.9027,1.1922,2.2405,1.6724,2.6529,1 
2.6812,11.3367,0.6791,1.346,0.4335,2.8136,1.2847,2.9226,2.806,0.9447,1.939,2.828,1.2706,1.6006,0.7982,2.0625,1 
2.2433,11.2309,0.4589,0.5093,-0.9816,2.4568,2.5696,0.525,1.0005,2.0925,3.3565,1.9362,2.3806,1.8878,1.8023,2.1765,1 
-0.1308,10.0345,1.9372,0.4927,1.0578,0.8367,-0.0696,2.5545,1.5421,2.2522,2.8726,0.8428,1.6973,2.7141,2.8287,3.7745,1 
1.3893,11.039,1.411,2.9877,3.1386,1.0744,2.2719,-0.069,2.4836,1.5015,4.1883,0.5545,0.4528,3.1368,3.0164,3.268,1 
2.2295,8.7732,2.5929,1.0876,1.2066,2.2464,1.881,1.4812,2.0516,3.1817,1.7513,3.1944,1.3307,2.2194,1.1842,-0.2392,1 
2.6067,10.2991,3.8482,2.6164,2.9659,1.2369,2.0108,1.5527,1.1776,2.5543,0.9665,3.7319,0.934,1.5204,1.8275,1.8839,1 
2.3124,7.7312,2.3855,3.4783,0.4856,2.6423,1.572,1.6806,2.0459,0.3737,0.3135,2.6433,1.9866,4.5191,1.7522,2.1182,1 
4.3946,11.6263,1.4575,1.9338,3.495,0.2617,2.96,1.2961,2.1959,3.1732,1.8194,2.129,1.5966,1.9679,3.1009,1.4785,1 
1.7889,9.5757,2.4847,0.9811,3.9502,2.4807,1.861,1.5375,2.5734,3.383,2.5353,0.7076,1.3491,1.2491,0.9633,0.8233,1 
0.5966,10.2587,4.2866,1.667,1.6408,3.7075,2.6503,0.8225,0.8921,0.356,0.811,0.9632,0.5767,2.5323,1.1275,1.3904,1 
0.1455,11.7021,1.3567,3.1394,0.8569,2.2865,2.4655,2.885,3.7625,-0.097,2.3197,3.3686,1.3375,0.3965,0.7566,2.685,1 
1.6391,9.3546,3.5541,0.7847,1.9861,0.6367,2.1407,2.9693,3.9586,1.4044,2.8299,3.3095,0.4768,1.3759,2.3412,4.0853,1 
3.261,8.7803,2.6037,1.245,2.2544,2.5487,2.6276,2.5332,3.2798,3.0938,0.5337,0.7578,1.8328,2.1492,3.6405,1.329,1 
3.1585,9.4644,2.14,1.5876,1.1992,3.1942,2.6932,2.7851,1.9282,1.1648,3.7611,2.8447,0.7419,2.4509,3.4866,1.0992,1 
1.2725,9.2542,0.6757,2.178,1.298,3.5036,1.6087,0.3349,1.4258,-0.0577,3.152,1.7335,2.0204,3.2791,1.5699,1.8725,1 
1.3851,9.4591,2.0743,1.6506,3.163,1.0346,2.4127,1.1608,1.7349,1.3061,1.9803,3.7795,3.2699,0.7816,2.8273,1.3827,1 
1.7844,9.2482,0.8746,0.5859,2.9513,1.0387,0.1333,3.4237,3.8677,1.2753,2.4695,3.4163,1.5521,4.8412,2.4213,0.4948,1 
2.913,9.2132,0.199,2.3926,0.6747,2.2425,2.2109,3.8653,4.9176,2.0032,4.4261,1.8397,1.4269,2.4013,2.4986,2.8305,1 
3.0817,9.2698,1.3684,2.3207,2.5683,3.0127,2.1147,0.7395,2.2667,1.7512,1.4623,2.9717,2.1771,1.5762,3.1367,0.1315,1 
1.0769,10.5787,4.1325,1.2815,3.1445,2.1175,2.7194,2.4473,3.0578,2.7785,1.988,2.6713,2.2059,2.1884,1.6552,1.9527,1 
3.2624,10.549,1.3174,0.0143,3.8594,2.8141,2.2435,1.9755,1.2689,2.2679,0.7711,2.4965,2.0036,2.3594,0.4271,2.4326,1 
1.0175,11.486,0.8305,2.6186,3.4587,2.5915,2.2505,2.6619,1.7049,2.7395,1.9802,2.8633,2.5888,1.6351,2.3664,0.7757,1 
3.5185,9.1659,0.0153,1.2418,2.0752,2.7224,1.0082,2.8232,2.74,2.208,3.9052,1.0304,0.4884,2.3842,1.2213,1.5923,1 
2.0105,11.6626,2.0062,2.0349,1.6237,1.9678,3.1713,3.0434,2.6365,1.8482,2.0081,1.4962,-0.7077,2.8277,2.0528,1.1589,1 
2.7252,10.2192,1.5542,1.1183,1.8497,3.7156,1.9544,1.5396,1.3966,1.9848,2.0947,2.4998,3.2402,-0.3654,2.22,2.7312,1 
2.971,9.6606,2.8696,2.4421,5.062,1.0398,1.4408,1.4069,1.93,2.3668,1.5716,-0.0893,1.609,2.5195,0.8298,1.8226,1 
1.9392,10.4868,2.5095,3.1592,1.8905,1.8014,0.3887,2.5135,-0.6933,2.5072,1.7229,2.5825,1.1736,0.644,3.4087,1.4607,1 
2.7483,8.7431,1.3116,0.3827,2.6025,1.0276,2.4744,2.4479,1.7262,2.1555,2.5221,2.5655,3.2557,2.7152,1.8265,1.7943,1 
1.3304,10.2491,2.4567,3.3866,1.2371,2.0341,0.7239,0.8859,1.7405,0.4075,1.565,1.039,1.8166,2.5338,1.9155,1.7067,1 
1.8362,11.8497,0.4297,3.4982,0.5565,0.3412,3.4705,0.7997,3.4871,2.2744,4.1094,2.4214,3.4116,2.7242,2.2847,1.8555,1 
3.4272,9.7295,2.0566,1.8613,1.3407,0.6551,3.8139,1.2549,1.4211,2.1277,2.6293,3.4135,0.8051,0.9002,1.0976,2.2052,1 
1.2613,10.1208,1.7086,2.7909,0.9851,2.3562,1.0308,3.1002,2.428,2.4327,2.7309,4.8522,2.4032,1.459,0.1049,2.9498,1 
2.0718,8.6281,3.7367,3.0511,1.2749,2.6853,1.4558,1.5425,1.3249,1.9952,1.803,2.5022,0.54,2.8283,1.8004,0.5942,1 
2.0802,11.2174,2.0239,3.8623,1.9226,1.3573,1.9307,0.0545,0.4539,1.4207,1.7746,3.2647,3.3538,2.2013,1.4739,2.3865,1 
2.1312,10.9694,1.4859,2.2686,1.4071,1.6237,0.3096,1.6581,0.0714,2.4473,0.0702,0.5579,0.7226,3.237,2.5475,0.5673,1 
1.3598,11.4388,0.4102,2.1502,2.1694,2.2238,2.5647,0.9672,0.8677,1.8402,4.1291,1.5563,1.5394,0.7188,0.5009,0.7362,1 
2.792,8.5765,2.7247,2.1091,1.4122,2.0304,2.2553,2.3257,1.0732,2.3869,2.7443,1.4686,1.3591,1.5482,2.5772,1.5103,1 
1.7399,8.3865,2.4897,1.4373,1.1338,1.2476,1.8107,2.026,1.1968,2.6518,1.0371,3.0561,1.4736,0.1965,2.3844,0.85,1 
1.0988,10.3735,2.3359,4.2921,2.2114,1.5977,2.1318,1.093,1.5285,2.9437,1.3587,3.0016,1.5014,1.0292,0.3764,1.3554,1 
2.1586,8.007,1.1279,2.5104,2.4292,1.5521,3.9176,2.6734,3.7543,2.209,2.3924,1.5802,1.8938,2.584,2.3692,1.5168,1 
3.4825,10.8091,2.3045,2.888,2.7649,1.0585,2.8028,1.3354,0.9403,1.1713,-0.3669,1.3343,1.707,1.265,3.0488,0.4479,1 
0.206,9.3295,0.5657,2.4018,3.3085,0.6709,3.2919,2.6993,0.6912,1.4502,2.3314,3.4759,2.7018,0.2982,1.2083,1.7321,1 
1.4034,10.6551,1.3839,2.3073,1.4684,0.8351,3.2583,2.8691,2.0331,2.901,2.4337,2.1098,1.5347,0.8629,3.5319,3.3402,1 
1.2524,10.3013,0.4999,2.2849,1.2914,1.6875,2.205,0.943,1.8748,1.2503,1.629,0.1935,-0.099,1.8733,1.623,1.7647,1 
2.4622,10.3997,2.4345,0.5425,2.6825,1.4228,1.4513,2.1769,2.9335,2.5564,0.6557,2.3027,2.9363,2.1743,1.612,0.9586,1 
1.1987,9.8301,2.8772,3.4776,2.2501,1.5701,0.0966,3.4904,4.5353,0.78,1.8515,1.057,3.827,0.4934,0.8539,1.1411,1 
1.6524,11.3735,2.7188,1.1066,2.9314,0.4536,2.6559,1.1971,2.6162,1.9554,3.0895,1.0608,0.7842,0.8789,2.2862,2.2842,1 
0.9447,10.1396,1.2421,4.7474,1.0035,2.8353,1.5227,3.2713,1.5954,1.9971,2.0099,4.7925,1.7111,2.4297,1.4415,1.9785,1 
3.1425,7.6212,1.9042,1.0319,2.029,2.6958,3.3897,1.2086,3.3618,3.374,1.6884,1.9264,-0.0233,3.0076,0.3954,1.4093,1 
0.9313,7.7712,3.0801,2.2942,1.1437,1.7355,2.7115,1.6123,2.1187,1.1606,3.5312,1.8172,1.4821,1.5514,0.5306,1.4841,1 
3.0697,10.6059,1.6169,2.2241,2.15,1.6605,2.3214,0.9805,1.5144,2.6497,1.7405,3.1796,0.6374,1.8458,2.8568,1.0789,1 
2.3916,10.7185,1.6687,2.6764,1.6888,1.621,2.6474,2.5079,2.7779,1.3948,1.5007,3.8532,0.7337,3.2148,1.7414,2.4169,1 
1.8061,10.8651,2.1231,1.2092,2.9712,3.231,1.4917,3.8957,-0.0605,3.866,3.0194,2.0485,3.1282,0.9659,1.6976,1.6527,1 
0.2426,8.9126,2.9736,1.6366,2.2482,1.0257,3.1234,1.7536,0.9721,2.9891,1.1295,2.4597,2.6869,0.5575,3.0407,1.3779,1 
-0.4117,8.7108,2.0584,2.9811,0.5442,1.0684,0.5518,1.9221,2.1468,1.8295,0.866,2.5548,-0.0323,4.7666,1.2363,3.1724,1 
1.8415,7.7192,2.4244,0.8017,3.4772,2.3841,1.6614,1.5711,2.3101,0.9471,5.1042,2.1596,1.7711,0.7698,0.9848,2.3953,1 
3.2411,10.1588,2.571,2.1165,2.4386,1.976,3.5527,0.83,2.2117,2.9161,1.5644,2.5347,1.7061,1.3894,2.5427,3.4858,1 
1.3075,9.7925,3.3074,2.0538,3.8352,0.0788,1.2175,1.2177,2.8934,0.4217,1.2357,2.6759,3.3556,3.451,1.8373,3.1834,1 
2.4691,9.448,1.3818,1.713,1.3495,0.9755,-1.0951,0.6279,-0.5786,1.3641,1.2011,3.0439,1.8642,2.681,0.9362,1.3459,1 
1.4973,8.4608,3.084,1.429,2.3542,2.3765,0.1853,3.2617,2.5326,3.491,2.3723,0.066,2.9426,0.7564,0.5101,0.803,1 
3.1034,9.9797,3.73,1.6618,2.4903,2.7977,0.6475,1.3275,4.6699,1.7837,1.7613,0.136,1.7024,0.7198,2.1254,2.9045,1 
