Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
1.8754,8.068,0.9175,0.9881,1.0947,2.7317,4.6913,3.0751,1.7051,3.4402,2.191,3.0669,2.0668,2.9434,1.3257,2.7102,1 
3.4434,8.9749,2.4236,1.3509,1.8393,1.2113,0.5635,3.0521,2.5194,2.7433,3.5031,0.2829,2.4505,2.4354,1.5967,0.5812,1 
0.6023,10.2625,0.9773,2.1238,2.2037,2.0477,1.6971,1.5959,1.8823,2.611,1.9053,1.7097,0.4406,1.539,2.7758,1.9006,1 
3.4644,11.2879,1.0828,3.8331,2.0378,2.3373,0.3757,1.447,2.7802,1.721,1.2842,1.375,3.5755,1.435,4.6369,-0.3074,1 
1.7455,10.6618,2.9184,3.7303,0.952,2.0955,0.0398,1.8404,2.1242,-0.299,2.2054,2.0905,3.3105,0.6856,4.5581,1.5511,1 
1.4176,10.9343,2.558,3.8931,3.3205,0.1932,1.0002,2.8764,1.9654,1.9104,0.2368,2.2675,1.7841,1.4266,1.9263,2.0637,1 
1.0071,9.9991,1.3599,3.0335,0.7381,2.2239,2.9248,2.4478,0.9686,1.5314,3.5088,2.6601,3.2686,3.7333,1.9811,2.4165,1 
1.6136,10.4227,0.4045,0.8154,2.3282,1.61,1.148,1.7918,1.1474,2.0859,0.2642,2.4703,1.3442,2.8418,1.6387,2.1867,1 
1.9821,10.8813,3.2101,1.4137,2.4591,0.8524,2.3307,0.973,0.794,0.5384,2.5332,3.3119,1.0015,1.4771,4.5111,2.8494,1 
1.5247,9.5873,0.5063,1.2015,2.6488,1.4619,0.6936,3.0419,2.6018,1.7711,1.3636,3.5931,1.9962,2.989,1.581,3.6789,1 
2.7557,10.9531,3.7079,2.7225,2.1131,3.6632,1.4676,2.8385,2.3417,2.6214,2.8335,1.2295,3.2093,3.8593,1.7377,2.8728,1 
3.9924,11.0959,2.4561,2.0635,1.8323,1.2615,0.3527,1.7654,3.3898,2.4451,1.9218,0.3036,1.3142,2.9516,2.6793,1.8791,1 
0.9557,8.474,2.6405,2.3773,2.7291,1.7162,2.181,4.19,1.7284,1.4326,0.9367,0.3242,3.0293,3.7131,0.8788,2.6951,1 
2.0521,9.4935,1.4932,1.5582,3.5983,1.7918,1.9451,2.1623,2.8756,1.5365,2.822,1.9577,2.7822,1.2717,1.7371,1.0315,1 
0.9124,9.2355,2.5497,2.867,1.6938,3.3143,2.0518,2.9083,2.4964,2.6932,2.7439,1.7434,0.6229,3.0811,3.699,1.2438,1 
1.075,11.0696,3.9941,0.9192,2.7357,1.8407,1.6729,1.8054,2.1647,2.0953,3.4972,1.5689,0.6638,0.6551,2.7697,2.1988,1 
1.4279,10.2823,0.4965,1.5246,3.6157,1.8862,0.8208,4.0355,1.7859,1.6296,2.1665,1.6475,2.7203,0.2576,0.7715,1.4367,1 
1.8721,10.5849,2.8187,1.0738,2.4287,1.3678,3.753,1.9278,2.0287,3.1103,3.7935,1.9421,2.6083,0.7382,4.0015,2.0116,1 
1.8342,9.4061,1.954,2.4669,3.085,2.4456,2.5485,1.9241,3.318,3.5496,2.9761,3.5707,2.1907,2.0743,2.0778,2.803,1 
0.5048,9.9606,2.6185,1.6225,1.0375,0.8111,2.4765,2.8171,3.307,2.0472,2.6892,0.9789,-0.4589,1.3036,0.8026,1.994,1 
1.1966,10.6474,1.9916,2.1904,0.2621,1.0277,0.8089,2.9271,1.6271,2.1413,3.1785,0.9922,1.4412,1.344,2.6543,0.1965,1 
1.1444,8.7129,2.0803,2.158,1.576,1.9081,1.0402,-0.4928,1.016,1.1483,0.871,3.109,-0.1618,1.9992,1.8672,3.2709,1 
2.9757,8.7768,0.789,1.8115,1.328,2.0573,2.2525,2.1282,0.7206,3.2813,1.7374,0.7471,1.5897,2.4652,2.1702,3.1243,1 
1.4677,9.0393,0.941,2.9082,3.3517,2.2231,2.1938,2.8613,3.5296,0.8898,3.2411,1.8779,1.7073,0.8938,1.8532,1.1161,1 
0.8789,8.8082,2.6315,3.2586,2.0416,1.2273,0.4619,1.4445,3.2365,3.0839,0.8116,3.9749,1.8209,1.6888,-0.4061,1.7282,1 
2.2458,8.7849,1.9619,2.8273,2.3269,0.0956,1.8378,1.4426,0.8397,2.767,1.7381,0.9263,2.0457,1.1428,2.4458,2.2089,1 
2.4989,10.2647,2.7701,1.8044,1.955,2.5549,1.741,3.201,0.8743,1.197,2.4995,1.3021,3.1485,3.1466,1.0126,3.9685,1 
2.2247,8.6416,1.6483,1.309,2.4993,1.9223,1.3324,2.1071,3.2022,1.4637,0.3397,1.6679,1.5508,3.8087,3.8932,1.8847,1 
1.8485,10.2208,1.0921,3.0606,3.0392,1.1037,3.6733,1.7775,0.151,1.8387,1.8936,2.4919,-0.1334,1.3366,1.6523,0.8565,1 
2.8066,9.7791,1.142,2.3582,2.7147,1.3977,0.5274,1.69,2.0804,0.186,2.9244,3.4092,-0.8672,2.5835,2.0919,3.0543,1 
1.5002,9.5585,1.9014,-0.4277,3.9305,1.2071,2.9588,0.5186,3.0086,2.6565,1.457,1.4949,1.9801,2.0226,2.0256,3.5888,1 
2.3341,11.1292,2.0422,1.9818,3.7072,1.3774,2.1876,2.0904,1.0302,1.1566,-0.0407,2.7653,2.8884,3.4918,1.4341,0.4512,1 
2.9351,10.7964,1.285,3.6473,0.7317,2.6215,2.5042,1.7462,1.2657,1.5013,2.0664,1.9945,2.7234,0.6288,1.9558,0.0169,1 
1.0828,8.8111,1.2115,2.0008,1.5656,2.8004,2.4967,2.331,2.153,1.5884,1.616,2.9156,0.529,1.7313,0.6802,2.5986,1 
4.0347,10.055,0.6065,1.0038,2.1028,0.7523,1.8717,2.086,2.4051,0.3611,3.1927,1.1886,0.9564,1.2063,1.3795,1.3925,1 
3.4691,10.7593,2.5196,1.2234,0.9548,0.9701,1.4867,0.9155,1.3992,3.0893,1.9747,2.328,-0.5581,-0.8246,3.0557,1.7561,1 
1.8226,9.6194,1.4414,2.6105,1.4774,0.87,3.1592,1.106,1.1585,2.1867,2.5076,1.3566,1.2809,2.9232,1.3423,3.0963,1 
1.2241,8.1647,2.7938,2.5552,2.3638,0.6522,1.1002,2.5864,1.4355,2.5631,2.2256,2.3069,1.8313,3.2861,1.7968,3.3217,1 
3.372,10.0732,3.9981,0.8578,1.5763,2.8735,2.9447,0.9003,3.2034,1.6264,0.642,3.1515,3.4277,1.7181,3.5441,0.6413,1 
0.4707,10.8529,1.88,2.7344,2.7457,2.6648,2.2414,3.8326,1.5845,3.3117,1.1341,3.2941,3.2826,1.4903,1.7097,2.954,1 
2.2843,9.5331,4.0728,1.745,2.0175,2.2948,2.1237,0.7349,2.7197,2.13,3.4048,2.8961,1.8447,0.6592,2.9886,1.5782,1 
1.7296,9.2891,2.6512,3.0679,2.0184,1.3569,1.7775,3.4426,2.0744,0.7873,3.706,2.3971,3.8452,-0.1925,0.5544,2.4813,1 
2.2352,9.9129,1.7002,1.9891,2.4784,3.2576,1.5375,1.3448,3.5258,2.4018,2.7029,1.2434,2.0143,2.4223,2.0318,2.7849,1 
3.1297,10.2745,3.913,2.4596,2.5696,1.6191,1.5215,1.8859,2.4769,0.8772,1.0136,1.3156,1.6636,3.3176,2.425,2.1623,1 
1.115,9.8289,1.4705,2.6467,1.4233,1.5927,2.3457,3.342,5.9849,2.1214,0.0769,4.4694,2.9536,3.3892,2.6123,3.8812,1 
1.8231,9.4775,0.3392,3.3595,1.6217,0.0122,2.1372,1.2534,-0.5571,2.39,1.8628,0.1246,2.8303,3.1527,0.4339,0.1171,1 
2.873,8.8669,1.2965,1.3348,0.7555,2.5287,2.5833,1.4844,1.7925,1.2946,1.3772,2.6398,0.6211,0.684,1.9925,2.4437,1 
3.4948,10.671,3.8563,2.9741,1.2805,1.6338,2.3439,2.1965,3.4162,1.7241,1.4626,2.1543,1.3129,1.1279,1.4491,3.8139,1 
-0.3615,9.7459,1.9731,0.2088,2.5585,0.859,1.3237,3.0879,1.9801,1.794,1.2162,1.9875,2.93,0.2721,2.712,1.3227,1 
1.6043,10.0716,3.7084,1.7362,2.7068,2.319,3.6745,4.2189,1.2592,3.3312,2.749,2.2287,2.1801,1.9756,3.4138,2.3741,1 
2.2831,8.9334,0.9606,1.4569,1.9331,2.342,1.2653,1.5965,2.8435,-0.2559,2.7549,2.1085,3.3786,3.8742,1.845,2.6663,1 
1.318,8.7544,1.415,1.9534,2.4958,0.3839,3.1054,-0.2639,0.989,2.4311,3.8965,0.6558,3.2154,3.163,1.9594,0.4283,1 
1.2485,9.8306,1.3118,2.7028,1.5592,1.5238,1.4871,1.054,2.2906,1.4583,4.432,0.3234,3.2498,3.1627,2.3821,0.6965,1 
1.2161,10.0253,1.1869,1.0117,3.9137,3.0125,1.8846,3.9864,2.0868,1.7422,1.6679,-0.7491,1.6509,1.8279,0.9939,0.7055,1 
2.094,10.0414,0.592,2.7976,1.2196,2.5624,-0.0326,0.8189,1.098,2.035,1.5997,1.5606,0.8762,0.5683,1.4759,1.8835,1 
3.4822,9.8938,2.0185,1.255,1.7495,1.4719,2.5706,3.0422,2.1151,3.6264,1.27,1.5335,1.0107,2.7506,1.6695,2.6245,1 
2.5394,11.1703,2.4347,2.0552,1.0302,3.589,0.3334,0.4202,0.9301,3.6906,0.7279,4.4585,2.023,1.8698,2.4242,2.9683,1 
1.4789,9.3818,1.2193,2.9654,1.9669,0.8734,1.3178,0.3731,1.8798,0.7335,3.3052,0.1771,2.1056,1.9865,0.735,3.4801,1 
1.6151,10.969,2.5353,1.5437,1.4211,1.4168,3.233,2.7027,1.9551,1.299,2.5508,2.1865,1.7244,2.2527,1.8288,1.5147,1 
3.182,10.648,1.2792,2.0378,-0.2483,1.4388,2.1217,1.8511,1.982,2.4958,3.8026,0.7939,4.085,1.6977,3.3924,2.2683,1 
3.4309,10.6858,2.0413,1.9728,0.4459,2.1055,1.9417,2.7031,1.0894,1.6899,1.1562,2.526,1.1797,1.6378,1.8385,2.413,1 
2.6335,9.8904,2.7747,2.3921,0.4102,2.0918,1.6635,3.9792,1.9811,3.3882,2.0008,2.2181,2.6133,2.5744,3.4578,2.8119,1 
2.23,9.815,2.3583,2.4246,2.6668,2.4703,3.4536,2.8209,1.8616,3.8469,2.3369,1.8515,1.6498,1.5244,0.7769,1.7049,1 
2.0901,9.3016,1.8871,2.2107,3.0427,1.388,1.1238,1.7344,1.3885,3.5712,2.1979,1.4468,2.484,2.3207,4.0497,1.3279,1 
0.2004,9.8503,1.837,0.1008,0.8049,2.174,1.7296,2.5258,1.563,3.2993,1.5264,1.4455,0.1485,0.3269,2.567,1.7486,1 
1.9676,10.1932,1.6765,3.3281,2.485,2.7748,3.8746,1.9551,-0.103,2.1375,2.199,0.706,1.8858,2.2599,0.1599,3.241,1 
2.7013,9.8559,2.4489,2.3564,2.2707,2.647,0.3636,1.475,0.9853,2.5222,1.4168,0.6005,2.6886,0.0329,1.8979,1.2721,1 
3.6215,8.9781,4.0948,1.6367,2.5994,3.7148,1.2471,1.5247,1.1143,0.8825,2.0365,3.9514,1.2743,0.4776,2.7746,0.6536,1 
0.7925,9.4816,1.6366,2.1935,3.3242,1.6074,1.9079,1.2951,1.6694,1.6106,2.3346,3.3329,1.5995,1.5597,2.2484,0.0076,1 
3.3174,11.2825,0.2307,1.6674,3.3568,3.1191,2.9391,3.1832,-0.0796,1.1781,2.5556,2.9908,1.9056,1.1647,2.9072,1.9613,1 
2.1948,10.279,1.5763,2.0736,3.0237,2.1811,3.1167,2.8999,1.6489,1.4414,3.4831,2.3933,0.3804,1.9898,2.068,1.1323,1 
1.7004,10.1692,0.4471,2.9602,2.8674,3.6853,1.8336,2.4968,1.3552,1.7854,3.1897,4.3508,1.9473,1.974,2.4145,1.1199,1 
2.3312,9.0522,2.1637,0.6957,1.8139,1.869,1.6888,0.9562,1.6983,1.1269,2.7324,0.9119,-0.3956,2.4768,0.5868,0.9653,1 
0.6548,10.454,1.5458,2.4738,0.6331,1.1566,1.0287,3.5243,2.247,1.4223,2.9213,4.3546,2.1273,4.2852,0.6843,3.439,1 
2.0273,9.6006,2.42,1.1347,2.4087,3.7973,2.0587,1.7722,0.2921,2.7615,0.3481,2.7719,1.5031,2.0087,2.1836,3.09,1 
1.3217,8.5185,1.5962,3.9471,0.7919,3.6553,1.0258,3.4653,3.1259,1.5349,0.949,2.2522,2.8437,0.5155,1.1243,3.6718,1 
3.4443,11.8962,2.6424,0.6281,2.8411,1.8231,3.0033,0.8619,2.4944,1.9256,2.5579,3.7924,2.5373,1.0546,1.4258,1.7373,1 
1.2966,10.2406,3.4405,2.082,2.3194,2.768,1.9973,3.5257,0.3009,1.7158,1.046,1.6293,1.9576,2.3228,3.404,1.6548,1 
3.1126,10.1797,3.698,2.0594,2.2068,1.2274,1.2315,1.9294,2.3705,-0.3001,1.2095,1.6366,1.9724,0.9046,2.5557,0.8789,1 
3.0722,9.6019,2.8047,0.8404,-0.2576,0.7982,1.4199,2.8275,1.951,2.1871,2.558,2.1734,0.2099,3.4,0.9061,0.6267,1 
3.8338,9.9479,3.0448,2.9046,1.2054,2.5347,2.2052,3.8918,1.7043,3.305,0.7329,0.6727,3.8629,1.9888,1.6952,2.1454,1 
0.0622,9.6499,1.4354,1.6267,3.7646,1.5425,2.8024,1.9613,0.7297,2.4559,2.8118,2.0861,2.6811,1.6022,1.8337,1.2168,1 
2.215,10.1754,3.3676,1.6108,3.3638,2.994,3.2876,2.2792,2.5339,3.2884,2.1461,3.9735,3.147,1.0497,1.3485,2.8509,1 
2.6054,10.4777,2.7255,1.3819,1.4281,-0.5822,2.1885,2.4984,1.7333,2.0484,1.6629,3.7635,2.5853,1.3712,1.0099,2.0716,1 
1.7825,10.6527,1.8169,1.4553,1.8235,2.8266,1.9082,2.6799,1.5771,1.8368,1.4151,2.6544,2.5105,0.1968,3.5382,3.2274,1 
1.5834,11.027,1.9452,2.8421,0.7,0.1184,1.5694,2.6862,2.5621,2.4081,1.6444,1.3297,2.994,1.3994,1.0053,2.7442,1 
2.4053,10.1629,-0.1838,1.2918,0.7543,2.0684,3.8734,3.6827,2.3456,1.8832,2.2626,0.4838,2.3787,3.1117,2.6845,3.0158,1 
2.5903,11.4666,2.8069,3.2277,2.2457,3.129,2.0158,1.2104,0.9437,3.0062,1.791,2.5581,1.006,1.3232,2.2015,1.4803,1 
2.237,8.803,1.0632,1.7113,0.6903,2.2358,2.5733,2.625,1.174,1.0871,2.6288,2.0754,3.0316,2.3073,3.6548,3.5254,1 
1.5245,10.6048,1.5624,2.0878,-0.1524,3.1243,2.6064,2.6152,1.9395,1.3181,2.6107,1.5153,-0.2668,4.3023,1.578,2.5433,1 
2.3883,10.144,1.2413,1.5131,1.2277,2.1423,0.7423,1.218,0.1686,4.2351,3.1044,1.2783,0.7035,2.3389,2.3104,0.8792,1 
2.276,10.4925,1.2219,2.3857,1.8268,2.6448,1.9925,2.4383,2.228,1.636,3.6959,2.2144,2.2824,1.2642,1.8537,3.3382,1 
2.2455,10.06,0.8049,0.9202,2.607,1.9366,1.6514,2.7761,1.374,2.406,2.6916,3.4496,0.7415,1.9189,3.5356,4.9479,1 
4.7033,12.0359,3.4081,1.1179,2.3338,1.0894,1.5308,0.961,2.1226,2.3571,1.0223,1.8629,1.3538,2.1256,0.5342,0.1015,1 
1.3967,9.3671,3.0168,3.3865,1.6247,2.0197,1.7697,1.1728,1.9388,2.0359,2.2587,2.0649,1.886,2.313,2.4544,1.5064,1 
1.3016,11.0395,0.5951,3.3556,1.8318,1.4401,4.0593,3.8217,2.4576,2.1902,2.2172,2.0709,2.8703,2.4021,1.6233,2.5121,1 
2.0099,9.5497,2.4802,2.8217,0.4576,2.1668,0.7426,1.4527,1.0545,0.7659,1.5794,3.0345,1.4537,3.756,2.7256,1.9384,1 
2.8074,10.4135,1.9934,3.191,3.5843,1.7198,1.536,1.1902,3.6276,1.5199,2.0154,1.9263,1.7737,3.3363,1.617,1.9337,1 
1.0676,9.5291,0.7132,1.8357,2.8493,3.3065,0.088,1.4348,0.9527,3.1185,1.6837,1.8198,2.0743,0.2191,0.9909,0.602,1 
1.703,9.7038,2.4026,1.7717,1.6374,2.6627,1.8737,-0.3659,0.3883,1.1422,4.1279,1.5312,1.7834,2.0512,2.9167,1.6634,1 
1.0913,9.5798,3.3165,2.1842,2.5314,1.4809,1.6203,2.8329,0.3305,1.57,2.5608,3.362,0.688,4.6042,3.3896,1.091,1 
1.1558,10.0753,-0.0624,3.1636,2.2376,1.4301,1.8003,3.6975,1.2111,2.1174,2.6564,0.9411,3.0332,3.747,3.2421,1.9042,1 
-0.037,10.1309,0.9669,0.9488,3.7069,0.8993,2.4707,1.1298,2.5068,3.4962,2.9885,1.8245,1.2733,1.9565,2.4669,2.4076,1 
2.2102,9.5157,2.7136,1.3173,3.3766,2.0739,1.1015,2.4992,1.5068,2.5248,1.4511,2.8509,1.4517,1.3401,2.6034,1.9746,1 
2.5792,9.2248,4.0204,-0.1604,0.7705,2.1005,1.2379,1.2808,2.4162,1.9101,2.5737,1.1898,2.1192,1.0477,2.0282,1.8714,1 
2.4987,10.5228,0.4602,1.1344,1.7251,1.7499,2.426,1.7447,2.9619,2.2626,0.2013,2.5934,2.0266,1.5267,1.0796,1.6464,1 
1.1896,11.5304,2.4199,1.2487,2.1225,2.3333,0.7956,1.8924,3.6732,1.4407,1.084,3.192,2.8218,2.7067,2.5993,1.5232,1 
2.6279,9.9516,2.7372,1.3881,1.2964,4.7794,4.1933,2.2268,2.0794,1.4292,3.0863,2.1712,3.026,2.2222,2.679,1.8849,1 
1.9379,8.1308,0.1031,2.1221,2.3011,2.4409,1.7131,1.5046,0.6975,2.2983,1.9055,1.6194,2.1497,0.686,1.4322,3.4518,1 
1.807,10.6165,1.2316,3.274,0.8151,1.6862,1.0288,2.549,2.691,1.5504,2.5769,1.0005,2.4947,1.2771,1.7395,1.0115,1 
2.484,9.2621,2.6072,1.3138,0.5098,1.9535,2.4459,2.9649,0.0569,2.2588,1.824,1.4531,2.1407,0.9284,2.7816,1.7687,1 
1.8235,8.8214,1.0718,1.4851,0.6675,0.6356,1.0372,3.0884,1.6305,1.6113,2.5635,2.7347,3.5369,2.2403,0.6221,0.523,1 
2.6215,9.9216,1.8139,2.5917,2.5072,1.8068,1.9511,2.8174,2.2863,2.8128,2.67,3.8448,4.0629,3.1388,1.7292,0.8552,1 
1.2996,9.5168,2.9855,2.5496,0.9721,2.5711,2.5258,1.5342,3.5043,3.9404,3.2375,2.2019,0.2078,0.6286,3.1032,1.8032,1 
-0.4888,9.0866,2.029,1.3366,2.9872,0.4862,2.4958,2.8567,1.2461,2.9944,0.7184,2.6964,1.4832,2.9319,3.1423,1.8353,1 
0.4898,9.7495,3.0229,3.0997,2.5127,1.7696,0.101,1.3866,1.4199,1.8437,-0.2923,1.1249,1.2146,1.4333,1.8464,1.7385,1 
2.7343,12.062,3.304,3.4235,2.9785,1.9239,0.8316,0.8479,1.7177,2.1728,2.6601,1.2092,1.926,2.0752,1.4872,2.312,1 
3.011,11.8066,2.907,2.9688,0.3071,1.6598,1.8975,2.4105,1.9406,1.4062,1.2494,1.6767,2.2368,0.4282,1.6923,0.6165,1 
3.615,10.934,0.8252,1.0024,-2.1265,3.226,1.7665,1.0044,3.2273,-0.3502,2.2721,2.4397,4.8529,1.9896,2.6665,1.5157,1 
2.1247,9.6852,1.9763,0.2368,1.0101,0.1519,2.3114,2.8712,2.6575,1.5444,2.8047,0.1285,3.7348,1.3654,1.5953,1.0589,1 
1.8087,10.1658,1.4546,2.4931,0.3435,2.1897,3.6121,1.884,1.0862,1.0773,2.7137,2.2717,1.1716,3.2073,1.8873,1.534,1 
1.6824,10.8971,1.734,1.39,1.8768,3.7575,2.1047,2.9821,1.5697,4.236,2.6872,1.1966,3.6132,2.9112,2.6639,-1.107,1 
1.4628,9.9406,3.3453,3.3917,2.3653,1.177,0.847,2.6828,1.0793,3.231,1.8748,2.5843,2.7772,2.3295,3.4104,3.5944,1 
0.3644,9.3689,0.9937,3.61,1.9664,2.6636,2.316,4.4461,1.7155,2.0508,2.4382,1.1872,1.0467,2.6198,3.0751,1.894,1 
2.0444,8.7604,3.1653,1.9624,0.5699,2.6642,1.5033,1.2475,2.5824,4.1524,1.9984,3.3943,3.6968,1.468,2.3172,1.2216,1 
1.2188,8.8679,2.7031,2.1558,2.3747,1.5229,2.4322,2.5986,1.3327,2.6229,2.8199,4.8406,1.9931,2.0026,3.2651,1.9652,1 
1.71,10.315,2.8369,1.2059,0.3936,2.8781,2.8935,2.4949,2.644,3.3501,1.1256,2.4354,2.8216,-0.2679,3.4203,2.6764,1 
0.6808,10.0426,4.6178,2.4483,0.8658,2.1715,2.9574,2.8428,0.264,1.7605,3.5416,2.7923,2.6293,1.9216,2.7163,2.5368,1 
1.5593,11.8273,0.4688,2.8853,3.088,0.7842,2.4818,2.6816,2.1611,2.696,4.715,2.4276,1.4593,1.8844,1.8251,0.8078,1 
0.8087,11.025,0.818,3.0985,3.8399,1.5278,2.846,0.5151,4.1283,2.176,2.8559,1.4954,0.1967,2.2404,3.3323,2.7205,1 
0.7219,9.0738,3.658,0.3216,4.4923,0.6432,2.3103,2.7321,1.9606,1.6973,0.6774,1.4706,3.0705,2.9508,3.0989,1.9854,1 
1.6364,9.0567,3.4062,2.1107,3.0799,2.0776,1.9206,0.9171,3.6457,0.5878,0.4165,2.7142,3.0523,3.285,3.1962,3.0299,1 
2.6462,11.5438,2.577,1.907,2.5229,1.3874,2.3378,2.0568,2.2611,1.5071,1.6509,3.2287,1.9288,0.6147,2.7173,1.5614,1 
2.3504,9.5087,2.4519,0.7829,2.3498,2.2305,0.9388,2.52,2.3574,3.0137,3.4951,3.0411,0.5181,2.0838,3.0214,3.3877,1 
3.8756,9.5401,1.8216,3.3842,0.9286,4.2377,0.8,2.45,2.8338,2.9129,1.9573,2.3457,0.0572,2.8639,2.3144,1.9606,1 
1.8905,10.2985,2.8667,1.4943,2.6383,0.0426,1.1833,1.0797,1.8984,0.4947,1.8513,1.5569,0.5251,1.723,3.143,0.7184,1 
1.4609,9.6641,1.3472,2.2733,1.3808,3.212,2.4104,2.3262,1.6622,-0.1283,1.1023,2.909,1.9503,1.0138,-0.5543,1.6473,1 
0.3955,11.1699,0.7615,0.791,1.5737,2.0713,1.1771,0.7165,3.0409,2.8316,2.7161,0.5881,1.5511,1.8461,2.7189,1.8255,1 
1.6923,8.2775,1.9385,2.8029,2.4241,0.8194,2.2028,1.6545,0.0426,1.5806,1.4435,1.9646,1.6463,1.1205,1.6216,3.4798,1 
2.1314,9.1345,1.4418,1.4089,0.7807,0.8898,1.341,2.6585,1.5862,2.4199,1.5592,0.698,2.6577,2.6154,1.2543,1.103,1 
3.2464,10.9019,3.2826,2.5156,1.8922,2.3912,1.2224,1.8086,2.5342,2.7683,2.1906,2.1922,3.064,2.6704,1.6477,5.1869,1 
1.5616,11.4984,2.4101,1.9062,1.9195,2.3613,0.732,0.6694,3.1144,2.5679,2.5483,2.3809,2.7047,2.2726,-0.1695,2.4847,1 
2.6588,11.4659,0.9782,2.2325,4.368,0.362,2.9022,2.6794,1.2377,0.5897,2.3192,1.5559,3.8214,2.6327,1.9073,3.5122,1 
2.1519,9.9979,2.9277,2.2339,2.4948,0.3293,2.8447,1.4389,1.3585,1.3744,2.3594,1.9011,2.9225,4.0665,2.6747,4.408,1 
2.3602,8.3745,2.4663,2.6426,1.4606,4.1717,2.6339,2.0963,2.9285,1.1635,2.5019,2.4371,2.1245,2.5122,1.4678,3.99,1 
2.471,10.7286,0.8372,0.443,3.2069,1.3036,2.039,3.9145,1.8699,2.1025,1.4816,2.7609,2.6152,1.7326,2.1026,1.1787,1 
2.7312,8.9714,2.4913,1.6509,1.7174,2.6862,3.5962,2.0628,3.239,1.2267,2.4496,0.3478,3.5619,1.6392,-0.257,1.7801,1 
1.2346,10.2253,1.6034,1.0984,2.5271,1.9589,1.7547,2.2256,2.7817,2.1439,2.1738,1.5876,1.2752,2.7904,2.6644,2.9573,1 
2.8456,9.4316,2.4724,0.3666,3.2496,3.4612,2.0297,0.8569,1.993,2.6233,1.7247,1.1669,0.934,2.9938,2.8853,2.481,1 
1.3457,11.7508,2.2033,2.2104,1.9852,2.5818,1.6369,2.0838,2.8202,1.5131,1.5009,1.2012,1.242,-0.2853,2.005,1.3134,1 
1.9755,8.838,3.5105,2.9605,3.1691,2.7126,1.714,2.0011,2.6067,3.292,2.3256,1.297,2.2796,3.0366,1.5562,2.3208,1 
3.3448,9.3559,3.7032,3.1779,2.3751,3.1564,1.3928,1.5695,2.226,3.173,1.7409,1.7935,1.3602,3.4395,1.4904,1.1844,1 
2.6706,10.2354,3.0139,2.0223,0.6803,2.9537,0.8386,2.3068,3.5096,-0.1314,1.5009,1.0882,0.9894,-0.1024,3.5776,2.3323,1 
1.4191,10.8553,1.9875,2.4543,1.376,4.0744,2.461,2.6385,2.9397,1.0403,1.4396,2.9561,0.1241,2.4013,1.8811,1.3323,1 
1.9463,10.1807,2.8894,1.5806,3.3147,2.344,3.4619,0.5874,0.9099,-0.814,1.2165,2.7502,0.9191,2.4304,1.9668,2.1199,1 
3.2832,9.7155,1.9519,2.4798,1.5904,1.5347,4.1571,2.0561,0.6102,-0.157,1.8978,2.9574,0.2961,1.7348,3.8291,4.3279,1 
1.9857,7.9396,2.2486,-0.1167,2.1863,1.0286,2.8576,0.8297,1.7387,1.7664,2.3875,-0.5078,0.584,1.1896,1.9159,2.359,1 
2.154,10.3411,3.1594,2.7688,2.2086,1.8957,0.4147,0.7821,0.5698,0.0934,1.6159,3.6321,0.8419,3.6354,1.0567,1.7821,1 
1.9393,10.3211,2.187,2.2366,2.0229,2.6779,2.2076,0.7022,2.4027,0.9707,2.9642,3.0764,2.5595,2.8629,1.564,1.5511,1 
0.4956,8.9119,1.5238,3.4714,2.9676,1.6871,0.6831,1.4591,2.9798,1.0271,0.6647,1.3144,2.7814,2.2736,1.8336,1.8466,1 
4.0174,9.1317,0.655,2.7625,1.7699,3.9083,2.2781,2.5182,2.7367,2.4735,1.7613,1.6225,1.541,1.7023,-2.036,3.5284,1 
2.0525,9.101,2.6768,1.4265,2.4491,2.1924,2.4289,1.8186,1.5985,3.2388,1.3979,2.5611,0.8148,4.4117,1.9629,1.0988,1 
4.5943,10.8733,2.3315,0.5108,3.468,0.9473,2.3297,1.9752,2.4371,1.6286,0.6588,2.2469,1.5118,1.2485,3.4226,0.8013,1 
2.1375,9.3181,0.6324,1.5078,2.6683,1.9979,1.7752,1.8628,2.5805,2.1632,3.2158,1.8604,2.3231,2.5073,1.6413,1.1219,1 
1.2773,8.7522,2.2847,2.6361,2.4805,-1.2136,2.487,1.9046,3.4579,0.8574,0.6925,4.1789,3.2078,1.1311,-0.3299,2.7726,1 
1.146,10.0602,1.3793,2.8715,1.8667,0.0228,2.6821,0.9506,0.0486,0.8184,1.8025,2.2613,1.331,1.5671,-0.5843,1.4817,1 
2.1093,10.5762,4.1218,2.6607,1.8761,1.1009,1.9581,2.5754,2.2596,2.6618,2.0543,3.1441,-0.2086,3.2812,1.3701,2.4162,1 
3.2085,9.0657,2.5547,2.1528,1.2576,1.7166,2.404,1.2602,2.4544,1.0354,3.2867,-0.0679,1.6858,2.0468,1.3842,3.0604,1 
2.457,9.8411,2.8794,2.5489,1.1579,5.3929,2.2391,0.3958,0.6484,1.6396,1.3234,2.3775,2.2891,1.5445,1.291,0.8584,1 
2.2374,11.4235,2.1056,2.6286,2.4533,1.8789,4.044,1.0766,2.2063,2.422,1.2736,-0.1106,1.0169,2.3323,1.4996,1.2406,1 
