Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
-1.352,10.2301,1.8065,2.0237,2.6159,3.0697,2.48,3.0818,1.8665,1.8108,2.7299,1.8266,2.3028,2.0309,2.421,1.2649,1 
-0.1743,9.1055,1.7977,1.6896,1.8758,2.0503,1.7656,2.3349,1.1755,1.8275,1.3812,1.2195,2.0742,0.2668,2.4136,2.5739,1 
1.627,10.0602,1.2253,1.2607,3.0427,2.291,3.1485,2.0211,1.8446,1.4352,4.0992,1.5921,1.7902,2.1572,2.52,3.0158,1 
2.5345,11.5269,0.4066,2.5831,2.8683,1.6619,1.4899,1.0225,2.308,3.2715,0.9125,1.8618,4.222,1.4608,1.3261,2.7811,1 
0.1262,10.4058,1.6732,2.1116,3.5821,1.4739,1.8704,1.7397,3.4038,1.3043,0.5045,2.2671,1.04,2.2951,2.3274,3.5571,1 
0.3035,9.7897,2.3231,1.6096,2.5381,1.6603,1.5724,0.507,2.2306,2.2765,2.1883,2.8824,1.7473,3.2771,0.5295,1.7737,1 
0.9994,10.3364,4.8337,0.4729,3.3527,1.7415,2.4707,2.7792,2.9305,1.7306,1.7925,2.2118,1.8525,2.5477,3.0031,1.9328,1 
-0.0188,9.5068,2.9221,2.4073,2.5359,1.7823,1.6582,0.631,3.2976,3.5863,3.6306,0.9955,2.5244,1.7676,2.0359,3.7051,1 
-1.5726,10.7259,0.1217,2.7479,0.8647,1.8811,1.5329,1.3038,1.6406,1.3245,2.1397,1.7382,3.5386,1.5362,2.6492,3.3365,1 
0.5172,10.5741,1.4659,3.1577,3.4733,1.0502,4.3738,2.3338,0.2868,3.1501,1.7476,0.5047,5.1322,2.1951,1.9427,0.6067,1 
-0.8526,10.5973,3.6278,2.7114,3.612,1.9929,1.4297,1.3516,1.8644,2.4977,2.7011,1.416,1.9333,0.9359,1.0569,0.6868,1 
-0.1795,10.1179,3.1106,2.9664,1.0861,2.4214,1.9233,0.948,0.5946,0.5228,1.3646,0.4025,2.4145,2.9681,2.0901,2.4729,1 
-0.4457,11.7969,1.1732,2.1285,3.467,1.7769,2.8723,2.7771,4.1683,3.0608,2.763,1.1647,2.018,1.5198,3.3529,1.4971,1 
-1.3118,8.7207,1.4343,2.4754,2.0816,2.8891,1.6368,3.0633,1.2788,4.1838,1.1576,1.7712,1.1266,1.7879,1.5123,3.483,1 
0.8573,10.4311,0.7131,2.3542,1.8745,2.2083,3.2493,2.4076,2.5793,1.8143,0.4153,1.7081,0.8712,1.7111,2.185,2.5118,1 
-0.9316,9.397,2.4023,2.2424,0.1523,3.2856,1.6963,3.4146,0.4767,2.9226,1.7779,2.6541,1.4292,1.9887,3.5867,0.9142,1 
0.5193,9.9797,1.9844,0.6785,-0.6173,1.8578,1.4763,1.9003,1.6696,0.7659,2.3174,1.5068,3.8013,2.6898,2.2142,2.5012,1 
0.2912,11.5588,2.6083,2.0285,2.2853,3.2309,0.9345,2.8908,3.4935,2.0457,1.7663,1.7498,2.4152,1.0072,1.031,3.6165,1 
1.3727,11.4692,2.0828,3.8929,3.6054,2.3419,2.3566,2.5269,2.4013,1.6056,3.0792,2.6847,2.9965,1.226,1.3221,2.2598,1 
-1.459,12.2694,0.9102,1.6141,3.3016,4.0954,1.0124,1.6522,2.0866,2.0444,1.01,2.5778,0.3254,0.4476,2.0145,2.7348,1 
0.8025,9.6164,2.1649,1.3149,2.7617,2.9122,1.7146,1.6428,2.3294,0.4676,0.8159,2.4979,2.3756,3.2778,1.7892,1.0754,1 
-0.0373,10.5384,1.482,1.5132,2.8563,2.2658,1.9458,2.2632,2.0465,3.8291,3.3889,1.7332,3.6762,3.3762,0.9562,2.1532,1 
2.1619,10.1231,3.7768,2.8874,2.3413,0.9555,0.6033,2.1426,4.3483,0.9241,1.3909,1.5091,1.3063,3.4872,1.9537,2.3323,1 
0.0461,9.2764,3.1068,3.3392,2.5269,1.0866,1.2557,2.6069,1.1068,0.8926,3.3198,2.9371,3.261,2.3035,1.5481,1.9222,1 
0.7595,9.5162,-0.2083,2.0594,2.4154,0.8565,0.2521,2.396,1.1761,2.5795,1.6061,3.028,1.9007,1.3601,1.8374,0.4631,1 
0.5697,10.0582,2.4044,3.4992,2.778,2.8484,2.2651,1.3875,1.4833,2.5081,0.3404,0.245,1.8896,1.2712,2.0362,3.1138,1 
-0.9925,10.4175,2.0491,1.5545,1.4162,2.1806,2.7427,1.887,0.6541,2.1214,1.9375,2.0796,1.4152,1.5882,1.816,0.3905,1 
-0.4785,9.9162,1.4254,0.491,2.8483,1.0899,0.033,1.6015,1.9679,1.2718,2.6954,0.7512,2.8682,4.3849,1.2537,2.3837,1 
0.0515,10.4305,1.9441,2.7116,2.6262,1.7251,2.0789,4.4845,2.2201,2.3897,3.3255,3.1936,2.3158,2.5763,1.6714,2.7788,1 
0.807,10.6383,1.6199,2.1973,2.4666,2.6052,3.4738,4.4609,2.7481,3.1318,0.7023,2.9527,3.5521,2.6576,1.8587,1.6564,1 
0.1109,9.6049,3.875,2.4981,2.1758,1.9195,2.581,0.5035,3.385,2.673,1.1308,1.5752,2.6894,0.1453,4.0741,2.8782,1 
-0.9165,11.5991,1.7292,1.0834,2.5342,2.9295,2.2648,2.3617,3.0831,2.339,2.1907,0.8789,2.2551,4.8982,2.0953,2.8944,1 
-0.0316,9.9026,3.4561,2.8361,2.9974,2.3061,2.2682,0.9301,1.3178,3.5428,0.6393,0.8939,2.0769,1.183,1.8305,1.3783,1 
* 
5.7097,6.3678,3.2987,2.9584,2.3191,2.3443,2.7835,1.992,2.6896,2.0164,0.0451,1.3845,3.0632,3.3827,3.372,2.9074,0 
2.9569,6.9652,1.5555,1.5185,0.9125,0.0789,4.1437,1.1695,-0.0597,2.1632,2.3716,0.3523,0.7467,0.7097,1.9607,2.5724,0 
4.9964,4.565,2.8224,2.7484,1.1168,0.9675,1.838,2.0396,2.2033,3.0332,1.2852,1.6676,3.6644,2.5459,0.477,1.6119,0 
5.626,4.4828,2.99,2.6101,2.7954,1.6613,3.5343,3.6469,1.6232,2.1889,2.8517,1.9278,2.1457,2.2315,1.9758,0.7931,0 
4.8923,4.4676,2.1355,0.7419,3.1865,2.4956,1.6194,3.1897,1.7765,0.9095,2.0706,1.0123,1.4509,1.4543,2.3015,1.3205,0 
6.2257,7.1391,1.6516,1.7965,2.6817,1.5008,2.2893,0.5609,2.2047,-0.0116,2.3746,3.9465,1.6774,1.563,3.7731,3.5755,0 
5.9705,4.5028,2.3646,3.8837,2.6865,1.6718,3.4732,2.0081,1.3593,3.9465,2.9782,3.6051,3.014,0.8813,0.0374,1.7669,0 
5.6458,4.6562,1.62,2.1021,1.8156,1.3223,2.4345,3.0195,3.3079,3.4583,3.457,1.4137,2.8732,1.5671,0.9044,2.5665,0 
5.1184,4.3645,4.3083,1.7463,1.9948,1.6567,0.1318,1.7929,1.1411,2.6058,2.6626,2.994,1.5267,2.9343,1.1287,2.6163,0 
4.4805,5.9194,1.3191,1.7935,2.8077,0.7048,1.8578,1.8861,2.4015,0.3197,3.4005,1.7763,3.5405,1.5496,2.2883,3.5843,0 
5.5357,4.4998,2.7741,-0.3659,3.0509,2.2913,1.5185,0.9396,1.6643,0.8526,1.6111,0.2795,2.8753,1.7826,3.466,1.7163,0 
6.0102,6.1639,2.7588,2.4638,1.9889,3.9709,2.6516,1.5962,0.8261,1.5373,3.0338,2.6336,3.2345,3.1266,1.7915,1.7258,0 
5.3798,6.0524,2.0119,2.6039,1.1054,2.3381,2.4443,2.3263,1.3683,0.2658,1.0896,3.3319,-0.0651,2.6397,1.4135,3.0775,0 
4.9825,4.814,2.4126,2.5335,2.8784,1.977,4.0548,2.1278,0.668,2.0154,2.0308,1.5028,1.4092,1.8721,2.8716,2.5178,0 
4.4986,2.7921,1.2077,2.8801,2.1343,0.3458,2.3163,0.7082,1.4003,2.0091,0.601,2.0264,1.5646,1.0292,3.8841,0.4824,0 
6.3617,3.566,1.3079,2.8155,1.466,2.9909,1.496,2.2579,2.786,0.9934,3.8964,1.6648,0.8294,2.4199,0.4496,1.3723,0 
4.3545,5.3877,0.8014,2.3916,1.4079,3.1152,0.9532,1.9359,0.8253,2.284,0.5833,-1.6383,2.1719,0.0719,1.7527,0.739,0 
4.635,6.5648,3.5733,-0.4065,2.6905,3.4025,3.3085,0.9822,2.275,2.247,1.1367,1.8553,3.1024,1.587,1.7358,1.4234,0 
4.4544,4.2007,2.3477,1.8896,2.6341,2.4037,2.1845,1.9033,1.7969,1.9405,4.133,2.1802,1.2066,2.4585,0.3521,2.1616,0 
3.8386,4.7708,1.7684,2.7903,1.9204,0.3829,2.7463,2.5245,0.2148,0.889,4.9541,1.3334,2.4507,1.3947,1.8825,1.3324,0 
5.475,5.6356,2.7359,2.5038,1.2279,0.7745,5.1193,1.2713,2.4367,4.1979,3.2245,0.9886,0.9351,3.0162,-0.0319,3.412,0 
5.001,5.4118,1.3823,3.2653,2.6779,2.384,1.7533,2.6416,1.8091,3.1014,1.6579,0.6686,3.8963,-0.0493,1.1898,3.4764,0 
3.4275,6.4171,2.0406,1.9918,1.9146,1.0959,3.4914,3.1872,-0.4533,1.7922,1.8048,1.8051,0.2778,2.0538,3.7302,0.6781,0 
4.2467,6.8363,1.3494,1.5813,3.6831,1.322,2.5942,1.4744,2.0881,2.4522,0.3796,2.1245,0.8149,1.2114,0.8759,2.698,0 
5.4702,4.5673,3.0968,2.6266,2.704,1.2995,-0.9322,2.3097,2.1436,2.1876,2.1223,3.7882,4.0455,3.5571,3.4011,2.4493,0 
5.3896,4.9891,3.2408,2.6324,1.1358,1.6355,2.2144,2.3632,1.0388,2.2811,1.7436,1.5277,1.5356,0.691,3.6731,2.4589,0 
5.3012,3.9971,1.559,1.6658,0.0272,0.5648,1.0437,2.6852,2.678,3.7535,3.208,0.8831,2.0862,1.3306,0.8085,0.6601,0 
4.7082,5.893,1.4413,1.5199,1.4305,2.1461,1.4307,2.2424,2.2693,1.9402,1.0881,2.1582,0.7714,2.6469,2.551,2.4774,0 
6.1712,5.1967,4.1761,2.7511,0.7325,3.084,2.9275,2.0038,-0.2444,2.8009,0.96,2.9598,1.9434,3.1734,1.3419,1.2673,0 
4.802,6.0303,0.471,1.7097,2.7359,1.9008,2.9233,2.1606,1.7815,3.8329,0.0641,1.6162,2.112,3.1031,1.8528,2.8926,0 
3.1842,4.511,1.753,2.0003,2.7042,2.8813,2.196,1.0444,2.0693,3.089,1.6315,2.0192,1.8896,2.0708,2.2027,3.4855,0 
5.135,4.4555,2.3324,2.3425,4.3632,2.4095,3.3144,0.1062,2.6133,1.913,1.133,2.3571,2.2076,2.0571,1.8646,1.0988,0 
4.7231,3.7258,1.0966,3.8346,2.109,-0.1752,2.8524,2.6782,1.3925,1.666,1.4688,1.7199,1.6556,1.2472,1.051,2.0991,0 
5.7102,4.1638,2.9447,2.1476,3.233,1.7304,2.765,2.0169,0.3419,2.218,1.9915,1.9928,1.3064,2.5036,2.0049,2.4939,0 
3.3097,4.6794,1.9573,1.035,0.8593,1.1432,1.5317,2.4213,3.1655,0.7249,1.4474,1.1357,-0.9848,1.2269,2.754,2.3004,0 
5.156,5.2596,0.2806,1.7281,0.5309,0.3882,-0.1804,2.9497,1.9677,0.2385,1.4973,2.5048,1.7956,2.1676,0.6838,1.1945,0 
5.1442,4.7208,2.8965,2.7452,1.1164,2.9829,-0.3872,3.4382,2.0686,1.5613,1.6372,1.5522,2.9056,2.0769,3.4028,2.2232,0 
4.3421,5.2883,2.5239,2.0327,4.4835,2.3576,3.8947,1.2405,1.8046,3.2346,2.4747,0.2264,1.1363,1.0576,0.1845,0.7977,0 
2.9848,6.4455,-0.6785,1.5328,2.5498,3.4579,3.2571,1.9515,0.091,2.8947,1.8864,2.465,0.8829,2.2173,1.8729,2.0588,0 
5.2894,5.5651,2.1847,1.9783,2.4236,3.4052,1.3385,1.087,1.8318,2.029,1.8133,0.9821,2.6202,1.0108,2.1419,2.0736,0 
4.4477,6.1409,2.3131,1.4666,2.9577,2.1193,1.4702,1.646,1.8013,0.9215,3.7357,2.4888,1.9878,2.6374,1.5995,0.5785,0 
7.6955,5.1171,1.4037,0.4284,1.2435,1.6634,0.0026,2.0621,2.9778,0.3434,3.3989,2.3891,3.5743,2.2057,1.2403,-0.121,0 
4.1903,3.1197,0.7352,1.0256,2.7877,2.2418,0.9864,4.9866,1.7479,3.3421,0.8977,3.3016,2.9411,2.6988,2.3337,1.7155,0 
4.5719,4.2523,2.0928,2.2771,1.5494,2.9209,1.8019,0.886,3.0036,2.3913,1.0851,1.912,2.1789,1.7693,3.3902,3.146,0 
6.4673,3.5862,1.6429,1.808,1.0096,1.6476,1.3251,1.6222,1.4654,2.8608,2.9449,2.1938,2.6947,1.7569,3.1769,1.4493,0 
5.484,4.6095,2.2462,1.7571,1.0462,1.0164,1.8451,3.3227,1.674,0.8117,1.8227,1.2925,3.3862,1.9094,2.8014,2.236,0 
6.1776,6.1847,2.2931,1.1273,2.0666,-1.049,0.4378,1.5661,-0.0298,2.6674,1.64,1.448,0.5926,2.9304,3.1937,1.2192,0 
6.5943,3.7315,0.9878,1.4996,2.3677,1.8665,1.391,1.561,1.5639,2.3133,1.4474,3.3031,1.7029,2.9198,2.1323,1.1894,0 
5.444,2.8355,1.5543,2.5471,3.1486,0.9622,2.2055,1.4799,3.1247,1.7568,3.0462,1.1333,3.9723,1.1965,0.2191,2.3728,0 
4.1472,5.0583,-0.0852,3.4483,2.2453,0.9991,2.727,2.8833,2.1296,1.8486,0.0746,2.6919,3.0074,1.7997,2.032,4.0755,0 
6.5818,4.6293,1.2768,1.2703,2.7768,1.5438,0.1541,2.0723,3.7002,1.2844,1.2472,1.8547,1.1015,3.0226,2.0657,2.736,0 
5.4196,5.1368,3.7013,0.1559,2.7277,2.4296,2.6711,2.1688,1.2047,1.4194,0.794,3.3553,1.6325,3.6551,1.2949,-0.6344,0 
6.3075,5.0562,1.9651,2.0645,2.4669,0.9087,3.2442,2.6269,1.8497,2.1522,0.8616,1.0134,2.9695,1.0392,2.8245,0.9304,0 
4.6961,4.7985,2.1214,2.8764,1.7798,0.5003,1.4952,2.7034,1.6181,1.3753,-0.0497,1.3638,2.8021,-0.4592,3.1395,3.6124,0 
6.0886,5.4237,3.1626,1.3335,-0.2061,2.8928,1.5273,1.2177,-0.6403,1.2267,0.8628,1.3102,4.0978,2.9315,2.753,3.0036,0 
3.8308,4.4601,1.6666,2.0851,0.6636,2.8906,1.931,1.9282,1.867,1.4659,0.8757,2.8665,1.2958,1.4982,2.0837,3.4343,0 
4.3394,4.2459,1.2635,1.3817,1.8741,2.3421,2.5588,2.6078,2.0781,1.7546,1.1189,1.5013,2.3642,2.7004,1.0122,2.6922,0 
5.1195,4.7276,2.1867,1.932,2.2653,1.2469,1.8626,2.0862,1.4333,1.717,0.9499,3.1626,2.6738,2.2571,2.2656,3.3634,0 
7.3359,5.3376,1.6259,1.1845,2.2885,3.798,-0.2085,1.9209,1.6959,2.1198,2.8812,2.7393,0.8351,2.3598,2.3827,2.4997,0 
5.9484,3.8201,2.6787,0.7509,2.2305,0.6193,3.9712,3.7925,-0.4175,3.9514,0.9099,1.1509,2.5658,3.4951,2.5641,1.7706,0 
5.1066,5.5065,0.0121,2.8368,1.0519,2.1559,2.8113,1.7894,2.3706,3.4913,0.5642,3.8929,1.0401,2.8533,3.4221,2.5984,0 
4.6886,4.6036,3.8717,0.928,3.3254,2.4317,3.7318,2.0077,1.5786,3.1115,2.6547,2.0913,-0.0183,1.6523,3.1898,2.9176,0 
4.5848,4.6252,3.5418,1.7289,0.4235,1.8717,2.1294,2.7198,2.2179,2.7487,3.8509,2.4614,1.1138,2.0905,0.9635,1.9066,0 
6.2524,3.1517,0.7447,2.4595,1.0576,3.1022,1.6573,2.6175,3.273,0.815,1.263,1.7921,1.0453,1.6889,1.6839,1.4015,0 
5.0275,5.4759,1.9011,1.5462,2.6466,1.5039,2.9058,1.7195,1.3296,1.63,1.7833,1.8086,3.1463,3.0728,0.6362,1.6238,0 
3.364,4.9108,1.099,1.4267,2.4931,1.6065,2.8298,2.6311,1.9227,0.1621,1.7769,2.8178,1.4931,4.0143,2.4707,0.8643,0 
4.1534,7.4328,1.8738,2.2941,1.6239,1.0766,2.1439,0.684,1.653,2.4876,4.2431,4.2199,0.297,2.9208,1.732,2.2518,0 
4.8093,5.8552,1.701,2.4166,1.2045,-0.5994,2.2918,2.5575,1.214,3.3407,2.4642,2.7618,-0.254,1.4689,2.7768,2.7663,0 
4.9282,6.959,2.2786,1.9158,0.9808,1.7829,1.4555,2.1968,3.7506,3.7612,2.2332,1.5882,1.3977,3.1597,0.9414,1.4521,0 
4.6513,5.7453,0.8717,1.4323,1.5515,2.7178,2.1598,3.0826,1.4577,4.2765,2.5598,2.0474,3.1626,1.6141,1.2005,2.9619,0 
5.4228,3.2994,1.2919,0.2466,1.2804,2.6837,1.8336,0.4045,2.3618,2.618,2.0053,0.9513,1.7607,1.8709,2.0764,1.2423,0 
3.8646,4.219,2.4277,1.8067,1.0302,2.1081,-1.6253,2.4127,2.9506,0.8719,1.3183,1.577,2.6549,1.7693,2.7526,2.0026,0 
5.9441,2.8099,2.2924,2.127,3.3311,0.0188,1.5249,0.8658,1.068,1.9785,2.3754,1.872,2.1412,3.2613,2.906,1.79,0 
5.2988,4.1498,1.8226,2.9427,1.4662,1.1741,2.5325,2.9326,1.7403,2.5234,1.5608,1.6055,3.5874,1.8891,2.7405,1.4813,0 
5.083,4.9553,2.8225,2.533,0.9296,0.2165,1.9345,2.0041,1.1,1.6511,1.7573,2.5451,2.4345,2.1598,1.3836,1.377,0 
5.2642,5.0726,2.1566,2.345,2.4266,2.0038,2.2505,0.4406,3.3562,0.9765,3.0722,2.7013,3.1769,4.0934,1.3975,0.1934,0 
4.0734,4.8671,3.2216,1.0631,2.6265,2.9772,1.1348,1.9846,2.4544,1.8669,1.9147,2.4017,0.4844,2.6385,3.465,3.8876,0 
4.3806,5.304,0.6879,2.2853,1.2035,0.5095,1.9921,2.6621,1.3612,1.1154,3.1851,0.5957,0.8908,1.8482,1.5345,2.4921,0 
4.171,4.8916,0.1101,1.8281,3.6134,0.9343,3.0579,1.3128,2.2294,2.1414,2.6645,0.3254,0.5841,1.5752,2.1352,-0.3459,0 
4.7912,5.4831,2.3896,1.2291,4.2078,2.6944,1.5342,0.1515,1.6733,0.9768,1.1382,2.005,3.779,2.2647,1.9133,1.249,0 
7.5825,4.9744,2.6413,2.2282,1.3503,1.968,3.02,2.7228,1.8638,3.1195,2.3297,0.9783,1.9458,1.7755,2.6633,2.9483,0 
5.5605,5.7314,0.9432,1.3324,2.7515,2.9318,1.6466,3.6199,2.7454,0.7098,2.6862,1.6977,0.6268,1.8005,2.1901,0.358,0 
5.4233,5.4314,1.2488,2.3708,2.5967,1.9261,0.6024,1.717,1.2269,3.3257,0.899,0.2189,2.9576,1.3537,2.2857,2.245,0 
6.0365,4.0045,2.7837,0.5811,2.2497,1.4232,-0.0678,2.5021,2.1029,2.1108,1.3847,2.2105,1.48,2.0863,1.8979,1.0555,0 
4.9648,5.821,2.2289,2.531,0.9591,1.4826,2.3892,0.9485,2.6462,2.79,2.2019,3.3594,2.7191,2.1468,2.7989,1.4523,0 
6.1164,3.6981,1.4587,2.6915,2.0184,3.227,0.8801,1.5506,2.1031,2.1971,2.5966,3.3928,2.1476,2.753,1.9639,1.7621,0 
6.5735,7.5448,0.4121,2.3336,3.0551,2.0971,2.3815,3.1824,3.1072,2.2511,2.7736,1.1945,0.4325,-0.0614,0.7351,1.8701,0 
4.1558,3.1792,1.1047,1.7494,2.1953,1.4338,2.3192,4.1463,0.1049,1.8481,3.7214,2.594,1.5698,2.1268,1.849,2.8269,0 
2.8246,5.2526,1.411,2.3189,1.1467,-0.0971,1.8777,1.6549,3.5476,2.9659,1.2502,1.4167,0.7953,0.9491,0.9055,0.237,0 
5.0301,6.2808,1.2899,2.198,1.2934,-0.0148,2.8294,2.2436,1.9282,2.3025,0.1927,2.3673,2.5508,2.7693,2.7537,1.5138,0 
5.0245,4.6675,1.0531,0.2579,2.5985,2.333,3.5817,-0.1768,2.5273,1.7164,0.3442,2.0062,2.2487,0.3835,0.9456,1.063,0 
4.9346,4.5544,1.296,3.037,2.6654,2.4558,1.4364,0.7425,2.3092,3.575,1.9357,3.7646,1.0681,0.1517,1.8039,3.6079,0 
3.5618,5.6528,1.1188,0.7357,2.9722,2.178,2.0956,1.988,1.5707,2.1596,0.9277,2.737,0.2137,2.5345,-0.304,1.7041,0 
5.2252,6.0178,2.8044,0.992,2.9659,2.1895,2.6445,2.5199,1.6132,3.3075,2.2164,2.5648,2.3277,2.6091,3.148,0.366,0 
6.4651,5.8527,1.5128,3.5467,1.6959,3.4388,1.7554,2.324,3.0282,0.6978,2.7357,1.6135,1.0831,0.5873,2.2637,2.4443,0 
5.237,5.3195,2.49,2.1167,0.3652,0.3116,0.4799,1.4807,2.5795,1.7382,2.8372,0.8848,4.7928,0.8566,2.7611,1.2668,0 
3.4666,4.0984,2.5624,2.5326,2.0967,1.8897,0.908,2.5901,0.6252,1.5432,2.5441,1.8682,3.4553,1.1001,1.3986,3.8495,0 
4.7788,3.6718,0.0114,1.0836,1.0022,0.7778,2.0076,1.6921,2.3699,1.5418,1.1156,1.4495,3.0461,2.1843,3.8415,1.5054,0 
3.8721,3.5868,1.8929,2.3054,1.6649,3.8295,0.4619,1.6666,4.3826,0.8543,1.764,3.8201,2.2908,3.585,3.0899,2.2324,0 
4.9693,4.9277,-0.1139,0.7738,2.8496,0.8765,1.3935,2.3509,2.8575,2.857,1.9469,2.0539,3.7261,1.6026,1.4063,1.3081,0 
* 
3.5833,-1.1728,2.5799,2.7514,1.6447,1.2156,2.1304,3.563,2.037,2.5245,2.2802,1.3044,3.7637,3.2928,0.294,-0.156,1 
6.4024,0.214,1.0545,3.0108,2.9428,2.2957,2.6407,0.9298,0.9035,2.1505,2.3135,1.8796,2.4006,3.0326,2.7699,0.8124,1 
4.5592,-1.0944,2.9353,1.3348,1.2,1.4157,1.6732,1.3608,2.238,1.3344,0.993,1.7828,0.508,3.6281,2.6965,0.401,1 
6.1268,0.4335,1.461,3.5219,2.9101,2.8733,3.1369,0.5069,2.9278,1.5051,1.6823,0.5238,3.46,1.9219,2.0022,2.0589,1 
6.0941,0.6634,2.6842,0.6288,1.2941,0.1848,3.3301,0.6311,1.9869,2.3767,1.2935,2.8163,0.6845,1.9261,3.7668,2.2376,1 
4.9435,-0.0698,1.0754,0.6178,0.0627,2.3553,1.3857,1.1298,2.0178,1.9278,0.2441,1.4616,2.2986,2.2853,0.7794,1.8405,1 
5.7539,3.4928,1.6004,2.3917,2.107,2.3907,1.6206,1.4344,1.6001,1.1311,2.2583,0.3709,2.156,1.9106,0.6726,1.3903,1 
5.1578,0.0745,3.2336,1.7641,2.1524,1.6784,2.0457,2.0615,3.2154,2.1261,2.4947,2.8106,2.5904,4.0621,3.3293,2.6207,1 
6.3367,0.7336,1.8669,1.8845,1.7239,2.284,0.9545,3.9055,2.4884,1.282,3.1514,2.5455,4.1044,2.9221,2.0102,1.9993,1 
5.1128,1.2819,2.527,1.9419,3.1331,2.9141,2.7565,2.7522,2.0365,2.8912,1.7954,2.5463,2.5729,2.9736,2.7722,1.0823,1 
5.4505,-0.737,2.1766,2.1531,1.7671,3.4748,2.0008,0.0306,1.9166,1.4614,2.9259,1.3787,3.6942,0.7365,1.218,1.529,1 
5.7148,-0.4714,2.3398,0.7398,1.9305,2.5299,0.9621,3.2306,2.2722,1.1138,0.2473,2.0148,2.5552,1.6417,2.4027,1.5712,1 
5.7932,1.0915,1.4087,3.2351,2.8335,3.3827,1.122,2.6646,3.9645,2.5431,2.3102,3.1849,1.7205,2.5092,2.0432,0.8258,1 
6.0201,0.5403,1.6265,0.9351,2.8195,2.8606,3.0848,2.5217,1.2304,3.5758,4.4597,1.879,2.0253,1.8644,3.0063,1.4156,1 
6.2784,1.2236,2.5862,1.7043,0.5837,1.4648,1.3895,2.4857,3.4388,2.669,2.4625,3.7056,1.9042,1.291,2.0444,4.3681,1 
4.1961,-1.0304,0.9715,2.6653,2.4601,2.8641,0.3171,5.0931,1.8629,0.8078,1.8067,0.6699,1.2022,0.4808,1.3171,1.9435,1 
2.3856,0.2851,1.7931,2.1101,1.9852,1.085,2.0377,3.2581,2.5507,0.5942,0.9608,2.8947,1.6157,0.3543,2.4133,1.4077,1 
3.8721,1.1678,2.3877,1.8673,3.3579,2.5172,1.8056,3.4251,3.109,1.5036,2.0104,3.3862,1.1863,2.3609,1.207,3.2029,1 
6.256,0.1733,2.6204,3.1036,1.7379,2.0259,3.7259,1.4225,2.1334,1.1831,2.3834,2.3594,1.932,2.6031,1.7345,2.0718,1 
5.2321,-0.6293,1.4784,2.6564,1.0333,2.1051,0.2935,3.563,3.112,3.9148,1.9039,2.8001,1.9076,-0.1582,2.0189,2.8515,1 
4.004,-0.4103,2.1755,2.6659,1.8454,1.1281,3.4647,0.7902,1.4468,0.9615,0.6835,3.3429,2.9519,2.0097,2.5152,2.7156,1 
5.7238,0.5247,1.1902,1.7452,1.1767,1.9494,2.3369,0.9268,1.7829,0.8263,0.6111,1.943,3.2017,2.3726,1.7018,2.1554,1 
5.154,0.8472,1.2591,2.1522,3.2823,1.9294,3.4191,1.1896,2.2597,1.4062,0.9711,1.7399,2.4633,1.136,1.0285,2.6827,1 
6.9344,0.2551,2.8028,0.5206,1.8531,1.5656,2.689,1.2353,2.0583,2.5825,1.796,1.5614,1.7981,3.4692,-0.389,1.7922,1 
5.0263,-0.309,2.0151,2.4998,2.3685,0.9925,3.1545,2.7156,2.0742,1.8101,1.6313,2.6133,0.6447,2.6492,0.883,2.3073,1 
4.3669,-0.4084,3.1393,0.9553,1.0061,1.1828,2.5025,4.8615,0.3529,3.2458,1.1077,4.0665,1.8881,0.6205,3.7904,1.8441,1 
4.4317,1.105,1.1034,1.3161,3.4353,1.9241,0.4066,2.6335,0.9923,2.0626,2.3436,3.2198,1.1583,0.8325,2.9944,1.4004,1 
4.6292,-0.3637,2.7586,3.0899,1.1421,2.6059,2.374,2.6184,2.8984,1.5782,1.1621,1.3643,-0.2353,1.8748,1.8029,0.3666,1 
6.1865,-0.9399,1.9761,2.1019,3.63,1.4931,-0.5354,2.8457,2.8361,1.201,3.6783,1.7825,1.5816,1.7923,3.7063,3.5289,1 
6.9808,0.6799,1.6174,0.7587,2.7843,1.1998,1.0708,2.2204,0.6023,1.6639,3.3111,3.1467,1.8722,0.7967,1.5769,2.1891,1 
5.831,0.607,4.4031,2.2474,2.2413,2.3806,0.918,1.7953,2.6295,2.5133,2.4161,1.9874,3.0227,2.942,5.1175,3.8211,1 
4.5929,0.0676,2.2244,1.5817,2.2728,1.2059,2.6203,3.1359,4.1993,-0.0519,1.9336,1.1295,-0.3513,2.4971,1.1836,4.7063,1 
6.1001,1.5543,3.5683,2.0817,2.3075,2.4951,2.8272,0.8489,2.8089,3.6319,1.4782,1.2194,0.999,1.4386,0.7976,0.9778,1 
3.9359,0.7635,2.409,1.0197,2.3813,0.9165,1.4454,2.3179,2.1875,2.3204,3.3667,2.9348,2.5859,2.2032,2.2351,1.8761,1 
5.6698,-0.5056,2.533,-0.9488,1.4059,1.4026,3.5607,2.8346,2.0956,3.4758,2.0,1.3059,1.1693,1.3179,3.4496,3.41,1 
4.6693,0.6766,1.1478,3.426,0.5118,2.0719,4.2477,1.1039,2.5645,3.5935,1.1383,2.4792,2.7194,1.9051,0.8417,1.7979,1 
