Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
0.1782,1.5199,2.6739,-0.3734,1.519,1.3599,1.6863,-0.0946,1.6745,4.0987,2.4467,0.352,0.0805,2.7896,0.6726,1.1863,0 
-1.101,0.2044,1.12,2.7059,2.8083,2.296,1.1821,3.1213,4.2154,2.6202,2.8872,2.5549,0.638,2.5561,1.2815,1.9394,0 
1.1412,-0.118,2.3862,4.0871,3.0982,2.3907,1.8513,1.609,1.7551,2.0275,2.6734,0.0864,4.0172,3.5998,1.9546,1.4344,0 
-1.8353,-0.3911,2.831,2.2638,3.1802,1.5347,2.7722,3.0988,1.8565,3.7409,0.8252,3.023,2.469,0.9623,2.2282,-0.1214,0 
1.8574,1.6862,0.8875,2.5937,1.8248,2.2043,2.1755,1.8567,1.7375,0.9772,2.6004,-0.1065,2.9371,1.7298,2.7417,2.6813,0 
-0.4688,0.0962,2.0751,3.4014,0.9764,1.9228,1.5901,4.5219,0.7519,2.5424,0.4489,2.1172,2.3875,2.9843,2.4536,0.431,0 
0.1566,0.4172,2.2022,-0.3226,2.6237,2.7445,1.3657,2.061,1.357,1.9219,1.0955,2.0571,2.3112,1.9552,0.6852,1.9433,0 
0.9272,-0.4074,2.3557,0.8288,2.259,1.8588,2.3848,1.4549,1.3656,2.5077,3.1979,1.196,2.9643,3.4804,2.0501,1.381,0 
-1.5271,1.3412,1.093,2.2823,1.3526,2.0712,0.9987,1.9656,2.7741,1.9117,2.9603,2.5308,2.4688,0.0164,0.8927,3.3214,0 
-0.9337,-0.6195,2.6751,0.6033,2.3767,2.68,1.3079,2.82,2.4284,2.4786,2.3772,0.7718,1.1969,2.4336,1.9773,2.0653,0 
-0.9595,-1.8857,3.6007,2.6246,1.4619,2.4855,2.7477,0.7626,3.5322,2.1308,2.4679,0.2801,3.6218,0.32,0.8735,0.6814,0 
-0.4891,0.2211,2.2151,0.2787,3.6215,3.5037,1.4604,1.4119,2.4748,2.8015,3.324,0.1116,2.2852,2.597,1.4393,1.0325,0 
0.8021,0.3657,2.4934,1.4307,2.733,0.7164,3.7152,3.4002,1.7691,1.5959,0.5982,2.4557,0.1865,1.8337,-0.3675,0.7762,0 
-0.0462,0.2075,1.9295,0.8274,3.414,0.9896,1.1765,3.0599,1.6261,3.1666,1.2566,2.6087,2.1965,2.6438,2.8662,3.4999,0 
-1.3322,0.6004,1.3671,2.1886,1.251,1.9084,2.7989,0.7099,1.5637,1.7479,3.5004,2.4892,1.0281,1.3668,1.7045,2.2893,0 
-0.0744,-1.9198,1.8385,2.7372,2.5592,1.4297,1.8546,0.3439,0.4117,3.6632,3.3742,1.2826,1.4732,2.821,1.4169,2.278,0 
-1.0823,-0.3185,-0.0614,2.4191,3.0078,1.6574,4.2484,2.0973,2.7976,1.1424,1.6906,0.4673,3.3877,1.7716,0.9973,2.1154,0 
2.6729,0.1247,2.0507,2.227,2.6466,1.6082,1.302,3.9049,2.8556,2.483,2.0636,1.1698,1.615,1.4307,2.7655,3.6562,0 
-1.3198,0.6144,2.5455,2.0736,1.5551,0.6678,2.1561,3.1957,1.4132,2.2267,2.017,2.8967,2.1975,2.3869,2.3653,4.6302,0 
0.4288,0.679,0.5329,2.5737,1.5948,0.4026,3.0074,2.9793,1.3653,3.941,-0.0915,3.2187,2.1161,0.8031,2.5924,1.0814,0 
0.3841,0.0253,1.6607,2.9289,1.4162,0.9919,3.132,2.2471,1.5437,1.2594,2.0401,2.6702,3.2145,3.1645,2.8341,2.1627,0 
-2.2502,-0.4077,2.0577,2.5516,1.6326,2.8236,1.1202,2.5261,2.1727,1.2299,1.2694,1.0941,2.714,1.7588,2.9623,2.4382,0 
-0.6779,0.6731,2.1558,-1.407,2.1259,2.9239,2.9995,2.9884,3.4029,4.149,1.8285,2.138,1.9198,1.3226,2.2198,0.8962,0 
-0.2091,-0.1271,1.7602,1.9066,3.1109,1.9797,2.186,1.1543,-1.0129,4.3775,2.0766,3.5318,1.6278,2.4959,1.8055,-0.7541,0 
-1.0462,-0.184,2.8766,-0.5319,0.8894,0.5767,0.7598,2.387,3.5056,0.5972,3.8525,2.1258,1.7743,3.6491,1.8714,1.3889,0 
-0.0451,-0.9551,3.3321,1.3348,2.2067,2.5339,2.3991,2.3756,1.8993,-0.5029,1.8253,2.3449,2.1503,1.1599,4.205,1.4308,0 
1.1871,-0.3388,0.6256,2.074,3.5336,0.9052,2.1511,0.8381,4.7339,2.6407,2.1215,2.9956,2.8528,-0.4087,2.4026,1.0525,0 
-0.6322,0.6218,1.0805,2.5291,0.7641,2.6629,0.9836,4.0801,0.9467,0.9086,2.0746,3.3748,0.6482,3.4897,4.2511,2.5985,0 
1.66,0.2584,1.3648,3.0543,3.5917,3.0019,3.068,1.7426,2.2969,0.2225,3.1772,2.0114,0.9068,1.064,2.2632,1.3038,0 
0.5021,0.6513,1.1824,1.0827,1.1352,2.0372,0.2376,2.5476,2.0429,2.8328,1.4054,-0.1113,0.9266,3.7964,1.8538,1.218,0 
-0.763,-0.4228,0.4876,2.1152,3.8022,1.1914,2.5533,2.8772,1.9387,2.47,1.4026,2.5889,2.1275,0.8838,4.2396,1.3298,0 
-1.0514,-1.1234,0.7287,0.5319,2.5901,1.8281,1.9118,2.7017,2.3537,1.809,1.2984,1.5953,2.2381,2.3964,2.9759,2.1263,0 
1.4718,0.1281,2.415,1.1406,2.8519,3.1335,2.164,1.7713,1.2516,1.8805,1.4653,1.4689,2.1799,0.7129,1.3913,2.4115,0 
0.5372,-0.2973,0.0039,-0.3456,2.5652,1.849,3.1796,3.0236,1.3687,2.011,0.9857,2.5558,1.7431,2.5888,1.817,1.7838,0 
-0.8012,-0.8847,3.7807,2.2636,0.7073,2.4153,2.9268,2.0504,3.2416,2.0915,0.7868,0.693,1.2605,3.2669,3.2219,1.8785,0 
0.1283,-0.6671,0.7701,2.4754,0.5682,1.4502,2.5317,-0.1129,2.8367,1.7573,2.1689,2.6721,0.3449,1.4347,1.7196,0.9353,0 
0.3476,0.8285,1.8527,3.248,0.1548,2.7852,1.6374,2.5078,1.2824,0.2115,2.2896,3.3268,1.9108,1.0849,1.8523,1.6537,0 
-0.8412,0.4185,0.1761,3.0929,2.0153,1.7523,1.4093,2.1239,3.1017,1.6766,1.1458,0.3285,2.1231,0.3784,2.9876,3.1695,0 
-0.4165,-0.043,1.5807,0.6606,2.6698,2.2951,2.5561,2.0859,2.7265,2.4239,1.7109,1.4527,3.7079,2.2589,1.7148,2.8682,0 
0.5223,0.8927,1.7507,2.636,1.8582,2.2131,1.8815,2.6305,1.2417,0.646,3.2379,1.2063,1.832,1.4919,2.273,2.4516,0 
-0.0248,1.0592,2.1589,0.5065,1.6762,2.3446,0.6096,1.6286,2.127,3.1912,2.1766,2.1733,3.3519,0.6607,0.3023,3.1474,0 
-0.2582,-0.5505,1.9707,1.0522,0.7806,1.524,2.7811,0.782,2.1303,3.4083,5.425,4.5591,2.0113,3.668,1.7718,1.996,0 
-1.1857,-1.1315,2.5613,2.7928,2.8067,1.5216,2.5774,2.0096,2.0073,3.3194,1.6934,3.7112,2.1375,0.0416,1.7883,2.5242,0 
0.9636,-2.0616,1.8186,2.0357,2.3957,2.7295,1.0603,3.2562,1.4293,2.1568,3.7012,2.4847,1.516,3.8977,2.3863,2.0155,0 
0.3436,0.7603,1.8304,2.3681,1.601,2.4121,3.1014,0.6168,1.1062,2.7178,1.6575,3.485,1.6179,2.0996,0.9589,1.2863,0 
0.0853,-0.339,3.3257,1.7664,4.0635,0.4713,2.1823,0.3722,2.9897,2.0753,1.1088,3.2629,2.7087,2.4081,2.0871,1.9232,0 
2.6116,1.2518,2.0994,2.034,0.7293,2.0365,2.0293,1.1461,2.3323,3.7941,1.6122,0.2306,0.6702,-0.5724,1.9377,3.3321,0 
-0.1178,-0.7822,2.5138,1.0949,1.6452,2.2549,2.2341,0.5749,3.1567,1.3677,0.4643,2.3528,0.9368,3.5215,3.4622,1.3561,0 
-0.6845,-1.3424,1.9468,2.5862,2.4428,2.0373,2.7703,1.2961,3.2074,4.2593,2.5681,0.4361,3.492,0.8184,1.657,1.2143,0 
-0.4043,1.1059,2.0279,2.267,0.9061,3.3576,-0.0012,3.1342,1.9943,0.5425,2.2978,1.8177,1.3448,4.1508,1.455,1.0714,0 
1.4593,-1.7939,2.4179,1.4464,1.0251,1.9841,1.3252,1.9645,1.1656,1.7742,1.9075,2.9844,2.1414,0.898,3.6056,1.8088,0 
1.528,0.9456,0.5809,1.9867,1.0611,-0.022,3.1603,2.1967,2.3605,0.6085,0.3991,3.9839,0.9862,1.9079,3.6819,3.0458,0 
0.4803,-1.4393,1.9978,1.6291,1.2288,2.9616,2.5201,2.6081,1.3926,0.9256,3.8461,1.8242,2.2331,1.0328,2.2653,2.4044,0 
0.3121,-0.1065,0.7947,3.6328,1.9589,2.6123,2.1081,1.6896,0.9468,0.5446,0.1025,0.9244,1.9955,3.4623,3.0987,1.8231,0 
0.7401,0.5992,2.0924,0.9914,2.1058,1.039,3.4668,2.5976,2.6893,1.4315,0.2337,2.4733,1.6165,2.6892,1.9814,1.604,0 
1.1824,-1.2701,2.588,2.8324,0.9106,2.1304,3.7694,0.7586,1.9657,0.3787,0.5704,1.6415,3.1241,0.7605,1.727,1.8752,0 
0.1051,1.767,1.5244,2.5049,1.3678,0.842,2.2213,2.0705,2.1882,2.9754,3.8493,2.4315,2.3431,1.444,2.9452,1.5702,0 
-1.7665,0.5426,1.783,1.8783,-0.2616,3.0575,0.9044,3.6369,0.1078,1.3516,0.9882,0.0366,1.8389,2.315,2.0727,2.568,0 
0.3594,0.3641,1.8333,3.8519,2.1356,1.6651,2.3464,0.4015,1.989,2.7566,1.665,2.458,1.0597,-0.0196,0.8935,1.6349,0 
0.1684,-0.3427,2.9966,2.1975,0.6615,2.5884,2.4029,1.9808,2.5459,0.959,1.9582,-0.7466,1.9497,2.5438,2.8824,2.5086,0 
-0.3425,0.4121,3.5177,1.9981,1.5022,1.6,2.0109,1.0535,1.5874,1.8909,0.3598,0.6897,1.7985,0.5864,3.7482,2.5576,0 
0.3448,0.969,0.9153,2.0286,2.1474,2.8324,1.7118,3.517,3.3247,-1.1745,1.7328,1.4745,0.5955,1.563,1.8986,2.6083,0 
-0.4764,-0.6247,2.2106,1.4376,2.9299,2.0554,2.6275,1.9827,1.4106,1.9613,2.1041,2.0315,2.3848,0.0778,2.7381,2.3916,0 
0.1437,-1.9313,2.458,0.8065,1.0055,0.7939,1.3537,1.3696,2.7851,3.4746,2.6693,1.5675,0.0538,1.6237,2.4767,1.8022,0 
0.3777,0.3073,2.7183,0.7463,1.0063,0.2713,-0.7692,1.0104,1.3185,2.3499,3.0152,2.2811,2.2908,1.8826,2.0123,3.4059,0 
-1.1797,0.2958,2.2764,1.3012,1.5373,2.1223,0.5263,1.3047,2.0528,1.323,0.2565,1.4209,1.3299,1.1284,0.2772,2.9483,0 
0.3677,-0.2855,2.4584,1.2853,2.2998,1.3988,0.8109,3.1613,3.3036,0.69,1.9928,1.6753,1.5473,0.886,3.4839,1.6165,0 
-0.7997,-1.4526,0.1326,0.9475,0.7032,3.3012,4.1339,2.5269,1.2922,1.6875,1.998,0.4426,2.8808,1.673,1.0459,3.0983,0 
-0.7254,0.1494,3.5778,1.8369,2.0756,2.6509,2.8342,1.7375,1.7886,1.9703,1.2292,1.7379,2.8527,0.2044,2.436,1.9992,0 
-1.7779,1.0352,3.1095,1.9303,0.9423,1.6465,3.3525,-0.2089,2.1716,1.1959,2.067,0.0953,2.4269,2.5252,1.238,2.0269,0 
0.8383,1.3417,2.0084,0.7317,3.2171,2.4652,1.9305,2.0679,3.2098,1.8629,2.0806,2.0564,3.289,4.3136,2.4841,1.0764,0 
-0.2752,0.5095,1.0171,1.7875,2.6577,1.6587,1.9591,1.2401,2.7003,1.0754,5.2949,1.3543,2.9033,0.505,2.9146,2.9776,0 
0.087,1.3125,2.3291,0.8035,2.2875,0.6478,1.5814,2.2082,2.6088,4.1071,2.3542,0.4952,1.5772,1.9613,1.2007,1.0569,0 
0.9924,-0.902,2.0619,1.4832,1.2473,3.6734,2.3831,2.2109,1.6377,1.4636,1.4385,0.7786,2.3519,3.0256,2.7316,3.6206,0 
-0.5286,1.8684,2.3941,2.2709,2.2982,1.6347,1.6016,3.183,2.2994,1.9787,1.4906,1.848,0.0289,3.7038,3.1145,0.6326,0 
0.2264,0.9514,3.8896,0.3316,2.1753,1.0144,2.8486,2.1766,3.2543,1.5583,2.8136,2.7353,3.1982,0.7697,1.5594,0.1873,0 
1.5098,1.146,3.0253,1.0292,0.4317,4.2264,2.6306,3.0527,1.296,0.6102,1.1081,2.3899,0.5787,2.5542,2.3644,0.6122,0 
-0.3263,-0.5269,2.8538,2.4914,0.894,2.7748,1.5694,2.2994,2.0,4.3071,0.8507,1.174,2.4426,3.0323,0.6536,2.5263,0 
0.642,0.4497,2.2735,2.2997,2.7118,1.4131,3.0276,0.3772,0.6474,2.878,3.0758,1.5017,2.5425,2.183,1.7132,2.3166,0 
0.2859,-1.2037,3.0747,0.6485,0.3834,1.3124,1.7199,2.548,3.2911,2.1393,0.8621,1.5448,2.4324,2.9941,0.0672,1.5253,0 
-0.1716,-1.2337,2.2345,2.9399,2.1453,1.6068,1.2432,2.8426,0.9066,1.1249,1.6334,0.3055,0.9688,4.1986,2.91,-0.1733,0 
-0.3815,-1.3983,0.0299,2.2227,3.1908,3.6531,0.2759,2.0516,0.4856,1.1005,1.0354,0.8658,2.1431,2.029,2.7182,2.6632,0 
-1.54,-0.8752,2.801,0.9526,2.3598,1.3882,0.4003,1.7033,3.0091,2.0791,1.3294,1.7768,0.9094,1.8601,0.6071,0.8545,0 
0.1456,-1.1992,2.4125,3.1921,1.6054,0.5174,2.3214,2.2649,2.9596,1.4409,2.5347,0.3057,3.4009,2.4122,2.677,2.534,0 
-0.3866,-0.112,3.2197,2.3516,2.2602,2.4674,1.4521,1.1534,0.4853,1.5971,2.9497,2.1734,1.8598,2.8882,1.2468,1.7897,0 
-0.3471,0.0474,3.5043,2.3113,1.9174,3.2684,1.5547,3.1522,1.8327,2.5175,1.126,3.5405,1.3149,1.5519,3.9094,1.2438,0 
0.768,-0.4452,0.2173,2.5507,0.8022,3.3449,3.3275,1.4509,1.3499,3.7897,2.3015,0.592,1.5267,2.3386,0.6291,3.7594,0 
-0.1946,-0.4675,-0.034,3.1612,0.9569,2.2206,1.7191,1.6102,1.631,2.381,3.5946,-0.1412,0.4843,1.4359,1.1786,1.6446,0 
2.5318,-0.2013,2.2776,1.7596,3.0686,3.5335,1.5167,2.4828,1.6636,1.3881,0.8505,0.7423,0.8835,2.6207,3.1884,1.9825,0 
0.2886,-0.1424,2.1694,4.4501,0.8112,0.1114,2.0725,0.6569,3.1501,2.444,2.125,3.4036,2.1159,0.9735,0.77,3.1285,0 
0.633,1.0173,4.1399,2.4076,1.1233,3.0117,2.8663,2.7031,2.9072,1.4664,1.9213,2.2783,3.1096,2.6757,1.5707,2.6296,0 
0.6253,-0.6671,1.3282,1.2752,2.6094,1.2845,2.7773,-0.214,2.3815,1.1367,1.8,3.1882,2.7252,1.6197,2.4111,0.5478,0 
-0.2248,0.6339,1.3209,0.7119,1.0954,2.7142,2.5112,2.183,3.4318,2.134,1.5964,2.14,2.7243,3.7744,1.8466,2.0999,0 
-1.2392,1.3946,2.1254,2.9365,2.7644,2.0536,2.5442,2.1943,3.053,1.6694,0.3709,2.0777,2.2232,2.7227,2.0023,3.5706,0 
-1.6717,-1.2504,2.9234,1.0067,3.0729,0.555,2.1342,1.2801,1.3757,3.4761,2.6963,4.076,4.3348,5.2186,1.5657,1.8714,0 
1.2426,0.8656,2.4894,3.7177,2.8372,1.9634,2.2381,3.7779,1.8913,2.1268,2.1963,2.5548,2.5844,0.7564,-0.3937,2.1931,0 
-1.2841,-0.4721,0.884,2.7869,1.6056,2.1409,1.73,1.5989,2.2965,0.6127,4.6105,3.3514,2.0208,1.1831,5.0138,2.0052,0 
0.0817,-1.1708,3.2173,2.2742,1.9821,3.7997,3.5596,0.7764,2.51,1.7044,2.3998,1.7919,1.4451,-0.0319,2.2254,1.2592,0 
-0.6316,-1.1186,1.0386,2.5808,0.1836,0.7305,2.983,1.4728,2.3931,3.2569,0.6934,1.6489,2.9544,2.677,1.8133,1.8137,0 
-0.0093,0.7749,2.7483,1.3231,1.0554,2.5456,3.311,2.6933,1.9442,1.7133,1.3973,4.7709,1.3088,3.1171,1.451,0.7143,0 
-0.2292,0.1269,1.4102,1.8241,1.8884,3.5759,1.801,1.7881,1.6899,2.645,2.0398,1.3568,0.6308,1.869,2.9314,2.0599,0 
-2.4102,1.1929,0.7724,2.3363,1.6416,2.4709,0.6121,1.7853,3.4346,2.834,1.4941,3.7173,3.041,2.2522,2.5155,2.2076,0 
1.1051,-0.1332,1.8845,2.3751,2.5084,1.7019,1.3486,3.7409,2.5896,1.5542,3.2017,4.2,3.4686,2.0643,0.7746,1.9502,0 
0.1672,-1.6226,1.0484,2.2852,1.498,3.2191,3.3066,0.598,0.6013,3.8585,0.456,2.6444,0.95,1.8705,2.4534,0.4507,0 
-1.6492,0.4546,1.9004,3.4075,0.6201,4.4656,0.667,2.7822,2.8361,1.4505,2.0664,1.4432,1.1548,1.8735,2.6058,1.55,0 
0.1604,0.2914,2.2074,4.6182,2.8007,2.3475,1.6602,2.2088,2.4286,2.5602,3.3177,0.8336,1.8412,2.1066,2.6542,1.5479,0 
1.9482,-0.4571,3.196,1.4132,0.7071,2.5509,1.6116,1.7109,1.5533,1.4077,2.0354,3.3761,2.3723,2.1036,3.3205,1.0982,0 
0.233,1.107,1.44,1.9001,1.8481,1.7003,2.0677,1.2465,1.9635,1.9161,2.5092,3.1273,0.6287,2.6129,2.2938,0.4056,0 
1.2883,0.9235,1.109,0.2748,2.8586,1.43,2.872,0.871,3.7527,1.8511,3.3678,1.8402,1.3866,2.6095,2.4303,1.8566,0 
-0.5486,-0.8701,0.717,0.909,1.7979,2.7441,3.5813,1.4115,1.0979,0.5776,2.375,2.9105,1.5472,1.155,2.771,3.5808,0 
-0.5048,-0.1699,0.3948,2.761,1.1432,2.0291,2.0807,1.4778,2.3438,1.3504,3.2155,0.7808,0.458,1.5129,0.6959,1.7828,0 
0.691,-0.4635,2.3089,4.536,1.6391,1.5002,0.1978,3.7791,1.9983,1.3434,2.2786,1.4817,0.7045,0.8039,1.621,2.3755,0 
0.4734,-0.4354,1.3806,2.8499,1.8496,2.3314,3.2088,2.804,0.536,1.0515,-0.0323,3.5788,1.0318,0.2135,0.2925,3.465,0 
0.07,0.5148,1.1919,2.579,1.1147,1.381,1.0307,2.5189,2.6036,1.9846,1.855,1.3649,0.8726,2.331,4.0488,1.0277,0 
1.3814,1.017,2.007,2.1299,1.1195,2.5363,2.453,0.992,0.0921,2.7158,2.355,0.6496,1.0565,2.0535,1.6763,2.1016,0 
1.4338,1.4099,2.8066,0.9634,2.499,3.3239,0.9571,3.2865,1.0206,1.6848,2.1819,3.137,1.9317,2.7227,1.7035,1.5307,0 
-1.8488,-0.4109,2.1709,0.5427,2.6893,2.7216,3.131,1.9588,3.0346,1.2726,1.971,1.2846,3.6967,2.5101,1.2593,0.7467,0 
0.9722,0.4612,2.9021,0.2747,1.8107,3.7976,0.9817,2.7087,1.9159,1.2883,2.0778,1.4547,2.0467,0.8814,2.3215,0.941,0 
1.3006,0.0517,1.6672,3.4796,0.5862,1.6782,0.3658,2.706,2.3391,2.7158,1.5052,3.4766,2.2283,2.9688,2.3572,1.4754,0 
0.3832,-3.2686,0.6749,2.7882,2.8769,2.3067,1.6979,1.0302,2.264,1.4428,2.0679,2.1391,1.5907,1.9663,1.18,2.0889,0 
1.8773,0.17,0.2577,0.6296,0.1678,1.7438,2.0494,3.0845,0.0421,2.1699,3.3813,3.3681,1.4045,1.8789,4.4049,2.1451,0 
-0.2602,1.9379,3.4763,1.8642,4.3316,2.9693,0.6545,1.1097,2.7145,2.1052,2.8972,1.9413,-0.0971,0.8589,3.02,0.7572,0 
-1.5692,-0.7008,2.2317,1.5024,4.3926,0.483,2.4791,0.8726,2.6405,2.2859,3.2255,1.0694,0.6013,2.1764,2.4352,3.0466,0 
-0.9563,0.7607,3.256,2.2909,2.4631,1.916,2.6414,1.8404,1.2473,1.6796,1.2595,1.9329,1.1362,1.6406,2.3277,0.5794,0 
0.2217,1.2822,2.3544,2.7809,2.4223,1.3365,1.5722,0.7226,0.893,1.8291,1.5324,1.4818,1.4945,0.5313,2.6434,0.2906,0 
-1.3433,0.9385,3.7098,0.4441,3.3776,2.3031,2.7309,1.7959,2.7932,1.0498,2.972,2.1333,1.331,1.2558,2.9253,2.3419,0 
-0.9439,1.9529,5.0376,2.2042,2.2494,1.6451,1.7527,0.805,2.5563,3.103,2.423,0.5978,2.2387,3.1247,2.0474,0.8522,0 
0.5004,0.2217,2.8014,0.9024,0.9475,2.2505,1.4053,2.0331,3.0366,2.4072,2.3214,2.5805,2.1084,2.7916,3.2184,3.2666,0 
-0.8748,1.7791,4.0159,1.3985,2.2629,2.609,2.0432,2.8944,4.284,0.5551,2.1199,2.2157,2.8778,2.1659,2.3331,1.6938,0 
-0.7423,1.5386,0.9083,3.1992,1.8132,3.1193,2.9193,3.3709,2.6617,2.2072,0.2346,1.0798,2.7888,1.0343,0.203,2.9295,0 
0.019,1.9674,2.148,2.1662,2.2192,1.2741,2.0578,0.7443,1.0863,1.687,1.228,2.3,1.5542,2.6719,2.8715,1.846,0 
-1.0308,-0.0192,0.1096,1.3503,3.9899,2.2081,1.3238,2.1783,2.1,2.5365,3.038,1.5558,1.7136,1.5955,2.1344,1.2127,0 
-1.8349,1.0158,1.8189,1.4716,0.5673,1.9835,3.5206,2.4315,0.9976,3.0404,2.4619,1.3672,3.2041,3.3281,2.677,1.8396,0 
-0.6787,1.194,2.6022,3.5814,-0.8576,3.6757,1.9357,0.8508,2.3576,1.4627,1.9,2.9681,2.7783,3.6238,2.5467,3.0457,0 
-0.68,-1.9585,1.1549,1.781,2.4648,2.5677,1.8685,2.0197,2.2464,1.5312,1.9689,2.634,0.5178,1.2333,3.1822,0.1118,0 
-1.1351,-1.2715,0.8296,2.9992,1.0821,2.8194,1.8225,2.7602,1.399,1.5174,3.8373,2.7589,1.7215,2.2883,1.3368,1.2288,0 
-0.58,0.8639,1.1421,1.718,3.9386,3.8532,-0.9639,3.2264,3.5191,2.7701,2.4276,1.9376,0.8373,1.2906,3.0216,1.8819,0 
-0.4588,0.6975,2.8826,1.3388,0.7183,2.335,2.5688,2.7484,1.8624,1.8722,0.8699,3.0207,2.1617,3.2078,3.2968,0.9717,0 
-1.2235,0.8069,1.6142,1.1322,0.954,0.3035,0.4516,2.3415,1.5244,1.1461,2.4816,2.2541,2.1742,1.2612,1.9191,1.7637,0 
2.0585,-1.2558,1.07,2.6617,1.9271,2.7447,1.4166,3.1696,2.4399,1.8355,3.9109,1.9274,1.4946,2.8613,2.2233,1.9092,0 
-1.8363,-1.0403,0.6492,2.1744,2.0814,2.0417,2.7851,1.0966,1.488,1.4044,3.6569,3.3962,1.9973,1.2752,2.3087,1.8997,0 
-1.4112,-0.7178,0.0574,0.9325,2.1772,2.6803,1.3174,1.3163,1.2721,2.7608,1.7282,1.2136,2.5042,1.7669,1.234,1.6151,0 
-0.0266,1.0547,3.0024,0.0626,1.2365,3.3247,1.0188,1.9771,-0.3445,2.4618,2.8319,2.5812,0.9381,3.1944,3.2648,1.9053,0 
0.5144,0.1518,2.8041,1.1216,1.6648,1.2023,2.0443,1.3551,0.6708,1.733,3.6617,1.5941,4.0397,0.438,0.5377,2.291,0 
1.4318,0.8148,0.853,0.9325,2.6301,2.3397,0.4579,2.8006,1.4633,-0.311,4.1075,2.0149,2.2974,2.7519,2.2857,3.7843,0 
1.1993,-0.1551,2.046,1.399,1.9743,1.2397,2.6261,3.8731,1.0676,1.354,1.158,0.389,1.3144,2.9101,1.0711,1.147,0 
-0.1847,1.0106,2.6815,1.6872,1.7296,1.9795,0.5103,2.7737,3.6852,2.8618,1.7319,1.2884,2.35,4.2106,2.461,3.1219,0 
0.7882,-0.9798,0.6224,3.0588,1.0422,1.1516,1.4982,3.132,0.8176,1.2158,3.2783,1.9595,4.3204,2.0705,2.8537,1.8815,0 
0.5237,-0.5329,3.5493,1.8855,1.3801,2.1433,1.8144,2.7476,3.2067,1.4592,2.1854,3.0375,2.5144,2.3161,3.1096,1.4537,0 
0.1198,0.4555,1.18,2.9007,1.1054,1.5448,2.3702,3.0231,1.8732,1.4306,0.1078,0.9347,1.4876,3.0249,-0.1486,3.3777,0 
-0.2478,0.3197,2.2022,1.8381,0.634,1.2509,2.2719,3.3269,2.0958,0.5505,3.1167,2.4044,2.4639,-0.2783,2.1366,2.5556,0 
0.8687,0.9154,0.7761,1.8581,0.888,2.6442,2.8674,1.8196,2.0709,3.2467,3.0779,2.0097,2.0994,2.5766,0.0596,2.3576,0 
-0.1384,0.6786,2.3384,1.8088,2.3802,2.2938,0.3332,1.6232,0.6324,2.4494,2.1197,1.7717,3.0602,2.9159,1.6633,2.5043,0 
0.2093,-0.2864,0.7375,1.9264,1.1736,2.6724,1.8382,1.2859,-1.2131,1.8369,1.4048,2.736,2.4086,2.9058,2.1266,1.2812,0 
0.4818,-0.5906,3.4529,3.0898,0.8691,0.4672,3.7594,3.1261,2.769,1.4647,3.3235,3.6185,0.838,0.3819,3.3612,2.3604,0 
-0.9186,0.3012,1.2776,2.1031,2.8623,3.0924,1.9273,0.7739,1.8006,2.2219,2.6716,2.1918,3.0531,1.3024,2.5107,2.4101,0 
-2.86,-0.657,1.9806,2.5836,1.6506,1.4186,0.7583,1.2533,0.4643,0.4229,2.2186,0.0123,0.6848,1.3354,3.21,2.0444,0 
-0.7572,0.7486,1.0929,2.6178,1.9765,2.5098,2.116,1.0448,1.6371,3.2194,1.1037,0.7476,1.2366,3.0579,2.6123,2.2536,0 
-0.4059,0.1445,3.5031,2.245,1.4268,1.7148,2.5434,2.1223,2.8284,1.7976,2.9806,2.1649,1.239,2.7474,2.6682,2.8834,0 
0.1516,0.1858,1.7214,3.3491,-0.0152,2.1616,2.9457,1.4755,3.37,1.6242,2.8509,2.9366,2.6922,2.3737,2.0773,2.036,0 
0.0001,1.3741,2.2669,2.9205,2.2531,2.4589,2.2501,2.052,4.093,-0.1945,2.653,2.1745,0.6614,3.2871,1.7443,0.4266,0 
-1.7383,0.1598,1.5368,1.2262,2.5835,4.3522,1.3903,0.5324,2.9675,3.4888,3.0473,0.2862,2.4747,2.3881,0.9673,2.4764,0 
-0.5724,-0.6789,4.1167,1.2488,0.0334,1.3972,3.7824,2.7211,2.5649,1.9609,1.6506,2.4322,2.2667,1.8354,2.0195,1.0285,0 
-0.5463,0.1244,3.65,2.841,0.6912,1.8026,1.6313,4.6185,2.2175,1.523,2.628,2.0586,2.069,2.4329,1.5417,2.9686,0 
3.0968,-1.5513,2.4621,2.6014,2.3468,1.8058,1.0745,1.4905,0.6542,2.6599,1.9402,0.8487,1.9555,2.321,1.703,1.262,0 
-0.4739,-1.0942,3.0041,0.365,2.1964,2.4697,1.7502,2.6947,1.7351,1.9669,2.4067,0.5278,2.0762,3.3024,2.6664,3.2236,0 
-1.4892,0.6065,1.7093,0.7703,0.7274,0.9903,3.6904,3.3662,0.2798,3.6148,0.6965,2.2152,1.0016,2.0165,3.2907,1.4898,0 
-0.6267,-0.8108,0.7677,3.26,1.6076,2.785,0.4322,2.0049,2.7666,1.8734,2.1982,2.2998,1.1421,3.4013,0.672,3.1186,0 
