Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Class
0.6131,0.9976,2.841,2.4195,2.5759,1.1307,2.6299,1.5414,-0.2883,1.1651,0.9854,2.1831,2.2696,2.6087,0.9658,1.3746,1 
-1.1794,-2.0343,2.7695,2.7038,1.3271,4.1765,1.1836,2.1857,2.1395,2.0266,2.7138,1.2488,2.2739,2.8885,1.9598,-0.1034,1 
0.0316,2.8562,2.7671,1.8202,3.3429,2.2302,4.2054,0.0573,2.2206,3.161,4.1727,1.4942,1.6675,3.3449,2.5487,0.8323,1 
0.9436,-0.406,2.627,1.7115,2.0637,3.7026,1.2003,1.0062,3.3052,1.3134,1.7234,2.336,1.083,0.0412,0.6098,2.964,1 
1.0379,0.6741,3.6646,2.8787,2.1497,1.0829,1.945,2.0877,3.1668,3.2945,1.3092,3.0737,1.554,1.5358,0.9891,1.8893,1 
-1.5895,-0.419,2.0451,0.783,2.908,3.1661,1.3223,1.0463,0.3447,2.0151,1.5706,0.2371,2.0831,2.9436,2.9136,0.5054,1 
-0.9364,-0.7902,2.7167,1.6383,0.1662,2.3988,1.8659,1.7412,1.6535,0.2675,2.8772,3.7757,1.2931,2.4391,0.7369,2.2714,1 
-0.252,-1.3562,1.1284,0.5821,2.9455,1.3892,1.8193,2.5747,2.582,1.25,2.1175,1.1497,4.3669,1.5019,0.1627,0.6516,1 
-0.2886,-0.4439,0.4994,1.7892,1.8488,3.2293,1.9387,3.0418,2.1498,1.5993,2.4035,3.0603,0.6461,0.8144,3.2894,1.791,1 
0.7663,-1.4887,1.4585,1.4296,2.8965,1.9648,2.2593,2.2121,3.2757,5.2457,2.9,2.226,-0.2828,2.9609,2.2715,2.8045,1 
0.487,0.8,1.2202,1.9996,3.1082,1.0713,0.97,2.2455,2.222,2.9356,2.0164,0.6927,1.4782,2.089,2.7915,1.4186,1 
-1.2451,2.737,3.3527,0.6473,1.2187,1.8353,1.5936,0.6801,2.0571,2.3032,3.6432,2.2388,2.0898,4.5116,2.2994,0.4132,1 
-0.7816,-0.3784,3.264,1.51,1.635,4.0993,-0.2274,0.3445,0.6502,2.3452,2.1793,2.2687,0.6236,2.8196,3.5113,0.3384,1 
1.563,0.1092,3.6768,0.5684,2.0797,2.6416,0.9175,1.8984,0.8803,2.2039,0.4845,0.8385,1.5927,3.148,1.2697,2.3407,1 
-0.4291,-0.3203,2.7644,2.2909,2.6534,1.151,2.6109,1.8897,4.1824,2.8085,2.0743,1.2184,0.5901,2.441,2.1948,1.3583,1 
0.8712,-1.9373,1.4635,2.325,1.205,1.1867,0.5977,2.0671,0.9944,1.879,4.3079,2.5987,0.2279,2.6597,2.8661,1.8483,1 
-0.4445,-0.0363,3.1459,2.7209,1.46,1.3751,1.4213,2.1629,0.6212,2.0231,2.1388,1.3813,0.8527,1.337,2.2454,1.7248,1 
-0.0363,-0.4167,1.3981,1.8818,1.5559,2.0972,2.5472,2.3371,0.6792,2.4953,1.6543,2.7202,0.4868,2.0172,2.3278,4.3651,1 
-0.5503,0.2504,2.2195,2.3964,3.3672,1.7046,0.5834,1.9755,2.5866,3.9444,0.8164,2.0973,1.4906,0.5386,1.9416,2.4143,1 
0.0122,0.2422,1.6298,2.9186,2.5904,-0.1079,1.0689,3.392,1.6704,2.424,1.2585,1.8642,2.3389,1.3398,2.5856,1.9011,1 
1.8568,0.9038,2.3269,2.0207,1.3906,2.6702,1.0671,1.3639,2.8126,0.4409,2.2122,0.8271,0.1355,0.0486,3.35,0.2876,1 
0.6493,0.3063,1.6361,2.2668,1.8458,3.308,0.691,0.2074,2.6997,3.1976,1.2783,1.5333,2.1105,0.8346,1.8578,1.6661,1 
-1.0669,1.6019,2.3986,2.4132,1.1517,1.2421,1.7655,2.2928,1.7929,1.7138,1.2807,2.329,2.7781,2.8325,2.2038,2.6115,1 
-1.265,-0.4567,1.5431,1.0274,2.5305,1.7255,1.0993,2.5469,1.8646,2.9955,2.5241,2.1579,1.5522,-0.546,2.0477,3.9488,1 
1.3388,2.3839,1.4795,3.3552,2.5572,2.7511,1.9329,3.0581,0.2264,1.6957,0.6275,2.3839,1.8433,0.66,2.8421,2.3415,1 
1.0811,-0.6574,2.197,2.711,1.3045,-0.0401,3.2258,3.196,2.5689,0.9962,1.7905,1.8304,1.1073,2.1141,2.6413,1.9379,1 
-0.0282,1.2223,2.1443,2.4186,1.8599,0.8735,2.4204,1.6371,3.6063,1.0875,1.2872,1.0592,2.6385,2.8172,1.3298,2.1563,1 
1.6491,-1.2356,2.0447,2.0495,0.9309,0.5444,2.8935,1.8666,1.316,2.3998,1.9134,0.8923,1.9853,0.6129,1.2296,2.2943,1 
-0.5058,-0.3007,0.1548,1.922,2.4076,2.8837,3.1086,2.7831,2.1086,1.4147,4.0276,2.6217,0.6556,2.2631,1.9207,1.2688,1 
1.082,-0.2202,2.9523,1.8413,2.2368,2.9541,2.9416,2.4321,2.9259,0.0628,1.3069,2.8884,1.233,2.0538,2.4626,0.7427,1 
-1.9547,-0.0619,3.2344,0.7064,2.1629,2.1173,2.4337,1.5491,2.3396,2.0904,2.3523,2.3826,1.5547,1.5886,4.3394,0.9291,1 
-0.1205,-1.6274,0.9286,1.4706,3.58,2.2886,1.2615,2.641,3.0101,1.9484,2.0771,2.4007,2.4519,1.2227,3.3266,2.8304,1 
-1.2335,1.7321,1.8234,2.5826,1.6736,2.3422,1.2111,2.2775,1.7292,2.2513,1.7467,0.7043,1.1533,1.3977,2.228,2.4341,1 
0.193,-1.6021,0.6132,0.5479,3.0725,2.6956,-0.4004,3.0544,2.7888,3.772,3.0186,1.7599,2.3027,2.5318,3.1596,1.4113,1 
-1.5474,-0.5419,2.7899,2.5135,2.1199,2.0998,1.7721,3.0669,2.244,2.419,1.8338,2.5211,0.2704,3.0384,1.9471,1.2572,1 
-3.2709,0.6545,1.1074,2.3213,2.8723,1.1653,1.4351,3.2905,1.1768,1.736,0.0586,3.2071,2.2188,1.7466,3.4631,2.1841,1 
-0.803,-0.1539,2.3997,0.9769,0.7585,1.253,0.859,1.7741,1.2117,4.3933,1.3784,2.4,2.3667,0.9118,-0.0626,2.4897,1 
-0.9791,0.339,2.0081,1.6213,2.8501,2.0003,1.4914,1.012,1.8016,1.5211,1.406,2.9303,1.8287,1.6369,0.4328,3.0077,1 
1.2616,0.2839,1.9721,3.2277,2.5818,1.2684,2.0479,2.1245,1.3578,1.1362,1.7257,3.2521,2.5846,1.8666,2.1234,1.5011,1 
-0.0318,-0.8469,1.6977,0.6667,1.6574,3.209,1.1926,1.9064,0.9408,2.5026,0.9256,2.3466,1.4401,0.6824,2.827,2.8971,1 
1.3649,-0.2829,2.5272,2.9963,3.2154,3.6826,-0.3588,2.0657,2.3806,2.9904,2.742,2.8003,0.4534,0.6208,2.4986,0.9905,1 
-0.3234,-0.1088,1.7021,1.5768,-0.1331,1.4602,2.6741,1.494,3.6166,3.6232,1.157,3.7186,0.9628,2.9135,1.2172,2.8544,1 
-0.236,-0.8737,2.4651,1.5402,1.6415,1.0259,1.3985,1.4872,1.2478,0.6106,2.0446,1.8288,4.0979,3.0766,1.9066,2.2084,1 
-0.4799,0.0768,2.9292,1.7896,3.1898,2.8601,1.0533,2.2106,1.859,4.3498,0.8489,2.4827,1.3032,2.0305,3.6679,-0.5294,1 
-0.0723,0.1132,0.5516,2.7346,1.0077,0.397,0.7636,3.4844,0.2294,0.4031,2.1739,0.6735,2.299,1.5128,0.5212,0.2507,1 
-1.7549,1.1707,1.6188,3.3244,2.5625,1.296,1.812,1.1416,1.1224,0.9735,2.7055,2.712,3.3861,1.7569,1.5448,2.6174,1 
-0.4108,-0.6379,1.3698,4.3012,-0.4993,1.2473,1.5433,0.2736,2.6441,2.2859,3.1125,2.3476,2.12,0.6733,3.506,2.4828,1 
-0.5796,-0.4272,0.8758,2.3774,2.6922,0.9039,1.3126,2.3767,0.7542,0.1897,1.997,0.6826,3.0168,1.6027,2.609,3.2628,1 
-0.7905,-0.2969,2.3871,3.7569,2.0928,2.1034,2.4799,3.1294,1.9339,3.0415,3.806,3.6849,1.7673,1.9872,1.593,1.7937,1 
-1.4098,0.0483,1.0177,2.6262,1.3224,2.2784,2.6447,2.567,1.9488,3.7438,2.1724,0.9578,3.0609,2.8495,1.5366,1.6473,1 
0.3234,0.366,2.0736,1.8612,3.2672,1.8314,0.6383,0.7736,1.573,0.9637,0.979,4.2288,1.5586,-0.1733,0.724,1.8876,1 
-1.1786,0.0148,2.1352,2.1338,1.6296,2.2561,2.5692,3.6422,1.8051,2.0295,4.6061,0.8607,2.4934,2.3506,0.7564,1.1161,1 
0.2513,2.7406,2.3068,0.352,2.1951,1.938,1.1091,2.0244,2.9753,1.5004,2.1434,2.7792,2.3819,-0.3175,4.2131,3.1385,1 
-0.4236,-0.933,3.2135,2.4993,2.0819,2.4056,0.0036,1.6074,1.8694,0.4944,1.7706,2.1605,1.7729,2.3436,1.9732,2.131,1 
-0.7503,0.4374,1.514,0.2204,4.342,2.0314,2.0407,1.6065,3.2592,1.4443,0.5556,1.2447,2.8007,2.5945,1.0698,2.6083,1 
0.3257,-0.1614,2.4586,2.1397,2.4874,2.0265,1.407,1.8194,3.3205,1.7249,2.3777,2.2986,0.8015,2.5767,2.9279,1.9597,1 
-0.9535,0.4722,1.2069,1.0036,2.0042,0.829,4.0485,-0.4714,2.1533,1.3128,2.3564,1.5943,1.6047,0.8234,0.0723,0.4714,1 
-0.6131,-1.2848,2.5578,0.7474,-0.2982,2.5863,1.5452,3.1867,3.0695,2.1781,-0.0033,2.2037,1.5372,1.8771,2.0508,3.296,1 
-0.7036,1.0305,1.4651,3.3122,3.3535,1.801,2.7114,3.2072,3.5561,0.9502,-0.041,1.561,3.6504,0.0917,0.8212,3.7774,1 
0.41,0.4146,1.6022,3.6944,3.5433,1.8234,0.8839,1.6685,2.5696,0.5628,2.3843,2.0677,1.4969,4.3945,0.6133,2.5186,1 
-0.302,1.9466,1.1708,2.7087,0.8738,0.6283,2.6716,1.416,3.0376,3.6442,4.2982,2.4295,0.7582,2.1102,3.0906,2.3653,1 
-1.488,0.5134,0.5051,2.3795,0.7515,2.3243,2.3209,2.2503,1.0273,1.291,3.1184,1.2742,0.3112,2.7396,2.2062,0.0792,1 
2.4329,0.6414,2.4612,1.7011,2.7212,2.1621,2.7779,2.4167,3.0005,2.3263,2.5484,1.0264,2.6757,0.8845,2.2558,1.9664,1 
2.6667,-0.857,2.2142,1.6123,0.9542,1.1008,2.8165,2.5733,2.7663,0.5378,1.6477,2.2494,2.5404,2.4718,2.1227,2.156,1 
1.112,1.7855,3.5295,1.8252,2.5841,2.4279,0.76,1.7948,2.0504,2.1171,1.6393,2.0773,2.0041,3.0984,3.4458,-0.6608,1 
0.3284,-0.7751,1.4144,3.6992,0.6447,0.4538,1.362,2.0731,-0.35,2.5024,0.7236,1.976,2.305,1.9433,0.8693,2.1697,1 
-0.5656,-0.4185,2.5269,1.5506,3.1064,1.736,1.3792,0.7132,-0.0944,1.9345,0.3593,1.445,3.2563,1.3459,2.4046,2.2489,1 
-1.0502,-0.893,1.2443,2.2941,0.57,1.2678,2.5878,0.5391,1.4243,1.8377,2.333,2.8599,1.8346,1.9919,2.8376,0.5075,1 
0.414,-0.4226,2.4345,1.9604,1.7185,0.0041,3.402,1.7393,3.8797,2.266,2.848,4.5128,0.8265,2.5487,1.8852,1.7261,1 
2.1193,-0.2791,2.0866,0.8224,1.5313,1.1289,0.1399,2.2647,2.8993,2.575,2.5236,3.1621,1.0655,0.4129,0.6243,2.236,1 
-0.2462,1.5737,1.7856,1.4874,0.8362,1.4986,2.0583,1.4206,2.0208,2.994,2.0532,2.7024,2.5333,1.6,1.5917,1.2513,1 
-0.8012,0.5968,0.9851,1.364,3.0183,2.4653,3.7237,0.1987,0.8759,3.0192,2.927,2.7234,2.8053,1.4203,2.1985,1.9265,1 
0.7289,-0.0797,2.7553,-0.1108,2.6885,2.5975,1.241,2.9893,3.5718,1.5635,1.8877,2.2319,1.727,2.3117,2.4427,2.9705,1 
-0.5043,-0.7746,2.997,3.375,2.3022,-0.287,1.9795,2.0081,0.6572,2.2171,3.3939,1.9088,1.0645,2.6647,-0.0094,2.2303,1 
0.1104,0.3268,1.7227,1.7035,1.8268,4.4643,1.7166,2.5171,1.8893,2.9028,3.3274,2.5469,1.975,0.4801,1.5812,2.137,1 
-0.3217,1.0856,3.2589,1.7196,1.7171,1.6492,2.7815,1.911,0.7186,1.3848,2.8608,3.5294,1.3616,1.8007,3.2011,-0.1826,1 
0.1425,-0.4414,1.4779,4.2754,1.2339,0.9416,0.7967,2.4513,1.7595,3.4043,2.2374,3.3027,1.7396,1.3783,2.7557,3.6981,1 
1.254,0.8108,1.7019,2.1376,1.2343,3.5367,0.3369,4.1143,2.0252,0.5479,0.8693,3.198,2.3701,1.1776,1.5135,2.3729,1 
0.0413,0.9524,-1.3924,1.7028,2.4015,2.6731,1.9856,3.1818,1.3903,3.728,1.228,2.2774,1.7101,2.9369,3.2551,1.5449,1 
-0.006,-2.223,2.3019,2.1292,0.8981,1.6489,2.3708,1.5517,3.056,1.4369,3.5446,1.5498,-0.002,0.3072,0.9113,1.1646,1 
-0.6662,-1.0533,1.0377,1.513,1.6416,0.6764,1.3452,3.5658,1.4634,2.8468,2.7563,1.2973,1.9367,1.3347,2.5451,1.4024,1 
1.4322,0.3411,1.1805,0.1577,1.5726,-0.01,1.4363,1.8216,2.5531,2.5427,1.7091,1.323,1.6077,4.1607,2.4334,3.9906,1 
-0.0022,1.9701,2.6552,3.4246,2.442,0.3675,-0.2307,2.7538,3.0985,2.5722,3.2678,3.0249,0.9412,1.6738,1.4896,1.2859,1 
0.2381,0.2838,2.5728,1.4688,2.2011,0.5395,4.1829,1.8419,0.1243,1.1282,1.2285,2.405,2.0398,0.1688,2.3254,1.1861,1 
-1.2399,-1.7427,1.8829,2.1532,2.8057,2.4675,1.7619,-0.4262,3.6267,1.7918,2.5238,3.0937,1.9403,1.5297,1.7044,-1.0845,1 
0.6344,-0.1081,2.5126,1.3235,2.31,3.5718,1.9486,2.1671,3.2028,3.7799,0.4203,2.3236,2.2347,2.2819,1.3111,2.8771,1 
0.8493,0.0452,1.5354,1.1781,1.9044,-0.3188,2.2977,0.4472,2.911,1.8051,2.5425,2.5723,2.7657,1.4377,1.5457,1.3837,1 
0.4661,-0.0964,0.6152,2.8741,1.2238,0.6717,1.44,0.4702,1.4925,2.2864,-1.3182,2.8415,1.4736,1.6935,2.8492,1.6463,1 
-0.6856,0.3711,1.0989,1.726,1.1603,3.8266,2.2698,1.442,2.9017,3.657,4.4503,2.3181,1.5636,2.741,1.2217,4.2229,1 
-0.0045,0.5783,0.4352,2.5403,4.4454,3.5874,0.4914,1.8902,1.7461,1.3154,2.3054,1.761,3.3726,0.4558,1.099,0.49,1 
0.1143,0.0172,2.8075,3.3221,2.1367,1.6813,1.8705,1.1662,2.0991,2.0325,0.3307,2.5839,3.1769,1.0709,2.6856,2.9031,1 
0.7696,0.3673,1.2056,2.0897,3.39,3.6694,2.5609,2.4477,0.8956,1.9669,1.4701,1.6075,2.7242,0.7911,1.301,1.4297,1 
0.2421,0.8535,3.8663,3.8391,2.382,1.5239,0.7049,1.9547,2.1604,1.8007,2.2886,3.4748,1.0744,2.48,1.0957,1.208,1 
-1.0388,1.3086,1.7557,4.2799,2.0942,4.4543,0.632,1.0095,3.5166,2.4348,1.3748,1.8139,0.2916,2.1793,0.5119,1.8023,1 
-0.2532,1.0856,-0.3337,1.8466,1.7356,1.6812,3.6781,2.229,3.2765,4.0153,1.0592,1.2602,0.1182,1.61,0.8495,2.0348,1 
2.5862,0.4679,1.794,1.2791,0.9328,1.2414,2.0191,2.319,2.2944,0.5852,2.1594,1.9885,1.0565,0.9617,1.4901,3.97,1 
-1.6314,-0.2949,2.3608,1.8208,2.7846,1.8003,2.6697,2.1863,0.2808,1.9813,1.788,0.8449,0.4491,3.0942,1.0556,-0.4373,1 
0.06,0.2024,1.8554,1.2591,2.6424,1.2472,2.7293,1.5342,2.328,4.2972,0.0811,3.6297,2.0499,0.7744,2.7113,1.0621,1 
2.2431,1.9488,3.5548,2.7213,2.9547,0.7724,2.593,0.2822,1.5466,1.2263,1.0063,1.4353,1.3693,0.8989,2.1174,1.6014,1 
0.0162,0.0748,1.5102,3.4499,2.3261,1.1369,0.5484,3.468,1.1564,1.5264,3.9794,1.2534,3.3578,1.6592,1.771,1.4495,1 
-2.051,2.6869,1.1399,1.7985,1.604,2.4418,1.1247,3.5923,2.7681,1.4238,2.3183,2.1433,2.8957,3.8066,2.9029,1.6463,1 
-0.771,1.1063,1.795,2.7451,2.7427,2.7808,0.9397,1.797,2.1294,1.125,2.0814,3.2726,0.9767,1.2858,0.372,2.1081,1 
-1.4869,0.8416,2.502,1.3817,-0.1826,0.3769,1.4477,2.1741,1.4249,2.4554,0.4147,3.1665,1.237,2.7247,3.4687,1.3847,1 
0.7661,-1.2826,1.4447,2.1084,3.1612,1.8416,1.5726,3.5387,2.4662,0.9041,1.4135,2.036,2.1319,2.6082,1.7098,2.3242,1 
1.1736,0.9438,1.8315,2.0768,1.8117,0.5986,-0.4105,1.6366,1.549,2.1666,1.5388,2.0717,3.3336,1.4917,1.4901,3.1193,1 
-0.714,0.0407,4.3727,1.9664,1.8504,1.2611,0.9305,1.8835,2.626,2.5318,4.2687,1.6001,2.2594,2.9092,1.4308,2.8063,1 
0.8391,-0.0776,1.4159,2.4966,2.8706,2.1854,1.1987,1.3848,1.0277,2.444,2.7023,2.0884,2.3516,3.9825,1.9963,1.3625,1 
0.7658,-1.5876,1.4091,1.9002,1.0451,3.656,0.5781,3.7498,1.5822,1.6857,0.0363,1.5968,2.9932,0.8618,1.6563,3.6697,1 
0.2314,0.6726,1.9184,3.2816,1.6376,3.2415,2.2627,2.1684,1.5854,1.4122,2.112,2.6148,1.8294,1.1638,1.8181,0.6693,1 
0.8873,-0.6417,0.601,1.0951,4.5508,3.7326,1.9324,3.1456,0.6509,2.1846,3.6242,2.3941,-0.5287,1.4725,2.472,2.0041,1 
0.2102,-2.2033,1.2846,0.3028,1.1244,1.3969,3.7912,3.7848,0.8258,2.8484,2.4469,3.5163,2.7413,1.3977,1.013,0.1335,1 
-1.3611,0.8748,1.7437,2.8893,1.743,1.7713,2.6883,1.575,1.7628,2.3255,1.5244,0.3292,0.1496,3.2084,2.2367,2.6676,1 
0.7763,-0.8506,1.854,1.4587,2.8275,2.4122,1.6224,1.7136,2.0367,2.2167,1.1843,2.5255,2.6983,1.832,2.8606,3.325,1 
0.716,1.3615,3.6048,2.4926,1.201,4.011,1.0032,3.0837,2.8133,2.2229,3.0775,0.344,1.3494,1.5531,-0.1553,3.376,1 
-1.6524,0.2783,2.7387,2.1453,2.9883,2.1167,2.916,2.6881,2.7385,1.298,2.1992,2.292,4.1898,4.5065,2.8865,3.2289,1 
-0.7039,0.291,2.6216,3.2825,1.7513,2.3977,3.2467,2.2455,0.6615,1.2426,2.356,1.8817,1.7746,1.9676,2.188,1.0079,1 
-0.5179,1.1321,1.3202,1.1549,2.2561,2.5055,1.8109,2.2164,1.7908,1.4105,2.0282,2.6494,1.565,1.8688,4.3297,1.724,1 
0.1355,-0.5159,1.8304,2.2702,3.0169,3.6814,1.1055,3.0917,2.7467,0.6471,2.6575,2.3252,3.1623,1.658,1.5871,0.9419,1 
-1.6695,-0.8806,1.8663,2.9054,0.7827,3.0728,2.6035,1.6798,3.1952,3.0264,1.208,1.8963,1.2678,0.3126,3.1163,2.3063,1 
0.2619,-0.1713,1.1157,0.7839,2.3161,3.0219,2.5097,4.2589,3.9412,1.8394,2.7835,1.294,2.5375,3.1732,3.2788,0.8539,1 
0.8845,0.8616,0.3163,1.9698,1.1461,1.622,1.8426,1.9546,3.9357,2.4301,2.9294,2.014,0.8967,1.9601,1.5007,2.6354,1 
-1.0063,-0.6161,-0.0362,0.7163,2.3105,3.1289,1.5489,3.076,0.3973,1.874,2.1216,1.7254,1.1596,2.1268,2.3266,2.0247,1 
0.7155,0.563,1.9788,3.1864,2.9485,2.568,3.5761,1.9379,3.3244,0.7538,0.2167,2.4581,0.3506,1.8041,1.5577,2.6377,1 
2.0486,0.0841,1.3957,0.125,1.9272,3.031,1.1266,1.6756,2.5238,3.9727,0.9292,0.5556,1.9954,1.157,0.8041,0.1081,1 
2.2204,2.4748,2.5555,0.5759,1.0783,2.4449,1.5779,-0.1555,4.5139,-0.1503,4.064,2.9602,2.339,1.9068,2.0868,3.3399,1 
0.5987,1.9005,0.3274,1.5852,1.1466,1.6237,-0.2076,2.9514,1.9611,1.2408,2.5668,1.9921,0.5626,2.0912,0.8047,1.0744,1 
1.6196,-1.5386,1.0249,3.7328,0.7831,0.0948,1.9464,1.4594,2.301,0.7382,1.2777,1.4067,1.5101,2.4493,1.0279,2.2267,1 
-0.9671,0.0712,0.6596,2.5578,3.2188,2.9799,3.2074,1.6949,1.9347,-0.0088,1.7516,2.6773,2.0581,2.8617,1.6679,1.6058,1 
0.9376,-1.2624,2.6183,2.0523,1.0008,2.0348,2.2954,2.0144,2.8033,1.9441,1.7889,1.4085,1.5355,3.1998,1.5407,1.274,1 
-0.918,0.0659,1.9183,2.5274,2.8316,1.9898,1.8784,1.1865,1.7872,2.5481,2.3663,2.6506,1.7259,3.0026,1.8766,0.0463,1 
0.4784,0.0195,3.1183,1.9026,2.9534,1.7073,1.7053,3.573,1.4251,2.9722,1.1084,2.8574,2.0808,1.0299,2.5539,2.5493,1 
0.5919,-2.3101,1.7147,2.379,2.0456,0.3525,2.1369,2.6353,3.0905,2.2781,2.2588,3.1485,-0.0872,0.582,0.662,1.6998,1 
1.1308,-0.2408,0.9378,1.9643,2.1749,2.3072,1.9009,0.0978,0.5629,2.362,1.4212,1.5332,2.5354,2.2911,0.7868,1.9042,1 
-0.0325,-2.1471,3.5141,2.4803,3.3671,1.8684,2.8695,1.6668,2.1734,3.5455,2.8883,2.6798,1.6805,0.6328,3.3409,0.9086,1 
-1.8356,1.5689,1.5926,2.4013,1.104,2.8526,2.0805,2.7311,0.5544,1.9616,2.7472,1.8972,2.4402,3.3158,3.3795,1.2992,1 
0.253,0.5629,1.0537,0.6939,1.4237,3.4152,4.0134,2.0798,0.4825,1.0543,0.5641,2.1135,1.1438,2.9973,1.8591,2.1504,1 
0.0653,-1.6062,2.6047,1.1314,2.453,1.7599,1.4038,3.0753,1.5385,2.8375,1.5221,1.3346,4.1967,2.4188,1.8242,1.8864,1 
1.0228,-1.2224,1.6862,3.272,1.5747,2.1433,2.1627,1.6822,2.5083,2.4514,1.6722,2.9789,0.9418,0.5679,4.2144,2.3488,1 
-1.9539,0.1056,1.4642,2.4509,1.783,2.9474,1.34,0.9955,1.3087,0.3058,-0.1134,-0.0325,3.4147,0.902,0.3729,2.5062,1 
0.0466,1.0493,0.8618,3.3291,3.4347,2.1996,-0.1285,1.8184,2.97,0.6634,2.062,3.261,2.3327,2.3262,2.2617,2.9954,1 
0.2229,0.0076,1.0039,2.3225,0.3957,2.3702,3.4086,1.2805,1.6007,0.8747,2.5129,0.7648,1.8741,2.1317,2.8324,3.3355,1 
-0.4463,-0.1789,1.3148,3.3567,2.3405,0.7044,2.9689,1.5563,1.6512,2.1668,1.6035,1.1473,0.442,2.6505,1.5947,2.4599,1 
0.6779,-0.1645,1.302,1.6522,1.7894,2.0568,1.4751,2.0928,1.2258,2.0803,1.5379,1.9783,1.0683,1.1894,1.2628,2.0233,1 
0.2041,0.8835,0.946,1.9245,1.4136,3.3108,2.2125,0.5033,0.1677,1.0725,2.1413,2.5403,1.4469,1.6713,1.8746,2.6424,1 
-0.0996,-0.4047,1.9064,1.837,1.4648,1.1793,1.776,1.4101,-0.4564,1.3727,0.9735,-0.245,3.2883,1.5405,3.0518,0.6244,1 
-1.3611,-0.1252,2.681,1.7569,1.8158,2.0546,3.3732,1.4685,2.2777,1.0491,1.1277,1.0333,0.9645,2.1459,1.0141,0.8893,1 
-1.4422,-0.9799,3.9419,-0.0138,1.0372,-0.5493,2.3212,0.7926,2.9847,1.2699,1.5156,1.5932,2.3878,1.9244,2.2049,3.6108,1 
-1.4458,0.6313,3.0667,2.7435,1.9125,1.0773,3.1618,0.8749,0.8674,1.1343,2.1379,1.8642,0.8362,1.4838,2.0006,1.6544,1 
-1.8767,0.1263,2.5372,2.9227,0.8747,0.8184,0.3233,2.9739,3.2465,3.0638,2.5802,4.5014,1.5798,3.8438,2.2535,3.7943,1 
1.7928,0.2404,3.1436,1.3877,3.1305,2.7013,0.8728,0.8798,2.4259,1.2447,2.1877,2.1211,2.0161,0.7779,2.9082,0.3088,1 
1.361,-0.2146,3.121,1.959,1.7079,2.5386,2.7486,1.6884,1.8058,2.5351,1.1196,1.2865,1.8785,1.6388,2.248,2.4926,1 
-0.3149,-1.0054,2.3179,1.0158,2.5324,2.8352,2.2575,1.2163,2.4661,0.6719,1.6045,3.9475,2.4253,-0.2769,2.3715,3.1045,1 
0.6917,-0.7189,2.2924,1.5035,1.1062,2.5867,0.9154,1.5038,1.4441,-0.1601,1.164,2.0234,0.9325,3.5288,3.1964,1.0938,1 
-0.3711,0.8515,1.291,1.5369,2.1214,0.6208,0.0648,2.1268,3.4328,1.6766,2.0474,3.0338,2.4166,2.3937,2.7483,4.5154,1 
0.7276,0.4246,1.0431,1.457,1.29,1.1807,3.7306,1.7767,2.1755,3.4218,0.0613,1.9072,1.4793,2.5121,2.4688,1.7914,1 
1.8908,0.0533,2.1213,2.7505,3.3671,3.4121,1.5422,3.14,0.704,2.34,2.2812,2.7859,0.8928,0.0623,1.715,3.5018,1 
-0.2486,-1.1801,1.0751,3.5044,3.7216,1.9928,1.3369,1.8539,0.0445,1.5012,2.5974,1.6831,1.1003,2.9505,0.1522,2.1458,1 
-0.9435,1.4602,2.849,1.4411,1.9705,1.9594,2.4883,0.7192,2.4055,1.5498,0.4778,2.7895,1.9109,1.8754,1.3989,2.3854,1 
1.284,0.3555,1.228,1.0574,3.2813,1.067,0.3125,0.2601,3.7511,1.1976,1.6101,0.0863,3.2425,0.8141,0.8071,3.031,1 
-0.2772,-0.4665,2.8656,1.8131,1.8279,1.9078,0.6289,2.6491,2.0772,1.8852,3.1161,2.2703,0.7553,2.2328,2.5403,1.2514,1 
0.1742,0.599,2.8086,2.088,2.0065,2.6028,2.8909,3.0108,2.9785,0.7109,1.8047,3.8112,2.2789,3.417,1.6568,2.8836,1 
-0.4849,-1.8844,2.7101,1.316,3.1939,2.6913,1.7623,1.5388,1.5399,-0.3712,2.5815,2.5767,1.459,3.6611,2.8881,2.7425,1 
-0.753,0.4711,2.1446,2.0267,2.448,3.4675,1.9994,2.4329,1.0506,0.2439,2.2976,2.8323,1.5691,1.6255,4.0307,0.7648,1 
0.0831,0.3751,2.7935,2.9529,2.8843,0.9194,-0.2856,1.2282,3.0453,0.0227,1.2156,2.808,2.428,1.8365,1.7018,2.8077,1 
-0.7843,-0.7249,2.7963,2.5201,1.2122,3.399,1.0891,0.3532,2.6233,3.22,3.5806,1.3053,2.9558,1.6307,1.5771,2.8416,1 
-1.1785,-1.4637,1.9592,4.3001,2.0375,1.3846,2.5163,2.3916,1.8309,2.8142,1.3718,2.909,2.0472,1.3004,2.7147,2.1572,1 
1.0828,0.2871,1.8694,2.0608,3.6951,2.401,1.6994,2.0422,1.8247,2.2576,2.0652,2.8388,1.5981,2.6488,0.934,2.5845,1 
0.3217,-0.3478,0.7585,2.325,2.4728,0.941,1.547,1.7709,2.287,1.9952,3.5341,0.628,0.6564,1.9259,2.6834,3.0256,1 
