Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
0.6143,-0.917,0.9192,2.5528,1.7123,-0.1879,-0.0346,0.9052,2.375,2.6406,1.4568,1.6096,1.3382,1.6938,2.0294,2.2914,1.8303,1.2672,0 
-0.81,-0.6751,2.9703,2.9718,1.3845,3.6299,1.1854,2.4107,2.9475,1.8267,2.5387,1.5186,0.2232,0.9407,2.0851,2.6247,1.2619,2.5105,0 
0.9835,0.0626,4.1,1.4506,2.9425,4.6385,2.422,2.289,3.1155,2.1899,1.9949,0.8768,1.8536,2.2398,1.6324,0.9918,1.8031,0.082,0 
-0.9377,-0.7487,1.6748,2.0068,1.5771,2.1256,3.7376,4.1339,2.3622,1.9281,1.2825,2.3874,2.0061,1.2903,4.2779,2.5284,2.642,0.2215,0 
1.3238,-0.0238,1.7678,1.6057,2.0498,1.8015,2.4438,3.0267,3.7445,2.9215,3.1198,1.5631,2.6081,2.7757,1.9708,1.2615,1.3917,2.6595,0 
0.4249,-0.1885,4.0836,1.013,2.0023,0.709,2.0434,0.2361,1.3622,0.5592,1.5782,2.5321,4.0137,2.4209,1.7523,2.1271,0.5332,0.915,0 
0.494,1.6509,0.3292,2.0515,2.0655,3.7631,0.5791,2.6261,2.4257,1.6755,3.1757,1.551,-0.0613,1.5984,2.1335,1.8386,1.9656,2.5414,0 
-0.6881,0.0856,0.6793,2.6589,0.2244,2.83,3.9876,0.1942,3.8387,2.9786,2.6968,3.0136,1.4953,1.7877,0.9034,2.4887,3.2066,2.5563,0 
-0.6885,-1.4499,3.5957,1.9652,0.5184,3.3979,2.5893,3.0895,3.3925,2.6174,1.9808,1.8573,0.9495,2.5943,1.804,2.4409,1.9612,1.583,0 
1.1142,-0.7176,1.3529,0.9505,2.9845,2.8838,1.6111,0.2191,2.2583,2.4172,3.5587,3.8739,0.8828,2.9548,1.8849,0.6216,3.4699,3.7639,0 
1.3932,-0.5504,3.1859,3.1326,4.1599,1.7841,0.3204,1.7099,2.0844,2.9783,1.2975,3.0323,3.733,1.4546,4.5481,1.73,1.0478,1.9507,0 
-0.3345,0.9388,2.0018,2.1859,1.6171,2.4233,1.4093,0.8282,3.6231,0.9019,2.6626,2.0767,2.5228,2.1202,2.088,0.6891,2.8453,2.3993,0 
-0.6374,0.4941,2.8792,2.5643,1.7995,2.7972,0.5632,3.8345,4.0545,0.761,2.9108,1.8339,3.0331,2.1373,1.2419,1.5683,3.5313,0.8089,0 
-0.2834,-1.4979,1.6932,1.7623,2.0158,0.1229,1.1069,0.9715,2.2627,1.0243,0.947,2.3243,1.8215,2.0846,0.8487,2.7798,2.6144,2.9873,0 
0.0372,0.8582,1.3151,2.5937,0.3287,1.4313,2.0408,1.43,2.1049,2.9265,1.1496,3.0071,0.7209,1.6987,1.655,1.7557,0.6834,2.5124,0 
-0.4664,-0.6398,2.5588,2.5769,2.1682,3.0943,1.3794,0.3749,2.1565,4.3626,1.9534,3.5296,0.9896,2.8698,0.5465,1.908,1.7696,2.642,0 
-0.0475,-0.1208,4.0284,2.8139,1.7392,1.1189,2.308,1.5363,1.1302,2.7539,2.2969,1.9396,1.7607,3.1644,2.1559,2.9275,1.8829,0.8501,0 
0.3353,-0.2146,3.407,2.2013,1.2952,2.8362,1.414,2.4021,2.6991,2.0836,1.8136,0.193,2.3596,0.4915,2.2135,0.1354,0.6417,2.282,0 
0.3854,-1.0824,-1.2098,1.3792,1.9126,0.8072,1.9297,2.0881,3.0626,1.812,2.4961,0.5055,2.7351,2.1914,0.8562,1.6894,2.7438,1.7823,0 
-0.1084,-1.1705,1.7291,1.1252,0.9833,2.59,3.0251,2.5072,3.2793,3.9484,2.1835,2.061,0.5162,2.0182,2.6606,2.4082,1.5404,0.8349,0 
-0.0692,0.2709,3.4757,1.9185,1.4666,1.2167,1.8707,3.1016,0.8599,4.1874,3.4393,2.0555,0.1503,0.9406,1.5352,0.1647,2.1209,1.3889,0 
-1.2351,0.7933,0.5093,1.4642,1.435,3.1606,0.3281,1.9292,1.6347,3.1821,3.0326,3.3056,3.0606,2.8627,0.8471,2.7256,1.4215,2.692,0 
0.0044,0.4667,2.1415,2.1383,0.6264,2.9064,3.2608,1.9898,2.1158,2.4179,2.3626,3.1336,1.1429,2.2952,2.1464,0.7542,1.4384,2.8338,0 
0.3832,-0.3817,3.2039,0.172,1.8005,2.4174,3.1593,2.8171,2.3809,0.0341,3.5666,1.6726,2.9406,0.3947,1.9407,0.7833,2.2281,1.1341,0 
1.0964,1.1612,2.2506,2.1125,2.9662,0.2303,3.1564,1.9134,1.4561,2.4155,3.5611,2.9944,0.4784,0.7626,0.8373,3.0484,3.0728,1.9625,0 
0.4807,1.2789,2.0903,2.2015,0.7407,1.2485,0.3049,1.915,1.8548,2.1512,3.5941,2.1166,0.6647,3.4586,1.6011,3.3439,1.8076,0.6563,0 
1.2235,0.924,1.2262,0.9597,1.3078,1.9304,1.2428,0.7104,1.0918,1.4517,2.3033,2.9775,0.8352,3.1414,1.4996,4.9296,3.3754,2.1309,0 
1.8689,0.1677,0.333,1.666,4.3393,4.6199,3.4013,0.9167,1.4561,2.2116,1.7317,2.3011,2.8672,0.0331,2.7707,2.1586,4.2399,0.8995,0 
-0.6393,0.6163,0.0083,3.2788,0.7275,2.5658,1.4143,1.4421,1.805,1.8206,2.5431,3.7559,-0.1964,3.3203,2.441,1.3715,1.8683,1.1287,0 
-1.8603,0.627,4.2397,2.108,2.7367,4.3588,2.7408,2.2951,-0.3282,2.6662,2.7174,1.6253,2.2881,2.3796,-0.09,1.6916,2.9078,1.5353,0 
-1.0853,1.407,1.1969,0.9399,2.2991,2.9214,1.3096,0.9351,3.4997,2.0919,2.7893,2.5305,3.8152,3.6938,1.5881,1.6046,1.6558,4.0071,0 
0.1427,-0.2238,1.4042,1.5249,1.445,1.5956,1.5697,2.3225,0.4949,2.0538,1.4154,0.9982,2.5164,2.1239,1.9512,0.5538,3.8204,3.1927,0 
-2.0667,0.3689,1.317,1.594,1.8121,3.8246,3.1909,1.5024,3.4024,1.8493,1.7699,2.9708,3.5362,4.0482,1.1958,2.8404,1.1113,0.2322,0 
0.43,-1.2352,2.8413,2.6001,1.3239,1.5908,3.2802,3.7686,0.7849,2.1159,3.7268,1.6474,3.5149,2.4971,2.4358,1.2029,1.9569,3.0553,0 
0.1631,0.6418,1.215,2.394,3.7593,1.3916,0.945,1.1589,2.5933,0.582,3.2594,2.4698,2.657,3.1014,1.0389,1.7129,2.4771,0.1444,0 
1.2134,0.5077,2.1185,1.1352,1.7558,1.2243,2.3854,3.6059,2.1901,1.1881,-0.0768,3.5059,4.3495,3.638,-0.3833,1.3597,3.0861,2.6232,0 
-0.9709,0.0731,1.1112,3.3012,3.0531,2.8646,1.8063,1.322,1.7782,2.0901,0.9018,2.582,2.1676,0.5712,1.1789,0.6074,2.9532,1.8971,0 
1.555,0.8382,-0.649,1.4628,0.1184,2.4386,3.5765,0.5239,3.1873,2.3771,2.06,3.2115,3.0966,0.8228,2.7692,2.6783,2.0461,2.9432,0 
-0.5647,-0.5507,4.0252,2.8748,1.4025,1.9163,1.2848,1.6648,0.9928,2.1414,3.4217,0.9676,1.3183,1.1147,2.5606,0.1493,1.9947,1.8052,0 
1.0968,-0.8914,2.2424,2.4434,1.1605,1.0278,3.0442,-0.9599,4.5567,1.9444,3.0963,2.1123,2.4148,2.5382,1.7076,1.9786,2.2869,1.7243,0 
-1.0069,-1.5509,3.8547,2.4845,1.343,2.8942,1.588,2.1181,2.6992,-0.3385,1.9357,1.2419,2.1545,2.4343,1.6972,0.2779,1.5056,0.5405,0 
0.7845,-0.2948,2.4405,2.2324,1.2836,1.0676,2.0486,1.2786,2.1506,1.2144,1.367,1.7728,0.6715,0.8915,1.1665,1.6124,1.905,3.4168,0 
-0.5759,-0.6597,0.2545,3.1368,1.8643,1.2752,1.7077,-0.0901,-0.5041,2.5666,2.4923,1.1634,2.5075,1.5975,0.7234,1.2036,1.6671,1.2128,0 
0.3763,0.9832,1.4622,0.5919,3.1298,2.7838,0.0627,2.1046,2.0688,1.0852,1.1414,1.5791,2.2866,2.4565,4.213,1.6442,0.7827,1.6418,0 
-1.3285,0.9112,1.976,2.1441,1.0725,0.9606,0.9511,1.645,1.9362,1.3943,1.1996,0.8893,1.6992,1.0874,2.0588,2.4752,0.4876,2.2281,0 
0.2823,-1.1354,2.5093,0.6923,2.1461,1.577,2.3692,1.4148,0.9191,1.0289,3.7608,0.782,2.9396,2.1977,3.6193,2.145,2.6059,1.8705,0 
0.2835,-0.844,2.5537,3.0965,1.8918,1.0912,1.6936,1.9687,0.8603,1.1482,1.9291,2.1264,1.2177,1.0889,3.4266,1.9775,1.7921,2.3782,0 
-0.7403,-1.2537,2.4931,2.4808,0.4347,3.2753,1.0847,1.4045,0.3171,2.3002,3.1783,2.3426,3.5945,3.3018,2.1741,1.432,2.3237,1.2845,0 
0.313,-2.0697,1.7432,1.5694,2.6526,1.9234,2.0857,3.1917,3.1857,0.3055,2.4432,1.7971,1.6393,2.7896,2.4845,2.083,2.5245,2.9709,0 
1.702,0.4414,1.6566,1.624,2.0635,1.3752,2.9521,1.4334,4.1789,0.639,-0.4829,-0.4953,0.8587,2.5682,2.0087,2.1609,4.0382,2.2468,0 
0.3332,1.1949,1.9004,2.3695,0.6262,2.9142,3.1535,2.7371,1.4802,2.627,3.2499,3.7086,1.4277,3.5073,3.4718,2.7468,2.7343,2.1924,0 
1.0115,0.6462,4.1008,1.6741,3.2618,2.2616,0.5539,0.9641,0.1614,1.6169,2.4669,1.3971,1.7727,2.3491,2.3297,4.517,0.7942,1.6189,0 
-1.2257,-2.315,1.9136,2.4065,2.151,1.5676,2.8349,1.9456,1.9229,1.9387,3.5269,2.2904,1.3235,2.5587,0.2811,1.6831,1.4526,1.696,0 
1.4571,-1.221,0.8253,4.156,2.1848,2.0646,2.1403,2.9647,2.2059,1.3838,1.541,1.9177,3.0528,0.0898,2.2991,1.3861,2.1365,1.0084,0 
0.9726,-0.6041,3.8928,1.9606,1.7148,2.2823,1.85,0.679,2.0548,1.5222,1.7997,1.7697,1.73,1.3135,2.1985,2.735,3.5307,0.8731,0 
0.9241,-1.3849,1.0276,2.5265,1.9503,1.1282,1.4088,0.884,2.3592,2.4545,1.1225,1.9329,0.2088,1.3791,2.3441,2.898,1.1335,1.5626,0 
-1.7035,0.8065,2.4812,1.8313,2.8906,-1.2452,-0.1179,1.1914,2.079,2.4745,2.5731,2.0335,1.4731,1.2346,3.3152,2.0287,1.7683,2.7463,0 
0.4507,-2.7187,4.1569,1.8368,2.1065,0.726,1.9115,1.1103,3.3427,2.8811,0.8722,0.4165,1.2327,1.6871,0.6467,2.4044,1.2876,2.3487,0 
-0.7836,-0.3099,2.5504,2.5299,2.1951,1.7805,3.6907,2.6408,2.7332,2.544,2.9382,2.6424,2.488,3.4342,1.4201,4.0443,1.4138,1.8762,0 
-0.7431,0.5881,2.2395,1.9313,2.5639,4.0769,4.0693,0.9488,1.1672,2.5624,-0.6875,2.1518,3.8283,1.4872,1.6319,1.6628,2.1449,4.0457,0 
1.2219,-0.6828,0.5499,4.1511,2.488,2.9457,1.4354,0.665,2.4742,2.7375,3.0708,1.3758,1.9137,3.0208,2.8398,2.7633,1.6125,1.89,0 
-0.0379,0.6174,2.2976,2.2086,1.7868,1.1625,1.8211,3.0531,-0.63,1.6784,1.9644,3.3155,1.6274,1.2903,0.6093,4.314,0.7739,3.1681,0 
-0.0913,-0.9119,2.9025,1.6083,2.5362,0.4031,1.232,1.9814,0.2898,1.6183,1.6489,1.1506,0.9931,2.0906,1.9707,3.6354,2.1865,2.5015,0 
-0.7865,-0.5237,2.997,1.6552,1.4623,0.4249,1.8906,2.7787,0.7506,1.8345,2.0983,2.5828,2.2548,1.9461,2.1836,2.2209,2.2585,1.0286,0 
-1.9136,-0.4596,2.4199,3.4828,2.596,2.0941,0.7454,-0.4101,0.9169,1.2611,2.5148,1.5176,2.1756,0.9218,1.5698,3.0681,2.9052,2.321,0 
-0.9723,-1.4844,1.8005,1.6118,1.969,1.169,2.511,2.7303,2.2641,2.7505,2.2765,1.6623,2.9064,2.9454,3.0706,0.2962,2.5975,0.2988,0 
-1.328,-0.9299,0.2853,2.9029,3.971,0.8434,1.4663,1.2123,2.9876,-0.2259,3.5385,0.3365,0.2847,3.3184,2.4466,1.5775,1.9646,1.1973,0 
-0.9379,-1.6379,2.1586,3.1842,2.1579,2.5147,5.507,1.8742,0.9822,0.8326,1.5974,0.65,3.0577,0.6376,2.9238,2.2145,2.7364,1.0088,0 
0.3855,1.0344,2.8602,0.5229,2.4352,-0.095,3.1423,2.8402,0.8794,2.6199,3.5937,2.4223,2.3708,1.01,3.2318,2.9455,4.3943,2.0115,0 
0.3732,1.1838,2.3175,1.036,1.4165,1.4228,2.1194,0.6608,3.0235,1.8947,0.5359,1.8862,1.8048,2.3715,0.6706,2.5883,0.5377,2.0105,0 
0.0923,0.0913,1.6162,2.0284,3.6767,1.4756,2.628,1.4363,2.7434,1.9969,3.0611,2.1701,1.2485,2.7861,2.8239,0.773,0.237,2.396,0 
1.5071,-0.3782,0.4863,1.5872,2.8792,1.4911,0.8531,0.3034,2.8327,2.3586,3.8588,2.1284,2.2808,-0.2291,1.9113,3.3741,2.7502,1.2908,0 
0.5572,-0.1201,2.9054,2.255,2.7316,2.5404,0.8164,1.3514,2.1158,2.9885,1.3154,1.764,1.2981,1.4732,3.4372,2.5681,1.8818,0.782,0 
2.1244,1.4526,2.8984,0.8408,4.2007,2.2851,2.1434,1.4814,3.4358,2.7618,1.348,1.2712,3.495,1.6398,1.8413,2.6758,1.1534,2.9602,0 
0.8567,-1.0387,2.234,0.4583,3.2892,3.9593,1.4243,0.214,1.3277,0.0412,1.9345,0.8504,3.1314,1.2575,2.3218,2.4383,1.9451,2.2321,0 
0.7792,-0.9633,1.979,2.3502,1.9142,0.7466,0.751,1.6425,1.5683,2.5144,1.2316,-0.2498,-0.8535,1.3419,2.7931,2.7012,1.8634,2.6265,0 
-0.0556,-0.9373,1.3791,2.0065,2.1975,2.2452,0.989,0.8633,2.8303,2.3687,4.1631,3.5644,-0.8695,1.8169,2.2796,2.0007,2.9314,2.6884,0 
-0.0015,-1.1054,0.7978,1.4685,2.0668,2.4,3.5609,1.1494,3.2448,3.3268,2.6732,0.4366,-0.1814,0.513,1.543,4.1993,1.5374,3.3936,0 
0.8532,-0.5859,3.2571,2.5079,-0.004,3.1696,2.2221,0.8095,1.71,1.6052,1.1715,0.4089,3.3952,1.8323,1.8993,1.0401,2.2927,2.9454,0 
-0.0454,0.7859,2.4434,1.5715,3.3013,1.794,0.784,0.7949,2.2739,2.8998,2.7121,1.843,3.3556,1.6501,0.5466,1.6268,2.2423,1.7112,0 
1.163,-0.2743,3.1109,-0.3095,1.2254,1.393,1.2143,1.8049,1.1532,2.1065,0.4234,2.0841,2.2726,-0.5352,2.1148,1.7618,3.3828,1.5004,0 
1.4881,-1.0318,2.2402,0.6209,0.8518,1.1517,2.7523,2.4243,2.1578,2.9742,1.7343,0.3079,3.1315,3.3322,0.0345,2.8533,0.5057,1.5212,0 
-0.0916,-0.1744,3.2938,1.2742,2.9286,3.6519,1.5455,3.2437,1.5094,2.0495,1.5289,2.7608,3.4104,2.1874,2.5342,3.5152,1.3572,2.1029,0 
-1.4373,-1.078,1.6106,1.3735,2.1287,1.394,3.369,3.4753,1.8328,2.6763,2.1229,0.2703,1.421,1.1146,3.5963,3.1259,0.9962,-0.0972,0 
0.9713,-1.3353,2.9088,2.7617,3.7778,1.7462,2.7556,2.8145,2.1033,1.031,2.8762,1.9726,2.2367,0.9289,1.5917,1.7237,4.4236,1.0508,0 
-0.0728,0.2283,2.2984,1.7996,2.5241,1.5452,1.8282,0.5892,2.9157,3.1894,2.7815,3.53,2.4858,2.4688,2.6036,1.2737,2.6601,2.8758,0 
0.6246,-0.2098,1.6001,-0.4351,1.5438,2.3452,0.9673,1.2457,3.6709,0.3795,2.7096,1.7583,1.7674,0.4149,2.5158,2.3332,3.3178,2.435,0 
-0.3574,-1.4365,1.7714,1.8569,1.2541,1.6689,1.5382,1.6169,4.5154,-0.0594,2.4419,1.4111,3.5179,2.3248,1.5762,1.1427,1.5947,2.7969,0 
-0.8547,0.5459,2.0416,1.9799,2.3633,2.4255,1.8281,2.2351,2.4121,1.2626,4.4913,3.0202,5.0193,0.0915,1.0416,2.0411,1.9598,2.1164,0 
-2.0373,-1.1309,1.7228,1.8838,2.8129,1.7415,0.9827,2.5107,-0.5622,3.301,1.365,1.1438,1.371,2.2635,2.5934,3.0931,1.3703,2.4089,0 
0.0851,-0.534,2.4038,2.4911,3.242,2.4008,2.2694,0.9343,2.7383,2.1801,3.0615,0.959,1.8044,1.1834,2.5341,3.4878,3.2792,-0.9136,0 
0.9595,-0.1245,1.6061,0.9886,0.94,3.1166,1.2026,2.2316,3.3956,3.1995,3.1459,3.1365,0.9917,1.5544,1.2742,0.7,1.7954,1.3793,0 
-0.7112,1.2788,1.2469,1.223,2.1158,2.284,0.2745,3.854,4.2406,3.4326,2.1267,1.7114,2.2058,2.2431,1.9914,3.1852,1.1591,0.5655,0 
0.6581,0.5817,2.1526,2.2789,2.3749,2.6127,2.4673,0.1387,1.9146,0.8248,2.6197,0.833,3.9672,0.765,1.4655,2.2072,1.6761,2.3515,0 
-0.5548,-1.5299,2.4691,0.5916,1.9961,0.0599,1.6062,0.8856,3.8517,2.7617,2.2248,2.2063,2.2345,1.926,1.0129,1.1922,0.686,0.5814,0 
-0.0617,0.0807,0.0541,1.934,1.8693,0.6582,2.536,0.7432,1.068,0.6785,3.7611,1.3614,1.9526,1.6476,2.6104,1.7572,1.3968,1.3364,0 
-0.5445,-2.4962,0.6948,1.7313,1.0725,1.0453,1.9061,1.2961,3.791,2.0789,2.6437,2.409,4.333,1.4229,1.1673,4.6168,1.2425,-0.1567,0 
-0.8131,1.3552,2.2224,2.0343,1.7517,2.9215,1.3371,2.8604,1.0345,0.8094,1.4839,1.7228,1.7865,5.5282,1.0162,2.3287,1.6761,0.8073,0 
1.1754,0.8783,2.2672,1.4371,3.0343,3.2801,2.5031,1.9015,1.189,2.4419,4.0212,3.0813,2.2269,2.4218,2.0742,2.7279,2.5935,3.7081,0 
-0.0936,-0.025,4.4277,3.6511,1.9317,0.9647,1.5723,1.2066,2.7728,1.8508,2.1862,3.04,2.2948,0.5531,1.459,1.8666,1.027,1.5802,0 
1.4567,0.1232,0.5129,2.1462,1.5903,3.4856,0.9816,1.6626,1.7694,2.3103,2.5005,3.0535,1.4914,2.1447,2.9189,2.5984,3.3595,3.5942,0 
-0.1895,0.7231,2.7386,1.843,2.0805,2.837,2.0429,2.6253,2.2553,2.0887,2.9354,1.2713,1.8774,-0.2814,2.8567,2.097,1.8836,2.1307,0 
-1.3243,0.6979,1.1715,2.0657,1.3037,2.1158,1.7881,0.6148,1.9639,1.7055,3.0995,1.7272,2.1315,2.3739,1.8769,2.8577,0.5881,2.5076,0 
-1.1486,1.4923,1.5175,1.4023,1.3141,1.9948,1.0603,2.09,0.429,4.2121,3.1151,1.0803,3.4084,0.4856,2.8473,2.1017,1.2282,1.6282,0 
0.3843,0.1294,1.4854,0.0767,1.6637,0.6443,1.1599,1.4622,4.1004,2.1035,1.805,2.5127,3.8096,1.2392,2.6762,2.3243,1.7213,2.1365,0 
-0.3345,0.2465,0.6764,2.146,1.5421,3.2718,2.2247,1.941,2.2681,1.8556,3.2031,2.2619,3.9489,1.1427,0.0655,2.463,0.9878,1.3699,0 
0.5591,-0.3013,3.1158,2.9849,1.6811,3.4455,3.0722,3.3848,1.3275,1.5276,0.7981,1.0403,2.0978,2.7261,1.5163,2.2557,2.8361,2.5867,0 
-0.8569,-0.334,2.1423,2.7029,1.5472,3.6912,1.7035,2.0838,1.8944,3.0066,4.0198,1.7811,1.2124,1.7201,3.2332,2.971,3.7138,2.3743,0 
-1.2825,0.1587,2.0683,-0.5265,0.5934,2.4896,0.4062,1.8716,3.8382,1.5145,2.1463,2.7555,0.5006,0.74,1.8423,0.7253,3.6456,1.1462,0 
-0.3231,-0.1662,-0.5632,2.4516,0.9967,0.5386,1.0929,3.9955,3.7454,2.9986,2.6832,-0.3628,2.4443,1.3011,1.5523,0.6708,2.5887,1.7714,0 
0.599,0.174,1.3432,0.8464,3.4365,1.1799,2.8789,2.8334,0.8686,2.2429,2.3437,4.0709,3.4707,3.2112,3.3997,1.4212,1.8154,1.8594,0 
-0.0519,-1.9759,0.7239,-0.1218,1.1297,1.3362,1.5898,2.0146,2.1605,2.6527,2.2919,1.0891,2.243,1.3165,3.7617,1.4031,3.5566,2.4481,0 
0.866,1.2074,2.9582,-0.0475,1.8417,1.797,3.1545,1.1983,2.0374,0.3178,3.1291,2.0007,2.9831,3.2096,2.038,1.4343,1.2272,1.3544,0 
0.5764,0.1034,1.8233,1.3428,2.7722,2.6485,2.6237,2.5441,2.8022,0.3317,2.8214,1.5242,1.6701,2.4913,2.9149,1.1332,3.098,1.5726,0 
1.1157,1.1793,3.184,2.0194,3.73,3.818,2.5257,1.2031,2.6677,3.2752,1.9094,2.0741,1.3725,1.7471,0.7685,1.8317,2.8876,2.3456,0 
0.7662,-0.4409,1.4879,2.7266,3.5708,1.1266,1.9249,2.6284,2.7661,0.7587,1.1026,3.4527,0.9831,2.588,1.9457,1.4294,2.0184,0.9737,0 
-0.2347,1.8517,2.2779,4.4071,3.0332,1.039,1.0872,0.8519,0.7167,-0.2688,1.6889,3.98,0.5836,2.2624,1.4421,2.0055,3.1005,2.5865,0 
0.0921,1.6663,1.7436,2.6753,1.9083,2.0664,1.9461,2.2473,0.9885,1.8849,2.4003,1.8134,0.0526,0.7854,1.0865,4.1471,1.6964,-0.2678,0 
-0.3982,-1.1085,3.6229,3.0138,3.3779,1.4721,-0.4737,4.1578,1.1732,0.8816,3.3557,0.9461,2.2689,3.7999,0.3098,1.3588,2.5369,-0.0288,0 
-1.4324,0.1843,1.5867,2.2611,1.3506,2.439,2.1523,2.3704,1.2382,2.1924,1.2755,2.2549,2.0287,2.7939,0.9031,1.5568,3.197,1.8897,0 
2.0941,-0.5135,2.3812,2.4284,3.1511,1.1357,4.0036,2.2266,1.492,1.2439,1.3233,3.0038,0.3192,2.6908,1.6298,3.0412,2.0612,2.354,0 
-0.2175,-0.5934,1.8473,1.5414,-0.491,0.3031,1.4503,0.8322,3.1487,1.1662,1.9374,2.5291,3.0021,1.9317,1.818,0.8757,1.5046,0.0327,0 
0.0475,-0.1305,2.1541,2.1681,1.5444,2.3289,1.2336,1.806,1.5696,2.1495,1.4086,2.5947,2.7194,-0.0375,2.3876,3.2554,1.2335,2.0373,0 
0.5438,-0.8521,3.1186,1.9639,0.5226,2.3444,1.4585,3.1988,1.2586,1.7393,0.8993,2.2193,2.9718,0.5739,0.5981,0.1928,2.1667,2.4713,0 
-0.986,0.4813,1.9218,3.4409,1.2121,3.0359,2.0669,2.3122,3.2658,1.5603,2.3184,3.4403,2.823,2.3955,-0.6485,1.4851,3.3463,1.9994,0 
0.6661,-0.7967,1.586,2.2262,1.0206,1.8534,-0.1002,1.4978,3.109,1.2591,3.4556,1.3821,1.0905,1.208,2.6721,2.7915,2.0982,1.8193,0 
-0.9962,-0.3104,1.2804,2.6207,2.3387,2.112,0.7093,2.7563,2.2094,1.9395,0.1261,1.7574,0.7826,1.4396,1.575,-0.2781,2.1332,2.1059,0 
-0.3105,0.4332,3.9296,-0.1048,0.4409,2.4385,0.4845,1.472,2.0635,1.3884,0.8047,1.6827,1.2202,1.634,2.1646,2.0881,0.885,2.036,0 
1.438,1.3994,1.9914,0.1722,1.8693,1.0866,1.7103,2.5963,1.3018,0.6558,1.3369,3.0374,1.7256,2.7241,3.6289,2.0076,2.7949,1.8338,0 
0.9893,0.8632,1.2149,1.8238,2.0625,0.8219,1.8219,2.9091,3.5103,2.1561,1.9537,2.7084,3.888,3.3842,2.3152,1.9494,2.532,0.9789,0 
-0.0592,0.6739,1.7586,3.5677,1.1008,1.2304,1.2538,1.2846,1.0392,1.9476,1.9986,2.4762,0.8665,1.7452,2.8552,2.5165,1.5105,0.9659,0 
0.0759,0.6316,0.4106,2.002,3.3846,0.2088,3.3994,1.9534,2.7925,2.3489,-0.3681,0.6953,1.0456,2.7819,2.3099,2.4145,1.8686,3.1894,0 
0.5408,0.504,2.3256,3.7609,0.8599,3.8312,2.8984,2.5807,1.3276,3.9148,2.5914,1.6775,2.0659,1.8974,2.0696,1.8564,2.3795,2.2432,0 
-0.1061,-0.5506,2.4034,1.7428,3.5911,1.808,2.6514,1.9622,3.061,0.2879,3.8296,2.0189,2.8603,2.7991,3.8748,1.3504,2.5369,1.3174,0 
1.2434,0.5663,2.7087,1.0926,2.4569,2.2371,2.4131,0.7065,1.4606,4.8212,0.5656,2.8384,2.084,2.2986,1.771,0.7509,1.06,1.0044,0 
1.1249,-1.0785,1.6563,1.7235,3.6123,1.4762,2.5623,1.1159,0.9408,1.5316,1.6436,3.4681,0.6733,3.3327,0.7886,2.1557,-0.2842,3.0665,0 
-1.0809,1.0075,1.4727,1.67,3.4306,2.0663,3.6639,3.5597,2.2349,2.2325,0.8238,1.2538,2.398,4.0932,0.2541,2.4211,1.0161,1.3244,0 
-0.1813,-0.0949,2.9478,1.9632,2.2668,2.061,2.0359,2.4666,1.3686,2.9672,0.919,3.5906,1.4701,2.1394,0.3682,1.068,2.0514,0.7101,0 
-1.1226,-0.2164,4.3578,1.4183,1.2764,1.1556,1.8108,2.9788,2.2422,2.7745,2.0862,3.2839,0.6604,1.6696,1.3313,2.6771,3.4874,1.6889,0 
-1.8719,-0.6944,1.8293,0.711,2.0223,-0.1871,3.604,1.2117,0.9701,1.9884,1.4249,1.8461,3.3149,2.144,1.1714,2.484,1.8891,1.3727,0 
-0.5533,-0.1334,3.0383,1.3148,0.8266,1.7838,2.3181,2.6231,2.1367,2.507,2.3469,3.0912,1.4373,1.1887,1.7307,2.5292,0.4931,2.059,0 
0.6352,-1.8484,2.5932,1.3107,2.6621,-0.5658,0.7633,1.2873,2.1625,3.5914,3.2149,1.9844,1.5865,1.6587,1.1404,2.6676,2.2683,2.7444,0 
1.734,0.1772,-0.2605,0.9455,3.2012,0.3967,2.3533,3.317,2.5862,1.8647,2.6373,2.4631,3.0164,0.916,1.663,2.1542,1.6485,1.7134,0 
-1.7988,0.9312,2.8418,1.6474,1.5254,1.489,0.7427,2.6597,1.7297,0.1882,0.5276,1.97,1.5069,2.9841,2.1282,1.0525,0.585,1.9801,0 
1.4348,-3.0694,2.0909,0.3946,2.3276,3.0538,2.8994,2.2852,0.9047,0.389,1.2125,1.7257,2.7939,2.7523,3.0982,2.208,3.3338,1.3254,0 
0.039,-0.8599,2.0093,4.2639,3.6082,1.8012,3.0608,0.5554,0.9444,3.598,2.0207,0.5024,2.0414,-0.0288,1.8924,2.1596,2.3095,3.3211,0 
-0.0658,-0.8132,2.6324,3.3867,0.7189,1.3555,2.2396,2.0205,1.9181,2.2243,0.6901,3.9795,1.8008,1.403,3.611,1.239,2.3076,1.21,0 
0.7642,-0.4404,3.5727,2.2139,2.1757,1.9616,0.7779,2.7714,1.9098,1.3985,0.2458,0.7065,1.7088,3.6651,1.2548,1.3854,2.0547,2.5897,0 
0.3764,0.1207,3.577,2.531,3.8426,0.57,2.1435,2.266,1.8091,1.3162,3.3797,2.7538,2.828,2.6704,3.3862,1.7594,2.7244,2.9234,0 
