Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
0.8992,1.9948,2.0503,1.0348,3.6098,2.7094,2.6531,2.0777,1.6687,0.4557,2.6838,0.9041,1.2157,2.8628,3.237,3.3981,3.2584,1.4277,1 
1.2033,1.2211,5.8005,1.2954,2.2173,2.9507,1.1876,3.0149,2.4223,1.578,3.2167,0.7084,3.1855,3.2261,1.6015,1.8899,3.5003,0.3298,1 
2.0812,0.853,2.3957,1.1671,0.1617,3.3621,4.2825,0.9317,3.3774,1.9664,3.0421,2.7462,3.3516,2.6726,3.1865,0.9566,2.606,1.1833,1 
0.5439,2.1236,2.9786,3.648,3.5947,1.223,1.8657,2.2386,0.9303,1.7569,1.0694,2.0615,2.1524,2.9024,1.4221,1.3128,3.2418,1.2201,1 
2.2821,0.3038,2.0697,1.8275,1.5972,2.085,1.6807,1.5555,1.9273,2.4315,1.8589,2.0905,3.7961,2.0435,0.9289,1.2842,3.9792,0.5143,1 
3.1902,1.7341,0.6705,0.5078,2.0798,0.7621,2.3836,0.9584,1.6236,0.0228,2.2257,2.3003,1.8355,0.4687,0.9735,1.724,3.4206,2.0761,1 
2.2767,2.3577,3.8445,0.8995,2.1851,1.3777,0.1509,0.3554,1.0701,1.5117,2.4902,1.856,1.133,2.3613,2.5927,3.2337,2.5811,1.5841,1 
1.8371,2.3857,2.0507,1.4208,1.4534,3.0202,1.0182,0.4587,1.7603,2.591,3.261,2.2713,1.9291,2.1543,1.4821,2.7141,1.8246,0.6202,1 
1.7246,3.7707,1.9405,1.0781,2.4193,1.1516,2.2687,1.1073,2.343,1.2542,1.1017,2.3093,2.0549,2.3853,1.1945,2.5196,0.6555,-0.5181,1 
2.3338,2.6415,1.7601,1.3422,2.3598,2.887,2.1871,4.1067,0.8462,2.6538,2.4803,2.1748,3.4453,-0.0309,3.3799,1.0459,1.454,1.854,1 
1.8918,1.8246,3.4768,1.9289,3.2051,1.4633,3.0514,2.4825,2.7451,3.576,2.1097,2.5393,2.8342,1.9645,1.6721,-0.9367,2.5076,2.4455,1 
-0.4635,2.375,2.1157,0.0906,1.4408,0.9236,1.83,1.4999,2.6301,2.3572,2.3916,2.033,2.5554,3.6871,1.9467,3.0141,1.6561,2.4293,1 
1.6835,1.7363,2.5446,1.9751,1.3272,2.63,0.9159,0.6931,2.133,3.7895,2.2627,0.3569,0.729,1.5749,2.6472,1.0113,1.0866,4.9504,1 
0.847,3.463,1.3585,0.2098,2.9213,1.2106,3.4722,2.6583,1.9226,0.6845,1.9945,1.9222,1.2919,1.298,2.078,2.8216,1.389,-0.3888,1 
1.9681,2.2095,2.3544,2.873,2.862,1.1156,0.0686,2.2241,0.3938,2.2006,2.1129,1.052,3.0338,0.4078,3.6313,1.1959,3.5562,3.2887,1 
0.9751,3.0027,3.5486,3.4131,2.1175,1.9111,2.7113,2.3746,3.0869,2.1675,3.2498,3.051,1.2163,1.8498,1.1527,1.7652,1.7059,1.5364,1 
1.7177,1.4822,0.8437,1.0764,0.1908,1.8241,3.1458,0.8257,0.7132,4.1889,3.4647,1.9293,2.3242,3.4528,0.6155,0.8852,2.2625,0.5744,1 
2.8355,1.3777,0.7576,1.9698,1.9198,2.1719,2.3966,1.3034,1.1588,2.651,1.8466,-0.617,1.2587,2.4358,2.8442,3.7997,1.6448,2.3853,1 
0.4437,0.4104,1.4554,0.4351,2.3648,0.8994,1.8795,1.835,1.4112,2.3339,0.6043,1.2769,0.4674,3.8553,2.5388,0.7124,1.0575,2.7376,1 
1.6002,1.1433,0.7228,2.2499,1.3148,0.4568,2.3728,2.6366,1.5426,1.3219,1.2526,2.544,1.6826,1.3649,1.3736,1.5416,2.5185,0.8725,1 
1.8232,1.3046,0.5784,2.9772,2.6498,1.1065,2.4468,1.0665,2.0637,2.018,2.0184,2.5082,0.5963,0.7277,4.6307,1.9449,2.1283,2.6257,1 
1.5677,1.3762,1.1203,1.8571,1.6517,0.0875,1.3996,1.6327,2.804,1.4349,2.6063,2.2333,-0.0185,2.0836,1.5656,1.464,2.0218,0.3463,1 
3.7973,-0.0283,3.7271,2.7814,3.5359,0.8606,1.6498,1.6817,1.1104,1.2608,2.1114,-0.7153,1.8945,1.9643,2.3917,0.9356,1.4402,2.8163,1 
2.2622,1.2057,3.1298,1.7883,2.7806,2.0803,3.2192,0.065,1.295,2.1866,-0.596,-0.5898,2.9707,2.9504,1.8961,0.7032,1.7476,1.4271,1 
1.8469,2.1792,2.5691,2.6553,1.2936,3.413,2.5517,2.6821,2.0441,1.1836,1.4364,-1.3433,3.2726,0.323,2.6762,1.9206,2.5537,3.3054,1 
1.6602,3.2471,1.8734,0.9081,0.8341,1.5976,1.1819,2.2836,2.4856,1.4068,4.1503,1.8025,1.6331,0.9148,2.9443,0.5496,0.43,0.4308,1 
1.8765,2.1554,2.8102,1.8087,1.1929,2.9521,1.9428,0.6658,1.914,1.8087,2.3255,0.8532,0.2422,0.9393,1.5859,1.4371,2.493,0.6223,1 
2.2206,1.5122,1.393,2.1497,2.2802,2.2634,2.5804,2.2569,1.5909,3.9659,1.2029,1.5579,2.3678,2.1271,2.1504,0.7991,1.8402,2.736,1 
0.6861,3.0025,2.6093,1.9777,2.2224,0.9646,0.7243,0.529,0.5579,2.2118,1.8758,-0.069,4.1933,1.2339,1.3237,2.3251,2.4116,0.8663,1 
2.2833,-0.0324,1.4116,1.4165,1.6868,2.2019,2.327,1.4678,0.6157,1.3893,1.6621,1.1036,0.4567,2.6292,1.6799,0.4348,1.1414,3.8369,1 
0.5182,0.8552,1.8423,2.3754,1.3031,1.397,0.661,1.4511,1.2239,3.0562,0.9293,0.9876,1.774,1.0566,1.2238,1.9847,2.0062,2.7104,1 
0.9958,2.848,1.5156,2.6986,2.4782,3.6416,2.067,1.3904,2.7099,1.603,2.3099,2.8613,1.7043,1.2322,1.5715,2.6813,0.8311,4.1373,1 
3.1542,2.6124,2.4878,2.2928,2.9477,1.9445,0.4238,2.3765,0.7834,1.9977,0.6941,2.0108,3.3022,2.321,1.6255,1.3633,1.6674,3.6662,1 
1.7326,2.291,1.2734,1.8989,2.8971,1.3329,3.0793,1.4649,1.4445,0.6945,0.9755,2.3609,2.8146,0.811,0.8836,3.5757,1.5087,-0.0909,1 
2.5864,2.2183,1.661,1.8259,4.0277,0.4439,2.1897,0.7562,3.5847,2.1227,1.0923,2.6536,1.5284,2.1348,2.5083,2.4961,1.835,1.1885,1 
2.4391,2.4942,-0.7122,1.1795,2.3757,0.8885,-0.1169,1.4768,2.6507,2.154,2.106,2.5063,3.7543,0.995,1.0706,0.1992,1.8994,1.9257,1 
-0.1227,3.9546,0.3785,1.0461,2.2651,1.04,0.4173,-0.1234,2.5414,3.5634,1.1703,2.7851,2.0193,1.3659,3.5612,1.0474,1.7521,3.6749,1 
2.6618,4.2763,2.533,0.0931,1.7527,1.9803,0.9299,1.591,3.0791,2.6241,1.6196,1.112,1.4408,0.7713,2.4692,3.4932,2.437,1.2554,1 
2.2325,2.4013,2.0067,1.39,0.4071,2.1732,1.3106,2.5839,2.4323,0.7982,0.7986,3.4664,3.1975,0.6041,0.8849,2.8223,2.796,1.7304,1 
1.9702,1.9914,3.5246,3.8499,2.3158,4.1412,3.7325,3.1134,2.3541,2.985,2.797,1.8492,2.6304,0.2863,1.6841,0.7534,-0.4566,2.634,1 
3.2002,1.7934,1.2421,1.1959,3.1625,2.2481,2.344,0.6145,3.1536,2.8899,2.2673,0.1302,0.7833,1.6655,3.0802,1.0323,2.9301,2.3294,1 
2.355,0.4397,0.6614,1.3425,3.7169,2.3751,1.6341,0.742,2.9191,2.5135,2.3658,2.0648,1.2623,3.8108,1.7061,1.1997,2.5952,1.0984,1 
1.4907,2.5915,1.2598,1.8769,3.5872,1.9906,0.7276,1.6078,1.9067,2.6215,0.0013,1.2771,3.2525,0.5999,2.7046,3.599,1.0304,1.0765,1 
1.5806,0.8474,0.3686,1.7582,2.0468,2.1006,-1.0659,3.8941,2.3978,3.3774,2.6117,2.3511,3.9616,0.7414,2.11,1.9755,2.2855,2.0376,1 
1.7123,0.711,0.95,1.7998,1.3995,3.7739,1.941,1.8452,1.3113,2.2309,1.3683,1.7072,2.2374,1.9744,1.5656,1.8911,2.3421,2.9033,1 
0.5163,2.5343,0.5748,1.9352,2.3733,2.2951,3.6652,1.1344,2.6802,2.0689,0.9661,3.5281,2.1967,0.9732,1.6812,1.3229,1.4077,2.3708,1 
1.1092,2.8233,2.0343,4.444,2.0249,1.2547,0.0075,4.1339,3.8233,1.6427,4.3994,2.5336,1.4841,1.826,1.7667,2.5035,-0.2644,2.4523,1 
2.183,0.6995,2.7917,1.3607,2.1971,1.6106,3.054,2.5312,1.2305,3.1924,1.7871,2.1333,2.7695,0.7426,2.0855,2.6908,2.1977,1.527,1 
4.221,2.0896,1.0455,1.6283,3.8203,2.1642,2.3528,2.7547,1.8174,-0.1764,3.7074,1.9105,3.0399,1.4972,1.6998,1.8463,2.2156,2.8038,1 
-1.001,2.2932,1.6768,2.6247,0.6131,0.3537,2.7599,1.3713,1.4921,2.2353,1.3272,1.868,2.7122,2.007,1.1098,1.5345,2.0187,0.7814,1 
* 
8.9929,0.9949,0.4098,1.8437,2.8236,4.0974,1.8034,1.9631,2.4256,1.6135,1.4001,2.5274,1.7623,2.9725,1.8256,2.4465,1.7077,1.7774,1 
8.5101,2.9061,2.5935,3.5442,2.6313,0.3194,2.6481,2.244,1.3462,1.5359,0.5307,2.1604,1.3166,2.4665,1.0712,1.8115,1.5511,2.4848,1 
7.1183,1.8026,3.2441,1.7816,2.3722,-0.4391,1.8134,1.6368,1.2326,1.8628,1.4426,1.0104,3.0748,1.047,2.4837,1.4315,0.0293,2.0324,1 
8.5296,1.89,1.3959,1.0324,2.8998,1.6258,2.4168,1.6129,2.6417,1.4392,2.6573,1.9846,1.3876,1.9606,1.3699,3.2434,0.9098,0.6243,1 
9.9774,1.7617,1.526,2.3904,1.6355,1.2296,1.4947,1.427,1.3552,0.5719,0.0083,0.9292,0.1645,4.0009,2.1202,2.6643,1.6304,2.5712,1 
6.9417,0.4931,0.5738,3.5086,2.4247,1.449,3.1449,1.5847,-0.1271,3.4928,2.0754,2.014,2.6508,2.2108,4.8662,2.4438,1.4517,1.6072,1 
9.4822,3.1313,2.9968,2.9037,3.343,1.4834,2.8778,1.3676,1.1228,2.2614,3.3683,1.4052,0.9481,0.825,1.5471,0.693,2.2885,0.7497,1 
6.2555,2.4373,3.2695,3.0311,4.2225,1.3227,1.6425,1.5105,2.2343,1.8276,2.1587,4.3527,3.4044,1.8596,2.3876,3.0507,2.8604,1.4314,1 
10.2335,1.6801,1.8445,2.8998,1.2116,1.3148,-0.1801,3.3792,1.5422,3.2907,1.8615,2.7678,1.8846,1.5622,2.4925,4.1434,3.3775,2.844,1 
8.3083,2.7752,0.6719,2.7706,0.597,3.8145,1.7317,1.4229,1.8906,1.8573,0.9399,2.4945,4.7968,1.6854,2.0804,2.1325,1.3587,2.2727,1 
7.604,3.0614,2.2588,3.2956,0.845,1.6997,-0.1833,-0.1121,3.0498,1.5815,1.2873,1.677,0.9154,2.2654,1.129,2.2406,1.5894,1.9133,1 
7.2715,2.6262,2.1718,2.6591,1.2317,1.3682,2.0116,1.2709,1.5187,1.7155,2.3435,2.4038,2.0987,1.4799,1.256,0.9709,2.8272,1.914,1 
9.1043,2.5342,2.7148,2.4568,3.651,3.6714,3.3182,3.1142,1.9101,2.0759,2.5725,2.511,3.2085,1.061,1.8527,1.1821,2.391,0.8503,1 
9.6022,2.1531,3.9784,2.3457,2.2773,2.077,1.9696,1.1627,3.6638,3.8986,2.7459,2.0113,-0.7602,2.7722,3.3282,2.0854,1.3594,2.4275,1 
7.3174,0.5119,1.2996,1.9811,2.2871,1.8764,1.5207,1.2553,2.3213,3.0152,2.7553,2.3347,1.7564,1.3474,2.6164,0.6016,0.6767,0.2581,1 
8.0908,2.6241,2.2954,2.0378,2.0582,1.8585,0.3895,1.4295,3.6482,2.9173,3.3373,2.0865,2.1119,0.9822,1.0002,1.8594,4.5399,2.3211,1 
7.3937,2.5816,2.8725,1.931,1.1354,1.3099,1.8204,1.1994,2.4697,4.1254,2.6898,0.934,2.8136,1.7077,0.8284,1.0432,2.0983,1.6996,1 
9.3018,3.7864,1.7932,1.462,2.2667,2.2662,1.8572,1.2037,3.1907,2.1193,2.9884,2.1922,2.126,2.116,2.3429,0.3875,3.9173,3.1368,1 
8.2882,3.1553,0.6988,2.1095,0.8619,1.9479,3.4313,1.4647,2.5569,1.5746,1.0606,4.2222,1.6947,1.3043,3.6639,2.8773,-0.0693,1.6229,1 
7.6695,1.2586,2.679,1.1174,3.9916,1.0734,1.0287,1.2544,3.292,2.4538,1.3843,2.5479,1.1568,2.8781,0.2516,3.1788,3.0425,2.7786,1 
7.078,2.5957,3.5365,3.7434,2.3024,2.1991,2.1743,1.8941,-0.2742,1.2182,2.0503,4.5529,2.9727,1.8996,1.76,2.047,1.473,0.5346,1 
8.9877,2.2222,3.1289,0.8452,1.7262,1.8369,1.289,2.0902,1.8887,1.5011,2.1929,2.0268,0.9349,0.3478,1.9433,2.8562,1.5589,0.9945,1 
7.8619,1.827,0.9331,3.145,4.4164,1.7025,2.4208,1.2903,4.061,2.4865,3.9877,2.8723,1.6017,0.4783,2.6588,1.3129,1.4661,2.3691,1 
9.4624,1.6261,1.7874,2.3994,1.7509,3.1707,1.4391,1.5677,2.6073,2.7211,1.6256,0.2583,2.9419,3.1957,0.8781,1.7794,2.9692,1.8167,1 
8.9794,1.4586,1.6421,2.6775,1.0071,1.7224,2.672,1.8193,1.4258,1.2297,2.0419,0.8988,1.2252,3.2946,2.1513,3.3523,1.5635,2.9138,1 
9.4291,1.7405,2.8599,1.3321,1.3077,2.1278,2.215,1.462,2.122,2.9693,0.5297,1.576,2.6206,2.7127,1.1007,2.0098,2.6442,1.738,1 
6.9855,1.7828,1.5908,0.366,1.3491,3.0007,1.6367,1.2028,1.7435,2.1706,3.3201,0.4609,2.5406,2.2975,3.3253,1.6161,1.7399,1.4109,1 
7.8756,2.5471,3.2007,1.9565,0.6164,2.4309,1.8915,4.2295,1.1979,3.0654,1.339,0.1299,2.2484,3.2511,2.5121,3.9638,2.3601,0.1198,1 
6.4877,1.2165,0.984,-0.4822,0.8989,2.2836,0.4318,2.1956,2.1999,1.7621,1.3417,3.0719,2.2594,2.0618,1.53,2.7353,1.6647,2.599,1 
6.39,1.4144,1.8229,3.3908,0.7978,1.0799,1.2642,2.0983,2.7247,1.4895,4.2873,3.3026,1.64,1.9766,2.4572,1.9119,1.9887,0.5737,1 
8.4719,2.0676,1.8206,0.4336,1.5387,1.5245,2.3235,1.3517,2.8285,2.5391,1.9114,1.9856,1.8311,0.8645,1.6885,3.7025,3.3446,3.6579,1 
7.761,2.4835,1.7299,3.4375,4.3503,2.9525,1.3155,4.2478,2.3051,-0.4378,2.1907,1.6433,3.3517,1.5529,1.0699,1.666,1.4334,2.2487,1 
9.2622,2.5624,2.1896,2.6488,3.0203,2.9736,1.4176,1.6961,1.0613,1.5829,1.8483,0.9229,2.5963,0.9115,1.4366,3.3851,1.5005,2.9932,1 
7.0748,1.0049,0.7663,2.0867,1.0224,3.0784,2.8286,2.531,4.6811,1.2358,2.867,1.1765,2.2314,1.349,3.377,2.7244,0.735,0.7174,1 
8.5733,1.2833,0.5915,-0.6098,2.1118,1.4328,-0.1777,2.0854,1.3116,3.5052,4.3121,0.5074,2.2334,1.9335,1.2811,0.8938,2.2636,2.103,1 
8.9736,3.1889,3.1742,2.1282,3.4782,0.4459,2.4797,2.5101,3.6189,1.194,2.5084,1.3898,1.6907,3.1282,1.8222,4.3213,2.1703,1.5997,1 
7.8232,1.4059,2.7598,0.7119,1.3675,0.504,2.9997,3.6049,2.2079,2.1806,3.4972,2.0157,2.1971,0.0408,3.0468,2.7555,1.8739,2.3943,1 
9.8703,2.3164,1.7383,1.4609,2.0447,1.5001,2.079,0.6281,0.9233,2.0718,1.2909,3.5164,3.0596,-0.1059,2.6692,0.7866,2.2884,2.0467,1 
8.5937,2.4916,2.602,2.2889,0.9506,2.9362,1.4119,2.0255,1.7929,1.5416,2.5246,1.8723,1.0347,4.3484,3.0034,2.738,2.3121,3.0521,1 
7.7249,2.1807,2.8648,2.749,3.3351,1.8114,1.9443,3.2525,-0.0532,2.2935,2.5031,2.0858,1.6246,1.2119,1.6789,2.0717,1.7912,1.7562,1 
8.5331,1.2636,2.1376,1.8539,2.6955,1.2457,1.5182,0.668,2.387,2.329,2.2813,2.1734,1.3399,2.2627,1.5724,1.3302,3.4315,2.8551,1 
9.238,2.6208,3.5484,2.5743,1.8878,3.2045,2.762,2.352,1.95,1.452,1.347,2.494,1.6064,0.7146,1.4877,3.551,3.3839,2.9712,1 
6.6125,1.0094,2.5696,2.7504,1.3938,1.2593,0.9146,2.3731,2.6437,0.3728,0.9902,3.2927,2.757,1.8981,3.1044,3.2845,2.2414,3.1081,1 
8.404,0.9935,1.043,2.1482,2.2054,3.8378,2.8692,0.3093,2.1164,0.7389,0.7118,2.5151,5.3958,2.786,2.2435,3.576,1.9348,3.5202,1 
8.7068,1.4192,2.3347,0.8187,3.0894,1.8177,1.6738,2.2389,2.7287,1.3366,2.0716,2.0565,3.3407,2.8862,2.8876,3.2229,1.9604,3.3879,1 
8.7264,3.2763,1.6961,4.3987,2.1394,1.832,2.2491,1.2156,3.0182,1.7994,1.9699,2.9434,0.9616,0.9249,1.8399,2.0583,1.9941,0.9319,1 
8.2059,0.285,2.1037,1.5418,2.3504,1.5706,1.3812,1.3287,1.4847,0.5182,2.4174,2.6148,2.6563,3.5594,1.3457,1.8208,2.228,2.3995,1 
8.6312,2.3597,2.6391,2.2266,0.6117,1.0819,1.5212,1.7386,1.3624,2.9271,3.1477,1.5194,2.1354,1.1453,2.3638,0.6767,-0.0597,3.2294,1 
6.7001,2.6435,2.8944,2.1007,2.2444,1.8015,2.7083,1.9083,2.6222,3.2136,3.361,3.6483,3.4544,3.3954,2.8958,2.8381,2.0612,1.452,1 
7.5109,0.7006,0.4258,1.569,2.7343,1.3199,3.1485,1.6702,3.5587,0.3901,1.0216,0.909,2.6061,2.3364,2.1554,1.6466,2.1998,2.3455,1 
9.329,2.88,1.8335,0.4355,1.841,1.7772,2.5191,2.5079,1.6414,1.3912,1.1972,2.4742,1.7266,2.5819,2.4946,1.3871,0.9736,1.9171,1 
5.9015,3.39,1.1092,0.5781,-0.3085,0.8414,2.8173,1.5511,2.141,1.9899,0.9335,1.3455,1.6649,1.2622,2.0772,2.9078,2.9886,2.548,1 
6.1052,2.7579,2.9413,0.4404,1.4467,2.8563,0.3254,1.0341,2.291,2.6096,2.4865,2.0881,0.2614,0.1433,3.9915,1.6005,0.7351,4.3217,1 
7.786,5.1748,3.2614,4.008,1.7195,1.4845,0.6691,2.4355,0.1968,2.3666,2.3132,2.1254,1.8014,2.6807,2.961,0.6928,1.8983,2.5794,1 
8.604,1.9638,2.4507,0.4204,0.0499,2.8375,1.3758,2.8355,3.2521,2.7155,2.6503,1.9195,2.7974,0.163,1.8705,1.518,3.4808,1.0905,1 
6.596,2.3578,1.6678,3.1836,0.4322,1.9856,2.8832,2.6085,1.4764,2.1996,2.9445,1.6742,3.7884,2.3884,2.477,1.5203,2.3127,1.049,1 
8.1691,1.8096,0.6142,1.9287,1.2034,4.243,1.3888,2.1986,3.2368,0.9944,4.1258,1.3873,1.3588,2.1669,2.3351,1.0854,0.7779,2.3069,1 
8.1124,1.2086,0.65,1.6859,1.866,1.465,2.1325,4.4673,1.2634,2.0941,1.9493,1.81,0.638,1.7458,2.5842,2.5942,1.0568,1.2547,1 
7.0124,1.4424,0.6796,2.5686,0.7004,1.6651,2.959,1.5395,2.3332,2.213,0.6223,1.1011,2.3013,3.2847,2.3161,1.1144,0.432,4.9393,1 
9.748,0.7452,1.8405,2.0338,0.4699,2.7842,2.237,1.8031,1.6185,2.5733,1.8614,1.8343,3.1936,1.6789,2.6357,0.784,1.9729,2.3235,1 
5.9203,1.6439,-0.0694,3.9413,3.5099,1.2704,3.2264,3.1593,3.3019,2.3767,2.1577,2.8663,3.4121,-0.2204,2.3435,3.1033,3.1834,2.2169,1 
7.8886,2.1984,3.4085,2.6889,2.5121,2.4033,2.4974,0.8018,1.7152,2.4592,2.4096,0.8422,1.2995,1.8677,2.0349,1.8569,1.4435,0.8333,1 
9.4773,2.9976,2.8922,0.9334,2.045,2.6529,0.7174,1.6445,0.816,2.9523,1.6774,2.4184,0.7949,2.9048,1.4889,1.856,1.3621,0.4614,1 
8.6246,3.0063,0.2277,-0.1387,0.9846,1.4356,0.9456,1.8046,2.9699,2.2006,0.6443,3.0883,1.6255,2.8396,2.4358,3.1625,1.7335,1.1108,1 
8.57,2.8027,1.5909,2.732,1.8756,2.1265,1.4766,1.9564,3.1471,0.8727,0.5424,1.0446,1.2518,3.2031,2.8371,1.1221,2.3527,1.7012,1 
8.203,2.571,3.7906,1.4869,2.5016,2.0557,1.8846,3.1435,1.3089,3.3379,1.7081,1.5973,2.1426,-1.0268,3.8956,2.3873,0.6218,2.3791,1 
6.658,1.176,2.3636,2.7066,1.5208,2.7697,2.8603,2.1889,2.8841,1.9004,2.4892,0.9612,1.6701,1.7428,1.1296,3.0909,0.7128,3.314,1 
7.0993,2.9975,4.1878,2.4049,2.1011,4.3461,1.6649,0.1952,1.0528,0.9894,1.7297,0.9447,2.9369,2.4406,0.4263,1.3441,1.4543,2.6365,1 
6.9293,0.1929,1.9167,2.3274,2.6259,3.2453,1.0835,2.6309,0.5898,1.8072,1.9479,0.4952,2.1785,2.5053,3.453,1.0263,1.5496,1.7004,1 
6.6839,1.8544,2.5004,2.3646,2.5032,2.473,2.439,3.394,2.1765,1.179,1.2312,1.6862,1.7789,1.5083,0.8911,4.0077,3.9824,1.9508,1 
9.5583,3.717,2.9562,2.344,3.2155,2.6059,3.5494,1.6398,4.1637,0.9447,0.8757,2.6271,2.1949,2.6094,1.19,3.5028,2.2487,1.8125,1 
8.7729,2.7163,0.6998,0.8957,2.0068,4.0338,1.8165,1.8451,2.3886,1.3207,-0.2768,1.5759,0.7051,0.7937,3.3831,0.5967,3.6447,1.8361,1 
6.1606,3.3074,2.0952,3.1878,1.8751,2.3324,2.9167,1.4507,2.7369,1.77,3.2862,3.5869,1.9018,1.1625,2.6929,3.1003,1.2259,2.3883,1 
8.3101,-0.2237,3.3615,1.8082,0.8506,2.815,2.2637,0.9763,1.5896,1.6533,1.535,-0.3294,1.7926,0.3677,1.7844,3.0809,1.0963,1.0458,1 
8.3955,0.9546,3.2001,1.9161,1.2792,0.3112,1.5355,-0.1407,1.5469,1.1941,-0.5277,2.1769,1.5308,1.0219,1.5077,1.6541,0.969,-0.8268,1 
9.4768,3.167,2.3145,1.8091,1.8196,1.4277,3.1309,2.653,2.4471,2.7954,1.3918,4.3653,1.5706,2.76,1.2629,1.0103,1.7402,2.8338,1 
7.7926,1.2133,2.0948,1.9798,0.5118,3.345,2.7038,1.8658,0.6478,4.601,2.8192,2.8353,2.1909,-1.2943,2.3706,1.9021,1.994,3.2096,1 
7.8671,2.541,2.0743,3.4517,3.0773,3.0669,1.6912,1.7164,1.0651,2.8152,1.5017,1.3814,0.8767,2.71,1.6184,1.6759,1.857,2.5807,1 
7.5321,1.4308,2.5402,1.8573,3.4817,0.5012,2.8171,1.3395,1.0483,1.6274,2.2187,1.178,3.3907,1.9296,3.056,0.7332,3.2235,0.982,1 
8.2205,3.6336,1.372,1.6455,2.4699,2.6469,1.7116,2.7812,-0.7467,1.2883,-0.3273,1.5498,2.7408,2.29,2.4508,2.9468,0.0609,1.9536,1 
8.9406,2.7033,3.0707,0.5105,1.5655,1.6506,2.8129,1.0595,2.36,1.0717,3.4025,1.2686,3.6559,1.3351,2.0983,1.786,0.2645,1.3053,1 
9.6092,1.9972,2.7888,0.7204,2.7453,1.9563,3.8238,3.6026,3.5081,4.0003,4.7405,1.5963,0.7341,1.6816,2.0353,2.0296,2.4224,2.2406,1 
10.1476,2.8933,2.5123,3.8519,1.3409,2.8909,1.9047,2.7933,3.0456,2.4523,1.3821,1.3314,2.1903,2.707,-0.3766,2.0836,2.1225,1.4988,1 
8.5447,2.0717,0.8523,1.7557,1.9212,2.0401,1.6866,2.8388,1.1858,2.3991,0.5869,2.2743,1.318,2.5122,2.1664,2.9186,2.0264,1.4632,1 
7.0827,3.5861,1.6759,2.6322,2.3797,2.6143,0.1085,0.9215,0.4399,2.4943,3.9935,1.6435,1.7213,2.9287,1.6962,2.1122,2.2474,-0.6907,1 
9.0716,3.196,1.9031,2.5807,2.5039,0.5051,2.7742,1.4254,2.7794,0.695,3.5801,0.5628,2.3748,1.9386,3.0757,0.628,1.0969,3.1067,1 
6.3614,3.4079,2.7344,2.9118,0.8419,1.5761,2.142,3.1642,2.3913,0.9877,3.4324,1.2866,3.0203,1.8863,2.7938,2.1178,0.4897,2.1817,1 
8.5309,1.6235,3.0736,1.8594,3.8797,1.9693,1.821,2.3722,4.1663,2.7005,1.4513,3.1372,2.486,2.9012,1.1246,1.6174,1.9239,3.8447,1 
8.664,2.6411,3.1815,1.8689,1.1052,1.9048,1.2421,2.0247,2.6029,0.3266,1.0935,2.131,3.0265,2.0847,1.0005,4.9074,0.3788,3.1466,1 
6.6654,2.0521,2.1014,0.2381,3.8152,1.4201,1.4213,2.1317,0.6612,1.7974,2.9986,1.1572,2.6975,2.4989,1.9102,1.2223,1.2506,1.6145,1 
7.4098,2.9415,1.3603,1.9859,-0.4688,0.0393,1.1468,1.9075,0.8505,2.4468,1.5618,2.8095,2.5567,2.0078,1.6143,2.3774,1.7009,2.5198,1 
7.0935,2.4788,2.9337,2.3487,2.5472,0.5984,1.8907,1.7323,1.7956,3.2348,0.6589,1.5225,0.8868,3.0566,1.8336,2.5226,1.5132,0.5557,1 
8.9492,0.0529,1.7051,1.3333,0.3961,2.229,1.9194,3.4817,3.3169,2.2871,2.1311,1.3942,1.2584,3.0387,1.0127,2.9008,1.2712,1.7116,1 
8.747,4.0801,0.5295,1.9772,0.8785,2.6515,2.4147,0.8601,2.2066,3.0285,2.8107,2.4162,2.0118,1.7961,1.6798,2.9999,3.2977,4.0066,1 
8.2013,1.6279,2.2062,3.4343,2.3459,1.8178,1.2034,1.496,3.8495,3.3333,2.7715,1.467,0.0363,0.1463,3.4669,2.2938,5.6973,-0.1839,1 
8.3189,2.4818,2.375,1.2754,1.9507,1.6383,3.4801,1.2305,1.9604,1.9918,2.9998,2.6496,1.8692,1.1735,2.9329,2.5727,2.9901,1.1647,1 
7.2801,2.6432,4.0947,3.3464,2.2722,2.4065,1.4796,1.5743,2.032,3.0796,2.646,1.7963,1.8359,1.6179,0.828,1.4174,1.7852,3.0322,1 
8.2949,3.1843,3.4887,1.5418,0.7878,2.3604,2.0761,1.2542,2.2531,1.4571,0.8279,2.6056,2.7929,1.9224,1.0986,2.5289,2.3465,2.3328,1 
5.729,2.5317,0.3278,2.6717,2.2801,1.584,2.33,3.4148,2.3699,1.8223,1.5667,2.2956,0.9952,-0.0545,1.5162,1.8302,1.1639,4.2248,1 
7.4518,1.7492,2.8664,-0.4972,1.4271,2.2545,3.8014,2.5427,1.6823,3.1336,3.7294,1.6708,2.0562,2.3933,1.5562,3.6619,1.2438,1.68,1 
* 
4.2192,1.4219,3.0717,2.9444,2.4358,1.4858,1.964,1.3281,1.3271,2.8059,0.9239,1.2039,2.7586,4.0158,1.5657,0.4015,1.3644,1.6477,0 
