Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
1.6172,11.2251,1.3741,1.5592,2.9019,0.7735,1.4136,3.6007,1.7015,2.0044,2.1176,2.9041,2.1342,3.1949,1.3206,0.9129,1.7248,0.9132,1 
-1.4668,10.5518,2.4295,1.5354,1.1275,2.4192,0.3218,0.8888,1.6603,0.2032,2.0828,1.2394,2.5005,1.8953,3.6479,3.3383,2.2219,1.5537,1 
2.1744,13.0099,3.101,0.5134,1.867,3.1835,2.8704,0.5216,3.5339,4.7274,3.7435,-0.0104,2.4776,2.1309,3.0104,2.9113,2.9682,0.467,1 
1.7341,10.2593,1.8534,1.894,0.5678,2.4321,1.6701,-0.6439,2.104,2.5047,2.7058,2.6587,2.217,1.3154,2.3047,1.8147,2.374,2.2436,1 
2.9927,10.0946,5.0034,2.8016,0.8169,1.6274,2.837,3.0619,2.577,1.8489,2.6904,4.0091,1.9899,1.9674,0.8883,2.4413,2.633,0.6625,1 
1.7099,10.1044,1.9183,1.2756,1.1186,3.4431,0.7935,1.9503,2.8605,2.526,-0.5469,1.8895,0.9648,1.0856,0.4181,2.0927,1.7697,1.2307,1 
2.1846,9.3368,1.1561,0.7679,5.0931,2.1789,0.1795,1.3213,2.5524,-0.0017,2.2913,1.6259,3.4275,1.144,2.4219,2.2066,2.3165,-0.0823,1 
0.9171,9.6249,4.0486,1.8106,3.7764,3.4055,-0.5862,3.1328,1.3841,0.496,2.6795,3.164,3.3943,2.3019,2.4363,3.2639,0.8084,2.548,1 
2.9571,9.1515,2.5474,2.8705,1.0911,2.6142,3.0014,1.8238,1.3525,2.4058,3.42,1.5085,1.091,2.2281,2.1337,1.8026,2.8035,0.6291,1 
1.0857,9.9975,1.1893,0.7409,2.5579,1.0572,2.3163,2.2317,2.6655,0.3776,2.4953,0.7181,2.9867,2.92,3.7745,2.1244,1.2036,1.9202,1 
0.2534,8.9793,4.1569,2.4711,2.1152,2.5812,0.2094,3.2611,1.0924,3.9861,2.0016,1.6205,2.2546,3.4873,0.293,1.4735,3.2618,3.0899,1 
3.5999,8.9515,4.0871,0.5747,2.0804,2.5374,2.0708,1.6678,1.7964,1.0246,3.9639,2.0633,1.5114,0.4101,2.8754,1.8414,1.7117,1.8696,1 
2.3658,11.2146,1.0169,3.7009,2.4361,1.6068,0.5369,1.9741,2.0197,2.3927,2.7229,0.5613,2.1048,1.6933,0.6801,4.2102,2.0808,2.3675,1 
3.5742,9.9997,1.4031,3.1004,3.6962,1.3595,2.5444,0.5615,0.8716,1.4323,0.308,0.7843,3.1414,3.3966,3.5871,3.3947,0.8846,1.4191,1 
3.1932,10.6092,1.1412,2.4213,2.5869,1.3389,0.9664,1.2951,2.74,-0.4722,0.7796,0.8116,1.1542,2.9484,2.6649,-0.248,1.7422,1.9713,1 
2.8928,10.5028,2.9667,2.4069,0.7845,3.1197,1.1465,1.175,0.0499,0.5522,0.8101,0.1019,2.3239,1.0886,2.8578,2.3078,-0.1044,1.5851,1 
1.2618,8.2636,1.9658,2.53,2.1638,3.2318,4.207,1.7702,1.4195,1.8698,2.0139,3.6056,2.0192,0.5959,3.7108,3.2617,-0.1357,2.539,1 
1.6183,9.072,1.4337,3.2663,2.5618,3.6561,3.2543,2.2191,4.537,2.3366,1.0625,0.7749,1.8368,4.2742,3.9006,1.5185,2.7873,0.7424,1 
1.2711,8.6052,3.7497,2.1155,1.2348,2.3173,2.5172,2.8791,0.5636,0.7974,1.0661,2.7465,2.6804,2.887,1.2762,0.7755,1.0239,-0.606,1 
1.8395,10.4258,2.127,3.7128,2.6287,1.559,0.1306,2.7274,3.0002,1.5027,2.4509,1.5249,3.2713,2.2588,1.3875,0.9538,4.3212,1.3634,1 
2.9029,11.1435,2.6401,4.5008,2.8229,1.3561,2.9469,2.4257,2.4172,2.5587,1.4311,2.5466,0.9625,1.4908,1.4478,-0.0416,1.6535,1.4319,1 
3.6129,9.2049,3.7766,2.0702,1.1231,1.939,2.334,3.2629,2.1702,1.1584,1.7664,1.2514,2.1171,1.6818,2.5803,2.3603,2.4106,2.4498,1 
2.5005,9.6578,3.2426,2.0924,1.2635,1.3903,1.2181,2.3277,2.1969,1.5776,2.6909,2.2073,1.7214,2.1704,2.9566,2.8852,2.0791,1.6895,1 
0.6914,12.4965,1.3602,0.4387,1.0954,2.4495,1.5073,1.6995,0.766,3.0632,3.4055,1.611,1.8901,4.2251,0.5571,3.3312,2.3675,3.0113,1 
0.3227,10.9209,0.81,-1.1872,2.6787,3.6448,0.9131,1.4681,2.7339,1.6233,0.0214,2.6884,1.2173,1.2045,2.0936,1.164,3.5808,1.2458,1 
2.8317,10.0056,2.8975,1.9207,4.5681,1.8348,3.7089,3.6766,3.1508,1.6829,1.9217,0.3444,1.9712,2.1952,1.4987,1.9836,1.9815,2.7761,1 
-0.6528,8.7501,2.4516,0.8992,1.865,1.614,3.9828,0.7584,3.4781,3.7328,3.1004,3.0539,3.4863,1.6541,1.0276,2.3821,0.2498,1.0974,1 
0.9793,8.6019,3.4517,0.8131,0.5833,2.2238,2.4238,3.4606,2.0044,2.138,0.8181,1.7827,2.8654,2.3754,0.1013,1.9566,0.0791,1.7568,1 
1.2493,10.117,1.3135,2.34,3.1797,2.9032,2.8563,-0.9128,3.6749,2.8932,3.2047,1.963,2.6204,1.7169,4.1413,0.8422,0.4211,3.1983,1 
1.8236,10.9344,1.5964,3.1995,1.6417,-0.3316,1.3687,1.0071,1.254,2.3884,2.4891,1.7025,1.7857,0.6471,4.0674,0.1321,2.0486,2.6667,1 
1.1647,9.2563,2.1416,1.5252,2.3054,2.7571,3.389,2.1913,2.0841,1.4107,2.9456,2.1657,3.9327,1.3779,2.5272,0.9598,2.5313,1.558,1 
2.9962,9.693,0.736,2.3582,1.3666,2.6365,1.9558,0.597,1.3798,1.7134,1.0328,-0.0891,3.3746,2.8292,2.3242,2.9037,1.6517,2.7694,1 
2.8666,10.3148,2.271,2.7404,0.2886,3.126,0.43,0.8709,1.636,3.2656,1.4738,0.9012,2.3771,1.1829,2.7541,0.8795,4.3322,3.8472,1 
0.2506,10.0234,0.3526,2.0815,1.1429,4.7925,1.5692,1.3994,2.4335,2.9665,-0.0087,2.2713,-0.26,1.9226,3.082,2.1914,1.2868,2.5419,1 
3.1445,8.4668,2.9374,3.1075,2.952,2.1734,1.8304,4.4975,-0.908,1.9619,1.3775,2.0286,3.0004,0.8694,1.2928,3.2302,0.2494,2.6801,1 
1.1098,10.0956,2.3959,1.05,0.9121,1.7271,2.2745,1.7882,1.7406,4.8417,-0.3873,2.6912,1.4821,4.3412,1.4557,3.2922,0.7645,2.0928,1 
2.5745,11.6073,2.1229,1.2347,3.3367,1.6865,1.1983,1.6978,3.5913,2.1768,1.3489,1.9932,1.8095,1.0987,3.2571,3.0777,1.5245,2.1344,1 
1.9223,10.2652,1.071,2.3855,1.7514,1.8012,2.1848,1.2598,1.76,3.0707,1.1868,1.1262,0.5079,2.2984,1.9067,1.9087,0.3059,1.3179,1 
3.3838,9.7991,3.7727,0.9836,1.2303,2.3147,2.7003,1.4035,0.6422,3.1344,1.3768,-0.3493,1.9314,1.004,2.7777,2.7206,2.6489,2.6806,1 
1.6632,10.5002,2.4337,2.3973,1.7413,2.9716,1.8941,0.1488,1.3742,2.0748,1.7244,0.6486,2.1807,1.9846,1.3559,2.2576,2.0744,2.2928,1 
3.4561,10.6618,0.6232,1.9784,2.3475,1.3155,1.7282,3.7528,1.6279,2.0469,3.033,1.3686,0.3105,1.252,2.4054,1.4645,2.3539,1.6888,1 
-0.3097,9.5083,2.1077,1.804,1.9332,2.3023,1.2203,2.6859,2.8794,2.392,1.3287,2.5419,2.3772,4.4153,2.486,1.8313,3.2662,0.8171,1 
2.1619,8.4334,3.5486,3.4469,1.8433,2.4952,0.7062,0.4549,2.9317,1.1887,2.8681,3.985,2.8673,3.0535,1.4262,2.4072,2.5901,2.0981,1 
2.4785,9.0956,2.035,3.5653,0.077,3.3402,2.1167,3.7026,3.6601,1.7079,5.4707,0.6836,1.346,3.7517,2.3297,3.4738,0.3868,0.427,1 
1.9381,8.7977,1.4272,1.8732,1.8731,1.9035,3.5683,2.7885,0.7133,2.7325,3.7723,3.351,2.9378,2.2906,3.6863,2.733,1.6828,1.6745,1 
3.2247,10.2268,4.6361,0.1591,0.6147,0.6086,1.9173,1.9474,2.7163,0.7464,2.6083,0.7229,1.3541,2.2333,1.893,0.983,2.3775,1.8686,1 
2.0671,8.5158,2.0904,1.4032,0.7412,1.1053,3.8121,1.506,1.0389,1.8532,1.2568,3.7176,3.0029,1.3786,3.2747,2.1806,2.5557,2.5524,1 
1.1165,9.9124,2.0715,4.7724,1.4437,3.4045,0.633,1.9393,1.2706,1.8522,2.9204,1.8193,0.7613,1.6836,2.1961,1.0893,2.3623,2.6941,1 
2.4303,10.9274,3.2798,1.7875,1.306,1.2197,2.3883,2.4499,2.9237,1.2531,2.2356,1.3886,3.2768,0.1776,2.2743,3.345,0.1235,1.2,1 
2.0474,10.5077,0.033,1.3812,2.3221,-0.4294,0.9329,2.592,2.8273,2.637,0.406,0.5748,1.4685,1.6578,1.4285,-1.3196,1.5893,-0.0274,1 
-0.3308,9.3021,1.1857,3.3678,1.67,3.895,1.738,1.6511,2.8828,0.2999,3.8796,1.854,2.1544,2.0888,1.2118,1.6156,0.3589,2.922,1 
1.7725,9.5337,3.1932,-0.0948,2.1944,3.2624,1.686,1.6432,1.6872,1.5102,1.0227,2.4956,1.341,1.6884,2.8597,0.6635,2.7815,3.1449,1 
3.3054,9.7695,1.2401,2.1929,3.4873,2.9278,0.6953,2.3109,2.919,3.0336,0.6429,1.646,1.5219,2.8045,2.5947,1.7867,1.8208,2.3763,1 
2.7995,9.3018,2.0428,1.1399,2.3025,0.2854,1.3464,3.027,1.0717,3.0103,0.9344,2.7509,2.2543,2.9963,0.4599,-0.725,1.224,2.8523,1 
2.5574,8.4758,1.9623,3.0628,1.5793,1.4853,1.3784,1.9557,-0.7433,1.6282,0.6049,2.6204,1.5301,3.1043,-0.8225,0.4734,2.9848,-1.0458,1 
2.6318,8.9205,0.8868,2.7997,2.0587,2.2131,1.0118,2.2197,3.6716,0.8684,3.6873,1.2679,0.6257,2.5928,1.2234,2.3173,2.1992,1.1864,1 
0.8251,8.4286,0.4194,3.2439,3.9008,1.1854,0.3097,1.3752,2.0524,0.3751,1.8622,1.7002,2.3724,2.5034,3.1604,2.9016,1.4438,1.7435,1 
3.2146,10.5256,2.2427,1.9879,2.5708,2.3821,1.2939,1.9138,2.3275,2.3301,0.7962,1.6191,3.0473,1.5807,2.5898,2.7066,2.6158,2.2444,1 
1.8906,9.4561,1.8408,2.6208,2.9621,1.6759,1.948,1.2728,3.1095,2.9191,3.0538,3.365,2.4201,1.9084,2.5592,1.6517,1.8077,2.4467,1 
2.9342,10.1961,1.3747,2.39,2.6943,1.8225,3.9469,0.4244,1.2077,1.4508,0.7794,1.4953,0.3467,1.2738,2.9255,1.8218,2.1469,4.1258,1 
2.4236,10.3189,0.9391,2.5865,1.9096,1.9155,2.9378,2.0662,2.8686,3.016,3.0153,3.0805,1.7536,3.1417,1.7527,1.4299,3.0933,1.6082,1 
3.2428,9.147,1.8009,2.7998,1.4703,1.4935,3.3621,1.5807,1.0841,1.8957,1.9531,0.9572,2.0509,0.2668,2.4215,3.2796,1.7874,1.0613,1 
2.952,8.141,2.656,0.6923,2.1746,1.411,2.9391,0.7088,2.5027,1.7499,2.5425,1.2388,1.5472,1.4925,2.9342,1.1059,1.6042,2.5213,1 
0.2982,12.3543,0.5383,1.1774,2.7729,3.0316,2.8462,2.4372,-1.15,2.0568,0.1749,2.789,0.8846,2.8649,1.581,1.5841,1.7037,1.3321,1 
1.5294,11.2116,3.1784,2.339,1.6248,1.0183,3.3987,4.4635,1.8823,0.6883,2.8314,2.1921,1.7631,2.2805,0.8983,1.9152,1.5019,3.1361,1 
1.1349,10.7711,2.5713,1.5112,1.6737,2.1659,1.6853,0.9015,-0.1404,2.1244,1.6331,1.2959,3.0577,1.3383,0.4445,1.7345,1.1849,0.8283,1 
1.753,10.2323,0.8681,2.6085,2.2857,2.0032,1.2177,3.3478,0.8463,0.6036,2.0863,1.5907,2.7194,1.765,1.7808,0.211,1.4279,0.1435,1 
0.3587,8.7856,2.5356,3.2613,2.7487,1.6029,2.9368,1.2469,1.8046,1.3334,1.7262,2.5048,1.942,-0.2592,1.0288,2.6083,2.1653,3.1304,1 
2.1026,11.0717,1.3117,1.8981,0.777,-0.0293,2.6836,1.9099,2.5828,2.5737,1.4627,3.3583,1.4871,2.515,3.0042,3.418,2.0614,4.1062,1 
2.2048,9.5476,3.1606,2.3922,1.5777,3.5646,3.1874,3.3413,1.4955,2.5079,0.9919,0.9499,2.5953,1.2319,3.1139,1.2909,2.8269,1.1062,1 
1.5209,9.7071,1.1241,1.2945,3.3549,2.1811,1.3126,1.6543,2.4614,-0.6618,2.3406,2.2152,2.9971,0.9681,3.0364,1.1926,1.78,2.4882,1 
-0.2833,10.2962,0.7753,2.4847,3.7166,1.0326,3.4952,1.6818,1.8362,2.0235,1.5678,0.59,2.4676,3.956,0.3801,0.9988,1.8954,1.6291,1 
1.3079,10.7422,1.98,2.4018,2.9674,2.9354,2.3661,0.6519,5.0349,2.0546,3.4233,1.7351,3.5138,0.228,2.372,0.9068,-1.166,2.3829,1 
1.1425,7.9639,2.3232,1.8418,1.8235,2.0252,0.1447,2.2625,2.0847,1.844,0.5988,0.6067,3.0526,4.7036,2.2717,2.4119,2.2359,2.4214,1 
2.6779,11.3136,3.068,2.0412,2.4156,1.8593,2.4084,3.1928,0.2643,1.9447,2.1429,1.3655,2.3854,3.3162,2.6599,2.0264,2.2183,1.3797,1 
1.4371,11.3212,2.9007,2.3097,1.881,3.65,1.8288,3.3801,1.4977,3.6013,1.4053,0.3917,2.6651,1.8905,0.9925,2.7624,1.7279,2.1873,1 
1.8694,12.5339,1.7883,1.3055,0.9714,1.782,1.7193,1.0832,1.1882,0.4778,2.0594,1.6069,-0.581,2.2818,3.6229,2.2443,0.3597,2.2081,1 
2.9273,9.0437,1.9923,1.9182,1.0032,2.437,1.3969,1.9262,1.5127,2.4231,1.2486,4.3183,1.677,2.6777,1.4506,1.5149,2.9597,1.4552,1 
1.99,10.6432,2.3062,3.6718,1.0856,2.2326,2.9468,3.1346,1.5218,2.2235,0.9872,0.8951,1.9703,1.7683,2.6042,3.1236,2.4694,1.7531,1 
1.4749,9.929,1.1233,3.1473,2.0257,2.0991,0.2112,3.0402,1.1123,2.2116,1.6535,1.8123,1.8372,2.5259,1.287,1.8194,0.8351,1.7889,1 
4.7543,9.9492,5.1055,2.6462,1.6729,3.0564,1.8893,1.4645,0.7014,2.5601,1.4603,1.6295,2.5782,1.469,1.7795,2.1966,1.2621,2.727,1 
2.2291,11.1362,1.5554,1.926,1.4906,3.8932,2.1076,3.6667,2.0887,1.0331,2.7629,2.7769,2.6486,0.6715,1.9456,1.3526,2.2939,0.8856,1 
2.498,11.1334,2.111,2.4439,1.7109,0.4937,3.2428,3.0506,1.0204,2.9296,4.0701,2.0125,2.9156,2.3175,1.5421,1.8565,-0.0346,2.6766,1 
3.6114,10.0744,0.0165,3.0218,2.6904,1.8098,0.5818,3.3075,1.792,0.4085,2.6228,1.7318,3.6817,2.8169,1.4873,1.847,1.6737,3.3681,1 
2.6647,10.6725,0.9636,0.7623,0.8983,1.4872,2.56,0.541,1.404,1.5095,0.3146,-0.3656,1.2309,2.6,2.1491,1.8284,1.745,2.56,1 
0.3228,11.0595,1.0868,2.7678,2.8515,0.7401,2.0574,2.5024,0.9465,2.6347,2.5611,3.7217,2.555,0.9128,1.2039,1.742,1.8549,2.5137,1 
3.6126,8.9923,3.8316,0.8442,2.0575,1.4856,3.8982,2.3111,2.9215,1.2352,1.1057,2.9883,0.2401,0.8922,2.0777,0.8712,2.6029,2.1606,1 
1.1448,10.2953,2.3403,1.6371,1.7379,2.1902,2.5835,1.6525,2.9281,0.705,1.2688,3.0302,3.5699,1.2064,3.2568,3.0731,0.412,-0.7365,1 
2.4326,8.7481,2.8878,2.93,-0.2887,-0.1507,3.0512,3.0405,2.8537,3.571,2.0302,2.0868,2.8479,1.9375,0.7999,2.6655,0.3215,2.6748,1 
1.2045,9.7053,2.9618,0.9422,0.1642,3.6334,2.2646,0.7032,2.8735,0.1824,0.5248,1.5115,3.0857,2.0793,2.0523,1.3472,1.8678,0.4679,1 
2.2484,10.8942,1.3454,2.9922,1.9478,2.2746,1.7935,0.766,1.81,1.5674,2.4246,1.3088,1.4279,2.6683,1.7947,1.4895,2.5134,1.9206,1 
3.3973,10.7742,1.6673,1.4896,2.4107,0.7689,1.266,1.7618,2.7555,2.847,1.9654,2.4926,0.9163,1.3068,0.4675,2.0259,3.027,1.0146,1 
0.0155,10.5673,3.7844,2.5661,3.1087,1.9974,2.3251,1.0496,2.2684,0.4364,3.4588,3.8765,2.6873,1.0431,1.8355,3.2677,2.4246,2.3276,1 
1.4067,9.9657,2.0946,2.3488,1.7399,2.7797,1.9206,2.3294,4.033,2.1563,2.3256,1.5911,3.2956,2.6735,2.6404,1.8306,1.7518,1.4256,1 
4.1172,11.217,2.8082,2.2503,0.5238,1.7179,3.0273,1.0724,2.2283,2.397,1.4183,1.9995,1.4547,2.9368,1.4058,0.9755,1.3175,3.4318,1 
2.4222,8.6153,0.6892,3.2532,0.5191,1.4317,0.9688,1.815,2.1605,3.363,2.9826,2.9602,1.5799,1.2472,3.683,3.2397,2.3714,2.9181,1 
1.2471,9.6367,1.3715,1.0037,0.238,-0.0974,2.3218,2.6194,3.2062,2.7182,1.6866,1.6529,3.0782,1.6977,3.938,1.9284,2.3655,0.8424,1 
1.5855,11.7655,0.7261,1.4492,2.7805,0.8547,2.8626,1.658,2.5807,1.1701,2.2221,1.0333,3.7911,3.2698,-0.048,2.7892,0.7745,1.6084,1 
1.7443,10.0088,2.9267,0.4233,1.5518,1.1538,1.1813,2.0976,5.1671,2.5732,-1.1501,1.5662,1.8968,0.4336,4.3785,3.4702,2.55,2.045,1 
2.4979,9.4706,1.9751,1.0465,1.6893,2.5345,4.265,3.991,2.1439,3.1943,2.646,1.628,-0.5575,2.2664,4.1888,1.5049,1.9566,1.4649,1 
1.5698,11.497,1.8199,2.3595,2.2497,-0.1144,1.6959,2.275,1.9798,3.725,1.3684,3.5518,2.4491,0.5096,3.9099,1.5352,3.665,1.9293,1 
2.3713,11.0505,0.8632,2.6257,1.8869,1.8625,1.2248,3.5124,1.1843,2.4168,2.249,1.9803,-0.4253,3.0709,1.2884,4.1416,3.9247,-0.1173,1 
2.7483,9.1097,0.8059,2.0066,2.6359,2.4459,1.6809,3.3195,2.7579,2.0831,2.3857,2.855,1.5672,2.4512,1.3777,2.8929,1.9574,2.986,1 
1.9146,9.496,3.9555,2.4982,2.4705,1.861,1.3974,1.1973,1.5028,3.9897,2.6269,2.9932,2.442,1.199,2.4263,1.9946,2.5842,0.5997,1 
1.0772,9.5257,2.3849,2.1959,3.4871,0.0669,0.2035,1.7259,2.3707,3.6573,1.1563,0.5938,2.1888,0.6596,0.0349,1.4282,2.6414,1.8582,1 
2.385,10.0045,1.6361,2.3535,0.1822,0.6373,4.9446,2.3188,2.23,2.5103,2.727,2.1694,1.2337,0.4578,3.2962,1.2374,2.1133,2.7478,1 
1.6106,9.1618,2.4108,1.6392,1.4574,3.5472,1.8026,2.2856,2.7607,1.947,3.1438,3.0716,1.5838,3.8223,0.9443,3.2016,2.4811,2.7382,1 
2.0224,8.7044,0.6266,1.7862,2.4415,3.4084,2.377,2.1998,2.7553,1.0663,2.2148,1.127,2.5742,2.3344,2.5391,3.9983,2.3219,2.4191,1 
1.7908,10.9708,2.6962,0.8255,2.4288,1.6461,2.3072,2.3435,1.7475,-0.0362,0.9366,0.9181,1.618,1.3386,3.1014,1.4687,1.1462,1.0593,1 
2.7705,7.9523,1.5039,1.3645,1.9636,2.5335,3.0571,1.8491,2.7038,1.8462,3.4392,0.9378,1.5296,1.5199,3.5265,1.9723,1.9295,1.8805,1 
2.1636,10.6027,2.2805,0.842,2.4955,1.548,1.0645,2.2138,2.3415,1.2717,1.212,1.8979,2.9329,1.6066,1.1815,1.7349,1.7376,3.3796,1 
2.7556,9.1131,1.3371,2.2051,2.7175,1.5244,2.4818,2.9442,3.0684,1.8639,2.7198,1.7198,1.1274,1.1076,3.9839,1.9873,1.7958,2.6199,1 
2.5536,9.8868,4.1656,2.4531,0.0756,2.688,2.1687,1.7007,1.992,0.5126,0.9985,0.2099,2.3827,1.9573,1.1506,2.6798,1.9363,1.3781,1 
1.0531,9.6634,0.1272,0.6886,0.7926,0.2991,2.343,2.4196,0.3743,1.7945,0.6184,1.4962,4.0069,1.6133,2.0237,2.696,1.3693,2.0612,1 
2.2157,9.3713,2.4626,3.3288,1.4653,1.8212,3.4336,2.5837,2.1041,0.615,1.3247,2.1052,-0.1902,2.3982,2.3129,2.1659,4.3565,2.3989,1 
0.9105,8.6972,4.1446,1.6983,4.0955,1.2113,1.5276,0.676,0.6385,1.8449,2.622,0.6132,1.9887,2.8057,1.677,0.8769,1.5385,0.3096,1 
3.3488,9.8517,1.5274,2.626,2.9856,3.3412,0.9123,2.4395,2.3798,1.2035,3.328,3.0079,2.4014,2.8202,2.4391,2.2838,3.5794,2.2173,1 
1.8867,10.8289,2.4132,2.0417,1.2332,2.2224,3.4103,3.4517,0.906,1.6831,1.5651,1.3105,1.2028,2.5248,2.3685,1.1842,0.4309,2.3807,1 
2.6122,7.899,1.6187,1.9248,3.1153,1.1195,0.8051,1.1369,1.9461,3.3127,1.6822,2.7042,2.2964,2.2385,2.2943,2.1007,3.0086,2.9468,1 
1.3056,9.4689,1.9712,2.5103,1.4585,2.1574,2.2494,1.3615,2.243,1.8078,2.1026,0.3782,3.0368,1.2945,-0.0218,3.4393,3.673,0.308,1 
1.242,9.5864,-0.2491,1.7548,0.0618,1.3355,1.9394,1.1169,0.4478,2.7959,0.8412,1.8409,1.0563,1.9515,0.3702,0.6238,1.7126,2.0261,1 
1.9673,10.5585,2.4345,1.9773,1.3108,2.7651,3.206,4.82,2.2418,1.9092,2.4359,1.8353,0.2877,3.28,0.5975,1.4386,2.8558,3.0332,1 
1.4629,8.5753,2.6023,0.3428,1.4946,1.0525,2.8722,3.3238,2.6933,1.9669,0.4935,2.4827,1.7745,2.7134,3.3615,0.7171,1.0857,1.7666,1 
3.3329,10.5542,1.4265,2.6728,3.2311,2.3611,3.3966,0.2315,2.4399,2.2167,1.4383,3.5648,1.1147,2.4996,1.009,0.9451,2.5793,0.8277,1 
3.0158,11.5365,1.7756,2.6155,0.8126,1.0034,2.931,1.7574,2.1139,2.4821,2.4747,2.9221,1.2019,2.4525,2.3002,1.8677,1.2903,1.0184,1 
2.3727,9.8393,0.654,1.9109,1.9642,1.547,2.2474,2.4646,2.7962,0.6449,0.9767,0.7515,1.9473,2.7942,1.6484,2.3618,1.6119,1.3677,1 
0.6313,9.1798,1.6149,2.5398,2.3625,0.907,0.2502,2.7788,1.9185,1.7142,3.0159,2.322,2.0443,1.1233,0.2011,3.8713,1.1662,1.4501,1 
1.5198,9.3674,1.3794,1.7963,1.1972,2.2511,1.5982,3.3398,3.2791,1.7796,1.9151,2.176,1.9444,2.2386,2.6797,2.8367,1.1964,1.877,1 
2.0429,10.1943,0.4693,3.7408,0.034,2.7835,2.324,1.853,1.9025,3.5189,0.9397,-0.5747,-0.3787,2.6536,-0.3735,1.9544,0.833,0.9824,1 
1.2171,10.3815,3.177,2.6129,0.7882,1.1033,1.4374,2.9073,2.3713,2.9751,0.9365,2.3026,1.7184,3.3177,1.2137,2.2152,0.867,2.0294,1 
1.6523,9.3016,3.3518,1.8501,1.2878,1.7091,1.2621,0.8468,2.9952,0.5049,2.5997,-0.6062,2.8078,2.1739,1.4083,2.7757,2.0333,2.0199,1 
2.2767,9.4014,0.978,1.662,2.1244,0.8519,2.2405,2.6446,2.0117,1.3032,3.6021,3.2286,2.4385,0.6705,1.7325,1.8047,1.0661,1.1564,1 
* 
9.2244,8.6615,1.4202,2.4078,2.4665,0.0253,2.2755,0.4242,3.5684,1.2752,2.3059,3.1639,0.9509,1.0234,1.3609,3.6974,0.7139,1.8108,0 
8.9261,7.8395,1.8912,1.303,0.9942,1.6075,-0.1378,3.7609,1.2258,1.4698,1.2065,2.2919,0.778,0.431,2.4,1.9544,1.0841,3.119,0 
9.1974,8.2751,1.1209,0.9018,1.7832,0.9679,1.8316,2.5569,2.8128,1.8729,1.8477,2.071,2.02,0.8797,0.2728,2.8888,1.5622,1.3584,0 
9.4275,8.8305,3.086,1.8624,0.593,3.1593,1.0086,2.1074,1.4552,2.6179,4.908,3.6692,2.4939,1.7278,2.5976,1.8941,1.9042,3.4868,0 
8.6502,9.1948,2.1907,1.9059,1.8624,2.182,2.1638,1.1036,2.6049,3.473,2.9558,2.1506,3.0618,1.2654,1.3074,1.0629,1.0719,1.1639,0 
9.0302,7.8656,1.5853,2.6229,1.7885,3.056,3.5904,1.4798,3.8915,1.7828,1.9135,2.7791,0.3865,0.7597,1.8688,1.9173,0.2524,2.5605,0 
8.4754,8.2868,1.4776,3.2507,1.1713,1.1173,0.0637,1.9843,2.7627,3.5069,1.9705,2.4871,1.1516,2.6838,2.7016,2.2432,0.959,0.868,0 
9.7976,6.2115,3.5217,0.4244,2.704,-0.0538,2.309,3.1568,2.9578,3.8227,3.8479,1.6483,0.4663,1.7356,0.4373,2.379,0.8202,1.3138,0 
7.8939,7.7054,1.9744,2.2806,3.5555,2.2175,2.1623,2.2982,3.9021,3.8378,1.8034,2.3069,1.8589,2.2271,2.1324,3.0284,2.1142,4.0957,0 
10.1816,7.8795,1.3206,2.6309,4.6184,1.5324,2.6146,3.659,2.8273,2.0719,1.9888,1.5936,0.3977,2.1358,1.4698,2.2861,2.3042,0.5035,0 
8.4316,8.6571,2.7342,0.7179,2.4696,2.5033,0.8959,2.0608,1.6466,0.9507,1.2998,2.7029,1.6149,0.453,2.7439,2.1155,0.6016,0.3964,0 
8.6864,7.4347,1.6246,2.3354,2.0812,0.6952,2.1808,2.4717,3.479,1.7935,3.3049,1.2373,0.2501,2.7211,0.876,2.8487,1.0242,2.595,0 
9.6038,8.2261,1.5932,0.6106,2.3917,1.4945,1.6973,2.7066,-0.077,1.5093,2.4579,2.4133,0.5394,2.879,1.8128,4.0623,2.7521,2.9291,0 
9.6276,6.2251,2.3205,2.0698,0.0793,1.1491,1.5394,1.4044,1.0848,1.4449,0.712,3.7462,1.1664,1.217,1.6123,1.4592,0.1495,1.674,0 
7.1015,7.8381,1.3834,2.4438,2.1486,3.2043,1.2591,1.4815,3.9356,4.1648,2.2723,1.9583,1.3961,1.0569,1.1636,1.2,1.4784,1.5626,0 
8.6496,8.573,1.2366,0.5864,2.4019,1.7452,2.3482,0.8444,0.4701,0.982,2.4444,1.1529,1.597,2.6998,1.1832,1.4313,2.2875,3.0429,0 
8.4834,8.1684,4.1313,0.8314,2.0446,3.3148,1.729,1.5661,1.2737,2.3025,3.2704,2.307,3.7558,2.4343,2.9892,3.9497,0.0399,0.7704,0 
8.0411,6.9505,3.9797,2.0246,3.026,2.2245,2.0461,-0.3834,0.9082,1.024,0.0532,4.4731,1.4857,0.8217,2.4237,2.0496,1.0565,1.5181,0 
10.1086,8.5958,2.1153,2.3315,2.169,-0.15,2.9526,1.4315,2.232,1.6291,2.3571,0.3958,2.894,2.7503,0.5211,2.3911,1.6031,1.8698,0 
