Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
1.1925,9.249,0.0984,1.863,1.101,1.2781,4.1983,2.3186,1.5678,2.6711,2.4732,0.8656,2.2495,2.5884,2.2365,2.0837,0.8724,2.2884,1 
1.5239,10.7795,2.9642,0.9479,2.4893,0.4176,-0.7195,2.7401,0.6095,1.9642,2.403,2.7566,3.4084,2.0278,2.0437,3.6884,2.0302,1.5755,1 
2.174,10.393,2.9782,2.2282,2.4923,2.1799,0.6326,3.0335,2.8227,3.41,0.6297,3.8935,2.2439,0.3841,2.2883,1.1349,3.1518,1.9375,1 
2.0367,10.1096,1.6328,3.0915,1.5274,2.659,2.3754,-0.2286,1.0573,3.1117,1.726,1.6398,4.2817,-0.0383,1.4174,1.5603,2.4867,3.3024,1 
1.659,10.3364,0.6868,1.7227,3.0221,0.6968,2.4281,1.4908,2.2426,1.5976,1.9855,1.7161,0.9098,2.9899,2.6949,4.9031,4.1599,2.725,1 
3.0203,9.6422,1.7706,3.743,1.0289,1.7091,3.8152,2.8435,2.7151,1.2354,1.5352,0.6324,1.2625,1.7458,2.9364,3.112,1.8026,0.1767,1 
2.2476,10.7227,0.6156,2.9116,0.9617,2.8644,2.2507,2.9567,2.94,0.8456,2.7986,2.0697,2.2449,1.6619,2.7637,1.8524,4.2586,2.4016,1 
0.0767,10.1747,1.7974,1.8425,2.7196,2.2998,1.1149,0.8206,1.2573,2.2396,3.2904,2.6462,3.4687,0.3105,1.5882,2.273,3.1624,2.9877,1 
2.8269,7.6796,3.3772,2.8449,2.5714,1.9958,1.8414,2.2674,4.0923,2.1848,1.728,0.765,1.5498,2.738,2.8867,2.1662,3.4343,3.2267,1 
0.3892,8.697,3.4738,1.6984,1.4977,2.3417,1.9688,3.072,0.9203,2.3662,2.4893,2.1777,1.1829,3.4442,1.562,2.1217,3.194,3.285,1 
1.5908,8.7826,2.6525,2.2137,2.1511,2.1922,-0.6031,2.7407,0.8657,1.299,3.6661,-0.4106,3.4648,0.705,0.8619,3.5616,2.8784,4.6526,1 
2.1211,8.9812,1.9685,1.4172,2.5845,2.7804,2.6138,2.7478,1.494,2.0473,4.2478,2.3799,2.0126,2.3751,1.0893,1.1985,0.2786,2.6546,1 
3.7151,10.4059,2.1914,3.2859,1.2583,1.5265,2.2257,1.6035,3.8541,1.6898,1.8303,0.6179,0.8399,4.0235,2.3431,1.401,3.4213,2.2186,1 
1.0776,8.9649,0.5019,3.036,1.9796,3.7671,2.0235,3.0891,2.156,2.3124,0.9365,3.6366,0.7334,3.4791,1.1419,2.6386,2.0565,1.0533,1 
2.2158,8.3051,0.6627,1.266,0.5926,0.9093,1.8095,1.8156,2.7579,1.1768,2.694,1.4984,0.7433,-0.0374,1.9339,0.4242,3.2856,2.8112,1 
0.2811,11.6604,1.247,1.5439,0.8093,1.6325,0.8782,1.0474,2.6387,0.9957,1.6335,2.639,1.3581,0.921,2.7127,2.0676,1.4816,1.2088,1 
1.6662,9.1847,1.8059,2.7082,2.4866,2.035,3.3782,3.544,2.8612,1.1454,0.9926,2.5594,2.6644,2.259,-0.5869,2.4886,0.546,0.8719,1 
2.4382,10.0321,2.7449,3.9101,2.6935,4.7857,2.389,2.158,2.7005,2.5229,2.6628,2.6188,1.8966,2.1313,2.4033,1.799,1.1856,1.3262,1 
1.9593,9.4035,2.6019,2.6099,3.4668,0.3848,-0.3285,2.2055,2.3786,2.1609,1.6523,0.0933,0.6809,4.1551,2.7172,0.9526,0.7417,2.1512,1 
3.4358,9.3312,2.8899,2.242,0.1872,1.4554,1.2771,3.5452,0.6853,1.3167,-0.0496,2.8829,2.719,1.6752,0.8979,3.6234,2.2407,0.7337,1 
0.889,10.8269,0.2931,1.8826,1.6359,1.7906,4.6065,0.7038,1.7584,1.8561,2.7822,3.8827,2.8698,1.4446,1.2864,1.0282,2.6044,0.2535,1 
2.1638,10.988,0.6043,2.515,4.0008,2.4694,2.0427,2.2815,3.2018,0.8336,3.3652,2.4019,3.3699,0.4222,1.4808,2.7825,0.1281,1.5982,1 
3.9488,8.8454,2.1817,2.4596,2.3438,2.2719,2.848,1.1816,1.8784,-0.0795,3.0348,1.7294,-0.2501,2.0164,2.2086,1.7294,2.9658,2.0799,1 
3.4136,10.6292,4.1101,1.8628,3.0041,2.3323,1.6322,2.3588,1.2266,3.265,1.8392,1.2608,2.7454,1.8884,2.2022,2.2802,3.0426,1.4023,1 
0.8782,10.244,1.1149,2.1497,0.7107,2.1963,1.928,1.3876,1.7309,3.216,2.2567,2.2268,4.1467,0.853,2.1464,1.4844,3.7644,0.782,1 
1.4046,11.1228,0.5957,1.534,1.02,3.7301,1.9509,3.2119,2.5895,2.4448,3.5669,0.9156,2.1261,2.4137,2.1988,3.2644,2.7737,1.4675,1 
3.3841,11.6673,1.8534,0.9961,0.436,0.1045,2.7921,2.034,2.2943,4.171,0.6532,2.4656,4.5325,2.8657,1.2224,3.7858,1.2303,1.5152,1 
1.4161,10.5942,0.246,1.8033,2.773,2.7549,0.6333,2.696,3.0928,1.2463,0.9973,2.8724,2.3143,1.204,1.5154,2.295,3.2075,2.486,1 
1.7804,7.8502,1.6054,1.7168,1.1769,0.4333,4.0613,1.3219,0.5555,1.3096,2.2121,1.976,0.9813,1.2213,2.3205,3.0546,2.8828,1.7821,1 
3.3079,9.8926,2.3824,0.0905,2.4375,-0.9172,1.5903,0.8074,2.1729,0.7393,2.7037,2.4631,1.9156,2.0378,0.7997,3.0085,2.6979,0.4864,1 
1.528,8.8153,0.1819,3.945,1.9078,0.4375,3.0263,2.5921,2.3272,0.985,2.775,-0.063,3.2668,1.6179,2.6968,2.7564,2.1496,0.5449,1 
2.3822,9.5808,1.4231,1.7905,3.0219,1.2436,2.9539,1.4147,2.5416,2.7462,2.231,-0.6136,2.421,-0.0377,2.1316,1.3916,0.7631,1.0096,1 
1.9677,9.6209,0.886,2.6271,0.766,1.8291,1.8796,0.9321,0.4996,2.6026,0.6095,2.3928,2.7226,1.6393,2.0582,2.922,2.4384,-0.4468,1 
2.1131,9.7558,1.5012,1.9825,0.437,2.1993,2.2755,0.9859,2.9631,2.7546,3.2262,3.3245,0.8858,3.1649,2.7783,2.6212,2.0005,0.7745,1 
0.4636,10.8162,2.5211,2.1619,-0.7341,1.9268,2.1838,1.1892,0.8388,4.1231,3.4287,1.653,3.418,1.1221,2.1105,1.8178,1.8408,3.2474,1 
2.819,11.0047,2.2591,2.1062,0.8206,2.5058,3.2744,1.6378,2.1253,1.7286,2.1078,1.8539,2.3422,0.8945,2.8153,2.9502,1.0772,1.5876,1 
1.1746,9.9879,1.6698,0.6844,3.2278,2.8213,0.8603,1.6234,3.8959,2.3822,3.0768,2.7257,1.2192,3.4754,0.9178,2.7647,1.6608,2.2068,1 
0.0525,10.3792,2.5069,3.5063,0.62,3.0287,2.4828,2.3069,2.6832,2.0248,2.3317,2.1206,-0.1442,1.9138,3.4423,1.8171,2.1197,2.1208,1 
1.6043,8.3862,1.6683,2.2179,1.5528,3.5399,0.2999,0.9844,2.6681,3.2025,2.0512,1.5126,3.2522,2.5913,1.8514,2.9372,2.2203,2.3513,1 
1.6743,9.1746,2.2762,2.0092,2.6854,3.6428,1.5322,1.1195,1.4635,1.7885,2.4138,3.1906,1.9059,1.0527,2.0426,1.6513,1.2314,2.6516,1 
1.2412,9.3697,2.6588,4.3212,2.7622,1.4275,1.4317,2.7445,1.8272,1.6942,0.1065,3.9884,4.1139,-0.0721,1.7354,2.5894,2.2551,2.0627,1 
0.9237,11.1364,2.4133,3.3633,2.9474,1.5322,1.2162,0.9321,2.6257,4.0495,2.4051,0.9374,1.6424,3.1282,0.0739,-0.6824,1.6817,-0.26,1 
3.575,9.7105,0.4578,3.4036,0.6727,4.3087,3.4365,3.2892,1.7056,2.1211,2.898,2.3011,1.9151,2.7549,1.6752,2.6234,2.8566,2.5342,1 
1.3881,9.6882,3.4608,1.0713,1.9512,3.1342,3.5591,1.6559,3.0678,2.0053,2.7305,1.1985,1.7429,1.8198,3.2087,1.4915,0.9659,2.7857,1 
0.5016,11.6525,1.8804,2.5115,1.058,0.7026,3.397,2.7954,2.5303,2.4519,1.4956,0.6795,4.5658,1.7046,1.3055,1.8004,2.2298,3.2023,1 
2.4805,7.9933,2.5601,1.8184,2.6704,1.3825,1.1709,2.2368,-0.0036,2.6246,1.7965,0.7053,0.4616,2.3312,1.1307,0.4283,1.7661,1.1154,1 
-0.1269,9.8112,1.1806,2.4911,1.3678,1.5624,3.9576,1.9203,-0.0178,2.2649,2.8229,-0.2697,3.3181,4.1084,1.7241,1.007,3.0144,1.1814,1 
3.2675,8.8426,3.2012,2.0751,0.8677,2.0621,2.3552,2.3566,3.0732,1.4583,1.3811,1.108,3.8017,2.8579,1.6592,1.5549,2.3077,1.6406,1 
1.8999,8.7981,3.1617,2.3464,2.9555,2.291,2.8689,0.71,3.269,2.4104,2.6426,0.7706,1.6269,1.4434,3.1153,2.3079,2.2593,1.5591,1 
4.2203,9.52,1.3271,3.7672,-0.4434,4.5344,1.1425,2.3721,1.4058,0.231,2.5242,2.2683,1.6036,1.9586,-0.1031,2.1068,2.6224,1.7373,1 
1.3002,8.9031,2.747,2.3917,2.4546,2.1788,1.5403,0.1017,2.4357,2.2271,2.0775,2.5983,2.7451,1.5821,1.2169,3.8925,4.4672,3.2027,1 
1.6891,8.4094,1.6676,2.2368,1.8426,0.5924,3.4377,1.56,4.5211,2.8667,1.8441,3.3076,1.8405,2.3061,2.5962,0.2886,2.8068,2.094,1 
0.7992,9.8754,2.5465,2.3094,-0.5741,2.7394,2.5696,1.5428,1.322,0.3984,0.8113,2.851,3.6388,1.7196,3.0698,4.1254,1.9306,2.9912,1 
2.7669,10.8133,1.2348,0.8831,2.521,1.637,2.507,3.1115,2.4887,0.6326,3.2964,1.5027,2.239,1.7912,2.1664,2.1841,2.101,1.6521,1 
2.5914,9.7596,1.7251,2.3139,4.0624,1.3718,0.8713,1.8863,2.5686,0.6354,3.4474,2.0535,2.0961,2.2588,1.7746,4.8193,2.3146,1.0739,1 
1.5298,9.26,2.8453,2.2043,2.1608,0.9814,3.9419,2.2438,1.4294,2.8024,2.3954,1.3822,0.5873,0.4142,1.3891,1.7235,3.109,2.5009,1 
0.8876,11.145,2.5963,1.3755,0.8737,2.0965,2.4589,3.3912,1.7985,2.6089,2.1992,2.3221,1.55,1.0342,3.0883,1.9974,1.158,3.046,1 
1.3428,9.2065,0.732,0.328,2.337,2.4484,1.2837,1.5394,0.7725,3.0325,2.05,1.0866,1.6215,2.0928,-0.3379,1.4055,3.9045,2.4369,1 
1.6071,12.3277,1.4959,2.5464,0.5746,3.0438,0.8485,3.3569,1.8221,2.5232,1.3009,1.6984,2.2948,1.9383,3.068,3.4328,3.0772,0.1428,1 
1.2391,9.1295,1.9439,0.8027,2.877,2.8246,0.7588,0.4034,2.3389,0.7884,1.199,3.2659,1.5933,1.8155,3.4285,3.113,1.2729,1.8506,1 
1.3458,10.6343,1.7052,1.6447,1.6821,2.7216,2.7046,2.7815,1.8878,0.2899,3.4386,0.2314,1.3858,2.7194,2.4236,1.566,1.1066,3.1425,1 
2.0242,9.8651,1.0973,3.0104,2.9273,2.9193,2.4724,2.8163,3.0724,2.1474,1.452,1.3814,1.9146,3.1859,2.4307,2.6984,1.5063,0.0735,1 
2.2534,10.2485,3.2213,1.9554,2.5816,2.7498,1.5762,3.5951,2.2161,1.4366,2.4245,2.3275,2.609,1.2601,2.1924,3.2826,2.8537,1.9678,1 
1.9312,9.1797,3.9238,3.6271,2.5925,1.1118,3.7569,3.0849,3.2187,3.4469,-0.0797,0.3169,2.3559,1.5823,1.2895,2.2554,3.1895,1.785,1 
0.4687,10.1071,0.6308,2.8251,2.8463,3.0688,3.0908,2.019,1.0552,1.6948,1.5857,1.0938,2.1254,4.1105,0.7021,1.6803,2.6,1.9191,1 
0.0448,11.4252,1.5199,2.3577,2.2039,2.5725,3.3221,0.1508,1.8295,1.1049,3.2151,1.3195,2.6125,-0.4711,0.9265,2.3134,3.6497,1.519,1 
2.9227,11.3514,2.2332,3.8755,3.1646,1.33,2.4158,2.0455,1.3472,2.8931,1.7578,1.9979,3.7327,1.7147,2.2228,1.5458,1.2533,1.6461,1 
0.8974,10.8165,1.8273,1.8442,2.1514,0.9048,0.8564,0.216,1.5938,2.1006,0.2693,2.6902,2.3086,2.184,2.4043,2.9938,2.12,1.4291,1 
1.7975,9.2518,2.9691,0.9053,1.6199,2.6073,2.4696,3.4119,0.0882,2.013,1.8141,1.2546,2.444,1.3811,1.7987,1.6367,1.299,2.2858,1 
1.339,7.9468,2.2238,1.0221,2.8898,-0.0018,1.7075,2.6137,1.0035,3.7124,1.8959,0.987,2.2319,1.2767,0.7814,1.5758,2.5052,0.9615,1 
1.8059,8.8514,1.2964,0.7062,1.9012,2.5085,2.2487,1.6074,1.38,1.8163,0.794,2.1853,2.8469,0.6327,0.4722,2.217,1.6934,1.7667,1 
3.4982,10.2748,3.8265,3.5085,2.827,1.1791,2.1782,-0.334,1.6431,1.1715,2.7155,2.4984,2.3266,3.4267,1.7631,2.6943,2.189,2.235,1 
1.2172,9.9166,3.2964,2.5715,2.4576,2.673,2.2873,1.8247,1.3465,2.9571,2.0771,1.2641,2.3303,3.2831,2.0662,1.7522,2.244,2.8632,1 
1.635,11.2966,1.9547,2.0437,2.9029,1.5194,0.34,0.0679,1.2302,1.2773,1.1891,2.7092,2.5738,3.1465,1.5153,1.4454,3.078,1.2901,1 
1.6588,9.8035,1.953,-0.1421,1.6055,1.742,2.1926,2.6561,2.0418,2.1083,1.2299,4.045,2.5691,0.3943,1.9346,0.994,1.0308,2.4273,1 
2.0832,9.8786,0.3836,1.2378,1.5196,1.0391,2.9074,2.6011,3.7625,1.9058,2.5301,2.5094,1.546,0.7927,1.5621,2.9351,2.9772,1.9334,1 
1.9582,9.7824,1.8779,1.8383,2.4335,2.566,1.7302,2.8834,2.4191,2.3098,3.3095,3.3326,2.6455,2.5775,2.7671,0.2393,1.9154,0.8713,1 
1.3691,9.6433,3.352,0.2659,1.8309,2.4298,2.2295,2.6549,0.9239,3.9993,0.8513,2.294,2.9074,2.1621,-1.1746,1.115,2.5084,2.1797,1 
3.564,8.6403,3.6656,2.1299,0.4316,0.6067,1.4443,1.3465,2.666,3.0151,0.7377,2.2486,0.1311,2.1886,1.4374,2.1811,2.5963,1.6833,1 
1.2398,9.0939,1.4182,1.6569,3.0544,3.2814,1.6459,1.2597,1.2389,2.0415,3.3334,1.9369,2.8007,3.2868,2.0387,2.7657,1.6739,0.3843,1 
1.243,9.2872,1.528,1.3972,1.2256,1.7203,2.7704,2.2741,0.1682,0.6764,1.3376,1.8405,2.5882,3.1448,0.5572,2.6693,2.2655,4.2876,1 
0.3899,9.0159,2.7725,2.2319,2.8222,2.2619,2.1776,0.1497,3.7169,3.2945,2.6933,3.2073,2.4644,2.0374,2.1817,1.1139,3.4866,0.6825,1 
3.7781,11.3467,1.1649,2.1296,2.6915,1.1649,2.3682,2.8195,2.6221,3.1887,1.1489,1.547,1.9581,2.6331,2.037,-0.3502,2.5493,1.0305,1 
0.5222,10.5107,0.813,2.6345,2.1959,1.0905,1.7695,2.0403,2.5544,2.1596,2.3099,1.4558,2.3383,0.0426,3.091,4.0162,1.1713,1.7007,1 
1.2021,9.6782,1.9715,0.8092,2.4913,0.9526,0.5708,4.3264,2.7145,2.5905,1.8227,1.6735,2.3124,2.1774,2.3575,1.9563,2.5043,1.462,1 
0.3972,10.8176,1.1794,1.688,1.5426,4.1536,0.3908,0.9944,2.0936,3.6345,2.7599,3.2783,0.4887,2.2735,2.7146,1.6259,2.5955,1.6094,1 
3.1769,9.6868,2.807,1.2512,1.9746,0.5259,2.3872,0.2038,1.6131,1.3391,1.5726,1.7256,2.5899,1.1383,3.2378,1.2082,2.3556,3.2712,1 
2.4208,10.0648,2.5026,1.5542,1.5826,2.117,1.2969,1.7309,1.7396,2.914,2.7779,1.1297,2.1699,1.7509,1.9145,1.7373,-0.4917,2.5882,1 
1.4717,8.356,1.8417,3.0042,1.0477,2.5396,2.7881,2.6166,0.0833,1.9159,3.2396,2.7895,0.984,5.4385,1.385,0.1151,3.9662,2.6483,1 
1.9618,10.2055,1.8758,1.4118,0.9219,0.5155,1.4176,0.718,2.1194,0.5118,1.5646,3.0528,1.825,0.9415,2.6683,1.3932,-0.9887,1.236,1 
0.8297,10.4619,1.8096,0.3233,1.4985,-0.0275,3.9425,2.2986,1.0521,2.6098,3.0746,2.1703,2.6404,1.715,3.2392,0.4304,2.7008,1.812,1 
2.6461,11.2819,1.0927,0.6168,1.3506,2.9224,2.173,2.9126,1.3898,0.2936,0.5707,1.8149,1.3178,2.0208,2.2226,1.9737,1.5724,0.4613,1 
3.7308,9.916,3.5601,-0.4084,0.8105,2.8194,3.1216,2.2004,0.709,2.1989,1.1831,1.915,1.2763,3.1287,4.4448,3.2035,4.1901,2.6918,1 
2.6794,9.3188,1.8919,2.3959,2.8693,3.2006,1.0044,0.5332,1.0404,2.9869,1.1045,3.2395,1.9689,3.2976,2.4715,1.1269,2.9705,2.1439,1 
2.3224,10.5144,1.1018,2.4092,-0.1917,1.9679,2.5734,1.5656,2.3865,1.4034,2.0315,2.2263,0.4811,2.8506,0.5819,2.1566,0.7089,2.4452,1 
3.7322,9.3663,0.8778,2.4408,1.5633,0.2292,1.1158,3.4197,0.9649,2.6504,0.7324,1.9751,3.2057,3.0082,3.011,1.224,2.7357,1.5328,1 
3.5531,8.9481,1.7263,2.9751,1.9739,0.6826,2.7536,1.9047,2.7995,0.5275,0.5915,2.4018,1.1398,2.0319,1.6843,2.2046,2.0612,2.6255,1 
0.9402,10.7729,3.4755,2.5448,2.5886,0.6546,3.335,3.0402,1.3654,1.3929,1.6676,1.1609,2.7733,1.4712,1.4945,2.1,0.838,2.6827,1 
2.043,10.3975,3.4499,2.8458,2.8163,2.2147,1.8637,1.0492,1.0668,1.6492,4.3507,0.8905,3.6877,1.219,1.5623,2.7055,2.569,2.3224,1 
2.6557,8.4252,1.4867,1.1764,3.5424,1.3067,1.3761,2.0744,2.5419,2.3302,3.6324,1.1116,1.5533,3.4099,1.2409,-0.6455,1.168,1.1801,1 
0.5995,11.0629,0.3553,3.2407,1.8471,1.3248,3.1647,2.4472,2.3867,1.6805,2.016,2.1918,1.7168,1.7448,1.5195,1.0881,1.8042,2.044,1 
2.144,9.2956,4.4657,2.1539,1.8908,2.3401,2.5547,2.1105,1.4072,1.7473,2.3692,1.2267,1.8624,3.611,2.1819,3.3076,3.3101,0.8626,1 
2.5706,10.4623,3.6859,2.1125,2.2372,2.2492,2.3633,2.7646,0.0947,1.0454,2.5202,1.9728,1.8425,-0.1031,2.4468,2.0754,2.4798,0.9771,1 
1.9155,10.8215,2.1886,2.4296,0.5341,3.0197,2.8057,1.5647,2.9048,0.7398,0.7248,1.1359,1.2506,0.9922,0.8705,2.436,2.114,0.6592,1 
3.2854,10.9643,0.3344,2.4883,1.3169,1.4913,1.679,0.813,4.5483,2.9834,2.2473,1.9598,2.1569,3.3531,1.5693,1.9828,1.6314,2.2996,1 
2.9318,11.4041,2.2786,0.3495,0.9397,2.6083,2.0904,0.9523,2.6323,2.4321,1.0288,1.7475,1.9002,2.0224,-0.0437,3.5082,2.7998,2.6539,1 
1.6884,8.2569,2.4752,0.3682,2.4723,3.9348,2.6839,3.742,1.5332,1.9266,2.9984,2.4289,1.7841,1.5611,2.9895,2.7073,2.2943,-0.3463,1 
3.6581,11.1571,1.2011,2.1999,1.8009,1.855,1.7206,1.4193,0.8261,3.4724,2.4445,2.9153,2.4786,2.4766,3.0418,4.4705,2.3148,3.6368,1 
0.964,10.5024,1.6034,2.9954,2.8379,2.2021,0.436,2.1263,1.1461,2.2076,1.4413,3.5136,1.9899,2.7485,2.7333,3.3408,3.4205,2.3686,1 
2.6369,10.4721,2.7007,2.3239,2.6304,3.0947,0.9775,2.7803,1.7168,2.3556,-0.9592,1.1729,2.5215,1.3768,0.2278,1.9717,1.4747,3.4054,1 
3.5078,10.2396,2.4283,0.9355,2.6463,2.8697,2.0348,1.0848,2.6276,2.2865,-0.8089,1.1441,0.8849,1.7833,3.1342,2.4009,4.2212,2.9977,1 
2.1665,9.1721,-0.4285,0.8809,2.5707,1.1036,2.0132,0.6856,1.3574,2.4378,3.0107,2.6927,2.467,3.5596,2.3205,2.9702,1.0529,0.739,1 
1.2103,8.2783,2.609,2.5951,1.1939,1.0875,0.7881,3.2867,1.5792,2.674,1.8528,3.2969,2.1812,1.052,2.0811,1.0634,-0.1006,2.4475,1 
2.7821,10.8117,2.866,2.5079,1.388,1.2128,3.1723,3.4746,0.9816,0.6922,2.5362,2.0023,2.2234,2.3732,3.6854,2.1695,3.9431,2.1575,1 
2.0004,9.0127,2.8515,2.3881,-0.1801,1.3165,1.1471,1.2597,2.0128,2.7258,3.524,2.4232,0.0956,1.4735,3.5697,1.4398,0.9799,3.7679,1 
1.5852,11.09,1.596,1.1684,1.6702,1.6503,1.9537,2.2602,1.939,0.4848,2.5809,2.6706,1.8543,2.5715,1.9589,1.7756,3.1979,4.3905,1 
1.5102,10.6305,4.1153,3.3272,0.6664,2.9373,1.5245,2.5161,2.5296,1.5083,1.3789,1.6541,2.8096,1.3011,1.567,2.8372,1.536,2.9677,1 
1.9866,11.7894,0.7675,1.907,1.9804,0.6332,2.3831,0.7094,2.3722,2.5908,2.4942,1.8689,1.2301,1.4082,2.3171,3.6765,3.3951,0.884,1 
2.3763,10.6411,2.2005,0.0783,1.7462,1.2139,1.95,0.4349,1.4096,2.8601,1.4559,2.5465,1.9728,2.0471,-0.6766,-0.7485,3.5547,1.285,1 
1.3718,8.146,1.5295,0.1393,1.4749,2.3884,0.5446,1.8288,-0.0306,2.5423,1.8869,2.5401,-0.6383,0.1949,1.234,3.2908,0.4756,3.7363,1 
1.6651,10.5027,0.8417,1.9583,2.9524,0.3152,3.2037,3.6549,2.7124,3.0958,2.4153,2.27,2.6836,2.0105,2.3823,2.5754,3.5418,0.7993,1 
2.7108,10.7493,3.1158,1.5155,1.397,3.9431,1.7045,2.3379,0.4656,3.2951,1.5052,2.946,2.6654,1.7562,2.9065,3.3307,3.1117,3.0338,1 
3.3745,11.2097,0.5658,1.0605,3.3035,3.0417,3.6741,3.1417,-0.2273,1.5249,1.366,0.3596,3.1735,1.9922,2.5339,2.2018,2.026,2.0107,1 
2.5287,10.9465,3.6443,3.4129,0.9368,1.6838,1.8733,1.8244,2.2895,1.7085,2.5601,-0.2227,1.2697,0.2894,2.0068,1.3718,2.8041,3.3795,1 
2.8262,10.3036,0.5658,0.8622,2.1336,0.7541,2.8487,1.1619,3.5822,2.2633,0.5513,2.1935,2.7291,2.5957,1.9297,3.2835,2.2342,2.2079,1 
2.9593,11.0277,2.5666,3.2585,2.9996,2.3271,2.2211,1.7442,2.3695,1.9279,2.5769,2.2632,3.1662,2.0573,2.6779,2.6243,3.1433,2.7729,1 
2.0032,8.4402,3.0414,1.7622,1.2885,2.9723,0.6002,2.8022,3.1878,0.9089,0.9331,1.3745,1.2464,2.5792,2.2962,2.3202,1.5555,2.2802,1 
* 
6.0908,9.0656,6.5157,1.3323,1.5921,2.9866,2.8011,3.0269,2.0329,3.1346,2.2924,1.1938,2.1257,3.0215,3.2769,1.8913,0.3684,2.2115,0 
5.4914,10.0175,3.3835,0.7293,2.2083,2.216,3.4714,2.3873,0.2256,2.5943,0.8966,1.4629,1.3233,1.8332,1.5585,1.7105,3.145,3.0173,0 
4.0474,8.3607,3.2276,1.7195,0.1799,2.3974,0.7803,2.0028,3.7874,3.4681,1.7666,0.3754,2.7848,3.1665,1.5151,3.4671,2.1699,0.7346,0 
5.4814,6.5555,2.9825,0.5137,1.9048,1.046,1.6165,2.7438,1.1844,2.0295,1.8481,3.978,3.6912,1.5106,1.8924,2.5429,2.2009,1.7368,0 
5.0246,7.2382,3.0126,2.0833,2.2952,1.4322,1.9403,0.9764,1.4518,1.9554,3.1897,2.1617,1.4984,1.6367,1.8406,3.4843,1.7061,2.5274,0 
5.0437,7.4749,2.388,1.9591,1.9537,0.8563,2.3618,3.5662,1.7171,0.6581,2.5036,2.1156,2.1176,-0.0475,2.7854,1.5395,1.8429,3.106,0 
3.9469,6.6761,1.7461,0.3973,1.6532,1.9299,3.0576,2.3356,2.7247,1.2768,3.115,3.6028,1.9951,2.2988,1.4776,2.1565,1.7723,-0.1217,0 
5.6076,6.9908,1.1346,1.8431,1.6785,1.8697,0.7333,3.293,2.2588,2.6174,2.0501,2.7579,0.7522,2.6688,1.5968,2.4868,2.5195,2.2409,0 
4.4584,8.8698,1.54,2.1756,1.2074,2.6189,0.4893,2.1735,4.6392,2.669,2.4436,0.9861,1.8756,2.5866,0.9925,2.2947,4.1363,3.5401,0 
2.8491,10.7908,1.5445,0.8353,0.5811,1.1394,2.3834,2.1761,2.4741,0.9557,3.4654,3.0877,2.1204,1.015,0.6773,2.5883,1.74,1.9143,0 
5.3503,8.1762,1.8752,3.8192,0.4302,0.7811,2.2917,0.0603,3.3246,0.5315,0.5533,1.585,1.784,1.5219,2.1549,1.6525,2.138,1.6488,0 
6.9687,9.4471,1.856,0.6856,3.751,0.7225,0.4178,2.2867,0.1961,4.2746,3.2837,0.6128,1.7819,2.2059,3.3191,2.4534,1.2028,0.2799,0 
4.6924,9.1087,2.9036,1.8444,1.9565,1.958,1.2758,1.8648,1.4253,3.2736,1.3164,1.9769,1.3993,2.9036,1.0068,1.3771,0.935,1.9824,0 
4.7583,6.3571,1.7279,2.4076,4.5196,4.305,2.9074,1.5699,2.7785,2.3631,2.5421,0.7258,2.3814,2.4085,1.9364,0.4198,1.1885,2.7861,0 
5.4968,7.1631,2.5859,1.8086,1.0102,1.82,2.6956,2.4201,1.4473,1.7905,3.0659,0.9346,1.6859,2.2122,1.2684,2.1652,2.4593,2.0516,0 
3.4194,7.3283,1.6327,1.6262,1.323,1.8705,1.9336,1.3432,1.8106,1.9589,3.0638,2.585,1.494,3.3689,0.2898,1.4698,1.5269,1.6662,0 
5.89,8.8838,3.381,1.4264,2.026,0.5705,3.6422,4.077,2.3414,1.4708,3.4028,1.0092,1.4117,3.1245,0.3029,3.16,1.4881,0.8224,0 
3.4537,7.9649,1.3053,3.0819,1.0882,1.3114,2.8958,1.4478,-0.0806,3.9603,1.6892,3.3276,0.588,4.0259,1.8826,0.6867,2.3216,2.4206,0 
7.1462,7.2984,3.8514,0.2842,1.8855,3.8086,2.0444,2.5772,1.1458,0.844,2.9101,0.8188,2.535,1.7194,1.6184,1.7222,0.968,0.7066,0 
5.6512,9.4877,3.0145,3.2421,1.2439,3.1894,2.2257,1.1253,2.4821,3.1177,2.0285,2.51,-0.7157,0.7822,1.8644,1.2419,-0.1131,2.4919,0 
6.414,6.6386,1.6685,2.2741,2.1776,2.9136,1.5831,1.1875,-0.2024,1.84,2.018,3.5188,2.894,2.5157,4.6874,0.5589,0.1732,3.6485,0 
2.5228,7.8749,3.42,1.2548,2.2349,3.2099,1.0617,4.2379,1.4804,0.0579,3.1123,0.9423,3.0187,2.8002,1.9227,1.4379,1.4599,3.3616,0 
5.0594,8.1652,3.7421,0.1482,3.0235,2.908,2.2078,2.8013,4.0043,1.8626,2.5292,0.5308,1.5913,2.3329,0.2337,1.8908,0.0951,1.4532,0 
6.4402,7.9517,2.8895,2.945,2.8127,0.8807,2.7746,3.6714,2.2697,3.0623,3.1286,2.0462,2.6295,0.0769,1.7133,2.2815,1.6865,1.3028,0 
