Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
0.8988,0.201,2.2191,3.0659,1.7111,1.7859,1.3033,1.7705,2.5493,0.9456,4.0582,2.6931,1.3209,2.769,0.1265,3.8235,2.2947,1.928,1 
-0.1782,0.1186,1.6231,2.5771,2.5421,0.947,-0.0426,1.7869,2.3718,2.7951,2.77,1.4333,2.3095,2.8186,2.8146,2.7224,2.8255,2.5253,1 
1.0944,-1.0354,1.6659,2.7913,2.687,2.8179,2.7861,2.5769,2.4952,1.6216,-0.0104,1.3486,1.401,1.155,2.7277,2.5024,1.8198,1.8123,1 
0.9906,-0.944,2.6839,1.4009,1.2753,2.1212,1.0216,2.1814,2.239,2.8439,2.9581,1.7263,0.368,2.1648,2.6006,3.0898,0.8172,1.2115,1 
1.2977,-0.6168,1.952,1.501,1.2565,2.8086,2.4274,3.1523,0.5082,0.8201,1.5843,1.8751,2.2332,2.8937,3.3827,1.8429,3.9817,3.2748,1 
1.3008,0.4224,1.3251,1.4664,1.6603,2.2844,1.3576,2.1687,2.2663,1.0881,1.1805,2.5644,-0.1966,2.56,0.1497,3.0327,4.3135,0.4663,1 
-0.4783,0.7735,1.9664,2.5693,3.4764,2.6713,2.2017,2.8043,1.6087,2.4217,3.3379,2.4876,1.7761,1.2117,2.1557,3.1427,2.7301,2.1198,1 
0.2127,1.0667,2.1406,1.8045,2.7185,1.6551,1.5509,2.1159,1.544,1.8632,4.2126,3.1904,2.4944,3.8407,0.7932,2.0243,-0.4774,1.7708,1 
-0.1938,-0.8422,0.4327,1.6119,2.8314,1.5299,3.5263,2.3,0.9465,0.7829,3.0234,3.2028,1.7238,1.2703,1.1384,1.8149,4.252,2.4215,1 
1.0765,-0.8357,2.0433,3.8349,0.5711,1.6187,1.2639,2.7487,2.0612,1.4237,2.2297,3.3722,3.0073,2.9885,2.8595,2.809,2.394,3.2815,1 
1.3349,0.8565,0.2016,3.9702,2.3169,0.895,1.6367,2.2761,0.1938,1.3649,2.5239,4.0151,0.9349,-0.7922,2.4564,1.4888,2.4483,1.624,1 
-0.4669,-0.3793,5.4065,0.8113,0.4556,1.2503,1.2446,2.6584,1.3246,3.3563,2.0843,2.9877,-0.4132,3.0924,3.6344,0.8058,0.4422,1.8534,1 
0.6374,-0.6618,2.9927,2.3988,1.3264,2.3664,1.4301,0.1468,0.8445,0.6238,1.4284,1.8677,3.3288,3.9929,1.7842,0.6656,2.6803,0.6215,1 
-0.3403,-0.3615,1.1976,1.8051,1.3037,0.5706,1.9017,2.2456,0.3904,1.5948,4.1647,1.4661,2.1982,2.9142,1.9701,2.0788,2.5561,3.4633,1 
3.4513,0.8337,1.413,2.5427,0.7095,1.0386,2.4799,1.7074,1.1526,2.2616,1.3382,2.273,2.8664,1.5131,-0.1007,2.0328,2.0557,2.1236,1 
-0.8569,0.7913,1.041,2.6954,1.0756,2.6998,2.6398,0.0491,3.1399,2.3197,2.2836,0.2205,0.5738,1.9372,1.2928,1.7214,2.8265,1.9506,1 
0.9031,-0.3293,2.826,1.635,2.3846,-0.1443,1.0187,1.9599,3.8097,1.7401,1.1744,2.8929,2.6739,1.39,3.6657,3.1479,2.8301,2.2238,1 
-1.0483,-2.0274,1.77,0.7882,1.7692,2.4874,2.6251,1.4983,2.7611,2.3557,3.3517,3.1055,1.098,1.9496,2.1722,2.9575,3.6801,0.9764,1 
-0.157,-1.9728,3.575,2.389,3.1826,3.4075,1.3706,0.3446,1.7503,4.132,3.3421,1.1523,1.4862,1.5566,2.6667,3.4273,0.8904,1.8755,1 
0.6597,0.9681,0.1853,0.7437,2.4198,3.3193,2.8366,2.7784,3.4427,2.8693,3.7684,2.0326,2.1775,1.7459,2.275,3.4007,3.0404,2.5798,1 
0.179,-0.156,2.9687,0.8857,1.937,2.5671,2.392,0.1145,1.6269,0.7199,3.4892,0.0761,2.7,3.3208,1.0599,2.0278,0.1494,1.6119,1 
-1.3203,1.0386,3.9468,1.2312,1.0785,2.3824,1.6802,2.3891,1.4702,2.2802,1.1025,3.303,2.3914,0.399,1.3873,2.6772,2.5685,1.1594,1 
3.4166,-2.2025,1.1659,3.3442,0.9155,1.3155,1.6318,2.897,3.5702,2.9527,3.0072,2.2979,1.1654,1.1748,-0.1674,-0.2113,2.5448,2.3778,1 
0.3848,-0.371,1.3698,1.1332,2.8706,3.3946,0.8068,2.0842,3.0029,1.6319,1.0807,0.2797,2.2909,1.6526,3.2825,1.7689,1.7783,2.3889,1 
0.0434,0.112,1.8489,1.9799,1.4048,1.8775,1.1008,1.4681,3.9399,1.2786,3.7623,2.4739,1.5115,1.5079,2.447,2.5365,2.245,1.6254,1 
0.3447,-0.3656,2.2387,1.3252,1.5025,1.2245,2.9951,2.1127,3.3748,1.4535,2.9668,0.8092,2.3649,1.6128,2.9391,2.2573,1.8459,-0.7043,1 
0.2259,-0.376,2.0668,0.2026,1.9439,2.1783,2.5633,1.6838,1.7231,0.4507,1.3237,2.6661,1.6851,2.8702,2.1882,1.0347,0.8379,1.6605,1 
-0.8749,1.178,1.9022,2.6554,2.2473,3.3139,1.5953,-0.3227,1.5231,1.5386,2.4372,2.843,3.6199,1.7597,1.1891,2.16,3.5849,3.6504,1 
-1.3163,-0.535,1.6949,2.8796,0.1456,1.9602,2.1934,1.8749,0.7986,1.4774,1.0608,1.7731,1.3605,2.1235,1.3501,1.3737,1.5997,2.7938,1 
0.4434,-0.6353,0.4337,0.6086,1.2997,2.4863,2.2789,1.7754,3.2202,0.571,2.3775,-1.0274,2.9027,4.6762,2.1852,3.5244,1.8764,2.5433,1 
0.5838,-0.2648,0.923,1.703,1.1609,2.903,1.8065,0.3835,1.9222,2.2935,3.3467,0.8113,2.7043,2.1918,1.947,2.027,1.7283,1.5112,1 
-0.9679,0.5455,2.2459,1.4499,2.6337,0.5429,1.4947,2.2833,2.1491,3.1029,1.0382,2.0755,2.6512,1.5112,2.8706,1.9904,0.5523,1.1502,1 
-0.1952,0.3334,1.3392,3.457,1.6206,1.7997,1.9758,-0.223,2.3871,0.7938,1.4654,1.5555,0.4569,0.2581,2.1454,1.7602,1.0212,3.2438,1 
-0.2997,0.6886,-0.1187,3.0065,2.2072,2.8636,1.3577,1.6585,2.7058,1.4263,2.0926,1.5918,1.0865,2.4583,2.3347,2.9449,1.396,2.2278,1 
0.0403,-0.3011,1.9038,0.4581,0.7507,3.276,1.9884,2.0905,2.5557,1.3327,1.2327,1.5535,0.7546,2.4684,2.0485,2.7389,2.4031,1.8521,1 
0.0928,-0.2999,2.2588,1.9537,0.8091,1.6722,1.4538,1.3655,2.4997,2.7721,1.4454,1.0902,2.9708,0.9148,0.8451,0.4329,0.2176,1.7267,1 
-1.0737,-0.1059,3.5279,2.0546,0.7682,1.5884,1.3279,0.7003,3.6437,2.34,2.1681,3.2734,0.9156,3.691,1.9358,2.2274,2.5854,1.9902,1 
-1.4566,0.2948,2.999,1.75,1.3365,2.3023,2.6182,2.4629,3.8548,2.1788,2.867,2.4725,1.4014,2.348,0.1719,2.8242,2.7027,1.3562,1 
1.2336,1.4394,1.1923,2.1954,2.3123,1.7065,0.5674,0.3044,1.6968,1.6565,1.3944,3.8017,2.3723,1.6221,1.3654,1.3698,2.4314,0.6087,1 
0.0266,-0.671,1.3002,0.9339,3.6622,3.2083,2.1294,2.8588,3.5876,1.977,0.8175,2.2337,1.0927,1.4409,3.1518,0.2281,2.75,0.4343,1 
-0.7005,-1.3103,2.681,2.4076,1.7986,1.6683,0.6053,3.0154,0.7077,2.3092,2.8402,1.9884,2.0175,2.3412,2.286,1.2532,1.9713,1.7232,1 
-1.3375,3.6016,2.0872,1.8842,1.4845,1.0629,0.5956,1.193,3.2462,2.6237,2.7574,2.4137,2.3529,2.494,0.9127,2.7468,1.872,3.9471,1 
0.1385,0.2222,-0.021,3.0528,0.351,2.3183,2.03,1.7007,3.03,4.5626,2.7866,2.9566,1.6081,2.4016,1.545,3.1889,2.7946,1.1711,1 
1.7789,1.6153,1.9082,1.9734,2.6483,1.4265,2.0534,1.2106,1.3602,0.945,1.0751,0.4896,3.3125,1.2018,1.5489,1.5684,2.4339,0.9942,1 
1.4868,-0.982,1.7669,-0.1639,2.4777,0.6889,4.424,1.6077,3.931,0.5739,2.1776,2.6043,2.1104,3.2483,3.2528,1.6257,2.4725,2.3053,1 
-0.4182,-1.0735,2.7422,0.892,1.166,1.9907,0.6851,1.3726,2.1299,2.618,0.4585,1.8972,1.9161,1.3342,2.5069,2.7827,2.1409,0.76,1 
-1.7037,0.3449,0.951,1.6532,-0.864,1.3951,1.5421,1.0034,1.9615,1.397,1.7059,0.8484,3.1353,2.0713,2.7098,1.6788,2.3478,2.4325,1 
-0.4821,1.254,0.1774,2.0007,2.701,0.0123,2.7301,3.5865,2.2342,2.2654,1.9829,1.2988,0.0447,2.1035,2.2697,3.8512,1.7842,1.6969,1 
0.3033,0.9447,2.4515,1.7736,2.238,1.3457,3.2558,1.3432,2.9626,2.6544,1.123,1.8309,2.8832,2.2555,1.2531,1.8605,4.0399,2.5009,1 
1.2277,-1.5189,1.5618,4.2915,1.5217,1.0182,-0.2009,2.8904,2.635,2.332,4.3779,0.3512,2.1584,2.8462,1.0963,2.9812,1.1476,2.0407,1 
0.3212,0.2407,2.957,2.5444,1.1011,0.6214,1.0229,-0.0146,3.9276,2.8099,3.8838,2.5978,1.0944,1.7594,2.5145,0.2246,2.6001,0.8773,1 
0.904,-0.0113,1.2108,2.2909,2.8817,3.669,1.9961,2.9675,1.8134,2.6948,3.0099,2.3558,4.1242,2.3467,1.8423,0.6586,2.1008,1.8875,1 
-0.7458,-1.084,3.1627,2.1424,0.3841,1.5449,1.3968,1.3238,0.8356,1.8853,3.2643,3.6088,1.2295,1.6503,2.5743,2.6184,1.5715,3.3565,1 
-0.9061,1.1497,1.5474,3.0869,2.2822,1.0954,1.7191,1.9741,2.9144,1.9447,2.7915,1.7755,2.7642,2.7349,1.9548,2.8653,1.8401,2.0765,1 
-0.5686,-0.8066,2.4551,1.4815,1.4841,0.4419,2.6473,2.0201,0.5965,3.5354,1.1929,0.4226,2.8552,-0.0313,1.4145,0.9302,2.7323,3.5826,1 
0.9747,0.4109,2.0106,1.5695,-0.2092,2.0691,0.6159,1.4378,2.2768,2.3056,1.1937,1.0465,1.4263,1.1836,2.3836,2.0148,1.8622,0.9749,1 
-1.257,1.3872,1.108,-0.0266,1.987,1.8271,0.673,2.1608,2.1186,2.1016,1.7829,1.0056,2.1196,3.1386,2.0715,2.3542,2.0584,0.1008,1 
0.9428,1.3625,2.5407,1.7023,3.5739,3.778,2.7054,2.492,2.5994,3.0265,1.8738,2.7126,0.8115,3.7948,2.4221,0.9215,1.2178,0.3222,1 
-0.6015,-1.0484,1.7065,2.6971,2.3236,1.358,0.2119,2.2051,-0.091,1.7014,1.5318,2.4331,2.0272,2.7063,2.1847,1.9968,2.3504,1.197,1 
-0.5243,-0.0147,1.0776,-0.2342,3.1004,1.18,2.6054,1.2369,1.3912,2.0442,0.9524,2.5462,2.3378,2.7422,3.2041,2.8292,1.3522,1.3052,1 
0.6579,-0.4119,2.6534,3.3696,1.8137,2.0379,1.4808,1.5927,3.0738,2.5216,3.5967,1.1247,1.6741,4.8125,1.396,1.6257,1.8469,1.95,1 
-0.1187,-0.9464,1.1739,1.9415,3.0971,2.5234,2.7306,0.2091,1.1818,2.8042,1.3293,2.7557,0.6556,1.1378,2.4743,1.9418,1.6197,0.3485,1 
0.0784,-0.9869,2.7104,1.6058,3.2184,2.4667,0.6522,1.8902,1.2454,2.797,2.6742,1.1381,0.8275,2.1908,1.4726,1.527,2.8462,2.1973,1 
0.9328,-1.2002,0.8723,1.2836,1.564,2.1629,2.6525,2.1772,2.4007,4.4302,2.7789,2.1787,2.3082,2.2599,1.1002,0.6505,2.1846,2.832,1 
0.4179,-0.1371,2.755,2.5623,1.4658,2.6153,0.9394,3.195,1.8947,1.8811,1.9373,1.9879,1.544,2.8693,1.7588,2.159,-0.4696,3.6755,1 
-1.3412,-0.9744,2.5397,2.0744,1.648,2.0396,2.9701,2.3799,0.4687,2.2227,0.9614,1.7372,2.2635,1.7597,0.0818,0.9891,0.5316,2.3788,1 
1.1992,-0.8551,2.0755,1.5154,0.7611,1.1967,2.1744,3.8202,2.3852,2.5123,1.7449,2.816,1.9137,1.9401,2.4423,2.7699,2.1414,1.5198,1 
0.5436,-1.2382,2.8281,3.6663,1.5479,2.4863,4.4417,3.8049,2.881,2.4668,0.6994,0.1329,0.8831,1.1655,2.0627,1.8525,1.84,0.8731,1 
-0.6723,-1.0077,3.2234,2.95,3.6346,2.5878,2.0342,1.2209,2.1012,0.5685,2.9339,3.3882,1.6818,2.9171,3.2764,-0.9527,2.912,2.2076,1 
0.1244,0.4266,1.2341,0.5962,0.7428,4.0696,2.4837,2.2001,1.2087,1.007,1.9693,2.8854,1.8507,5.1453,0.8401,0.5717,3.8475,3.2166,1 
-1.4626,0.948,1.0527,1.7776,3.5188,1.9365,2.082,2.2669,1.0731,1.6134,1.7144,1.9882,1.6673,1.7368,1.7878,0.7539,2.1637,1.5604,1 
1.759,1.2421,1.7453,3.3812,1.3427,1.0258,1.9615,0.7379,3.0809,2.0895,1.1275,0.929,1.479,2.0679,1.084,3.1358,1.9262,2.4746,1 
1.2127,-1.3557,0.3575,3.0008,2.2049,2.3001,0.7891,0.5659,0.4821,3.0248,0.7978,1.5408,1.2956,2.5158,1.6197,0.302,1.2612,0.8053,1 
0.269,0.6312,0.9315,-0.0587,0.416,2.3645,3.8815,2.0677,3.2858,1.1502,1.9689,2.8457,2.4485,3.398,0.6869,2.0598,3.6298,2.6191,1 
-0.9503,-0.2248,0.9082,1.1499,1.902,2.287,-0.755,0.6187,3.0872,2.1655,3.0121,0.8356,2.7314,0.6668,2.6566,3.3955,1.1293,-0.1785,1 
0.0853,-0.7415,1.6246,1.5191,0.7493,0.2055,1.7322,1.9099,0.4388,2.1528,2.2076,0.7267,0.8686,1.2199,2.9628,1.9907,1.8088,3.3384,1 
-0.7586,0.9596,4.4383,2.6012,1.6194,1.764,1.9995,1.1351,2.8731,3.0364,2.8704,2.2096,2.3997,-0.5379,2.5067,2.0602,2.8373,2.9793,1 
2.2001,0.9521,3.6155,3.0783,1.5085,3.135,2.6135,2.485,-0.3993,1.4906,2.4905,2.0839,3.0675,0.9027,1.6034,2.3075,2.8014,0.4237,1 
0.0831,0.2981,2.8772,1.7744,3.5486,3.0949,2.5302,0.7954,1.2225,3.4161,4.3128,-0.244,2.1618,2.3381,2.0452,3.4343,2.099,2.6329,1 
-0.9542,-0.9427,1.8552,1.8643,0.1849,1.468,2.8473,2.3429,2.2964,3.7867,1.4231,0.1346,1.6006,0.5576,0.8833,2.3091,2.2844,0.7242,1 
1.3127,0.1115,2.1468,2.1839,2.6751,0.1695,1.921,2.906,2.6277,1.9223,0.868,1.594,3.0584,0.9189,3.7415,0.2569,3.9243,2.0136,1 
-0.5578,-0.8889,1.2661,2.4857,2.6559,2.6315,2.8732,3.665,1.376,1.2784,3.3231,3.8944,2.951,2.3272,4.0381,2.6481,1.1974,4.5978,1 
0.7445,0.315,2.1282,2.6115,1.3603,0.0868,2.6413,3.4856,2.5359,1.7136,2.6402,2.5153,3.3591,0.0544,2.5095,2.969,3.235,2.4909,1 
0.4193,1.5158,0.9189,1.427,2.8949,2.0337,1.3311,2.4335,3.5523,2.9504,1.6354,1.3213,3.4868,1.7354,1.7096,1.1718,2.1237,3.3643,1 
-2.1487,-0.284,2.8694,0.8566,1.4994,3.4583,2.4022,2.1007,0.4649,2.3108,1.5443,1.064,2.1239,2.502,3.1048,2.7187,1.4415,2.1504,1 
0.4311,-0.541,1.9048,1.0533,2.1264,0.4008,2.607,1.9225,1.333,2.9109,3.1955,1.305,0.7223,2.6147,1.2401,1.6254,1.8105,0.9701,1 
0.6403,-0.7501,2.5238,1.9907,3.7447,3.5658,1.564,2.5116,0.7526,2.3508,0.8499,3.7978,3.3913,0.525,2.0427,3.353,1.4223,0.5429,1 
-0.2646,-0.2591,1.7205,1.3809,1.6306,1.9418,2.2932,2.2534,3.398,1.1042,2.6448,2.4103,3.06,2.2465,0.9563,2.2409,2.4318,1.4053,1 
-0.6446,1.2657,1.4618,1.6622,0.7795,1.2294,2.5762,1.0952,3.5739,0.882,3.7127,2.5272,1.6799,1.8546,1.4429,1.1653,0.2276,2.5261,1 
-0.0188,2.2532,1.5802,2.7985,2.3684,3.3493,3.0996,0.8847,2.1163,2.9287,1.6598,1.9106,1.8384,1.6338,2.6788,2.2555,1.6951,2.1352,1 
-0.4372,-0.8076,0.8552,2.6249,3.8567,1.62,1.3385,1.7896,3.7439,1.3112,3.1768,2.14,0.7707,1.4248,2.4652,2.5149,0.9071,1.2991,1 
-0.6829,0.188,3.8656,1.0346,1.8059,1.851,3.0772,1.3436,3.397,1.926,2.359,0.6844,4.1586,1.244,2.5643,2.0444,1.5055,2.9175,1 
1.4247,-0.4418,1.0401,1.4597,0.7133,1.9879,0.6236,2.2901,2.0021,1.5233,1.0088,0.9615,1.9704,1.0483,2.6284,2.8636,3.6978,0.6382,1 
-0.3858,0.4826,2.9541,1.7229,3.5884,1.6501,2.1607,1.9915,2.4985,1.4091,0.7322,1.2023,2.0049,1.4158,3.6028,3.0239,2.3869,2.4208,1 
1.401,0.3443,1.158,3.701,4.4909,1.6979,2.1078,2.036,0.7292,1.9345,2.3667,1.3767,0.6929,2.1339,2.3583,1.1047,1.9771,1.4629,1 
0.6298,-0.0249,2.6407,1.6985,4.955,1.7478,3.033,1.0035,1.8809,1.6907,1.7122,0.6227,1.9102,1.1709,1.3525,2.2991,1.3665,3.4445,1 
-0.2184,-0.2314,2.1747,1.1347,1.258,2.7543,1.435,1.254,1.5765,1.6912,2.948,1.9038,1.7334,2.1493,1.7834,2.9915,1.7831,3.4626,1 
0.6483,1.4069,2.6762,3.015,1.4468,2.7789,1.0408,-0.4212,1.6898,1.7237,1.8368,1.4626,2.8353,2.4505,3.0493,2.9949,0.7845,0.4183,1 
0.0217,0.0726,1.4964,1.1523,1.5129,1.7775,1.2166,2.1546,3.1631,2.8193,4.2128,1.7086,1.4305,1.9263,2.8005,1.7371,2.0514,2.3174,1 
-1.7957,-0.555,3.0381,1.4468,3.9085,3.1063,1.6734,2.0459,0.9669,0.4684,1.8858,-0.1116,1.924,2.9532,2.3749,1.7369,1.5956,4.1067,1 
0.9943,-0.5264,1.0857,2.6231,0.8127,2.8184,1.0062,1.6811,2.1606,1.1151,2.1144,0.1975,1.948,1.9712,2.5406,2.2195,1.5227,1.563,1 
0.8206,-1.8178,0.7042,1.3658,2.1949,2.4344,3.5916,2.4219,1.9661,0.2105,3.1875,2.8887,2.4596,2.0977,2.4022,0.6324,1.8164,2.6765,1 
0.8543,-0.1707,1.3235,4.4329,1.1266,2.7283,3.2411,2.3939,2.9281,1.8825,0.7401,1.4781,0.8673,3.3628,2.5594,3.4519,2.1739,2.8151,1 
-0.634,-1.4618,1.3658,1.5681,1.2251,-0.1487,2.2175,2.2597,2.4545,3.716,0.9278,0.9477,2.2664,1.2136,3.5321,1.3898,3.9339,0.9817,1 
-0.0859,-0.1984,2.5231,2.3806,2.0441,2.3197,0.628,2.9505,3.9391,2.5853,1.9333,2.9872,1.7378,1.493,2.2956,0.3548,1.9776,2.9132,1 
-1.3231,-1.2129,2.6093,1.5793,3.3191,1.7043,0.5812,3.5259,2.1295,3.2958,1.8501,0.9889,1.2443,0.6472,1.8245,1.1521,1.0626,1.5199,1 
-0.0983,-1.5535,0.7,1.0406,2.7336,-0.2485,1.3755,0.7206,-1.1899,-0.2685,2.7123,0.8153,1.5972,0.8253,1.8274,1.099,2.127,2.355,1 
-0.8038,-0.6195,2.737,1.0968,1.3661,2.8697,3.6184,1.6727,3.3183,1.4171,1.0673,1.1316,0.9186,3.1879,3.7992,2.6915,0.2734,1.4796,1 
0.8631,0.0672,1.6533,2.2085,2.3367,0.1656,1.0178,2.1706,1.9058,2.5498,1.3642,1.829,0.7111,2.6481,3.2759,1.0029,1.4877,2.3021,1 
0.317,1.3444,2.666,2.4562,3.2139,2.4382,2.9058,2.9527,1.0323,2.4632,0.8632,1.4788,1.1158,2.8099,2.1924,2.165,1.3441,0.7797,1 
-0.8941,-1.2187,1.8636,1.725,1.6278,1.4095,0.7827,2.7995,1.7809,3.3027,1.1772,2.6723,3.2027,1.9908,0.5338,2.3418,2.0189,1.1029,1 
0.5787,-0.3276,1.3478,3.2832,3.9038,1.7741,1.4759,1.7312,4.048,0.8853,3.0521,2.6709,2.6824,2.4978,1.7954,1.6793,4.2152,1.7837,1 
-0.4448,-0.3064,2.5736,2.916,3.0375,0.8113,3.4428,1.6357,1.6531,0.6118,1.3762,2.1209,1.0592,-0.276,1.7756,3.284,2.3911,2.9226,1 
-0.2559,0.5168,0.7533,2.4336,1.4157,-0.0418,0.8223,3.2439,2.4972,4.3884,0.1392,1.9676,1.818,2.5748,1.8077,1.2883,1.7791,3.41,1 
1.2973,0.8699,1.1242,1.6791,1.2157,4.5813,2.7397,3.4667,1.6792,3.479,-0.9353,1.0981,1.5365,1.8755,2.5568,2.2122,1.0896,1.9433,1 
-1.3712,0.9128,2.2047,1.7634,1.5122,-0.7044,2.5023,0.495,3.5096,0.6136,1.744,1.6478,0.2007,3.2043,5.0571,3.4265,2.8817,1.5311,1 
-0.5941,-0.3015,1.483,1.9281,0.4917,3.8567,1.9505,2.4594,1.7256,3.0383,2.7182,1.7985,1.4369,2.2407,1.7323,3.0924,2.8632,2.7689,1 
0.4715,-1.3476,1.9164,3.006,3.3711,2.0826,2.1741,3.939,1.3687,2.4155,1.1737,2.055,0.4132,1.9597,1.7819,0.0317,1.2026,2.3869,1 
-0.1063,-0.2664,2.5465,2.5079,4.0148,3.008,1.2212,3.3567,2.2256,2.0796,2.4145,2.7689,0.7433,1.701,2.0492,3.0485,2.1247,2.1564,1 
-1.7781,-1.4486,2.7784,2.0046,-0.0093,2.9933,1.8396,0.6542,3.2217,2.3333,2.1131,2.475,1.3083,3.0963,0.0753,2.3793,1.0533,1.2533,1 
1.2259,-1.1202,1.5853,1.3991,3.0288,1.4324,0.833,1.457,1.5929,0.936,3.2287,2.8025,1.3252,1.1137,2.9037,0.8201,2.3315,-0.1766,1 
0.3511,-0.5262,1.0064,3.2072,3.5234,1.682,0.2274,1.75,2.3776,1.2471,4.2948,2.0186,1.6449,0.344,2.9036,2.4679,1.3217,3.0779,1 
0.375,0.9731,1.8253,1.8798,3.244,1.5781,2.4361,2.3747,1.931,2.9988,2.5931,2.477,2.6386,2.0332,2.8931,2.5435,2.5033,1.3101,1 
1.0052,-1.7898,1.0049,1.8558,0.8803,1.8961,0.4227,2.1953,0.8123,0.1502,2.4244,1.0258,1.6371,0.2575,3.1571,2.3129,1.7708,2.1538,1 
0.9257,-1.4016,1.7722,0.1519,2.2109,1.4094,3.4116,0.46,1.9761,1.6659,-0.1287,1.4381,2.2736,2.0434,1.2986,1.0839,1.3601,1.8388,1 
-1.3375,-0.0832,3.5853,1.8024,3.4852,2.4233,2.2484,1.5244,1.0717,1.0227,3.4162,2.5254,0.7529,2.2244,0.8165,1.1174,1.3103,1.2709,1 
0.7099,-0.8751,0.234,1.4566,1.8741,2.8294,1.9581,2.0609,1.4758,2.378,1.3202,2.6801,2.5282,2.0298,2.7899,2.3668,3.3907,0.7803,1 
0.3817,1.6368,2.9235,0.0211,2.213,4.0266,2.9056,1.9541,3.0753,2.6994,1.6323,2.2102,1.386,1.0994,2.6191,1.9185,1.35,1.5913,1 
1.3566,0.5724,2.4153,3.6079,2.3113,1.0036,2.4996,1.4615,2.3864,2.8853,2.701,2.1615,1.4431,4.5656,1.2039,0.6105,3.8003,3.238,1 
1.2428,-0.4277,0.7062,3.7435,1.2309,2.9756,1.0405,1.2408,-0.6212,-0.2193,0.9884,2.3798,2.0813,2.7001,2.3469,2.0034,3.1228,1.7051,1 
1.4899,-2.001,2.499,1.1456,0.4165,0.7544,1.5103,1.9909,3.0736,2.7505,1.8234,-0.0047,2.9148,0.8161,4.1994,2.5635,0.548,1.5617,1 
-1.1963,-0.0003,3.4659,3.418,1.8881,1.4962,0.4317,1.6929,1.233,3.356,2.4036,2.9325,1.5294,3.0627,1.7268,3.317,1.5738,4.1351,1 
-0.2647,-0.5486,2.431,0.9286,3.0103,-0.6371,1.386,1.2811,2.1452,0.6404,2.6298,0.4489,1.2862,0.6324,1.8274,1.7398,1.4859,2.784,1 
-0.333,-0.3696,1.583,1.9252,0.8775,0.6284,1.2886,3.8324,0.9498,0.5924,1.3665,2.8378,0.0415,0.3551,1.807,2.6883,1.1331,2.2705,1 
0.1927,0.1047,1.4531,0.9263,1.0297,1.7983,3.6786,1.8397,2.628,-0.1862,2.6858,2.6075,2.0594,0.8689,1.8214,1.6672,3.9702,1.8998,1 
-0.3513,1.1898,0.3358,2.4391,0.6605,1.5251,3.2494,2.1051,0.9873,1.0695,0.8247,1.8307,0.7016,2.0739,1.2553,2.1847,2.9535,4.2359,1 
-1.8711,0.6209,1.8851,3.3218,2.0999,2.5933,1.8399,1.4047,1.5996,2.5855,1.1199,1.2461,0.0957,2.665,3.8591,0.3577,0.2319,2.0067,1 
3.1222,0.3944,2.1496,2.2614,1.7534,1.7748,0.9683,3.1308,3.2168,1.8179,1.4507,3.6534,-0.7444,2.0991,2.3826,2.4735,2.1964,1.9728,1 
-0.552,0.3267,2.0083,2.3315,-0.2032,3.1235,1.4602,1.4702,0.7054,2.1853,1.4468,2.6387,1.2163,2.4739,3.3361,1.6066,2.2581,2.9496,1 
0.5328,-1.2017,2.1371,1.0377,2.561,1.5753,2.0157,2.4772,3.2886,3.0809,1.1955,2.6099,1.9922,3.2348,1.6301,1.622,3.2566,1.9093,1 
1.122,-0.0553,2.04,1.3471,1.7606,1.1643,2.2972,2.0303,1.5709,1.301,2.6202,0.2839,3.8129,2.8172,3.5744,-0.0005,2.1508,2.462,1 
0.3209,0.4888,0.2,3.0811,2.9045,3.0597,1.5835,2.5713,2.9939,1.7271,2.9943,1.0201,3.4453,3.6691,2.2055,1.2504,0.4694,2.7623,1 
0.487,0.7063,2.8999,1.0347,1.6439,2.1894,1.4463,4.3653,3.2718,1.6376,0.6285,0.8616,2.5193,1.0867,1.936,2.8405,2.4591,3.0349,1 
-0.3069,1.961,4.1407,2.3999,1.2096,2.1703,0.0748,2.8244,2.386,1.7403,1.9697,0.6541,1.1697,2.3613,3.2122,0.475,2.1954,0.8024,1 
1.6525,-0.4263,0.3497,1.4792,2.5167,2.2243,2.1437,2.4011,1.9882,2.3088,0.6967,2.2068,3.0603,2.1177,1.838,2.9242,1.3645,2.146,1 
-1.0612,0.3074,0.1071,1.8319,1.3377,2.0541,2.8168,1.6673,2.4783,1.9322,1.8475,3.2626,2.065,-0.5121,2.6719,2.7799,0.3099,0.8672,1 
0.1479,0.2347,3.0614,1.9499,2.5215,2.05,4.9403,4.3166,1.7843,1.8323,2.8344,1.4421,0.2331,2.2744,2.1479,1.3964,1.7836,1.5419,1 
1.0087,-1.0898,2.2804,1.1048,2.8345,2.7368,1.8481,2.0047,1.1392,1.4102,1.7877,1.9752,1.3373,0.8148,1.2183,0.9865,3.0443,3.7651,1 
0.4318,-1.1584,1.3566,2.4933,3.0221,3.2723,2.0687,1.5413,1.2332,1.9549,1.7543,0.292,1.4742,1.4775,2.8774,1.7551,1.3348,3.5009,1 
-1.0205,-0.1269,1.6056,2.7258,3.949,0.929,2.0325,2.8513,1.0882,0.7783,2.5731,2.3712,1.5699,2.2241,2.5161,1.0264,1.5748,0.7721,1 
