Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Class
-0.1908,11.3974,3.3136,0.3254,1.015,1.9395,3.485,2.1182,3.393,2.5179,2.4459,0.2642,2.2907,1.7588,1.4925,1.2305,0.715,1.9185,1 
1.2672,9.8995,1.3276,1.6466,0.9806,1.6204,2.5195,2.4095,2.5489,2.0262,2.2318,0.9703,3.5149,1.0012,1.8715,2.5828,-0.413,3.0771,1 
-0.256,9.2466,2.1824,2.3684,2.2682,3.4577,1.6755,1.5813,0.1451,2.5621,3.4681,2.7252,0.7782,1.1096,0.8309,3.0346,3.4357,1.765,1 
-0.5515,9.6676,0.6022,2.4756,1.8588,3.9728,1.5079,2.2226,3.3705,2.2285,1.1976,3.2504,3.0153,2.4567,1.3309,1.7957,0.9925,1.0494,1 
0.5144,10.4867,3.2383,3.3187,2.0473,0.3853,2.9925,2.6717,1.6142,2.3484,2.806,2.8211,1.8294,2.8934,-0.1408,0.8072,2.7217,1.8213,1 
1.0885,10.274,1.9941,2.2255,1.2712,2.7459,3.2505,2.7214,3.094,0.751,2.5433,2.2887,3.6151,1.207,2.9755,1.7446,2.5044,1.9323,1 
-0.1595,9.8125,1.8533,2.2399,0.7189,1.3538,0.7615,2.4374,1.9327,2.0228,0.8778,1.7415,2.3143,2.1825,2.8804,3.4925,2.3568,4.912,1 
-0.0612,11.5222,-0.1033,0.7383,2.3024,1.3403,2.4428,1.702,0.7288,3.2293,1.8982,2.0754,1.2599,2.2757,2.2249,1.3369,0.9889,2.0659,1 
-0.9663,9.0815,2.0015,2.1468,2.8194,2.4121,3.8154,1.3028,0.7889,0.5312,0.4979,1.5493,1.2903,0.614,2.6343,2.458,0.662,0.5072,1 
0.9475,9.0548,1.573,0.7337,2.0907,0.4784,2.5934,2.9975,0.4781,2.9882,2.3088,2.1491,3.381,1.5272,0.7367,2.3518,1.0098,2.4628,1 
0.0887,9.2482,2.6809,1.9996,1.1694,2.4954,0.9018,2.7932,2.0651,1.9254,2.5501,3.9913,0.7939,3.6701,2.3903,3.152,2.254,2.1143,1 
-0.1027,9.5414,3.0489,0.5331,4.2373,2.3083,2.2644,2.1944,3.1689,1.6351,3.4416,2.3976,1.9957,1.7841,3.7902,0.3275,1.1604,1.743,1 
-0.7789,10.6136,1.6373,1.7378,1.6908,0.5426,1.4696,1.234,3.3042,3.3904,3.1055,0.9536,1.5605,0.0716,0.2257,1.5257,0.6313,1.9129,1 
0.5483,9.9673,1.0421,2.0174,2.344,1.8274,1.2654,0.7618,2.4418,2.8713,1.4766,1.6686,1.7578,1.486,2.2,2.4456,-0.0022,0.5679,1 
0.7697,9.9411,1.8404,1.5684,2.796,1.7135,3.236,2.3997,0.7233,3.113,1.6896,2.4855,0.4949,1.1296,3.6223,2.6859,1.9688,3.6117,1 
-0.5877,10.977,1.4677,1.2153,1.2896,2.5669,1.0888,3.0727,1.5999,2.054,0.9559,2.0872,1.9894,1.148,3.0875,3.1426,3.112,2.2101,1 
-0.5423,11.1523,1.2404,2.7438,0.3757,2.3089,2.2793,1.1446,2.6028,2.4883,1.3988,2.8054,-0.2746,2.5882,1.566,2.2086,1.9774,4.5995,1 
0.508,10.8202,2.22,3.3174,3.0921,1.073,1.6642,0.7939,4.8597,2.3807,2.1271,2.7252,4.0096,1.5575,4.0605,2.9006,0.6997,3.6772,1 
0.2154,9.648,2.7905,2.5075,2.5853,-0.191,2.8014,2.7682,1.3464,1.4375,1.8877,2.2704,1.9617,1.6253,2.2662,1.7612,0.523,3.8973,1 
1.0193,9.7955,2.2333,1.6347,0.0127,3.3788,2.4197,3.7642,2.023,2.7548,2.6812,2.5216,1.5997,1.8094,1.7399,1.4706,1.9121,2.9396,1 
2.6531,9.2387,1.3876,4.2106,1.8049,1.2559,2.1622,0.9547,1.2805,3.9742,0.4453,1.7965,3.9278,3.7052,4.54,3.3866,1.7525,1.8369,1 
-0.5118,10.6463,1.667,1.2779,0.783,4.2513,0.776,2.8599,1.3031,2.7441,3.1692,1.8503,2.6323,2.926,1.4441,3.7535,1.7011,1.2966,1 
-0.1087,9.1298,1.7941,4.2412,3.61,3.5867,0.5488,2.7146,4.3409,2.728,3.5402,2.4667,2.006,1.6646,2.487,2.7428,3.4846,0.436,1 
-1.735,9.2733,2.2968,0.1806,2.6402,3.8503,0.9927,3.5569,2.5426,3.9463,2.8271,0.3102,1.9806,2.0953,2.1608,3.7445,1.7301,3.5159,1 
0.0164,9.8766,3.153,1.1107,1.3207,2.2834,3.3165,1.644,1.6489,2.4669,0.7351,2.597,0.5547,2.076,1.0424,3.8525,1.2338,1.5821,1 
0.0231,9.6141,2.972,3.1562,0.4668,1.9219,2.7097,0.4182,3.1205,2.0136,2.8409,3.8829,3.7439,1.883,2.5441,3.6525,1.758,5.0133,1 
-0.0495,9.4405,0.7772,1.2467,1.4781,1.4039,2.1554,2.0266,2.4846,1.7124,2.1063,1.704,1.4039,0.8246,2.1504,2.5034,1.0926,2.2854,1 
-0.7268,9.7162,0.5318,2.4593,2.3929,0.8823,0.2497,2.6879,0.535,1.6052,1.7165,1.6799,2.3875,2.2808,1.7898,2.2478,1.9311,2.8186,1 
1.0095,10.1016,2.6087,3.8011,0.5863,2.543,1.7221,3.518,2.2849,0.9172,0.7727,2.1272,3.5786,2.1984,1.658,1.3931,1.0932,3.3595,1 
-0.3226,11.0488,2.8725,1.3839,3.8042,0.7973,-0.0671,2.1349,2.7208,1.1216,2.5663,2.099,1.6041,2.0069,0.7764,2.0052,2.8506,2.2802,1 
0.4534,10.7094,2.4251,2.0393,1.8854,1.8365,0.7838,3.6938,1.1779,2.9915,1.6495,0.2642,2.843,-0.2529,2.6018,0.844,3.0963,-0.716,1 
0.7829,10.0958,2.0158,2.2955,0.6027,2.2867,1.7622,2.3512,3.3656,1.1875,2.1884,1.8858,1.5087,0.6612,1.4063,2.9506,1.7543,0.6842,1 
1.2982,11.3313,2.7974,2.6073,2.9655,3.5162,2.4627,2.6592,1.2296,2.3712,2.0599,2.8737,2.211,1.8049,3.228,4.8959,1.1738,1.4064,1 
-0.6882,8.5068,2.407,1.9056,2.1111,2.7189,2.2085,4.6046,2.7432,2.4706,2.0566,0.7202,1.6627,1.1217,0.9219,1.4502,1.1561,2.2298,1 
-1.7167,9.8067,2.3945,3.9306,1.0698,0.745,3.0532,2.0514,2.8991,2.4789,4.7613,2.1674,2.9842,1.3658,2.1045,1.2072,2.3708,2.7155,1 
0.2057,9.936,1.9236,1.7441,3.8091,2.6956,2.0768,1.6396,1.7129,2.7938,0.9251,2.7309,2.2594,1.1088,1.3193,1.1997,2.0791,1.8713,1 
1.2008,11.3403,0.7356,3.338,2.3831,1.8856,1.8663,1.2351,2.2176,1.3401,2.4077,0.7407,1.7362,1.7958,2.5812,0.9663,1.3377,2.7808,1 
-0.2188,10.4214,1.0743,1.6312,2.9877,2.844,4.5044,2.2853,1.3264,0.0502,1.7149,2.459,1.2539,0.7706,2.3754,3.2954,2.1628,0.2783,1 
-0.0761,10.3954,2.9647,2.1695,1.1338,2.6194,3.4445,3.0048,2.5544,1.1266,1.6988,3.3601,0.6528,2.0931,2.1935,1.4809,1.6167,1.5222,1 
0.3183,11.2272,3.4826,1.5833,-0.0653,2.5936,1.3789,1.988,1.3814,1.4385,1.2706,1.0759,1.2891,3.1161,1.2572,2.9537,2.5405,1.2612,1 
0.7266,10.3049,3.8274,2.7229,2.1579,1.6721,0.5444,2.188,1.1329,3.235,2.0255,2.9354,0.7519,2.5269,0.5202,2.2482,2.371,0.3569,1 
0.3774,11.3835,5.0239,1.378,3.2598,2.3376,1.9278,0.3343,0.3178,1.6374,2.5979,2.2536,0.5394,0.5716,1.1697,3.2535,2.1461,2.3178,1 
0.5239,8.8319,1.6853,0.8297,1.8726,1.3912,2.1875,1.7801,0.7991,3.0754,2.0301,1.3372,1.5795,2.2816,3.0213,0.9686,2.334,1.489,1 
-2.3494,10.2409,1.4719,2.7682,0.7052,1.1845,1.9322,2.0213,4.2455,1.5865,2.9122,3.3057,0.5427,1.2817,2.1516,2.3548,1.9913,4.0476,1 
2.2473,10.1201,2.2055,1.2151,2.4584,0.4957,2.879,3.7986,1.7446,1.3778,3.4318,2.5018,1.7394,4.6357,2.5966,2.9352,1.1987,0.7172,1 
-0.4808,9.2647,2.1319,0.3014,2.7634,2.6766,4.5151,2.0637,2.0314,1.4377,1.476,2.6864,1.8501,1.4891,1.9256,0.6503,2.231,0.5459,1 
-0.5891,9.5119,2.0529,3.5874,1.7323,2.087,1.4161,0.9619,4.204,2.5539,0.6658,2.4868,3.0697,3.038,1.6383,1.9832,2.6201,1.6347,1 
-1.3049,10.4856,0.1747,1.0995,3.6792,3.0153,3.194,0.8013,3.0794,1.9856,2.101,1.717,1.4621,1.655,3.2197,3.2671,4.432,3.6695,1 
-0.5402,10.4203,2.0203,2.9037,2.332,1.3479,0.5524,1.0779,1.3628,1.7477,3.8139,2.5866,1.598,0.5197,1.1189,2.7084,1.4105,3.1851,1 
0.6217,11.2641,3.1479,1.9026,3.4393,3.9379,3.5647,2.3073,3.2282,1.062,1.5532,0.3472,3.018,1.0094,2.1186,1.9463,1.8686,2.6866,1 
0.2202,10.8632,1.8791,1.64,1.8045,2.7188,2.5568,2.1851,1.3124,1.7437,2.8226,1.195,3.0022,3.4795,2.4154,1.63,1.2289,1.0972,1 
* 
5.7688,4.2509,3.3388,4.4585,2.4721,2.932,1.6442,3.6634,0.5154,2.1582,0.4632,1.0632,3.1276,2.2805,1.233,1.3174,0.3837,2.2936,0 
5.273,2.7235,2.4929,1.497,-0.4138,1.058,1.1246,0.3465,-0.0532,2.3003,3.6709,0.7857,2.6573,2.7694,2.6582,1.2994,2.6569,1.2184,0 
4.6475,5.4338,2.2688,3.4042,1.4079,1.5655,2.489,0.9925,2.121,1.4748,2.1515,2.492,1.8924,3.4311,2.9688,1.0641,3.3948,1.7788,0 
6.3622,5.9542,2.9308,1.667,2.0628,0.6252,1.3048,3.1957,1.903,2.9418,2.7958,4.4397,1.8562,1.965,0.3484,2.5105,3.0127,2.8166,0 
5.0993,2.9589,1.9232,3.0161,0.8649,2.0441,2.5268,1.8794,3.0926,1.813,-0.5645,0.3798,-0.2712,4.3224,2.5729,1.0126,3.202,2.6398,0 
6.1184,5.3375,1.6673,3.3611,-1.2188,1.2506,2.208,2.4797,0.4309,2.2294,4.8773,1.8278,2.201,1.6931,1.8171,1.8784,2.2669,2.0925,0 
4.1846,5.643,1.3324,1.0172,2.9598,2.9238,3.6474,2.8109,2.5822,3.4608,1.929,3.357,1.1126,4.101,3.0812,2.8044,0.7075,0.5381,0 
4.2785,4.4262,1.345,2.8795,4.1783,2.0329,1.8317,3.0851,2.1214,0.0197,0.8834,1.3038,3.7034,0.2998,0.8818,1.7377,1.0052,1.311,0 
4.7597,4.1231,3.546,1.2077,3.8499,2.5666,1.5887,1.7075,1.9329,2.6815,2.9748,3.6087,1.6941,3.4005,3.3345,0.9092,0.1582,1.0862,0 
4.912,4.6899,2.7073,0.8903,1.2834,1.6437,2.2057,0.6073,1.5357,1.0841,1.7731,2.0009,1.2696,2.4255,1.938,1.0444,0.6526,1.776,0 
5.3258,5.9739,2.5978,3.2535,1.5513,0.8968,1.42,1.3944,1.7559,2.9495,2.8421,2.396,1.5164,3.8896,1.6817,1.8132,3.1691,3.6008,0 
5.9103,3.2795,2.1113,3.5916,0.9917,1.5659,1.7155,3.8644,3.1023,2.0407,2.3988,1.5793,1.0037,1.994,2.3064,2.111,2.6456,2.314,0 
4.2594,4.2531,4.0815,1.0117,2.5795,2.3931,1.1642,0.5109,1.2012,2.2545,-0.2762,2.5538,1.7903,4.2009,1.2902,0.9044,1.5777,1.2176,0 
5.757,5.1384,1.6325,3.3051,2.9232,2.3913,1.3482,2.1114,3.384,2.4185,1.4186,1.1881,2.3586,1.1817,0.5078,1.2026,2.8235,1.8623,0 
4.8239,4.0216,0.8686,1.5469,2.6666,2.9125,1.8324,3.6073,0.8975,3.7202,1.8769,1.6328,4.2027,2.8353,1.0504,3.1501,3.299,0.0309,0 
5.7024,7.0986,1.4614,1.67,2.0299,2.0651,4.4738,2.4743,2.3393,2.3288,2.3687,2.4017,1.9758,1.2388,3.5659,1.4079,0.6146,3.1337,0 
5.7953,5.8163,2.6096,2.5376,2.0436,2.2292,3.3812,0.7005,-0.0845,-0.0633,3.0114,3.1558,3.5975,2.6726,3.1574,2.1816,0.5914,1.8073,0 
5.2625,5.6422,1.4172,2.8387,4.0819,0.7656,-0.3011,2.4631,1.4423,1.7664,2.2161,-0.4539,1.3737,0.9399,1.5625,2.0765,3.0535,3.2086,0 
6.1828,6.1885,2.5541,4.0958,3.1013,3.5242,2.2317,3.2408,2.6728,1.1822,-0.9361,1.5768,2.6856,-0.2609,1.4482,2.5718,0.5313,1.6811,0 
5.713,4.9361,2.0709,0.8975,1.2476,2.3096,2.8933,2.852,1.0732,0.7608,2.934,1.8513,3.2418,4.4282,2.4757,2.9459,2.5621,2.0683,0 
6.2631,4.3223,1.6009,1.0332,1.6886,2.6646,1.6142,1.5775,2.0405,1.3867,1.6538,2.8532,0.9582,1.9938,2.8655,2.1272,2.2184,2.267,0 
5.7066,4.6765,3.5066,2.4262,-0.2289,2.0775,2.5824,1.9798,1.2605,0.4186,2.434,1.569,1.467,1.4651,2.227,1.6831,3.5367,1.5762,0 
6.7085,3.9874,0.8621,0.8176,1.7513,1.6534,3.2578,1.1889,2.8245,2.2354,2.7678,1.1103,1.7484,0.6491,2.0423,0.7967,1.4045,4.4485,0 
6.3647,4.9574,2.4868,0.467,1.1718,2.9291,3.041,0.7226,3.6734,0.9319,2.4027,1.3405,1.5225,2.8255,0.6718,3.1953,2.2668,1.8354,0 
6.3219,5.1504,0.495,2.0829,0.0306,1.3975,1.6291,5.5324,2.6333,2.567,2.2829,2.9761,2.6805,2.5335,2.4711,0.4119,2.7578,2.0964,0 
4.6464,4.1023,2.2977,4.2243,2.5205,3.402,2.6942,3.4592,2.6861,2.2756,2.8306,0.6995,2.2877,2.8753,2.6422,2.8981,1.8543,3.1675,0 
5.4395,6.1052,1.9738,1.5966,0.8258,1.9882,2.2363,1.5255,2.8932,1.5908,3.1552,1.6533,1.7571,0.8411,1.3898,3.4136,1.1708,3.9424,0 
5.47,5.5918,0.3692,1.9878,1.1404,2.5831,-0.5387,3.8205,1.0329,0.8922,1.6409,2.5444,0.332,1.4339,2.1239,1.4714,3.6017,-0.0517,0 
3.0964,5.7427,0.9516,1.0912,1.9771,1.9552,3.045,2.6526,3.7057,3.3963,1.8342,1.8738,1.3639,2.4728,0.6691,2.6766,1.7079,2.7562,0 
4.1728,3.839,2.6309,1.8829,2.3804,1.7808,1.0564,1.2588,2.937,2.0217,1.9481,2.3201,2.2942,2.2614,2.139,1.9127,1.4322,1.2348,0 
6.7366,5.2074,0.6318,2.7609,2.1969,2.2252,3.3665,3.095,1.0794,3.1035,1.3294,1.9937,2.4337,2.7826,2.8308,2.1874,2.1527,3.1577,0 
7.2173,5.0117,2.2336,1.9575,2.9891,2.109,0.6212,1.4969,2.9406,0.9006,3.6241,1.9867,1.712,1.6537,1.7441,1.1192,1.4436,2.1469,0 
6.3263,4.5741,2.8696,1.8558,0.4304,0.9556,1.4588,1.5019,1.4399,2.2755,2.7814,1.1034,1.3342,1.6112,1.081,1.7101,1.0124,2.8216,0 
5.323,5.1752,1.8403,2.2772,2.5274,3.1618,3.6613,1.6265,3.1176,0.5469,1.9945,2.2575,1.8023,1.1187,2.0991,1.9889,2.3319,1.7329,0 
5.6703,5.712,1.1412,3.1811,3.2463,2.6624,0.8971,1.0598,1.7073,2.5234,2.1063,1.2601,3.3913,2.7788,1.6017,1.4226,2.2554,2.1914,0 
4.0879,4.358,0.8092,2.9423,0.9653,1.7376,3.5633,2.5378,0.4746,1.0477,0.9252,3.4859,1.8453,0.2285,1.2617,0.5763,2.2566,0.6593,0 
6.8,5.2719,1.7764,0.4493,1.8461,1.808,1.4363,1.7054,4.889,1.3361,3.232,1.2339,1.7028,1.3179,2.1934,1.2562,2.0915,2.4322,0 
6.4003,3.4255,4.2921,1.5928,3.0636,0.2799,0.6179,1.7516,3.4375,3.6132,3.4305,0.2604,0.7107,1.295,1.6303,3.6993,2.363,-0.6327,0 
4.3304,4.954,0.6814,3.3768,1.4544,1.6431,1.2664,1.0821,3.074,0.8781,2.0634,2.9618,0.9882,3.1404,-0.9716,1.5932,1.8522,-0.0335,0 
5.6123,4.0432,3.0445,3.5546,2.5238,1.5343,0.6448,3.9854,2.5657,3.0867,2.4469,1.6201,3.08,1.1939,3.7426,0.6028,0.8471,2.276,0 
3.2251,5.4505,1.2967,2.014,2.4041,1.7275,1.0069,2.5457,1.8998,3.7166,1.0451,3.5082,1.0181,2.4334,2.1915,1.2128,2.9182,1.2009,0 
4.5648,6.0782,1.2517,1.6983,2.4866,2.0596,2.8592,0.8219,2.4844,2.4092,1.1681,2.3089,1.9051,1.9425,-0.3437,2.8196,1.9375,0.5151,0 
5.432,5.3312,2.6465,2.7121,2.6037,3.1421,0.1708,2.4786,0.464,0.2765,0.7943,2.5363,1.3061,2.8347,4.4362,1.3309,0.7426,1.0548,0 
5.7004,3.2866,1.1135,1.4651,3.9541,3.1159,0.6813,1.9753,1.8727,2.1898,0.8198,2.5172,1.0211,1.4114,0.218,1.1508,4.2209,-0.5997,0 
5.7166,5.4965,1.6661,2.1262,2.0276,0.2676,0.092,1.7137,2.9204,2.6775,0.7704,3.4587,1.6064,3.128,1.5119,2.5137,3.0122,1.2555,0 
6.0427,3.8038,0.7731,1.6272,3.0417,1.725,0.7771,0.171,2.9157,0.6245,0.1646,1.1228,0.8671,1.7736,3.4732,1.9869,2.2257,2.8627,0 
5.7803,3.9263,0.9289,2.616,0.5431,3.8362,0.6913,1.8049,0.534,1.7626,-0.2478,0.7323,1.2684,2.591,2.0001,1.3258,1.7251,1.728,0 
4.4817,6.1524,0.513,2.189,4.2757,3.2458,2.1862,3.0222,1.1101,1.4187,2.4926,2.5492,3.7439,1.3089,4.8399,2.0739,2.3471,2.4501,0 
4.2044,5.6957,0.9313,2.5288,1.7674,2.0984,2.7068,2.9482,3.1491,2.9991,2.6443,2.7283,2.2956,2.0145,1.4816,1.9231,2.2659,2.2851,0 
4.5709,5.2339,2.0119,2.9528,3.7626,3.3716,1.0276,3.1863,1.4467,0.8799,1.5102,0.89,1.9545,0.2318,1.3991,1.7566,0.2573,1.9935,0 
4.9189,6.2723,3.6447,4.1643,0.671,2.9327,0.128,0.848,2.2414,3.0477,1.3074,3.0708,0.6877,1.818,1.2845,1.3802,2.6349,-0.1548,0 
4.9326,6.206,1.4909,0.9912,1.8795,2.5031,0.8956,2.5715,5.4513,1.2432,1.4131,0.3143,2.8303,2.3958,3.0296,4.7684,3.3262,1.0797,0 
4.7411,5.4516,1.3,1.7046,3.0156,2.2942,1.4453,1.8233,1.7962,0.8096,1.3993,2.5202,2.1564,0.1256,1.6679,2.4749,1.0765,2.4006,0 
7.667,3.9395,2.1818,2.9381,2.9298,2.7777,1.0807,1.8696,1.1489,2.1279,2.6128,2.6788,-0.9023,1.6648,0.766,0.5912,2.895,1.0794,0 
2.4906,5.4168,0.3781,2.36,1.1442,2.5884,1.3946,2.2739,0.5551,2.4964,3.0585,2.5352,3.6491,2.6343,2.7529,1.4708,2.3751,1.9276,0 
4.27,5.3203,3.8124,1.2647,2.1682,1.4153,3.3912,1.5417,1.8326,1.9422,2.2757,0.4515,1.6284,1.6489,1.6104,1.6087,2.4879,0.8566,0 
5.4067,6.1738,1.8596,2.8439,2.0626,1.948,2.0485,2.0929,1.4678,2.3996,0.3304,2.3289,3.2456,0.9578,2.1999,3.2103,2.1813,2.9653,0 
5.7494,5.0439,2.2595,1.4759,0.0673,2.2479,2.6941,1.4994,2.4431,0.4811,1.2213,1.3087,0.6989,1.9582,3.1957,0.6247,1.8374,2.9552,0 
3.4044,6.0266,2.4197,1.4956,1.1596,1.8062,0.2899,2.6656,2.9432,2.448,1.0949,2.5914,1.9871,2.1793,1.5323,1.7395,3.3271,3.9579,0 
5.092,6.3072,1.3238,0.8029,2.5657,1.7211,2.1762,1.8183,2.7447,-0.1729,3.8813,0.802,0.5399,3.1983,4.8167,2.6076,1.0859,1.5072,0 
5.1525,5.5386,2.1865,0.6958,2.7216,0.3968,0.3566,3.8033,2.5469,1.891,1.2438,1.6525,3.9476,2.5872,1.5739,2.9094,1.9862,2.3595,0 
2.2624,4.2643,2.5079,1.7631,2.8479,1.2284,0.7169,1.0175,-0.0817,2.5932,4.6248,2.5027,0.514,1.625,1.0125,2.2775,1.5771,1.2064,0 
6.0109,5.489,2.5831,1.2977,1.4081,1.8393,4.0072,2.7199,2.4216,3.329,1.1486,1.5676,-0.3168,1.8598,1.9482,1.3958,1.9747,3.4106,0 
4.9599,3.5814,2.3742,1.6532,0.3176,1.893,1.6795,1.7226,1.4899,3.176,0.9476,2.3729,2.5444,1.969,2.6128,0.6696,1.6923,3.7138,0 
2.3192,4.1449,0.0705,1.9159,2.262,-0.5342,2.0468,0.9219,0.0329,-1.1757,1.9237,1.3448,1.0788,2.0959,4.3357,2.2107,1.523,1.3436,0 
6.1132,5.4224,4.3842,3.1717,1.8173,2.8314,2.5002,0.8935,0.8023,0.2099,1.6021,2.9215,1.8194,2.8961,3.1642,0.2173,1.473,2.4199,0 
4.5941,3.8283,2.5675,3.3042,1.9977,1.8292,2.8075,1.7681,2.0052,2.5286,2.2126,1.7497,3.2412,2.0128,2.8027,2.1156,3.0438,2.5223,0 
3.7683,5.0911,-0.3686,2.1652,0.6074,3.4964,1.7097,3.485,0.3075,1.1613,2.127,3.6612,-0.8909,2.0764,1.4061,2.1133,0.9378,-0.0965,0 
4.1811,4.1811,2.2946,3.9006,1.6665,0.867,0.7362,3.1009,4.7193,2.3753,3.1804,-0.3634,2.2282,-0.1369,0.6342,2.767,1.2468,0.3006,0 
3.9966,6.6503,2.6562,1.2307,0.7508,0.4637,2.3085,1.4293,0.778,2.5505,1.4448,2.0241,2.24,1.2214,2.4162,1.03,0.0448,2.0755,0 
5.8548,5.138,1.6924,2.7748,1.5315,1.8095,1.9829,2.1579,0.7857,4.0769,1.7285,1.3006,1.8862,1.8291,1.6116,1.3922,3.9416,3.4585,0 
4.6348,2.8735,1.7336,2.3843,3.6146,2.8273,0.9024,1.789,2.045,1.4952,1.0779,1.8361,0.1629,1.1828,1.0146,2.1285,3.4643,2.3292,0 
5.1944,6.7092,1.4058,2.2881,3.2226,2.5499,2.8606,2.1298,3.6815,4.011,0.2654,1.4745,1.2629,1.6806,2.9207,2.2032,1.2371,3.3107,0 
4.2327,4.8792,0.9207,3.5496,2.8411,2.331,2.6153,-0.2364,1.6054,2.2515,3.3766,0.452,1.3651,2.3485,3.4094,2.9279,1.1376,3.0402,0 
4.47,4.0573,0.7781,2.973,2.6205,2.3018,2.0994,1.6725,1.9124,3.6173,0.4224,2.3662,2.5653,2.932,2.5324,0.6209,0.7211,1.3524,0 
3.6137,5.0356,1.3419,3.0126,3.0531,3.2107,4.3058,1.0304,1.1953,1.4085,2.2518,0.8783,2.0021,1.8661,4.0218,0.4952,1.095,2.1616,0 
4.1574,5.4636,1.6393,1.604,2.2177,3.2829,1.4873,1.7746,2.9035,1.9044,2.4917,4.2092,0.5645,3.3978,1.8699,2.5503,1.9128,3.0854,0 
4.2809,5.5916,2.0413,1.6623,1.8083,3.2315,1.268,1.2077,1.3866,1.8069,1.3658,1.7193,2.3131,1.4766,0.8391,2.2179,1.4041,1.743,0 
5.063,7.5099,2.5015,1.5719,1.8791,2.2938,1.4811,1.7772,4.6648,0.6245,3.2112,4.327,2.6358,3.9159,3.1013,2.2708,2.0646,4.5446,0 
5.2332,5.9713,3.6677,3.7058,3.1318,2.0509,1.7619,3.3278,2.4099,2.0188,2.4766,2.717,0.1596,1.9517,3.1622,0.8283,2.9907,3.0308,0 
5.5083,5.4247,0.4376,2.4386,2.5912,1.1121,0.8273,1.8221,0.4724,1.2563,2.912,1.1675,2.3022,2.8728,0.0227,1.3432,1.2919,2.4704,0 
3.9005,3.0888,1.8256,1.4859,1.1939,2.5477,2.6493,0.2634,2.8788,2.4336,2.3666,1.8717,1.9962,2.7485,0.9168,1.7425,1.5052,2.2325,0 
5.6744,6.4695,1.2967,3.007,1.8421,2.1616,1.7081,3.4901,1.8425,1.3652,3.7849,0.339,1.7837,1.6655,2.5215,3.3545,2.5143,3.5759,0 
2.3453,7.3271,1.5719,1.404,2.313,2.6444,3.0901,2.4656,3.5769,0.4944,2.5429,2.7001,2.2862,3.1199,2.3327,2.7299,3.2937,2.5536,0 
4.8491,4.3245,3.6237,2.0314,2.8114,3.7979,3.7335,-0.1149,2.2003,3.137,0.2593,3.338,2.7284,3.5496,2.1755,1.8358,1.8973,3.4163,0 
5.246,5.5658,1.4493,2.3368,2.3139,2.7046,1.9609,2.1391,2.1696,2.3375,2.2081,2.3388,1.7974,1.9649,2.5161,0.7017,1.2625,2.1107,0 
4.1645,6.606,1.7157,0.0174,2.996,1.523,0.4592,1.5152,2.4331,1.7624,2.094,5.3907,2.5376,2.5158,-0.4176,1.2474,2.3366,4.5873,0 
3.5742,7.2475,1.0188,0.4331,2.6083,1.7181,2.5995,1.9784,1.8691,2.5382,0.8301,4.4265,1.0155,1.6623,1.0352,2.9043,3.5446,0.2195,0 
5.2101,3.8389,1.4374,0.5203,1.5121,2.4104,1.4184,1.0587,3.7278,1.2717,3.2602,3.1693,0.7334,2.5403,2.475,2.9632,3.8847,1.3385,0 
5.7187,5.2913,1.1756,2.7707,0.8284,1.1975,1.6323,3.7298,2.4353,2.1061,1.037,2.3634,0.0016,1.479,2.3401,2.7438,2.0873,2.6462,0 
3.9144,5.3386,0.0038,3.0087,2.4596,1.867,2.8386,1.0537,0.3027,2.4219,3.3009,0.0015,0.8254,1.8768,2.7468,4.2583,1.3415,3.0839,0 
5.2865,6.7846,0.8764,2.8333,0.7854,1.6411,1.9682,0.9361,2.7205,3.8132,3.6743,2.3358,2.9123,3.1356,0.9098,2.948,0.8317,2.4444,0 
4.7164,4.4122,1.8912,0.246,2.4571,-1.075,2.2854,1.2192,0.9878,2.9264,-0.1139,2.1444,0.9973,1.163,2.1871,1.9378,1.0327,2.9085,0 
4.6248,4.817,2.1974,2.7351,3.4092,1.6318,0.8099,1.547,1.7323,1.3494,1.3455,1.159,2.6281,3.5278,1.7683,3.5743,0.3924,0.7546,0 
4.4511,3.9948,1.3952,1.1396,3.7388,2.3744,1.0426,1.9257,1.8838,0.9793,0.4351,0.8193,2.9521,2.7457,3.3885,3.071,2.8908,4.3947,0 
4.6863,4.0313,3.628,2.1073,1.7021,1.3778,1.626,3.5123,1.5558,1.6764,0.3138,2.073,1.427,-0.3009,2.3147,2.4727,0.9588,1.5478,0 
5.4746,6.9889,1.6837,1.0518,1.6014,1.6658,1.9397,3.2572,2.2676,1.7437,1.864,1.7976,1.5994,1.549,4.3241,0.1692,2.5079,4.2614,0 
5.068,4.701,2.8725,2.9353,2.2487,3.8148,0.6168,3.6391,1.9183,3.1045,2.0727,1.6943,0.9631,3.3895,2.5541,3.2725,2.4997,3.3977,0 
4.7095,4.8565,0.8536,2.3489,1.974,2.3491,1.5175,2.5776,1.8751,0.7367,3.0079,1.2327,0.3143,-0.2398,1.6509,2.1314,1.8762,2.7913,0 
3.8835,3.6285,2.747,2.8804,2.4062,1.9076,0.5956,2.7727,1.6482,3.2742,2.1976,1.7403,3.1723,2.8524,2.6865,1.1378,1.9799,2.2069,0 
* 
