Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Class
2.2674,-0.3766,0.2688,3.1797,2.3422,1.6654,1.0235,1.8288,1.7983,3.3542,4.9205,3.8178,1.9934,1.6943,1 
2.7842,2.912,1.2416,2.8794,4.0051,1.9385,2.5048,1.9573,2.1682,3.1526,2.6363,1.842,0.9714,2.0745,1 
1.7121,2.0228,1.7161,1.1022,1.7772,2.8006,1.8034,1.9748,3.2726,2.1534,0.6042,3.1342,0.8098,1.7993,1 
2.8973,2.876,2.6368,1.1352,1.8272,2.3345,2.4823,0.7849,1.6437,1.5592,2.4464,-0.2811,1.361,-0.4582,1 
2.2683,0.9549,1.7586,1.7995,1.67,-0.7586,3.0931,0.8494,0.3794,1.4625,3.0461,4.0583,2.024,3.7736,1 
2.4462,1.6897,-0.6564,1.7347,2.122,2.1168,-0.2886,1.6586,2.9693,2.8534,0.8903,1.3164,1.642,3.2204,1 
2.8956,0.8752,2.1339,2.6511,2.6769,0.988,0.2935,1.3132,2.5759,2.8413,1.6731,1.8859,2.1902,2.2617,1 
1.3896,1.019,2.9634,2.0651,1.3369,1.4739,0.6507,0.7667,1.666,2.2175,2.8681,0.9819,2.2452,2.379,1 
2.8878,2.4153,0.638,0.9869,1.3052,2.9816,0.8379,2.2137,0.8659,2.0549,1.4012,1.8504,1.7444,2.905,1 
* 
7.1149,1.4711,1.9371,3.33,2.0457,2.0578,2.185,2.8781,1.9017,3.7887,1.1217,2.3384,2.2639,1.1183,1 
7.3203,1.1305,1.5971,3.6888,0.1854,1.6628,2.4304,2.5008,0.0775,1.4669,0.9047,1.9299,0.745,1.8766,1 
8.7589,1.0264,2.3242,3.0444,3.0401,1.9151,1.2883,1.4898,1.8753,2.0782,3.1196,2.5939,0.0262,2.9588,1 
6.3318,1.2284,0.9528,0.4721,1.1181,1.5051,1.328,2.5303,0.8771,1.035,2.1509,1.9922,0.5437,2.1062,1 
7.91,2.2234,2.377,2.6817,1.8146,3.4806,2.7494,0.1343,2.8502,2.9662,3.361,4.0635,4.437,1.0516,1 
7.3191,2.8804,2.5394,2.3896,1.2254,-0.4115,1.2531,0.7107,3.1253,1.8975,1.9223,1.9967,1.2818,2.2141,1 
8.9348,2.9231,3.6907,2.5219,3.3307,3.2091,0.9539,1.4837,0.6817,3.1623,1.5276,2.0308,1.743,2.2894,1 
7.1885,0.4657,2.708,1.9442,2.3004,3.6019,0.7608,2.2079,2.3926,1.1504,2.4039,2.2611,1.8762,3.0509,1 
9.8246,2.8871,2.0803,2.14,1.4085,1.9305,2.6031,2.7225,1.7392,1.6771,0.112,2.8087,2.5456,3.4546,1 
7.4693,2.5707,1.9248,1.8948,2.1732,0.284,2.1167,0.9678,1.875,3.0895,2.1303,2.3149,1.569,2.7014,1 
8.3699,2.7476,1.3782,2.653,2.5288,0.4804,0.4491,1.6572,1.4206,1.8664,1.9894,1.9032,2.2165,0.5097,1 
7.2784,3.5279,2.5315,1.9759,0.4753,1.259,0.5686,2.7276,1.8983,2.5705,-0.2646,1.0703,1.8215,1.9315,1 
7.3822,2.2043,2.471,2.621,1.9395,1.9474,0.4835,2.2844,1.4301,2.8957,2.2102,0.3748,2.1711,2.1449,1 
8.5105,0.4583,2.7726,2.6392,2.9097,0.9225,0.9964,2.649,0.618,2.6137,3.4501,2.1876,2.8284,1.164,1 
9.5252,2.2226,0.3438,1.961,1.5519,1.9872,2.6816,1.9824,3.8693,1.7926,2.4888,3.1633,2.6194,1.8259,1 
7.1401,1.8415,1.0748,3.5931,3.3835,1.8016,2.7514,0.9263,3.0899,0.6104,3.3615,0.523,2.664,0.9494,1 
8.6489,1.3127,4.2075,3.1381,1.2007,0.974,1.987,1.4387,2.3121,1.3627,2.129,3.3829,2.4961,0.0781,1 
6.9689,0.7294,1.6385,1.9359,2.2098,2.6521,3.14,1.106,0.4458,4.254,0.9513,2.035,1.5234,2.4904,1 
10.2364,0.9031,3.1518,2.4157,2.1399,2.3336,2.4237,2.1,2.3644,1.3948,0.9579,0.9435,2.4779,0.7765,1 
8.5689,1.0469,0.8285,2.5014,2.3029,0.741,3.2793,2.1303,2.7037,0.8369,1.7992,1.617,2.6775,1.7707,1 
6.5414,1.0341,2.7458,2.5037,1.0045,2.8324,3.4399,2.259,3.204,2.6559,1.0254,0.5604,2.7855,2.0409,1 
6.9936,0.7468,1.3858,2.812,2.8424,2.4249,4.6829,2.4439,0.4298,2.1999,2.3034,3.1347,2.1344,1.9129,1 
7.7819,3.1074,2.374,0.6182,2.708,2.269,3.0885,2.5405,0.3514,2.9479,3.088,1.4404,1.894,2.1536,1 
8.1765,0.8593,-0.1156,1.6522,1.6047,2.5471,1.7698,2.2063,2.8249,3.3738,2.482,2.3236,2.869,3.1164,1 
7.4145,1.2356,0.7669,1.5965,0.9538,2.4927,2.1419,2.2989,1.2175,2.3349,3.3604,1.5344,1.7837,1.9707,1 
7.7181,2.8286,2.5417,2.6232,2.5694,1.57,0.9591,0.2984,2.8665,3.2288,2.6249,1.7131,2.6535,2.3844,1 
8.3867,3.3662,4.4338,2.2943,2.2078,3.3013,1.8855,3.5371,1.0142,1.819,3.0399,1.4384,2.9748,2.6752,1 
6.328,0.2094,1.6718,1.9396,2.6965,2.0223,0.3943,2.1573,2.5304,3.1537,2.6664,1.3152,2.3306,2.9808,1 
8.0335,2.0497,1.468,0.5298,1.3301,0.3849,-0.4683,1.6928,1.1447,2.2064,2.4895,2.8304,3.3189,0.3126,1 
7.5736,3.9316,1.8027,1.0705,1.3331,1.4784,3.3416,2.1786,1.1343,1.002,2.2682,0.9947,3.3672,3.7668,1 
8.7608,3.0903,2.0917,2.3388,2.979,1.4651,2.3681,2.8018,1.3842,2.3972,3.0446,1.4908,1.2635,2.7064,1 
10.0496,0.44,1.3049,2.9746,4.4693,1.7016,0.6368,3.2034,2.4688,1.8404,1.8792,1.2347,2.3307,2.0301,1 
7.7409,1.7736,1.8384,0.1455,1.9899,1.8249,3.5494,-0.4124,2.0887,3.689,1.9535,2.7673,3.2706,1.828,1 
8.1634,3.369,3.1936,2.3949,3.3295,2.38,2.1619,2.0041,2.2707,1.8971,2.1506,2.6063,1.2741,1.3106,1 
6.9681,2.4662,0.4409,3.4863,2.4058,1.9475,1.4498,3.037,1.2966,1.1497,1.1805,0.6563,1.6694,0.5211,1 
8.165,3.4063,0.5003,1.0048,2.0943,0.5488,3.6701,1.166,1.6908,1.9538,0.7969,2.0207,3.1059,3.3377,1 
10.1387,1.6671,1.6792,0.4355,2.51,2.0279,2.0424,5.0467,2.1928,2.1048,1.4042,3.7653,1.2341,1.0343,1 
9.8251,3.0771,2.8192,1.2115,2.1295,2.4478,2.8608,0.6496,2.4292,3.5713,1.5951,2.3415,1.1094,1.7918,1 
9.114,2.5352,3.95,2.3129,1.3854,3.769,1.8664,1.167,1.0316,1.5471,2.1498,3.0647,1.4963,2.1896,1 
9.3926,2.5479,2.6241,0.3169,1.3692,1.8902,1.4873,-1.874,0.3805,3.164,3.1016,3.8052,2.5795,1.2458,1 
8.2184,1.7453,0.0437,1.1648,3.1252,1.9528,1.1205,0.1442,1.67,2.6593,2.4983,4.1885,2.5095,0.3414,1 
6.145,1.969,3.8729,2.0536,0.9098,3.7412,3.4734,3.0298,4.3328,2.0343,1.5658,3.1663,2.5716,3.741,1 
6.9519,2.3592,2.249,3.8737,3.9382,2.0834,1.562,3.5074,1.6333,2.5208,2.6417,2.8499,2.8968,1.8428,1 
9.2815,3.3703,3.2061,2.2991,0.7448,1.9116,4.6077,0.2001,1.9224,0.4394,2.3484,2.3694,4.3123,2.9582,1 
7.1206,3.4176,1.2613,2.9714,-0.1001,2.5823,2.5558,0.6875,0.8528,2.0813,1.6606,-0.1008,1.9988,2.0187,1 
8.1599,1.2822,2.7801,2.9422,1.0276,2.4135,5.135,1.7624,2.4193,3.2276,2.2181,0.6678,3.7522,2.9763,1 
5.9664,1.5534,2.0576,1.8734,2.1566,2.6285,2.5434,2.6894,2.1803,1.5593,2.1073,1.7738,3.3109,1.7766,1 
7.6529,2.1567,2.3054,2.8465,1.1071,1.6229,1.9468,1.8672,3.6927,1.7311,2.5279,1.99,1.3919,3.2112,1 
6.5842,1.5598,1.7793,3.568,1.7873,0.9572,2.0532,-0.359,0.8922,2.157,1.0632,2.1611,3.2855,3.0491,1 
8.28,1.2625,-0.8308,-0.1061,2.3999,1.5874,3.7027,1.9995,3.0911,0.6466,2.4717,2.2453,2.248,2.2116,1 
5.9242,0.9153,3.3072,2.8469,1.8897,2.6516,2.25,0.3624,0.3742,1.3083,1.8794,0.3822,0.567,0.2408,1 
9.0516,1.7765,0.4291,2.477,3.4651,2.4619,2.7284,1.5689,2.2296,1.6731,2.5677,-1.0191,2.6904,2.9938,1 
8.6165,1.9984,1.8209,2.9804,1.9345,2.9161,4.0303,2.5004,2.8537,3.1653,2.9,2.9311,3.1435,1.8836,1 
6.7149,0.3821,1.0132,2.8888,1.0668,2.8227,1.726,2.4797,2.8365,0.4521,2.7514,2.7559,3.136,1.6991,1 
8.9707,3.2539,1.2399,0.0584,1.6031,2.9723,1.6019,1.8495,2.0527,1.3138,2.9161,3.5258,3.6111,1.6105,1 
9.0086,2.3986,1.5501,1.0392,2.2814,2.977,4.5015,0.8501,3.1248,2.5028,1.8395,3.4229,2.6531,2.4738,1 
8.9227,1.9784,1.8944,2.6743,4.1431,1.1583,3.3959,2.9968,2.475,-0.4843,1.1092,2.5541,1.5929,1.4381,1 
8.1616,0.718,2.883,3.3222,1.0017,2.3522,2.5425,2.3582,2.8163,3.405,1.932,2.686,1.1493,1.6846,1 
7.0523,2.5409,1.7022,2.4071,2.7715,4.0122,2.5013,1.6032,1.954,1.4822,1.3522,-0.7188,0.9813,3.6827,1 
7.1975,2.0341,1.864,1.0946,3.3709,0.5118,1.7529,1.9543,1.3771,2.8912,3.2068,2.1796,1.3315,3.7982,1 
6.9558,1.7321,2.1159,0.4387,1.613,1.0705,-0.1805,2.5102,2.1671,0.0657,2.2422,0.4861,1.6344,2.5783,1 
6.4992,0.941,1.342,1.7539,2.1795,1.3739,1.2257,2.0925,1.3139,2.3205,2.32,0.253,3.7624,-0.0467,1 
9.1681,1.5586,2.2895,1.1121,1.4195,0.6475,2.5887,1.8795,2.4219,2.2342,1.8957,1.7073,2.3208,1.6377,1 
6.8419,0.6109,3.3021,1.1727,3.2016,2.245,1.9999,1.6708,3.4295,2.5882,2.3665,0.8692,4.1545,2.038,1 
6.7004,2.6308,1.3808,1.1309,0.2002,2.8042,2.9115,0.5287,2.62,2.5347,2.6795,4.5144,1.3653,2.3959,1 
6.7899,1.0451,2.2758,3.9042,1.4894,2.556,3.1642,1.3888,2.1702,1.7286,2.3411,0.1575,-0.0074,3.1392,1 
8.6514,1.6778,2.8061,2.3338,1.205,3.0466,3.2581,1.7493,1.9456,0.7991,2.2928,2.2994,3.0096,1.3878,1 
7.9768,2.2753,3.3483,2.4488,1.0543,0.578,1.9771,2.8607,0.6272,1.2646,1.764,1.3529,2.6876,2.0217,1 
8.427,3.4559,2.1525,0.6369,3.1451,1.3544,2.0192,2.3105,2.5231,2.5505,3.8012,2.7451,2.7494,1.7696,1 
7.8735,2.1937,1.9116,2.8919,2.3118,0.0751,2.8585,1.7931,1.9309,0.2695,2.9601,2.866,2.5553,2.5809,1 
7.9448,0.9851,1.0881,1.8984,1.2549,0.7135,1.3612,2.9796,0.793,0.7462,2.294,4.1393,2.5525,2.6292,1 
7.9457,1.0669,3.2222,1.6703,2.8019,2.9888,2.1826,1.5966,1.7063,1.1343,2.9918,0.8377,1.5181,1.9741,1 
7.473,2.8711,3.8421,2.3269,2.5267,1.2333,2.9557,1.8406,1.1553,1.1037,1.6467,0.1767,3.0724,1.3822,1 
9.8218,1.7176,2.4672,1.7269,1.8454,0.9814,1.8318,1.4142,1.6702,1.3372,2.5182,1.1172,3.3277,2.2945,1 
9.4772,2.6407,1.842,2.5579,1.6738,1.3478,4.1537,0.7809,0.624,1.8004,2.0863,2.3036,2.3052,0.5513,1 
6.7948,2.0621,2.5003,3.5063,2.695,0.6605,0.9208,2.0654,0.8035,4.0625,2.6513,1.9789,0.9068,2.3859,1 
7.0204,1.7634,1.9786,3.0752,1.4415,1.9655,0.5517,3.1667,4.2963,2.1278,0.8988,1.5465,1.5438,2.6557,1 
7.223,0.456,3.4479,1.8221,1.4734,2.1104,1.5022,1.355,0.4553,0.8932,2.0982,1.8539,3.0051,1.958,1 
8.9846,2.2902,1.4397,1.845,1.0532,0.923,2.7771,1.9095,1.914,1.6888,0.805,2.7067,2.7576,2.9609,1 
8.1876,2.164,2.5114,1.806,1.8173,2.2382,2.4317,1.6186,3.2302,2.7427,0.7598,1.2897,2.1202,3.2133,1 
8.2016,1.7801,1.5451,1.6638,1.2694,4.1417,2.8364,2.183,1.9116,2.0155,0.8469,2.7688,2.814,0.708,1 
8.3918,3.2235,2.64,0.8602,3.5915,2.852,0.419,2.8362,2.5078,1.8825,2.2238,0.9815,1.2963,0.8498,1 
6.8314,1.7754,2.6982,1.7157,1.5379,0.4045,0.77,0.5747,2.294,2.2081,1.2953,0.5284,0.994,1.8537,1 
7.0743,1.633,1.0485,1.7631,2.2632,2.3859,2.3914,2.6278,3.4525,2.1783,1.6161,3.0719,2.6823,1.6387,1 
8.8611,1.8134,3.3402,2.8618,2.4762,0.9959,0.6729,2.467,0.8295,2.5112,1.6967,0.4424,0.6874,2.3189,1 
5.2439,1.1535,1.5046,1.844,1.9369,0.8813,2.5574,1.2551,1.4793,2.2366,3.7456,2.6431,1.9969,1.8633,1 
7.5888,1.8776,2.8494,2.7678,2.5945,2.342,2.7526,2.2808,1.3345,1.2776,1.9911,1.0218,0.4466,2.2228,1 
7.1354,2.6726,1.9148,2.9992,1.0748,1.1308,1.8342,1.6161,2.6181,2.646,3.3328,1.2277,1.945,3.0439,1 
9.2376,1.3303,2.2394,0.7908,3.7942,2.8309,1.7645,3.3684,2.7403,3.0333,3.6325,1.6119,1.1013,1.7169,1 
8.7145,0.4709,1.3266,0.962,2.1459,1.7873,1.4782,1.039,1.0313,2.0726,4.0154,1.7171,1.5077,2.0307,1 
7.3812,1.565,2.6062,2.4004,2.0986,4.116,1.7201,1.7355,0.9733,2.6571,1.6919,1.052,0.113,1.9631,1 
8.8764,1.8479,4.4713,2.1226,1.3071,0.533,1.571,2.2032,3.0771,2.5355,1.1454,0.63,0.602,2.4392,1 
6.6312,1.6753,2.115,2.2743,2.4251,2.5706,1.9422,1.1747,1.9719,2.5491,1.3473,1.6076,1.1927,1.6421,1 
7.2939,0.7797,1.7555,2.2878,3.4712,0.5179,0.2594,1.4172,2.0351,2.6109,3.4862,2.2269,2.7463,2.1951,1 
10.1869,3.76,1.7991,3.6532,2.5789,2.3479,0.923,3.1869,1.9878,3.0572,4.564,2.3607,1.6017,2.4117,1 
8.1878,1.7274,2.4603,3.3677,2.5462,0.8745,-0.444,3.853,0.1362,3.9882,1.9825,3.4422,2.0153,2.0933,1 
8.4139,1.0212,3.1052,3.1688,2.9124,1.6185,1.9868,2.3813,2.2863,2.5676,2.146,0.7075,2.5589,1.79,1 
8.5494,2.2321,2.5767,1.0811,0.801,1.3755,3.3197,3.5299,3.2381,1.2522,1.2064,1.5853,1.9624,3.4544,1 
6.9951,0.7333,0.6505,0.8336,1.994,2.5077,0.3813,0.8157,2.1181,0.7644,3.2314,1.0948,3.93,2.1954,1 
6.7835,1.9896,2.7235,2.7827,0.2561,1.8233,0.6959,1.8299,2.0118,0.5612,2.3787,1.5636,2.7072,1.3952,1 
* 
5.4077,2.8408,2.5758,2.1995,2.7433,1.7302,3.0387,2.1393,1.1908,1.0737,3.3399,2.3365,1.5496,3.3488,0 
6.9388,5.0307,1.0033,3.7347,1.2868,2.8947,1.5439,1.865,3.0933,3.4031,2.4473,1.5811,1.0933,-0.0352,0 
6.0067,2.8915,1.761,0.9935,0.909,2.3213,3.8101,3.0736,1.3422,2.4997,1.3535,2.0022,1.7526,0.0218,0 
6.1557,4.4546,3.3854,1.8862,1.8755,-0.4906,1.9246,1.697,0.927,0.7546,0.6325,2.6621,0.9877,0.9026,0 
4.9266,3.217,1.3229,0.6333,1.9172,1.9355,2.3541,2.535,2.0166,1.8711,1.8373,1.7466,3.2151,2.2658,0 
5.9188,3.9249,3.289,2.0934,0.5359,1.9354,0.5509,3.2363,2.1694,3.5312,0.6339,0.1417,1.0928,0.8763,0 
5.2218,6.0016,3.5412,3.1811,3.6075,2.2465,1.0233,1.3441,1.2468,2.503,1.6372,0.8126,1.4192,1.0706,0 
4.9025,3.2847,2.2798,4.1091,1.5688,0.373,1.1356,2.206,3.0134,1.5631,0.412,1.6157,2.0375,2.0467,0 
4.8905,3.5329,3.2319,2.2746,2.6987,2.1326,1.9262,2.3284,1.4318,2.8687,2.3139,1.7835,2.2618,2.8109,0 
4.4854,5.0147,3.4155,2.2811,-0.4955,0.9582,0.2536,1.608,3.3587,-0.1349,1.6806,1.5209,0.6746,3.1754,0 
4.5884,4.6791,3.9764,2.6827,1.6765,1.2669,1.1502,0.6652,2.6651,3.2166,0.8933,0.2897,2.5014,1.4948,0 
4.3875,2.5529,2.5101,1.1386,1.1536,2.2076,2.5994,1.6898,1.5084,3.3709,0.542,0.9913,-0.6999,2.6557,0 
5.8543,2.829,0.4084,2.9789,3.4912,1.6705,0.1525,2.1106,1.8129,2.827,1.6604,1.5279,0.6048,3.6428,0 
4.6547,2.6129,1.3123,3.4917,2.3964,1.6673,1.7305,2.1052,2.2531,3.1915,2.0841,2.7687,2.4967,0.4655,0 
5.1334,2.9354,3.6017,3.1683,2.4455,1.8418,0.9134,2.0617,2.2156,1.8978,3.6096,1.7978,3.2216,0.9255,0 
2.8122,3.4124,4.3172,1.6624,2.6268,2.5914,1.9157,3.2968,2.3672,3.0744,1.7226,1.2997,2.4966,0.3558,0 
2.0769,4.5549,2.0407,2.9431,0.3563,3.9465,1.5768,0.9796,2.578,2.745,3.1109,0.6298,0.8513,3.282,0 
6.0173,5.4144,2.1999,2.2956,3.8932,3.1564,2.9275,1.5388,0.2983,2.3172,0.397,2.0599,1.2356,1.2723,0 
4.5038,2.2106,1.1807,3.8072,2.9023,1.9017,2.2979,0.1178,1.9383,2.5545,1.7757,1.5288,-0.6552,1.8419,0 
4.4173,5.0228,1.9458,2.8218,3.3482,3.5252,0.9976,0.481,2.5996,3.2187,3.1208,2.4066,1.8046,1.5446,0 
5.1399,4.0012,1.123,3.1331,3.2485,0.5656,2.4755,2.0224,3.1487,1.6325,1.8086,3.5305,1.6161,4.0704,0 
4.3593,3.5041,1.3357,1.8939,1.434,1.7377,1.9797,1.3192,0.6674,3.3786,2.8631,2.3219,3.0235,3.0622,0 
3.5989,3.1223,1.2593,1.6153,3.108,1.9499,1.6884,3.1354,2.2804,0.1974,3.4332,3.2077,3.1815,1.2762,0 
7.0757,3.1965,0.1581,3.1255,2.1902,3.2323,2.9976,1.8562,2.4679,2.5518,1.5762,0.9152,1.8548,0.5689,0 
4.9906,3.6296,1.3674,2.1853,2.5283,2.108,3.741,0.7245,1.8003,2.3228,2.4275,4.4632,0.75,2.0851,0 
5.8288,3.4475,1.3063,0.903,2.6021,2.5142,0.7887,0.8251,0.195,1.5146,2.9389,2.022,2.8134,0.7089,0 
3.9724,4.3806,2.0063,1.4801,4.2093,1.7789,4.2491,2.3078,0.6475,3.1081,1.0831,3.0039,1.7284,1.2443,0 
3.8159,4.3268,2.7508,3.0382,-0.6135,3.597,2.0981,2.0349,1.9847,1.4864,2.9052,1.1042,2.1289,1.7724,0 
5.5325,2.7621,-0.0061,1.477,0.1892,1.5521,1.8264,1.4843,2.1082,0.6004,3.3164,2.6043,3.2453,1.9548,0 
4.839,4.2576,2.2984,3.3163,2.4518,0.1477,1.9738,0.9501,2.9886,0.98,1.3915,1.9641,1.2559,3.0773,0 
5.6934,4.2055,2.1233,1.8692,-0.1478,1.4067,1.7097,1.4123,2.3616,2.0236,2.2388,1.3629,1.0506,1.1553,0 
4.9882,5.188,0.2759,1.7477,0.6177,1.2487,1.5288,2.422,1.4051,2.8913,0.4108,2.9699,1.8023,-0.5558,0 
5.559,3.424,0.284,0.0706,2.6668,3.0576,1.1093,2.9,1.5653,3.561,1.9362,1.9832,1.0702,0.8651,0 
5.6547,4.822,2.378,3.7752,4.2449,0.9956,1.4862,1.6434,0.5305,2.3654,3.3931,2.0977,0.799,2.6098,0 
5.4733,4.4753,3.4406,0.547,3.8561,1.3254,2.3083,0.8813,2.4334,0.4398,1.7483,2.3411,1.3009,2.7745,0 
7.3291,3.9091,0.8438,1.4677,3.5817,0.4684,2.165,1.426,1.5505,2.6044,0.5,2.251,2.0021,2.0403,0 
5.4084,4.5781,2.5712,3.0246,1.2,1.4679,2.754,1.7554,1.359,1.7694,-0.1185,1.1385,1.211,1.4287,0 
6.0807,5.3321,1.7725,2.2968,0.8395,2.4617,1.2749,2.3382,2.1169,3.6881,0.8827,1.0697,3.9134,1.7272,0 
6.9582,2.7977,4.5035,1.8547,1.9768,2.4538,1.4092,2.7225,1.1335,3.2417,0.7197,0.8473,3.6529,1.7367,0 
6.9038,3.53,1.8918,1.6144,3.2422,2.4919,1.6608,1.843,2.3793,2.8329,2.6183,1.005,0.0067,3.0229,0 
4.0883,3.8779,1.5246,3.8588,0.7697,3.2585,3.4876,2.6451,2.1113,1.295,4.4947,2.3822,2.4251,1.4173,0 
3.1321,4.6965,1.9923,2.7175,3.0782,1.3195,0.7465,1.5104,1.1335,3.1218,-0.0621,1.9338,0.3897,1.2378,0 
5.4718,5.8587,0.3254,2.4425,1.9753,2.5595,1.8318,2.5945,2.232,3.4228,2.1956,0.9892,1.7757,1.3466,0 
4.4583,4.8111,0.6573,2.309,2.8909,1.4938,1.1528,1.4236,1.6846,2.0764,2.1769,2.6691,2.7453,2.7873,0 
3.9862,4.3448,2.1397,2.1204,0.8735,1.1697,2.624,1.591,0.5335,1.1319,2.2901,2.6929,2.371,2.6754,0 
5.4808,4.7459,2.2051,3.0004,1.4688,3.1413,1.6619,1.1737,4.1573,2.9747,4.5137,1.3801,3.7974,3.4185,0 
3.8485,4.3373,2.6143,0.4302,1.2533,0.7442,1.8192,1.2287,3.6995,1.6981,3.9426,1.0552,1.6902,2.7224,0 
6.2374,5.4083,1.0437,3.4116,2.6045,2.4529,2.2573,1.2466,2.4047,1.6808,1.6699,3.4497,2.365,1.1573,0 
4.2398,3.3543,1.4087,1.2111,1.293,0.9529,3.4436,2.5173,1.8842,2.9537,0.7073,1.4744,2.1734,1.438,0 
6.286,3.2572,2.9715,1.8129,3.5904,0.8273,0.8895,2.9737,0.77,1.14,2.9408,1.6303,2.4468,3.6995,0 
6.9431,4.6992,2.9941,1.0575,2.3375,1.8721,1.8614,0.3621,1.9028,2.6374,1.1716,1.4043,1.1945,2.1745,0 
6.9155,1.9463,2.627,1.1909,1.9321,1.9631,2.1431,2.5166,1.7258,2.8897,1.1024,2.1906,3.2877,1.8064,0 
4.8861,2.8936,2.3564,3.3546,0.9128,3.5529,2.9289,2.7628,2.0696,0.5308,0.1689,1.6255,3.0136,3.6022,0 
4.8615,5.2363,2.8358,2.2032,2.3491,1.869,2.7553,1.6547,1.9625,2.2997,2.3331,1.4781,3.6405,-0.6769,0 
5.4468,4.2883,2.4457,0.69,0.5288,4.022,1.016,1.7786,2.0817,1.6132,2.6612,0.995,1.7384,3.1137,0 
6.9983,4.4282,2.4481,1.7541,2.1753,2.3535,1.0559,2.2393,1.7447,3.0084,2.1757,2.4376,1.6833,2.3502,0 
5.7663,2.7732,2.2945,2.5439,2.0448,2.7628,2.5718,2.3687,2.1327,0.9301,1.801,2.8518,2.5157,1.013,0 
5.4039,3.1006,2.6485,3.2593,0.8367,0.729,2.9802,4.2199,1.7189,2.3927,2.6208,2.3571,2.4898,2.045,0 
6.2056,3.6213,3.3921,1.862,1.1961,1.676,1.5954,2.4998,0.082,2.8599,1.0601,0.7204,2.2815,2.3103,0 
6.1425,3.204,0.4729,2.3118,3.6899,3.7749,1.5101,1.8755,1.8195,4.8642,2.7893,0.5029,0.8629,2.2507,0 
5.6103,4.3473,1.9595,2.0322,1.0765,0.1565,3.0325,1.5176,3.6643,2.5389,0.9312,1.7648,1.6982,2.8959,0 
4.4259,3.2465,1.1642,3.442,0.8751,1.8699,1.8769,0.403,2.2045,2.8201,1.3334,1.8102,1.7872,2.1758,0 
4.3904,3.5102,2.8911,2.2217,2.1837,1.8131,1.9589,3.1489,2.1115,1.6044,0.7627,1.9663,1.1797,2.7026,0 
6.2195,3.2488,2.7414,2.0282,2.3504,2.9551,2.7084,1.8468,1.8997,0.3881,0.5139,2.6333,2.4215,3.6493,0 
5.5472,4.6135,2.477,2.5167,1.7099,-0.1066,-0.0547,0.9832,1.2133,2.0686,3.5134,3.8286,1.8703,3.2684,0 
4.6093,2.5732,2.6322,2.7408,1.3116,1.3775,3.0029,1.7878,0.1875,1.5525,2.1416,1.552,1.8665,0.9996,0 
5.794,3.969,2.8046,3.6479,3.9122,0.8011,1.7997,2.4644,2.2318,2.6369,2.7928,1.3752,1.1591,1.9022,0 
5.2591,2.495,1.7472,2.2483,2.0444,2.5453,2.028,1.393,2.9558,2.0766,1.012,0.7288,1.4618,2.4882,0 
7.0151,4.5292,2.957,0.8772,1.7564,2.3775,2.6804,3.6507,2.9873,2.4052,2.8559,4.584,1.2674,1.8243,0 
6.2176,4.9753,0.7107,3.0353,0.9349,1.9115,1.0466,2.0234,0.0301,1.1198,1.3312,2.5935,1.2733,3.8218,0 
4.3637,4.1916,1.6659,2.0123,2.0407,1.1914,-0.131,1.4932,1.0594,2.2219,1.4278,2.0612,1.3677,0.6896,0 
4.8495,5.4857,3.9015,1.4749,0.6132,1.1677,2.2566,1.723,2.6804,2.2764,3.537,1.4297,3.7003,2.2527,0 
4.2007,3.9984,0.1231,2.2719,0.2966,2.2912,1.7464,2.1857,2.7127,2.4047,2.8344,1.3253,1.3374,2.3651,0 
4.7775,2.6203,2.1948,2.7004,2.1155,1.663,1.6161,2.3197,1.6661,-0.2086,1.0494,2.0291,3.0332,1.6226,0 
3.4999,6.5912,2.8694,1.6388,4.1915,2.6634,2.1372,2.1536,1.9287,1.0153,2.3733,2.5965,1.9955,3.57,0 
6.4514,3.5539,0.5371,1.7633,1.2123,1.7259,1.3654,4.7635,1.5062,1.3311,2.5974,3.8773,1.3548,-0.1665,0 
4.3671,3.8155,4.3605,2.1846,0.7596,1.3252,2.9382,1.2743,0.1459,2.1102,3.0136,0.4729,1.9827,1.41,0 
4.8055,4.5994,0.9932,0.6913,-0.0651,2.2652,2.5228,1.4897,2.1642,2.0738,2.1255,1.0457,4.0774,2.3097,0 
3.2315,3.6056,2.7286,2.5262,3.179,2.5861,0.2544,2.3874,4.4366,3.1601,2.0105,3.0093,0.6914,0.8539,0 
5.9275,4.0942,4.0464,3.1127,3.0136,1.7147,0.9634,3.2124,2.5118,1.2698,1.0836,0.927,0.6468,1.7198,0 
5.0978,2.7298,3.2827,2.3016,1.2949,2.0333,1.937,-0.4278,0.4316,2.0071,2.3225,1.127,3.3619,2.6429,0 
4.478,3.423,2.1266,1.9624,1.464,2.8811,1.5887,2.7385,0.6148,1.3922,3.1024,1.4487,2.1231,2.6411,0 
4.8316,4.4647,3.8364,2.6956,1.5563,2.267,2.6218,1.0424,1.66,3.4107,1.1457,2.7253,1.9525,0.8732,0 
6.9082,4.1434,1.7358,1.9395,1.8841,3.0961,-0.0106,3.0573,2.3128,2.2847,2.7144,2.5478,2.0537,2.2569,0 
6.3238,2.6115,3.8912,2.316,1.1314,1.4277,2.4098,2.347,1.2609,2.7784,1.1352,0.909,3.6328,2.9129,0 
