Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Class
3.9126,9.8439,2.8975,2.3227,1.5904,1.518,2.5538,2.6669,2.6312,2.7087,0.7692,1.6894,2.2288,1.3323,1 
2.0261,10.1899,0.275,4.0698,2.5465,1.3703,1.4677,1.5571,1.4463,2.8126,0.9613,1.7866,1.598,2.9726,1 
2.1218,10.3327,0.9756,2.9354,1.2497,1.2174,1.3388,1.0128,2.4013,1.2508,2.8891,1.9284,1.8053,2.3844,1 
0.8944,10.2495,-0.0105,3.5318,1.8981,1.8372,1.9543,3.4327,3.5158,2.3001,1.7727,-0.3755,1.8717,2.1603,1 
4.07,8.8149,1.5394,1.6259,2.4272,1.8543,2.6686,1.4881,1.1517,1.7524,1.3681,2.8843,1.5942,0.3609,1 
1.0684,9.6692,2.367,0.9165,2.5086,2.0604,2.507,0.7625,1.0687,2.5687,1.9349,1.5003,0.8436,2.6067,1 
4.4798,9.0065,2.1726,2.2001,3.4337,1.8538,1.9832,3.1283,1.7732,2.7741,4.37,2.0065,0.7205,3.0091,1 
3.355,10.1785,1.8734,1.2718,2.5368,2.8014,3.4681,0.9628,3.1719,1.9315,4.435,2.5277,2.4958,4.1705,1 
1.998,10.9789,0.9855,1.4029,2.3869,4.0372,1.9011,2.1317,1.2668,4.1494,3.3643,1.4693,0.5554,2.6667,1 
1.1947,10.3088,2.656,1.2579,1.4033,2.6949,3.035,2.1801,0.9298,1.1301,2.3455,1.2386,0.346,1.8638,1 
1.373,10.2461,3.4961,1.494,2.3612,3.4298,1.7189,2.8058,1.2071,1.8738,1.1816,0.7825,1.1726,4.4406,1 
3.1033,8.4186,1.2963,2.9299,2.5986,1.806,1.8573,2.9608,2.1618,2.6376,2.8863,1.2475,3.8644,2.1244,1 
2.6452,10.9747,0.0092,2.3763,1.5305,0.428,2.3917,0.96,3.323,0.4569,3.4226,4.075,1.1816,2.4151,1 
3.2062,8.4172,0.8704,1.018,0.5562,2.6399,3.6024,2.7403,2.0005,0.7284,3.4171,3.5964,1.2931,2.5423,1 
1.409,9.5494,2.6621,2.1163,1.9165,2.2413,2.759,1.9165,1.4202,2.1409,2.6688,2.7084,2.7341,1.4571,1 
1.6949,10.4577,1.5522,3.0583,2.9295,2.0271,0.9406,2.4359,2.1771,2.7825,3.0296,2.1534,3.8829,2.6712,1 
1.8554,9.2499,2.6274,2.0023,0.7737,2.8427,4.0603,2.3034,1.0837,2.112,1.4955,1.8946,1.5634,1.8468,1 
1.0481,8.4147,1.9505,2.6825,2.6596,2.7013,2.5793,2.5023,-0.1228,2.5206,2.6303,1.7825,1.4612,2.3268,1 
2.1152,9.8296,1.3965,1.0864,1.3052,3.5306,3.2664,2.0111,3.3662,2.3148,1.8299,1.0256,0.9343,2.0087,1 
1.2892,9.8216,1.2684,1.7331,1.0486,2.2013,1.571,2.7357,0.7867,-0.0265,3.1446,0.0198,1.2782,0.6906,1 
1.8003,11.0346,0.8291,2.1265,2.5275,1.3863,0.4099,3.2641,2.1131,1.2125,2.4971,1.8807,1.3529,3.7597,1 
1.5165,10.6884,2.0964,3.5266,1.2582,0.5517,1.3232,3.1999,1.5193,0.5418,2.7232,2.2783,0.4155,2.4806,1 
1.4247,9.5989,3.8283,3.8923,3.2164,1.6771,2.5296,-0.0674,1.2284,2.1198,1.4954,2.3737,2.3993,1.5549,1 
2.5865,9.1914,-0.41,2.5356,1.4228,2.1779,1.208,0.5999,2.7425,2.3884,1.8812,2.7748,2.0934,0.863,1 
2.4494,9.0481,2.2871,4.0024,-0.797,2.5336,2.5385,1.2556,3.8844,3.0507,1.8431,2.5064,1.9125,3.349,1 
2.7447,12.4538,1.8625,1.9029,1.132,3.2346,0.4086,0.8995,1.7641,2.3358,0.7986,0.829,2.7851,2.5358,1 
4.6151,10.6633,0.7357,0.8722,-0.4384,2.1517,4.1706,2.242,3.4442,2.5575,2.1645,2.7398,0.6602,1.5585,1 
2.4136,9.2617,1.2308,1.0744,1.8667,0.7615,2.4914,2.3829,3.2391,0.7352,1.0268,2.0073,3.0219,2.6641,1 
1.1033,9.0045,2.3752,3.2593,-0.4357,3.0069,0.1107,0.7343,1.459,5.0376,1.6649,2.3227,1.8829,2.6327,1 
-0.2501,9.5624,2.3217,2.0448,1.6918,3.3225,2.0128,2.4811,1.4533,3.7662,1.7347,0.6923,1.5966,2.2338,1 
1.1775,10.3644,2.6615,3.054,1.9924,1.9557,1.8885,1.7448,3.0204,1.4826,1.5228,2.0018,2.8872,2.7496,1 
3.4562,9.1337,3.6929,2.4662,0.1167,4.6385,0.4013,1.7312,3.0813,2.3028,2.3592,1.3098,1.8783,2.1495,1 
1.9321,8.2224,4.5265,1.6364,1.3794,3.0518,2.8475,3.8668,1.1456,2.2316,1.562,1.6323,2.3582,1.8751,1 
1.8878,9.8289,1.4162,1.7939,2.8968,1.8424,0.7883,2.0752,3.5335,1.5314,0.3969,2.393,0.6932,1.9053,1 
2.3509,9.0872,2.5928,2.8405,3.6305,2.5478,2.4261,-0.1231,2.9189,2.5095,2.157,1.693,0.7941,4.4569,1 
1.3587,8.64,2.5056,1.7433,2.0572,1.8858,0.8371,0.2653,2.4298,1.7131,0.2224,1.4167,1.4303,2.954,1 
2.4365,9.9467,1.9081,4.2511,0.1098,1.041,1.5667,4.2964,2.5794,2.5811,1.5215,2.3984,0.2831,2.3872,1 
0.8143,9.8326,2.036,2.9278,3.5252,3.327,0.72,1.8646,1.8377,2.9897,2.3207,1.6639,2.713,2.7888,1 
2.6122,9.8244,1.6887,2.0285,3.1166,0.6174,2.8842,2.8035,1.7736,1.8726,2.0748,1.5355,3.7558,2.2009,1 
1.8403,10.9836,3.4234,1.6647,-0.0947,2.2986,1.7383,2.5019,2.9393,2.5301,2.0595,2.9944,2.3114,1.0959,1 
2.3857,11.9745,4.1801,0.7283,0.2852,0.8244,2.0214,2.7725,4.176,3.4735,2.1975,0.5708,1.3554,2.6323,1 
1.9357,11.2686,2.6601,1.0088,2.2446,0.5704,2.0054,1.9677,1.1918,1.5362,2.1719,2.6406,2.4054,2.2643,1 
1.5436,9.4515,1.9319,2.9299,3.0516,1.5028,1.4449,1.5952,2.0209,2.6004,1.982,0.7629,1.8139,0.6616,1 
1.5374,9.5227,0.796,1.0513,1.6964,1.3543,2.4606,2.4554,0.4817,1.7132,-0.2562,-0.1706,2.8493,1.5391,1 
0.7672,10.0601,3.3502,3.6152,2.9224,1.4522,2.5079,1.2629,1.7293,2.4722,2.141,2.9914,2.5324,2.2313,1 
1.6404,11.1061,3.9259,1.6782,1.0075,0.9769,2.0313,0.6308,-0.203,1.9552,3.1284,0.8678,2.6569,1.3621,1 
3.2497,8.3033,1.9304,0.2473,0.1189,2.0513,2.7278,2.7827,3.1415,4.1233,1.089,2.0391,1.8788,-0.1806,1 
1.5271,10.0924,2.9521,3.0593,3.1074,2.2316,2.187,3.1272,3.519,0.701,2.2098,2.0089,1.9887,2.8951,1 
0.2556,11.1019,3.0109,3.517,3.161,2.0526,1.1641,0.1026,1.9612,0.5241,3.0324,1.6069,2.106,2.0833,1 
2.6574,10.3805,2.3415,2.5377,1.9095,1.1846,3.5863,2.53,2.4341,2.4603,0.905,4.0628,0.9171,2.4702,1 
2.4371,11.1749,0.5973,2.4203,2.2061,2.7273,1.6369,1.0664,-0.0049,1.0673,3.5345,3.3733,2.9315,3.8881,1 
1.4518,9.8196,-0.4627,0.7862,0.0695,1.923,0.8057,2.4442,0.054,3.8315,2.9931,3.0957,2.2441,1.3547,1 
2.0106,9.147,3.5356,2.7125,2.5557,1.5823,1.7804,3.4281,0.727,3.2044,2.6218,0.4785,0.9521,1.0856,1 
1.1336,9.14,4.0724,2.873,1.3915,0.5986,2.3255,2.4244,1.7536,0.9555,1.7557,-0.6923,3.4652,4.3682,1 
0.2427,9.6421,2.7619,2.4602,1.4264,1.0017,0.9756,2.0958,1.2551,1.7056,0.7675,4.2048,3.098,1.8337,1 
2.6586,11.0413,3.1208,1.5513,3.2894,2.5708,1.6341,0.7032,2.5866,1.9393,1.3169,3.2178,2.7307,3.7482,1 
2.7679,10.1411,2.7415,3.4899,0.5834,3.1805,2.719,1.6271,1.7296,2.2651,1.0489,1.7347,1.0665,2.7707,1 
2.7379,10.5488,0.3607,1.8682,2.8228,2.6485,1.7512,1.8627,-0.1219,3.0895,1.0035,2.9448,1.2846,2.2698,1 
2.9007,11.3139,2.0263,2.884,0.4624,2.1066,2.7316,1.3812,0.4413,3.8199,0.3684,2.3396,3.4181,0.9642,1 
3.1035,8.8828,5.2813,3.4695,3.444,2.5784,2.1705,1.6317,1.8259,1.0925,2.8388,2.491,4.0852,1.5462,1 
1.6128,8.5162,1.8201,0.5766,1.4602,1.6159,1.1944,1.9963,2.8456,0.4319,0.7454,1.1218,2.3895,2.2564,1 
2.9543,11.2218,1.8049,2.432,2.6795,3.2745,2.038,2.0385,2.0665,1.7589,1.7678,1.768,3.1433,1.4522,1 
4.3538,9.4887,1.6452,0.3307,1.6207,2.1307,3.1101,3.2874,1.6111,2.5675,-0.0099,2.3405,1.3212,2.3955,1 
2.159,10.0742,1.8132,0.5105,3.1442,-0.1544,2.804,0.4743,-0.0956,2.6046,2.8405,4.2693,1.4838,1.4913,1 
1.9545,8.7724,2.5855,2.4968,2.6185,1.8788,0.9299,2.9581,1.0039,1.9137,1.3439,1.1663,1.1855,0.8851,1 
3.2399,10.5779,1.6889,1.6879,0.6698,2.4829,0.8608,2.5214,2.5631,1.3987,3.6129,0.4548,2.7402,1.3335,1 
0.2861,11.1487,0.8998,2.2659,2.3093,3.28,2.7297,2.389,1.6099,2.6834,2.7213,3.417,0.3372,0.6338,1 
1.6244,10.9276,2.7919,1.5528,2.0366,2.4959,1.1963,1.7433,2.7427,-0.6245,0.7129,0.9351,1.8762,1.5233,1 
3.6466,10.23,3.4533,1.4095,1.0093,2.3878,1.6663,3.2726,1.7405,2.0935,2.158,1.0803,1.472,2.6926,1 
1.6654,9.9164,0.0308,2.5622,1.8538,2.8115,-0.3075,2.7783,0.5175,2.8994,1.3566,1.6956,1.2192,0.6209,1 
2.1109,9.0495,1.909,2.6384,1.493,3.9257,2.021,1.2608,2.2376,2.6678,2.7393,0.6262,0.914,2.6232,1 
2.413,9.48,2.0862,1.245,2.0127,1.6221,2.2002,0.5396,1.49,1.9446,0.4515,3.1292,1.1166,1.5525,1 
2.6154,7.8651,3.0918,1.6891,2.7507,3.1416,2.1407,1.7745,3.0899,1.3027,2.1353,4.0288,3.2107,0.8624,1 
1.5134,9.3178,0.9704,1.1644,3.4514,1.6942,1.5758,1.6914,1.8363,2.5645,2.0951,1.7843,2.667,1.0196,1 
4.0042,10.4632,2.8732,2.5833,2.6641,4.2967,3.3631,3.1208,1.6885,2.3989,3.6733,1.8034,2.4512,1.8804,1 
0.8475,9.3826,1.8833,3.3083,0.7967,2.9062,1.1028,2.4112,1.1328,2.4274,2.8186,1.7222,1.7352,2.5062,1 
1.0809,8.4923,3.2161,0.7233,2.113,1.4709,2.2964,2.2848,3.7391,1.6366,0.9764,1.601,2.6082,1.2237,1 
0.5782,9.6784,2.7227,3.2763,0.9294,1.7699,2.3748,2.0239,1.9384,1.6312,1.3522,0.1711,1.8636,0.706,1 
0.7509,10.7034,3.4337,2.3495,2.0793,3.7847,-0.0252,2.3432,-0.0023,1.5784,2.7426,3.5239,2.9247,0.3946,1 
2.0449,8.1042,-0.0274,1.9732,-0.6257,3.1268,2.1396,2.2297,0.2009,0.5744,3.5824,3.1532,3.7025,1.9609,1 
2.7567,12.2363,3.3589,1.6641,2.8949,2.1453,2.5414,1.2834,1.7561,3.0203,2.8726,2.1052,2.4338,2.8,1 
0.5169,11.1922,1.7465,3.3049,2.813,1.1696,2.3424,3.6924,3.7083,2.1151,3.3504,1.9972,0.7845,1.3562,1 
1.7582,9.9551,2.5028,1.9894,2.3524,1.9514,1.2114,1.0171,2.3558,2.4147,3.2518,1.6077,1.5264,2.7014,1 
3.3636,9.3411,0.9042,1.4821,4.1067,1.538,2.2287,2.7199,1.1288,2.1638,1.7412,2.3903,2.0878,2.33,1 
1.7299,7.6562,2.5805,3.4557,3.1068,2.3689,2.1407,3.7063,0.8224,2.441,2.5843,3.0006,1.7593,1.9868,1 
1.8726,9.8014,1.7994,1.9335,0.9015,2.5673,3.2529,2.5472,2.3878,2.8689,1.9901,4.4239,-0.6057,1.8352,1 
4.6955,10.0094,1.4916,2.097,2.6799,2.6968,3.8058,0.9751,0.6062,2.3948,1.2918,0.6309,3.2475,2.4017,1 
2.6275,11.8659,2.3675,0.8108,2.6605,2.1687,1.6968,0.6329,1.7252,3.6683,3.9083,0.6222,1.6691,3.1867,1 
3.213,12.0334,0.9328,1.771,2.773,1.3531,3.0812,0.6146,3.0925,2.4066,3.5576,2.9497,1.6603,2.8236,1 
2.3258,10.5297,0.9394,1.1153,3.0869,0.2812,2.064,3.0333,1.9445,1.6852,1.9708,1.3596,2.4428,2.5455,1 
1.2385,10.4141,1.3815,1.1543,1.4754,2.0497,2.4516,2.4787,1.479,1.2225,1.0301,2.2779,1.0778,2.0442,1 
0.8119,9.8493,0.5907,2.2295,2.3378,2.4634,2.0034,2.6578,1.8242,1.1585,2.2815,1.9875,2.0313,2.458,1 
4.3197,9.4155,2.3371,2.2036,2.6614,3.4925,2.8092,2.5013,2.5396,4.1369,2.1368,2.6378,3.4887,1.8634,1 
-0.2534,12.1657,2.6357,2.3806,1.5615,2.2257,0.8221,3.3462,2.4314,2.0021,2.3177,1.5797,2.8722,1.5119,1 
2.9299,10.1564,2.3604,1.3962,0.6777,2.1555,3.2081,2.7047,1.7941,2.5677,0.9224,2.9991,1.4695,2.4644,1 
2.6683,11.8104,1.2511,2.2204,2.833,1.347,4.2159,1.687,-0.8555,2.1408,1.4435,1.643,2.0822,3.2357,1 
0.9057,11.2453,-0.0932,-0.0656,2.9272,2.9908,1.6865,2.9645,1.2776,0.8006,1.643,2.6692,2.0498,-0.5381,1 
1.7234,11.1276,3.5934,2.3522,1.6266,0.7451,1.4587,1.1859,2.4518,1.3825,3.2318,2.9119,3.7513,1.963,1 
1.1394,9.4666,2.6039,1.2355,1.4473,1.6793,2.9885,1.8146,5.812,2.0521,1.2844,0.6983,1.2464,2.0203,1 
1.315,11.913,2.6539,2.2117,4.0943,2.6754,3.6942,1.7151,2.3409,2.168,3.2494,2.5482,3.1065,1.9812,1 
0.9301,9.8571,1.5477,1.4701,2.77,1.6005,1.8095,3.9809,1.2233,1.7289,1.7289,1.9735,2.9426,3.3938,1 
1.3916,8.1063,2.6782,1.3171,3.8506,1.8815,1.4904,2.9368,1.2482,2.0992,1.8316,2.4926,3.1471,0.7378,1 
1.5942,11.115,3.3555,3.1097,2.1204,1.3485,1.7175,2.5306,2.8615,2.3525,1.2665,1.8224,0.9839,1.2883,1 
1.4201,8.6518,1.3442,0.0857,3.8388,1.007,2.7852,2.6728,3.0954,1.0099,0.0232,-0.1773,2.3182,2.4596,1 
2.7478,9.7455,0.5784,1.9524,1.288,2.0971,1.4701,0.9486,0.1031,0.6052,4.0032,3.0439,1.0541,1.4373,1 
2.3,8.763,1.5013,2.7819,1.5,0.5429,3.5179,1.1179,2.199,1.0152,0.8926,3.0931,1.3059,2.3161,1 
2.2499,9.8969,1.2346,1.0762,2.3593,0.1622,1.5729,2.7619,2.8276,3.6447,2.0956,1.7936,1.6305,0.6841,1 
2.4493,9.3606,3.457,3.3049,2.5879,2.266,2.4601,2.42,3.3952,0.1099,2.3134,1.0502,2.7269,1.5969,1 
1.9983,11.1974,2.372,1.7019,0.728,1.7837,2.1024,3.2588,1.2973,3.1441,1.3036,1.4085,0.3032,1.5069,1 
0.8772,9.6821,1.3951,3.2032,1.9417,2.7555,1.5904,2.8611,2.4562,2.3784,3.3281,-0.0226,2.7315,1.9644,1 
1.6447,9.2444,2.206,1.8163,1.0123,1.03,3.9502,1.3455,-0.2439,0.9785,0.1433,1.2072,1.122,3.4692,1 
3.6797,9.2796,1.0958,1.9655,3.1076,1.8992,0.6058,-0.6313,2.5352,0.3417,1.334,2.4957,0.7493,2.7974,1 
0.3375,10.7597,2.9746,2.7955,2.253,0.5633,3.8607,2.4853,2.0272,2.6167,1.7005,0.4308,2.3092,3.3724,1 
1.2601,9.685,1.9098,2.1949,2.4708,1.3847,2.4853,3.0351,1.8856,2.2423,1.2088,1.5087,0.6756,1.7549,1 
4.3359,9.5799,2.048,1.9269,3.363,1.4632,2.4065,0.615,2.0332,1.1075,1.863,2.7648,2.7967,1.1897,1 
1.1194,9.6632,2.028,3.0572,0.5504,1.1976,2.6983,0.176,2.52,1.0707,3.0314,2.1725,0.4601,1.9009,1 
1.5306,7.8745,1.7985,4.1083,1.9173,1.6226,2.7661,-0.9174,2.7876,1.5335,1.7011,1.2474,2.0978,0.191,1 
1.3415,11.4953,2.1217,2.5291,1.2949,1.2506,1.9656,2.0763,2.8335,2.4197,2.4638,0.5613,0.3508,1.9635,1 
3.6349,9.8849,1.3732,1.2672,3.9344,3.0245,2.3267,1.2461,1.0425,1.7061,2.144,1.9485,2.0295,0.6821,1 
2.799,9.96,2.7247,1.9006,3.524,3.756,2.2916,2.0262,3.0254,3.4984,2.6011,3.1685,3.3399,1.648,1 
1.8198,11.2385,1.9911,1.3048,2.861,0.8185,3.3561,2.0919,3.0935,3.0926,1.6502,3.5345,1.2732,1.3891,1 
3.2062,9.4898,2.274,4.6211,3.7198,1.231,-0.3619,0.8207,1.8463,2.5077,-0.1473,2.2989,1.1044,2.8725,1 
2.2657,10.3394,1.4568,2.3517,1.8364,2.8247,2.1594,2.0794,2.3057,3.0073,3.1523,3.1648,1.5057,0.9319,1 
0.1281,10.4091,0.8736,0.609,-0.1971,1.8004,2.3755,2.9971,1.638,1.8214,1.904,1.8014,2.4833,1.9101,1 
1.2665,9.8755,3.2704,2.3887,1.5163,2.7032,1.1401,2.7114,1.7564,1.1734,2.9167,2.4643,3.7453,1.7233,1 
2.5803,9.6442,3.0007,1.1176,1.4855,3.6284,3.7122,2.5163,2.8139,1.709,2.6204,1.05,1.5154,2.2352,1 
3.6208,9.7997,3.2912,2.0146,1.9156,0.0844,1.88,3.2181,2.7479,2.9681,2.5805,0.9764,1.8949,2.7934,1 
3.3278,8.5433,2.412,2.4562,2.3318,1.6523,0.8753,0.3977,2.5024,2.532,4.0508,3.0689,1.1456,3.6105,1 
2.8083,10.8059,1.7056,2.7923,1.5598,1.5193,1.3222,2.2058,3.9039,0.7235,0.3841,2.7694,2.0362,2.5292,1 
2.8887,10.4149,0.4371,3.9855,1.4338,2.8742,1.6159,2.3222,2.0401,2.4907,1.8183,2.9487,2.1639,0.7388,1 
2.066,11.0356,-0.315,2.8784,1.9532,1.2061,1.7859,2.7273,1.1244,2.1133,1.7912,1.1957,3.1844,0.8445,1 
1.5499,11.2258,2.6199,3.3412,3.4035,1.6306,1.5284,4.0345,2.636,1.9871,1.7859,1.5187,1.9189,1.2244,1 
2.2807,10.0388,0.3027,2.5592,1.7938,2.1922,1.2433,0.7725,2.0988,1.2952,1.4562,1.8897,2.4968,2.6616,1 
2.4118,12.0067,1.4402,0.5079,2.1781,3.0728,3.2978,3.4647,2.9353,2.3746,1.9748,1.7684,2.6583,2.1155,1 
0.9591,11.6179,3.6651,2.1516,1.1235,1.1743,0.1916,1.6293,0.7101,0.1338,2.2526,2.5126,0.4534,2.4276,1 
0.4923,11.6994,2.4382,3.5388,1.8684,3.762,0.5664,0.6923,2.3286,2.2009,1.3654,3.2686,1.1996,1.002,1 
0.5976,10.0473,3.3254,2.8102,2.7701,1.1942,2.7423,-0.42,1.3151,0.069,1.2345,3.58,2.12,1.7901,1 
2.8381,8.0986,1.5052,1.756,2.1131,0.2297,0.608,3.5646,2.9925,2.121,2.1638,3.6947,1.8602,2.053,1 
1.3351,10.2563,2.0597,3.2861,2.8732,2.9902,2.9472,1.7717,2.9422,2.3638,2.9322,1.8794,2.9845,1.5047,1 
2.194,10.4791,3.0479,1.8817,2.158,3.6257,-0.32,1.0987,2.1428,3.0991,0.931,2.7571,2.8848,2.2865,1 
1.1599,10.06,2.7327,2.1455,2.1906,1.5659,0.9039,1.1035,0.6595,1.0027,2.344,4.5536,0.5847,2.8133,1 
1.2173,10.8377,-0.1313,1.5938,1.7579,1.903,1.275,1.497,2.435,2.032,2.992,3.0773,0.433,2.0266,1 
0.2046,11.5132,2.4792,2.1834,4.0492,2.8898,0.7479,1.772,3.8422,3.1701,0.6483,1.495,2.6822,0.9232,1 
2.2032,9.9492,1.4331,3.5011,0.2801,2.131,3.469,1.812,1.9621,2.9076,1.7902,2.3673,2.3049,2.204,1 
5.8729,10.6055,3.3502,2.8881,2.8413,2.5051,2.0141,3.4803,2.4723,2.1196,1.5774,3.7717,0.8137,0.9512,1 
1.8135,11.3513,1.93,2.6689,3.5035,2.3649,0.696,2.7732,2.9283,0.3694,1.8259,3.6426,2.2003,3.4272,1 
2.0931,11.6518,2.25,1.8401,2.2645,3.0659,1.6104,1.1552,2.1981,1.3498,3.7009,0.8524,1.808,1.1911,1 
3.0253,10.7082,1.2218,2.2296,0.4423,2.7197,0.7321,1.175,1.5313,1.5737,0.8171,2.136,2.6364,2.1697,1 
3.2499,10.4821,2.2954,0.9464,1.8296,1.3602,2.7014,2.2244,2.1311,2.1648,3.319,2.4691,0.6915,2.1812,1 
2.6948,10.3458,4.0122,0.6065,2.1203,2.7604,3.0689,0.7772,3.0306,3.4054,2.1818,2.5348,2.6641,1.948,1 
-0.2239,10.2077,2.8577,1.6276,1.8193,0.5307,1.8085,0.6749,2.2308,1.4364,0.2169,2.8251,1.2201,0.7708,1 
3.9246,9.0919,2.3654,1.0434,3.5741,3.6328,1.3162,3.1335,2.753,0.8482,2.1026,0.8073,2.1375,1.4355,1 
1.8011,10.0406,2.4553,3.1507,2.9345,2.0835,3.1571,1.8099,2.9032,2.8755,1.7553,0.3096,2.2292,1.3926,1 
1.9976,9.0668,2.3482,2.3731,1.8241,1.6852,2.9216,2.1362,2.3695,2.4965,3.2523,0.7776,1.9376,2.6076,1 
1.2113,10.0287,2.3268,1.9159,1.8697,1.9137,1.1188,2.8214,1.4872,1.9165,1.945,2.2724,2.0263,1.6359,1 
2.9642,11.532,-0.4435,1.9544,3.404,3.1507,2.9534,2.5264,2.9124,3.4091,2.1659,1.7087,2.0282,0.0902,1 
3.4774,10.8061,2.7668,2.6479,1.5292,2.8607,1.7126,1.1535,1.37,-0.3127,1.0312,3.0886,1.5334,2.4406,1 
2.0772,9.7432,3.0837,0.4847,1.202,0.3611,2.2705,3.0789,2.4251,0.9248,1.0788,1.4104,0.8436,2.1609,1 
0.3945,11.4766,2.398,1.5142,0.7607,1.7259,2.7694,3.726,4.5417,1.5277,1.1087,1.5022,1.8038,1.9381,1 
1.0273,10.3616,2.2488,2.7875,0.9841,2.7117,3.6664,1.0735,1.468,3.2751,2.6638,1.6659,3.7961,0.8577,1 
2.3149,10.6702,0.6453,1.2831,2.3612,2.6671,1.3702,2.0033,0.9758,1.5913,2.0669,2.0914,4.3137,2.6349,1 
1.9024,9.0376,2.8271,1.5682,3.0125,2.3174,2.1155,2.5823,3.902,2.4417,2.2317,-0.043,2.2783,2.2058,1 
2.333,10.9399,3.0427,3.4926,2.0424,2.6465,0.8967,2.0998,3.2879,1.3755,0.9084,2.0021,3.4715,2.1009,1 
2.7523,10.5877,-0.0303,2.1391,3.0835,1.3105,1.4219,1.4512,1.5016,1.7894,1.8804,1.3592,-0.4468,1.0058,1 
2.4762,8.7863,2.8217,3.0451,3.4826,2.8815,1.4937,1.0508,2.6141,-0.7176,2.8224,2.6342,4.5842,4.7051,1 
1.5814,9.63,1.7271,1.0953,0.7665,1.9786,1.604,3.6059,2.1439,2.8376,2.9992,2.4405,1.5928,1.7118,1 
1.5962,9.2239,1.8471,2.537,3.283,-0.7499,1.5502,1.7771,2.6083,1.3695,2.8656,2.9061,1.2464,1.6133,1 
2.6373,10.0396,1.6266,-0.1987,1.1803,1.0759,1.303,3.0437,2.5533,1.6381,1.2996,3.4621,3.8355,1.804,1 
1.8216,9.0843,0.7549,0.7264,2.9926,2.7945,1.1394,2.3645,1.7827,2.8021,1.7531,1.8377,2.5039,2.8542,1 
2.8889,9.1817,2.0821,3.3002,1.2336,2.0887,2.2105,3.1277,2.7101,1.8368,1.5063,1.3595,1.2586,1.146,1 
1.4633,10.3216,2.0624,2.5154,3.2407,2.2308,1.541,0.3754,3.1523,2.7802,2.5622,2.6005,4.5174,1.9076,1 
2.407,8.0888,1.6985,1.3808,2.578,1.5534,1.0492,2.2299,-0.6532,2.7964,1.6123,1.2688,4.5773,1.6631,1 
1.1028,11.3336,0.6111,1.2271,0.5351,2.3296,1.8666,3.1354,1.2593,3.282,3.9214,1.8275,0.8556,1.3466,1 
0.9026,11.3014,-0.0345,1.8623,0.4631,1.5668,1.8744,1.5781,2.8501,0.3732,2.6427,1.9317,3.3489,2.6602,1 
2.8276,11.1493,1.1931,3.816,2.2247,1.5137,2.5034,0.2314,2.5101,0.1871,2.6145,2.4971,2.4458,3.8754,1 
1.9623,8.1351,2.9587,2.2327,2.8119,1.1646,2.1523,1.9238,1.1954,4.2263,0.8565,1.6474,0.387,2.1474,1 
3.8275,9.2796,1.3162,2.4562,2.0043,2.6939,3.3312,0.9726,2.5596,4.453,0.8992,2.828,0.6805,2.2301,1 
4.0751,10.3662,0.2204,3.2613,1.4144,0.4134,2.9551,3.5404,2.33,1.4682,0.7115,2.5374,1.683,1.6912,1 
1.2633,9.882,2.708,1.8178,2.736,1.902,1.5344,1.4329,2.0656,2.6273,1.5097,1.237,2.3566,-0.22,1 
1.3571,10.3465,1.7029,0.6069,1.1048,2.3601,1.6397,3.5105,1.5397,2.3977,3.577,3.148,1.9941,2.5493,1 
2.1583,8.4685,3.0365,2.3675,0.7118,2.255,4.0158,2.5879,2.7286,-0.2674,3.8463,1.9488,0.0981,2.9287,1 
-0.2226,10.3609,2.6742,0.9174,0.1417,2.8083,2.7825,2.5708,3.5509,2.8235,1.6194,0.6125,1.8055,3.4878,1 
0.9941,10.8204,1.9149,1.8125,0.6358,2.7478,1.2029,0.6277,2.4413,3.5887,1.4801,2.5201,2.5399,2.2477,1 
1.1868,9.7542,1.8632,2.5324,1.3074,1.8719,3.5375,0.9756,1.4845,2.2343,1.661,1.8042,1.901,3.0445,1 
0.5691,9.2091,2.1491,2.1683,4.6346,1.7559,1.0522,3.1484,1.4917,3.0411,2.1959,2.7094,2.7051,2.9814,1 
2.4684,10.0361,2.3303,2.709,0.9479,2.1512,2.8562,2.6508,3.2798,3.8867,2.1272,1.5086,2.342,-0.2434,1 
1.3847,10.1279,1.3422,0.7909,2.1973,1.2722,1.5963,1.7895,2.6065,1.8932,1.7131,1.8056,3.201,0.9037,1 
0.3022,9.6002,1.9214,2.9586,2.5572,2.9059,2.2964,-0.3782,1.3883,2.6328,3.179,2.1998,2.5442,3.3579,1 
1.4834,10.3832,0.9757,2.0191,2.7425,1.7433,0.5984,-0.274,2.2145,2.5958,1.9938,4.461,2.1912,2.2283,1 
2.9445,11.8797,1.9396,2.1185,4.0325,-0.7616,2.071,1.8794,2.5419,0.931,1.1004,0.5849,2.3437,2.6097,1 
2.0091,10.7368,0.1592,1.609,1.8094,2.5988,2.1642,1.3649,0.3481,3.4245,3.5328,2.5418,0.7017,2.8873,1 
-0.4107,10.3955,1.9753,2.8179,2.3903,0.6485,3.2541,1.7497,0.5733,2.4922,1.5538,1.4305,1.977,2.3516,1 
1.3428,7.1254,2.2871,2.8797,0.2315,0.887,1.0217,2.548,3.7659,1.8614,4.1142,2.1373,1.725,1.5364,1 
