Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Class
1.0973,10.5929,1.6037,2.0783,2.341,2.9619,0.9204,1.5986,0.9312,2.4018,3.4941,0.8703,1.5314,1.4643,1 
0.3261,9.3728,1.3731,3.3724,2.4583,3.2159,2.9604,3.1874,2.8218,2.2299,2.0966,3.1954,1.9611,1.2695,1 
-0.9309,9.3737,1.4068,3.2472,0.9863,0.8839,3.447,2.0798,-1.7511,1.913,1.2898,2.8975,2.1828,1.5798,1 
1.6811,10.267,2.5903,1.3858,0.0114,3.6221,3.3163,1.7894,1.509,2.6969,2.8561,0.3542,1.393,1.6782,1 
-0.7982,10.1225,1.9943,2.9873,0.1964,3.1816,2.848,3.1991,1.1249,3.0554,1.9348,1.9069,1.8537,0.7031,1 
1.3051,11.5162,1.8221,2.2037,2.6382,2.1349,2.4122,1.1997,1.7613,1.655,2.7718,2.6801,1.3563,2.8377,1 
1.0194,11.1602,1.3523,3.4793,1.3869,2.8156,2.4146,3.1772,2.229,2.9718,1.9907,1.8117,1.2544,1.1985,1 
0.905,9.8042,2.9065,1.0031,2.4228,1.4318,1.4145,3.0641,1.1993,0.967,1.9144,1.9784,2.3115,0.2932,1 
1.9387,8.4608,3.3613,1.4936,1.1588,0.8431,1.4836,2.3447,2.6937,1.1218,2.385,0.3706,3.2276,1.2667,1 
-0.7885,9.0313,1.1646,3.2255,3.1448,1.1714,1.7943,3.5252,2.9399,2.6095,0.5183,2.208,1.3575,2.2417,1 
* 
5.3224,4.846,2.7108,0.4751,3.4229,2.1909,1.5461,1.2651,2.9942,2.0521,1.1438,2.0903,4.5417,2.3871,0 
3.9945,3.7565,3.1272,0.0047,0.0921,2.6117,0.7443,2.3155,1.8213,1.4897,0.9959,2.0003,3.2561,0.2475,0 
5.7842,4.9877,-1.0501,2.7618,1.5247,1.0157,3.0257,0.3592,1.8606,1.9878,1.4911,2.376,2.3019,2.6506,0 
2.9701,5.4059,2.3329,2.3116,1.084,3.3379,2.3019,3.978,1.8947,3.6074,0.4427,0.5798,-0.6935,0.4926,0 
4.4335,4.9032,3.8682,1.5158,1.0649,1.6478,1.8155,2.2599,2.1077,0.0974,0.7979,0.0134,2.5136,1.0303,0 
5.2987,5.7089,1.81,2.3248,1.5917,2.4807,3.2417,1.8943,-0.0956,0.704,2.507,2.2633,1.2394,3.7012,0 
4.6711,4.9947,1.9135,2.6533,1.8247,1.7206,3.3299,1.6022,2.6432,2.0334,4.0242,1.7291,0.7104,2.1173,0 
5.9977,2.7789,0.6911,2.2228,0.634,1.9287,2.765,2.5727,0.7279,1.6023,1.3937,1.7979,2.6266,2.2874,0 
4.3444,6.0341,3.0559,3.4478,2.3346,0.9857,0.5995,4.0734,2.5998,2.8563,-0.0782,2.895,0.7837,2.9564,0 
7.3693,4.463,2.2746,1.2078,2.6543,3.0893,2.0046,2.1261,0.5797,-0.9477,2.4561,4.1766,3.0362,2.4443,0 
6.2517,6.0568,1.7573,0.1913,1.9954,3.1295,2.7238,2.1509,4.9779,0.9854,0.0111,3.7086,0.5693,1.3391,0 
5.874,6.0811,2.746,2.8868,2.6648,2.3474,0.7021,2.1176,0.5019,1.7106,2.599,1.0811,2.7804,1.7662,0 
5.18,6.1906,2.9799,3.2979,2.464,-0.456,0.7597,2.2458,2.7604,4.5968,3.6908,1.9512,2.22,2.5053,0 
3.7654,6.0482,0.7539,1.0423,2.2681,1.3552,1.8311,0.1524,1.7132,1.2112,3.425,2.986,1.8361,1.5791,0 
4.9365,5.2888,4.7371,1.2605,2.5287,1.443,2.8386,-0.6364,1.1295,1.2379,2.6342,1.1377,2.204,2.2054,0 
4.8279,5.1199,4.3641,0.3013,3.2163,3.3507,2.584,0.8321,2.4422,3.0513,2.3411,1.1995,-0.2751,1.2782,0 
5.5907,4.9313,1.7257,3.1748,1.4022,2.3926,0.8834,1.9614,2.2983,1.0583,3.8551,2.9373,2.472,2.4919,0 
3.9484,6.3233,1.9001,2.6018,3.2121,0.768,0.6841,2.0156,2.0042,1.5348,2.9048,0.1919,1.5063,2.9704,0 
4.9641,5.0241,2.7237,2.1315,3.7702,0.7271,3.4634,1.352,3.1072,1.7388,0.656,0.6764,1.6694,2.3915,0 
3.7837,4.4684,3.2848,3.2378,2.0614,2.4199,0.5067,0.3632,2.6233,1.0573,1.5123,2.746,2.553,0.5472,0 
3.6974,4.8838,2.3502,1.7072,2.5765,3.0113,2.677,1.9771,3.0123,-0.4055,3.8872,1.2162,1.6349,0.4687,0 
4.8899,3.3467,2.2763,3.1274,1.4069,1.778,1.3507,0.5456,2.4517,1.8256,-0.61,1.6778,2.9845,1.1752,0 
5.1019,4.3027,2.9338,2.0631,0.8954,1.8825,0.9495,1.5588,1.168,2.5073,1.9585,2.9035,-0.3128,1.1798,0 
6.2462,4.9036,2.6925,1.0246,1.6335,0.976,0.8361,2.7135,2.4174,2.9565,2.347,0.3013,2.9539,1.897,0 
3.4928,3.898,4.4784,2.5576,0.5098,3.5974,0.0406,1.1263,2.495,2.0766,0.3117,2.4314,2.7968,0.2056,0 
4.6464,5.2153,2.0694,0.3954,1.7272,3.1178,2.5108,3.0259,1.9008,1.8506,1.5779,2.0486,1.3824,2.6833,0 
5.3929,5.2184,2.0647,3.383,-0.0354,0.076,1.0409,1.4549,0.8786,3.2048,3.1077,-0.3291,2.496,1.5905,0 
5.1125,6.1416,1.5488,2.3499,1.8089,2.292,1.3292,3.9096,1.3882,3.7734,1.1456,0.6483,1.6565,1.8518,0 
5.6703,4.8887,2.4024,2.6665,1.3913,2.0531,0.6095,2.2228,2.574,3.5552,1.2577,2.3657,2.8767,0.0125,0 
6.3333,5.7197,1.2955,2.7276,1.9783,2.0126,1.8082,3.1515,2.3796,2.284,2.1704,2.9132,3.0109,0.9326,0 
6.3202,3.4235,2.3603,3.8106,2.3445,1.5041,2.1529,1.5824,-0.8528,2.6576,3.1798,0.7914,0.5834,2.1566,0 
5.1891,4.6518,2.7595,3.034,2.9938,4.3329,3.0471,2.0494,1.5867,1.5259,2.5989,3.0809,1.9246,2.9744,0 
5.3444,4.7881,2.5734,1.4233,2.4059,2.6077,1.8583,2.8766,1.7516,2.3588,1.8209,1.757,1.7492,1.0027,0 
4.5372,4.8114,2.22,1.8896,2.1545,2.6068,1.0934,1.4878,1.9939,2.1811,2.436,2.4228,1.5356,1.2671,0 
4.3493,5.1178,0.5156,1.6059,1.9958,2.0895,3.027,2.8705,0.6477,2.7547,3.2711,2.8085,3.17,2.8409,0 
7.3114,3.4728,1.7947,2.96,2.1081,2.6162,2.6331,1.0981,0.5095,2.1557,1.3001,0.9999,3.4121,3.2612,0 
4.0775,4.9349,2.0792,-0.5344,2.6364,2.0129,3.5406,2.8866,2.2521,2.1027,1.2467,1.4681,1.2631,1.1823,0 
6.29,5.102,1.2257,0.9392,2.9272,1.2281,1.4721,3.3592,1.9376,2.0966,2.0185,3.2471,4.2562,2.9825,0 
7.173,6.128,2.1482,0.9762,1.9315,1.9767,2.9771,1.5888,1.8119,2.6745,2.3221,2.7769,1.0018,2.0882,0 
5.0947,2.3635,1.6659,2.931,1.7155,2.9744,3.4381,1.6814,1.205,3.7077,1.6963,2.7628,0.6116,2.086,0 
5.0601,5.0384,3.04,3.1817,2.1538,1.7235,3.3456,1.4211,1.9748,2.0414,0.697,1.8459,1.9922,2.4359,0 
4.3299,5.6878,3.0173,1.4276,2.9632,4.4524,1.5624,3.2175,2.8512,0.3342,0.0033,1.4848,2.5778,0.7482,0 
6.1208,4.3684,1.867,2.1303,2.1063,0.8764,3.6144,3.5546,1.3805,3.3691,0.4844,1.3277,1.1317,1.6188,0 
5.4641,5.0433,2.3213,2.5073,1.878,1.976,2.4951,2.9874,2.504,1.3175,1.8616,3.2855,1.0403,2.2337,0 
5.2767,3.6142,1.963,3.4033,0.9972,2.4899,3.5082,-0.1215,1.1975,2.0909,2.1973,1.8573,2.2357,2.5623,0 
6.7427,3.8519,2.0342,2.3281,0.4154,3.0881,1.3112,0.9691,1.7263,2.9228,2.8246,0.5151,0.3697,3.3517,0 
6.0831,4.8712,3.3994,2.6466,1.836,3.092,0.556,1.4245,1.4909,2.7932,1.5145,2.2468,2.6203,3.0072,0 
5.9978,4.197,2.8658,1.5811,2.0417,2.8771,2.2522,1.599,2.678,1.4156,0.6869,0.0779,3.7132,1.9413,0 
3.9799,6.1233,3.7953,2.2522,3.0208,0.4342,0.9843,3.0578,2.0696,3.8434,3.2979,3.1889,2.2588,2.2087,0 
5.2936,7.1138,3.3295,2.233,1.7651,1.5723,3.1498,0.251,2.6208,1.6648,1.498,2.776,2.1606,1.9528,0 
6.7233,2.2478,2.8159,1.8703,1.6206,1.3868,2.1598,0.8653,3.0567,1.8094,1.5493,2.109,2.568,4.1276,0 
4.2121,6.621,2.4523,2.0271,1.6264,4.2337,0.6479,0.3063,1.5044,1.2521,1.051,0.8689,1.5411,2.1087,0 
5.5654,4.6118,1.5838,3.0175,2.2831,0.8717,3.0418,3.9472,4.2587,3.0084,0.2361,1.4026,1.9528,2.3881,0 
6.3903,4.8876,3.6601,1.3541,1.8648,1.8057,1.5069,2.8135,0.8629,2.2364,2.85,1.4418,4.1678,2.5851,0 
2.9679,6.3693,3.1071,2.4648,3.5588,1.4548,2.6954,1.0509,2.074,2.298,1.1973,1.265,1.1459,1.7287,0 
4.7658,5.2016,1.8255,1.8975,3.4788,3.1334,1.7817,2.5071,4.6574,3.8519,1.9613,3.464,2.6346,1.1826,0 
6.3426,6.6075,3.4948,2.2999,2.2275,2.234,1.6162,1.8138,-0.4632,1.5179,2.7549,2.8809,1.5592,2.7675,0 
6.6575,4.7981,0.306,2.7835,0.3323,2.5384,0.6627,1.9832,2.7464,0.6491,2.1674,4.2913,2.7654,1.5873,0 
6.6195,6.5815,3.0241,2.5082,-0.3447,3.1795,1.534,2.1255,1.4052,3.7138,4.3968,3.3196,1.148,2.1434,0 
5.231,5.0016,2.7322,2.9369,2.3708,2.6019,1.3841,2.7087,1.6934,4.3191,2.5286,1.6427,1.1988,2.9216,0 
6.5344,6.4435,2.7509,1.3584,3.2203,1.933,2.2754,2.392,2.2791,2.856,0.7179,2.5197,1.0083,1.5367,0 
5.5677,3.8077,2.0916,-1.2744,3.9776,0.2292,3.7634,1.4951,2.6142,1.2089,2.2409,0.9547,1.264,3.1378,0 
5.1468,5.4875,1.5169,2.887,0.9824,4.2596,-0.2667,2.928,1.4739,2.5921,2.7753,1.8939,1.3428,1.7613,0 
3.0742,4.9864,0.5804,1.196,0.3127,1.4753,1.6133,5.3334,4.5799,3.0974,1.2718,2.1572,1.8136,2.2926,0 
4.845,3.9151,1.6777,1.5454,2.2729,3.0282,3.4483,0.8718,1.8122,2.9942,3.1817,3.1614,1.387,2.3544,0 
5.2442,5.4054,2.8285,2.1895,2.3229,3.3537,0.9309,1.4116,2.074,2.0433,2.9936,2.2192,2.4583,1.7662,0 
5.2466,4.0293,1.8023,0.0347,2.0801,2.2522,0.6329,2.9723,2.3007,3.0915,2.4324,2.8953,2.8499,1.3843,0 
4.9805,5.0274,1.9782,3.8197,1.8864,-0.1341,3.1717,1.3438,2.1488,1.2902,2.6168,2.3562,2.0681,2.6893,0 
6.3495,5.4712,1.1541,1.5106,2.4098,3.1005,3.5258,2.3314,3.1443,2.546,3.1365,1.8709,2.1267,0.8002,0 
6.022,5.9943,4.5179,1.706,2.0417,4.316,2.0639,1.8468,1.6538,1.7181,2.8531,0.1873,3.6177,3.2029,0 
7.2593,5.9175,2.4818,2.2209,2.4076,1.4887,2.7096,1.7691,-0.2685,2.6926,3.2292,4.1782,1.7581,3.9989,0 
4.2508,3.425,-0.1653,0.8045,3.1477,0.6136,1.5974,2.3724,0.4389,2.9143,3.3523,3.1834,2.402,1.0158,0 
5.9577,4.1022,1.1759,1.2432,2.1798,0.8043,1.7821,-0.3939,3.0228,0.8775,0.0727,1.9105,1.8175,0.1545,0 
3.7087,3.7571,1.9509,1.4882,2.4679,2.1821,0.8601,2.7892,1.3434,1.0383,3.0709,0.4821,2.0207,2.76,0 
5.2971,4.0484,1.4359,2.8992,2.8733,1.8106,2.0317,1.1343,2.0252,1.2405,0.5502,1.3449,2.2973,2.3019,0 
6.6512,3.2543,2.8269,0.4278,2.5429,0.3801,2.9877,1.8121,-0.6622,3.536,2.2552,2.464,3.7549,0.7861,0 
5.704,5.5778,3.3684,1.2187,3.3504,1.5232,2.0156,1.7034,2.3406,-0.2169,3.3907,2.6706,2.7287,2.6655,0 
6.7014,5.1934,2.6204,4.4647,2.1753,2.0881,-0.1743,3.9374,3.3488,1.6899,2.0202,1.874,0.2992,2.3197,0 
3.4898,4.2834,1.6685,1.6927,1.3196,0.4322,2.9848,2.5392,1.401,1.9391,2.1775,0.3729,2.7693,2.1692,0 
4.6077,5.755,3.3146,1.1826,3.0338,1.5377,0.5602,0.3529,1.6854,1.9816,1.3946,1.1989,1.7138,-0.1836,0 
3.9932,3.5649,2.3169,0.7131,2.5296,2.4438,1.6097,1.2667,1.4922,2.6611,2.5232,2.1896,1.8807,3.0358,0 
4.1089,8.1327,0.9631,1.5982,1.8096,1.545,3.9308,1.2749,2.7017,2.7817,2.5457,3.3516,2.3055,0.9707,0 
3.2074,5.5625,2.0387,1.6639,-0.9323,1.6298,2.4062,1.2677,2.0801,2.1883,1.0209,3.1997,0.4983,0.4512,0 
4.0322,4.8919,1.3857,0.722,2.3284,1.2331,1.1612,2.218,0.7369,4.3403,3.1127,2.5896,1.646,1.5455,0 
4.1167,2.95,1.095,2.2602,3.2711,1.6467,2.1236,2.4455,1.8442,1.2361,1.6331,0.3331,1.5309,0.7082,0 
5.3393,3.9372,2.2011,1.4332,0.9959,3.0926,1.5674,1.7593,3.4365,2.1749,1.3787,2.828,2.0525,2.4194,0 
6.1185,6.378,2.3165,2.142,1.8329,0.008,1.648,3.1178,0.7374,3.0638,1.7806,1.8104,3.2865,2.7126,0 
4.1071,5.3774,2.7565,1.6668,2.3377,0.489,0.664,1.8069,2.567,-0.6714,0.2379,1.122,2.6336,0.971,0 
5.7092,5.3929,1.9818,2.6328,0.6277,3.5923,0.6305,2.6072,0.1236,3.6236,3.7564,2.4244,2.8161,2.5009,0 
7.0554,4.4177,2.2845,2.2259,1.581,1.4556,2.059,1.3943,1.3599,3.1241,2.694,0.1556,2.9847,3.2297,0 
4.188,6.3256,3.0327,2.7859,1.5547,1.0088,1.6231,3.0437,2.7676,1.959,2.4683,1.4709,2.6139,1.3078,0 
4.3455,4.059,1.9382,1.9694,1.026,1.757,1.4633,1.9393,0.7932,-0.3033,2.0886,1.0722,2.0736,2.9385,0 
5.1218,5.4061,1.0022,2.5011,1.8736,1.3262,1.8864,3.5303,2.5479,0.49,3.3505,0.7874,1.9958,2.5332,0 
3.5508,5.2675,3.2707,2.952,1.6875,1.7758,1.1964,2.2401,1.4592,0.7446,2.4326,1.2929,2.4651,1.7177,0 
6.4733,5.7657,1.4099,1.6408,1.8985,1.3591,1.4958,2.0347,0.8442,3.1848,0.7023,1.8974,2.8811,1.7405,0 
4.422,4.7072,2.554,2.5769,1.5267,3.6276,2.7212,3.3553,2.0851,2.2623,1.54,1.4507,1.6223,3.354,0 
3.4662,4.6748,2.3092,2.3688,1.1756,1.2023,2.3799,2.1492,1.6312,2.1222,2.9501,0.4092,1.9137,1.8144,0 
5.3814,5.8322,2.6977,1.1851,1.7436,2.1005,2.786,1.822,2.0143,1.7988,0.6919,1.4412,2.9912,1.1398,0 
5.2904,6.026,1.624,1.4664,1.5945,1.8659,1.956,0.7495,-0.0392,3.9782,2.6675,0.1488,0.8051,2.6383,0 
5.2112,5.6267,0.98,1.9903,3.0699,2.8019,2.3925,2.096,2.634,1.388,2.1271,1.335,1.8934,1.2605,0 
* 
4.9386,0.0672,1.8596,2.6428,0.9153,0.2313,0.7209,2.8223,4.4665,2.0768,2.4531,3.3627,3.4392,1.8588,1 
5.4722,1.706,2.4857,2.7067,2.991,1.583,1.0124,3.3053,2.9676,1.8784,2.641,0.8122,1.7971,2.8085,1 
6.4191,-1.2885,2.8768,2.8893,1.677,2.9086,0.4646,3.8093,1.6207,3.0779,1.9024,2.3299,2.2812,1.9426,1 
3.6148,-2.8805,3.2409,3.1673,2.462,2.3342,1.6416,1.4703,2.7107,1.5186,1.5836,2.1035,2.1327,1.8775,1 
6.1184,0.0133,0.3967,2.2139,2.1766,2.5209,1.1188,3.1828,1.182,0.824,1.7191,0.0175,1.9311,2.3784,1 
5.0702,0.2112,0.0509,2.3698,2.653,0.688,2.3413,1.0514,0.9725,1.1945,0.0907,-0.0556,1.9614,2.5423,1 
3.3867,-0.8158,0.8995,2.8393,-0.2462,1.5606,1.7671,2.6096,4.2656,3.5288,1.3471,2.1839,1.5699,3.5221,1 
4.9824,-1.388,2.2791,4.0243,3.1666,1.4888,2.1273,1.9017,0.7558,1.1107,3.7851,1.5595,2.4292,2.7082,1 
6.6504,-0.3913,4.2487,1.1568,1.0094,2.0062,2.0825,2.8619,0.1314,2.7781,2.8413,2.6281,2.9989,2.594,1 
5.4249,1.9316,1.7382,2.917,3.4189,1.9024,1.5911,2.5993,1.5152,2.5168,1.7806,2.3347,2.4968,2.7361,1 
4.3696,-0.1708,1.4671,2.8824,2.0678,1.3202,1.377,3.9136,2.5644,1.1495,1.8117,2.1801,1.5598,2.5324,1 
6.9347,-0.0419,0.9496,0.9955,1.9423,1.9112,5.7125,2.4055,-0.272,0.5006,2.2698,1.6525,2.2599,2.6545,1 
4.0565,-0.3217,1.4819,-0.1775,1.8803,2.7996,1.8526,3.3541,2.2853,0.9617,1.1993,3.135,1.7403,2.6052,1 
4.0347,-0.2902,2.5803,1.1055,2.1987,2.5168,2.3699,1.9278,1.1212,2.774,1.7563,-0.1173,2.1238,2.4118,1 
5.4591,-0.6077,3.3134,2.4309,2.6184,1.2949,1.0345,1.7419,3.3819,1.3395,2.646,2.7801,1.5898,0.4502,1 
6.4708,-0.7068,2.2364,1.7814,1.8843,0.5565,1.6791,0.6463,1.4319,0.8211,1.5619,4.3174,2.3681,3.3678,1 
5.4267,1.2548,2.2332,1.7775,2.9715,1.3589,1.3274,1.863,2.6732,2.0082,2.5882,2.2943,3.262,2.0827,1 
6.736,0.3163,2.879,2.1887,3.1251,1.8567,2.7719,2.1531,0.8289,2.3727,2.414,1.5586,1.5822,2.4932,1 
3.515,0.0819,1.8024,1.4057,1.9424,2.0903,2.516,3.4911,1.0281,1.4433,1.6249,2.4528,2.2822,2.8732,1 
3.2457,-0.8106,3.189,3.1061,0.713,0.4192,2.6411,1.6896,2.5276,1.1479,1.1816,0.7274,-0.3973,0.8389,1 
5.6985,-0.2289,-0.034,3.7277,0.6535,2.43,1.3272,0.4069,1.6214,1.8653,1.8583,0.6405,2.5574,3.8917,1 
5.2149,0.6473,3.6086,3.0422,1.6045,0.9883,2.5882,1.1397,3.0421,-0.7419,1.8403,0.559,1.3521,2.4142,1 
3.9536,-0.5532,2.5248,2.079,1.8115,1.7882,0.7523,2.9192,0.8829,2.2078,3.6302,0.5789,4.2753,2.0767,1 
4.0042,0.7,0.6931,0.9468,1.3249,2.4323,0.9559,1.9686,2.524,1.2603,1.9435,3.441,1.7649,0.3249,1 
3.2035,-0.7843,1.8997,1.3807,1.3938,1.1762,2.2457,2.2609,2.1164,2.4719,2.4433,2.29,3.0566,3.6584,1 
3.0643,0.0768,1.8819,1.3273,-0.22,3.6992,2.24,2.3415,2.8476,1.8259,2.5255,3.2514,4.4295,1.2092,1 
3.6435,0.6612,2.3519,0.7078,1.8463,0.4881,1.3991,1.3966,1.5124,3.441,1.7328,2.4159,3.8738,2.9668,1 
5.2944,-0.375,2.9178,1.7197,2.3037,2.4091,2.7039,1.6971,2.8329,1.7805,1.4045,1.7101,2.0133,1.2036,1 
4.2593,-0.952,2.3499,1.9823,1.8275,3.5633,1.1238,0.9484,1.8166,1.2255,1.8949,3.0545,2.0536,1.2886,1 
6.266,0.8529,1.8745,1.9589,2.2396,3.0804,0.9512,1.4691,2.8551,1.471,1.4644,1.8698,2.9308,2.115,1 
4.6413,1.1024,2.7129,2.2533,2.4901,3.0638,1.6968,4.5711,4.4439,2.5386,1.7284,1.4739,1.8343,1.5839,1 
4.67,0.5013,3.7945,1.3305,1.1881,1.6627,2.4033,3.8848,1.864,1.5043,0.9008,1.5356,0.8162,2.804,1 
5.4878,-0.5047,1.5474,2.2644,0.5452,2.4165,2.0396,1.6916,2.8627,2.7241,3.358,2.0405,2.0408,1.3687,1 
6.3335,-0.83,1.0581,2.6728,2.1386,3.116,3.0405,2.1241,4.8105,1.7938,1.3755,2.1,1.7829,1.4647,1 
4.4024,1.0906,-0.7312,2.0389,1.0737,1.7572,2.3903,2.3612,2.8619,3.3959,2.3725,1.7414,1.5486,2.0103,1 
5.1958,-0.3846,1.1776,1.4939,2.6284,1.1229,1.9432,1.4827,2.7254,2.5533,2.4489,2.8217,2.3493,0.3957,1 
4.3848,0.5022,1.7171,0.3752,2.2659,1.9291,2.5787,1.9099,2.3335,1.6233,2.089,1.5406,2.3562,2.6465,1 
3.8853,-0.2672,-0.1437,2.5568,3.5304,3.4909,2.4134,3.1012,4.321,2.3523,1.2272,0.205,2.0406,2.8987,1 
5.8278,1.6612,2.7595,1.2857,1.0914,2.0808,2.7592,2.6281,1.9524,1.1226,2.5926,2.5891,2.3037,0.6422,1 
4.9267,0.1969,1.0889,2.3474,2.2494,1.6647,3.2885,1.0059,1.0355,0.9935,2.1527,2.6969,1.8734,0.7719,1 
4.7404,-0.2369,1.7668,0.4215,0.128,1.9993,1.7487,1.6754,2.9828,1.8206,2.9333,0.963,1.7072,1.3521,1 
6.1692,-0.2891,2.5118,0.5203,0.6972,1.3342,1.7492,0.753,0.1401,3.0164,1.186,1.9437,1.8593,3.2803,1 
5.9418,0.5542,2.0427,1.6322,1.3882,0.6104,1.8598,1.703,1.5689,1.0265,2.2479,2.9235,2.6098,1.8254,1 
3.0937,0.0334,1.987,3.422,1.664,3.3279,1.8234,2.8756,1.2251,2.4986,2.8653,1.0781,2.359,1.0823,1 
4.3075,0.6791,2.7541,2.9756,2.7559,1.0912,1.313,1.7156,0.7228,1.1281,3.7163,3.2031,1.1069,1.4222,1 
4.5733,-0.4734,2.3182,1.0711,0.2848,3.3624,2.4609,2.4504,3.3448,2.3666,2.0522,3.4034,0.9285,1.3037,1 
6.0681,-0.5825,4.0079,3.8534,1.8431,2.1892,2.3418,0.5371,2.7082,2.6753,2.0988,1.7789,3.9358,1.6921,1 
6.2077,-1.4968,1.8007,2.3533,2.5069,1.4643,1.6619,3.452,1.981,1.5696,2.1523,1.3193,3.4359,2.4691,1 
5.7365,-0.1091,3.5075,2.389,1.319,2.8091,0.8313,3.0007,2.4228,0.7409,1.0995,1.7255,0.4826,2.2723,1 
4.7831,-0.278,1.0156,0.4483,1.9736,1.7939,1.4846,1.4519,2.9668,2.2458,3.4467,2.4069,2.3803,1.8428,1 
4.5523,0.7989,2.4426,0.3963,2.0221,0.4606,2.9529,2.1072,2.7073,2.3902,0.7469,4.3659,1.0947,3.3909,1 
6.1049,1.548,2.7194,2.8214,1.474,-0.5802,1.8802,3.734,2.5751,3.2611,3.1565,1.311,1.7549,2.6352,1 
4.96,0.8619,1.545,2.4891,2.3513,1.7127,3.5109,2.4918,1.7828,4.0317,-0.8869,3.1557,0.7991,1.5087,1 
5.4376,-1.6543,2.3069,2.5216,1.5065,0.3712,2.1989,2.1835,1.7646,0.8682,0.2606,1.7564,1.9268,2.4794,1 
5.6684,0.9232,1.1087,2.47,0.9677,1.1847,1.2813,3.5021,1.7661,2.315,2.3521,1.1605,2.0591,1.7691,1 
4.7553,-0.9932,1.4846,1.4209,2.0158,1.5588,0.993,2.4761,1.188,1.7352,1.987,1.5903,2.096,1.9714,1 
2.5874,-0.3999,3.0956,1.9672,1.4484,2.7923,2.1916,0.6768,1.7696,0.3021,2.5915,3.1413,0.9923,0.2677,1 
3.663,-1.1832,1.1384,3.1445,1.8126,1.0007,1.1797,2.4372,2.1195,1.3223,0.9992,2.4946,1.6394,2.9007,1 
4.2247,-0.4839,3.1957,0.6782,1.3459,2.0046,3.0742,0.8135,2.2165,1.6494,1.5605,1.4796,2.0134,2.9766,1 
4.1464,0.8764,1.5305,2.8519,1.2092,0.4408,0.4163,1.4194,2.9126,2.0652,2.0732,0.7429,0.7646,2.1645,1 
3.9242,0.5676,2.2419,1.9332,2.6636,0.2515,3.4112,0.5052,0.9461,2.02,0.7871,2.6971,2.7293,0.9575,1 
4.0696,0.9015,1.9526,1.6177,2.1738,0.8311,2.2732,1.2407,1.4554,1.7811,2.5438,1.5716,1.1647,1.5011,1 
3.3159,0.1122,2.0631,1.8515,1.9056,2.7208,-0.5478,0.8381,3.8782,3.3656,2.0749,0.9816,4.1515,2.0204,1 
5.0511,0.3209,1.4395,2.0799,0.914,3.2727,3.6287,3.3248,1.4068,1.7219,2.5706,2.8766,0.8755,2.0691,1 
4.1662,1.1961,1.1371,1.4808,1.1219,1.1195,3.0304,2.433,1.8987,1.0142,1.4935,1.262,2.6805,1.1904,1 
4.8137,-0.6748,0.0154,0.9485,1.9507,1.3824,3.1257,1.1969,2.8853,1.8133,2.0879,0.3463,2.6808,0.6918,1 
4.1061,-0.9615,1.51,2.8233,0.717,1.1305,3.1729,4.0427,1.6535,2.1048,1.1003,1.3904,2.8987,1.5945,1 
5.078,0.8933,2.0748,2.7238,0.1996,5.8283,2.772,2.6138,3.7623,1.9731,1.8456,1.6344,-0.1395,1.3653,1 
4.5723,-0.8954,1.8994,1.3548,1.4313,1.0243,1.3137,1.8454,2.999,0.2684,2.1674,2.2002,3.8631,2.7755,1 
4.4734,1.5629,1.5231,3.5593,2.0546,2.9631,3.1476,4.2031,2.6462,1.3472,1.3549,1.5362,1.5729,2.3237,1 
5.1438,0.4236,2.1762,0.6384,2.839,3.2378,2.5477,1.7842,1.9198,-0.7331,1.9984,2.4437,1.4554,2.9384,1 
4.5151,0.2664,0.9418,2.3366,2.6932,0.0948,0.5924,3.569,3.1562,1.7167,1.3218,3.2465,2.492,2.8449,1 
4.685,0.7359,2.2393,2.2845,-0.0669,1.9752,1.8361,1.4669,-0.0259,1.4442,2.9685,2.6454,3.0892,1.5652,1 
4.6781,-1.2163,2.9609,2.4728,2.5123,2.1865,2.5639,3.5817,1.3753,2.6087,1.8886,1.2628,1.3647,3.0877,1 
1.7698,0.3822,2.4326,4.1174,1.251,0.9896,1.0423,2.6455,0.1182,1.6251,2.318,1.5852,1.9351,2.1636,1 
5.2867,1.9019,2.6162,1.4402,1.8894,3.3739,2.7677,4.0553,1.2016,1.2756,1.7037,1.4384,1.1557,1.67,1 
4.7117,0.5899,1.0911,2.7961,2.4525,2.3964,1.5686,2.4067,1.8956,3.6095,4.2772,2.6175,1.84,2.1383,1 
6.6594,-0.7149,1.1705,2.3154,4.0932,2.2054,0.8053,3.0875,2.2564,3.4412,1.2921,1.0097,1.7236,3.042,1 
4.561,-0.9893,2.3815,2.3605,-0.6174,2.5516,3.4958,1.1289,1.3181,2.7114,1.219,0.958,0.8003,0.8737,1 
4.7356,0.1296,2.8554,3.8071,2.4068,2.5647,0.6229,2.1428,0.7363,3.3896,2.7377,1.7437,2.1306,2.5024,1 
4.7677,0.6346,2.0376,1.6487,2.2967,1.8692,3.9997,1.8801,1.0623,2.991,2.7329,1.6273,0.6137,-0.5392,1 
4.0583,-0.3729,2.1348,2.6814,-0.2704,1.4321,2.3796,0.4379,0.8931,2.3412,2.0206,2.6553,1.2374,5.2207,1 
4.9478,0.1912,0.0061,2.5555,2.8241,2.9448,2.6122,0.1987,0.6323,0.8925,1.9278,3.0839,3.3978,2.335,1 
