Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Class
-1.2149,-1.2495,3.3263,2.0289,1.0964,1.8708,2.62,1.6455,1.8011,2.1024,2.3486,2.7664,0.4269,4.0528,1 
1.026,-1.1856,2.1108,2.9659,1.3525,1.8836,0.4924,0.5596,2.2564,2.8723,5.1243,1.9336,3.3954,4.0364,1 
0.2007,0.731,3.4817,2.3238,2.4658,2.1095,1.9018,2.766,2.256,1.9242,0.993,1.9666,2.7489,1.9096,1 
-0.4847,0.9896,0.1732,2.4974,0.7787,3.82,1.2877,4.4948,1.5565,1.093,2.9381,1.7402,3.1984,1.2297,1 
0.2279,-0.4559,3.085,3.308,0.7204,1.3964,2.3605,2.6479,2.5599,0.7878,2.926,1.4792,0.9262,0.8028,1 
-0.0439,-1.1611,1.9529,2.4833,3.2505,2.1168,2.4608,1.3801,1.5438,2.9128,1.7231,2.9969,2.3791,0.5641,1 
0.5144,0.3485,2.6593,1.5915,2.2834,1.4783,2.6508,2.5211,1.826,2.784,2.6567,1.3508,0.6942,1.9314,1 
0.6588,-0.1261,1.62,1.9825,2.306,3.5449,1.5347,1.288,3.295,3.2139,4.1166,3.0007,1.2533,2.1895,1 
-1.4551,1.0625,1.5359,2.8379,2.5634,0.8703,1.5397,0.7692,1.076,1.3356,1.4192,1.0709,0.1191,-0.1953,1 
2.2997,0.0689,0.6308,1.5637,1.1342,0.5487,1.9616,0.935,1.8047,1.7378,1.3401,2.7294,1.2761,-0.3301,1 
-0.1494,-0.2635,0.6866,2.0076,2.3173,2.3297,1.6821,2.5702,1.5907,0.9272,2.8482,1.3772,2.9167,0.2185,1 
1.5531,0.5299,0.7981,1.9247,3.7369,0.6183,0.7074,3.271,2.3928,2.0029,2.1199,1.6154,2.0698,2.7345,1 
-0.6577,-0.4049,2.4521,2.0745,1.0698,1.3193,1.2798,-0.1308,2.6474,1.1445,3.3796,0.2522,1.9943,4.2171,1 
1.2233,-0.9913,1.395,1.7902,2.1188,-0.0965,2.6115,2.5997,1.5832,0.4624,2.9311,1.2133,2.3176,1.407,1 
0.1456,-0.7826,3.8039,0.9054,2.5875,0.8911,2.9076,2.8067,1.1896,2.1655,2.4752,2.3797,1.9961,0.579,1 
-0.182,2.2998,2.3672,2.7779,1.9652,2.869,1.8364,3.364,2.8768,2.0907,3.0214,0.6591,1.0621,2.8081,1 
-0.553,-0.5337,1.888,1.5055,2.6949,1.8306,0.6903,1.8726,3.7158,3.7457,1.6352,3.1325,1.7825,1.5745,1 
0.4408,1.4185,0.4458,2.4297,3.3692,2.8544,2.97,2.7372,2.5895,4.0851,1.4117,1.2325,1.1325,2.4655,1 
1.1263,1.1503,4.186,2.7932,1.7347,1.0409,0.7342,1.1017,0.0031,0.3295,3.0701,1.3755,0.9378,4.4136,1 
-1.0094,1.0028,0.2554,2.3002,1.5901,2.4263,3.0173,2.3494,3.6389,2.1583,3.0115,1.1438,1.4865,2.2013,1 
0.7464,2.4465,3.6877,3.0061,2.4779,-0.0148,3.0746,2.0094,1.8971,1.6816,2.1725,2.4917,3.055,2.5103,1 
1.1725,-1.8374,2.7891,1.8725,4.3657,2.5989,2.5455,2.2008,0.7537,-0.9239,2.581,1.9166,1.2921,2.4743,1 
1.3671,-0.9355,3.4491,3.2127,1.4815,1.0323,1.5413,1.4773,0.9302,4.2908,0.8499,2.7086,1.5157,2.2622,1 
-0.6083,-1.6552,2.1378,2.9014,0.9917,0.6357,3.0095,3.1347,0.597,-0.0557,1.567,1.557,2.1934,1.0984,1 
0.2377,-0.0788,2.7861,3.4078,1.2686,2.1983,-0.4139,1.4698,1.6914,1.4728,1.2207,2.553,2.0447,1.4484,1 
2.0662,0.3518,0.7887,3.8296,2.9296,2.1949,1.0653,1.3215,2.4012,1.6569,2.339,2.4866,2.2869,0.6546,1 
-0.2336,-0.3361,0.9017,4.1652,1.7781,1.2317,2.3868,3.3712,0.8259,3.1244,1.7904,2.6459,1.7546,2.7373,1 
-0.2348,-0.4495,1.4104,1.033,3.1028,-0.0346,0.9218,2.3424,1.9447,1.498,2.5843,1.1318,1.9343,4.0823,1 
2.0938,1.5887,3.9068,1.9468,2.61,2.4657,1.8388,3.1249,1.3535,1.3983,2.2303,2.204,4.2009,2.2002,1 
-0.7119,1.0258,2.0813,3.0163,-0.6918,1.2662,-0.2487,3.0237,1.0825,-0.3288,2.5367,2.9508,1.848,2.9445,1 
-0.7415,2.6736,1.6622,3.435,1.3457,1.702,1.0994,2.4415,3.3727,1.1148,3.462,2.165,1.3952,1.9644,1 
-0.5106,-0.0995,1.6937,0.7413,2.4423,2.5641,0.6409,1.1368,1.6318,2.0655,1.4462,3.8737,1.6158,2.1184,1 
-1.5068,-0.6485,0.1125,2.7301,3.662,2.6477,1.7096,3.5654,1.5231,3.7514,0.7318,0.6397,1.9273,1.3337,1 
-1.0819,-2.4157,0.9658,2.4198,0.9471,1.6895,2.4361,0.9695,1.8039,3.984,2.6423,1.5593,2.3932,1.0888,1 
-0.1622,-0.8958,1.2704,1.7937,1.8283,3.9479,0.274,1.9331,2.681,1.3077,2.7663,0.8425,1.414,2.7655,1 
0.8631,1.1608,1.2872,0.9331,1.8703,2.6357,2.4074,1.9103,1.6514,1.8765,2.1139,2.9694,1.3877,2.3986,1 
0.4112,-1.0394,1.9867,2.4667,1.7642,1.2869,2.0424,2.4086,3.3491,2.0592,1.7296,2.0553,4.441,0.8371,1 
0.0118,0.3657,1.1216,2.7401,1.5344,0.9231,2.9481,1.7878,2.6419,0.8104,1.3395,1.7761,4.173,0.7174,1 
1.4765,-2.7779,3.3314,1.8055,2.7542,0.609,2.2403,1.8578,2.5362,3.2677,1.9522,3.903,1.4018,2.4182,1 
-1.0712,-0.453,1.7106,1.4982,3.012,1.4888,2.2619,2.4166,0.7882,1.5235,1.1288,1.5471,2.4425,2.0659,1 
-0.0157,-0.7375,2.4872,1.0044,1.3378,1.5818,3.1265,2.091,1.767,1.2822,-0.0062,2.6598,2.4248,2.8559,1 
-0.0651,0.131,1.4644,2.8058,2.0296,2.1146,1.8339,3.0124,1.3802,1.6806,2.2813,3.1944,0.5571,4.6452,1 
0.094,1.1991,2.1869,4.4247,2.4317,-0.0474,0.6414,4.2516,3.3467,4.042,1.0543,2.6174,2.8028,3.6622,1 
0.7451,-0.4753,3.1623,1.6004,2.4967,1.3331,2.9585,2.3886,1.4767,2.0238,2.1534,2.2292,3.1115,3.2883,1 
0.2571,-2.0546,2.1227,-0.086,1.0057,3.0542,3.6822,1.6115,1.7722,3.1835,2.0955,2.4365,1.369,2.5481,1 
-1.9524,1.217,1.6108,1.1129,1.5428,1.9241,2.2613,2.3181,0.9222,1.5813,2.089,2.9078,1.2976,1.5211,1 
-0.3643,-1.2547,2.1144,2.0873,1.8417,1.4086,1.0161,1.9102,1.8527,1.9396,1.0496,1.9955,4.6999,0.3319,1 
-0.5259,-0.8137,2.4924,0.2658,3.8031,1.5358,0.5539,0.9164,1.6047,1.3476,2.6349,2.7445,2.6782,0.7052,1 
-0.5757,-1.0181,2.7755,2.8754,2.3026,3.1768,2.6217,2.6103,2.7399,2.4213,2.1479,1.0266,0.418,2.7272,1 
1.238,0.3548,2.517,1.4165,3.3135,2.0545,1.4227,2.2673,2.3162,1.4743,1.8688,1.8821,1.0468,1.3827,1 
-0.5853,-0.0977,1.4621,1.1236,1.4407,1.6472,3.161,1.877,2.344,2.4217,0.1722,1.1272,2.5765,2.0909,1 
-0.3381,-1.6128,1.3743,1.9567,3.5585,2.3494,2.7785,1.9993,1.9763,0.9698,1.5673,1.7567,4.2388,-0.0175,1 
-0.438,-0.0108,1.8027,0.8991,2.3013,2.4609,1.2348,3.4426,1.4156,1.5634,2.5971,0.526,1.7156,1.9276,1 
0.8047,0.4224,1.6091,3.5939,2.1544,1.8641,3.3178,2.0873,1.1986,0.9157,1.9524,1.5948,1.5337,3.36,1 
0.0306,-0.4276,1.4855,2.1964,3.0683,1.5486,2.1973,1.4154,0.7167,3.2625,3.1356,3.1132,0.7751,1.7003,1 
-0.1882,1.2664,2.0304,3.0177,2.5261,0.6717,1.0372,1.6957,1.1795,1.416,1.9373,1.0758,0.3303,1.8605,1 
1.927,0.5045,1.7153,2.2256,2.0528,0.8357,2.6711,1.4127,2.6564,3.1208,2.8538,4.3546,2.4555,1.5356,1 
-0.806,0.6954,0.8324,1.0308,3.4396,1.4966,1.9905,2.95,2.3436,3.9232,3.3042,1.9393,1.4174,1.8619,1 
0.847,0.2066,0.9099,2.7816,2.5451,3.8992,0.5936,0.7473,1.87,1.3689,1.0903,1.3599,3.575,3.0942,1 
0.0506,1.3854,0.9419,2.3796,1.8615,0.3509,1.7395,2.8774,3.0805,3.0508,1.6782,2.1784,0.9401,1.3304,1 
0.2253,0.295,2.9481,2.7221,0.3265,3.5688,0.7199,2.5745,3.2215,3.372,0.5004,3.5111,1.4214,-0.074,1 
1.5154,-0.7234,1.5077,1.5427,3.0355,1.5727,-0.2425,2.3315,2.9091,1.295,2.2654,0.2995,2.4169,1.5967,1 
0.8097,0.511,0.4562,2.1584,0.3465,2.4397,1.5107,1.9881,4.435,2.4943,1.8748,3.7465,2.129,1.8272,1 
0.6528,0.2146,1.4885,2.5359,2.3746,1.7243,1.7668,2.8751,0.4581,2.1843,0.9504,2.3022,3.0938,1.9542,1 
-0.719,-0.0857,1.2778,1.2904,1.2612,2.4982,2.3776,1.6079,0.9386,3.081,2.6777,1.708,1.2102,2.9337,1 
-0.0045,0.7401,3.9814,2.5237,1.6441,1.0683,1.3854,1.7212,1.3578,0.2222,1.1069,2.6186,1.4509,0.833,1 
-0.1752,-1.5778,1.792,1.9761,0.4601,2.3637,2.9377,2.8812,3.4958,2.0443,1.1198,0.5517,1.4331,1.7822,1 
-0.7519,0.1332,0.9439,3.2195,2.9994,2.2782,1.8766,3.1426,1.9654,1.2656,2.9371,2.2819,1.6682,1.7062,1 
-1.8126,-0.557,1.7944,0.8343,2.2618,0.25,1.3279,3.357,1.7975,2.2424,1.5364,1.88,1.8356,2.1644,1 
0.4482,1.1405,2.0144,0.8736,2.1811,2.802,3.2284,2.2527,2.1283,2.7959,0.8743,2.2365,1.5487,1.5236,1 
1.3122,0.5272,1.4786,1.519,0.416,1.2998,1.5375,1.7624,0.6594,2.0146,2.0993,2.8109,2.771,1.4423,1 
-0.2754,-1.7369,1.6588,2.8324,2.3259,1.2744,2.1838,0.8883,1.0195,1.6698,2.8763,2.662,1.9508,2.1018,1 
-1.6827,0.4318,0.9944,0.6207,1.392,2.5973,2.3062,1.3893,3.3079,1.2722,1.5253,1.623,1.8037,1.7758,1 
0.4738,-0.4495,2.9497,1.403,2.6603,0.5444,1.2172,2.0068,1.9315,2.9073,1.3547,2.0101,2.3912,2.6347,1 
-0.9852,0.1702,1.5572,2.4113,1.2077,2.9933,3.2481,0.7995,2.2697,1.5352,1.2365,0.7661,3.0236,0.9963,1 
-2.4653,-0.4282,0.8797,1.3187,1.2304,2.2527,1.966,1.6646,2.7923,0.4882,0.8723,1.6568,0.3699,1.4693,1 
0.9311,1.8735,1.1956,3.8838,2.2559,2.036,3.4396,2.827,0.7488,2.8901,2.3752,1.6013,0.6088,2.5967,1 
-0.9018,2.0022,1.1675,1.3393,1.8142,2.7335,1.2181,3.2349,0.5846,3.6466,1.7799,-0.2756,2.9017,0.3638,1 
0.6638,1.675,2.8196,3.4804,1.6546,1.3836,2.6071,1.747,0.9921,0.2801,0.7058,3.5765,2.102,-0.0063,1 
1.3364,-0.1439,2.2954,2.1089,1.1272,1.6621,2.0713,1.3829,4.046,2.5535,-0.8977,2.0826,1.3544,1.4432,1 
0.6563,1.5111,2.7458,3.594,0.9039,2.1015,2.414,2.2457,1.289,2.7978,1.9152,3.8167,2.7556,3.1994,1 
0.4174,0.5145,2.7731,1.7211,1.784,2.5262,2.375,0.5693,2.3154,1.025,2.6535,1.0263,2.155,1.9458,1 
0.4111,0.0718,0.848,3.9063,0.7561,1.2645,1.7206,2.0912,1.3903,2.9887,1.2477,1.7611,2.6042,1.1983,1 
0.5098,-0.6624,2.1714,2.7612,2.5191,2.9079,1.4098,2.1895,2.7238,1.8848,3.6523,1.8137,0.9144,2.0644,1 
-0.9675,-0.0056,2.2224,2.7687,4.0511,0.2803,3.0985,3.219,0.5159,1.3925,1.9176,1.8192,-0.1607,4.1288,1 
0.525,0.9118,2.6771,0.7852,2.3468,1.3884,1.841,1.6065,0.6021,1.6639,0.8333,0.8586,2.4526,1.2376,1 
0.501,0.0126,1.0199,1.7145,1.907,0.3212,2.0672,2.7115,2.5549,1.7351,2.545,3.8899,1.4713,2.872,1 
-2.8445,-0.0448,2.2641,2.5948,2.5262,3.6668,2.5876,2.2144,2.7365,1.9093,1.7031,1.4068,1.8548,3.2565,1 
1.521,0.7686,1.6394,1.8776,0.5088,0.9354,2.1123,1.0478,1.9703,2.9935,0.668,0.8963,1.6452,0.0713,1 
0.3206,0.6547,3.0164,1.9151,2.0698,1.4207,2.8889,3.0137,3.022,3.2511,2.4924,1.6003,2.7033,2.823,1 
-0.733,-1.3573,0.3464,3.1694,2.4378,2.3294,0.889,0.8646,1.0444,2.3594,3.2061,1.8652,1.7797,1.8254,1 
-0.9753,-0.3743,1.9243,3.5755,1.8053,1.26,2.207,0.2184,0.9984,1.7308,2.2992,2.9503,2.2479,0.6571,1 
-0.3681,-1.288,2.1393,2.72,2.2338,1.9969,2.2297,2.4458,2.89,2.4135,1.8156,1.2831,1.1015,2.3295,1 
0.101,1.5826,2.2162,1.6303,1.4848,1.1474,0.7272,2.127,3.0208,2.4395,3.6007,1.7636,1.7248,1.176,1 
0.4698,1.4258,1.9408,4.4953,1.8819,-0.5478,2.7501,2.1405,1.9658,1.2862,2.742,1.0028,2.3764,2.5284,1 
-1.4588,-0.2724,0.3534,1.2628,1.3712,-0.3726,2.1357,3.295,1.3038,2.5625,2.3479,0.9435,1.66,2.5326,1 
-1.9561,0.7379,1.3515,1.623,2.1364,1.0872,1.1157,3.4093,1.7146,2.1597,2.7835,2.3753,2.5625,1.8347,1 
-1.1858,0.0055,1.9953,2.5672,3.4257,0.3787,1.8825,2.1823,-0.0286,-1.2396,3.8552,3.2805,1.7511,2.9611,1 
-1.3633,-0.2134,2.2107,3.6362,2.3575,1.0002,1.7196,2.2241,1.2112,0.9968,0.3144,2.0652,2.4438,2.4063,1 
1.3651,2.1298,1.1982,3.5273,2.4717,3.2418,2.6842,2.0315,2.7586,2.6664,1.3871,2.9909,2.1712,3.7309,1 
-0.7588,0.7037,3.1578,1.9311,1.5146,3.0207,0.1673,1.8227,1.7182,2.0144,2.5585,0.082,0.961,0.6026,1 
0.3792,0.1142,1.9983,2.1862,1.2764,3.3703,1.093,1.6276,2.3658,1.5047,1.2969,2.4827,1.8905,0.4253,1 
-0.7291,0.9256,2.1052,4.5908,2.4747,4.889,1.3495,1.4224,2.344,2.6404,4.0911,1.806,1.7098,0.6162,1 
0.9129,-2.6523,3.8979,3.3585,1.5372,1.823,1.3202,0.6674,2.3842,1.2528,2.2162,2.9385,3.722,0.6242,1 
-0.8376,0.1619,3.5508,2.8001,2.9196,2.7783,1.6515,1.1193,2.4192,3.0926,2.5137,0.3223,0.1906,2.0666,1 
0.4908,0.2139,1.4771,1.4771,1.5531,2.5096,3.1725,1.9898,2.4913,1.4543,2.2748,1.8316,1.4615,1.3664,1 
-0.1989,-0.0962,2.4382,2.9557,3.1343,1.1906,0.9116,2.9474,2.4449,3.2345,1.2513,2.563,2.4533,2.3719,1 
0.3026,0.539,1.9227,1.1131,1.2129,4.1274,2.6158,1.7595,1.0001,4.394,3.0867,3.354,1.3403,3.3116,1 
-1.3677,0.2615,0.1436,2.4005,2.9531,1.4856,-0.0799,0.7339,0.7106,3.0092,1.0125,1.3481,2.6732,2.1395,1 
-0.1933,1.1342,3.6231,1.8487,2.3644,1.9749,2.9814,2.7166,0.8255,2.996,2.5705,1.9615,2.2699,1.5557,1 
-0.025,-0.6207,2.7171,3.1363,1.2438,3.7203,0.7771,3.0055,1.6301,1.5667,1.7187,1.0224,0.4364,1.6988,1 
-0.79,3.363,2.3087,2.0091,3.2539,1.0961,1.0977,2.9275,0.7677,1.6874,2.7713,1.4303,2.4877,1.141,1 
0.4585,0.0835,2.6648,3.2582,3.2308,2.2253,3.491,1.448,3.4408,1.2669,1.1957,3.5406,2.8565,1.8802,1 
0.6515,0.377,3.1654,1.6987,1.8074,1.7756,2.3868,1.2101,1.8203,1.9446,2.1476,2.3968,2.725,3.3713,1 
-0.5041,-0.622,1.6943,1.6161,3.1998,0.7701,3.0218,3.3586,3.0742,1.2282,2.6896,2.3321,2.2958,1.3949,1 
0.8163,-0.8125,2.6879,3.8848,3.1811,2.3348,2.4334,1.8508,2.8359,1.9885,2.3063,2.2359,3.5855,2.9321,1 
0.5834,-0.4914,2.3645,3.345,2.4492,1.5285,1.2566,1.5128,1.8057,0.1446,4.7193,0.9112,3.0672,1.0003,1 
0.1133,0.9689,2.3793,2.0651,3.4188,3.7885,2.045,2.1406,1.6446,2.9246,3.9123,1.9344,2.3944,-0.0765,1 
0.5475,0.1131,2.1393,1.7626,1.2522,4.6114,2.9528,2.3626,0.5657,1.3885,2.7678,1.7982,2.414,1.912,1 
1.0679,0.569,3.5216,0.3137,2.3521,2.5167,1.7853,1.9404,3.9785,1.2036,3.1161,2.6222,1.9611,2.2703,1 
-1.6185,1.1505,2.7578,2.4687,1.9965,-0.0527,1.3601,3.4469,0.14,1.3441,3.4003,2.3898,2.6877,2.5366,1 
-1.51,-1.8314,1.6341,0.5362,2.485,2.7249,2.8251,2.4421,2.6716,3.9447,0.1979,2.7511,2.7733,3.0957,1 
1.1906,-2.4806,1.5649,1.7478,2.3137,3.0235,-0.4306,0.0916,1.4683,1.3204,0.7538,1.8406,3.1508,2.6108,1 
-0.737,-0.1496,2.9359,2.9794,2.0986,4.1382,2.9233,1.377,1.2685,2.3783,2.1366,2.8042,2.5082,1.1592,1 
1.5055,0.0318,1.0293,2.6765,1.7205,1.0397,1.7969,1.2171,1.7906,2.738,2.0632,1.4419,3.6331,1.6294,1 
-1.9611,-0.1353,1.5873,2.1013,2.6044,2.6063,-0.5738,1.9774,2.1461,3.1647,2.745,3.316,1.3283,1.9378,1 
1.0649,-0.8457,3.5033,2.0094,1.2764,2.037,2.7484,1.9877,1.8909,2.0399,2.3222,2.9012,2.3846,0.9871,1 
2.4326,-1.1281,2.9734,0.1566,2.7872,0.9305,1.847,1.2645,2.9468,3.2759,2.3803,1.2275,1.5339,2.4155,1 
-1.2124,0.2892,0.9443,0.288,2.2166,2.4021,1.6322,0.1409,2.963,0.9428,2.981,2.8205,3.0189,0.0921,1 
0.3409,-0.5139,1.4554,1.7134,2.0552,2.2241,0.4106,3.5029,3.7761,1.8794,-0.7206,0.3584,-0.0647,2.1127,1 
-1.3059,-0.0208,1.2455,1.654,1.4377,3.8354,1.919,0.7306,1.5367,2.4238,1.9547,2.6651,2.7077,3.1595,1 
0.2181,-0.3408,0.4906,0.7153,1.8352,2.4677,0.3144,2.7016,2.4683,2.3413,3.5007,1.9999,1.6938,2.5908,1 
-0.9485,0.5553,0.8387,-0.4724,1.9822,0.5847,2.2206,-0.6225,1.7473,0.8722,2.7134,1.0651,1.1855,2.218,1 
0.1823,-0.1661,1.3162,1.0469,2.0112,3.0097,1.9637,1.4153,3.2896,3.6304,2.1574,2.1463,0.9775,1.1254,1 
0.863,0.3372,1.9623,2.1625,3.1995,2.8367,1.8882,2.3975,1.233,4.1515,2.6536,2.4239,0.4008,0.9125,1 
-0.5629,0.5224,1.8896,0.7625,2.7603,1.0379,3.3084,2.4087,2.184,0.481,2.1031,2.3495,2.9888,1.4564,1 
1.1248,-0.2283,0.9294,0.7872,2.4919,1.5827,1.9035,1.9814,1.3612,2.7244,2.8421,2.0261,1.1781,0.6018,1 
0.4642,0.0637,1.9756,2.8901,1.9175,2.5211,3.6575,1.3057,1.5263,2.065,1.1805,1.218,3.1669,1.504,1 
1.0252,-0.5773,0.3534,-0.1099,2.4132,1.4644,2.632,2.3933,-0.2489,1.4689,1.7668,2.3576,2.0116,2.1811,1 
-0.0708,2.9936,2.1398,1.8769,0.739,4.2128,2.4017,4.0251,3.2249,0.9071,-0.2594,4.0461,2.2117,2.701,1 
-0.8488,0.3468,3.1032,1.8063,2.6656,1.9495,1.937,2.1689,1.1983,2.2302,1.6058,2.9677,1.4403,1.437,1 
0.4742,-1.0877,2.9262,2.2527,1.2698,2.9122,-0.0639,2.9527,1.9786,2.6252,1.3373,3.0627,1.3491,2.5322,1 
-0.3179,0.7703,2.057,2.319,2.6001,1.0499,2.6533,2.2851,1.2,2.256,2.4144,2.5927,2.3389,1.1979,1 
-0.7633,-0.5901,1.1958,-0.481,2.1044,0.7028,1.6325,2.9021,0.8677,1.0277,2.0247,2.386,0.9081,1.2848,1 
-0.4798,1.6673,2.9761,2.702,-0.7216,0.9712,1.4552,1.841,0.3704,1.0242,-0.2916,0.7598,1.8936,2.8053,1 
-0.5477,-0.0487,1.0063,2.4267,2.1358,1.4744,3.5099,2.5031,3.5857,3.7474,1.8493,0.9946,0.6263,0.5391,1 
1.4142,-0.4848,0.6104,0.8977,2.5714,1.7774,0.9872,1.0729,2.0897,3.3814,2.8598,3.1935,1.6094,2.0958,1 
2.1991,-1.9825,1.9897,3.9343,1.2002,2.8898,1.1914,2.1612,2.1395,1.7022,1.7422,2.2671,2.0823,3.0178,1 
-1.1821,-0.1102,1.4224,2.703,3.4329,2.9229,2.5984,2.1266,1.4939,1.7284,1.9389,1.3925,0.6132,2.5121,1 
1.6262,-0.9178,1.7277,3.5266,3.1396,1.3547,0.9512,4.0985,2.8398,2.1094,2.4227,1.4686,3.9699,1.2639,1 
-0.3627,-0.4853,1.8074,2.8083,0.7765,1.3406,3.0111,3.4632,2.5852,1.5563,2.2362,1.7116,1.1361,2.0321,1 
1.2891,0.0069,3.4179,3.4876,2.0155,4.0345,2.4855,2.5033,2.6827,3.6343,2.7692,2.4158,2.8236,1.5071,1 
0.8228,-0.6834,1.9139,-1.0042,1.9184,2.4433,1.8208,1.8616,1.4584,2.0874,0.9112,3.2761,1.6685,0.4131,1 
-0.0384,-1.6504,-1.0594,0.7441,1.4662,3.5984,2.2596,2.7529,1.9676,0.3916,2.9651,1.3934,1.9439,1.4522,1 
1.9707,0.9825,2.197,2.1125,1.7572,0.9756,1.0393,1.4859,2.2562,2.8193,1.7825,2.1866,2.3323,4.7376,1 
0.6432,1.5313,1.6569,1.685,0.2516,2.0908,3.1382,3.2952,1.5028,4.4742,2.178,1.9714,2.3277,1.6998,1 
-0.7256,0.5735,0.9153,1.5904,2.4207,2.5025,2.8237,2.5425,2.8241,0.7607,2.9917,1.361,2.6157,2.3385,1 
0.4399,-0.9799,0.7222,3.1417,2.1751,1.7969,2.0252,1.937,2.201,4.741,2.648,2.6177,1.8729,2.5747,1 
1.0499,-0.4963,3.5763,2.2803,2.1941,0.7305,1.5875,0.3448,2.4268,2.0183,1.7225,3.0527,0.5026,0.0371,1 
0.2587,0.0444,1.3971,2.8996,1.9131,1.6115,2.4273,0.6126,3.1719,0.9717,3.2723,3.8596,1.3362,0.916,1 
0.235,-0.9151,1.7947,1.3742,1.225,2.2973,1.6931,1.8161,1.2016,1.5976,2.1345,2.362,3.7202,2.8554,1 
-0.6027,0.6114,-1.9476,2.165,2.1786,0.9861,2.4682,1.1236,2.7931,1.3617,3.1357,2.2046,1.5951,1.715,1 
0.9026,-1.3416,1.5904,0.4495,3.4585,1.8466,1.613,2.05,2.0158,4.2922,1.6429,2.2989,1.7422,0.3269,1 
-0.4824,-0.3102,1.935,1.3648,1.963,1.9445,2.6323,1.7765,1.4369,3.7175,3.6322,2.7126,1.4193,2.7041,1 
-1.3845,0.0855,3.4054,2.1958,1.6796,1.8387,3.4429,3.1791,1.5247,2.0149,3.3243,0.6163,3.0725,1.273,1 
-0.5739,1.1542,3.3594,2.33,2.7426,1.9566,1.5986,1.9088,1.7152,2.7843,1.0727,0.7135,1.9153,1.555,1 
-0.906,-0.8038,1.31,2.8215,1.9792,0.6219,2.9147,2.4556,1.3102,1.4372,0.7691,0.8565,2.5306,1.5038,1 
0.7595,-2.0012,0.8842,2.1247,2.1197,0.7319,1.2785,1.2853,1.4783,1.6006,2.1973,2.9979,2.9478,2.3295,1 
0.1624,1.7179,1.9379,2.4007,2.8195,2.4043,2.8794,2.8587,0.8697,1.9083,1.2916,0.4068,2.4032,3.878,1 
-1.2642,0.8475,1.9484,1.8792,3.2862,1.1035,-1.2168,1.0768,1.5999,2.1963,2.2888,1.1958,2.3668,2.679,1 
0.9707,-0.3955,3.7688,1.2704,1.3852,1.9459,3.0898,3.5435,2.8323,1.5458,2.6326,2.4356,2.094,1.3385,1 
0.6276,-0.3827,0.7931,1.6686,3.5411,1.9225,1.058,2.7872,0.9021,1.6925,1.7054,1.121,2.9121,1.7473,1 
-0.8921,-0.2955,2.6009,1.5446,1.6896,1.8079,2.9824,2.4632,2.5544,-0.1897,2.7853,0.8725,0.3047,1.3709,1 
1.2359,1.1754,3.3009,2.0943,0.6918,1.2777,3.5842,3.456,2.0909,1.7024,1.9776,2.2789,2.8263,1.4138,1 
1.1115,-0.2473,1.0076,1.5079,3.1633,2.1155,4.1212,1.7216,2.1273,2.2832,2.5032,-0.304,2.1883,2.1369,1 
-1.0577,-0.8613,1.0614,1.4093,1.1191,0.8554,2.5265,1.9781,3.284,2.3906,0.8021,1.8946,1.4774,2.8189,1 
-0.7239,-1.8243,1.2738,1.502,0.4073,-0.8765,1.0967,2.0084,4.1971,1.4046,2.1214,1.3409,-0.111,2.2468,1 
-0.2872,0.4395,3.0365,3.3196,1.2413,1.0442,3.4124,2.4556,0.7119,1.3132,1.1871,1.5094,0.8197,1.4996,1 
-0.1396,-1.3448,1.0504,2.4108,2.3545,2.3809,4.2614,2.7733,2.5869,1.8804,2.3683,0.7414,2.3905,2.3423,1 
0.9162,-0.4279,2.5473,0.0668,2.6959,2.5354,1.5343,2.4858,2.4991,2.4076,2.4475,1.2702,3.5559,3.1148,1 
-0.6294,-0.4332,3.4591,2.4725,1.4793,2.847,1.843,0.7844,0.5544,2.7172,2.3396,1.6418,0.6367,3.2313,1 
0.4762,-0.6887,1.6787,1.7831,2.1466,2.0372,2.0266,1.4933,2.4768,2.4859,2.1612,0.178,1.9249,1.3554,1 
0.9031,-1.133,0.8331,2.6652,1.1209,1.7355,1.3197,1.4811,0.657,2.143,2.0404,2.1925,2.1562,1.2422,1 
-0.5491,-0.7327,1.7332,2.3019,2.173,1.7448,3.0112,1.4021,1.637,-0.0608,2.1599,3.3011,2.6085,0.7903,1 
1.0572,-1.0854,2.4672,1.0047,2.9842,0.868,1.647,1.0474,3.2465,1.0825,1.4113,1.4067,1.8329,0.4187,1 
-0.1104,1.6777,1.8293,1.6083,1.2476,1.9392,3.1529,3.1697,0.8258,2.2491,1.4328,1.405,2.041,2.1204,1 
-0.6902,-0.9325,2.7844,2.533,1.178,0.6183,2.1504,0.4952,3.0651,1.1225,3.3815,0.9893,1.4402,1.643,1 
-0.1328,1.3353,0.4772,1.0669,1.8682,2.3706,2.0137,1.7554,1.5459,2.4203,2.7426,1.9991,4.3302,0.3793,1 
-0.1024,-0.6711,1.108,0.3109,1.6181,3.8163,2.4397,2.6135,1.9759,2.4491,0.9751,0.8418,4.6434,1.8012,1 
-1.076,0.9625,0.4507,0.9432,3.3296,1.6002,5.3012,1.3082,0.5522,2.7256,1.7671,1.371,2.6744,2.4414,1 
-1.666,1.0403,1.1848,1.3381,1.8892,2.5123,0.561,2.2058,-0.506,1.1684,1.0391,2.4567,2.7393,1.5763,1 
