Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Class
1.5321,8.5677,2.715,2.045,3.0936,1.193,0.4016,0.2114,2.0357,4.1073,1.261,2.7281,3.8682,2.3965,1 
2.4148,11.8981,2.2525,3.4617,0.3931,2.3535,3.5962,2.4462,2.8982,2.9523,0.3928,2.3982,0.4809,1.9769,1 
2.7297,9.8585,2.5708,0.4034,1.3513,1.5908,1.2131,3.209,3.7314,2.6945,1.0343,2.2321,1.6988,5.2245,1 
2.1006,11.2051,1.3634,2.1841,3.2115,3.0674,2.2007,2.0822,1.5798,1.2587,1.3835,1.0616,2.017,2.805,1 
2.1196,9.207,1.2447,1.9459,1.0773,2.4456,2.6596,2.8289,0.9113,1.8223,2.4182,-0.0101,2.2918,2.0916,1 
4.2791,11.1155,1.8016,0.2054,2.8496,2.7323,1.8171,2.5857,2.8497,2.6446,1.132,2.0018,2.2665,2.2304,1 
3.0094,10.6793,1.3831,3.6393,1.329,1.5791,1.0585,3.2845,1.1489,3.343,0.3785,1.4611,3.8579,2.8886,1 
3.1661,10.4615,0.2607,0.3719,1.5226,2.6737,2.1235,1.9506,4.2413,2.4161,0.7137,1.9476,2.6313,1.3479,1 
1.6703,8.5782,4.1225,-0.02,2.9389,2.219,0.4645,1.6922,1.3015,2.0983,2.8217,1.562,2.2568,-0.2443,1 
2.6938,11.7528,2.3902,1.1881,0.8251,3.3831,-0.7866,0.8986,3.2204,3.6023,1.8136,1.1656,2.1818,2.6437,1 
-0.1018,10.9046,2.6131,1.4178,4.3438,0.2737,0.2089,2.0818,1.8784,4.2867,2.5843,2.266,2.1001,2.7883,1 
2.6904,8.0791,1.9693,0.3624,2.0663,2.5672,2.3618,2.5666,0.6717,3.8489,1.0689,2.6177,3.1878,0.3592,1 
2.0874,9.3768,2.1469,2.1446,0.4392,2.9536,0.5339,1.1476,2.2734,0.1045,2.8336,3.7456,1.932,1.3686,1 
2.6149,10.8488,1.0147,1.9696,1.7641,1.3274,0.8223,1.3532,3.0786,2.1002,0.4266,1.9298,2.2513,2.5367,1 
0.7687,9.2704,1.3649,1.2078,1.635,2.7765,1.8803,1.3343,1.0276,0.406,0.7462,2.4023,3.5948,2.9913,1 
2.5739,10.3079,0.3278,4.1534,2.1056,2.1856,2.8244,1.4796,2.4024,1.6995,1.0399,2.8766,1.9936,2.7543,1 
1.8166,9.7943,2.2343,0.9726,2.3216,2.4764,2.6293,2.3088,3.3902,0.5048,2.1716,0.8771,0.9826,3.6038,1 
-0.1717,10.872,3.5564,3.8286,1.5209,1.8631,2.4232,1.6721,2.0168,3.105,3.5237,0.7839,-1.8859,3.0319,1 
2.5996,9.1517,2.5169,1.6221,2.1176,2.013,2.049,1.8022,0.3382,3.89,0.7686,1.1309,1.8799,2.8821,1 
1.8362,10.0335,1.9656,2.9336,2.0541,2.5257,4.5793,-0.2052,2.4408,1.8042,-0.0849,2.4686,2.6833,3.3641,1 
2.7353,11.0849,1.9643,2.4865,2.2549,2.77,2.1292,2.1734,2.6044,2.2011,2.0752,0.4957,2.7705,3.8548,1 
0.7741,8.6521,0.9955,0.8006,2.4136,2.9727,1.8544,1.2749,2.4602,3.1323,2.4467,1.6715,1.9998,1.9987,1 
2.4002,8.8194,2.0178,1.7874,1.6703,4.1642,2.8054,0.1683,2.3427,1.0915,2.0484,1.2293,4.0127,2.7806,1 
2.8574,10.3363,2.1389,3.0431,2.8228,3.2122,2.0428,1.5313,0.3207,2.7447,0.9995,2.1863,1.9207,-0.1228,1 
3.4774,9.4542,0.9856,2.6546,1.1517,2.1158,1.9282,2.8916,1.3984,3.2264,3.2423,0.8737,2.0544,3.7305,1 
1.5087,11.6537,1.3815,1.918,1.4404,3.3376,3.6016,2.0612,0.3358,3.2092,1.1065,0.9917,2.702,2.2632,1 
1.6015,10.2543,1.7182,0.9075,2.2644,2.4274,0.9133,0.7097,1.3418,1.4293,1.03,2.4995,3.2269,1.4858,1 
1.8543,8.4388,0.8041,1.3592,1.9527,2.3225,2.2686,2.297,0.476,2.1817,4.4716,0.373,2.4694,3.5924,1 
1.882,7.4785,1.2371,1.6279,2.2857,3.8358,1.8609,3.2973,2.1932,3.2664,1.2843,2.7487,3.0792,0.7808,1 
1.9789,8.41,2.2885,1.1017,3.5577,2.6525,3.3571,1.3702,3.9369,2.5208,1.4453,4.8736,1.612,2.7008,1 
1.7704,11.9902,2.2943,1.4532,0.0986,2.067,0.4575,1.041,1.4417,2.1747,1.3716,0.3231,0.9553,2.3322,1 
1.6246,11.9682,0.9385,2.5231,2.0494,2.0885,1.5696,3.3674,1.7601,1.2011,3.0815,3.4213,3.416,3.6946,1 
3.9022,10.9695,1.5185,2.6464,2.762,-0.0636,3.7588,3.6168,3.606,3.428,2.3445,2.007,2.0301,2.8985,1 
2.1155,11.0686,1.711,1.0631,3.8922,2.5012,2.2929,4.2338,1.3957,1.7322,2.8016,1.3652,3.8806,3.3886,1 
1.989,7.1026,2.642,2.1177,1.923,3.1276,1.5725,1.7855,1.088,1.4894,5.0345,3.0652,0.831,2.8,1 
3.47,9.3649,1.3902,1.7643,2.2829,2.1222,0.3789,0.8853,2.8292,2.2202,1.3408,3.9193,2.2367,-1.4811,1 
1.4467,9.0632,0.6983,3.3571,3.1534,1.8808,2.3102,1.8217,0.6414,2.5905,4.6858,0.8541,2.214,1.7123,1 
2.2299,8.9438,1.2781,1.3637,1.2135,0.5251,2.1175,2.1063,1.8565,1.4143,2.4283,1.1314,1.353,1.4196,1 
2.2506,10.9143,1.6835,3.2481,3.016,1.9991,2.3567,3.6812,2.8936,2.9521,3.3127,2.5351,3.7101,2.7381,1 
1.6405,8.8675,3.0676,2.6654,3.0575,1.7252,3.3186,2.3848,2.1329,2.0411,3.5958,3.7813,3.6988,2.9772,1 
2.3966,11.9465,1.9439,0.5971,3.0559,2.3956,0.5856,1.7902,1.3687,2.3291,2.3985,1.7358,3.4764,0.2773,1 
1.64,8.9443,1.6363,0.9207,1.9157,1.6072,1.8331,2.4578,2.7168,2.1236,3.9875,2.284,0.3148,1.5151,1 
2.8231,8.7248,2.177,2.3735,2.7651,3.8277,1.2046,1.7713,3.0264,3.9043,0.166,1.3325,3.1412,1.6175,1 
2.0491,10.8802,4.0187,0.6614,3.115,1.8041,2.8958,1.9452,1.4702,2.4358,2.5925,2.5931,3.3799,2.9187,1 
0.4841,10.2802,2.1433,3.6677,1.8282,3.2627,1.7743,2.4264,0.9756,2.9233,3.0312,0.6459,1.7161,0.9383,1 
2.3982,10.911,1.5038,2.1494,2.4841,1.3347,1.8572,2.2483,2.6259,3.0445,1.6499,2.7597,1.6776,1.9164,1 
1.4327,10.6778,2.4132,3.8775,1.9713,1.7239,2.9912,3.4637,2.8468,2.451,2.9848,0.4393,1.1534,0.9483,1 
0.8836,8.7736,4.3047,1.7488,2.5145,-0.5703,0.6185,3.4327,3.4653,2.0748,2.5091,3.6789,1.6312,1.9621,1 
0.8817,10.7813,1.7915,1.5426,2.685,2.8852,3.4233,2.8493,1.9954,2.7109,3.0955,2.9804,2.059,2.8406,1 
2.5228,10.7787,1.6449,1.0303,1.6637,1.8872,1.8084,-0.9237,2.8095,3.1249,2.9318,1.7746,3.7615,1.0468,1 
0.1307,8.61,2.0199,3.4653,1.9918,1.9412,1.1879,3.264,1.6195,2.5497,2.7152,4.1677,1.1368,3.6346,1 
2.2174,8.1576,1.9975,2.534,3.6384,2.1606,2.0161,2.3759,1.5921,2.3436,2.5985,4.5399,2.0425,0.8922,1 
1.521,9.606,2.9702,3.4299,1.8796,4.2685,3.1273,3.1956,1.3961,0.0868,1.3574,2.7253,2.7093,2.6041,1 
3.0796,10.8024,1.5491,1.8021,-0.0293,1.3864,3.1482,0.6452,1.4744,1.2031,1.4319,2.0336,1.7946,2.8986,1 
2.0701,9.6765,0.4645,2.9034,3.1224,1.839,1.6338,2.4925,3.2292,2.7657,2.7432,1.8753,2.3783,1.7567,1 
2.435,10.8146,3.592,3.0167,2.5052,0.569,2.5946,0.5218,1.8726,1.9711,1.6394,1.3285,1.0224,2.1343,1 
3.0001,10.1687,1.9622,1.1834,-0.4126,2.1958,2.6151,1.9473,1.9377,0.7686,1.4598,1.3492,2.0432,0.8222,1 
1.3027,11.1062,2.4632,2.2232,2.3469,0.7084,1.9172,0.0382,1.6452,3.6057,0.8336,0.9015,1.4211,1.1516,1 
4.0378,11.2984,2.4052,2.619,3.1567,2.9315,2.164,2.3999,1.7862,2.1225,2.2915,2.4159,2.6111,4.3252,1 
0.6498,10.4556,1.7809,1.4202,0.4511,1.2241,0.2528,2.4319,2.0253,2.4229,1.2043,2.8919,1.5132,1.7252,1 
0.3639,9.8557,1.8114,3.1269,0.971,0.5147,0.7483,2.2599,2.9664,3.1691,2.1005,3.1548,2.5734,2.2715,1 
2.3843,9.1537,3.9426,1.0854,3.1319,0.9834,2.5959,1.7107,-1.1745,2.9945,0.5198,2.1532,1.3646,4.0336,1 
1.0302,11.1787,3.5994,2.4814,2.7186,1.9378,2.4425,1.3006,1.5456,2.6546,2.355,2.2257,1.8046,3.1609,1 
0.9381,11.4922,2.9248,1.4499,1.8258,0.8701,0.4536,0.7544,3.3028,1.7245,0.9669,3.0426,0.5855,2.836,1 
2.7244,10.539,1.9866,1.9176,2.9699,1.6775,-0.0211,2.1734,2.1319,0.7789,0.8703,3.3359,2.9631,3.196,1 
2.8475,10.1169,1.7802,2.7315,2.3292,2.628,2.2605,2.0298,2.14,1.4109,2.1532,2.1705,1.1262,1.7757,1 
3.7159,7.1608,0.8691,1.9108,0.5528,0.9317,2.0994,2.1593,1.4004,0.8626,4.0363,2.2118,2.6338,2.771,1 
2.3595,8.5555,2.1623,2.215,1.6104,0.705,1.8199,2.4116,0.9848,1.5688,1.1339,1.7423,2.7523,0.6283,1 
2.5041,10.0693,1.4952,2.1854,1.8497,0.4338,2.5067,1.618,2.4169,4.018,2.6936,0.583,1.0265,2.7371,1 
2.9673,10.9485,3.1133,3.3648,1.3955,4.1054,2.9334,2.3503,2.5922,2.1378,1.5816,0.9275,1.6943,0.6333,1 
0.8974,8.7585,3.6048,1.8667,3.19,1.132,1.7566,0.3734,2.5338,1.5161,2.0149,1.3491,2.1023,2.787,1 
1.966,11.1436,2.6054,2.9512,2.8296,0.9886,1.686,2.3893,1.2967,1.9367,1.9924,3.1783,2.0161,0.8002,1 
3.9649,7.4482,1.96,3.2501,1.7048,1.0274,3.1338,0.5431,1.5333,1.9513,1.4059,1.2333,0.6428,1.0887,1 
0.6202,8.3796,2.3917,2.9477,1.2238,1.404,2.6003,1.0184,0.6179,-0.4845,3.1948,1.734,1.757,2.8816,1 
3.107,9.1458,1.8944,1.5829,1.5759,1.9435,2.0303,2.4652,3.3727,1.4102,2.7394,2.1381,2.0801,2.6499,1 
2.1529,10.3905,2.2123,1.3138,2.5778,2.0985,1.3887,1.9968,3.161,1.5663,1.3695,3.0564,1.5286,3.1193,1 
2.2701,9.2005,3.3842,0.8502,1.3542,0.4252,1.5249,2.3318,1.8518,2.9812,1.4763,2.8359,3.1811,2.6837,1 
1.8378,7.9243,2.7993,0.6867,0.2723,2.0196,2.0728,2.9011,3.5041,1.7623,0.9522,0.048,1.365,2.272,1 
2.6001,9.5095,2.8517,0.5626,1.1585,2.1463,1.162,2.5565,2.5506,0.9544,1.7541,1.0139,1.5969,1.4034,1 
1.0355,10.4051,2.7624,0.5262,1.2335,1.5621,1.6384,3.4802,3.512,3.2538,2.6573,3.6289,2.6254,2.9689,1 
2.8056,11.3991,1.2785,2.0787,1.7553,3.4785,1.8099,1.9437,3.0077,2.0486,2.8384,2.7141,1.8882,1.2562,1 
2.5021,9.9018,1.1611,2.4998,2.6978,2.2239,2.3043,2.1215,1.6089,1.9673,4.4259,2.8073,1.6097,2.0343,1 
0.6691,11.41,1.6639,1.4075,1.1107,2.6654,2.3767,1.8804,0.4431,0.3179,1.4114,0.5062,0.7772,1.2503,1 
3.3948,11.2702,2.3312,1.9956,1.9947,1.1425,2.8982,1.747,2.0062,2.3517,1.1871,0.9639,2.5211,1.1208,1 
2.32,9.1285,2.1465,2.5158,1.1417,3.909,1.4008,0.4526,1.2054,1.8957,2.1826,2.5382,2.4549,2.2925,1 
3.175,7.8715,3.1658,2.0551,1.8962,2.5935,2.8501,1.4207,1.2742,2.0006,2.144,1.7605,1.4363,2.0059,1 
3.331,8.1977,4.3249,0.2951,2.8278,2.3072,0.6268,1.9011,0.8132,1.2808,2.1271,1.6986,1.6937,0.8825,1 
1.5097,10.5263,1.3393,0.4553,2.3781,1.1579,0.8605,1.7802,3.7654,0.9016,2.3333,2.2043,2.2281,3.8802,1 
2.7955,10.9348,2.4927,1.2982,2.7826,0.8591,1.9718,2.846,3.2238,1.4357,3.4636,1.6355,2.4579,2.6838,1 
1.8672,10.277,1.4654,1.5106,3.3204,1.3054,3.0956,2.1739,2.3835,2.2343,0.9442,1.9356,2.5598,3.8804,1 
1.3158,9.7091,3.2349,0.9949,3.2356,2.9009,1.8223,2.3655,2.4715,2.0026,3.134,0.8146,1.1694,3.6176,1 
2.1346,10.4577,0.1367,2.6419,2.2707,2.6686,2.3838,0.0533,3.1775,-0.0259,0.9391,0.6734,0.8432,2.3744,1 
1.8527,9.9187,1.6809,2.0642,1.4655,2.5919,0.5946,1.5197,1.5281,1.7696,2.5209,4.4182,2.1048,1.0007,1 
2.6796,10.9562,2.2281,2.6716,1.2829,1.9806,1.8254,0.5252,1.4091,2.2773,1.6536,3.1828,3.3915,2.9112,1 
1.7799,10.3241,1.6845,0.5858,2.0025,3.4897,2.7086,2.2089,1.5917,1.9758,2.6013,3.1771,2.9709,1.0844,1 
1.8556,10.361,2.121,2.326,1.6156,0.8528,2.5199,1.7102,2.7837,1.6819,3.9151,1.3438,1.0054,2.3833,1 
2.7901,9.1329,2.8909,2.5994,2.414,1.6934,1.8097,2.3806,0.8236,1.1654,3.5357,2.2714,2.9635,1.3566,1 
1.583,8.8074,1.0961,3.0402,2.8568,2.2627,1.0445,2.3593,2.6823,3.0239,2.285,2.073,2.5984,1.5153,1 
2.0996,9.9748,0.7406,1.7449,3.3813,2.4559,3.1252,0.6611,2.9134,2.1262,2.6683,0.2324,3.2797,-0.7773,1 
2.4436,10.546,0.9277,2.5825,2.798,2.7317,3.2226,1.7731,2.6935,2.5174,1.3632,3.2957,1.497,3.7643,1 
3.11,9.0679,2.3059,1.4159,1.4221,0.8387,1.3239,0.2504,1.854,3.2425,1.5965,1.8589,1.4318,1.835,1 
1.1571,10.106,0.7202,0.562,-0.1258,2.5684,3.0228,0.1701,1.5954,1.6086,2.2086,-1.0016,2.8138,1.1122,1 
1.7666,9.3876,2.1173,1.0378,2.1381,1.1774,1.8912,3.0001,2.0823,0.6552,3.2216,2.4159,0.0593,1.5304,1 
2.1906,9.4765,0.9446,2.431,2.7419,2.6083,1.9546,1.1027,1.4513,1.8032,2.4941,0.4145,0.388,0.6469,1 
0.1596,11.049,2.1727,0.6042,1.2725,0.9707,2.6799,2.4045,2.8614,3.0376,3.1775,1.8494,1.8366,2.2259,1 
1.8263,11.9511,1.0363,2.5726,3.0761,2.7571,1.0129,3.5417,1.8191,3.2906,1.1512,2.2524,2.6848,2.0698,1 
1.8576,9.8332,1.7386,2.0204,1.0818,0.6017,3.0598,2.4595,1.1164,1.9804,2.2721,2.1425,2.7466,1.5123,1 
0.9525,10.2511,3.5827,-0.1799,1.0365,3.0341,2.7028,2.8485,3.3962,3.356,2.2519,0.8262,4.3836,1.6416,1 
0.2531,10.0924,2.06,2.038,2.4296,0.9543,1.9198,-0.1893,1.3518,2.5776,3.7057,2.0063,1.8536,2.4169,1 
2.4277,10.0065,3.1307,1.0876,0.212,2.0103,1.8381,1.9591,1.9052,2.465,1.5489,1.2955,2.9338,1.8548,1 
2.9941,9.6776,1.9583,1.5497,3.1898,2.0903,1.533,1.3008,2.3644,1.9824,2.509,3.2499,0.2972,2.5632,1 
1.1234,9.4614,2.3414,1.7542,3.2181,2.7583,2.6896,1.1306,2.1275,2.0686,1.0787,2.264,2.0483,1.8325,1 
1.5702,9.4036,3.2986,3.4395,2.6028,1.6942,3.0378,-0.2761,2.4729,2.7634,1.6342,2.3773,2.9938,3.8123,1 
1.6614,9.5479,1.9936,2.6549,2.4829,2.4511,0.5725,3.1702,3.7334,2.0297,3.0532,2.6531,2.0264,2.2002,1 
3.8726,10.2548,0.7687,2.0213,0.8061,3.1496,3.6031,0.7441,2.3775,2.2112,2.1831,1.204,-0.1757,3.3515,1 
2.3354,11.0678,4.9878,2.8073,3.4719,1.9574,2.7912,3.4132,1.3374,1.4684,2.0957,1.3903,0.1186,3.875,1 
0.5638,11.9848,1.2719,1.9681,2.4645,1.0226,2.2298,2.2694,0.9092,0.9864,2.6086,2.33,2.1451,4.0526,1 
1.1047,8.3924,1.9732,2.8017,1.9077,2.3635,0.6213,3.4523,2.5893,2.7897,2.5803,0.5434,3.8077,3.0518,1 
2.2088,12.0683,4.6,4.1616,1.511,1.9425,2.1401,0.8144,2.5463,1.6172,4.2502,1.4356,1.197,1.3405,1 
-0.7251,9.8016,1.3424,3.1443,2.9735,-0.1176,3.6349,1.2777,2.4693,2.1367,2.0221,1.1294,1.3689,2.9152,1 
1.7233,8.0927,1.8668,2.0812,2.0807,3.2574,0.9682,1.8172,0.2836,3.6705,2.1635,-0.3181,2.8601,-0.8683,1 
0.9755,9.3337,0.8716,1.5985,1.9052,2.0287,1.8731,1.6794,1.2305,3.4193,2.2607,2.9378,2.116,1.5365,1 
1.1695,8.9134,2.0182,4.2251,1.6515,1.4222,2.0077,2.2309,1.8399,0.9753,0.6466,1.9791,2.0696,1.7576,1 
0.9184,10.0946,2.2184,2.6047,2.587,2.1092,2.0825,2.4422,1.4586,2.6865,3.2214,2.3918,0.9689,3.6647,1 
1.4859,10.2583,1.7775,3.198,3.5033,2.4768,0.7103,1.0993,1.9175,2.1413,1.4889,0.6289,3.3036,2.9232,1 
1.3338,10.7331,2.8402,-0.3133,2.7552,2.2413,2.7206,3.1791,0.2162,2.9594,0.6731,3.2513,1.014,1.6513,1 
2.8772,10.4026,0.6557,3.1045,3.9988,3.0834,3.5283,2.5907,1.582,0.9793,3.0587,3.2751,1.7668,1.0844,1 
1.6903,9.7935,3.5513,2.8039,1.8985,2.3489,1.8094,1.2489,2.5065,1.5109,0.3551,1.2862,1.6277,1.7311,1 
1.0386,10.0374,2.0261,2.0905,2.9735,4.7242,2.2069,0.9641,3.3657,4.0282,3.3943,1.8599,2.252,2.3985,1 
1.7687,8.7776,1.9332,1.9786,2.6605,2.0167,2.6678,2.3044,1.5861,3.016,1.9335,1.8194,4.1541,2.7369,1 
0.0789,11.1548,0.2356,2.8401,3.8358,2.95,2.1589,3.1567,1.1194,1.5427,2.0774,2.9183,1.7335,1.8527,1 
2.9996,10.6742,3.4665,1.3253,3.2073,2.0452,2.9311,0.6091,4.319,3.0088,1.0735,3.4125,1.6677,0.4135,1 
1.9832,11.1731,2.8218,2.8939,2.1431,2.2845,1.4604,2.9411,1.9537,3.4046,2.0046,0.8118,2.9365,2.086,1 
0.7487,11.5109,1.2367,1.843,3.0554,2.8562,1.7825,1.707,3.0431,1.1456,2.2138,2.4369,3.5147,3.8449,1 
2.6477,8.6246,0.7068,3.3787,2.1981,0.5435,1.7892,2.9544,1.2151,3.5134,0.9456,0.7234,3.0092,1.8379,1 
1.207,12.5729,0.8985,3.2985,1.9844,1.3683,2.0735,2.7419,1.4381,2.0621,1.5733,0.9843,1.3543,2.2618,1 
2.0614,9.3818,3.8891,3.5472,1.086,0.9979,0.7517,0.5732,3.5906,1.8908,1.2618,1.6183,3.2188,1.2228,1 
1.2066,8.6829,2.1229,1.4709,0.8622,2.0421,1.3283,2.4753,1.6394,2.1183,1.2548,2.6489,-0.0763,1.9382,1 
1.8506,9.8144,1.5441,1.548,1.8184,1.6137,2.6408,3.1264,3.0416,2.7231,2.4529,0.6238,1.2749,0.346,1 
1.2269,9.2105,2.1934,1.0801,2.029,2.4138,2.2978,1.9257,3.3228,1.7005,1.8701,1.7248,1.1016,0.9331,1 
1.9129,8.2892,1.4593,-0.3638,1.2795,1.4733,1.9025,-0.5079,1.376,2.2428,2.035,3.8516,2.9651,2.2179,1 
0.2423,9.4466,2.6272,3.4289,1.6112,1.2202,1.9351,1.1412,1.7489,2.6028,3.39,1.947,1.2848,1.488,1 
2.7779,10.6455,1.8639,2.6481,2.3276,1.689,3.4161,1.5408,1.9468,3.013,1.891,3.534,3.0254,1.0901,1 
2.3654,9.3027,-0.4734,1.8849,2.8197,2.0377,2.632,1.8589,1.9838,2.8632,3.954,2.8898,3.122,1.0207,1 
1.5863,11.3203,1.5142,1.151,0.2043,3.5075,1.2306,2.8347,3.9288,3.65,1.6144,2.093,2.8365,0.0423,1 
2.9995,9.5921,2.6676,2.9367,2.4437,1.8355,0.8769,2.3984,2.1759,1.978,4.0916,0.8773,0.9651,2.2814,1 
1.7497,10.5878,2.9544,1.5269,2.1545,2.1566,3.7095,3.4439,2.036,2.5807,1.2553,1.6764,1.6385,1.575,1 
0.7844,10.8684,1.8456,1.5475,3.1068,2.6103,0.9425,2.8881,1.7156,3.0304,1.6066,1.05,3.3091,2.635,1 
3.0403,10.38,1.3164,0.7813,2.0008,1.1363,1.135,3.5115,0.7891,1.7594,0.8119,0.8503,3.291,0.3679,1 
1.4824,11.516,2.6991,2.2189,2.0427,2.2984,2.1996,2.4963,2.3104,2.3911,1.9683,1.9094,3.3064,3.0188,1 
1.7253,10.6839,4.1008,0.5068,1.8378,0.7641,1.3165,4.4394,1.35,2.4702,2.2112,1.6817,2.2983,2.896,1 
1.2861,11.9811,3.3891,2.7957,0.4957,2.0922,3.1337,1.6579,2.1114,1.5386,3.3799,2.4057,2.026,2.9681,1 
2.3032,9.4344,2.399,2.5347,2.2517,1.2428,0.9249,2.2503,4.285,5.3693,2.2182,0.6825,1.8529,3.2052,1 
0.3782,8.612,-0.1663,1.7899,1.0497,-0.4296,2.6259,0.5892,2.5772,2.9,3.1093,1.9187,3.51,2.2974,1 
2.498,9.2819,0.6547,2.9838,3.6266,2.3066,2.7894,0.5686,1.675,3.141,0.9414,2.7943,0.7196,2.5194,1 
5.6448,9.696,0.7752,2.8421,3.1051,3.904,2.1937,-0.1167,2.1599,2.8383,1.9981,1.3919,1.7582,1.8164,1 
1.3313,10.2251,2.6101,1.1054,2.2116,2.8532,1.0269,3.1383,2.7901,0.883,0.2525,3.3737,2.6218,1.9509,1 
2.2663,9.6473,3.2474,3.466,3.8586,1.1401,4.1629,2.8186,1.6036,2.9254,3.3859,2.1151,0.2687,0.9611,1 
1.5333,9.8694,3.5248,-0.4703,2.6415,2.6005,2.4571,4.0754,2.0424,0.6843,2.0054,2.5051,2.3635,2.2572,1 
3.4903,8.9027,2.2175,3.973,2.1631,2.6644,2.7012,-0.4055,1.0271,2.1686,2.9801,2.0158,3.2471,2.6399,1 
2.1785,10.7953,1.6858,3.0526,2.1276,3.4704,2.3929,1.1609,2.274,2.583,1.8099,2.0232,-0.4972,2.0883,1 
1.4332,9.648,2.1034,0.8178,2.9612,1.806,2.1213,2.0669,1.2935,2.5426,1.8047,2.2926,2.2401,0.4524,1 
1.2374,11.1319,3.2835,0.7277,2.339,4.0191,1.9479,3.7904,2.2849,1.9776,1.234,3.1894,3.1601,0.6095,1 
2.453,11.3714,1.4647,2.7038,1.9573,1.09,1.8709,2.7567,1.9253,3.7143,4.0234,4.1493,2.8722,2.3596,1 
3.3064,10.2183,0.2565,2.5437,1.0506,2.9632,2.5981,1.0515,1.349,2.1884,0.9512,2.0075,1.9538,1.6988,1 
2.9561,10.1331,0.2793,1.9919,2.6037,-0.044,2.0197,2.3287,1.1166,0.662,1.286,2.4899,1.8641,2.5554,1 
2.4842,9.3729,0.9662,2.0428,0.9261,2.4328,1.3367,2.8235,2.3341,0.0252,3.0648,0.7569,1.2936,3.4539,1 
3.0779,11.2559,1.3904,1.5578,1.0143,3.2013,2.1032,2.4694,1.3076,0.4039,1.9821,2.5742,1.249,3.6915,1 
1.4727,8.9734,2.3007,2.7329,1.8198,1.106,1.7247,3.1249,2.8581,1.7249,1.8674,4.4942,2.5293,2.5124,1 
0.3769,9.3869,2.0222,1.5482,0.5978,1.0889,1.2296,0.968,3.6572,1.9711,0.9173,1.9346,4.2206,1.6424,1 
0.3123,9.996,3.483,4.0712,3.2201,1.4139,0.7972,1.1163,2.3027,0.9933,2.617,2.2272,1.0629,2.149,1 
3.6761,10.4881,1.5129,0.7034,2.5767,2.6444,1.9311,1.3626,2.8419,1.9119,3.2313,2.9082,1.6416,2.9946,1 
0.4801,8.8067,1.5874,1.7645,2.4107,2.4688,2.1948,2.0735,2.6358,1.9551,3.4103,3.0582,2.4748,3.4116,1 
2.2925,10.2165,1.5328,0.2947,1.7338,1.9648,0.616,0.0623,1.5901,1.8329,3.9466,3.6909,3.2093,3.4614,1 
2.6805,9.7868,2.4958,1.6475,2.8935,1.2445,2.513,3.6464,1.0346,2.4097,2.3127,2.3456,1.7574,3.7764,1 
1.3853,11.237,2.6898,0.8671,2.6079,2.976,1.1846,2.8372,0.6297,-0.0121,3.9497,2.5465,1.6751,1.5938,1 
2.253,10.1862,3.6317,1.9057,2.4997,0.7051,1.4006,2.1384,1.2996,1.065,1.833,0.8698,2.2207,1.4564,1 
2.6573,8.6042,3.024,2.3707,1.4786,3.4191,1.3538,1.6249,2.1983,1.3616,1.8124,1.6004,1.9823,2.8077,1 
3.3286,11.6994,0.7324,1.7884,3.0868,2.3586,1.025,0.3664,2.2865,1.2247,2.0011,0.9336,1.1863,2.302,1 
1.8171,11.2648,1.6817,2.3374,1.2379,1.6605,1.1185,4.4798,4.1076,1.8195,2.4321,2.607,1.5614,1.5385,1 
1.8742,9.4891,1.8361,3.1968,1.9239,0.9106,0.99,4.1514,2.2163,0.9162,2.3555,1.3042,1.6543,0.1649,1 
1.7744,9.6484,3.3175,2.1958,0.1197,3.3777,2.2518,0.2412,2.5339,4.0625,2.4448,1.7922,1.8751,1.3408,1 
1.4992,10.7087,2.3664,-0.1972,1.5163,0.9498,2.3366,3.6652,2.2767,3.3101,3.6019,1.9175,3.0461,1.5364,1 
1.6617,10.7527,3.2752,1.9379,0.7411,1.7141,2.4414,2.1886,1.8711,2.4709,2.0644,1.4972,2.7522,2.9097,1 
1.2918,9.0657,1.5827,2.7564,2.1967,0.3043,1.3576,2.1104,1.1791,1.7315,0.6284,1.7353,-0.6607,1.2769,1 
2.0982,10.1274,0.696,1.2424,1.6091,2.8217,1.3302,3.2105,4.0194,3.6765,1.7197,1.5086,4.4859,3.2998,1 
1.6121,10.7195,0.5307,2.7358,3.0283,2.1284,1.2734,0.021,2.7216,2.7436,3.0305,1.5166,1.6416,3.3417,1 
1.3932,8.872,1.6333,3.8811,2.5016,0.8975,3.148,0.4889,2.1978,1.8405,0.4465,2.2803,2.3533,0.5131,1 
0.9205,10.2854,2.7701,2.3653,3.529,2.9606,1.0344,2.8197,-0.2211,1.948,0.3634,3.2235,3.1196,0.3895,1 
1.5454,9.6707,1.846,2.1543,3.9708,1.7454,1.58,1.7973,0.6089,0.993,3.0236,1.5076,1.558,1.5787,1 
1.863,11.3335,3.28,2.2406,2.7265,0.2817,0.9655,-0.8288,2.3892,1.6357,3.684,2.5406,1.4664,2.3915,1 
2.0224,7.6735,1.6813,-0.5359,3.1169,1.6059,1.2283,2.951,3.7683,2.5973,0.7022,0.944,0.9718,1.7337,1 
2.5854,10.6729,1.0347,2.084,0.2086,1.2263,2.5044,4.0878,4.2134,1.9564,2.992,2.3965,0.7118,0.5722,1 
