Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
3.8337,11.4022,2.5089,1.0537,1.7425,2.7272,1.6113,2.7667,1.1457,3.0804,2.2677,2.2543,0.719,2.0989,1.8633,1.884,1.136,1.25,2.0549,1 
2.1858,9.504,1.1452,1.6862,2.9847,0.0053,1.4031,1.3494,1.5558,0.5139,2.5728,2.1173,2.1655,2.8326,0.5144,3.5662,3.1547,2.3368,2.2918,1 
2.3228,10.2571,1.5868,1.3384,1.2358,2.627,2.9258,3.0529,2.9327,2.7157,1.006,3.0472,3.0683,2.5724,3.3535,1.9711,2.319,1.0682,4.0661,1 
2.8313,10.5794,1.7329,1.4294,2.4794,2.0732,3.3943,2.1801,3.1376,1.8603,3.5544,1.2576,2.3325,3.1591,1.8917,1.2254,1.3893,1.6338,4.0315,1 
0.5984,7.5728,1.3815,1.2616,2.0552,0.9291,2.9688,1.4494,2.571,1.8605,2.1973,1.9004,2.5778,3.0616,1.7898,2.6232,2.4708,0.8413,2.3124,1 
0.2235,9.6091,1.0776,3.5376,0.6755,1.703,0.7859,1.3059,1.221,1.9408,0.3767,2.8717,2.5127,4.4891,3.7765,0.0244,1.1902,1.2224,2.0244,1 
1.9196,10.2876,1.3324,1.2804,2.0819,3.743,1.6156,0.8013,4.2404,0.9294,1.3928,0.8651,2.1346,1.604,2.4279,1.9213,3.3969,1.9624,2.5275,1 
3.271,8.5263,0.2907,2.4791,1.2812,1.8777,4.2774,1.8867,0.0274,4.1197,0.9769,1.6144,2.9835,0.9977,2.6916,3.7603,-0.0521,2.7262,2.3382,1 
1.6255,10.2086,1.9479,2.25,2.4578,0.4611,2.8388,3.9023,4.1012,2.3294,3.4594,1.3659,2.9214,0.3517,1.2248,2.1374,2.8467,0.4552,1.358,1 
1.7428,11.8206,1.8661,2.0549,2.4544,1.8234,3.4904,0.7725,2.9271,1.3231,2.6926,1.9239,1.8701,1.3625,1.163,1.2719,3.2326,2.956,2.8544,1 
1.5512,9.9674,2.7858,1.9848,2.8699,2.1539,0.7142,0.9485,2.6768,2.7559,2.7897,1.031,2.8316,3.119,1.9836,2.4109,2.4262,1.1385,3.1401,1 
2.2937,9.23,1.5572,0.6177,0.9064,0.4705,2.4706,1.7452,1.4278,2.4766,2.0498,0.6773,1.7635,1.6237,1.4962,4.0243,0.8671,2.155,4.0654,1 
1.6214,9.563,2.0494,4.0094,1.4723,2.8659,1.5525,2.3682,2.0017,1.5868,1.2791,2.6967,1.7195,-0.3569,1.6295,2.7912,3.8204,3.4894,2.8375,1 
3.78,9.5902,2.8485,3.6712,1.9618,2.917,2.0766,3.0485,1.4944,1.4717,1.8248,2.485,2.4144,2.6253,2.5478,2.419,3.6375,2.3703,2.5476,1 
1.5334,9.3081,2.7772,0.6587,0.8247,2.1267,1.3709,2.3227,3.6732,0.7815,1.842,2.7291,2.7543,3.5588,0.6174,2.6934,0.694,3.1228,1.2882,1 
2.2534,8.6278,3.8565,0.4439,1.066,2.5287,1.8887,2.3552,0.6131,2.3164,3.5332,2.6281,2.5237,3.4726,1.6027,1.6074,2.3595,3.6235,0.9422,1 
1.2905,8.7809,0.1766,3.1027,2.0159,3.661,1.9329,1.2502,1.1792,-0.3559,2.6777,3.2676,2.9462,1.548,1.68,1.4417,2.1507,1.6207,3.5663,1 
2.1485,11.2336,1.0734,2.1488,1.5957,2.5802,0.8679,3.5328,2.8821,2.0019,4.4597,1.5235,0.399,2.584,1.5448,1.1845,-0.3063,2.2632,2.402,1 
4.024,9.3706,3.4545,2.3937,2.0759,1.1254,2.4167,2.4122,1.5659,2.0892,3.9305,1.4831,1.482,2.2331,1.2406,1.5246,3.883,2.1154,2.9979,1 
1.5968,8.9858,1.7527,1.1991,2.5998,0.8376,1.5795,-0.5369,2.2401,0.7264,2.9122,0.0896,2.4523,0.558,1.4094,2.0921,2.3846,0.3918,1.2365,1 
2.17,11.4715,2.0124,3.705,1.3844,2.5328,0.494,0.9337,2.7005,2.4817,2.046,4.188,2.8284,2.0171,4.0965,0.2133,2.2368,0.2906,-0.3545,1 
0.9645,10.6305,1.5195,1.0424,1.1111,0.9151,2.6792,2.1625,0.8305,2.2116,3.4773,1.6153,2.2001,2.518,2.8451,3.1513,2.6583,2.5528,2.4323,1 
1.4777,9.3504,3.034,2.8924,3.2002,0.5277,1.4647,2.2873,0.6819,0.632,2.0067,1.7666,1.4025,1.8162,0.9739,-0.1697,1.9609,2.3992,3.265,1 
1.5989,10.9963,1.2445,0.7249,1.0326,1.7078,1.6705,2.8947,1.4514,0.6407,2.876,2.3367,1.5808,2.7831,3.9505,1.0776,-1.0438,1.5334,0.1201,1 
2.3105,10.1996,0.4335,2.4951,2.1957,2.4448,2.6045,1.5942,1.0142,0.9835,1.6381,2.2136,1.2766,1.5554,2.3324,4.1518,2.2674,2.2005,1.7944,1 
0.309,9.9772,0.9835,2.9362,1.5824,1.2638,3.3593,1.8021,0.7079,1.7502,2.8596,2.8633,3.2969,1.6885,2.3555,1.9143,2.7458,2.7098,1.1043,1 
2.7627,8.9144,2.1518,3.5115,2.0913,2.1192,1.6437,3.6846,2.6264,2.7763,2.9359,1.8673,1.8168,2.0483,1.7304,1.7708,3.6758,2.4477,1.8951,1 
2.3475,10.5054,1.5603,2.8621,1.6711,1.1567,2.487,2.5082,2.3054,3.3705,2.0702,1.5372,2.8599,0.9441,2.6824,1.1654,4.9177,2.5881,4.5094,1 
2.9143,10.1232,3.1866,2.7507,1.235,1.8501,0.9356,1.6387,1.2716,2.1538,3.9067,2.3684,3.0788,2.032,3.1813,2.5739,2.5883,1.2046,1.7164,1 
1.286,10.6944,2.3868,0.825,1.8118,0.4007,2.6607,1.115,2.4612,3.9161,1.2517,2.8525,1.5746,0.9669,2.4791,2.1067,1.6809,3.6188,0.0277,1 
2.6319,11.3514,2.1802,-0.046,1.6332,1.3822,2.3414,2.2209,2.2766,2.6991,1.9937,2.7403,2.9866,2.1141,0.9373,1.1437,1.2559,2.4139,2.8605,1 
1.2844,9.4396,3.1895,2.5878,2.485,2.5488,1.7658,2.2422,3.7907,2.926,1.5126,2.666,1.2765,2.4485,2.3608,1.2908,1.8405,1.6992,1.9772,1 
2.6195,10.3134,1.8886,0.4452,3.259,0.7663,1.284,1.9883,1.6581,4.1818,0.7153,2.4839,1.7572,1.3995,0.5371,3.3919,2.1084,3.0589,0.974,1 
1.362,11.2725,1.3714,1.1629,3.5501,3.2912,2.2083,0.6983,1.3326,1.9188,3.0225,3.5321,1.9162,3.1929,2.1078,0.8998,1.9989,0.3041,2.9293,1 
2.8908,9.5377,1.8123,1.5878,1.4989,1.7052,2.3112,3.3748,1.7335,2.9448,1.695,0.0802,3.7278,1.5224,0.9111,1.2379,1.7005,3.4298,2.7666,1 
-1.1237,10.0749,1.47,1.6355,-0.0971,2.8265,1.0252,2.2012,1.6507,2.9161,1.5115,0.3051,2.0591,2.6601,2.428,1.9189,2.1984,3.4486,1.8246,1 
3.36,9.4888,3.4966,1.3111,0.783,1.5575,2.7832,3.6649,1.6247,1.7096,1.9264,2.5081,1.5633,1.1605,1.8272,2.4692,1.1708,2.4911,2.2097,1 
3.3071,10.5207,2.5324,2.2213,1.0157,3.4103,0.6956,3.9078,1.3554,2.3183,2.4244,3.3559,1.8989,2.3743,1.084,2.2296,1.9816,1.3462,2.54,1 
1.6954,9.8315,2.323,0.7205,2.8328,1.6523,1.1847,2.0669,1.5387,0.9566,2.3963,0.2679,2.7655,0.7101,1.4099,2.5106,2.5037,1.5446,2.2867,1 
0.8699,11.1535,-1.0051,1.748,2.7081,0.9404,2.857,3.0427,2.3795,2.9779,1.3526,3.245,3.3621,1.0961,2.7812,2.085,1.0424,0.3229,3.107,1 
1.8982,11.6747,-0.7891,2.9315,0.4053,0.7576,1.2237,2.0431,1.5068,4.5269,1.0549,1.7002,2.2603,2.3186,2.2534,0.7634,1.8817,0.5514,2.3655,1 
1.3218,10.9938,2.3959,3.4293,2.2238,2.2952,1.4423,2.9382,3.512,1.2022,-0.0883,2.3697,2.9219,2.5791,1.8624,2.5973,1.8505,3.2801,2.1864,1 
1.2555,9.9425,3.4375,0.6324,1.9417,2.0396,3.2119,0.4918,1.6897,2.7385,2.1569,3.3309,0.8793,2.9727,4.0523,0.9302,2.9091,4.3473,2.2467,1 
2.2324,10.3414,0.8319,1.1236,3.3359,2.4849,1.1415,0.7627,0.4182,2.9509,2.2435,1.7764,1.0508,2.7296,2.6287,2.532,0.9324,3.5856,0.0866,1 
0.7164,10.1901,3.2134,-0.5784,3.7302,0.8937,1.8727,4.9955,1.3896,1.2199,1.3214,0.581,0.0719,3.4974,1.0048,2.7259,0.8355,2.0271,3.666,1 
2.241,10.0013,2.8158,1.7299,2.6454,2.5627,2.7511,0.9716,0.6207,1.5066,2.181,-0.0406,2.7847,-0.1292,1.401,0.9697,1.4277,0.5266,1.713,1 
2.6097,9.3042,1.9104,0.7603,1.6101,1.9792,2.8214,2.9068,0.4346,1.9503,1.4286,2.4472,1.225,1.9531,4.6094,1.1816,3.6061,2.4849,2.1688,1 
1.4115,9.3947,0.9321,-0.0075,2.5829,1.4235,2.9713,2.7509,1.8991,0.2993,2.9856,0.4071,3.2393,1.976,1.29,1.6602,2.1014,0.677,2.2115,1 
1.9911,10.1309,2.1978,1.7348,1.958,3.6513,1.1205,1.4868,4.4027,1.0714,2.094,4.2386,1.8172,1.069,0.5247,2.4278,1.1042,1.0404,2.4934,1 
2.6566,10.913,2.8277,2.0563,2.1256,2.6192,1.5094,2.3063,3.0131,2.7474,-0.8225,1.0066,1.8263,3.1161,1.3398,1.3613,-0.2999,2.386,2.24,1 
3.0632,10.1933,0.2878,2.0702,2.0894,1.562,2.1986,4.1761,3.2643,1.9431,2.1859,1.5407,0.3937,2.1572,3.038,1.1218,1.9801,0.2391,3.5898,1 
1.6993,9.0205,1.2071,1.1643,2.9292,1.1906,1.7768,0.4471,3.0368,1.7639,2.3378,0.4338,1.467,2.6824,0.7973,0.3781,3.4484,3.2129,2.1049,1 
1.6285,9.5018,3.2073,2.7669,3.8289,0.991,2.0067,1.5105,2.6378,1.3766,1.9611,2.4079,3.6628,2.463,0.5652,2.6935,3.9055,2.3431,2.3038,1 
3.0652,9.7283,-0.5455,2.0684,2.8579,-0.1351,-0.5644,1.6225,1.9303,4.1565,3.0666,2.7195,2.2292,1.1628,1.0433,1.7826,1.4771,1.0887,2.025,1 
1.6729,10.4506,1.9749,0.5678,3.6223,3.447,1.7937,1.2838,1.7484,2.4986,1.9482,2.3494,2.4471,1.131,3.2643,0.8747,1.203,0.0997,3.0724,1 
2.0015,9.716,1.5608,1.7054,2.8495,3.0333,2.6031,2.8665,2.2941,3.7187,0.941,2.2177,0.4762,1.9362,2.802,2.3271,2.2054,2.2966,3.2306,1 
2.093,11.0545,-0.4186,1.4576,1.04,2.6901,1.2145,3.342,2.2108,1.3603,1.1696,2.5099,1.9708,1.6459,2.13,1.4403,3.2809,2.0327,3.2344,1 
3.9596,11.8482,3.2878,3.7168,1.1072,1.777,2.6429,2.6954,2.1299,3.4577,2.0222,0.9058,2.9145,1.4054,1.617,0.7796,1.3203,0.073,2.3354,1 
0.8537,10.7522,2.5047,3.8189,3.0812,3.1135,-1.2412,1.017,1.9355,1.8726,3.7615,1.0598,1.8078,3.1306,2.8991,3.4835,1.8696,2.3107,2.8188,1 
1.449,9.3046,3.3338,0.8772,0.1134,3.1425,2.1802,3.8437,1.2876,1.6335,2.1185,2.0346,2.1708,2.7663,2.4531,2.0832,2.3707,2.6868,1.5301,1 
1.163,9.1104,1.4346,3.2013,1.8508,2.812,3.015,1.352,1.7254,3.2473,1.414,2.9896,2.9513,2.2127,1.6218,3.2581,3.1971,2.1524,1.6848,1 
2.0218,11.0493,3.0556,2.1231,3.6299,2.5225,1.2824,2.5893,2.0031,1.9973,3.9126,2.9096,2.1549,3.1107,-0.3391,3.6713,1.6401,2.6547,3.0554,1 
2.3869,9.9444,0.5895,2.03,3.2709,1.0729,0.8547,2.0758,3.2478,0.4718,0.8647,1.4559,2.2494,0.8934,2.1032,3.0792,2.4225,1.6823,3.5702,1 
2.9911,11.6073,2.5117,2.0146,2.2146,1.9744,1.8354,2.6173,4.262,0.1227,1.7404,1.6206,3.3111,1.7019,1.8571,4.1494,2.4266,2.2626,3.3789,1 
1.6881,11.8706,1.9239,2.5832,0.3821,2.7263,2.2475,2.4515,1.2108,3.2913,4.6685,1.2562,2.792,2.4373,1.5122,2.6927,2.9523,0.8954,1.7545,1 
0.8616,10.6309,2.0622,0.3843,4.1657,0.5308,2.1778,3.5392,1.5833,1.0222,0.5915,3.167,2.61,1.9871,2.2691,2.371,2.1435,2.4037,4.7848,1 
2.3792,10.5355,0.5442,1.6442,2.5885,2.4804,3.1558,3.7241,1.5949,1.1313,2.8345,1.1694,2.0834,1.717,1.1013,2.1473,1.6881,1.3395,1.7152,1 
-0.3293,9.0122,3.3779,2.9406,3.0255,1.5598,1.4201,3.7314,3.4105,0.8565,2.4985,1.8237,3.9761,-0.1632,0.4839,2.7424,2.2069,2.3398,2.596,1 
1.9322,10.4941,2.3056,1.3933,1.246,1.1567,0.7812,0.0698,1.4789,2.7886,1.5415,0.6986,0.9789,2.2744,3.0755,2.8935,1.1299,3.6233,1.6734,1 
0.7984,11.9923,2.139,3.179,2.1409,1.2559,2.1649,2.819,1.9317,2.7359,0.1472,2.705,2.6144,3.0604,2.7805,0.9562,2.4735,3.6482,3.0471,1 
2.5663,9.5024,2.3408,0.5801,1.1279,1.7852,1.5777,2.1009,1.2434,1.024,0.2968,3.3125,2.7194,3.0448,2.1125,3.6266,1.357,1.2714,2.7321,1 
2.423,11.8519,2.5816,3.3603,3.5765,2.3829,1.1143,3.5276,1.4555,1.5215,1.001,1.9783,3.0906,3.2118,0.373,2.4019,1.3,2.1044,1.0259,1 
-0.8589,9.6674,2.7771,1.5831,1.5544,2.7717,0.8008,1.7131,1.7608,1.5799,3.262,3.2584,1.6641,1.7458,2.6547,1.4044,1.4993,0.6516,3.4605,1 
2.1262,9.154,2.6383,3.2836,3.4067,1.3045,1.4712,0.2933,2.8457,0.0266,2.4343,2.1972,1.5764,-0.0515,2.3371,2.5217,1.2589,3.0683,4.4084,1 
1.2758,9.3144,0.7799,2.8183,1.7137,3.0463,2.2135,1.4256,2.6946,0.2094,2.429,3.9131,2.0905,1.2433,0.7414,3.7418,0.3751,2.7475,2.2609,1 
2.0708,9.8454,0.6252,1.6578,3.1021,3.122,3.072,2.3164,2.5039,2.6423,1.4903,0.6043,3.0195,2.8762,0.2846,1.102,1.0854,2.4869,1.9338,1 
1.5592,10.4678,3.4248,2.4784,2.243,2.0905,2.7351,2.9948,1.6739,1.5768,2.4169,2.5017,1.8087,1.5248,1.0704,2.1495,2.0592,1.4759,0.4952,1 
3.3453,8.453,2.9547,2.7911,2.7386,2.1474,2.009,1.9233,2.0187,3.1006,2.0501,3.957,2.3602,1.362,2.3153,4.0276,1.0117,1.4162,1.9174,1 
2.0994,11.7399,2.2824,2.6291,2.9191,0.4244,0.961,1.9043,1.4676,1.1115,1.8872,1.1728,1.1784,1.1633,1.7669,1.2691,0.0922,0.5982,4.4746,1 
3.1292,9.7871,0.8753,2.6457,2.4311,0.523,4.3084,1.898,1.9605,1.0127,3.1835,3.1082,2.1695,0.3509,0.8381,1.2612,2.4298,2.9121,2.1373,1 
2.242,10.0902,1.0,2.6907,1.4675,1.8365,2.6549,1.8384,3.0262,2.2361,2.6679,2.4247,1.8321,2.564,2.5392,1.2834,2.7243,1.1473,0.776,1 
0.9662,10.2627,0.7083,2.8283,4.82,0.927,0.4589,-0.2035,2.2446,2.2057,1.7049,3.0024,2.7969,2.4825,1.5755,3.637,1.6343,3.4376,3.427,1 
2.8179,9.7802,3.2057,2.1247,0.8056,3.5762,1.6911,0.2239,1.797,0.7752,1.4278,4.4076,-0.347,2.2571,-0.0203,1.9808,4.5178,1.5714,2.6183,1 
1.9495,11.7944,2.8765,1.5731,1.3927,2.724,1.587,3.0561,2.6295,2.7503,1.4272,3.0901,3.5788,2.5973,-1.142,2.6112,1.2829,1.7985,1.8328,1 
3.0749,9.2121,1.2893,2.0368,1.0602,2.932,2.1037,1.8421,2.8611,1.5217,1.1775,1.5753,2.375,3.7257,2.3267,2.3586,1.5933,1.0084,1.1482,1 
1.4337,9.9697,1.7677,1.1991,4.2594,2.1925,0.9866,2.7186,1.7107,3.6026,1.4236,4.3575,1.1714,0.5085,1.3896,2.8636,1.3145,4.0883,0.3901,1 
1.1778,10.0078,3.0073,0.6748,1.5128,1.5402,0.5724,3.4548,3.1723,2.0586,1.6946,2.1103,1.873,1.2115,2.719,3.4721,1.9236,1.5997,2.0316,1 
3.4264,10.5342,2.2404,1.6645,3.8309,0.9385,0.2801,1.9107,3.2121,1.7515,3.9081,3.8345,1.8422,1.2788,2.1248,0.5191,0.2045,2.0714,1.8351,1 
2.6078,8.4926,0.7636,3.2306,2.4513,0.6829,2.957,1.5044,2.6815,1.5973,0.3585,2.8105,2.0206,2.1436,1.2147,2.3453,1.0805,2.028,2.7298,1 
1.4225,10.3368,2.707,2.2692,1.1943,3.0764,2.2207,0.1406,0.9637,1.88,4.1379,0.9509,0.3467,-0.2252,2.31,0.6795,1.6092,2.9655,1.4745,1 
0.3296,10.9427,0.6029,4.4737,1.7496,2.2289,2.3192,2.667,1.3874,1.4228,1.2403,1.064,4.0801,3.5098,3.6444,2.9168,2.9049,3.655,2.538,1 
-0.5264,9.8943,1.0007,1.2353,1.831,0.9521,-0.4211,1.9403,2.2864,2.1073,2.6887,3.5475,2.2588,1.5137,2.4068,4.2025,2.3671,2.2152,3.904,1 
0.822,9.4418,1.6124,0.7984,2.7213,-0.1121,1.0067,1.103,2.3446,3.1735,1.9835,1.5817,3.1152,1.9188,2.0045,3.5831,2.7279,1.4987,1.7646,1 
0.4,9.5098,1.9378,1.1931,1.7847,0.2239,1.3176,3.2312,1.3186,1.4804,2.2934,1.551,1.6557,2.8001,2.6738,3.5383,1.4052,0.8415,3.0264,1 
1.5519,9.0999,3.8391,3.3478,2.4497,3.2861,0.808,3.2167,-1.3533,1.6069,1.1059,3.7462,2.2832,0.863,1.589,1.7606,2.7044,1.5318,1.5081,1 
2.2971,10.771,3.0763,1.3233,1.8719,2.1643,1.7413,2.6658,2.1743,2.0324,2.4034,1.3821,1.691,1.4672,0.8872,1.8334,1.3753,1.0438,2.3572,1 
0.7935,9.0225,1.4839,3.7212,1.9145,2.6551,2.2106,0.5619,1.3714,2.6962,1.8765,1.6165,1.5164,3.1794,1.4444,0.4716,0.6614,0.4619,2.1227,1 
0.6514,10.2069,0.6568,4.0131,1.8559,1.2388,2.6703,3.0141,1.9676,1.2373,1.6195,3.4647,1.7438,2.5158,3.0332,2.0213,2.097,1.7224,1.3112,1 
2.5319,9.3572,1.3077,0.9986,2.9979,1.1214,0.6318,1.0875,2.9362,3.1664,1.3623,1.8827,2.1752,2.8061,2.9766,3.0412,1.4387,2.6281,2.327,1 
2.4793,10.2261,1.6599,-0.4791,1.0103,2.8158,3.4336,3.3106,3.2754,1.0896,0.6594,1.867,2.0938,2.943,0.778,0.987,2.2443,2.6817,1.4183,1 
3.7438,8.6875,1.3596,2.7703,3.4383,1.9801,2.1314,2.0817,2.2153,3.0871,1.1992,1.136,2.3638,3.2939,1.6079,0.3952,2.749,0.3893,1.6896,1 
3.2514,9.1041,0.7795,3.0001,3.4376,2.4658,1.4009,1.6974,3.4161,1.7836,1.2854,2.4008,0.5389,1.9883,3.8206,2.566,-0.5686,1.3254,1.7664,1 
-0.106,9.8351,1.8684,2.0969,3.0362,1.0944,3.1269,1.6745,2.5909,0.5492,1.4895,0.4349,2.247,3.168,2.7719,1.7957,1.8635,3.5173,1.286,1 
0.3322,9.8349,1.8653,2.0656,0.9553,2.987,2.1777,0.5468,3.5065,0.8628,1.4591,2.1729,1.439,2.1174,2.606,1.0677,2.5783,1.3959,1.4427,1 
1.8314,10.0424,1.6332,3.3462,0.5274,2.1497,3.0073,1.6569,1.3312,1.6769,1.2475,3.5789,3.0329,1.1741,2.0158,1.3181,2.2539,1.9023,1.5931,1 
1.7826,8.0227,2.1808,2.886,2.9183,1.7185,0.7527,2.8935,1.7022,4.2012,1.0442,-0.0637,2.9808,1.7237,3.1393,2.7072,3.5106,1.8357,1.8193,1 
2.0924,9.1086,0.9355,1.196,2.1312,2.3258,1.4567,2.6667,1.7554,3.4766,0.9764,1.9352,1.512,0.4024,1.3951,1.3006,1.6602,3.4243,-0.6498,1 
3.3844,10.2413,0.3811,2.754,2.5813,0.4935,2.8353,1.556,2.8128,1.9063,0.6032,4.0434,1.958,0.0584,0.3541,3.1086,1.0605,1.9088,3.2531,1 
2.2384,10.9606,2.0093,1.4,2.7284,0.7175,0.7302,2.6755,1.0993,2.9593,1.7274,2.8489,3.1797,2.7126,1.8854,1.2981,1.1549,0.5426,1.2239,1 
0.9264,11.315,2.0353,2.5044,2.3913,0.5956,1.0709,1.8561,0.9522,2.3587,3.3372,1.1889,2.8583,0.7787,2.329,1.672,0.5794,0.7709,2.8071,1 
1.9379,9.0396,2.157,1.9417,2.1015,0.5749,3.2567,0.7798,2.7614,2.2709,3.0616,2.1278,2.0413,1.718,2.3918,2.3721,3.9658,0.5339,1.1086,1 
3.705,9.0318,1.1228,1.8037,0.3397,3.2139,-1.9785,3.478,1.5229,2.0592,3.1724,0.6933,2.997,1.5345,0.8113,0.9245,3.487,2.1782,2.6165,1 
1.7236,10.4963,1.6953,2.3427,2.0038,2.1169,2.2499,2.0581,1.68,1.2637,1.0968,1.7147,3.4662,2.4821,1.1645,3.3161,2.394,1.1519,2.041,1 
2.2379,11.0988,1.3658,2.8373,2.2733,2.8394,2.1495,1.9523,2.5479,1.4272,3.5642,2.995,2.7901,0.473,1.473,1.6845,1.658,1.6471,1.4072,1 
3.5172,10.07,0.9678,0.6879,2.8249,1.5443,-0.3995,0.6603,1.6485,1.2453,0.4253,0.7666,-0.4138,2.1488,2.8817,2.1767,2.8718,2.7359,2.1896,1 
2.1784,10.1748,0.9299,2.2614,2.5045,2.1683,2.6672,2.0253,2.569,2.4256,1.6137,-0.7524,1.4497,0.5613,2.2339,2.9843,3.7434,1.5353,3.2148,1 
* 
4.665,8.7472,0.9136,1.1099,2.2785,3.067,4.5131,2.5037,2.6185,2.4965,1.0811,1.7898,1.9451,1.0755,2.6152,3.1826,3.0097,2.1916,-0.1402,0 
5.9871,8.7028,2.2569,3.4884,1.6373,4.3242,2.301,3.4338,2.6629,3.8897,2.4158,2.3269,1.2885,1.0518,0.6404,1.7314,1.8527,1.6373,1.0219,0 
5.7071,7.6965,1.9707,1.6738,1.2055,2.6144,1.478,1.1009,2.2729,2.0637,1.1064,2.3329,2.182,2.8724,2.2312,2.2986,3.4403,0.2956,1.0273,0 
4.7693,6.6241,1.1267,2.5822,1.3018,3.0238,0.8923,2.6564,3.9499,0.9462,1.4875,1.3251,1.574,2.6114,1.259,1.6829,1.7588,1.5067,1.2379,0 
3.0632,7.5395,0.8126,2.0445,0.5979,2.3187,1.566,-0.0122,2.761,0.8919,0.4271,-0.3192,2.0149,2.2495,2.0936,2.6162,2.3444,2.6462,1.1379,0 
4.3124,7.5033,2.1619,4.6371,0.9594,1.2382,2.1234,1.903,3.3085,1.8497,1.2324,1.7853,1.6307,3.17,1.2834,2.1736,3.4531,2.8585,2.4272,0 
4.5426,9.0856,0.6514,3.0268,2.4949,1.3874,2.1549,2.0339,4.786,3.5065,2.5753,2.2864,2.3788,1.6288,1.0325,2.3556,2.8046,0.7213,0.7081,0 
3.9476,8.3786,2.6251,0.8128,1.6563,2.6558,-0.2457,0.7727,1.2302,1.7918,2.8052,0.4704,2.1687,1.9612,0.0402,0.6675,1.5928,0.6515,3.4645,0 
2.9579,7.9934,2.4748,1.9705,1.8289,0.7587,0.7458,2.6795,1.1074,0.9909,0.6406,3.5832,1.055,2.3191,0.0965,1.8472,1.0332,2.9949,2.4258,0 
3.7696,8.7734,0.4926,1.436,1.1018,2.9451,4.0515,1.8232,4.8897,2.4328,1.7131,2.2741,2.0721,2.6357,0.9637,1.379,2.3369,1.4373,2.3764,0 
4.9369,4.9365,3.0202,0.8062,2.7041,3.4487,1.7323,1.9199,3.0207,4.0481,2.8791,1.3766,2.5059,3.2104,2.049,3.2736,2.3449,2.4847,2.6379,0 
6.6534,9.1442,2.453,1.9183,1.7111,0.8587,1.4459,0.7024,2.2963,1.5465,1.0331,1.4131,0.6581,2.933,1.0472,3.4146,2.3352,1.5325,2.5763,0 
3.9329,8.2,2.1057,1.5488,1.3275,4.9595,1.6181,2.631,1.0721,3.4033,2.0594,1.129,1.434,1.4289,1.6843,3.235,1.8916,2.9221,3.8129,0 
2.8382,8.926,0.767,2.0282,1.7534,1.941,2.5291,2.6777,2.0521,2.5088,4.1682,1.5854,0.9061,0.7449,1.3602,3.0182,3.3068,1.7149,1.6654,0 
6.5572,8.6576,3.4988,0.1545,1.7162,1.7221,2.2901,1.7985,1.2601,2.9488,1.435,2.3926,1.3376,1.1711,1.9348,4.6625,1.8451,1.0921,1.9761,0 
4.8133,9.452,0.1171,0.5995,2.4214,1.0045,1.7312,2.6512,0.7471,2.4917,1.2785,3.0521,2.3977,2.7155,1.8668,0.2462,2.9556,2.9087,0.2608,0 
3.561,8.0821,1.5514,3.3381,1.0138,2.1381,2.3903,1.8739,1.2907,-0.6761,-0.0654,2.1698,1.6115,0.4348,1.8283,2.5018,0.5531,2.1167,1.6104,0 
3.3813,7.4713,1.8848,1.8898,2.4976,3.4077,2.6062,3.1542,2.2588,1.7321,-0.284,1.1727,2.7269,2.0272,0.8074,1.1011,3.5092,2.5889,3.0508,0 
4.7978,9.2968,1.4082,2.9493,0.8,3.6127,2.1461,2.2212,3.7946,1.4155,2.1922,0.7779,-0.1291,1.4481,2.3516,1.5364,1.0204,3.4955,0.8746,0 
5.51,8.4105,2.2517,2.2553,0.9162,3.8984,1.0157,2.6608,1.3438,1.9601,2.7717,0.6943,1.1455,3.3483,2.3862,2.0379,2.981,1.3953,-0.0272,0 
5.259,8.0981,2.8732,2.6253,3.3993,2.6208,3.754,2.1129,2.067,1.908,1.3594,1.4459,0.5071,0.9634,1.7587,2.9295,2.432,1.6443,3.4814,0 
4.2737,7.9173,0.9512,1.2994,2.2257,2.3004,2.6125,2.9588,2.5176,2.4141,0.8319,2.7467,2.8686,3.2156,0.1771,0.6189,-0.0038,0.1658,1.2193,0 
6.0779,9.4334,4.5472,3.9369,2.5247,1.856,1.0697,1.8476,2.633,2.3157,1.5005,0.6737,3.4237,3.2557,3.4606,3.5444,0.4816,2.9671,1.3713,0 
5.2568,7.4735,2.5152,1.5703,2.301,0.6267,2.6977,3.0671,2.5989,2.1883,2.8105,2.7269,2.291,2.2117,2.3402,3.2363,1.3829,1.5147,2.6113,0 
4.3504,6.8433,1.6335,0.9961,0.7621,2.1594,3.4464,2.1722,0.6709,2.7903,2.925,3.3276,0.892,2.5021,1.9674,2.267,2.8144,2.2755,2.9922,0 
4.9171,8.4314,2.897,4.7491,2.2163,0.9622,2.3841,2.1601,1.5735,2.4579,1.0323,1.1148,3.2624,2.7277,2.5421,2.1421,3.8433,2.7763,1.9667,0 
4.9164,7.5527,1.5299,0.7041,2.9876,2.5203,0.7668,1.82,-0.7617,1.3202,2.6075,2.3931,2.3949,1.8104,0.5408,2.2543,1.6634,1.28,1.8781,0 
3.0304,8.3004,1.8944,1.2528,2.4819,3.9368,1.9028,1.7629,3.0008,1.3651,3.395,2.7845,3.6692,1.8898,1.9704,1.5308,3.1463,2.5878,-0.6189,0 
