Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
-2.576,-2.1614,2.4359,1.3498,2.1832,2.9014,1.8165,2.8017,1.7692,1.4549,1.9438,4.1998,4.4033,1.9648,1.2942,1.431,1.4939,2.3068,1.6411,0 
-2.309,1.2578,1.1886,2.6875,2.2444,3.7808,2.1772,0.387,3.3042,0.6673,2.7857,1.8845,3.6351,2.4115,1.2863,1.7954,4.1464,2.3003,2.6809,0 
-0.79,-1.4691,1.5419,0.1125,3.8827,0.598,3.5903,1.1048,3.2237,3.2394,2.3422,0.0162,1.9748,3.1604,1.8544,3.5264,2.0878,3.5309,3.4475,0 
0.5026,-1.9335,2.493,3.6478,2.8973,2.5445,1.2305,2.2556,2.0804,1.5623,0.5509,1.5308,2.0734,3.2501,0.5484,1.4078,1.5183,3.1586,3.6396,0 
-0.2386,-1.4585,3.2358,2.4735,2.929,2.9814,2.2723,2.3606,2.7331,0.2259,0.4861,1.9378,2.0731,2.1084,2.4711,0.8933,1.4647,2.6022,0.9087,0 
-0.5713,1.6771,-0.1107,2.7191,2.4547,1.8077,0.5724,1.5075,1.3271,2.5578,3.0214,2.0171,1.5546,1.9125,1.9833,1.7502,1.031,2.4938,1.2081,0 
0.1476,0.1657,3.0137,3.1291,0.4368,1.7108,3.4834,2.5097,0.7827,1.1548,1.0638,3.7583,2.0481,3.1542,1.7964,2.2911,3.8108,3.2705,-0.8984,0 
1.9339,1.036,1.4716,2.6497,1.0978,1.233,1.3646,0.9674,2.6851,2.8232,2.2641,2.0157,3.7217,4.2887,2.4815,2.5716,3.403,2.9605,1.21,0 
0.2594,0.5114,1.0775,0.5674,1.8909,2.2767,1.1655,-0.4625,3.3898,1.9193,0.7783,3.1889,2.8995,3.0682,2.8971,1.702,1.2203,2.7927,3.1035,0 
-0.4141,1.6176,1.0858,2.4556,1.5159,2.6797,2.8606,3.1213,1.5856,3.1978,2.1422,1.5105,2.4099,2.4497,2.6403,3.759,2.1947,2.9589,2.6008,0 
0.6529,0.128,2.3149,2.2435,1.9345,2.8513,2.1642,3.5546,1.5594,1.7848,3.6548,1.2031,1.3586,1.2566,2.3399,0.3485,-0.0164,1.0972,1.8228,0 
0.4896,-0.8063,1.9446,2.7868,1.5607,0.5374,1.686,0.2554,1.3895,3.379,2.8496,-1.2219,2.4883,4.3425,2.6012,1.4146,0.534,3.9503,2.003,0 
0.6104,-2.034,1.2649,2.0928,0.2295,1.8208,1.6954,1.728,1.1523,3.0018,1.8495,1.8923,1.9035,3.2734,1.2218,2.7567,1.1112,1.9915,0.9122,0 
1.6446,1.0169,2.0235,-0.0347,0.6103,0.8414,1.4731,1.9309,2.7282,2.4557,3.7544,3.0236,1.8632,1.3228,0.3415,2.0833,2.1904,1.3165,1.861,0 
-0.4731,-0.298,2.0231,2.4732,2.2751,2.0332,2.8569,2.0446,2.7906,2.3674,2.0267,5.0841,1.97,1.4086,3.0011,2.3226,2.6113,2.3996,2.5766,0 
-2.0866,-0.0105,3.2143,1.2907,1.7977,4.1656,0.755,2.2111,1.097,2.8089,2.1329,1.4486,1.1908,1.5973,3.119,1.0738,2.1384,2.2546,1.9179,0 
-1.6741,-1.1441,1.9572,3.0261,0.2958,-0.0021,0.4377,1.8884,2.0967,2.3639,3.3807,2.4643,2.0549,3.0593,1.8292,2.1119,2.1606,2.7795,2.2424,0 
-1.3789,-0.2446,3.9448,2.4681,2.1378,2.113,2.5445,0.0022,3.2074,2.4345,3.2567,0.9689,2.0291,2.7948,2.3154,1.7967,1.5807,2.0637,2.1856,0 
-0.1834,-0.7668,3.1914,1.7628,2.5028,3.1315,1.6004,3.1934,-0.4563,2.4361,1.6974,3.0982,0.0944,1.072,2.1188,0.1037,2.5708,1.0894,-0.9142,0 
0.1254,2.2815,2.405,-0.2213,1.6149,1.9327,4.3801,3.4623,1.5997,2.9064,0.7258,3.2643,2.3087,1.934,1.5897,2.8363,1.715,3.1332,2.8719,0 
0.3654,-0.5069,1.0989,1.5194,2.3625,1.2715,1.9056,0.6277,1.1366,-0.1823,2.6289,-0.2343,3.2393,3.9713,2.4256,1.5581,1.7371,0.5032,3.3166,0 
-0.2803,-0.6892,1.0943,2.3025,1.837,1.8539,2.0834,1.542,0.9441,0.4121,2.4435,3.2186,3.1585,2.0523,-0.9308,2.4568,2.0901,1.8622,2.3464,0 
-0.7016,0.6737,3.4088,2.3915,1.9436,1.6855,2.6623,0.4877,2.5408,2.0029,2.14,2.2628,1.6783,3.2064,3.3889,1.822,0.3908,1.7293,-0.1805,0 
0.7198,-1.7594,1.9288,3.4258,2.4272,4.3452,0.7805,1.5162,2.1627,2.1894,1.3708,2.0999,1.1184,2.3841,2.2823,1.2793,1.4037,0.9919,2.9074,0 
-1.1614,-1.2553,2.1034,2.8953,1.6085,3.0956,2.2645,2.1534,3.6396,1.9627,2.6344,3.6205,3.963,2.1759,0.158,2.9417,1.0035,2.0936,1.6883,0 
0.4977,0.1215,3.2763,2.8085,3.6601,1.6907,2.3174,2.1557,3.1715,-0.1013,2.6235,2.643,0.0379,2.6125,2.4206,2.2285,1.2886,3.6567,2.0153,0 
0.1069,1.721,3.8832,0.9139,3.1714,1.986,1.4046,3.9004,1.3813,1.9994,2.2811,2.174,2.0753,3.3605,1.8453,2.2728,2.5511,2.116,2.754,0 
-0.9154,1.0533,2.6101,0.8764,3.9137,3.7701,0.8859,3.3794,1.3973,1.3545,3.1237,1.1422,1.2514,2.6486,1.5608,2.2919,1.8732,2.6136,1.0619,0 
-1.0768,1.0682,2.4638,1.1514,1.2163,2.0335,3.0557,2.5034,2.6346,1.3047,1.8148,0.7646,3.275,1.6173,2.8766,1.6578,1.2517,3.4987,1.4485,0 
0.2872,0.2785,3.4374,2.9023,1.1675,1.8631,2.3646,0.5819,2.7241,1.3622,1.9659,1.6253,2.9307,1.449,1.4153,2.6715,1.5095,1.073,1.7184,0 
-1.2803,1.1625,1.1732,2.6297,1.8988,1.9593,1.688,1.2691,0.9863,2.7265,0.6582,3.8411,2.0803,2.529,2.0961,2.5692,2.0949,0.091,1.6433,0 
-1.8832,1.7363,1.0036,2.894,0.1196,0.5927,2.4524,3.651,0.2059,0.5866,3.0503,2.2285,1.6787,0.5736,1.0713,2.3091,0.8757,1.1549,2.552,0 
0.6288,-2.5995,0.0708,2.3963,3.7184,-0.2518,1.7148,2.4238,2.7148,1.6023,1.5377,0.8843,2.9797,1.9898,2.9778,4.1264,0.1353,1.4641,1.7766,0 
-1.1233,-1.1321,1.1255,3.4221,1.8053,3.0436,2.8225,2.5195,2.3731,3.5676,3.2014,1.3501,3.3064,-0.617,1.6797,0.838,1.8812,0.5225,2.7916,0 
-0.1231,-0.0631,3.2473,2.0494,0.1697,1.547,0.6424,3.3755,1.0618,2.7353,3.4775,1.6304,1.8773,2.757,1.7152,1.1751,1.8068,3.7019,1.7392,0 
1.1071,0.8423,1.9717,1.3836,0.5974,2.2366,1.3959,3.1838,2.6843,1.0341,0.8736,1.8329,2.7647,1.5426,1.7815,1.5857,2.3228,1.5128,1.4292,0 
-0.2618,-1.5753,1.166,0.6908,1.2902,2.6701,2.6829,2.52,2.2848,1.8367,2.904,0.5474,2.0565,0.6107,2.224,1.9899,2.7123,1.4875,2.9847,0 
1.1993,-0.191,3.3252,3.1468,3.1722,3.6562,2.7616,2.8025,2.387,2.8511,2.5327,1.8803,1.7161,1.8234,1.6296,3.0934,2.2563,1.0001,1.3254,0 
-0.9404,0.5832,0.8813,1.6907,0.7328,1.5533,2.0182,2.221,2.4263,2.0458,0.9505,2.8837,1.3158,2.2498,2.6606,2.7712,1.8275,1.2888,2.7265,0 
1.6413,0.4237,0.0426,3.0728,3.0706,3.826,2.8795,1.3088,2.8026,1.1472,3.3611,1.0281,1.7502,0.505,2.0911,3.0838,2.2284,1.9066,1.6399,0 
0.4147,-1.047,1.0679,1.9196,0.8191,2.3182,2.7827,0.6539,2.9881,4.0778,2.6248,1.4943,0.5795,1.8737,2.877,2.2904,2.11,2.6472,2.644,0 
0.6347,0.8708,0.5591,2.6854,2.1857,1.6971,3.7427,3.1644,2.1918,0.5179,2.3473,1.3471,2.9507,1.7925,3.2484,1.3093,1.8417,1.6691,2.3759,0 
-0.6781,0.8891,1.538,1.245,-0.2768,2.2382,3.0984,0.754,2.7664,2.9099,2.9264,1.8085,2.1274,2.1386,3.2507,2.9061,1.2608,1.2941,2.2623,0 
0.9332,-0.5312,1.3357,2.7042,2.2687,2.0649,3.4046,0.8933,0.511,1.2461,1.9317,2.6964,2.202,3.0195,3.7531,1.1916,2.271,1.3893,2.2499,0 
-0.9981,-1.1945,1.1748,2.2399,1.3709,2.3562,1.2297,0.906,3.0725,3.9016,2.6719,1.653,2.2301,0.9523,1.262,2.4803,0.9848,0.6012,3.11,0 
-1.0123,-1.3103,2.2358,1.7162,2.2416,0.8138,1.8359,1.5033,1.1147,1.5132,1.9492,2.8657,1.3793,-0.3027,1.4183,1.0006,1.1223,1.2864,0.6047,0 
0.7033,-0.0995,2.1912,3.5473,0.9696,3.2401,1.7892,2.1735,1.8599,3.4706,0.7644,1.3399,0.572,4.0307,2.6457,2.6347,1.497,0.8729,0.6901,0 
0.1189,-0.1072,0.9336,0.3156,2.8,1.6928,3.1922,2.4207,1.8142,1.5631,2.7324,2.4334,3.1472,5.2893,2.7424,0.445,3.0609,2.7255,2.6249,0 
0.7567,1.1693,2.4443,0.6147,2.9233,2.1145,1.9223,2.0921,1.1052,2.3386,1.049,2.1211,2.0791,0.8425,0.8093,1.2133,3.1159,1.8561,1.1959,0 
0.0911,-0.128,1.1068,1.0381,2.6345,2.7166,3.4814,1.1164,0.7724,1.7746,1.8254,2.9172,2.5811,2.2215,3.1831,1.5143,0.8376,3.3955,3.2304,0 
0.0036,0.0775,3.1047,2.043,1.137,2.7102,2.3434,1.1472,-0.405,0.1348,2.8649,1.7856,0.4826,2.0011,-0.0641,4.4154,2.0372,3.1938,1.5984,0 
2.6685,0.7405,0.2663,2.6169,3.6702,2.3638,2.8559,2.7215,0.076,3.0636,1.6559,-0.0874,2.8908,2.4115,2.5281,3.1464,2.1394,2.2463,2.7151,0 
-0.2437,0.1117,2.0787,1.524,2.1198,1.81,2.5723,2.1101,1.7218,2.1296,3.8647,2.2202,0.6589,1.6158,2.4275,1.3915,1.3165,2.1276,2.7064,0 
-0.6784,1.5969,2.3194,2.4896,1.5435,2.6039,2.4913,1.9795,2.4488,1.4411,1.7769,3.1804,1.8108,2.1666,0.7786,2.9516,1.5897,3.6707,1.1045,0 
0.8787,0.3771,2.9135,2.6685,2.74,2.1124,0.5386,2.5991,2.226,0.4496,2.1566,3.8695,1.3577,3.1974,1.8588,3.3797,0.0258,2.9082,0.9592,0 
-0.0827,1.0481,1.5464,4.0396,0.9323,0.7679,1.2453,1.1172,1.2506,0.2755,1.8488,1.4922,2.2889,0.9709,3.5258,2.7415,1.1363,2.9969,2.5358,0 
0.2418,0.4647,0.2996,2.1857,1.614,3.8295,2.9762,2.6575,0.7059,2.0654,1.2948,1.7444,2.5161,-0.8423,3.9235,1.4491,-0.4724,2.4953,0.747,0 
-1.068,-1.2944,2.342,2.0116,2.3614,2.8344,3.1748,2.4582,2.2792,3.5351,1.7078,0.0634,1.5054,1.8002,1.1028,3.2155,1.376,2.7145,0.5374,0 
1.1415,-0.1518,0.7393,1.5152,2.6144,1.4941,1.2012,0.8803,1.5713,2.1943,1.4736,3.0045,2.7574,-0.7855,4.3666,0.9309,3.022,1.8172,3.9708,0 
1.3395,2.3668,2.8401,2.6264,2.1192,-0.0541,2.608,1.6789,1.2112,2.9598,2.8968,0.6926,1.1849,3.9187,0.4732,4.8707,0.6799,0.2705,1.6458,0 
2.2027,-0.0888,-0.4193,1.8718,4.5296,3.6527,2.0226,1.3573,4.4447,3.4932,2.4499,2.2649,3.5536,2.7787,2.1255,2.4835,0.8841,1.4941,2.2537,0 
-0.4968,-1.1727,1.8079,0.6473,1.5927,1.9748,1.6568,1.3989,0.5696,2.5079,2.6549,2.2994,2.2386,2.4558,2.655,3.421,2.3247,1.9467,3.1459,0 
-1.1891,0.2742,1.0994,2.5503,2.16,2.4076,1.8493,2.6123,0.6803,2.339,0.877,2.6521,0.8979,2.4405,1.4293,2.8271,1.7217,0.3376,2.5556,0 
0.1591,0.564,2.6302,1.8453,1.6655,4.5095,0.5375,0.257,1.5175,2.4549,2.6484,2.7241,0.3779,1.4158,2.0411,3.7129,1.8419,2.7898,1.6661,0 
-0.2556,1.0127,2.9163,2.409,1.3157,2.5542,3.9344,1.7153,1.7567,2.521,0.5961,1.1122,2.5312,3.4439,-0.3771,0.5355,1.4482,2.1932,1.7477,0 
1.216,-0.6657,2.5579,2.0815,2.1605,0.8416,0.0529,0.0967,3.0268,2.1846,2.2786,2.4738,1.3744,0.8188,2.5144,0.9501,2.7035,3.0905,2.0084,0 
-0.7344,0.9282,2.3863,3.6592,1.0107,1.9576,2.1767,1.6744,0.6283,1.8949,1.9272,3.3262,2.4113,2.0394,3.7625,2.3695,1.2256,0.594,2.1689,0 
0.7015,-0.2341,1.4463,1.3488,3.1547,2.3037,-0.1434,0.7876,3.4585,1.0116,2.0623,2.3055,2.3589,3.7783,1.0041,1.8506,0.6709,4.2548,2.5323,0 
0.6359,-1.0199,2.4793,1.26,1.4157,1.8197,3.137,1.6713,2.7981,2.2793,2.2051,1.2116,1.7143,1.6856,1.03,3.5914,2.6809,2.8477,2.9566,0 
0.5386,-0.6407,2.4206,0.1731,1.5005,1.9665,3.1272,0.6322,2.721,1.1613,1.9168,2.6638,1.2754,2.6792,1.226,2.3337,2.2997,0.4468,3.1014,0 
0.1714,-2.0398,3.2843,2.0498,0.0417,1.4268,2.448,2.8668,3.0731,3.1257,1.0942,1.755,1.7648,0.5534,1.4492,2.5334,0.9366,2.7346,2.3074,0 
-0.4676,0.0587,1.8685,1.1265,2.6295,-0.9453,0.5099,2.617,0.7322,1.1506,4.0818,1.8507,3.5702,2.6789,2.1003,2.4185,1.7968,3.1112,1.7507,0 
0.0721,0.0547,1.9319,2.5002,1.8691,2.8756,0.4811,3.6774,2.8899,1.814,1.5851,3.9078,3.2677,0.4825,3.465,1.4622,0.9984,3.4203,2.6298,0 
-1.3692,-0.4309,0.7604,1.6021,1.8456,0.9083,2.0462,-0.0439,3.6098,1.5612,1.9766,0.4319,1.8725,3.5996,0.5264,1.5517,3.1437,2.025,1.4386,0 
0.5204,-0.8249,0.6976,0.2027,1.3393,0.5496,2.3251,0.936,1.8024,2.923,1.5668,2.9817,2.5824,0.406,2.7654,3.6664,1.0218,1.5911,0.8243,0 
-0.0151,-0.637,0.7879,4.0611,1.3149,1.8736,1.1503,0.7355,2.0898,1.8451,2.8053,1.1226,2.1027,-0.1965,1.9494,2.2322,2.7338,2.2169,3.6929,0 
0.585,0.3128,0.801,3.0481,2.4415,3.4365,3.8474,1.9623,3.2678,1.0953,0.9087,2.7427,0.3638,3.0335,2.4082,3.3426,2.178,2.6871,2.5387,0 
0.8336,0.5566,0.9912,2.1263,3.6606,3.221,2.3324,1.4162,1.197,2.6084,2.4989,1.9895,2.3252,2.2369,3.1596,2.0686,4.1202,1.7304,3.249,0 
-0.0842,1.063,1.6327,3.2921,1.9838,2.2203,-0.2372,2.3638,2.6127,3.0156,0.9253,2.5778,2.7961,3.3465,1.6106,1.8155,2.7905,1.0063,0.1908,0 
0.2324,-0.3108,2.2012,2.8912,3.1427,2.5106,2.0654,1.3109,2.5831,1.2573,2.9307,1.3116,1.8084,2.9972,0.4389,1.1122,3.0143,2.9284,1.4266,0 
0.3377,0.4577,1.8563,0.999,2.2263,1.9314,1.3606,1.0734,2.7474,1.913,1.971,0.2982,2.4175,1.5678,1.6366,1.9373,3.0404,2.8146,1.9768,0 
-1.9796,-0.2007,2.5262,3.72,2.0085,1.401,-0.1468,1.7635,2.4563,0.2081,3.3319,1.7974,1.7454,0.6335,0.3139,1.707,0.6709,0.9093,3.4293,0 
-0.2268,0.3818,-0.3584,2.0372,1.8598,1.9339,4.3169,1.841,1.877,-0.2914,1.6872,1.3851,1.9694,1.6191,2.1432,0.6504,1.6366,0.475,2.2467,0 
0.0844,-0.9233,1.5169,1.4525,2.4679,1.0415,1.2595,3.3832,3.688,1.4806,1.0152,1.8853,3.9633,1.1921,1.8259,3.2047,3.7919,1.3114,2.3253,0 
-0.6808,-1.434,2.4355,2.3689,1.8727,1.7004,2.744,2.7273,2.3892,1.3747,2.0447,1.6701,0.6668,3.2635,2.0634,0.2966,2.2469,2.548,1.8574,0 
-0.3977,0.3127,1.2209,3.0881,0.586,1.8356,1.5462,1.2881,0.3199,3.2338,1.1524,2.4502,1.0819,2.6478,1.8362,1.4066,1.6144,1.9019,1.9102,0 
-0.6174,-1.8657,2.008,3.233,1.604,0.6254,2.3899,0.7809,1.0005,1.9028,2.5238,3.7167,1.2636,2.2766,1.0636,1.1436,1.2341,2.1624,2.0394,0 
0.0349,-0.4483,2.4111,0.7231,1.8352,0.9956,3.613,3.0985,1.5903,0.0117,3.3073,0.8642,1.4287,2.7124,2.9966,2.0325,2.5815,3.2584,0.9645,0 
0.7329,0.6446,2.0112,3.217,0.0729,1.4941,2.4142,3.0284,2.7049,1.1887,0.7168,2.2489,2.8318,2.7746,3.3202,2.2818,3.7199,2.4686,1.4044,0 
-1.5659,-1.238,0.4163,1.4173,1.7927,1.2705,2.625,2.8761,0.8148,0.7922,2.7677,4.256,1.3173,1.1896,2.1714,2.8174,3.1594,2.1389,3.1343,0 
2.4365,1.8176,0.7122,0.0255,2.404,1.8172,1.7971,1.6779,2.5739,1.5913,3.0054,1.5992,3.346,3.4439,1.6367,3.5366,2.153,1.8665,0.9916,0 
1.9741,1.2666,1.4375,1.2968,1.6172,1.4267,2.1136,1.8837,2.8849,1.6148,1.1733,2.0208,2.7418,2.8055,1.9851,1.8388,2.7127,-0.3275,4.6007,0 
-0.228,0.3949,2.4064,2.2016,1.2641,1.8945,2.5063,1.1296,1.6202,2.3761,1.8292,1.7271,3.1243,1.0244,1.2331,1.9472,1.8305,2.5427,1.5122,0 
-0.4635,1.6881,2.3068,1.4135,3.546,1.4366,1.4697,2.9469,1.2248,1.7309,1.2091,2.1831,1.2711,1.2139,1.6853,1.9259,1.7443,2.4195,2.1028,0 
0.0507,-1.8328,2.2488,1.3743,2.0518,2.8688,5.5709,1.7878,1.3758,1.8809,2.843,3.6223,1.2591,0.2382,0.9175,2.8759,2.3172,2.6128,2.4338,0 
-0.4167,1.0312,0.4297,1.3889,1.7027,1.7735,1.9353,2.0657,3.5824,0.6983,2.4488,3.5468,1.9719,1.499,2.6859,1.4642,1.4435,1.7001,1.4459,0 
0.1629,0.7403,1.1864,2.5685,1.1913,2.2323,1.3182,3.4265,3.0859,0.8407,3.045,2.9129,1.9462,2.2224,4.4707,4.2222,2.5577,3.5272,4.9478,0 
-0.238,-0.5553,0.8051,2.3867,-0.3967,1.823,3.3465,1.5235,0.9762,3.0253,0.9172,2.149,1.5032,2.7563,0.7799,-0.1029,3.2555,2.8116,0.7195,0 
-0.1893,-1.4209,0.5427,0.8071,1.644,2.0818,1.1716,1.517,1.8075,2.4996,2.6101,1.5695,2.6811,2.3314,2.2756,3.6516,1.1314,2.0742,2.1702,0 
-0.3775,-0.6988,3.8845,1.6584,2.5243,3.1549,1.2596,1.24,2.4683,0.813,2.272,1.8104,3.4561,4.3558,2.2631,2.2024,1.6586,1.0539,0.6319,0 
1.346,0.9598,0.5067,0.7145,1.1718,1.189,2.7585,2.096,1.428,1.7659,0.8789,1.31,1.9789,3.1922,1.874,2.7932,1.5787,0.7073,1.5675,0 
0.2137,0.3525,0.556,3.1521,1.7661,3.3181,2.1456,0.6987,1.8229,1.7707,2.9378,0.495,1.8951,2.5489,2.6138,1.6066,1.3056,1.9212,2.4165,0 
-0.1661,-0.5017,2.3715,1.739,2.3645,-0.5479,1.9515,0.5175,3.6341,1.8891,2.4551,1.6246,1.9347,2.1838,2.9975,1.4709,1.4089,1.5071,2.3143,0 
-1.2724,-1.0968,2.6271,2.2766,3.0295,3.1128,2.0074,2.1354,1.8661,1.7743,0.7095,1.4553,2.2925,2.2048,4.1609,2.5046,3.5693,4.215,3.5261,0 
-2.2106,-1.0529,0.7586,3.4275,2.7264,2.2306,1.1332,1.1684,1.0996,1.8659,1.9489,1.6378,3.2808,-0.3577,0.5339,5.5458,0.7977,3.1907,2.3638,0 
-0.3318,-0.1176,2.3243,3.8663,1.7612,1.9797,1.3032,0.4638,0.9505,0.6665,3.5156,1.8939,0.6596,1.0527,2.9558,3.2221,2.0932,2.011,1.8909,0 
-1.4119,-0.0109,1.9179,-0.4118,5.2909,2.9002,2.4516,0.448,3.1575,3.3247,1.9476,2.7901,1.1763,2.7075,2.6829,1.8869,2.7839,2.802,1.0211,0 
-0.3751,1.2109,1.7028,1.9885,1.7073,2.7844,3.3147,4.6437,2.5967,1.5671,0.3755,1.8188,2.0697,2.7584,1.5345,2.1466,2.8094,1.9402,1.5859,0 
-3.0703,1.7294,1.6527,2.2935,0.4456,1.0201,0.6217,3.2247,0.0649,1.6559,2.235,2.621,1.6506,1.8567,4.3628,1.889,1.292,1.8849,0.8156,0 
0.5653,-0.391,1.2643,3.4394,1.4938,1.0816,3.2478,1.2232,3.6849,1.3322,2.2266,3.1071,2.2189,2.2462,3.085,0.2208,1.6834,2.311,1.9115,0 
-1.3679,0.2095,1.8627,1.5881,1.3458,2.0767,0.3744,2.291,0.9602,1.3997,1.4438,3.0476,3.6957,1.7032,2.4008,2.1781,1.116,0.413,1.8581,0 
-1.5056,-1.4079,1.6826,1.5598,3.9951,1.3415,2.6659,0.2644,2.4158,1.4322,1.0861,3.1412,1.9864,3.3721,1.6504,3.4622,0.2119,2.187,2.8318,0 
-1.7644,1.2016,3.8573,3.574,2.0603,2.8295,2.1384,0.4798,0.5699,2.832,2.1381,2.1987,2.3054,2.2649,2.3209,1.7599,0.6006,2.307,0.4992,0 
0.9294,0.1221,0.8769,3.464,1.8186,1.3709,2.9763,2.5049,2.1555,2.1435,2.2063,1.8633,1.5008,1.768,2.4951,2.9436,2.4054,2.1793,1.8419,0 
-0.4572,-0.0864,3.5071,0.2499,1.9337,1.6381,2.857,2.9401,1.2922,0.7337,2.9446,0.2178,1.1773,2.133,1.5173,1.0895,1.2731,3.5039,3.6438,0 
-0.3736,-0.6265,3.3421,1.8468,1.7845,3.5732,3.0999,2.5455,1.7657,0.9248,1.8149,2.0395,1.8681,2.7794,3.4596,2.8925,1.9782,2.3621,1.3981,0 
0.266,1.1908,0.8053,2.0467,2.909,3.5717,2.0483,1.6879,2.7853,2.6172,1.4486,1.1943,2.8657,1.3484,0.9426,2.2115,3.5412,0.794,2.2849,0 
-0.5869,-1.2819,0.3015,1.9098,-1.7183,3.0502,0.537,2.5239,2.6237,2.5566,3.9351,2.5304,1.5226,1.6639,2.6287,2.7459,2.0824,0.5724,3.1376,0 
1.27,0.3727,0.3819,3.7007,2.6911,2.6942,1.5808,1.3057,2.4725,1.3376,2.0241,1.4538,2.3061,2.8838,1.8115,1.1253,3.4359,2.322,1.0193,0 
-1.1881,-0.7614,1.6146,1.944,1.4996,2.5729,2.0251,3.3421,1.7669,1.206,2.282,1.39,0.9388,1.7915,2.9263,1.9199,0.3908,1.3542,2.8451,0 
0.2166,0.2403,2.8274,1.6012,1.4085,3.2728,1.971,3.7496,1.1599,2.6254,3.0576,1.0201,2.4699,3.6269,1.1852,1.2012,1.3016,1.4328,2.3098,0 
-0.0798,-1.0556,2.2294,3.1222,0.627,2.1128,2.2676,1.9825,-0.225,-1.2713,1.8086,0.1109,2.0761,2.1373,2.1844,1.555,2.1212,2.2752,1.7243,0 
0.3257,1.4198,3.8238,1.8297,0.8275,3.0064,2.476,0.8738,0.8551,2.2079,2.2858,2.2814,1.8685,3.4937,2.2388,4.1301,2.6974,2.5044,1.6497,0 
1.0715,0.6484,1.5579,1.8185,2.6942,1.2856,0.2271,1.4084,0.7339,2.3046,0.4178,0.153,1.4984,2.4494,1.908,1.9975,2.0109,1.8728,2.3976,0 
-0.308,-0.3961,1.08,2.407,0.6962,1.9204,0.7294,2.2035,2.4022,2.1176,3.0461,2.4579,2.9903,2.4219,2.4424,2.0529,2.718,2.2075,0.8688,0 
1.0844,-0.0719,1.7083,2.4501,0.7279,1.7416,2.0091,3.0335,0.8642,2.8674,1.9115,0.9334,1.0628,3.3923,1.9205,3.96,-0.1217,1.6359,2.4414,0 
-0.2105,-2.4547,0.5993,2.2967,0.9536,3.4216,1.4944,4.9617,0.3635,2.358,2.1296,1.495,2.8951,1.628,1.5024,1.8966,3.782,0.8867,1.2992,0 
-0.3554,-0.3868,2.3225,2.4822,3.539,2.4716,3.6907,0.817,1.5119,0.7546,1.8397,2.2942,1.4647,2.3577,1.3273,1.7009,0.6686,3.4473,2.782,0 
-0.0583,-0.6349,1.5251,1.2855,2.6038,2.6777,4.8404,1.8495,1.8779,2.1607,4.2093,3.22,2.0904,3.3751,1.0555,0.3341,1.4576,2.8653,1.5132,0 
-0.6101,-0.0978,1.361,1.983,0.043,1.4398,3.0085,3.2698,3.2285,1.8257,0.5132,1.2921,0.7963,-0.4565,2.6579,3.5347,1.8521,0.6807,2.1977,0 
-0.8368,0.0334,1.1744,2.878,1.4797,1.807,2.1978,1.8747,2.5542,2.4759,2.524,1.094,3.2243,1.9044,1.6475,2.1462,2.6654,2.1899,1.0947,0 
0.7666,0.6827,3.033,2.004,2.8876,3.1806,1.5287,3.0594,1.582,1.6027,1.8794,1.713,1.1149,1.565,2.1469,1.3382,2.5299,2.1947,1.8161,0 
-1.2642,-2.1722,2.8151,1.2242,0.1324,1.4923,1.1614,2.9055,3.4189,2.7691,2.3165,3.1261,1.9447,2.0651,0.8867,3.2741,1.7884,3.7081,1.9342,0 
0.2672,0.0286,1.1248,2.162,0.8238,1.4193,2.7046,0.3181,3.1225,2.4228,1.8724,1.738,2.1273,1.907,3.131,3.7822,1.7233,1.6373,1.4854,0 
-0.4993,-0.7383,2.3662,3.6201,3.1035,1.0707,2.6951,1.4718,2.1636,1.3613,1.6538,1.5677,2.445,0.6421,0.8068,2.5868,0.1025,1.3466,2.9616,0 
0.6091,-0.6774,3.8191,0.8097,4.1704,2.3499,2.3342,1.5619,2.7555,1.746,1.8213,1.2501,1.0249,3.0867,1.6971,1.6241,1.033,1.432,0.1387,0 
-0.5732,-0.7965,2.4901,1.6334,1.4135,1.4285,3.0979,1.0686,2.2281,1.9492,2.7812,0.8969,2.7707,2.4195,1.3675,0.681,2.1045,0.3687,2.1146,0 
-0.9522,-1.7262,1.1054,1.5938,1.4022,0.1737,3.2977,1.1296,1.889,2.0874,0.8265,0.8413,2.9555,1.6366,-0.4829,2.2915,3.4922,4.1871,3.4529,0 
0.5006,-0.3044,3.2588,1.2277,1.6968,2.013,2.2234,1.4514,1.6444,3.7099,1.7118,0.7437,2.4133,2.1099,2.3527,0.9433,2.2333,2.3866,1.0479,0 
0.4171,0.6494,1.6683,3.8679,0.9339,2.6159,1.39,2.286,1.9382,1.7624,1.172,1.5421,1.7135,-0.2316,3.0754,1.8411,2.2304,2.2922,2.1317,0 
-0.5025,0.2314,2.2123,0.5562,3.1732,1.9857,0.9463,1.9243,1.5786,1.1048,1.3239,3.6961,3.0477,1.9646,2.8741,1.9217,2.6301,1.7624,2.5107,0 
0.3246,1.1033,2.4169,1.4021,2.0517,3.0325,2.3625,-0.2422,2.0011,2.6446,2.7117,2.0404,1.2836,3.0679,2.4229,1.7863,0.837,1.6476,0.0998,0 
