Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
1.7666,0.5859,1.2191,1.2877,1.2116,1.4818,2.4119,2.8192,0.7245,2.4276,3.4839,2.0972,1.609,1.2699,-0.2047,2.8594,2.642,3.1376,1.2343,1 
1.7983,1.9576,3.672,0.9647,2.9264,3.1998,1.3983,1.5377,1.9842,3.1677,1.8288,2.7753,0.8704,-0.0861,1.7788,1.1789,1.552,-0.2839,2.7289,1 
2.8344,2.3434,2.3055,3.2496,0.9431,1.1989,2.7045,2.8742,2.5295,1.9509,2.7655,1.4441,0.9014,3.0478,0.114,2.8179,1.4855,3.3884,1.5324,1 
0.9611,1.0024,1.7235,2.1182,2.4903,1.5423,2.1089,3.1867,2.0987,2.0193,0.8244,3.1231,2.1332,2.6796,2.3933,0.8831,2.7982,1.9847,2.2063,1 
2.9425,1.6374,1.5977,1.4745,3.1222,3.1527,1.3149,0.7603,2.2273,1.1338,1.128,2.3423,2.2087,1.0529,1.9815,2.3565,1.7654,1.1828,2.365,1 
2.6307,2.1946,1.3435,3.6577,0.9906,2.6579,3.5755,1.2554,2.4839,3.094,2.2114,3.5134,0.768,3.3518,4.2706,1.8397,2.371,2.5884,3.1354,1 
2.42,-0.0151,2.4015,1.8235,1.099,2.6391,2.1775,1.9465,1.5508,0.3924,1.367,2.1685,0.2225,2.3792,2.5731,2.0371,2.9768,2.4943,2.2035,1 
2.3391,2.1519,3.1929,3.2299,4.1769,2.6877,1.0124,1.2983,2.8501,1.4878,2.9018,1.1858,0.6607,2.6758,3.535,2.2152,2.0263,0.716,2.3952,1 
2.728,1.7218,1.1244,0.6349,0.5668,2.8078,0.7108,1.2511,3.024,3.6547,0.4476,2.9751,0.8551,2.7353,0.5176,1.0365,2.4925,1.4508,1.2662,1 
2.4992,1.279,1.572,0.8675,1.1846,2.4604,2.0132,3.3092,0.942,1.6326,2.2355,2.467,0.8228,-0.2302,2.692,2.3943,2.7851,0.6304,2.1832,1 
1.8798,0.3228,0.9149,2.0667,3.6267,1.2195,0.8213,1.3029,2.2115,0.972,2.9169,0.3804,3.9332,2.8959,2.9182,1.0259,3.0852,1.8405,1.7507,1 
2.2868,1.3039,2.6567,1.1969,1.312,1.5062,2.7853,4.2474,0.8309,1.6088,3.3682,1.8494,1.527,1.4638,1.3615,0.593,2.732,2.903,2.0011,1 
0.9094,3.2121,2.3933,4.5202,3.166,2.0314,2.8607,4.6891,1.361,1.7742,2.625,1.0051,2.2485,1.3054,2.8924,2.3123,1.6503,2.6194,1.7419,1 
2.0792,2.1187,0.4621,0.8622,3.2933,2.021,0.3613,2.4323,3.1537,1.4563,-1.2265,2.8758,1.4305,2.0511,1.8211,1.4414,1.1845,0.9035,1.7156,1 
3.6916,0.7586,2.1295,3.3721,3.0973,1.0121,0.7158,0.5343,3.1093,0.3776,0.9488,0.1246,0.8503,1.1395,-0.0663,0.3553,0.204,2.2766,1.6558,1 
3.3695,1.7924,1.2298,2.4811,3.6508,1.0648,1.8419,1.6723,2.3886,3.3817,1.4585,1.3809,1.1057,0.7883,1.5471,1.8991,2.0395,3.1016,2.5477,1 
0.177,2.7644,0.2207,2.7538,1.954,1.6536,2.3601,1.5407,2.3729,1.2764,3.8914,1.6397,1.5966,2.7219,3.7654,1.3427,2.1446,3.9392,1.7649,1 
1.8817,0.3674,3.4058,1.884,3.0009,1.4007,2.3571,1.7959,1.1587,2.3619,1.3069,1.7568,2.2968,5.5573,1.9799,0.8606,2.2171,2.3263,1.3112,1 
1.1186,1.4198,-0.0379,0.4688,2.8565,3.2918,1.2594,1.6479,3.0015,1.3022,1.7262,1.7013,1.7122,1.473,2.3921,2.5948,1.7472,1.7194,2.6671,1 
3.4668,2.2796,2.6521,0.9541,1.5933,1.5942,2.1578,3.3481,1.3864,3.6934,1.7364,2.07,1.0263,2.4387,2.1286,0.8005,2.3667,4.0868,2.674,1 
1.1818,2.8524,1.7749,3.3812,2.3557,3.1777,1.7484,2.3476,1.4551,1.8405,0.7503,1.3365,2.8663,1.2663,0.9951,2.2088,1.6706,1.4719,1.5484,1 
2.2727,2.1908,2.3728,2.5701,3.2081,2.3349,2.0273,1.7658,1.8185,4.1997,2.8238,3.055,3.214,1.6408,2.4646,1.0478,1.4429,1.0109,2.3781,1 
0.8977,2.2961,2.3507,1.4579,3.3051,1.9278,1.6238,3.1977,3.3908,0.5146,2.7226,1.8267,2.9219,2.3009,2.897,1.9638,1.612,1.2373,1.395,1 
2.0386,2.064,2.368,0.7785,3.0957,1.2304,1.0069,3.7528,4.0134,1.9983,0.7219,1.7648,1.6159,2.6149,1.7128,1.3158,2.6497,2.0775,2.7585,1 
1.0557,1.3003,1.9033,2.4678,2.2607,1.874,1.5526,3.0771,2.3395,1.7413,1.7945,1.2921,3.0527,-1.3628,1.5095,1.4545,2.4257,-0.6304,3.0417,1 
2.0185,2.5854,3.1058,1.4135,2.0812,1.8252,1.334,3.9813,2.3422,2.2879,1.0958,2.1944,3.4052,0.8877,1.98,2.2549,3.0171,0.4897,3.1231,1 
2.0055,1.1874,2.028,3.2532,1.3458,0.6071,1.6585,0.164,1.3541,0.3796,2.2251,2.1619,0.9047,3.6565,2.5236,3.198,2.7169,2.9886,0.9273,1 
4.2634,2.7869,1.7183,2.7718,2.0833,1.6886,1.428,2.7172,2.4604,3.0482,2.2208,1.6876,2.5296,3.2525,2.481,4.2128,3.2106,1.2952,3.5218,1 
2.818,0.4484,2.3123,0.8533,1.543,1.7184,1.557,4.3235,2.8943,1.5214,4.1941,1.9287,2.0442,2.02,2.6767,4.3765,1.9908,3.2753,1.5345,1 
3.2453,3.4511,1.0912,2.5139,1.1534,2.0536,0.9992,1.9115,3.0971,2.4308,2.9204,-0.2065,2.6489,1.2642,1.0629,3.8887,0.9463,2.7327,2.8328,1 
2.0435,1.3838,2.2316,2.887,2.0291,1.7717,0.6597,2.6355,0.5551,1.5652,2.3469,1.3041,2.3903,3.1274,1.8725,1.5191,2.3401,0.8007,2.7195,1 
1.7453,2.3597,1.5565,3.3693,3.8652,2.2941,2.5154,0.3571,3.0202,1.5621,2.1095,1.7559,0.8369,1.0775,1.5867,3.4938,3.0625,0.1199,1.6241,1 
-0.0221,0.2176,1.6489,1.6143,0.1336,1.3127,0.8659,2.1024,1.7944,0.8803,1.78,2.1669,2.4324,1.3789,1.6929,1.9741,3.2264,3.0357,2.116,1 
3.0507,3.1192,0.982,1.0061,2.8447,2.1205,1.1518,3.7297,3.9015,-1.6364,1.6941,2.9048,2.5236,2.0944,0.8056,1.2059,0.1463,0.7368,0.9887,1 
1.9695,2.2137,3.761,2.7738,1.9189,1.4678,-0.4411,0.5721,3.2966,3.1656,1.6245,1.9711,1.782,1.6715,2.7056,2.1818,1.874,2.7331,2.9981,1 
2.7713,-0.0214,1.7181,1.9282,1.9887,1.3886,2.0635,2.294,1.7904,0.7828,1.8832,2.9588,2.3904,1.441,1.9746,2.3276,3.6361,-0.2135,2.6051,1 
2.6467,1.6152,1.7942,2.6046,1.3006,1.3025,3.3579,1.9135,3.2938,1.4318,3.4433,0.9184,1.7612,3.3514,3.5264,2.121,-0.4215,2.4594,2.7506,1 
0.7056,1.5747,3.2316,1.768,2.562,1.8208,2.0549,1.8135,3.2113,1.9486,2.3537,2.0846,2.1285,2.7626,0.8483,4.1076,1.4111,3.3059,2.6068,1 
2.6189,2.2206,2.5666,2.5702,1.5924,1.6013,2.1006,2.9932,0.6082,2.045,1.0193,1.2572,0.9779,-0.0311,1.2722,2.6523,2.2592,1.2101,0.3699,1 
1.3359,2.465,1.3291,2.4111,0.8939,2.1381,2.3131,1.9175,1.9176,1.4407,2.8793,0.9586,1.6547,2.3064,1.6906,2.0011,0.8663,0.9147,3.7015,1 
1.8198,1.8089,3.7022,2.2465,3.8794,3.2179,1.1651,1.1631,2.229,2.8108,2.0383,1.1814,3.1822,1.5461,2.5005,2.6324,2.7067,1.7737,2.0185,1 
2.4086,0.6504,3.5412,2.7662,2.1206,3.3691,2.3764,1.5597,1.9664,0.7894,0.8735,0.3448,1.6395,0.9087,1.3128,2.0473,4.1646,2.1068,2.4292,1 
3.4225,2.2711,0.641,1.1654,3.9789,2.1599,1.9763,1.2437,3.5568,2.783,2.0384,3.1244,2.5934,1.8406,1.5799,0.6312,2.1336,0.6676,2.1139,1 
3.0451,2.598,1.7737,2.7218,2.0103,-0.2368,0.4936,1.5472,2.1714,2.282,-0.8169,0.6179,2.3231,2.0214,1.9666,1.4854,0.8871,1.2832,4.3067,1 
0.9684,2.9103,1.7086,1.6594,1.8412,1.437,2.6305,1.3242,2.8,2.6197,1.7148,2.1299,1.6447,3.4904,1.8373,1.251,2.4847,0.9822,1.7713,1 
3.321,2.0202,1.9648,2.5646,2.0426,2.1774,2.2365,2.2608,3.0225,2.3264,2.9411,0.9879,1.5069,1.9073,-0.0779,2.2413,2.3802,0.899,4.2679,1 
2.6594,0.1406,1.619,2.3883,2.783,2.7106,3.2606,3.3163,0.5086,0.2186,1.0802,2.0822,3.3306,1.5849,2.2971,2.4104,1.7406,1.2124,3.1754,1 
1.5932,3.3454,1.9797,1.6549,3.1088,0.4896,2.0554,2.7353,4.6542,1.727,2.1738,2.9056,3.0617,3.6916,0.972,0.6345,2.606,2.0391,1.1174,1 
-0.2329,3.9458,2.7079,2.1542,2.084,1.4913,-0.0444,2.1227,1.9526,0.9907,0.4473,2.3844,3.1856,1.3306,3.4702,1.4228,1.1571,3.8571,2.6665,1 
3.2293,1.9079,0.9959,0.3952,0.5216,3.8548,0.8174,2.7693,3.8225,1.5122,3.1024,4.1939,1.2761,1.5661,1.6238,1.0632,2.8407,2.2922,2.0196,1 
0.3646,1.4653,2.2213,2.738,1.9991,0.1643,2.1756,2.534,2.7348,1.6959,0.9992,3.2269,1.5596,3.3469,3.4644,1.5106,2.1269,3.3036,3.3746,1 
0.7007,1.632,3.028,2.7276,2.6475,0.3268,4.1623,3.8308,2.1704,0.0333,1.791,2.3143,2.372,3.2569,2.8828,2.9067,0.7944,4.1831,2.0186,1 
3.4339,1.1359,3.1697,3.3822,2.8839,2.12,0.6504,2.6546,5.0331,0.0189,2.3906,0.5995,2.6279,1.5589,1.0941,1.2932,1.128,-0.0239,2.144,1 
4.084,1.9354,1.1679,1.2432,0.9571,2.1343,1.7115,3.2255,1.3652,3.3558,2.2317,3.2715,1.5326,2.1665,1.374,3.8102,2.9639,0.9738,0.9086,1 
3.2291,1.7053,2.3559,0.862,0.9119,0.4497,1.6586,3.12,2.158,1.6021,1.9211,2.3052,1.4335,1.8794,2.9352,3.1976,1.2014,0.4231,3.7507,1 
2.3904,1.6472,1.5447,2.7039,2.7268,0.9296,1.0898,0.3494,2.2558,1.8929,2.9942,0.8332,1.907,-0.2745,0.2692,3.811,2.6842,1.9091,-0.8381,1 
3.9928,1.1274,1.4382,2.3616,1.0755,1.6105,1.7634,0.4958,2.6197,2.9874,1.3434,1.3959,3.3218,1.6862,1.1569,2.4191,1.9069,2.627,1.4182,1 
1.8781,0.9011,2.15,2.1776,3.3084,3.4789,2.2131,1.7798,1.2932,2.1819,1.7435,3.4835,3.3963,3.5396,1.6511,2.1698,2.5005,3.0627,0.9313,1 
4.4143,1.543,2.2461,2.1122,3.8838,0.4332,0.7669,4.0833,0.938,3.8853,1.8486,1.4342,2.141,3.5945,3.6292,3.6549,2.5602,2.2524,1.6369,1 
* 
7.2174,3.1608,1.7037,3.4593,3.1744,1.1641,3.6064,2.3919,1.6195,1.9995,2.015,0.786,0.9238,0.5615,1.1001,1.653,1.5245,1.1644,0.3051,1 
7.6236,3.851,2.8093,1.3963,3.5319,1.4202,1.4607,0.3974,1.7158,3.49,3.2163,1.4527,0.786,0.1719,0.326,1.8025,3.541,1.6548,1.0586,1 
9.2805,3.1583,2.8539,2.6327,0.8588,1.9036,2.5751,2.1703,2.2335,3.961,1.4432,2.9483,1.8418,2.281,1.843,3.1514,0.9258,1.5644,2.1996,1 
8.9978,2.2764,1.3738,3.4894,2.1906,2.3729,2.3336,1.8111,2.3489,3.3946,1.9124,4.1952,2.4315,1.2293,0.7266,1.9426,1.8664,1.6812,0.736,1 
7.7575,3.2241,1.1671,0.9332,3.9358,2.3852,2.7855,0.4185,3.2112,0.8639,1.5894,3.011,3.023,1.2244,0.9304,2.9622,2.8074,-0.7444,2.1697,1 
10.3258,1.4908,2.5889,3.0401,2.6486,1.6773,2.5222,0.3405,-0.5756,1.5482,1.0761,2.3092,1.3871,1.4884,2.0587,1.615,1.3851,1.0491,0.8962,1 
7.3288,2.6602,1.9911,2.1073,3.7401,0.7104,3.1567,2.9312,1.2015,1.8536,2.9495,1.7216,1.3449,1.9707,1.5913,1.0389,1.0757,1.4529,3.2213,1 
8.0635,2.7796,2.809,4.9665,3.0031,2.2352,2.458,-0.2852,1.1711,3.3056,3.4296,1.1958,0.281,4.0033,3.8197,1.9803,0.7699,3.2832,0.7287,1 
7.1718,2.4205,1.7723,2.5208,1.9766,1.6856,4.0097,-0.2726,2.6241,1.4534,2.4771,1.2404,1.6856,3.4508,1.6371,2.5223,2.6388,3.2649,2.6733,1 
7.5664,0.8948,0.3266,4.0064,2.3932,3.3732,1.8262,2.6188,2.5491,1.761,1.1727,3.536,2.2156,1.8687,2.3512,1.5821,1.8826,1.7631,3.7231,1 
8.0775,1.9225,2.0035,1.5603,2.6244,0.8126,2.6234,2.6055,0.7063,0.6479,1.0837,1.2539,2.8699,1.2629,3.7826,2.8011,2.4721,1.8206,0.8534,1 
7.2965,0.8981,2.5806,2.0219,1.3883,1.5398,2.5857,1.7854,1.123,2.5432,1.6778,2.1032,1.7643,0.7519,2.8002,0.7763,0.1312,1.6577,2.5977,1 
8.6143,0.3571,2.1843,0.9219,1.744,0.782,1.9825,2.3859,3.0662,2.9073,1.2276,0.8956,2.711,2.8868,1.1475,2.1571,1.4311,2.2666,3.0219,1 
6.9144,3.2127,2.0613,2.4012,2.5361,0.3852,2.8283,0.7271,2.2585,2.0524,1.7917,1.7703,2.4255,0.0513,0.4704,1.3329,3.128,2.0048,2.068,1 
6.4683,1.7691,2.9087,2.4752,1.7879,3.5907,1.1208,3.025,0.6959,2.2332,3.1013,3.3851,2.0689,2.2996,1.8769,2.6866,2.4031,2.4898,2.0675,1 
6.8897,2.4214,1.9035,2.3822,3.5659,2.57,0.1479,-0.0555,0.8857,3.6369,1.8796,1.577,0.7448,1.5518,3.1495,1.7744,1.99,1.0131,1.2466,1 
8.0559,1.8225,1.3672,1.6372,2.9301,0.1068,1.5182,1.8092,0.979,1.4047,3.0575,2.239,0.8468,2.975,1.3111,3.4064,2.8586,3.4377,1.2994,1 
7.7308,2.5543,2.5745,2.2206,1.7917,1.9567,2.0536,0.9078,2.0183,1.7946,1.6114,1.703,2.6259,1.9388,3.2432,3.0855,2.1995,4.0163,1.79,1 
7.5811,3.4724,1.4703,3.2948,1.462,3.2866,2.8917,2.1711,1.5454,4.227,2.3679,3.1359,3.145,1.941,2.6073,3.1495,2.6354,2.1231,2.2326,1 
7.5722,0.318,2.5997,2.5344,2.6272,0.3609,1.1665,2.0012,2.4888,2.6802,2.7243,1.4786,2.3665,2.2858,1.3116,3.2035,2.8518,2.8865,1.9917,1 
9.0308,3.8209,0.8335,0.9603,2.5455,3.605,0.8681,1.2084,2.3911,2.3604,-0.1777,1.8637,0.8319,2.1246,2.8998,1.748,1.1641,2.8469,2.2282,1 
7.8446,1.6963,1.5423,2.4097,1.8428,1.0656,2.4828,3.9031,0.4932,2.3337,3.6529,2.4696,0.0128,0.8997,2.6348,2.0707,3.5074,2.6905,0.4286,1 
8.1685,2.7145,4.0232,0.9715,3.4357,1.5396,2.4523,3.1263,3.121,2.9214,2.9788,1.3942,2.4877,3.6209,3.0461,2.8222,3.632,0.5685,0.2214,1 
7.0527,3.0308,0.5071,2.052,3.5221,1.4773,2.8188,1.6202,2.513,1.8325,3.2261,2.6626,1.197,3.3974,2.5221,3.4536,1.618,1.4923,3.099,1 
8.0734,2.8107,0.7878,0.358,2.6129,1.2898,3.0461,3.7076,2.7154,0.8341,2.1036,3.8794,3.0214,1.0306,2.1655,2.3636,1.7967,0.486,2.313,1 
8.0949,2.9779,1.5605,3.3544,0.2768,3.0758,0.303,1.4273,1.9269,1.892,0.6167,1.558,0.7112,2.8599,2.2644,1.646,2.4136,1.1793,2.5961,1 
8.0404,3.7625,1.2895,1.9525,2.6293,2.5339,0.9501,2.1746,0.9561,3.8679,2.5298,3.9232,3.645,2.0859,1.5319,4.2932,3.0048,3.2629,0.2616,1 
8.4843,1.0527,1.3892,2.3955,2.213,3.4054,2.1824,1.6798,3.7879,0.954,0.259,3.012,1.2388,1.0604,1.7801,1.8542,0.0423,2.3627,2.7966,1 
7.5147,2.6945,2.5607,1.7379,1.7053,1.3411,0.8593,1.4723,3.6258,2.3215,1.6889,2.4984,2.5173,2.2075,2.9229,1.1213,2.158,1.6796,2.5237,1 
7.7634,2.9758,0.3547,1.9467,1.8058,0.55,1.4241,0.8749,1.0467,2.3657,1.5225,2.1239,1.7342,2.028,2.7616,1.2794,1.3795,3.504,2.2867,1 
6.621,2.9997,2.6921,4.1088,2.5756,1.058,0.1864,0.8607,0.8087,3.5276,1.7433,3.1038,2.4971,2.6955,2.1629,3.1355,3.6215,2.2518,1.6353,1 
8.6186,0.7578,1.7818,-0.4653,3.437,2.3673,1.9751,3.5206,2.8112,4.3866,2.3513,0.1839,2.2005,3.5655,3.7757,2.7469,2.6075,2.8164,2.8631,1 
8.2655,0.7715,1.5478,3.2514,0.1109,1.4715,2.128,1.8103,3.0324,2.9622,1.7221,1.3038,3.1821,2.5985,2.8245,1.0339,2.272,2.4208,1.9376,1 
8.3304,2.3336,2.4763,2.8128,1.1234,1.8533,3.4749,0.0613,1.6277,1.2399,1.6726,2.9527,2.0182,0.8794,2.0549,2.3904,1.173,1.042,0.9471,1 
10.5817,0.6942,0.8224,1.3065,-0.0217,3.3152,2.4165,2.3088,1.473,0.9518,2.0434,3.5075,0.7953,3.2033,1.9275,3.8257,2.4488,2.3784,1.8288,1 
6.2567,1.7168,3.2527,1.6975,4.6837,0.472,1.943,3.0572,2.3399,2.7955,2.7544,2.9524,1.2227,0.1508,2.4285,0.7779,1.199,1.3683,1.0942,1 
8.1707,0.883,2.0675,3.4456,3.2071,2.3073,1.2903,1.2782,2.597,0.8575,1.9947,2.0533,3.5613,2.4694,2.3065,2.188,2.7999,1.0578,1.5509,1 
7.4931,2.8554,1.9616,1.5704,1.9603,2.6443,3.3606,1.0991,4.6686,2.493,2.1703,3.1332,3.0625,2.1122,2.5335,4.7928,0.881,1.5056,0.3794,1 
11.2865,2.048,2.9397,2.5171,2.4583,2.3802,2.9978,2.5194,1.3902,0.1944,0.7507,2.5644,0.468,2.4268,2.9383,1.5975,2.3349,0.4478,1.7313,1 
7.8202,0.6542,2.1674,3.0153,2.9836,2.7665,3.109,-0.8889,3.455,3.9947,2.7346,2.8616,2.2788,0.9748,1.6839,2.2272,3.3277,2.9062,1.9831,1 
8.4773,1.3212,3.5228,2.4818,2.0903,2.5785,0.2092,0.4573,4.2545,0.0412,2.6226,2.2278,2.6055,3.2714,4.0581,1.4351,3.3098,1.2843,1.8895,1 
8.7959,2.3576,3.2626,2.5827,2.0327,1.9269,1.3948,0.3198,1.7544,2.9501,0.3473,2.7581,0.5563,0.0911,5.2197,1.6813,0.6151,1.89,1.1807,1 
6.0435,1.6026,2.3663,2.5951,2.7185,2.1474,1.6927,4.058,1.6572,1.2869,2.8625,3.4083,3.0987,1.879,1.4519,3.1111,2.3309,1.0899,0.1974,1 
5.8873,3.4514,1.9736,2.8741,2.5913,2.4223,3.0754,3.9263,1.4874,3.8448,1.4677,1.5202,2.6232,1.372,1.3306,2.3145,2.2249,2.3566,3.4849,1 
6.7065,1.4702,1.4853,1.1669,2.3054,2.9541,3.4305,3.7833,0.8761,3.7745,2.0187,1.2629,3.0238,2.0583,3.2314,0.2636,1.0769,0.7453,2.8962,1 
7.0188,2.4148,2.6358,2.3546,1.1214,3.1381,2.3709,1.565,3.8293,2.2221,2.2445,2.4515,2.4237,4.639,2.1181,2.6583,1.7891,1.0919,0.5428,1 
8.4396,3.387,1.8124,-0.0263,1.2647,1.4683,2.644,2.2771,2.9225,1.8532,3.9269,2.446,1.4892,3.2482,1.6037,0.3842,2.5527,0.315,0.9351,1 
8.337,2.2748,-0.112,1.158,0.7222,2.2104,0.7978,2.5437,3.2669,1.6807,1.9239,1.9958,2.6333,3.838,2.2743,3.033,3.2073,1.7558,1.4794,1 
6.9204,2.3203,2.6115,2.6142,2.2233,2.4947,1.1236,2.8077,0.7074,1.5791,1.8972,2.0767,3.3592,2.1162,2.4593,2.0867,1.2636,0.9067,2.3998,1 
8.0178,0.3273,2.9669,0.562,3.5486,2.4982,2.587,0.9444,2.0399,2.16,4.1332,2.0893,1.4957,-0.2971,2.9047,1.9984,1.306,2.6508,2.1001,1 
8.9498,2.3406,3.6268,2.1445,2.7432,0.7566,1.7162,1.5208,1.7315,1.833,3.5305,2.7229,3.6449,0.402,1.4987,2.0559,0.7418,1.6059,4.0804,1 
6.7156,1.7064,1.4464,2.0928,2.6824,4.2958,2.8569,4.3692,1.5409,2.4039,1.4984,2.8281,0.3416,0.9385,3.2372,3.2264,2.6735,2.333,0.5677,1 
8.0022,4.8325,1.8275,2.5741,0.3969,2.3424,2.5198,1.9803,3.6908,2.8567,0.7377,2.8865,1.9462,2.381,0.9958,1.2018,1.5808,1.5605,2.7141,1 
8.0883,0.701,1.945,1.0047,0.7206,2.2152,1.4623,1.9828,3.5531,2.6612,-0.1728,-0.2204,0.9136,2.6471,1.8886,2.6453,2.0496,1.592,2.6049,1 
8.6012,3.8208,3.3719,1.2237,3.4579,3.3569,1.6778,0.1209,1.2623,2.6352,2.3278,1.3193,2.3736,2.1566,0.1068,1.2124,3.2624,2.7527,1.9051,1 
7.165,1.9388,3.3224,2.4114,0.2941,2.5778,3.8274,1.2134,0.4527,2.366,2.879,1.0054,3.028,2.6699,2.5557,0.9969,1.8106,0.7716,2.5747,1 
8.362,1.2358,0.3211,-0.0458,2.3832,1.5949,1.08,0.8622,2.5038,3.8145,1.4853,2.093,3.7297,1.7198,3.4401,1.9515,3.3994,1.945,1.5117,1 
8.422,1.9035,2.5727,4.0244,2.5904,3.2629,3.6084,0.971,1.5251,-0.0962,2.2298,2.3925,3.9186,1.867,2.6027,1.8819,1.8016,2.322,1.9583,1 
6.3085,2.0286,2.8866,1.8993,1.9295,1.0772,1.1419,3.2442,1.1346,2.9056,2.4428,2.4397,2.3936,0.9911,4.028,3.1575,2.5798,2.5564,2.8,1 
7.128,2.8846,1.1457,1.7248,1.4537,0.7209,1.5756,1.7392,2.2695,3.7106,1.2163,2.5978,1.6825,1.4659,1.0064,2.3687,3.1415,1.6978,2.052,1 
7.5264,2.1717,1.244,0.4357,0.5783,0.7388,2.8165,2.041,2.2399,0.4722,1.3635,1.6561,3.1638,1.3378,2.5678,0.6422,3.7435,0.4346,2.1389,1 
7.2412,1.3965,3.227,1.2738,2.4341,2.3996,2.8017,1.5227,1.33,1.8216,2.8275,-1.5698,2.1795,1.3675,1.6613,1.9092,2.7761,0.8558,1.448,1 
7.7954,2.2769,2.4502,1.8989,2.1014,1.9864,2.1284,1.5941,2.0894,1.0549,0.6323,2.0446,3.0523,2.7381,2.9208,1.4047,2.8279,3.0567,2.2316,1 
9.2195,2.4576,2.1192,0.3053,0.7252,2.3837,2.3176,2.3006,1.3693,1.4931,1.3147,1.5537,-0.3602,1.359,2.8992,1.4259,1.2439,0.7502,1.8864,1 
6.7221,0.4876,2.4774,2.3522,2.1952,2.6914,3.4814,2.7852,0.4766,3.4503,1.9841,1.5866,2.2979,1.8206,1.889,2.066,1.202,3.1346,2.417,1 
7.5818,2.4894,1.3344,2.6747,0.5546,2.4504,4.3875,1.1693,2.841,2.348,2.4742,1.4713,1.9422,2.3712,1.7996,2.4022,2.3446,1.7601,1.2041,1 
7.0709,1.6992,1.6993,2.3111,2.8562,2.3526,1.7643,3.271,2.4345,1.8696,0.9511,1.3968,2.4033,1.6027,1.2503,2.8154,-0.4178,1.2838,1.5599,1 
8.3153,3.1178,1.2978,3.0466,0.4122,0.3427,2.6519,3.2904,1.6444,3.4034,3.1955,1.1147,4.0637,3.2715,3.8022,3.1243,2.0756,2.5226,2.0723,1 
8.9313,1.5491,1.0673,2.8436,2.4508,2.3281,2.4161,1.8228,1.2376,2.153,0.4293,-0.8661,2.1845,1.7365,1.4424,2.0921,2.9572,1.1161,2.1275,1 
8.3791,1.9828,0.9244,2.6889,2.7527,2.7822,0.8821,1.5832,2.0584,2.1148,1.9338,2.8804,0.858,1.238,0.6993,2.2119,1.1363,2.9382,1.756,1 
8.4617,2.4371,2.2015,1.4374,1.5149,1.4309,1.7288,2.574,2.5452,1.7051,1.2195,1.6539,0.9872,1.5103,0.2387,2.8671,1.6102,2.5782,3.6762,1 
7.5038,3.5787,1.5998,2.9487,1.3083,3.2456,2.8562,4.0257,2.1988,1.3232,2.4495,1.929,0.842,2.6269,2.9545,2.4983,1.8441,3.0738,0.7368,1 
7.3713,2.4165,2.1924,2.7869,3.333,0.5756,0.9726,3.3727,2.7907,-0.0017,2.6121,1.4637,0.9623,2.8361,2.8371,2.2311,2.337,3.1249,2.9112,1 
8.9843,2.2877,1.7726,2.1349,1.477,2.4399,0.6943,2.6542,2.9465,2.4244,1.1636,2.8698,3.7792,2.1332,1.1496,2.2685,3.2806,3.0949,1.9936,1 
8.1898,0.9542,2.0938,1.193,2.2922,0.8984,2.5845,2.4599,1.6472,2.0757,1.8376,2.9762,1.3584,1.312,3.574,3.0799,2.2599,0.7863,2.8569,1 
8.1589,1.5472,2.3417,2.8991,4.1328,0.8557,2.2939,2.6043,1.832,2.4711,2.1578,2.9112,3.0694,1.9978,2.228,0.1783,2.7103,3.3068,0.8857,1 
9.1831,2.5506,2.2586,2.9592,2.1731,3.5996,3.4683,3.2611,1.985,0.1323,1.3564,2.4315,2.3474,3.1697,3.3617,1.6273,3.9648,1.9446,2.4111,1 
5.951,1.8057,2.1955,1.4543,1.5421,1.414,1.3544,3.2988,1.5684,0.8153,0.49,1.406,1.5396,0.6163,2.7166,-0.1725,2.3178,2.4919,2.1625,1 
7.2746,1.4088,1.6468,0.7518,2.6718,1.6682,2.5233,3.0173,2.9539,3.5137,1.9425,1.0767,1.6865,1.9643,3.7122,3.3941,2.052,1.5576,2.0568,1 
8.1185,3.9899,3.3586,2.8501,3.3069,3.0515,3.3553,0.7731,2.6338,0.9987,2.2614,0.3706,1.4596,3.5747,1.9777,3.7393,3.2768,1.9896,2.243,1 
7.9844,1.7083,1.995,0.938,1.3667,3.1751,2.736,1.9829,1.0899,2.9618,0.4592,2.087,2.7972,2.6935,2.1081,2.1036,1.7251,1.1991,2.5908,1 
8.0683,2.1937,0.5178,3.6448,-0.0012,3.0184,3.4973,1.7572,1.8491,3.6592,1.7449,2.068,1.4833,4.4466,2.8061,1.8635,0.8999,0.9628,3.3078,1 
9.3717,3.6395,3.1402,1.8299,1.5477,1.9908,2.424,3.0529,1.7831,2.8814,3.8005,1.7428,3.221,1.7891,1.4813,1.0317,1.6753,1.2132,0.971,1 
8.1904,1.5442,0.4808,2.5038,1.5435,3.4023,1.5417,0.958,0.9416,1.3287,0.9617,1.8157,1.5639,4.4445,1.8413,3.6855,4.0268,1.0645,2.4945,1 
6.7679,0.2273,1.6735,3.9389,1.1079,2.7591,3.0015,2.1353,0.936,1.3899,0.8369,2.101,2.6415,1.2808,2.3409,1.2712,1.4241,2.26,0.4117,1 
