Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
0.5843,11.0564,0.695,0.7691,0.9012,2.4618,2.5132,2.711,3.2956,2.6585,2.5844,2.0065,1.365,2.2134,1.4307,1.7639,2.539,4.1435,1.7836,1 
-1.6013,11.0812,1.6605,1.9707,2.8509,2.9241,1.3266,1.8096,2.7247,0.997,2.4975,1.1357,0.6921,0.6371,0.8516,3.7086,1.9793,2.238,1.7159,1 
-0.4362,11.284,2.1719,0.6424,2.1274,3.7856,0.5739,1.4385,1.8458,2.0763,3.2625,3.4938,3.4131,1.5492,2.0852,2.2433,3.0216,3.708,2.885,1 
0.1779,9.4292,3.6487,1.798,1.4362,1.6402,3.4457,1.9649,1.5311,0.6878,2.8746,1.8091,1.8883,0.6559,2.9657,2.9448,0.6233,0.722,2.4933,1 
-0.6073,8.3968,0.2584,2.9839,3.3502,1.3903,1.5795,1.6033,1.272,3.2925,1.6804,2.2599,1.5832,2.273,1.6842,3.0138,0.3929,0.4446,0.4982,1 
0.682,9.1203,1.222,2.3867,0.7029,1.3871,2.3451,1.9236,1.4396,1.4613,1.1881,1.412,1.4093,1.963,1.534,1.0057,1.327,0.8712,1.0625,1 
-0.5897,10.2673,3.5072,2.7682,3.07,3.8437,4.4433,2.893,0.4486,2.1019,2.3658,2.0466,2.6297,1.6122,1.4454,0.9338,3.9191,2.9363,2.7667,1 
0.5274,10.5189,1.6619,2.7548,0.3566,2.6097,2.3958,2.7375,2.0909,1.7733,1.3825,3.3142,2.0847,2.8464,0.1586,1.99,1.6208,1.2522,2.4674,1 
-1.1067,9.4807,2.4519,4.1094,3.305,2.1489,2.6324,3.44,0.2952,2.4366,2.9988,2.7609,3.1017,1.7146,1.4379,2.8772,1.9203,1.2561,2.9347,1 
-0.8284,11.8415,1.6606,2.9072,2.3899,2.3078,1.2229,1.4684,2.1396,3.0718,0.0366,1.9517,2.2093,2.4098,1.0133,1.7217,2.9087,2.9546,2.0892,1 
-0.8082,8.7706,2.7895,1.8612,2.7739,3.2695,2.2457,2.187,2.2128,1.4502,2.0294,0.3144,1.986,1.9819,1.9639,0.945,1.042,2.4661,1.6813,1 
0.992,10.1938,2.023,3.88,1.9524,1.0984,2.9242,3.8111,4.5846,1.0817,1.9893,0.9055,1.71,1.7262,1.9618,0.6295,3.618,2.2339,3.7619,1 
0.2224,10.0074,2.1096,2.9166,0.8588,2.1022,2.2044,2.7905,0.804,2.2757,1.4982,3.7414,0.838,3.4556,2.9409,1.3952,1.451,3.033,1.0742,1 
0.755,9.6539,2.0131,1.4399,4.2215,2.949,0.6737,2.4103,2.2172,1.9202,2.2961,2.843,1.6461,2.7152,0.822,1.8584,0.9156,1.1118,2.5028,1 
-0.017,11.9086,0.4202,3.1422,2.3149,1.5523,1.535,2.4095,2.3537,3.0846,-0.1585,1.3401,1.5221,0.7745,3.5848,-0.1923,2.1519,2.0585,2.0777,1 
0.3646,10.1943,1.0779,1.4037,0.581,1.8238,2.6801,3.0082,2.0942,1.6059,2.2601,1.9,0.0521,2.5252,1.649,2.0102,1.8798,3.352,2.2002,1 
-1.5521,8.6982,2.2698,2.3016,2.4294,2.2552,2.3688,3.0587,1.2929,2.2092,1.1161,0.7216,1.3958,2.9912,1.6797,2.3885,2.278,3.6506,3.2529,1 
0.2927,11.7226,2.6996,2.3043,4.0248,2.0398,2.786,2.9243,3.166,2.5067,1.4003,0.5352,2.4138,1.7506,1.9238,2.2011,1.5247,0.3521,2.5088,1 
0.369,10.4195,3.0375,1.8079,1.7719,1.1228,2.3446,4.5894,0.9452,3.45,2.121,1.8425,0.658,0.0772,2.7233,0.2458,3.2431,2.0319,2.9071,1 
0.9304,8.7511,2.9645,2.033,1.5346,1.7036,3.069,3.2586,1.6871,1.9026,2.4032,0.6874,4.0642,2.6071,1.5723,1.3616,4.6965,2.1121,0.4962,1 
0.3251,8.4287,4.2478,3.4304,3.0883,3.9497,2.0637,4.6521,0.4874,2.3311,2.5525,3.0248,2.1271,3.1271,2.483,1.5653,2.2979,1.5025,1.539,1 
-0.8211,9.7762,3.3337,3.549,0.6677,2.9594,1.0469,-0.4543,1.8785,3.4543,2.7897,1.0684,3.7651,1.5128,0.9773,0.4836,2.0408,1.4101,1.924,1 
-0.6542,11.2782,2.8191,1.7078,2.8536,1.5979,0.3422,2.9733,2.0309,3.3278,2.0736,2.4621,1.337,1.3252,3.1092,1.6794,0.6889,0.4899,2.8987,1 
-0.5764,9.2242,1.7538,3.5146,1.435,3.687,2.229,1.4861,3.5534,0.5071,2.0353,1.211,2.9736,1.8066,1.8794,1.7864,0.8952,1.8183,2.1517,1 
0.9733,9.8271,0.2641,1.2298,0.5993,1.8196,2.6861,1.1449,1.6067,0.685,0.1589,0.2864,3.042,3.5505,1.0317,1.974,2.6201,2.2976,1.0493,1 
-0.317,11.7321,2.2047,1.8902,0.3441,1.453,1.4962,1.936,2.0238,1.2012,1.5023,2.4383,1.8934,1.3309,0.7673,2.5063,2.8682,0.913,3.0952,1 
0.574,9.3941,3.3096,1.6322,3.2516,-0.3223,2.0926,2.3448,2.0927,1.7102,2.7003,2.2237,0.0998,2.4628,2.4545,2.3324,2.3873,0.9141,1.9538,1 
0.659,8.5941,2.6028,1.3412,0.9828,1.2969,2.0627,-0.3145,0.1453,1.703,1.9599,1.0642,1.0559,2.2283,0.4626,3.1306,3.2849,2.3967,1.5994,1 
1.2008,8.4508,2.2594,2.6646,4.5166,3.5984,2.503,0.4414,2.9893,2.1155,2.3333,0.2243,1.405,2.7238,1.0861,2.5272,3.4394,3.5161,2.0317,1 
0.1001,7.966,1.757,1.7493,2.8034,3.6828,2.5226,1.5674,0.368,1.4917,1.5707,-0.0731,2.2809,2.6495,2.2092,1.8355,2.2,1.5378,2.8515,1 
2.0611,10.2565,1.0193,2.0658,0.9457,1.4134,2.3475,2.9171,1.8631,1.8742,2.4235,1.3495,2.9531,0.5503,0.7447,1.4355,3.8431,1.9717,2.4965,1 
0.1388,9.369,1.2831,1.3634,1.2326,1.0026,4.9052,2.9349,0.2632,2.2424,4.1719,1.2375,3.2978,1.7173,3.6588,1.5496,0.392,0.6863,0.7934,1 
-1.0162,9.0462,2.2237,2.4518,1.8118,3.248,1.4712,2.4928,1.5152,2.3829,2.1343,1.4894,1.6339,2.1289,1.5904,0.9545,4.1505,2.937,1.2709,1 
-2.4155,11.4269,4.0104,2.0986,1.7539,3.3236,1.861,1.3828,0.2368,2.1975,1.8026,1.0688,3.1774,0.1052,2.4781,1.6533,0.5956,1.1077,1.3117,1 
1.1268,11.1797,2.5904,3.3484,0.7244,1.172,4.0269,3.8623,2.2825,3.6784,2.5662,4.3907,2.369,4.6272,0.5601,2.5826,3.5499,2.5894,0.8497,1 
0.2862,8.6792,3.5474,3.0664,1.0626,1.4164,0.732,-0.0791,0.6762,0.6276,1.7922,2.9446,4.3278,1.0779,2.9879,1.683,2.2783,4.0473,2.7214,1 
0.1901,8.0955,1.1194,1.6418,1.857,2.2553,1.957,1.2835,2.8312,0.6269,1.8039,3.6122,1.2539,3.7804,0.1901,3.3981,2.6429,2.3252,1.9931,1 
1.0496,11.1361,0.0464,2.5241,1.2056,1.9295,1.2032,1.2741,0.4507,2.9047,0.9612,1.2042,2.6444,2.3957,0.5809,2.2845,2.7744,3.8687,-0.308,1 
1.2506,10.1472,1.4682,1.9539,3.2998,-0.4505,3.436,1.9191,0.8758,1.8159,3.1916,2.54,1.239,1.6904,2.8466,0.0916,1.9831,1.3859,0.184,1 
0.3052,10.2582,1.4316,0.8922,0.3399,2.0779,1.0559,2.3217,2.2566,1.5698,2.5821,0.9786,3.2735,3.2424,1.1439,2.6484,1.3148,1.9757,4.4938,1 
0.4418,11.4588,0.0535,0.8415,1.4254,1.3445,2.3747,2.4162,1.6363,1.3901,1.9372,1.995,4.941,1.1286,1.0282,2.7192,4.4243,-0.6838,0.9913,1 
0.5981,9.9771,2.687,2.3754,2.1835,2.6692,0.5427,1.5561,0.7556,1.976,3.4597,2.3202,-0.6675,1.2419,2.9839,0.6848,1.7716,1.0809,0.2537,1 
-1.0124,8.9809,1.3475,1.6046,2.931,2.6325,2.3402,1.9519,2.2468,1.2522,0.86,1.442,2.2475,1.9748,3.8732,2.3426,3.1872,2.385,1.693,1 
1.7767,10.0359,1.9056,1.6432,3.4481,2.085,1.8738,0.8696,2.2632,3.3925,1.7587,3.2546,0.0814,2.9923,0.5563,0.8483,0.8063,1.3904,2.9229,1 
-0.0499,11.1413,0.8115,3.9269,1.7366,3.4112,3.4246,3.8852,3.8051,2.7838,3.3207,1.9857,2.8006,2.0583,0.7516,0.8822,2.4001,1.6575,1.551,1 
-2.0295,11.7909,3.1751,3.6834,1.3877,1.6931,2.4762,1.6767,1.504,3.2727,1.4999,-0.0009,2.8347,2.7541,1.6197,1.1023,2.0579,1.3741,3.2379,1 
-1.2374,10.7635,0.6679,2.5908,4.7445,3.0446,2.4819,2.233,1.1279,2.2279,1.4951,2.0417,2.1156,3.136,1.2202,2.1609,2.9383,2.2091,-0.0307,1 
1.1951,7.7802,3.3361,1.296,2.0754,1.6651,3.6007,1.0369,1.5459,2.642,1.0262,1.8737,1.0331,2.4359,1.4182,1.1758,1.169,1.8364,1.2055,1 
-0.1712,11.1642,0.6951,2.8296,0.9533,2.0705,4.1751,2.2942,3.2299,2.6129,2.9874,1.5857,2.5275,2.2491,1.7619,0.8354,1.6484,0.9635,3.0095,1 
-0.9521,10.0649,2.5239,1.956,0.6964,3.3791,1.8312,1.7342,0.8791,2.1952,0.8744,2.4788,3.1572,2.2064,2.2011,1.4163,3.2381,2.2966,2.0666,1 
-0.6472,10.9179,2.1146,1.1914,2.8862,0.8672,2.9166,1.6209,2.0594,0.5712,3.1442,2.196,1.6237,0.6886,3.7844,1.3176,2.19,1.6015,2.022,1 
0.3821,10.3845,3.1221,1.328,2.9521,0.3347,2.6636,0.7512,0.3654,3.0971,1.2615,3.3639,1.1564,2.1313,3.7357,0.4384,2.2371,0.915,2.4401,1 
0.0941,11.007,3.3446,1.2148,3.5279,2.3336,2.6917,1.4704,1.5313,1.7887,0.693,0.6981,2.1033,2.005,0.9657,3.0296,4.0276,2.4196,2.8613,1 
-0.0557,9.9527,2.295,2.3145,1.0724,2.9142,2.1781,0.4917,1.1601,2.3625,1.6348,1.9761,2.1726,3.7646,0.4428,0.8274,3.6721,4.6979,4.7409,1 
-2.1666,9.4234,1.4814,1.9678,2.412,-0.4856,-0.1503,2.234,1.9537,2.0617,2.3547,2.8998,1.6595,2.9591,1.0722,1.8239,1.3314,2.1188,3.4209,1 
-0.1331,10.0536,3.182,2.8957,0.7918,2.4345,1.1583,1.3426,1.6585,1.2016,2.0587,0.1829,1.8899,1.3723,3.1916,2.9954,0.9505,3.2111,4.126,1 
1.0225,11.304,1.9453,4.1407,3.2803,0.8324,0.4711,1.689,0.7839,3.1782,1.538,2.8203,2.6117,3.5602,1.3205,1.6764,2.4081,0.7171,1.191,1 
0.8113,9.8782,2.6101,3.2918,1.3156,2.732,2.8837,2.5625,2.9107,0.0493,1.5143,3.1678,0.7914,1.2246,2.6464,1.8831,1.6917,2.9452,0.9043,1 
-0.1847,10.5874,2.8426,3.4669,2.2881,1.7487,1.412,1.93,1.7404,2.5269,1.9408,1.685,1.7626,2.2388,2.7878,3.2156,2.6709,2.6375,1.6671,1 
* 
5.3744,4.4194,2.2117,2.9068,1.4744,1.9512,1.7439,3.9987,1.4454,1.2391,1.151,2.754,1.2929,1.4988,2.2896,2.8363,1.1271,3.3194,3.0763,0 
4.6748,4.9689,2.7278,2.774,2.2642,2.2869,2.2056,2.7966,2.6426,0.6134,1.6999,3.1845,3.0483,1.2389,1.0458,3.2275,3.4872,2.0092,2.3711,0 
5.4154,3.4391,2.4113,2.2744,2.7913,1.4238,2.7143,-0.1019,0.9349,1.2971,3.4336,1.3999,0.4177,2.8919,3.515,1.4823,1.6779,1.5339,1.8768,0 
4.6879,4.8552,2.2543,2.4835,1.6049,4.0993,2.3829,2.3892,2.0942,1.6704,2.1916,3.2086,1.7913,1.4633,2.5504,0.7742,0.0351,2.1874,3.7713,0 
4.253,5.918,3.3555,1.9107,3.1339,2.3511,2.6781,1.8592,3.6178,1.4118,1.6969,1.1522,1.1415,0.6749,-0.3287,1.2641,2.323,1.3787,3.0617,0 
5.4752,5.4156,0.5686,1.3477,0.9596,1.4755,0.8187,1.3206,0.5183,3.2385,0.6852,3.4456,2.9571,2.2187,1.4605,1.2945,1.2802,0.6821,2.5646,0 
3.5051,5.1404,3.0106,2.5373,1.5076,1.1425,2.2782,2.6353,1.0418,2.2604,2.84,2.4266,2.9519,2.0445,2.8261,0.8728,2.1498,1.2379,2.7166,0 
3.4394,3.5982,3.3212,3.6291,1.6621,3.3691,2.8894,2.8692,2.411,1.3618,2.273,1.1451,2.9656,1.0645,1.1357,2.4852,2.4864,3.5848,0.7994,0 
4.8673,3.9264,2.1815,1.8055,1.8303,1.6603,1.9171,2.6961,1.0437,1.4194,2.5705,0.4118,2.233,1.8471,0.3096,3.5782,3.9476,1.5692,2.7481,0 
5.2222,5.343,-0.492,2.5084,3.7159,1.2713,2.341,1.2019,2.2531,3.2527,0.1022,2.166,2.5254,1.5941,3.433,1.5887,1.4229,2.294,2.5478,0 
5.4524,4.8715,1.3844,2.3927,1.5227,0.5302,2.8547,2.8812,1.8659,3.2435,1.9814,0.2028,1.8205,3.9105,3.9451,-0.1979,2.2314,2.6047,1.3969,0 
4.9638,4.9705,0.6399,0.148,2.5553,4.7648,1.4528,1.1068,2.6164,1.241,1.6867,1.7894,1.9403,2.1274,1.7948,1.1251,1.4942,1.7815,3.5704,0 
4.4063,6.3203,3.0215,2.5565,1.6825,1.7772,0.5315,1.9047,2.484,1.2999,1.7248,1.9487,2.6978,1.4346,2.5191,2.5176,3.5496,2.6175,1.7318,0 
5.3463,5.3959,-0.0257,2.6375,3.7279,3.2451,-0.5,4.3477,2.6512,3.1859,1.8652,1.4371,2.3202,2.0818,3.1786,1.6877,3.6354,3.386,1.8797,0 
5.0162,4.7394,1.5394,1.5052,1.7184,1.5484,3.3935,2.1043,2.2877,1.4454,0.2245,2.6966,2.0517,2.0075,2.6769,2.6356,3.0633,0.6049,3.5104,0 
5.1154,3.7053,2.5173,2.5068,3.9835,1.4572,2.965,2.7509,2.8046,2.4063,2.1225,1.1793,3.1062,1.4843,1.5311,3.326,1.9033,2.8084,2.2567,0 
5.5941,4.6112,1.9282,1.4916,4.5642,3.2234,2.3203,2.9195,2.8076,0.3962,1.3321,2.5501,2.2356,1.356,0.1809,2.0589,2.2908,1.0018,3.7122,0 
4.1822,2.9761,1.726,0.913,1.3306,1.4404,1.8632,2.6661,1.1388,0.413,2.4696,2.4108,2.4025,1.7737,2.4101,2.019,2.0701,0.9143,2.5584,0 
5.689,5.5294,2.1065,1.7532,2.8854,2.0745,2.2057,2.6193,3.9521,0.0528,2.3603,2.7058,-0.2087,2.5746,0.2753,1.412,2.8448,1.6392,0.9569,0 
4.0499,4.4546,2.3385,2.1136,4.1805,1.6798,2.0881,2.9839,3.2108,0.3981,2.4921,2.084,1.2915,0.3711,1.9887,2.1415,-0.1594,1.4676,0.5317,0 
5.52,4.9421,1.0142,2.3112,3.1914,1.1334,3.3136,0.9415,1.1543,1.57,2.1072,2.949,2.1833,2.6036,1.8286,1.6319,1.0395,1.8289,3.2772,0 
4.9557,5.0456,5.0168,4.8537,2.6735,2.1775,0.8052,4.2469,1.1856,0.5748,0.556,1.7805,0.7487,1.7307,2.41,2.0136,2.3425,1.8169,2.6339,0 
6.2197,5.0101,2.1645,2.424,2.5653,2.0024,1.1405,2.8341,2.2006,2.8227,2.4964,3.0751,-0.3431,1.8855,1.7411,2.2981,2.2358,3.7844,2.7973,0 
5.6516,5.3094,1.7175,3.6261,3.5088,3.5333,1.3706,2.4346,0.1563,2.8309,3.4174,2.8078,1.9567,1.413,1.7863,3.1194,2.4571,1.8452,2.0531,0 
4.9246,3.8373,2.7232,2.4429,2.7303,1.6391,1.0743,2.9278,2.5356,1.9842,1.2968,3.495,0.9674,1.0434,1.8894,1.2578,1.8798,3.404,3.4695,0 
6.2433,4.559,2.2134,4.2342,2.4373,2.4219,1.6131,1.1479,0.86,0.1268,3.7044,2.5533,2.4947,1.7014,2.085,1.8618,4.7297,2.5797,1.086,0 
5.0868,6.1758,1.2231,2.037,1.1818,2.5773,1.801,1.1121,2.5254,1.0895,1.5867,1.4707,2.5526,2.8682,0.5093,2.0519,3.1039,2.0126,3.3423,0 
4.8962,4.3736,-0.5047,1.9825,2.2737,2.0768,2.1358,2.3202,2.1169,1.9222,2.0806,2.8712,3.6136,1.594,2.122,2.8347,3.7298,2.0481,0.2203,0 
5.5094,6.2961,2.8935,2.5174,2.415,2.5144,2.4232,-0.0545,0.5075,1.4249,0.7074,2.8653,1.2871,2.4415,0.5723,2.7513,0.919,1.7841,2.9832,0 
4.6791,5.306,1.4753,2.7418,2.1818,0.0275,3.4799,3.1418,1.5623,0.2803,2.9816,1.6209,3.6243,1.3518,2.2435,0.5218,2.4234,3.6346,4.0372,0 
4.107,5.9629,2.3821,2.3955,3.7443,1.1491,2.24,2.7362,1.7137,2.8515,1.0117,2.3422,2.0593,2.1423,1.9318,3.5546,2.4379,2.5392,3.706,0 
4.7306,4.6137,1.5132,1.8115,3.1135,1.6816,1.8486,1.1761,1.2315,2.4224,4.3736,1.0372,2.0274,1.6482,2.0948,1.8873,1.0016,3.1576,2.9261,0 
5.096,5.3623,2.1515,2.2319,2.067,2.9187,1.2925,0.363,3.7886,0.471,1.543,2.7813,2.6087,-0.7015,1.2392,3.1013,2.3861,1.3823,-0.5522,0 
4.7963,4.4316,1.806,0.3637,0.753,0.4714,1.3515,3.1521,1.9647,1.077,0.7443,1.3,1.8495,0.1607,3.2842,1.0907,0.7079,0.8063,2.7918,0 
3.9039,4.8552,1.2882,3.0095,2.7503,2.7629,2.0256,1.0492,2.4454,1.3636,1.3015,1.1492,1.3328,1.9947,2.2113,1.5687,2.2435,3.0694,2.0976,0 
3.7288,4.5375,2.8347,2.4013,4.1388,1.8861,2.4876,1.4731,1.7515,1.8695,2.1483,2.8376,2.222,1.8261,2.3047,1.6119,0.7909,2.0381,1.354,0 
4.9796,4.5755,1.7333,0.3817,2.3656,0.9372,1.5472,2.0525,2.5498,1.2201,1.2466,4.0132,0.676,1.1716,2.7607,2.3989,3.1075,0.892,2.3101,0 
3.5992,5.4336,2.9334,2.4032,1.7531,3.3855,2.1224,3.3613,1.8112,3.5378,-1.0373,4.0981,0.7488,2.5463,3.5186,3.2678,1.1415,3.5451,1.1361,0 
4.0492,5.3632,2.8879,1.7676,2.4587,1.9899,3.5367,1.2902,2.7999,1.7617,-1.0012,2.9928,1.2109,3.6655,3.3357,0.5527,1.5464,1.3705,1.9997,0 
4.854,4.3009,1.1913,1.6052,3.8803,1.6219,3.1816,0.6754,1.0649,1.3264,4.6602,1.4706,1.4264,1.0481,1.4174,1.4948,1.7857,0.9206,3.1227,0 
4.2853,6.3597,2.2309,1.1681,2.9686,2.6894,0.6843,1.9756,3.093,2.1716,2.062,2.4582,2.049,2.0228,0.758,1.9759,1.5398,4.1425,1.8232,0 
4.6986,5.1672,0.6182,1.9906,2.4029,3.7694,0.9762,1.7697,3.8095,2.2174,1.9487,3.2239,0.8186,1.977,2.0192,2.9535,0.7926,1.7386,1.806,0 
4.8035,6.4758,3.0444,1.5379,4.0253,2.9715,3.1941,2.5202,1.5105,2.2426,1.6928,2.718,1.9287,3.0364,2.5846,0.5672,2.8493,1.5741,0.7467,0 
4.4888,5.2104,2.0789,2.2172,0.3748,2.055,2.0965,1.5122,2.0095,0.896,2.4245,3.3446,2.2885,2.8503,2.8184,3.4984,3.1806,2.0914,3.576,0 
5.3838,4.8072,1.7765,1.6324,2.0414,2.2587,1.8485,1.5656,-0.3493,1.5777,0.9407,2.168,-0.0944,3.0625,2.7316,1.4778,1.0693,3.1725,1.9326,0 
5.8515,4.8651,0.744,4.0549,3.2572,2.9554,1.4703,3.0069,4.2675,0.8842,1.9669,4.1552,1.6786,0.9799,3.8612,2.4832,2.8269,1.8712,0.5381,0 
4.4475,4.2908,3.0383,3.6725,2.7756,1.9469,2.4825,3.5758,4.1121,2.3262,2.046,2.548,0.1323,3.0078,4.2322,1.1109,1.559,1.7963,2.7323,0 
5.0118,5.2823,0.7107,0.907,2.3867,1.2644,3.0099,2.923,1.8673,2.1757,1.4828,1.7138,0.6855,2.2973,3.2003,1.5035,1.9303,1.2602,2.8855,0 
5.8481,5.6635,1.5304,1.7177,2.6314,0.789,2.7394,4.1328,2.0684,0.7634,0.2891,4.9741,0.183,1.8628,3.2212,1.5609,1.2429,2.947,2.375,0 
2.7116,5.8185,1.4421,0.2742,2.574,4.1419,2.4214,2.4207,-0.9784,1.2959,3.6956,4.5404,0.6359,3.2048,2.0997,2.3419,1.2671,2.3433,1.2905,0 
4.3834,5.608,1.1897,2.7661,2.7925,2.8271,1.1351,2.3943,4.8939,1.175,2.4944,4.5923,1.5125,1.866,2.4738,1.1112,1.2605,3.482,2.9791,0 
5.2971,4.971,2.4599,0.8863,2.048,2.5065,0.6784,0.8598,1.0198,0.6581,2.3659,1.8927,1.7832,2.2829,0.0344,0.1425,2.0137,2.8522,2.6364,0 
5.6936,5.9113,2.6901,1.6143,2.8082,0.9236,2.8845,-0.7,1.9778,3.2376,2.062,1.6769,1.7157,1.616,1.5264,1.2523,1.6662,2.482,1.3486,0 
5.5774,3.6624,2.1175,1.8366,3.0116,0.9134,1.1744,0.8245,0.6429,1.8901,3.3358,0.9485,3.5571,1.0398,0.3612,1.2373,3.0023,2.7324,2.9419,0 
5.9404,4.4484,1.9092,0.9127,3.0488,2.9693,2.8949,2.456,0.6837,0.8325,1.2096,1.0103,1.6558,0.9281,3.5459,3.7519,2.5996,1.7234,1.495,0 
6.3849,4.3504,2.6899,1.9051,2.7629,2.625,2.8696,2.3037,0.6207,0.6636,3.332,1.9889,3.0024,3.6336,2.7144,2.4052,2.5618,1.3327,3.192,0 
4.7865,3.7942,1.6387,1.6788,2.2058,1.913,0.0997,2.9033,2.2651,1.8915,1.463,3.6597,1.6315,1.9451,1.7185,3.2488,1.4854,3.0741,1.005,0 
4.7064,3.7772,1.4702,0.8573,3.2739,1.1377,3.1777,1.9082,1.3696,2.7734,2.7164,0.6506,2.7472,0.8573,2.3215,3.5195,3.8065,0.2529,2.7294,0 
3.4726,3.8725,2.2934,2.9544,1.5336,1.9383,2.0445,1.8875,2.5002,1.9342,1.5958,2.921,1.4613,2.538,1.7729,3.8437,1.6798,1.0038,1.3457,0 
6.9007,5.5893,2.4839,1.7697,-0.738,1.3777,2.5523,0.2741,2.3284,2.8071,3.9351,3.4746,1.4622,1.7661,1.3597,2.6622,1.6704,3.3659,1.9902,0 
5.9992,3.8524,1.7726,1.146,4.3457,1.9781,1.3436,3.7206,1.9078,1.9949,1.9112,2.3347,1.3558,2.2257,3.8316,1.0547,1.0921,3.0396,1.716,0 
4.4783,4.311,2.2322,2.6504,2.4172,2.8171,0.9419,0.5726,2.7566,2.4115,3.8035,1.1327,1.5875,1.4476,1.0397,2.6344,4.4074,1.7439,2.8495,0 
4.7161,4.9586,2.9437,2.3591,2.4883,0.8769,1.2855,2.732,0.5331,2.3744,0.8733,0.6914,1.5828,1.0921,1.9473,3.4013,2.052,3.1771,1.5496,0 
5.7047,4.5616,0.677,3.3832,2.7241,2.8572,1.6322,2.8959,1.9024,2.3506,3.495,4.0045,2.2852,3.6836,2.9393,1.8436,2.5564,2.9539,2.0476,0 
7.5742,5.4475,2.5559,1.1041,1.9278,2.2346,2.3037,2.6635,2.5837,1.6569,0.8809,1.1889,0.2777,1.7264,2.6205,0.7134,1.2234,-0.1436,1.047,0 
6.3678,4.929,2.3568,0.5838,1.6487,0.6806,1.8528,1.9591,5.4,3.2339,3.2876,2.0466,1.5579,0.9814,5.0439,-0.514,2.5978,1.2923,1.9467,0 
4.3125,4.8759,2.5776,-0.2072,1.7419,2.9201,2.1007,1.7418,1.5957,1.4903,1.7111,2.8782,2.1256,2.7512,2.2898,1.2504,2.2989,1.3809,1.6034,0 
6.4452,5.4942,1.1642,2.3935,2.2728,2.1257,2.0528,1.2595,2.4434,2.2411,1.0965,1.0717,2.8028,3.3834,2.0742,1.8641,2.2876,1.8891,1.858,0 
4.6029,5.2114,2.6857,1.4401,2.9016,1.2907,1.8687,0.7689,0.6376,2.1888,3.579,0.8643,4.1953,1.0724,2.1382,0.2273,1.6811,1.1508,2.8154,0 
5.8426,5.6916,1.9951,0.4404,1.1277,1.8913,5.0051,1.2919,2.1469,1.2028,1.2506,3.0742,3.8941,1.7793,1.6527,1.3508,1.0017,4.4413,0.5555,0 
3.7684,4.911,1.5653,3.5573,2.0384,2.7774,1.5851,2.5486,1.5367,1.5175,1.871,2.4587,2.6712,0.1012,1.8505,1.5302,2.4386,2.2481,2.0072,0 
7.0673,4.6576,1.9389,2.1674,1.54,4.0534,1.9374,2.4767,0.8891,1.2207,4.1744,2.6475,3.2634,0.4698,0.5698,3.5552,2.2756,1.195,3.7755,0 
3.7593,4.5494,0.6592,3.9532,1.8706,2.936,1.8515,1.7693,3.1789,3.4268,4.3889,2.175,2.2458,2.7293,2.2697,2.4414,1.9119,1.1803,2.4004,0 
3.6005,4.7055,3.7003,1.046,0.975,2.731,3.0233,2.5292,3.0325,0.6354,3.7771,1.8874,3.7028,1.8769,0.374,0.6175,3.1541,3.5651,1.5671,0 
3.9707,5.1254,3.9408,2.9441,0.3789,2.1955,1.0754,2.4992,1.3921,1.8792,2.1022,1.7139,2.7595,2.6142,2.154,3.3022,0.9725,2.6166,1.7695,0 
6.2059,5.6382,1.7242,2.3928,1.3484,1.5405,1.2993,3.1737,1.1867,0.7694,0.2716,3.5786,2.3555,2.6589,3.1202,2.3572,1.9442,0.905,1.5363,0 
4.9394,4.2595,2.6205,1.5706,0.0524,3.0238,1.1418,1.682,2.5109,0.1064,1.3448,1.5616,2.1495,3.4836,2.6363,1.5336,3.0501,4.3802,1.013,0 
6.7698,3.2212,3.2354,1.4525,1.8919,3.098,1.9991,3.2382,-0.1017,0.6842,2.537,1.8898,1.7057,3.5813,3.8289,2.5044,3.2308,1.2249,1.2962,0 
6.2536,6.0403,1.3734,1.3517,0.3623,1.94,2.0023,1.8923,2.058,0.6795,3.4183,1.4954,0.8343,2.0896,2.8175,1.3989,3.0549,2.6837,1.619,0 
7.553,6.26,1.6159,3.0497,1.7535,1.1992,0.9816,3.4705,1.6435,1.2066,1.7078,3.7568,1.5815,1.594,2.2453,1.8812,2.7894,2.7111,0.1212,0 
4.7768,4.3322,2.8499,1.3642,2.6379,2.4463,2.2031,4.2865,1.6487,2.3098,1.8551,1.8407,3.128,3.9556,3.2325,3.5438,1.4981,2.3522,2.1193,0 
6.4578,3.9312,2.0213,2.8378,0.6044,2.8294,2.2873,3.0114,2.1267,1.3489,0.3522,3.2342,2.4712,2.0863,3.4526,0.8131,2.576,-0.2752,1.2553,0 
4.8608,3.8779,0.8005,1.8548,2.2609,2.4211,1.4633,0.7089,2.5897,2.8901,2.591,0.8904,3.6515,1.3797,0.5922,2.2434,1.6578,1.9617,2.3226,0 
4.5782,4.0974,3.0625,3.3004,0.9596,0.5095,3.2209,2.3912,2.9587,1.4007,1.2233,3.0483,2.1579,1.3543,2.2512,0.9404,2.2017,1.4825,-0.1263,0 
4.0799,5.9128,2.9975,0.8981,0.6922,2.8227,3.913,1.1681,3.5277,2.8133,3.4965,1.9323,0.5924,1.2111,2.5755,-0.6383,1.1827,2.5383,2.3325,0 
