Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
2.6342,10.3564,2.7173,4.2662,2.177,2.0348,2.2927,3.4243,2.2236,1.8029,2.4994,0.4558,0.8586,2.4872,3.0884,2.3849,0.4217,3.2689,2.5342,1 
1.2637,11.4579,3.3756,2.0397,1.1001,1.2117,0.9008,1.7653,2.5283,2.653,2.5598,2.0253,2.5521,0.129,2.2496,2.5511,1.2221,3.7688,2.5508,1 
2.7843,9.1583,0.8206,0.3939,2.078,0.5175,2.8132,2.3778,0.8352,2.043,0.6577,1.6569,1.6918,2.5249,0.7985,3.5772,1.7673,1.6967,3.882,1 
0.9374,11.2154,2.6454,1.7996,0.8438,3.0838,0.8415,2.6313,1.8029,2.5516,2.3476,1.4058,2.912,1.029,2.5448,2.3764,0.3915,2.732,2.0107,1 
3.0326,8.5469,2.9257,2.2465,0.3382,2.8155,3.0099,2.0694,3.9733,0.8488,2.541,2.0776,3.063,0.4204,1.1128,2.9395,2.3968,1.9868,1.7492,1 
1.0728,10.1778,3.364,2.0372,0.7059,1.5346,1.725,1.6162,2.2155,2.2895,3.134,3.7857,0.0059,1.514,2.0367,2.1021,2.6629,1.6795,0.4144,1 
2.0526,9.715,3.6455,0.4444,0.5018,2.4793,3.4629,2.1161,0.2677,2.4312,2.1748,1.7989,-0.2024,3.8027,2.7904,-0.2323,2.076,1.7075,1.8624,1 
1.8364,11.7273,2.7345,2.1699,0.6931,3.8464,1.6933,1.5514,2.4016,3.074,1.6547,0.6955,2.5319,1.8079,2.7269,2.5533,2.2283,2.5271,2.8135,1 
2.8276,11.0631,4.2305,3.1198,-1.2038,2.406,2.8409,1.8704,3.2187,0.6518,-0.915,1.7112,0.9138,3.0482,-0.2789,2.3927,-0.0475,3.2612,1.1528,1 
2.2277,8.283,1.7091,0.5489,2.5548,3.1298,1.8959,2.3533,2.3724,2.2567,1.7271,-0.1496,1.7763,1.0205,0.6073,2.9313,2.6648,2.9737,1.3452,1 
1.2055,10.0537,2.3406,1.8395,2.5596,1.0939,2.0145,1.9818,-0.1615,1.5081,0.9713,3.3196,1.4968,2.9184,1.6078,0.8163,1.8809,3.9558,-0.1132,1 
2.1538,10.455,1.5859,3.6178,2.7109,1.8631,0.381,1.7694,0.5475,1.097,1.5442,3.6982,2.9423,1.1656,2.3332,0.9925,1.9832,1.6551,1.7081,1 
2.2112,9.5098,3.1702,3.307,1.2638,3.2615,-0.1027,2.1231,2.8631,2.3487,2.2382,2.4084,2.458,1.8459,2.653,0.258,1.576,2.0764,3.1677,1 
3.0245,8.6364,3.721,1.3318,0.6863,2.2367,1.9951,1.2841,1.437,3.4228,1.8793,3.5245,3.2096,1.9725,2.2953,3.7932,1.0496,0.6061,3.0236,1 
2.2073,9.4345,0.9869,1.1927,0.2266,0.2597,2.369,1.7199,2.6191,1.6858,2.3262,2.1463,2.7056,1.2433,3.6983,2.1573,2.4431,3.3921,3.8539,1 
1.7136,11.2812,2.4319,3.8483,1.7999,-0.0981,2.4015,0.9066,-0.4929,2.2261,3.1546,3.6672,1.3827,3.0149,1.7727,2.7773,0.2895,1.9492,2.1521,1 
2.4921,9.9833,0.4975,3.0205,3.7776,3.4514,1.2313,1.4141,1.7217,1.5094,4.0215,1.5182,3.3201,3.205,0.2455,1.1167,1.4027,2.9581,0.736,1 
1.142,11.4413,2.5794,0.9731,3.3546,1.8391,2.403,1.0039,2.6045,1.8292,3.7805,1.0585,2.3763,2.3904,1.5682,0.0987,-0.3077,1.8731,1.7474,1 
3.1134,9.7622,1.2228,0.3853,0.5576,2.6534,1.6256,1.7521,2.1496,3.0482,3.2846,1.04,2.2425,1.3079,0.3679,2.1977,2.4222,2.8384,1.7925,1 
4.2823,10.4478,2.3217,1.4921,3.3383,0.7826,1.1731,3.1238,0.9431,2.8755,1.405,0.3959,4.1245,1.3624,2.0563,1.1427,4.2192,1.9457,3.6285,1 
1.792,9.9466,1.5851,2.1394,2.0721,1.3451,-0.4141,2.6655,1.2651,1.6636,1.9223,1.3138,2.2825,2.0609,3.1627,1.4082,2.7549,2.3931,2.6421,1 
3.0822,7.8881,0.215,1.4293,2.5302,1.6452,0.751,1.7675,3.4373,3.8511,1.1423,0.8252,1.0897,1.8225,2.2454,2.9222,2.7616,1.094,0.7162,1 
2.3052,9.5888,2.4341,1.9771,1.8886,0.3221,0.6645,1.6768,3.4025,2.1923,1.8769,1.9292,2.2097,2.666,2.2323,2.6334,2.0761,0.8353,0.1268,1 
0.8564,10.5027,1.002,0.3237,3.0344,0.0635,3.2058,2.5948,2.1831,1.4437,0.7898,3.8109,2.9549,0.4617,-0.7291,2.7974,1.0719,-0.3157,2.1987,1 
2.367,9.4502,1.636,1.2286,-0.7122,4.028,4.4734,0.5185,2.0309,1.3347,1.8242,1.3782,1.8565,1.6831,1.9316,1.9653,0.3472,2.6417,3.9315,1 
0.4144,9.6022,0.796,1.2108,4.1149,1.6289,1.5207,1.8007,1.1458,2.5219,0.9908,3.7646,-0.8358,1.6157,1.9163,4.0122,2.4836,1.5103,0.8984,1 
1.2497,10.0205,1.8961,1.6439,1.209,1.3443,3.3434,5.4478,2.219,1.6918,3.7953,0.7656,1.7351,0.7194,3.6315,1.2896,1.0463,1.3253,2.6542,1 
2.9353,9.8097,1.3646,2.8025,1.6275,1.9352,3.0186,2.4442,1.6435,2.5004,2.4402,0.1955,1.8434,0.4439,2.6017,2.5392,0.0456,0.6489,2.4322,1 
2.046,9.913,4.5334,1.5517,0.1999,2.8869,2.4755,2.2129,2.9178,1.2185,2.0251,2.7412,2.6085,0.8106,1.1987,1.4079,0.2994,1.7978,0.0829,1 
0.4294,8.7282,2.5731,1.1251,3.8705,2.7724,3.475,1.0034,0.1654,0.5257,0.5285,1.5947,3.2788,0.4287,-0.3769,4.1174,2.2602,1.1723,1.1442,1 
2.522,11.1482,0.8047,3.3608,3.3215,2.6279,1.9421,2.3538,0.3419,1.3114,2.3422,1.5624,2.0509,1.6842,3.3996,0.0762,2.6803,0.7478,-0.8249,1 
1.6372,9.2802,3.0311,2.9632,0.1549,3.1355,1.8973,2.6765,2.5969,1.5459,1.1575,2.175,2.3296,0.4442,0.5021,0.5843,4.0215,3.6936,0.5793,1 
2.3917,11.7707,3.4342,1.748,2.1284,0.9506,1.7191,1.6458,1.3883,3.5934,1.8923,1.6374,3.2938,0.6461,2.0758,1.0658,1.5353,2.1345,2.6161,1 
1.5462,7.279,1.9259,2.0386,3.5079,1.8575,2.2657,1.8629,3.3113,2.3722,2.5342,1.1546,1.4542,2.3897,2.9332,0.8629,0.7187,2.6522,2.8016,1 
1.2009,9.0057,1.841,1.0592,3.1969,2.3077,0.9147,1.1065,1.5311,0.4236,1.9231,2.9673,3.0284,-0.0038,4.341,1.1194,2.1662,3.0162,1.8348,1 
1.817,10.3701,2.0705,2.0614,0.5458,0.4331,1.304,1.759,0.7053,2.0396,2.7363,1.5162,4.6734,2.5534,2.3492,1.0229,1.5538,1.0425,2.7949,1 
2.6674,10.1316,0.5652,1.6707,3.3495,2.5377,2.8455,0.6787,1.1735,1.7936,0.7952,3.6493,1.8882,1.4205,2.1432,2.9258,1.9075,1.6818,1.1036,1 
1.502,10.3547,2.0769,3.4943,0.0963,1.5893,1.1928,2.4426,2.0609,2.3381,2.579,2.7373,0.8157,1.5261,1.8154,1.5185,0.2884,2.3247,2.5227,1 
2.4262,9.1123,2.6415,2.465,3.6781,1.2824,4.1953,2.5506,3.1661,1.639,-0.099,0.0318,1.2947,2.2291,1.3398,1.0618,1.3823,0.9965,1.4539,1 
3.0517,9.2762,3.2679,5.3946,0.9225,2.5891,0.9142,1.3206,2.9746,0.1403,2.0024,3.4528,1.4722,3.1137,2.1442,1.2536,2.1301,1.5957,1.6851,1 
3.8982,10.9434,1.5791,3.2701,1.2502,0.4927,3.0571,1.7761,1.8208,3.4997,1.6709,0.9853,2.1749,0.5321,2.7252,3.0768,0.5603,0.367,2.0262,1 
0.8944,9.9458,1.9512,0.7321,3.5335,3.9039,1.7282,2.6605,2.8977,3.0593,1.2646,3.1055,2.1985,0.1238,1.7885,3.0108,1.9051,1.0019,2.7414,1 
4.6055,9.1754,1.3819,1.6155,3.4314,0.9436,3.7387,0.9445,1.0594,2.9405,2.7259,2.3129,1.2258,1.7489,2.5373,2.1059,1.9169,2.6835,2.0571,1 
2.7348,10.2244,2.8258,1.8328,0.6873,2.1071,3.5698,0.1691,2.6167,3.073,2.339,1.3582,2.4746,1.3999,0.7873,2.2805,2.9277,2.7615,0.3289,1 
1.5006,9.3125,3.7391,2.3328,2.0233,1.7506,1.6149,3.3005,2.7844,2.5092,2.4017,1.1148,2.3451,2.5613,2.8463,0.3096,1.3898,3.2679,2.1707,1 
2.3188,9.2097,0.9041,2.3518,1.1202,2.3831,3.248,1.9952,3.9433,2.2753,2.8982,0.2409,1.3113,1.9887,1.0928,2.1153,1.3568,2.6883,1.4916,1 
2.191,9.4144,3.0178,1.8906,0.969,0.8418,3.3567,2.2151,2.234,2.2167,2.7421,-0.0243,3.5755,1.3933,1.6298,1.0322,1.94,1.8298,2.8291,1 
1.9298,10.8907,2.2774,3.2995,2.7631,2.607,0.8334,2.2597,1.4588,1.4203,3.5876,2.3905,2.5296,2.0698,3.2713,-0.1632,2.5531,0.9885,2.3419,1 
-0.0617,9.558,0.3571,2.4346,2.7845,1.5352,1.2318,2.8104,2.4504,3.8734,1.6466,4.2368,0.5162,2.5376,2.1679,0.8448,0.5516,2.832,0.8491,1 
1.5484,10.558,1.5291,2.0913,1.874,2.2542,1.2684,3.1972,1.1624,3.4148,1.3404,1.2081,2.4514,2.0375,0.9279,2.0456,1.8546,1.5611,2.424,1 
2.7889,11.5493,2.6067,2.3973,3.127,1.8882,3.3805,2.3655,2.5505,1.2542,4.2441,2.9591,2.0765,1.8113,1.3825,1.6443,2.4358,2.8478,1.5034,1 
3.1222,10.0381,0.4917,1.2112,2.2382,0.6507,2.1641,0.9626,-0.424,1.8406,2.3488,2.9091,1.795,1.6156,0.1023,1.572,2.0647,1.4335,1.696,1 
3.4197,9.0922,1.5923,2.2614,1.215,2.0334,3.4222,1.7321,1.8338,1.7007,1.8021,1.133,1.0089,1.0366,0.2208,2.0176,2.608,2.3501,3.3157,1 
1.3857,10.231,0.5767,1.1479,-0.1414,1.5785,0.8241,1.9719,2.3222,2.5491,0.8457,2.2115,0.21,1.959,1.8729,2.5777,1.1902,1.6593,1.3305,1 
1.6686,8.8897,2.0203,3.1978,2.3479,2.9128,1.7978,0.7628,3.0787,0.7016,1.5252,2.5224,2.2576,2.6745,4.3397,1.9061,2.0465,1.0551,2.0368,1 
2.9793,10.6129,1.9808,2.8271,0.5723,3.9042,2.2307,-0.32,1.4371,1.423,2.1786,2.0336,1.8759,3.0923,2.3628,2.1367,1.584,-0.5857,2.3113,1 
1.5024,9.1683,0.7658,2.5543,3.3985,2.545,2.4744,1.8863,1.2779,0.6913,1.8305,1.7025,2.6827,2.9498,1.3818,1.1079,2.0124,2.17,2.9151,1 
2.0787,9.446,2.1742,1.0095,3.1801,3.5743,2.3057,1.4928,2.9253,3.5128,2.2105,0.3924,2.9737,-0.0708,1.8747,1.0774,1.4669,1.3345,2.5979,1 
2.2762,10.2173,1.9767,1.0888,1.3274,0.2885,2.4897,2.6141,1.3488,1.8575,1.7054,1.384,2.92,1.9352,0.426,1.0057,1.1759,1.8292,2.0432,1 
2.968,11.4006,3.6748,3.5647,2.2787,1.433,1.6572,1.3195,3.7282,0.3432,3.4551,0.9495,3.0956,3.26,-0.3262,2.6483,2.7623,3.2711,3.0705,1 
0.7616,11.0922,2.252,2.7316,3.7435,2.0461,1.6195,2.4721,0.8049,3.4124,1.6402,1.557,2.9287,2.3881,1.4714,3.1403,1.3941,4.62,2.0338,1 
4.3048,9.8235,2.5034,2.6054,2.358,3.1889,1.1913,2.1566,2.0524,2.8188,3.0138,2.553,3.2086,2.2144,0.7781,1.3625,0.8009,2.6554,2.118,1 
3.3596,10.4863,1.6784,1.155,0.2371,1.0755,3.2891,1.8664,2.3629,0.7832,1.5892,1.6906,3.4473,3.5083,1.4797,1.9275,2.1591,1.3107,1.6611,1 
1.4465,8.0084,2.7423,4.211,3.752,1.0377,2.9439,3.0586,1.0112,1.9031,2.4887,3.2937,2.3909,3.24,3.0826,3.1997,1.43,0.7423,1.5526,1 
2.002,9.2034,1.8691,2.9263,3.4324,0.836,2.0169,0.8807,1.566,2.3334,2.492,2.9749,2.6088,2.171,2.6345,2.6821,0.7712,1.8787,1.6189,1 
2.6972,10.152,1.8929,2.477,1.9267,1.5219,1.8983,2.3744,2.3596,2.9271,1.4084,2.9777,1.7154,3.8736,0.8519,2.2554,3.7536,3.3102,3.3083,1 
3.3434,9.4322,1.9532,3.0068,2.9377,2.4978,1.9621,3.5798,2.4383,2.251,2.7098,1.4392,2.0423,2.4791,2.2102,1.1325,2.489,3.1627,1.9863,1 
1.0986,8.5192,3.0644,4.1446,3.7713,3.1587,1.2823,1.9989,0.871,2.4067,2.9782,3.0616,3.4438,3.6836,1.8803,1.6794,1.258,0.56,1.8025,1 
1.9207,11.4881,2.0762,1.0303,0.5955,0.9388,1.8826,1.3035,3.4194,3.8053,2.2287,1.5454,1.778,2.7391,2.6047,3.9802,1.5902,2.0059,2.2691,1 
1.8667,11.0827,2.1275,1.3781,1.6489,2.28,1.1563,-0.9245,1.4418,1.8489,2.8479,1.8761,1.4677,0.4643,2.0686,2.1518,2.1825,1.2286,3.4953,1 
0.5814,10.1407,2.0349,1.8035,2.6085,2.712,2.828,0.695,2.1087,2.5893,0.7381,1.5172,1.3222,0.8483,1.1944,1.601,1.5068,0.2562,1.0571,1 
0.7966,8.9549,2.6635,2.1144,2.363,0.5373,2.1356,1.7124,3.3392,2.1438,0.4298,1.5293,2.4003,2.8057,3.1088,2.8178,1.6142,2.2456,2.8791,1 
1.6424,10.8386,2.1184,2.2562,1.8383,2.6287,1.8377,3.187,2.4845,0.1876,1.5363,1.5328,1.4214,2.8984,2.51,1.0735,0.8416,0.9633,2.6594,1 
1.4697,10.7324,1.9062,0.7946,2.2728,1.4771,3.5369,1.7437,2.904,2.889,3.0001,2.9384,2.0996,3.8459,3.4725,2.1108,1.1193,2.3187,2.8774,1 
1.9514,10.0814,2.609,1.0305,3.3261,3.0325,1.7488,2.5396,2.8914,1.6115,3.8043,1.7376,2.768,2.0393,1.6555,1.4424,1.0289,2.3183,3.1838,1 
0.2139,11.1999,3.7103,1.8265,2.6989,-0.3738,-0.1146,2.0208,1.1841,2.0526,1.7647,2.2389,1.7276,2.7116,2.1226,1.6929,1.646,2.848,1.288,1 
1.5419,11.848,1.558,1.7597,1.3325,3.0437,2.5519,2.2546,1.799,0.9576,3.4482,0.3443,1.7185,2.2629,2.8746,1.6187,0.4917,2.7852,0.9132,1 
2.1511,9.6291,2.6492,2.0949,-0.4518,2.5112,1.1909,2.2893,1.2379,2.7179,2.8481,2.7493,2.4586,2.4284,1.8789,1.9508,3.1063,2.3565,1.7846,1 
3.2141,8.6607,2.7667,0.404,2.2931,2.5243,2.2151,2.1106,1.4483,3.4227,1.5394,2.5591,0.6721,2.7974,3.3726,1.74,2.3468,2.0004,1.6594,1 
0.3563,10.5822,-0.296,1.6393,4.3536,1.236,3.3806,1.5088,1.3445,3.864,1.1718,3.6258,1.9595,0.6389,3.7175,2.1936,2.4355,0.4764,1.1964,1 
2.4613,10.5836,0.7824,2.0059,2.1167,2.1689,1.7164,1.8167,1.0466,2.004,1.2891,2.5847,1.7897,3.0776,2.6123,1.7448,2.9514,1.8418,3.8273,1 
3.3473,9.2196,2.669,2.8317,3.5536,0.7416,2.6353,2.8684,1.7114,-0.142,2.9659,1.6134,1.6019,0.9543,1.2862,1.1132,1.6602,0.8463,2.7054,1 
1.9947,8.9815,3.1493,2.0153,0.9686,1.9245,4.2038,1.1025,1.5326,2.34,2.7962,0.0524,3.1347,3.4806,3.2435,2.1107,-0.285,1.9042,1.1813,1 
3.1082,8.9152,2.6655,3.9469,2.2873,2.1456,1.6303,0.9843,2.0134,1.7903,2.4896,2.4643,4.9545,2.3085,1.6706,1.4851,2.3993,1.8695,4.053,1 
1.0314,9.7441,3.0117,1.4174,1.9285,3.6017,0.6736,3.3214,2.523,2.6948,1.5844,2.3689,2.629,1.2882,2.5619,1.4851,1.6013,3.611,0.6408,1 
0.9504,9.4233,-0.1849,3.4017,3.9982,2.2075,2.3441,1.7147,1.9426,4.3091,1.3039,1.4386,1.1788,1.8718,2.6641,3.4845,1.818,3.9551,1.2445,1 
2.7862,10.1276,1.2321,2.1504,1.5658,2.1118,1.3133,0.3499,0.9954,2.1735,2.3786,1.2403,4.6122,1.9891,0.4956,1.5334,2.2169,0.9659,1.7634,1 
0.4634,11.1464,1.5206,2.1158,1.7384,2.4496,1.7562,2.1974,2.2532,1.8987,1.5761,1.8042,2.1842,1.0665,1.0818,1.9103,2.5493,2.3209,1.6813,1 
3.1827,8.6168,1.3586,0.341,1.6518,1.6266,0.8926,0.3513,1.1808,2.8508,4.5077,3.0567,1.2643,2.3566,3.324,1.9352,1.7448,2.2583,2.5367,1 
3.0976,11.6405,1.5177,2.15,2.134,2.6285,2.3998,1.6227,3.0325,2.335,3.0484,3.3073,0.4084,3.364,2.3359,2.4152,3.1123,2.173,2.705,1 
1.4018,9.8671,2.4048,1.0759,1.6476,2.4308,2.144,1.8143,0.1845,0.6039,2.9674,0.8629,3.4039,0.8652,3.2291,0.4088,3.2407,1.7233,2.3732,1 
1.999,11.3636,3.681,2.61,1.7867,2.5439,2.602,2.5488,2.5042,1.3682,0.8143,1.9891,2.3126,1.8778,-0.1033,2.0219,2.1362,1.0133,1.8121,1 
2.9956,10.1113,2.2443,2.0118,2.2797,1.5377,3.5697,2.2661,2.118,2.6556,0.4968,1.7993,0.5428,1.6626,1.752,2.0437,0.466,0.9748,1.6883,1 
2.2792,8.4984,-0.0745,1.8003,1.3818,2.9656,0.9495,2.4939,1.2272,1.254,1.9521,1.1877,1.9941,2.4953,2.5206,1.5039,1.2272,2.1724,4.4312,1 
1.5201,11.0303,2.4719,2.296,3.2777,1.0585,2.206,2.2032,4.608,1.1678,3.0405,1.7262,0.8359,2.6866,2.624,2.6754,2.5067,0.8646,2.8555,1 
0.2614,9.8349,1.4115,1.0655,2.414,3.2202,2.0392,1.9458,2.5378,1.8106,1.8857,2.6601,4.7713,1.737,2.2105,1.0393,2.2297,2.2526,1.5082,1 
1.4536,9.2934,0.3967,2.2565,0.8372,4.78,1.7376,-0.1911,2.6025,1.7061,4.063,1.4445,1.4484,3.1395,2.5569,1.757,1.7628,2.7223,1.5797,1 
1.4399,10.1393,1.8774,2.8303,1.4383,3.0874,0.2494,3.3443,3.0049,2.8665,2.4828,2.6198,2.9678,2.8145,0.2887,2.3784,1.9548,1.8145,2.1548,1 
3.1807,10.9349,1.934,1.4005,1.7325,2.7181,1.3135,1.1891,0.3163,3.312,1.5578,-0.135,3.0382,2.4479,0.893,1.4076,2.7521,1.2347,0.9813,1 
1.2362,10.1894,1.3221,2.6877,2.0019,2.2971,2.0816,1.4264,-0.2056,1.5234,4.2489,0.5302,1.8147,2.2239,2.1495,3.2074,3.3636,1.6134,1.7863,1 
1.2864,10.2128,0.3916,3.3521,2.3874,2.974,1.6424,2.9344,2.2713,2.9973,2.9185,3.5663,0.7635,0.1548,2.3759,2.8949,1.1689,1.6934,0.6866,1 
0.8719,10.4188,1.9519,0.5578,2.2611,2.3225,2.6695,1.407,2.3135,3.2059,2.5941,3.1687,2.7851,2.0285,3.8326,1.887,1.036,1.5832,0.2396,1 
2.7868,12.2747,3.6593,1.3544,2.023,1.1986,1.9799,1.3007,2.059,1.1,1.0336,2.5943,3.0837,1.6103,2.1311,1.5828,3.856,0.7141,4.2632,1 
2.94,10.1107,2.0361,1.885,2.0683,3.1335,1.94,3.4439,3.7735,3.2018,0.5725,2.8847,2.4586,3.8143,1.7549,2.6197,2.1248,-0.1935,2.5029,1 
1.2231,7.4565,2.2504,3.6984,0.814,1.5275,1.4089,1.7309,2.3335,1.5871,0.8722,3.1582,1.0168,2.2502,2.4003,2.3272,1.7389,0.9818,2.4185,1 
0.1508,9.6565,2.3536,2.4454,0.7472,0.5871,1.2377,3.9679,0.7424,3.1298,3.9095,1.3235,1.1126,2.134,1.3435,1.8203,2.3898,1.5288,1.5914,1 
4.1734,10.0523,0.8061,1.6963,2.4557,-0.0578,2.4812,2.3127,3.2207,1.9348,1.2746,1.9071,0.939,1.8313,2.5441,1.7078,1.6382,0.6516,4.4101,1 
2.3628,8.9864,1.9451,3.1037,1.1547,3.7102,2.0286,1.6692,1.8237,3.223,0.9775,3.1097,2.9322,1.0605,0.9163,0.5008,2.6078,2.2869,2.4952,1 
2.8963,10.4244,1.168,5.4581,1.131,3.251,2.3415,2.8145,1.7917,2.2201,0.7442,0.8412,3.4693,2.4081,1.0221,1.0956,2.069,1.1306,0.0986,1 
3.0736,11.4045,1.1885,1.4353,2.0901,1.924,1.7802,1.7311,1.6888,2.0998,1.8116,2.3296,2.4195,2.4577,1.5666,3.47,3.087,0.594,2.7225,1 
1.897,9.1987,2.9933,1.2116,1.8093,0.3066,1.7476,2.6061,3.3976,2.2561,4.0508,2.3124,1.9244,2.3819,2.6555,2.8919,2.9392,0.065,1.7235,1 
3.399,8.5115,2.3999,2.4212,3.3759,2.359,3.9257,3.1367,2.2611,2.5912,1.4032,1.5928,1.4876,1.9976,2.367,3.199,2.4718,3.1222,1.9917,1 
2.0274,8.4715,3.0587,2.9159,1.5633,2.9839,1.1148,0.6417,1.5562,0.7303,0.5895,1.7399,3.0963,4.1947,1.7017,2.3851,1.836,0.832,2.4722,1 
3.0455,9.3639,1.61,0.159,1.9073,1.1958,2.1551,1.9575,1.0525,2.9257,-0.0064,0.7933,0.9836,1.629,2.3397,3.0054,3.7972,1.7459,3.465,1 
2.3188,11.4175,1.7798,0.011,2.3421,2.3369,1.7254,3.2602,1.3536,0.912,2.6017,1.3749,4.0972,2.5597,2.0216,2.6064,-0.3842,1.9853,2.9854,1 
3.4286,9.2585,1.4506,3.1597,2.0852,2.305,1.9287,2.3358,3.4484,0.8371,0.0178,1.3804,2.1672,1.7815,3.4893,0.9395,3.2786,1.4046,2.4619,1 
4.1632,10.2867,3.3271,0.691,2.6923,1.3819,3.0343,1.9067,3.2823,1.4261,0.2973,1.8461,1.0189,3.1365,3.2913,2.1056,0.8394,1.4511,3.5241,1 
0.8819,9.7865,1.8639,0.85,1.0934,2.066,1.4846,0.8281,1.9649,1.5697,2.8524,1.7782,2.7799,1.2383,2.6431,2.1221,3.6525,2.1707,2.4276,1 
0.0847,10.4823,1.2708,1.3528,4.5312,3.063,3.5134,1.7178,2.6747,2.2716,2.9125,1.6202,3.4042,0.7914,1.6175,2.329,1.5632,4.4605,0.7394,1 
3.5304,9.3758,1.4482,1.846,2.0088,2.6348,1.5866,1.8625,1.7595,2.582,2.8153,0.8113,3.0715,1.0939,3.3131,1.2039,1.5475,2.7278,2.1831,1 
1.0967,9.4461,3.7519,1.5123,3.2321,1.0027,1.7427,1.4366,2.653,2.6444,2.9946,1.2765,3.7466,1.5834,2.4111,3.7298,1.6776,2.9386,1.7613,1 
2.028,9.2808,5.3245,1.0978,2.6041,3.4597,1.2007,0.4566,3.5092,1.3719,2.2588,1.9833,1.3954,1.4634,4.0781,2.8067,1.7498,0.8975,2.416,1 
2.4429,7.3013,2.0117,1.2563,2.563,1.8487,2.0728,1.5073,1.7848,3.4084,2.0208,3.478,1.8635,2.1835,1.1329,1.0324,2.6565,1.1407,1.4541,1 
2.0034,9.5699,3.1766,-0.1132,1.8293,1.2573,3.0267,2.0611,1.486,3.3116,1.539,0.5126,1.7985,2.5254,0.4111,2.8157,1.2861,4.405,2.435,1 
2.1669,9.2816,-0.3361,3.2468,1.9599,3.1309,2.5218,1.6744,1.3959,1.8407,-0.239,0.263,1.2332,3.9322,1.9974,1.9441,1.2976,2.3513,4.0554,1 
1.3116,10.298,2.6616,1.2645,1.6488,2.2873,-0.0668,2.8545,1.2432,2.5147,1.1195,1.2969,1.1746,1.4159,2.6028,1.6494,3.2242,2.0344,1.5004,1 
1.6184,8.879,1.3128,2.1255,0.5642,2.2606,2.1564,2.7653,3.3811,2.3039,1.4382,2.9626,3.8536,1.4051,0.9271,2.7172,2.2686,1.4145,2.2011,1 
0.9018,10.8146,1.4883,1.5045,2.577,2.2282,1.7428,2.5003,0.7867,2.506,3.6203,1.2297,0.9142,2.8746,2.6497,2.9156,1.8547,1.6891,1.512,1 
2.9403,8.4041,2.3524,1.1844,3.0771,1.5382,1.3136,2.4145,2.8687,0.4275,2.9521,0.634,1.1275,0.3625,2.2693,1.5991,-0.1707,2.0216,3.5497,1 
3.1197,11.3254,1.4643,2.1381,1.8961,2.0011,1.9758,1.3969,2.543,1.2076,1.6664,0.836,1.3137,2.935,2.5792,1.574,3.4023,2.6199,1.3444,1 
1.2161,9.2434,0.6425,2.1377,2.9889,3.2041,1.5129,1.9338,1.3711,2.1059,2.1076,1.9769,1.9782,0.8536,2.5161,3.2005,0.738,1.3037,2.0651,1 
1.9094,11.7746,1.9177,3.4817,0.8937,2.4546,1.5358,0.4375,2.4069,0.0046,2.6671,-0.4144,0.5726,2.255,0.5461,1.7154,3.7852,2.375,2.5446,1 
1.0847,7.2138,1.8929,2.1336,1.169,2.3404,2.414,1.4475,2.4284,0.113,0.6997,1.8611,0.6785,3.8413,3.685,0.971,2.0251,2.0873,0.6911,1 
2.4411,10.6578,1.9448,0.8331,2.5467,2.9178,1.5269,2.0954,1.8701,2.111,1.9433,2.0,-0.0238,2.6213,2.948,3.8813,3.1412,1.3439,2.6385,1 
1.4406,9.6993,1.6945,2.0006,2.651,4.3457,1.4566,1.3465,1.7795,2.6391,3.9323,1.2349,1.0008,2.5572,3.2373,1.0416,2.3975,3.3978,3.3712,1 
1.8739,8.4767,1.5849,2.8296,1.4311,0.3377,2.1957,2.5302,1.2854,1.597,2.5574,1.2933,0.9834,3.5831,1.3041,3.8905,1.4919,3.121,2.9821,1 
1.02,9.5353,0.8978,1.2617,0.8731,3.331,0.0531,0.2821,0.7996,4.226,2.3369,2.0458,2.6873,4.197,3.2985,2.2543,2.1166,0.4383,1.1177,1 
* 
7.8829,8.8609,1.6175,1.6931,1.3542,0.508,2.2567,2.2707,1.9026,3.9852,3.0845,3.1328,2.5552,0.3474,1.284,2.7927,1.2323,1.7068,0.7362,0 
9.4421,8.0065,2.2075,0.7768,2.9411,3.3971,2.6552,1.5038,0.2322,2.8558,1.5145,3.8077,1.5552,0.7544,2.1421,-0.3316,2.3995,2.3598,3.5016,0 
10.3886,9.2498,3.7126,1.5806,2.0241,-0.6325,3.0372,0.6566,2.2655,0.0272,2.6366,1.9602,1.2749,2.2934,0.5395,0.8835,2.2193,4.2121,1.2224,0 
8.6536,8.1016,2.0055,2.1097,3.3152,1.5473,1.3163,1.9572,1.6583,1.6569,1.4137,2.1029,1.8138,1.349,1.4949,3.3519,1.5332,3.0644,2.2533,0 
8.3794,8.3222,5.1926,2.0428,2.9668,1.6296,1.2245,1.4829,0.6808,1.9159,0.8351,2.7359,2.5644,2.4106,-0.2656,2.4364,1.0021,1.7464,2.1743,0 
9.8112,9.2761,2.4792,1.8389,1.4928,2.6789,0.0968,1.0545,3.3448,2.7525,3.5586,2.0013,0.2854,1.1482,3.1296,2.2015,1.4694,2.5198,3.8116,0 
11.1694,9.9599,1.0082,3.3354,0.8169,3.566,1.9897,2.092,3.121,0.8532,2.5768,2.4188,3.0443,1.2434,2.4238,1.0579,2.0224,1.8758,0.3826,0 
