Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Class
1.185,-0.4101,2.3923,2.9505,2.1449,3.3948,1.0626,1.0399,1.2112,2.0825,1.3633,1.4322,2.3265,0.8171,2.563,0.9766,1.7939,0.1586,1.9965,1 
0.6413,-1.2696,2.1576,0.1983,1.3369,1.6734,2.4939,2.7054,1.4942,1.4219,2.6754,2.0337,3.1518,0.9066,1.7577,0.119,3.6778,0.7265,0.6188,1 
-1.4416,1.685,3.0825,3.0598,1.6146,0.9348,1.2875,3.4595,2.503,2.2964,2.4196,3.7516,3.0662,0.192,2.6997,2.3503,3.1194,1.2939,2.5039,1 
0.3369,-0.8278,2.2779,1.4582,-0.4167,2.5553,0.9156,1.4858,1.7449,0.0875,2.6231,2.9135,2.9281,1.8603,2.8893,2.2601,2.1862,1.9708,3.3978,1 
-0.4339,-1.0983,2.8546,2.6536,3.0674,0.132,1.1705,0.9444,2.2632,2.0296,1.9191,2.133,3.9948,0.699,1.3006,1.0847,1.6134,1.7972,2.92,1 
0.2971,0.5052,3.1202,1.4932,1.2349,1.7388,0.935,1.513,2.269,3.6842,1.0337,3.0269,2.1834,-0.1177,1.0491,2.715,0.5535,3.7271,2.3017,1 
0.2388,0.7821,2.1368,2.5617,2.8844,1.7384,-0.0878,2.9581,2.8741,0.4575,1.2403,1.698,2.7018,1.7157,1.4368,0.4146,1.6748,3.1947,1.7483,1 
0.2581,-1.2436,2.4471,0.5958,0.4991,1.7583,1.136,2.8209,2.7939,1.2242,4.3726,0.7635,1.3089,1.6704,1.0958,2.0344,1.6064,1.3274,2.0883,1 
0.6066,-0.5048,1.8441,1.0612,2.0947,2.8473,1.7762,0.4033,2.9013,2.687,2.0418,0.7488,1.6731,2.4208,1.8934,2.5863,1.2418,1.8943,2.381,1 
0.7061,-0.1369,2.9063,0.3044,2.0077,1.5086,2.2917,1.2576,-0.6593,3.9421,0.03,1.3471,3.3393,2.3923,2.96,2.5159,1.3446,1.2786,4.1668,1 
0.8732,-0.104,-0.1063,1.3421,3.681,2.3166,2.2968,1.6779,0.3842,1.1339,2.0814,2.3861,0.8374,0.8796,2.1309,0.744,1.4921,1.2111,2.3972,1 
0.0676,-0.2675,2.6795,2.6322,1.4336,0.3533,1.6082,2.2358,4.663,1.6847,3.1672,3.5857,1.5899,2.4841,2.4117,1.7577,1.2239,2.3909,0.9702,1 
0.6923,1.2193,4.8888,1.8111,2.3595,2.1248,2.8333,1.1295,3.4101,1.7649,2.5112,3.4882,3.1083,2.038,3.6116,2.2781,3.3611,2.786,3.427,1 
0.313,0.5026,1.9926,2.9862,1.0694,1.4021,1.7744,0.9798,1.046,0.4886,2.8499,1.4825,2.4953,0.1176,1.6373,1.1558,3.166,1.8802,0.8159,1 
0.7458,-1.1895,2.7799,0.3913,1.0927,2.4392,0.7116,1.2278,0.8016,2.371,1.6377,2.3095,2.1908,3.2501,2.7818,1.544,2.0241,2.5632,2.0399,1 
-1.0615,-0.9321,2.8969,3.2135,2.4413,0.8281,2.8004,3.2582,2.1044,1.4016,2.2653,2.4654,2.1392,2.2513,2.4227,-0.3601,2.8841,0.0573,3.0638,1 
-1.7962,-1.3378,1.2908,2.213,2.2554,2.7504,2.5354,1.2033,0.6025,1.392,2.5943,2.447,1.2362,1.4572,1.2085,2.9271,1.8874,1.6299,2.3363,1 
0.914,1.1915,4.4765,0.2067,1.3143,2.3418,-0.5503,2.5622,2.9659,2.0125,0.7859,-0.9515,3.7705,0.8645,3.4733,1.4006,2.2934,1.1099,1.246,1 
-0.5635,0.5826,1.0605,-0.6429,1.2645,2.0662,1.2323,1.1952,1.731,2.3757,0.4063,4.0781,2.849,2.0018,1.4517,1.5567,1.4918,2.3239,1.7738,1 
0.5309,-0.2372,3.2411,2.095,1.0228,2.433,3.5265,0.8901,3.3632,-1.0352,1.6504,3.3933,2.7757,1.8398,1.385,0.9005,0.6031,0.0682,2.743,1 
-0.1412,0.0561,1.8,1.5769,3.2954,1.5974,1.7067,1.8416,2.1104,2.8147,0.3092,2.1902,3.1165,1.3926,4.9289,3.3653,1.4705,1.3468,1.3841,1 
0.1466,-1.7967,1.3402,0.9648,2.606,2.8265,2.8978,3.6856,2.7167,1.1662,2.0158,1.7874,0.7612,-0.1663,1.3545,1.7342,2.4689,1.6772,1.7705,1 
-0.3948,-0.7581,2.2331,1.4434,0.9088,2.6934,3.0694,4.0068,1.1732,1.5158,2.6595,0.4762,2.7415,1.1311,4.2026,0.6542,1.9302,2.9428,2.4462,1 
-0.4026,-1.2956,2.0548,3.3862,1.4348,3.0159,0.7009,2.7309,1.9572,0.3116,3.2465,2.1233,2.1699,1.3336,3.8483,3.778,1.6748,1.9797,2.682,1 
1.3245,-0.1854,2.4225,1.7279,1.4142,2.4417,1.7281,2.9968,2.3469,1.8559,2.1157,0.8819,0.0135,0.2008,2.8543,0.6099,3.433,2.2119,3.516,1 
-0.3239,-0.3645,1.0245,1.8505,2.8438,3.2311,-0.3362,0.679,1.453,0.8428,2.2937,2.7857,-0.3852,1.8069,2.9595,4.1464,2.1784,2.6225,2.4934,1 
-1.1903,-0.6625,2.6994,2.6512,1.1443,0.0725,1.4998,2.3732,1.1612,0.3677,1.447,0.991,0.4522,1.4723,3.8673,0.3732,2.0532,3.6871,1.8005,1 
0.2844,-1.0836,3.2339,0.9469,3.0068,0.5539,1.2377,0.5685,0.7042,1.7898,0.5117,1.5401,2.1886,0.411,3.2386,0.8827,4.774,1.6476,1.8476,1 
-1.1893,-1.926,2.5355,3.0517,3.433,1.5847,2.1231,3.2815,1.7088,3.5316,1.179,3.6104,3.2395,4.1388,2.4835,4.0365,3.154,1.4817,1.3462,1 
-0.7221,1.3612,2.289,2.5463,2.5809,1.1128,1.4148,0.376,1.4957,2.5516,1.7614,1.8973,3.9359,1.6006,3.1348,1.7336,1.5034,-0.0175,0.612,1 
-1.1826,-0.4525,1.3242,1.0383,2.8658,2.272,1.77,-0.0309,1.7126,3.5288,4.2152,1.3952,2.5558,3.6831,1.5692,0.7178,2.9691,1.3636,2.1013,1 
-0.8076,1.2933,3.15,1.8128,0.9119,2.2739,2.5339,1.9052,1.7108,2.5831,1.8375,2.6178,1.8576,2.3794,1.6965,0.9296,2.589,2.8043,2.7705,1 
-0.7718,0.3043,2.6149,2.6165,1.6972,1.2412,1.4735,1.1968,3.1665,1.4038,1.4856,1.4385,2.7316,1.9556,3.8451,1.2479,3.0766,2.3905,1.8315,1 
0.7164,-1.6549,3.2238,2.3121,2.2115,3.1237,2.5459,2.691,2.9763,-0.2745,2.0262,1.7819,1.205,3.1699,2.6955,2.422,1.9311,1.9931,2.8279,1 
-0.8577,-0.7219,2.3897,1.5634,1.6111,1.7526,1.717,2.4261,1.6852,1.8281,1.0747,3.1015,2.049,2.2602,1.0918,1.4465,2.1755,3.2152,0.2931,1 
0.8688,-2.5768,2.4549,2.72,2.3355,3.5803,1.476,0.8439,1.8595,1.2427,2.5098,4.042,2.4071,2.7144,2.5111,2.0982,1.8881,2.764,2.5831,1 
-0.3874,-1.8489,2.6958,2.2223,2.319,2.7547,1.4131,2.7403,1.5065,0.3408,0.1134,2.6194,1.1834,0.0333,1.3854,1.6709,2.4775,2.8715,3.1751,1 
-0.2313,-0.215,0.8044,0.9394,1.0404,1.6083,3.4651,3.2837,2.4971,1.4459,1.8379,1.9716,3.6575,1.6618,2.077,1.6318,2.0467,1.4872,1.8481,1 
-1.2873,2.2507,0.588,1.9069,2.6802,1.9117,2.2469,3.2179,2.0771,2.316,2.3598,2.6618,1.0134,2.9839,2.8837,2.0485,1.8581,2.3785,2.6601,1 
0.7987,-1.5659,1.8079,0.525,1.6098,2.9281,1.1227,3.2354,2.122,0.1998,1.9024,2.0539,1.7694,3.2439,1.2237,0.6131,0.607,1.4748,2.4196,1 
0.1161,-1.0853,1.8855,3.5624,1.7423,2.7064,2.5053,3.5596,-0.1507,1.1324,2.8788,4.5347,1.9381,2.0945,0.4011,2.7349,3.8214,0.9133,1.9012,1 
-0.4891,0.5384,2.0784,2.1947,0.9906,3.7118,2.1318,3.483,3.1404,2.876,1.8635,1.9601,2.8522,1.1304,2.4018,3.0989,2.7676,2.5579,3.1985,1 
-1.2946,-0.5864,0.9275,1.394,3.4164,2.9686,2.281,1.8286,1.0371,3.7729,1.3652,3.721,3.3588,1.1845,2.7617,1.0373,2.8157,1.1094,2.8334,1 
-0.2075,0.0855,2.1439,2.7717,2.4961,2.6277,2.3962,1.6939,3.6912,1.2224,2.1598,3.6098,2.4949,2.2273,2.2692,1.8826,2.7044,1.0744,0.3018,1 
-0.8378,0.1711,2.2941,-1.5353,2.7942,2.761,2.4001,0.2912,1.3083,2.3727,1.3189,0.0439,0.9013,1.7617,2.6793,2.6079,1.8834,1.7095,1.1001,1 
-0.062,-1.1134,1.0681,0.9245,3.0155,1.4807,1.4978,2.8747,1.8092,1.6005,1.5924,2.2264,4.5129,2.5179,0.3887,2.7425,1.5321,2.4025,2.8414,1 
2.6572,1.8735,1.3723,2.6099,2.4633,3.6876,1.3155,2.0201,0.5597,1.0013,0.7393,1.349,1.5213,1.769,1.1347,2.6862,3.9273,2.0572,1.985,1 
-0.7851,0.5273,3.1971,1.8539,2.7296,2.634,0.4372,1.6912,2.565,1.5155,0.3311,1.4839,3.8058,2.283,1.2511,1.5579,-0.9425,0.9191,1.0088,1 
0.3673,0.5873,1.9326,1.8963,3.8687,1.8571,0.6549,1.9157,2.8898,2.9,2.5972,1.6522,1.5965,1.709,1.4324,3.604,4.3008,0.276,2.0915,1 
0.1458,-0.4431,1.2853,3.7253,2.6117,1.8915,2.0013,2.965,0.9244,2.5112,1.6005,1.9414,2.184,0.8802,1.2708,2.2823,1.2817,1.4895,4.4847,1 
0.6696,1.3574,5.4485,2.4533,1.341,0.7562,2.7335,1.4175,1.7272,3.0466,1.7332,1.5663,2.1036,1.9828,0.8638,2.155,0.6591,1.0294,4.4711,1 
1.0173,0.4351,1.8915,3.2213,2.8336,1.9396,4.397,2.2892,0.717,2.0068,1.1312,2.7622,2.7299,-0.4174,0.9274,3.1405,1.581,3.6349,0.5612,1 
-0.716,0.9998,1.2266,1.997,1.7262,1.5746,2.0783,3.0618,3.2042,3.3603,2.0237,2.8806,1.27,2.3709,3.632,2.8755,0.4307,3.0477,2.4658,1 
0.0546,-0.279,1.7068,1.7855,0.4933,2.8423,1.2139,2.4628,1.3157,0.6231,1.3606,2.2841,0.7602,2.8776,0.5511,-0.5175,2.9981,0.7749,3.003,1 
-0.7887,-0.8539,3.1018,2.4796,2.5187,2.6784,2.5627,-1.5441,3.038,1.6423,3.0017,1.1228,-0.2974,0.5859,2.2859,1.9287,2.8819,2.4788,4.8118,1 
0.5537,1.1336,3.3962,2.9379,1.3475,2.5524,2.8961,2.0889,2.4832,2.5164,1.166,-0.1376,3.2614,3.1822,2.2412,2.3003,0.9136,3.0954,3.7726,1 
-1.007,-0.1788,3.4464,1.6284,3.1644,1.9692,1.3902,3.0203,1.914,1.7955,0.7712,2.7826,1.5816,2.175,0.8119,2.4138,3.3296,2.5538,3.1048,1 
-0.0667,0.3957,3.1987,2.5948,-0.0625,0.9886,2.8379,0.9856,2.1317,2.7167,2.277,2.2897,1.4187,1.3777,1.0062,2.6567,1.3513,2.5302,2.0636,1 
-0.168,1.1136,0.9342,2.4508,2.5414,2.2863,1.9566,3.0115,2.7344,2.4255,0.9459,1.256,1.977,3.1854,2.2357,2.3251,0.9778,0.5983,0.8181,1 
-1.9781,-1.6299,2.1155,1.7086,4.9404,1.37,1.8384,0.7659,3.4944,1.7879,1.4082,1.9326,2.5682,3.1974,1.2796,2.2738,0.7865,3.2908,2.1478,1 
0.4022,0.7261,2.9673,3.7439,2.4527,2.4101,3.5301,1.13,1.804,2.7513,1.9639,2.3291,1.5887,2.0272,2.9834,3.0623,-0.1499,3.2915,1.1226,1 
0.1801,1.1813,3.8323,0.3151,0.5311,2.7186,1.8227,1.5935,0.9378,2.1022,4.0682,0.9751,2.7263,3.813,1.7817,0.9907,3.0214,2.4426,2.3087,1 
1.7191,-0.5581,2.2172,2.3132,2.0691,2.5194,1.0306,1.8131,2.0619,1.343,1.977,1.7305,1.9307,0.4327,3.2072,3.3268,3.295,2.4798,1.2609,1 
-0.8495,0.2704,1.2301,2.8324,2.7875,0.7111,0.8684,1.1569,1.4769,2.2194,0.7706,2.9696,3.54,2.3243,0.8072,3.5553,0.9913,0.9795,1.7571,1 
-1.4084,0.4473,1.6244,2.2559,-0.4023,1.8177,2.9313,1.5939,2.4119,2.7298,1.1615,0.4125,3.2628,2.3319,1.096,-0.3039,2.633,1.005,1.4095,1 
-0.6242,-0.6995,2.7091,2.9496,1.1303,0.6973,1.4218,1.6933,1.7152,0.8405,1.5074,1.7544,2.9617,2.1762,2.9771,2.5502,3.4952,2.9654,1.4424,1 
1.2836,-1.2785,1.798,1.2443,2.116,1.1184,1.5338,1.2324,2.0507,3.7852,1.1224,2.0785,3.2862,2.0076,0.9424,1.2392,1.7126,1.027,1.3889,1 
0.0664,-0.5093,0.9528,1.9753,2.1821,2.779,1.9279,2.4266,2.9813,2.582,1.5463,1.0362,3.2396,2.2726,1.2851,4.2227,3.2969,3.7219,1.9018,1 
-0.0305,-1.0828,1.2654,1.6688,1.0619,0.3471,1.49,0.7524,2.6649,2.3532,1.8589,1.4584,2.3381,1.2207,0.6315,1.9274,3.3754,3.3073,2.497,1 
0.4735,0.6357,2.105,0.5612,2.3887,3.589,1.7529,2.9088,1.7929,0.9553,2.6342,3.1613,0.8682,1.7064,1.0488,1.8714,-0.1551,2.7972,1.9354,1 
-1.454,-1.1563,3.8243,1.0061,1.554,2.4143,0.74,1.2081,2.4837,2.009,0.7263,2.4882,1.1935,2.2746,3.0094,3.6422,0.9773,2.954,2.9199,1 
1.5884,-1.28,1.5889,0.6999,1.8924,1.7091,3.4717,0.2095,2.5657,3.796,1.7036,2.5548,1.6676,1.6029,1.4733,1.4333,2.5535,1.7333,1.9946,1 
-0.2046,-1.61,2.9151,1.986,3.2115,0.5766,3.2812,0.6541,0.7466,2.6571,2.5414,1.6419,1.6416,2.6345,4.0448,1.851,0.9888,2.4946,2.1545,1 
0.0992,-0.0658,2.4109,3.5838,0.2673,1.8744,0.9697,3.7039,2.3986,0.4928,1.9271,2.628,3.9118,1.075,2.1346,3.1452,2.8207,-0.9716,2.2429,1 
-1.1597,-1.644,4.4612,1.1177,1.824,2.7877,4.2544,1.1411,0.9639,4.1152,3.4101,4.0832,0.6225,2.5285,3.1483,1.6907,1.2208,0.9968,2.5754,1 
0.3735,1.0597,2.1037,2.8096,1.1312,3.0183,2.8564,1.2507,2.2122,2.8977,2.7316,2.478,1.7145,2.6701,2.6852,2.36,0.8842,2.513,1.5344,1 
1.1076,1.0503,3.2342,1.3451,1.8394,0.3213,2.5465,3.9559,1.9829,1.4842,3.6547,0.4104,2.8826,2.4819,1.3523,1.8206,2.1055,3.9322,3.6153,1 
-0.3008,0.5161,2.3966,3.4916,2.6664,0.6638,1.8374,1.5313,2.8225,2.9241,1.7821,0.9445,1.1642,2.1026,2.2708,3.2462,1.0169,4.1648,0.1017,1 
-0.4035,-0.4821,1.8867,1.9191,2.3969,1.5053,2.0114,1.2816,1.9506,0.9104,1.7155,1.3117,1.8432,1.548,2.3098,0.5304,1.7051,0.3008,1.5006,1 
-1.198,0.8184,1.3075,0.4973,1.9395,0.5181,1.6005,1.2566,1.443,2.656,1.7751,3.2519,0.454,2.9659,2.8531,1.4663,2.2778,0.9486,0.7961,1 
-0.1274,0.9787,1.413,3.1038,1.7886,1.1956,-0.0308,2.6844,1.9898,2.8502,2.1009,2.1345,1.7492,1.3416,2.0828,3.5649,2.8765,1.2457,1.5635,1 
-0.4211,1.3927,2.5626,1.9532,0.5631,2.7164,0.6884,2.3959,1.4602,1.1281,2.4812,2.8836,1.6425,1.4796,2.6768,2.1858,0.5443,1.7669,1.5225,1 
-0.2174,-1.2992,1.8333,3.2809,1.4929,2.1182,1.3335,1.5064,2.4759,2.4755,2.3985,2.3816,2.9636,2.4499,1.9931,0.9678,1.3178,1.448,3.1913,1 
0.0799,-0.4813,1.201,1.708,2.1829,1.729,1.4757,1.9808,3.8601,1.6609,2.916,1.98,1.8431,1.3817,2.7277,3.7467,2.9929,1.6562,1.1612,1 
-0.6099,1.0203,1.79,3.9079,1.9073,1.5453,1.3589,2.0333,0.1613,1.8434,1.6383,1.461,3.0834,1.3348,1.5653,2.2885,1.2818,3.0314,1.9599,1 
0.4363,1.618,0.8396,0.853,1.6881,2.6112,1.0423,2.8898,1.8378,1.7803,2.6491,3.0731,1.5538,3.3306,1.6002,3.321,1.225,2.1145,4.1925,1 
-1.0611,0.8615,1.3063,1.5315,1.2666,2.0001,0.8053,1.0235,0.9686,1.8434,2.4083,1.5587,3.3745,1.6648,2.992,0.4451,2.6274,1.0211,2.6211,1 
-1.4165,-0.6863,3.8425,2.3276,2.3515,1.576,2.3945,0.82,2.1937,1.8532,2.0372,2.742,0.8532,0.9371,4.9282,0.9435,1.8341,0.8531,0.4009,1 
1.2176,-1.1726,3.4498,3.5019,2.0743,0.9834,2.583,3.9914,3.7133,2.8534,2.5827,1.778,1.8159,3.8263,0.9066,0.3716,2.383,2.2701,2.2753,1 
-0.1123,-1.0303,3.3862,1.5671,1.2218,2.7735,1.4545,0.6589,1.2859,0.6766,2.3243,1.0522,2.5143,1.25,1.5033,1.1731,1.0988,2.5293,0.8207,1 
0.3556,-1.3677,1.3423,1.7478,0.7599,2.0518,2.0914,1.1666,1.3712,2.493,2.9094,2.6105,1.9138,2.0356,2.6252,4.3429,3.7016,2.0141,2.4814,1 
3.856,0.5302,1.2547,2.2339,1.4569,2.0476,2.3376,2.445,1.084,2.1988,0.8418,1.7181,1.6996,0.6675,1.3701,0.864,3.1608,1.2942,2.8756,1 
-0.2687,-0.5035,3.0638,1.3434,2.0926,0.7946,0.3137,3.117,0.8552,3.6157,1.0411,1.3579,1.7962,1.963,1.2978,3.657,2.8665,0.388,3.4871,1 
0.945,-0.0328,3.2199,0.9948,3.1681,4.1432,3.7435,1.5946,3.1524,2.2366,1.1533,0.9599,3.1799,2.9341,2.244,0.3561,1.9411,2.9073,0.2346,1 
0.7334,0.6443,3.1913,0.8005,3.6591,1.7,2.1158,0.0777,1.0855,1.5296,1.9792,1.4677,1.0408,2.4238,2.299,2.2244,2.4879,0.9457,1.0144,1 
0.876,-0.8493,2.0684,0.4118,1.822,2.4413,1.8455,1.3224,1.9841,2.8947,1.6893,1.732,1.3055,0.5299,1.0287,1.9474,0.1995,1.4594,2.5186,1 
-0.1994,0.4175,0.7808,0.7775,4.4233,2.6195,2.2062,1.2308,2.5155,1.5978,0.5066,2.2366,1.0087,1.6168,2.1193,3.7554,2.8635,2.3657,1.4867,1 
-1.0176,-0.7578,1.3314,2.4585,2.3554,2.0432,3.4993,2.0316,1.3725,0.5756,2.2036,2.3268,1.2734,0.5414,2.4354,2.3675,1.8278,0.7278,4.167,1 
-1.5565,0.6885,2.3858,3.0164,2.5864,1.6257,2.6078,1.5996,1.8856,2.1096,2.3468,0.802,3.3006,0.4327,2.7445,2.4063,1.637,2.8681,3.0017,1 
0.1853,-0.7009,2.6609,0.5905,0.4629,3.6103,3.0383,2.1864,2.0903,3.4397,2.5761,1.1119,2.7795,1.2714,0.7295,1.6161,2.6691,1.3073,3.0173,1 
1.6834,1.0774,3.3901,1.751,2.0336,0.3231,-0.5489,1.0965,1.2688,3.1845,2.2421,2.8938,3.7032,0.2568,2.0501,3.1119,3.3688,1.2966,2.2481,1 
1.879,-0.0235,0.6029,1.9951,0.1938,1.3282,2.828,4.4098,2.0745,2.828,1.5769,1.754,0.8474,3.2481,2.1879,2.1572,1.9095,1.4546,2.4534,1 
1.9162,0.0428,2.2449,2.4605,1.0328,1.9375,2.0969,0.5572,2.3308,2.5139,3.4295,2.423,2.4886,2.0166,1.4775,1.8283,3.188,0.5724,1.9066,1 
0.4793,-1.0036,3.5852,1.3022,2.4956,1.6867,1.9207,1.5605,1.3033,3.9362,1.0667,1.8149,1.6155,0.8833,1.1463,0.6522,1.8502,3.7999,2.1185,1 
0.9091,-2.3822,2.2984,3.5816,0.833,1.5985,-0.151,0.4095,3.4383,1.4537,3.3283,2.2974,1.5035,1.5064,2.4763,1.5624,2.8662,4.1451,2.2345,1 
0.2105,-0.1885,2.6033,0.974,0.8929,3.331,2.7154,0.6032,3.1999,1.3129,2.5066,1.5085,2.619,2.8893,0.9202,1.2261,3.6685,2.4516,1.1916,1 
0.31,1.4169,0.8754,2.7284,0.2163,1.6084,2.5626,2.7177,1.7966,3.4298,2.5584,1.267,1.9213,2.7792,0.1968,1.7622,1.9774,1.8122,1.2445,1 
-0.557,-1.1322,0.8247,2.4764,1.6738,0.4727,2.0639,2.7179,-0.0142,1.8737,1.6417,1.7417,0.6614,3.1737,0.9824,1.5596,2.5832,1.6906,1.9881,1 
-0.5898,-1.1002,0.6664,2.7278,2.8522,1.7079,1.3663,3.9394,1.7529,2.717,3.7987,2.4384,4.1599,2.625,3.1209,0.3993,4.4948,1.3626,-0.3214,1 
-0.1954,-0.509,3.2798,1.9735,2.576,2.5874,2.2488,2.1543,3.0124,1.7863,1.1859,1.7504,1.9265,3.0346,2.662,2.9087,3.9215,2.587,-0.0206,1 
0.7477,-0.5836,0.4274,1.5894,3.3283,1.9254,1.4656,2.4026,1.385,1.9449,2.4553,0.7825,0.7211,0.21,3.6022,2.2169,1.253,2.8045,1.3352,1 
0.3273,-1.7566,0.6893,1.6057,1.6578,0.7422,3.3926,1.3032,1.6774,2.8123,1.9058,3.1943,1.6516,0.6032,1.5885,1.5586,2.4391,0.8938,2.3646,1 
1.9512,0.5715,2.9043,1.4797,1.2282,2.0931,2.6847,1.6727,2.2418,2.1317,0.3898,1.1178,2.1797,1.8292,3.131,3.6824,3.5414,1.1555,1.395,1 
1.5217,-1.3064,2.023,2.7961,2.9295,3.5017,2.6055,0.9849,1.5994,1.014,1.3937,2.3882,3.0585,0.9822,1.6311,2.4787,2.4016,2.2053,2.3987,1 
-0.813,-0.4218,0.7794,1.5476,0.5555,2.1875,2.4807,2.8777,0.829,2.5394,1.2486,1.2287,1.3089,1.9244,3.5422,2.9116,1.5906,0.8296,1.6302,1 
-1.2793,1.1295,1.2328,1.3688,2.04,2.7315,1.0925,2.9319,0.7925,2.8495,2.0748,1.6352,3.5398,2.9972,2.2454,1.4859,2.9669,-0.1712,1.1527,1 
-0.1929,-1.779,4.3748,2.7867,3.4841,3.7067,3.0236,4.1772,2.3436,2.4325,1.7633,1.9135,1.1003,-0.3454,2.9027,2.7427,3.9661,1.6043,1.8067,1 
-0.6597,-0.7104,2.4058,3.2122,2.5582,2.2397,3.2536,0.8298,2.4508,1.3809,2.8687,1.5653,3.2947,2.7023,3.5404,1.5201,0.8503,1.5993,0.7509,1 
-0.1304,2.7202,0.6842,1.7367,0.7799,1.811,1.2828,3.0914,2.302,3.0417,1.8468,1.2731,0.8177,1.0711,1.1066,2.1589,3.2579,0.619,1.8882,1 
1.0135,0.8643,0.7102,3.4696,1.0827,1.0188,2.2611,2.0752,0.4395,1.443,1.0613,1.6553,2.8242,1.3224,1.667,2.4702,2.373,1.0709,2.6742,1 
-0.6127,-0.1792,1.2169,0.1927,1.38,0.7675,3.2897,2.3805,2.8107,3.6427,2.065,1.8452,3.7433,1.243,2.2822,2.1911,3.7915,2.9942,1.7009,1 
-1.0391,-0.2165,1.2938,1.9648,1.5921,0.2335,1.9518,1.2287,3.0691,3.2984,2.8867,0.7966,2.2418,3.0806,1.3916,2.3779,2.7652,2.0883,2.5597,1 
-0.6088,-1.2267,3.3975,1.4697,1.1107,2.7365,3.317,1.6695,1.6908,3.5125,1.6218,1.2926,1.1684,2.3976,0.987,2.8137,1.4287,0.4478,2.7534,1 
1.2746,0.7452,1.5703,1.9497,1.191,1.6966,2.4348,0.9955,-0.1269,2.7862,1.0366,-0.3883,1.6592,1.8633,3.0134,1.6569,1.1413,1.7626,2.6111,1 
-0.3073,0.7773,0.5766,2.357,2.9982,2.8781,1.8687,1.278,2.3111,2.1115,2.4491,-0.2844,0.465,1.5994,2.5061,1.536,0.9809,0.9544,1.8905,1 
0.9434,0.3052,0.634,3.0572,0.8014,1.7658,1.8445,1.4825,0.9913,1.6764,2.6317,1.0478,1.6911,4.0913,1.2744,1.637,2.2975,2.0112,1.7776,1 
0.3249,1.5295,1.445,3.2649,4.7751,1.1923,2.8874,2.1157,2.5207,0.9471,2.552,1.7771,2.173,2.5798,1.5514,3.1095,0.7444,1.6918,2.642,1 
0.2182,0.3551,0.3416,1.6713,2.0094,1.6398,2.8865,1.8819,2.2597,2.4584,1.3005,2.785,3.1572,0.0537,2.2437,2.8731,0.963,2.2538,4.2879,1 
-0.6504,-0.4513,0.9838,2.144,1.649,3.501,3.4241,0.4307,2.3688,1.8733,0.4582,2.8097,3.1546,2.4224,1.839,2.6243,0.4256,2.2678,1.2494,1 
0.1091,0.6914,1.7487,2.9582,2.4398,1.854,1.262,1.356,0.9834,4.5113,2.3898,0.8517,2.8192,3.1565,2.6771,3.218,0.7742,2.5926,3.1863,1 
-0.7132,2.6832,4.1658,1.3709,2.8754,3.2076,1.2527,2.0889,1.4985,1.1392,1.5329,1.364,3.7211,2.0175,2.0341,1.2392,3.1956,2.7744,0.6886,1 
-0.3718,0.7454,2.8772,2.5836,1.7873,2.2433,3.3457,1.9045,1.6582,1.3195,2.4613,2.425,2.7764,0.4051,2.3926,1.6039,2.3518,1.4532,1.9248,1 
0.7204,-1.7887,1.5056,1.0989,3.0933,3.7621,0.3094,2.7062,3.8337,2.7018,3.3013,3.5727,2.2783,3.5375,2.6404,4.6148,2.1279,2.8287,1.4863,1 
-1.1991,0.0214,3.2524,3.1988,2.2342,2.1865,1.6541,3.4654,1.8973,1.7849,0.5276,1.6041,1.9838,3.7693,1.8493,1.9101,2.1397,2.8547,1.9984,1 
-0.6428,-0.7826,2.789,0.8126,1.9666,3.2874,2.5714,2.972,1.4291,0.4163,0.7489,1.5644,0.6778,2.2501,1.3881,-0.6776,2.3368,2.0184,1.6221,1 
0.177,-0.9342,2.0052,1.7584,2.2239,1.8966,2.4385,1.5424,2.4802,2.5627,1.9384,1.304,2.6628,2.6481,2.0981,2.5422,3.4447,2.1147,2.5142,1 
0.053,-0.2427,2.3033,2.4131,3.0493,3.3296,2.1372,2.7393,0.709,2.2688,3.148,2.7828,1.0336,1.9134,3.1563,0.3728,2.0887,0.9956,1.1671,1 
-0.2276,-1.5568,2.6398,1.9014,1.1342,2.5112,3.596,3.8912,3.5279,3.4074,1.7491,1.5062,2.2768,1.5189,3.8842,1.7,3.8053,1.1583,0.7264,1 
-1.6564,-0.1657,1.4608,1.6277,2.5477,1.8722,2.3524,0.6496,2.3882,2.5205,-0.1808,2.7964,2.3231,2.4133,0.5894,2.7525,3.6197,1.6906,2.5188,1 
-1.3884,0.5138,0.6076,2.9446,4.2599,0.8663,3.9867,1.2352,1.641,1.6681,-0.8706,2.5829,1.6374,0.6457,1.7604,1.0965,1.9193,1.3388,3.3522,1 
1.2593,-0.6573,1.2412,2.2027,3.3559,1.1275,2.1797,0.4754,2.4752,2.7949,3.0802,2.0414,2.5517,2.0967,1.8462,1.9295,3.7457,2.7953,0.3541,1 
0.2413,-1.5441,1.4396,3.0905,4.1074,2.6072,2.4387,2.6299,1.4773,0.9718,2.199,2.8594,3.1681,0.1675,2.1012,2.8931,1.8028,1.1855,1.5976,1 
