Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
7.6049,2.6713,2.8048,1.6085,2.8399,3.7807,2.4739,3.5773,4.0407,0.0695,0.9069,1.2319,2.5844,1.7912,2.1669,2.0926,2.8634,3.1275,3.6713,1.6071,2.0006,1.6506,-0.2451,2.1912,1.3826,3.0426,2.0172,3.2979,2.7333,1.7621,1 
8.3741,2.4955,2.4329,2.0064,4.0324,2.3458,2.288,2.2687,1.889,1.4862,0.4592,1.8525,2.0406,2.7477,1.1793,2.0207,2.4872,3.4028,2.2168,3.7368,1.382,2.7299,1.8339,0.2557,2.2758,2.6148,1.5562,3.8792,1.6931,2.7351,1 
9.1697,2.3957,2.4476,1.1442,1.1939,3.3794,2.1302,1.5307,0.6093,3.2787,2.8765,1.5386,1.6345,0.8188,0.8828,3.895,2.3899,1.8512,3.8308,2.1333,1.6763,2.2211,1.0223,1.8683,2.9484,1.4386,3.6642,1.7901,0.5867,1.618,1 
7.5322,1.7269,2.0839,1.1129,0.6887,-0.3164,1.2765,2.8506,0.4536,2.1559,2.2862,2.0978,2.9463,3.5147,2.0746,2.3721,1.5564,1.5361,2.4824,-0.1776,3.1886,1.8478,3.4207,1.27,3.8289,1.6417,2.3347,0.9333,1.6875,2.6417,1 
10.6301,1.0568,0.9661,2.9517,0.9282,2.9934,1.911,1.544,2.3772,2.8871,1.2158,2.5185,0.9036,2.7177,2.722,1.6776,1.7955,3.4956,3.5154,1.2846,3.2527,1.0049,3.1992,2.8202,1.5163,2.053,2.6163,2.1638,0.7396,2.3853,1 
7.8789,4.1797,3.8723,1.7769,1.0447,2.0386,3.0227,2.4559,1.0711,1.6721,1.8929,1.1869,1.6615,1.6535,0.8731,1.2211,2.5694,3.4011,3.8839,1.7795,1.7014,1.2353,2.9801,1.5049,1.0382,1.943,0.8335,1.74,3.4263,2.5348,1 
9.9228,1.773,1.9683,3.4587,0.4943,2.2656,3.0526,0.0489,2.447,0.993,3.8853,3.1076,2.0697,2.059,2.3659,1.8053,2.2628,2.1307,1.9236,2.468,4.7243,3.1021,0.1131,0.8152,1.0895,3.0358,2.4899,1.4457,2.0089,2.0912,1 
11.3917,2.505,1.6703,1.1029,1.3579,2.2782,1.0641,3.994,2.39,1.3988,1.85,2.9428,2.7181,3.532,2.217,2.0605,-0.6202,2.9145,3.0321,2.6053,0.3888,1.1262,2.1356,1.8619,2.6607,1.3503,1.9795,2.4924,3.0257,2.1019,1 
8.4972,2.791,2.7998,2.5457,2.1611,1.585,3.0244,0.9301,0.6127,3.4858,3.0104,0.4354,2.9674,1.0796,1.513,0.2866,1.8009,2.975,1.2578,2.7196,2.1546,1.0713,2.7021,1.7891,2.3583,2.2484,1.7099,1.5525,-0.7166,2.5311,1 
8.5552,1.8232,2.7235,0.9344,2.8062,2.3262,1.3552,4.2591,2.2344,0.9771,2.1343,1.8956,0.7133,1.0903,3.3541,1.8522,1.514,3.0841,2.8572,-0.3143,1.2838,0.8836,1.8269,3.0522,3.3857,3.1949,3.8316,1.4326,2.5511,2.5806,1 
6.7548,3.3934,3.1441,2.1741,3.0418,0.7457,1.4223,0.4311,3.0023,3.369,2.3958,-0.5056,1.7931,2.7838,0.8362,0.1358,2.9067,0.8364,2.6751,1.8516,3.0613,2.5339,3.689,2.347,1.6778,1.3572,0.7268,2.1694,0.8053,2.7639,1 
8.0394,3.017,1.6337,0.9013,2.508,3.2296,1.0027,3.0736,1.4851,0.888,3.1017,2.4916,1.1852,2.4924,1.4257,0.9037,3.2301,-0.3687,-0.6489,3.0789,3.1941,2.1961,2.5592,1.1145,1.8469,1.0636,0.8726,2.9305,2.3095,1.5465,1 
8.4052,3.3105,2.4172,2.2229,4.1085,-1.0762,1.2576,2.7684,0.7474,1.6812,2.7339,0.9738,0.5582,2.5793,2.4442,1.0058,3.2184,2.7125,2.1145,2.9581,2.1191,3.2571,2.3626,2.1931,1.8958,1.463,0.4338,1.7959,1.9555,4.32,1 
7.0468,2.1636,1.3486,3.1992,0.9909,3.2046,0.4166,3.1642,1.221,1.6384,2.1302,2.6151,3.221,2.467,1.5226,1.8647,2.4766,0.2927,0.0457,3.4759,3.1784,2.8302,3.7664,1.4029,0.9451,1.3018,2.0764,3.1959,0.833,2.587,1 
6.1672,2.576,-0.0043,1.0883,2.867,1.303,2.4142,0.9975,1.8862,1.5229,3.7367,1.8773,1.3706,2.829,1.353,2.7478,1.9662,3.2162,3.598,0.7497,3.3242,3.073,1.5139,1.9969,1.1372,2.1776,0.7482,2.2839,1.653,2.2439,1 
8.6739,1.8815,3.2364,2.5204,2.062,1.1495,2.4647,2.7105,1.3276,1.0409,2.5267,0.9632,3.4343,1.528,0.2404,2.6655,1.9579,3.5856,0.2952,2.5103,1.6175,1.4663,-0.8904,0.9116,0.8063,2.9001,0.4516,2.3658,1.9775,2.3676,1 
8.9739,3.4669,4.9116,2.9945,1.0489,2.386,2.3375,0.7376,1.3552,1.9501,1.7566,1.8912,0.6031,0.832,4.0432,1.429,1.4446,2.1723,1.4694,1.4678,0.5932,3.2936,2.1474,2.5845,2.4784,-0.0628,2.6547,1.6917,2.9712,4.8261,1 
8.9525,0.9045,4.0317,1.3145,3.2334,1.6215,2.3451,2.3845,2.5972,0.4262,-0.2811,3.3689,1.47,0.9984,0.7963,1.1714,1.3741,1.0908,2.7587,0.1115,1.8789,3.9124,1.918,1.876,2.3306,3.8918,0.7626,3.9402,2.4481,1.7764,1 
8.7146,1.964,2.8793,0.6339,0.4462,2.5308,2.3675,2.9838,0.8792,1.4012,0.0291,1.3258,2.433,2.4893,1.7791,1.9776,2.8616,1.1992,1.6312,2.3384,2.3114,1.2768,3.6069,2.0282,2.2364,1.6696,1.0154,3.6528,-0.2333,1.2106,1 
6.0566,1.6274,3.6759,1.2549,1.3571,1.7338,2.173,1.8256,2.7589,-0.1879,2.9148,3.5048,1.2042,2.4357,4.8853,4.0354,1.6749,2.856,0.8269,1.6943,1.8916,2.9483,0.3331,2.473,1.9515,1.3608,1.4409,1.2465,2.3058,2.5135,1 
7.3348,0.5491,1.7513,2.8532,0.7395,2.5263,2.3256,2.4691,3.3783,4.212,1.7268,1.7165,2.3267,1.2413,3.0242,2.0931,2.9886,3.5253,1.3859,1.3511,0.2287,1.4222,1.3672,0.6338,2.2519,2.7203,4.5729,1.1984,2.5925,3.294,1 
8.8963,1.9376,2.2128,1.6436,2.3853,1.8585,3.9612,1.1265,2.8032,1.0307,1.8882,-0.033,0.0163,1.2179,2.3712,1.1948,2.3038,0.5431,1.1084,1.1201,0.5536,0.0981,2.8842,3.4839,2.9219,2.2243,1.2334,2.7781,3.8933,0.7018,1 
6.2825,0.8876,1.7003,1.9256,1.7901,2.9789,2.5699,1.1203,1.6449,2.4557,-0.0332,2.5288,2.4591,1.6524,2.2188,0.6235,1.9347,3.2369,2.4655,1.9376,1.7625,1.7871,1.5336,2.1272,1.4169,3.3668,2.9799,0.5096,2.6763,2.0101,1 
8.8281,2.8904,2.2675,1.2536,1.1403,0.3139,2.429,0.3564,3.4555,1.6051,5.083,3.0556,4.3722,4.026,3.4745,0.7322,2.2282,1.5561,2.9521,1.3009,1.6758,1.638,0.1386,2.6817,2.0457,0.7562,1.9861,2.7121,3.2473,0.5791,1 
6.5376,0.4478,2.0606,4.1778,2.3738,2.8639,2.0483,1.8595,0.09,1.5263,1.6439,1.5856,1.2188,1.8147,2.1441,2.9825,3.8995,3.8683,0.3474,0.2886,0.2592,2.6925,2.5049,1.2041,2.6987,2.3772,2.0385,2.7684,0.4441,2.7352,1 
9.1465,2.2373,1.8499,3.2185,3.7264,3.1131,-0.1551,2.6652,-0.3123,2.8096,1.7964,0.1967,2.4285,3.664,1.707,1.6371,2.068,1.4551,3.0174,2.4303,2.8831,-0.3438,2.3041,0.7155,0.2166,2.2162,3.2308,0.3686,1.8167,2.0123,1 
7.6023,3.0841,2.7711,0.6918,2.8251,0.8794,3.1432,2.9687,2.4221,1.6547,2.3162,2.5771,3.5111,3.9336,3.8975,-0.0875,1.5047,2.1899,2.6803,3.2179,3.6418,2.8033,2.0972,0.8125,1.2923,1.4456,2.4396,3.2865,0.6424,1.5572,1 
7.1604,1.0161,4.7159,2.3857,2.5085,2.0905,1.2724,2.4564,2.6309,1.026,3.3409,2.4201,2.2995,2.2483,2.308,3.8217,0.985,1.5212,1.9962,0.4404,0.9767,3.7184,2.9257,2.0402,1.7203,1.2931,0.3236,2.2446,1.6634,2.3004,1 
7.2891,2.5974,3.5794,0.4989,2.2858,1.5318,3.6578,1.8204,1.6338,2.1775,1.8973,4.1315,1.9976,2.8246,2.6456,1.2986,0.8828,2.3138,0.9039,1.8675,0.7624,1.8594,1.6921,2.3349,2.0962,1.1691,0.6915,3.004,3.0546,2.0885,1 
6.4903,0.9423,2.2499,3.1561,3.0413,2.0251,1.7964,1.5499,2.2282,1.1216,2.7559,2.8758,1.8815,1.6607,2.8599,0.0597,0.951,1.7633,3.1989,2.8018,2.2098,2.4418,2.0339,1.399,2.3353,0.7119,2.5917,1.9517,2.4301,2.4694,1 
7.9372,1.9579,1.9397,0.7189,2.1989,2.0717,1.3278,3.7827,2.7962,2.07,1.5896,1.5263,1.1342,0.6771,2.763,4.1523,0.0723,1.1164,1.7365,3.3179,2.0879,2.0985,2.1382,-0.4256,1.903,-0.6674,2.7726,2.7087,1.1971,2.3895,1 
6.777,2.495,0.4738,2.5528,3.1454,3.0039,1.4974,1.7948,1.8608,2.7552,2.535,3.7934,-0.1468,1.0499,2.6813,3.3282,2.446,0.156,3.7134,3.5707,0.3599,1.3481,1.2261,3.269,0.9883,3.0843,0.4329,1.7343,1.7947,2.134,1 
7.8369,2.1326,1.3847,0.9844,3.5596,1.8876,3.4385,3.6965,1.3646,1.2982,1.0699,1.03,1.8453,1.6845,1.4394,2.8666,1.8286,1.419,1.6701,-0.1243,0.2911,2.0914,0.8292,2.0007,3.4396,0.8275,3.2262,2.2194,1.41,1.3036,1 
9.3874,2.6163,0.4214,1.4925,3.0133,4.0671,2.2486,1.4338,2.8529,2.3156,1.8673,1.795,2.7749,3.0944,1.094,1.6501,0.6522,0.7116,2.7972,3.267,1.6864,1.0094,1.388,1.9396,2.4448,2.4777,2.2115,2.2484,2.1873,3.2365,1 
9.8528,1.7974,2.5881,3.343,1.1357,1.746,2.109,0.8052,1.5228,1.2597,3.7068,3.0175,2.729,2.2676,1.9913,1.543,1.2503,2.4089,2.8058,3.3104,1.259,1.7886,2.8008,3.3106,1.9259,3.1182,2.4131,2.6907,1.9929,1.1112,1 
6.4081,1.7524,0.6163,4.2354,1.2628,2.6625,1.3564,1.8556,4.132,3.2314,1.0256,1.9891,3.84,1.3349,3.1922,0.8706,2.7172,1.9601,2.0638,3.1847,3.0092,3.9765,0.3955,2.9857,1.1662,3.0226,2.1992,1.5094,1.9826,1.7161,1 
8.6331,2.0016,3.1275,2.3787,2.8588,1.8054,1.4905,0.7771,0.5497,0.9433,0.5387,1.7309,1.0957,1.3637,1.6609,3.7404,2.8944,2.0913,3.0431,3.478,3.9505,0.3228,0.2906,2.8661,3.4505,3.3023,2.3224,0.7531,2.7478,2.8689,1 
7.6137,-0.8536,2.3711,3.0124,1.2062,3.4844,1.562,1.9776,2.4397,1.9421,3.0991,0.2424,0.3562,2.4592,3.0945,2.1363,2.1593,1.0242,1.7904,1.1527,3.0325,0.4331,0.831,1.7913,1.3988,1.469,1.8826,1.8668,2.3504,1.1841,1 
7.6159,1.1455,2.2322,2.2789,0.9954,3.9342,0.4636,2.8992,1.6615,0.4745,3.7786,2.1419,4.0102,1.1075,0.8262,1.6373,2.0712,2.0577,-0.6773,3.1699,1.1427,2.5399,2.163,2.7078,1.2035,1.8359,1.8176,1.8994,2.2667,-0.065,1 
8.5296,2.1477,1.7309,1.8335,2.8258,2.1756,3.0154,0.2464,2.3373,2.3791,2.7205,1.0695,2.669,0.6679,1.9459,1.8963,0.4922,2.1415,3.5427,2.6472,1.4539,1.2951,2.1195,1.1105,0.2361,2.9588,1.0231,1.0156,1.8649,2.1934,1 
7.8614,1.2865,2.2965,2.3428,-0.0534,2.326,1.9056,1.229,2.5586,3.1523,1.2864,2.5781,0.5195,2.5986,2.393,1.9124,2.9212,1.8393,2.169,0.6795,1.218,4.3399,2.3998,1.7815,1.7263,4.1291,0.5817,1.0559,2.5861,2.9531,1 
7.7912,4.086,2.1765,3.6548,0.9078,3.0817,0.924,3.6703,2.4215,3.1897,1.3403,2.194,0.9526,2.9617,3.4731,2.5091,1.8546,2.2791,3.0409,1.8941,1.4276,3.4014,3.02,0.3666,1.2544,2.0474,3.1399,1.6609,3.1436,3.4161,1 
8.5604,0.9292,0.2531,1.7674,1.8309,1.5116,1.1182,2.9515,3.2112,2.3841,0.5576,3.7108,1.986,1.6223,1.3891,2.2253,2.4496,1.6841,2.4117,2.4438,0.4815,3.6366,0.7216,2.6832,1.4809,2.856,2.7087,3.8335,1.0821,0.6109,1 
7.5281,1.1238,0.714,-0.2071,2.5807,4.1767,2.7899,2.71,1.0025,2.8344,0.0047,2.3042,3.2085,2.6345,0.9594,2.3476,2.3908,1.2061,0.7653,1.7858,2.2336,2.8479,1.8473,2.419,0.7058,1.5184,3.1004,1.9593,3.1653,3.2601,1 
7.5492,2.8053,0.9616,1.9293,0.6808,1.7963,1.7191,1.9252,3.6496,1.2301,0.832,1.4575,0.6934,2.8413,1.3739,2.5064,2.0957,2.2622,2.1474,2.6609,1.0297,2.5793,2.6571,1.3829,1.1842,2.6822,3.0194,2.9323,3.0438,3.0074,1 
8.2652,1.4235,0.1291,4.4139,1.2948,2.8281,3.4526,1.2125,1.9417,3.2619,2.2191,0.5971,3.3527,1.5235,2.3218,0.1427,3.0664,1.7821,1.7888,1.6064,0.6207,1.5799,1.6979,2.3404,1.3563,1.0863,1.7598,1.0775,4.5038,1.807,1 
7.775,1.568,3.2386,1.2024,1.2963,2.0223,1.9711,2.0672,1.561,1.9772,0.9943,1.7903,2.3749,3.2507,0.854,2.0036,2.5987,0.7496,2.862,3.2202,2.118,1.5603,3.005,1.8146,0.0222,2.7986,2.8236,1.7779,2.0838,1.7768,1 
6.8912,2.4215,2.9559,0.8688,3.812,2.6715,0.4225,0.2276,2.6925,1.9304,0.5274,1.7374,2.0204,2.8503,2.0122,2.6524,3.4084,2.8566,1.0949,2.6041,1.1587,4.0905,2.9649,1.9514,2.2668,3.1563,0.6582,3.6391,2.5431,0.8644,1 
8.7309,1.8469,2.6664,3.4447,1.0566,2.0134,0.3298,0.6921,2.6605,1.6934,-0.8179,2.6882,1.3007,1.3431,2.9597,1.6571,0.6479,1.2955,2.0907,0.6769,1.6275,1.2814,2.6195,2.011,2.4814,3.3151,1.4709,1.8838,2.4089,2.4769,1 
7.4412,0.7564,1.7049,2.6187,2.7242,1.0785,0.1467,1.6531,1.6137,2.794,2.3243,0.9694,2.2079,2.3967,3.2929,3.3792,1.5977,1.3404,1.5784,1.0264,2.6559,2.6098,1.657,1.6473,2.0256,1.0255,3.4117,2.9365,1.129,2.1282,1 
9.9731,0.9317,2.1948,2.6384,1.666,2.4448,2.262,1.2478,0.4958,0.875,2.4377,2.3385,2.1861,2.6711,1.145,1.554,1.3136,2.7928,2.4085,1.6772,1.8824,2.0735,1.4434,2.1392,2.5678,3.7032,2.9162,0.7801,1.4318,0.9707,1 
6.7695,4.0352,2.1397,2.5796,2.6658,0.3689,1.6357,2.3938,0.4234,1.9927,2.2582,1.7067,0.3114,1.8887,2.4042,1.1831,1.3986,1.2051,1.8004,2.3813,2.3462,2.7184,1.0837,2.5558,3.4502,3.1155,2.4425,1.5982,1.2983,2.1044,1 
9.5366,0.9781,2.6418,2.5505,1.3608,0.2248,1.0232,4.0755,2.7285,3.6175,2.0646,3.027,3.3637,2.8103,3.3424,2.2682,0.48,3.0983,3.1901,3.2898,2.4255,0.9633,2.5605,1.9349,2.4137,0.5596,0.7375,-0.0515,2.5575,3.6871,1 
8.8546,1.3522,3.1343,2.1735,3.9967,2.0045,4.39,2.6079,3.9061,2.011,3.2652,2.744,1.7273,1.4141,0.4572,1.8843,2.1703,0.6627,1.1664,2.8691,3.5073,1.6407,2.7078,1.6496,2.7782,1.3697,2.1544,2.2514,2.5096,2.7449,1 
6.999,2.0785,2.7311,1.6344,3.9089,4.0893,0.7522,2.8817,1.9663,1.6554,0.2374,1.2714,2.2344,2.9547,2.6362,1.7345,2.5989,1.7443,4.0914,2.9869,2.5364,2.7837,3.0291,2.8523,2.9987,1.6942,3.705,2.3158,4.1227,1.324,1 
8.4197,1.6317,1.7511,2.0915,2.1111,2.2996,1.111,2.7683,1.5379,1.4241,0.8852,2.4305,1.3154,3.0055,3.262,1.8897,1.644,1.0181,1.763,2.1712,0.4211,4.0047,2.1305,3.9548,2.4718,3.5941,0.9581,1.513,1.5577,0.9231,1 
6.9251,2.2236,1.3798,2.3645,2.4614,2.1006,0.9037,1.3976,2.4655,0.8891,0.7092,1.2934,0.4692,2.7796,1.9971,3.4911,0.7419,2.4667,3.2116,0.6085,1.6774,3.4555,1.0951,3.6917,0.8012,1.8619,1.544,1.9834,3.8431,2.2109,1 
7.9626,1.0457,2.6117,3.1946,2.4157,0.3494,2.928,1.2056,2.5671,1.8087,4.5026,2.4813,1.3378,2.0394,0.5893,2.5632,3.55,2.9393,0.3248,1.6663,2.6974,3.1411,0.6327,1.5228,1.035,2.8097,2.0111,1.6213,2.2537,3.0461,1 
7.4199,3.943,1.8916,3.4273,2.66,1.4563,-0.1152,-0.5935,0.7473,2.0329,-0.7248,2.0334,2.795,4.1058,0.3466,2.4288,1.3934,2.9894,1.2242,2.7415,2.7046,2.5213,0.9398,2.0508,0.7264,1.404,1.1298,1.8197,1.9027,0.7735,1 
8.8819,2.9864,2.8832,2.3748,1.9244,1.6623,1.75,1.0107,2.1418,1.3199,1.1957,0.7511,2.0884,1.7677,0.582,2.7082,2.2426,1.7464,2.8813,0.6832,1.289,1.9147,1.7121,3.5127,3.6807,0.7344,2.5458,-0.5071,3.4655,3.0004,1 
8.5874,2.6716,3.2696,3.6267,2.1903,1.0792,2.7285,1.2881,2.1135,3.1625,0.9126,2.566,1.7971,2.718,-0.3379,1.4892,1.1247,2.1359,0.4468,3.5461,3.7191,2.9238,1.7185,0.7756,1.6826,2.4764,1.9247,-0.9484,-0.413,2.2325,1 
9.7449,3.2861,-0.0114,1.2392,5.3489,3.8716,1.9328,0.0607,3.8593,1.4047,1.3112,1.9286,2.606,-1.799,2.6707,1.3389,1.5345,2.1493,2.666,1.8468,2.2269,1.4768,0.6322,1.4083,-0.3557,-0.2086,1.438,3.0439,1.0799,2.6497,1 
7.0019,2.0828,1.7563,0.9451,1.8547,2.6823,3.1483,1.7187,1.4589,3.0889,0.6801,3.1542,1.2003,2.3431,1.9435,3.2444,3.7941,3.5541,2.8395,1.2085,2.606,2.0861,2.0601,1.8457,3.3793,2.3362,2.3723,2.6839,0.7666,1.2774,1 
7.9974,2.2926,1.349,1.9137,2.2604,1.3441,2.4742,1.2798,1.2275,2.1588,2.1541,2.2252,2.4716,2.4546,1.9369,2.8402,1.105,1.159,3.0611,1.7462,0.3601,1.4345,5.1764,1.8796,1.5897,1.4826,2.2224,1.6552,1.6144,0.4962,1 
9.6714,1.3419,1.9039,2.15,1.4414,1.8709,0.3047,0.0955,2.5229,2.1576,2.7186,2.1176,1.3553,2.1496,2.0362,1.4772,2.2469,1.6384,1.0201,2.3815,2.5129,2.92,1.0591,2.2238,1.3285,3.5734,-0.0624,2.018,1.0757,2.0034,1 
9.6729,3.6118,1.1321,1.6406,2.5115,1.208,0.8013,1.7695,2.4366,1.4713,3.3975,1.3245,1.0767,2.0406,2.001,2.7129,2.7879,2.9809,2.6355,1.6837,1.0841,1.9167,1.7763,3.5898,1.9926,0.559,1.2544,2.1401,0.7533,1.026,1 
8.7144,2.3873,2.2459,0.9435,2.645,0.6169,2.5877,2.3012,0.9021,3.1952,3.2368,3.1603,0.6277,0.4523,2.0618,0.6529,2.6608,1.9339,1.5632,0.0741,2.2383,0.6256,2.2811,0.9265,0.7366,2.0576,1.3217,2.1677,1.6887,3.6011,1 
9.6208,0.5569,1.4315,2.4395,2.2572,0.8676,3.3283,2.9326,3.6417,0.2792,2.3421,1.1474,2.4666,3.6822,4.1871,2.7393,1.4088,2.5799,1.6595,1.6284,3.2137,2.3506,3.308,1.6318,4.2444,1.182,2.3716,0.5423,1.9234,2.8919,1 
9.0605,2.388,2.7128,1.5478,0.2695,1.7543,1.8479,3.1933,4.089,2.0515,1.7862,1.8616,-0.2098,3.7979,2.3468,2.9096,2.774,1.0642,2.4843,2.0746,3.0951,-0.0256,0.6161,2.957,2.8809,1.3995,1.5123,2.3991,0.6552,3.7274,1 
8.5945,0.9168,2.8826,2.5401,1.906,2.5942,2.7477,4.3556,1.3946,1.8648,1.8734,0.9908,0.8786,0.907,3.4273,0.178,3.6475,1.503,2.3167,0.8655,3.711,2.2161,3.6426,0.8617,1.5975,1.6156,3.0989,3.1522,3.7636,1.1603,1 
* 
3.1103,3.5864,1.234,1.0759,0.5784,2.8053,3.1489,3.1694,1.198,2.7225,2.053,0.8185,1.3238,1.8338,2.4674,2.3337,1.1503,2.0687,2.0186,3.3155,3.1648,1.6597,2.0562,2.2259,1.6244,2.5533,0.6291,2.9826,2.2887,0.4027,0 
4.663,3.1832,3.0797,2.4292,0.7519,1.3179,2.4349,3.2666,2.7579,1.9889,3.3185,3.1288,1.2724,1.6392,2.4529,1.4127,-1.0166,2.9823,0.8829,1.8131,0.8167,2.8714,1.0374,2.183,-0.3347,3.8132,3.8318,1.6231,2.3481,1.8837,0 
7.3073,3.487,0.531,0.6207,3.4267,4.5888,2.4341,2.6374,3.9041,2.904,2.9008,2.1806,0.8007,1.0215,1.9197,-0.323,1.6341,1.9073,2.6382,1.9302,2.28,1.942,3.5396,2.4885,2.4411,1.683,4.0192,-0.493,2.8083,1.6039,0 
4.9064,4.24,3.2034,3.1343,1.5736,3.8877,1.2726,2.6171,2.7088,2.0207,3.8842,3.0653,2.966,1.1473,0.43,3.3134,1.0007,1.5584,2.5782,1.3985,2.7463,1.8976,2.0119,2.021,1.5459,1.1975,2.5922,1.4826,3.2251,4.244,0 
5.0367,3.0972,3.5634,0.981,1.3557,3.8819,1.0545,2.6527,1.1891,2.9535,2.9811,3.0656,3.3791,2.4952,-0.3442,2.0705,2.7707,2.13,2.1024,2.4306,2.624,0.5463,2.9747,2.3884,1.8139,0.6073,2.1404,1.9759,0.7364,0.9376,0 
4.5355,3.1851,1.1298,3.3392,2.3952,2.8634,1.9308,-0.7843,2.8382,2.2295,3.4905,0.3636,1.0575,1.163,2.8901,-0.0014,3.0872,1.9399,2.1143,4.2415,3.1632,1.4079,2.5301,2.3847,1.7537,0.5403,1.3243,-0.3329,1.4389,2.3505,0 
6.2823,5.6091,2.4926,3.0249,4.8425,0.5028,0.2479,2.0402,1.5119,2.508,1.0914,1.8023,2.6226,2.4213,2.4547,2.7742,1.9256,1.857,2.018,1.8375,2.5564,2.8348,2.5559,0.4868,0.9704,0.9683,3.3138,1.3592,2.449,0.5723,0 
6.0937,4.6193,2.0258,0.9894,4.2659,1.2784,1.3562,2.4295,3.0187,0.6859,0.5572,3.0064,0.7275,1.6159,2.1558,2.4114,1.0814,2.9589,1.6868,2.3784,-0.0021,0.0187,0.7055,0.8628,2.9185,1.5257,1.7693,3.3344,3.7456,2.2549,0 
4.3906,2.8381,2.4745,1.6235,1.8743,2.7795,1.061,2.3456,2.9379,0.5816,1.2925,1.622,1.7274,0.4415,1.8986,2.0628,1.0316,1.0376,1.6989,1.4131,1.8951,1.8296,1.1738,2.8638,0.6698,1.2145,3.1997,2.095,2.974,3.1812,0 
4.1994,3.1828,0.9308,2.9938,2.1148,2.0285,3.4015,2.059,1.2545,2.4248,2.622,1.625,4.5251,2.1598,2.235,3.0678,2.0796,2.036,2.5737,1.1425,4.8295,1.51,1.8735,0.7914,2.3435,0.5059,1.8023,2.3617,2.466,2.7041,0 
5.1534,5.4676,2.0863,1.8038,-0.0078,2.3282,2.2529,3.9424,2.4927,2.3543,1.1792,2.8282,3.3763,2.2703,1.8273,2.7003,1.8033,4.4076,4.3531,1.3363,1.6432,0.9469,1.7893,1.5179,1.6263,1.8698,2.0566,0.7029,2.496,1.4705,0 
5.215,3.2869,0.2101,0.1075,0.6531,1.1223,2.8568,2.7339,1.858,2.1214,3.4872,1.5579,2.0298,2.1657,1.341,3.5351,2.5926,1.8537,1.0333,2.9919,1.9354,1.4251,2.2273,0.7168,3.3988,1.4172,0.9685,0.8866,1.5792,0.2404,0 
5.0493,2.8781,2.5503,1.9699,1.4227,0.8632,1.456,1.6169,1.5023,1.335,1.6835,1.4757,1.4259,2.0941,2.6817,-1.2917,0.7869,3.59,1.367,2.4715,2.4297,2.3505,3.1434,4.3815,1.3501,1.6382,2.837,2.0013,1.9697,-0.5695,0 
4.6022,4.5689,2.6821,0.1354,1.0038,0.8819,2.8898,1.6453,3.5563,1.7113,1.4406,3.5217,1.3103,0.8726,1.7263,2.8639,2.4147,1.2238,1.2334,1.6332,1.4098,0.3958,0.1438,1.9342,2.4225,1.0595,0.228,1.7835,0.0306,2.8711,0 
3.7214,1.8974,1.0017,0.2305,1.8918,2.0738,-0.3419,0.8004,1.9428,3.4796,2.0182,2.3746,1.965,3.2486,1.8067,0.9765,3.1391,2.4904,1.7961,0.5598,0.9505,0.9523,1.7539,2.2757,2.7968,1.2492,0.4573,2.0986,3.3465,0.5411,0 
6.0179,5.1663,2.7617,2.4344,2.4172,2.1229,2.6572,2.899,4.294,4.1446,3.6263,2.6717,2.4936,3.2047,2.2672,1.914,2.5384,2.0621,3.0017,2.209,1.8116,1.0174,1.7304,0.4501,1.0335,1.1278,2.5173,2.0341,2.5061,2.4746,0 
5.9321,2.6112,2.496,1.2981,1.9209,1.7125,1.9051,3.5127,0.3669,1.6412,1.2102,0.6746,-0.0112,2.737,0.9009,4.0229,2.4672,2.3791,2.657,1.7153,2.3249,3.4297,0.9824,2.0482,2.3957,2.5015,1.7279,1.5033,2.0219,3.8857,0 
4.4834,5.0423,2.6171,1.4815,1.6988,-0.0923,2.3165,2.0369,1.3346,2.3717,3.8439,0.1197,2.7544,1.715,1.9156,2.9377,2.5962,1.2715,2.0564,3.5459,1.5103,1.9229,1.4818,2.2701,2.0842,1.6692,1.2108,0.4612,2.3012,2.5366,0 
2.7763,5.6235,3.5701,0.5858,0.3311,3.0225,1.8213,1.0677,1.7691,0.3925,1.9386,0.8704,1.9086,2.6776,3.0709,0.632,2.5161,1.1438,3.8129,1.2996,0.099,1.7507,0.6783,2.3984,2.8084,1.0148,1.1427,1.7459,0.8919,0.6268,0 
5.0522,4.3317,1.7891,2.359,3.6917,2.5315,0.8925,0.456,0.8611,1.8718,2.0051,1.2487,0.5512,1.5377,0.7983,1.8261,0.9895,1.7117,0.2137,0.3537,2.377,2.1143,1.2281,-0.0231,2.7425,0.8802,1.1363,0.5392,2.2757,2.8769,0 
5.4644,2.6742,2.5471,0.7203,4.5717,1.1832,1.8386,1.3203,2.2548,2.4054,3.1535,1.7956,2.6861,2.3397,2.9399,1.3555,5.7309,3.8057,1.3608,0.4948,2.0659,1.6405,2.3545,1.6318,0.9776,3.6152,2.5378,0.0306,1.9631,2.754,0 
