Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
-0.1287,-1.1838,1.8333,1.696,0.3719,0.4192,2.2601,1.0895,1.998,3.7844,3.8004,3.3101,-0.1128,2.1444,1.8122,4.4779,0.1103,3.3469,1.6252,1.7593,1.0739,2.8286,1.7742,3.4266,3.4722,3.0775,2.507,2.1903,0.8982,0.8036,1 
-0.0131,-1.1186,1.4599,2.284,2.6339,1.4567,2.8287,0.393,1.5137,1.5362,2.4276,2.045,1.6788,2.1353,2.0414,3.9435,2.1831,1.6997,2.0322,2.1151,2.824,1.9102,2.614,4.4782,1.8017,2.77,3.2113,1.0283,2.212,2.1403,1 
-0.2798,-1.4507,2.3444,2.4959,2.4581,2.8511,2.0838,2.9029,2.1966,0.3987,1.5965,0.3039,3.3136,2.3011,0.7363,4.0014,2.894,2.3933,1.594,2.0363,4.3322,2.0452,2.4687,2.9597,1.9256,0.7925,2.773,2.497,2.7031,3.774,1 
-0.2352,-0.9103,1.4627,1.4174,0.5317,1.3455,1.2443,1.4698,2.8668,1.6792,2.6698,3.4475,0.8396,1.5215,1.9068,1.5753,2.1715,2.0269,3.5134,2.3173,1.3193,1.5175,1.3223,3.2284,2.2995,2.8206,0.4444,3.8191,3.0735,3.1916,1 
-0.4314,-0.4908,0.7886,1.8435,2.0138,2.7602,3.9392,2.0049,2.6628,2.5844,4.3236,1.553,2.6334,0.5725,0.7715,1.3915,3.1205,2.956,1.6915,2.6865,1.5134,1.8638,2.2617,2.0106,-0.1362,2.8228,0.7668,1.5386,2.3894,0.7937,1 
1.1382,0.2585,0.2646,3.7808,3.9814,1.4875,1.0556,0.1621,0.6058,2.3117,0.6919,1.4493,2.5728,1.2602,2.348,2.49,1.7954,1.7813,2.4628,2.6224,2.1658,2.2032,1.7988,1.2084,1.0143,1.6838,1.583,-0.6276,2.3062,-0.1827,1 
0.0829,-0.249,2.1789,2.1209,0.7175,1.0744,3.4555,0.6658,1.7027,2.6456,1.2447,3.0395,2.5651,-0.6329,2.861,4.2602,2.4649,2.5073,1.5932,4.0767,3.4606,2.3306,1.0028,2.2745,2.5687,0.8756,2.1423,0.5077,2.0541,2.5406,1 
0.9627,0.0278,3.1069,0.8627,2.1886,1.9429,2.4395,2.4173,2.3496,3.1692,4.0965,0.092,1.5736,1.2904,1.7596,1.3703,3.6715,2.3325,4.754,1.8675,3.4551,3.9805,2.6254,2.1431,3.3708,1.7678,2.8816,2.1039,1.6775,2.9224,1 
0.3648,-0.5163,2.0114,3.9174,2.9803,1.5992,1.8913,0.6429,1.4987,1.4692,2.9539,2.7643,1.4154,2.8348,2.0081,2.5117,1.4696,3.3658,1.5456,2.4952,3.0453,1.6503,0.7931,1.2835,1.5806,2.7224,2.0863,1.383,1.9303,2.6894,1 
-1.139,-1.984,1.4189,1.6001,1.2666,2.3925,1.2066,2.7476,2.2786,1.9467,0.6667,1.948,1.5658,2.0539,2.1684,0.8938,2.3034,2.129,0.5621,1.406,1.7509,1.5735,1.847,3.6534,3.1756,0.4137,1.8565,2.3052,1.3422,1.3965,1 
-1.6953,-0.1735,1.6797,1.5678,2.6946,1.2825,2.5525,2.1433,3.481,1.1436,2.1737,2.5251,2.7835,1.8396,1.0158,0.9224,3.275,2.6318,1.8216,2.7751,3.2628,1.99,-0.1448,3.1623,3.1538,2.7969,3.5258,1.0943,1.0765,1.8798,1 
2.3501,0.3078,0.9823,1.1397,2.856,3.7828,1.2696,1.7652,4.4447,2.8793,0.3958,1.939,3.0756,2.617,1.8401,-0.2464,2.5709,2.7763,3.4583,2.0536,0.7691,3.8266,1.0171,0.7965,1.7999,0.2594,0.7523,1.2234,2.8408,0.7878,1 
-0.3064,0.0371,0.8761,1.8385,1.8224,0.1545,2.1194,2.8155,2.8208,0.8382,2.0105,2.9528,1.1799,3.8121,4.3135,0.4685,2.64,2.7247,0.8968,2.8668,2.6379,2.1452,2.561,2.351,2.5185,1.661,4.3729,2.7272,1.9322,2.2735,1 
-0.3872,0.4617,2.275,1.3046,0.6605,1.2359,0.7377,2.2472,2.6106,1.7546,3.4314,1.1492,3.2026,0.7612,3.5277,2.251,0.4488,0.2741,1.8506,1.7147,1.6318,1.5711,1.1732,2.8275,0.6087,2.164,1.2832,3.3727,1.4745,1.5145,1 
0.7215,-0.622,1.7119,3.0185,1.5014,3.5693,2.6601,2.1687,2.2998,2.6899,2.1405,0.5648,2.3371,0.2593,1.5198,2.8936,2.078,0.5675,0.9046,1.7602,1.5042,3.7869,2.7672,0.944,3.7629,1.8849,1.227,1.942,1.029,1.1495,1 
-1.002,-1.0089,0.5516,2.4268,2.6579,2.0422,0.9188,1.3166,1.2486,1.8501,4.9372,2.4147,3.2518,-0.1902,2.1369,1.3874,2.2772,3.0181,3.9732,2.04,4.4184,1.6207,2.5326,1.5581,1.8595,2.3843,-0.5762,1.3781,2.4061,1.6419,1 
1.0146,1.9749,3.0509,1.5894,3.5674,2.2837,2.3477,1.502,3.3225,2.6108,3.2176,-0.0105,3.6935,3.3131,2.5966,2.7418,1.2828,2.8154,2.3724,3.0015,2.4093,2.4457,0.222,1.8388,1.392,1.2505,2.9454,2.1715,1.5678,1.0976,1 
-1.6369,0.0034,3.2228,2.3958,1.5261,1.2576,0.6124,0.9976,0.8706,4.1323,1.3125,0.8903,1.4976,2.2008,0.6522,0.4119,3.6565,3.5677,1.4247,0.8227,1.9616,0.3691,1.1222,2.7716,0.7171,2.6217,2.0833,2.059,1.3366,2.1293,1 
-0.0526,-0.6666,0.6158,0.8696,1.0162,2.1183,3.3767,2.5099,2.5481,2.9728,0.2289,3.1783,1.1618,2.276,1.5289,3.0426,2.3857,1.2076,4.3089,1.4674,0.6717,2.7504,2.149,2.1881,1.8362,2.8625,2.5554,0.3647,1.4859,2.9277,1 
-0.5092,-0.369,1.9696,1.414,-0.1509,1.755,2.6364,3.6125,0.0748,2.0288,-0.01,2.3978,1.4336,1.0646,1.3467,2.3644,1.3174,2.4368,2.9311,2.2953,1.92,1.105,1.78,1.4565,0.6381,1.52,1.0458,2.9238,2.1693,3.0611,1 
-0.4538,-0.1706,3.1034,1.4646,3.4274,3.0695,2.5317,1.6834,1.6101,2.485,2.8257,0.407,2.1371,1.5767,2.0752,2.5103,0.9147,1.5729,2.2059,1.4503,3.5026,2.5804,4.7845,3.8751,2.1262,2.4461,3.2037,3.168,0.4817,1.3391,1 
-0.4383,-2.458,3.0704,1.7042,1.6084,1.213,2.4277,1.6431,0.6143,1.5026,1.4407,2.3807,-1.3885,1.3853,2.2145,1.5572,1.5988,1.179,3.326,2.178,0.7094,1.1901,0.7845,2.2637,2.8196,2.6046,2.8249,2.6203,1.4619,1.4746,1 
-0.4026,-1.3363,0.9436,3.2298,1.5472,1.5571,4.0936,1.5709,1.3268,3.3881,1.6095,3.4653,1.2661,1.4539,3.0893,0.975,1.1973,1.2607,1.7752,3.4463,2.5692,0.4632,1.234,0.4619,2.1144,2.3112,2.8252,3.9847,1.325,3.1601,1 
-1.1847,1.1927,3.004,-1.0263,2.7585,2.5921,2.699,1.9548,0.064,1.9104,2.3739,2.2239,1.9611,-0.0414,2.2156,-0.506,1.3306,1.7668,2.7515,5.2224,3.0429,2.0028,3.2096,1.0976,2.7977,1.3513,1.5526,3.2812,2.9912,1.0603,1 
0.544,-0.1535,3.2587,3.7753,0.4704,1.4468,1.4667,1.6964,2.2922,2.1695,0.6674,3.13,1.1342,0.6868,2.1082,3.2406,2.5672,1.7548,0.4052,0.7917,2.5404,2.0281,2.6866,1.3693,2.5666,4.09,3.4945,2.4574,0.6781,-0.9586,1 
-0.7014,-0.101,2.1213,2.6813,2.8565,0.2038,2.9619,3.0604,2.8111,1.519,1.4546,2.6518,1.1007,2.3318,2.9133,1.9904,1.9803,0.9216,2.3276,0.934,2.9084,3.2073,2.5754,3.0189,2.3473,1.8055,1.939,2.647,2.8941,2.1626,1 
-1.8655,0.0027,1.9254,2.1962,0.8281,1.205,3.3103,2.354,0.3908,1.8722,4.5062,2.0824,2.1083,2.5436,3.2761,3.3313,2.0749,1.4143,2.8787,1.1492,2.845,2.4067,1.0504,1.2939,1.683,0.7155,2.2933,2.4621,2.7747,0.0648,1 
2.4142,0.8238,0.5165,1.8203,1.416,-0.8116,2.4134,2.1369,2.1523,3.0259,1.2318,3.3636,3.3659,1.198,1.8153,1.6036,1.0573,3.5561,2.8905,1.2101,2.1367,1.3056,2.4285,2.7614,2.8331,1.4798,1.2427,1.1286,1.7907,0.3195,1 
-0.6876,1.4534,1.3125,3.4638,1.5974,1.9543,3.1932,1.4629,1.7754,3.5707,2.6073,1.9818,1.653,0.8456,2.3572,1.8629,1.2357,0.6329,1.1883,0.3033,1.5832,1.0639,2.9212,1.6223,2.3619,1.5724,2.4408,2.7486,1.3296,2.6479,1 
-0.2844,1.2935,2.2876,2.2315,3.0947,3.879,0.4881,2.7947,2.6796,0.2577,2.8492,1.8664,2.4757,1.8684,-0.7188,2.6796,1.447,2.3558,0.7113,0.7536,1.7426,3.0151,0.9135,2.1373,2.4069,1.4022,-0.2345,2.3245,2.1383,2.3663,1 
-0.7928,-0.066,1.236,2.3326,0.7038,1.9919,2.2436,1.7533,1.0265,1.3249,0.2604,2.4854,3.5931,0.5404,2.0718,0.311,2.4734,0.8347,4.9154,1.1437,2.6634,3.5602,2.8273,1.939,0.4851,0.4176,2.4346,1.0246,2.3155,1.7196,1 
1.8688,0.2628,1.9553,1.1292,-0.0511,2.2114,3.5239,1.3423,1.3625,2.2858,2.4579,1.4161,1.472,1.3037,0.6588,1.7999,3.5749,3.2636,1.0283,2.4539,1.3792,0.7913,2.4043,-0.1069,3.0287,2.9005,3.1989,2.9935,1.9535,2.1013,1 
-0.282,1.27,1.3456,2.7358,2.9518,3.0589,1.9946,3.4088,2.094,1.9087,1.8241,1.7477,3.376,1.553,1.6233,2.2629,2.8334,0.5455,2.794,2.4154,2.5354,1.1052,3.4212,4.7899,4.2805,2.841,2.5722,4.2505,2.1403,3.0484,1 
0.8798,-0.9926,2.0813,3.278,1.9893,2.2265,1.1746,3.3933,1.559,1.1408,0.1677,1.9195,2.445,3.2484,3.1813,1.2964,2.1859,1.7732,1.1226,1.98,3.5805,2.378,1.7562,3.2874,1.1603,0.9271,2.7043,0.6066,1.1558,2.0461,1 
-1.0079,-1.3425,0.9843,2.1444,3.3387,1.4579,1.0447,0.4323,3.7265,1.2215,0.6868,2.3039,2.7301,2.7902,0.6367,3.8297,3.2102,1.7146,1.532,1.6847,1.3561,0.5247,3.5215,1.0169,2.2432,2.1057,2.983,2.3787,1.1128,0.6679,1 
1.1418,1.1248,0.7221,2.0157,0.5989,1.1354,2.4139,2.2169,1.0523,1.0863,3.7348,0.0051,1.2337,3.2375,2.6569,2.4655,1.6535,0.6616,1.9876,3.0667,2.7813,1.1589,3.1889,1.3717,1.4214,2.6701,2.9281,2.0541,2.2866,3.9227,1 
0.7952,-0.835,2.5418,1.3625,2.4141,2.6923,1.4696,2.4573,-0.1606,0.8554,1.6936,1.3845,3.3287,1.8868,1.0464,2.8395,1.1005,3.0173,2.0764,3.6138,2.1872,0.8189,2.6047,2.5057,0.6864,3.1454,2.7065,-0.2648,2.0674,1.6932,1 
2.2323,-1.1483,1.8875,1.9464,1.3689,2.1963,2.9657,4.3598,1.7382,1.9515,2.6747,2.9983,1.588,2.8147,3.7459,4.1892,3.049,0.7496,1.587,0.5318,2.1731,1.4986,4.1455,1.2677,1.9876,2.5458,2.3179,1.3528,1.3913,2.3682,1 
-0.2624,-1.2834,2.197,0.67,1.3787,2.4933,1.6014,1.7414,1.3038,0.7289,1.7371,2.2167,2.9945,2.4904,1.1751,2.4624,1.3063,2.0978,1.0771,3.3392,1.5766,2.8284,2.3059,1.9268,2.4179,3.1265,1.2246,1.2537,1.9673,2.8502,1 
3.4679,3.4268,-0.2474,2.8799,2.658,1.2445,2.8431,0.8773,2.9557,1.2578,0.4431,2.5478,1.5335,1.5629,1.2893,3.3481,0.8727,3.5798,0.9523,1.7091,1.627,2.9621,2.5435,0.7339,1.4388,0.4611,3.0695,2.9459,3.5021,0.4797,1 
0.1933,-0.646,2.099,0.7821,2.2231,0.9203,1.9455,2.243,3.3664,1.6947,3.444,1.9153,2.5481,2.7327,1.1949,1.1351,1.0869,2.2759,0.5737,2.6395,2.9933,1.8444,1.9475,1.3384,2.9034,4.1576,2.0914,2.2853,3.0627,2.0634,1 
0.4083,-0.0852,3.4857,2.0844,2.5008,1.5457,-0.9414,0.5521,2.8351,1.5754,1.4295,1.9318,0.4339,1.7146,1.6392,-0.6052,3.1318,0.5368,2.1198,2.3037,1.7315,0.283,2.7082,2.5972,1.8185,1.7992,2.1197,3.6136,2.5142,3.1452,1 
-0.8543,0.151,2.0665,2.6419,2.3779,0.5073,2.4846,2.4149,1.2718,2.7753,1.2228,2.3023,2.6144,3.2212,3.2898,0.4544,2.2536,1.903,3.2257,3.9357,2.3338,3.3801,0.1117,1.9426,1.927,1.967,1.8624,2.1567,-0.3375,1.8658,1 
1.0045,-1.0109,3.2579,1.5374,0.8633,0.1924,3.2241,0.9255,2.3567,4.7158,3.8769,1.7483,2.8597,2.1415,0.877,2.6373,1.9674,2.9305,1.9871,1.4007,1.6255,4.0007,1.6925,2.2576,3.0463,3.2555,2.5305,1.9082,-0.275,-0.3492,1 
2.5811,-1.2813,1.3082,1.4277,1.2915,2.2956,2.4616,0.8367,3.8715,1.1305,2.1686,2.2053,0.8425,1.7525,2.1054,2.3549,2.1601,2.7272,1.5116,-0.5217,1.4522,3.6934,-0.1378,3.973,3.8478,2.6708,2.1068,-0.0434,2.4787,3.5339,1 
-1.4359,-0.1165,0.8852,1.5485,3.7545,2.1537,3.3758,2.8189,0.0852,3.5394,1.5141,2.207,-0.0278,-0.1959,2.332,3.2413,1.6799,1.9721,2.1055,1.8724,1.7386,2.5,1.8131,0.6044,2.7147,0.809,1.5591,2.5315,0.8916,4.1912,1 
-0.2502,0.1368,2.4871,3.1746,0.9876,1.9733,1.6756,2.6187,1.0889,3.1331,2.9474,1.6025,2.9954,1.5652,2.1273,1.7117,1.4556,2.013,2.8464,1.8907,2.0572,1.8023,2.4186,1.9949,2.3535,1.1669,1.5942,3.0422,2.6335,1.1167,1 
1.8675,-0.7342,2.7785,1.5803,2.815,1.7558,2.0522,0.3296,1.5905,1.3242,2.4032,2.3631,2.3751,2.5899,2.0936,1.5767,1.832,1.4019,2.4753,2.4726,3.3684,3.2785,2.0866,1.7975,1.1995,1.241,1.9087,0.5176,1.22,2.6643,1 
2.424,-0.8064,0.6397,1.3095,2.4579,1.5355,1.8687,2.0304,1.4291,1.379,2.9048,1.3283,1.0631,1.8869,2.5571,2.0961,1.2435,0.5601,2.4258,3.1984,1.501,3.9262,2.7563,1.543,1.6531,3.0985,1.8356,3.0136,0.8846,1.9809,1 
0.7991,0.2664,2.091,3.0264,3.7855,3.0817,3.1375,1.9419,0.7074,1.9726,1.0926,1.2851,2.9175,1.2424,0.3142,1.8897,1.1793,0.0471,2.109,2.0576,1.7023,1.8263,0.6832,2.6926,1.5877,1.3067,0.4359,3.1626,1.8029,1.3909,1 
0.3061,1.0835,2.6344,4.2767,1.0892,1.747,1.2067,1.6282,2.8185,0.9417,4.0161,3.6806,0.1816,-0.3394,1.5965,2.4008,2.7124,1.2966,2.4498,1.0592,1.438,2.2229,3.5765,2.9015,1.0912,1.7504,2.4069,2.9434,1.9769,1.5244,1 
-1.5585,-0.8646,2.0591,2.1655,2.04,1.9166,2.9251,1.9736,2.222,2.561,3.379,0.661,0.2232,1.2496,1.4227,1.0738,3.417,2.792,1.676,0.761,4.0045,1.8414,2.1055,1.4481,2.6169,1.4244,3.9933,3.3194,1.0174,1.9049,1 
-0.6297,-1.015,3.6253,1.7515,3.4104,2.7637,2.9913,1.8785,-0.1811,1.9833,1.907,2.0108,2.3653,2.5582,2.7387,0.7363,2.3078,2.4931,1.3096,1.3635,4.138,3.0088,2.3444,1.0508,3.3388,2.2608,2.2849,2.9264,1.1708,2.7696,1 
-1.3615,-0.134,3.5965,1.506,0.7789,3.6234,1.9124,2.4964,1.9765,3.2085,2.8811,2.581,-0.3425,1.184,0.4407,1.8262,1.8119,2.441,1.0973,3.6299,1.5101,3.2465,1.68,1.9982,0.997,0.486,4.4856,4.6546,2.2613,0.5551,1 
0.4783,0.9903,0.8344,1.8054,1.7867,-0.451,2.8678,1.1495,1.921,3.0741,1.5059,1.8473,3.5132,1.6063,2.365,2.121,1.6112,3.4896,1.8901,3.0659,0.3883,4.0941,1.7665,0.1435,1.9494,1.6713,2.6311,2.8912,4.1131,1.0385,1 
0.8027,-0.9702,2.4402,3.056,3.738,1.4332,1.9407,3.0196,2.3785,1.2119,1.1242,1.2217,-0.599,2.9291,0.2578,2.3855,1.9663,0.8401,2.0138,2.4206,2.8254,2.1414,3.1601,1.6492,2.7483,4.386,3.7469,2.4161,-0.5985,2.1863,1 
0.5797,-0.3469,2.2311,2.4738,4.7821,2.8091,2.4894,0.5426,2.7617,1.8584,3.5145,1.9126,3.1068,1.9213,1.266,1.7342,1.8507,2.9823,2.6077,2.8434,2.9646,3.3613,1.5221,3.6604,2.4901,2.469,3.2582,2.5746,1.5323,3.4736,1 
-0.3434,1.8061,1.6312,1.7018,1.4459,1.6464,3.1499,2.1753,2.227,2.4161,2.0274,2.9634,2.6135,2.7419,3.9426,1.3178,1.954,0.4941,2.0827,1.8833,3.4128,4.2583,1.4801,3.3055,1.8568,3.1045,1.4151,4.8468,1.3915,3.1672,1 
-0.8588,-1.3764,2.2758,3.393,1.6248,2.6371,1.5503,1.4222,1.5784,1.0616,2.5161,0.7299,1.9814,4.2075,2.0699,4.0646,1.7992,2.1893,1.5156,1.683,2.4628,4.1681,2.0946,2.1338,2.061,1.7549,2.5586,2.0928,1.7482,3.7267,1 
0.644,-0.0333,0.913,1.7801,0.8812,2.0449,2.1244,3.3569,1.2872,1.6138,2.0935,0.8259,0.5734,1.0316,2.5821,3.7228,1.6479,2.9287,1.0152,1.9095,2.9092,3.4527,1.3434,3.9925,0.754,2.4914,0.8542,3.0254,1.2195,3.4781,1 
0.455,1.0966,0.4289,1.7619,1.324,1.3823,2.8845,2.5768,0.0944,2.0431,2.1252,1.6644,2.8298,2.2716,3.3032,1.0801,3.1954,3.732,0.9891,0.8434,2.1402,0.2343,1.8975,0.2344,1.9042,2.8292,2.0905,2.965,0.7314,2.5494,1 
-1.2215,0.0788,2.9589,3.0275,3.1051,2.5083,-0.3242,2.808,1.5843,-0.022,1.0063,0.6962,2.6942,1.1976,2.7461,-1.0517,-0.239,2.5147,2.5057,3.632,2.0046,1.3972,1.6959,2.5621,1.3699,1.7563,1.6988,3.9632,2.0376,1.7351,1 
1.3611,0.5258,2.7852,1.1841,0.0371,2.6968,2.9105,3.106,1.6093,3.267,2.8635,1.5435,2.1141,0.439,1.1575,1.7053,0.5262,1.6579,2.3798,2.4297,2.1785,3.3148,0.0546,2.3031,1.7286,1.8378,3.6112,2.6679,1.6768,0.5488,1 
-2.1033,-0.3136,2.5542,0.732,3.8264,3.5352,0.4218,1.1614,1.3141,2.1125,1.6526,1.7102,2.5571,2.947,2.1707,1.8964,4.2939,1.2565,2.8304,0.8013,1.7123,2.3413,3.9343,1.6864,3.2414,2.2829,2.8026,1.1729,0.0072,1.7295,1 
0.5698,0.9847,1.7943,2.4042,2.8929,0.4697,0.6486,1.548,1.2318,2.4276,1.3551,1.398,2.2346,1.4683,2.7736,0.6405,2.1188,2.2558,1.7387,2.3069,4.1867,1.5749,2.9609,1.512,0.7171,2.0433,2.4713,-0.4412,1.232,2.1132,1 
-0.0203,-0.8415,2.6843,2.1538,1.6067,2.9999,0.9477,3.8279,1.8979,1.9959,1.6234,0.6772,0.4609,1.6276,0.6539,3.8744,0.7912,3.2525,1.6341,0.7125,2.4498,1.6172,1.6448,3.4306,1.3059,2.3336,2.5328,2.3309,0.5604,3.1549,1 
0.2339,0.991,1.1702,3.0796,1.6464,0.9944,1.0485,1.3651,4.0012,3.4136,1.5936,0.4243,1.1452,1.7206,2.6346,1.7454,2.7411,1.1199,2.4129,2.4308,2.1213,0.3729,1.1043,1.1073,2.1938,1.8348,2.8649,1.1604,3.3718,0.0687,1 
0.3236,2.1874,0.7187,2.4277,1.5192,3.2155,0.4604,2.0201,3.2149,1.0152,2.2239,1.8099,1.8707,2.4557,3.0737,0.8669,0.8366,1.4989,2.4799,3.428,2.2947,3.5076,3.7444,3.4982,0.8321,4.3967,2.5001,1.6235,1.1322,4.1943,1 
-0.0914,-0.9663,1.4155,1.0747,2.4341,1.2091,2.8954,3.1181,2.7544,3.0569,1.7817,0.3009,0.5622,1.703,0.6487,1.0688,2.2931,3.2024,1.9856,3.1093,3.002,2.8228,3.6943,1.0556,1.878,1.3649,2.9691,1.7126,0.7676,2.2735,1 
0.0348,0.1449,1.5724,1.418,3.3916,-0.5939,2.8055,0.9237,3.0425,1.7905,2.2074,2.0113,0.8254,1.0982,1.3128,1.2637,0.4644,2.2883,0.4381,2.1291,-0.2769,1.5206,1.8668,0.6942,2.8771,2.0099,1.5991,1.1364,2.7823,4.0183,1 
-1.0736,-0.1407,3.2506,0.9291,2.5969,3.477,3.0872,1.8243,0.9721,2.1775,0.8563,2.462,1.6562,1.7626,1.9961,3.8226,2.4003,2.0957,2.8553,2.5846,1.6995,1.5747,2.8297,3.6844,2.9829,2.1088,1.0899,2.1245,2.4799,1.1983,1 
-1.1398,1.2391,2.7108,-0.6544,1.167,1.5245,2.4802,1.8735,3.2044,1.7839,2.0729,2.44,2.1453,2.5267,2.7334,3.8029,0.9883,1.7411,1.567,2.5767,3.776,1.4755,1.7097,1.9264,1.1605,0.1703,2.2979,3.1792,1.2975,0.6727,1 
-0.399,1.585,2.0323,2.2283,1.2479,3.0036,1.8993,1.7565,2.3855,3.3694,1.8692,2.8438,4.4063,1.0217,3.1971,2.603,1.4648,1.3073,4.417,0.6011,2.0254,1.2098,2.2362,2.0289,2.0123,2.4476,1.4041,1.1556,0.7527,2.0852,1 
0.064,1.7842,1.4544,1.0534,2.4216,1.5171,4.627,2.0591,2.6362,1.961,2.4201,-0.3391,3.0608,1.1314,1.9178,1.9433,0.8999,3.2643,0.6763,2.6886,1.7246,1.577,2.613,3.46,2.477,0.9108,1.5767,2.0506,1.3391,1.4623,1 
1.6689,-1.8975,2.0754,1.4308,2.7457,0.1767,4.9611,1.4052,0.3758,0.9481,0.9034,0.8036,1.7381,1.7329,2.1197,2.2799,2.084,1.4696,1.4155,2.8694,3.2594,1.9712,1.7334,2.5735,2.5369,1.6091,2.4458,1.6185,1.5958,2.5318,1 
0.597,-0.5405,2.7492,2.4627,1.0977,0.5128,1.63,2.9023,2.3984,1.42,3.3099,0.491,2.028,2.452,2.9193,3.766,0.2556,1.9961,2.6848,2.6504,1.2318,1.6971,3.3144,0.7227,0.5639,1.4216,2.6747,0.3565,1.1801,1.8243,1 
0.3937,0.3689,2.6203,2.1438,1.4651,2.6298,2.5705,1.6802,1.0998,1.1895,1.6625,2.6507,0.7868,2.7154,1.2037,2.7558,3.0139,1.2237,1.7322,2.0167,1.0521,2.9629,1.9443,2.7404,3.0727,1.7834,2.3662,2.2522,-0.3139,1.6835,1 
0.1211,0.7916,1.7571,1.9472,2.1977,-0.1706,3.7847,1.5995,-0.3578,3.4591,0.6849,1.2743,1.7253,3.157,1.6944,2.7679,2.8943,3.2292,2.2175,1.5555,1.2444,1.7807,1.0332,3.165,1.9669,1.9425,2.8173,3.4766,1.353,2.872,1 
-1.9686,-0.8584,3.4037,1.64,2.5416,3.4264,2.2698,2.3886,2.4765,1.931,2.5478,2.8213,1.0045,1.6324,1.5321,1.3099,2.1461,0.0588,2.2609,1.9682,2.6223,3.3551,3.0352,2.7289,2.2976,2.2061,3.8409,2.4722,1.5145,2.9694,1 
-0.7917,1.5116,3.7037,2.191,2.9276,1.7666,2.4505,1.8146,2.4746,1.755,2.8582,1.1509,2.0525,2.7144,1.2099,2.5297,1.5556,2.067,2.0553,0.7217,2.7992,2.1131,2.2252,1.7383,2.192,1.0505,1.5963,2.3971,2.1658,0.8853,1 
1.3906,0.4348,2.9925,1.2736,1.2176,3.3241,2.3082,1.1476,2.4585,2.0835,2.8912,2.23,2.6754,-0.2065,1.3707,2.0332,1.9823,1.7909,2.2097,2.6576,3.1388,3.9698,1.4259,1.882,2.4105,1.0755,1.3093,2.8097,2.9761,3.0698,1 
-0.7857,-0.2216,1.0481,2.0606,1.5124,2.6394,0.6023,2.6583,1.4053,1.7897,3.3422,2.5236,4.3391,0.3325,1.7938,0.4465,0.8476,1.2563,1.8455,2.021,3.0476,1.2521,0.9326,1.1253,3.8844,2.3939,0.5132,0.6846,0.3618,3.2582,1 
1.0657,-1.3066,3.0548,0.898,0.8021,1.1845,2.8068,3.4601,0.9419,0.8958,0.726,3.2275,1.7808,1.0241,0.7319,0.3825,1.152,1.9227,2.1421,1.9421,3.0083,1.8256,1.8397,3.0337,1.151,3.2854,0.8115,3.5855,2.1113,1.6756,1 
-0.864,0.6589,1.7506,1.4002,1.5201,1.3882,3.8071,2.7705,1.3729,2.4173,0.601,2.1171,0.4365,1.6373,3.3896,3.9106,2.1883,2.8654,2.044,1.6326,3.18,1.5535,-0.4455,0.6152,0.5424,0.937,2.0089,2.3319,4.2577,3.0562,1 
-0.5703,1.4604,2.8797,2.5712,2.3653,2.4584,1.7242,1.0597,1.1123,1.731,1.6954,3.6233,1.6956,3.7973,1.9509,0.9757,-0.1464,1.786,0.1172,1.5046,1.7423,1.2801,2.385,0.3278,1.7253,2.2675,0.789,1.31,1.6375,2.2704,1 
-0.8349,0.6876,1.2538,0.4633,1.4419,2.0558,2.4263,1.3201,1.9191,2.6017,1.428,0.464,3.2722,2.256,2.4146,1.6017,3.5682,1.6289,1.0567,2.4533,2.392,1.868,4.8606,1.7766,3.0375,3.4955,2.1614,2.5109,2.742,1.439,1 
-0.345,0.3839,2.6521,0.8412,1.3102,1.1846,2.742,1.5295,1.892,3.2722,1.5051,2.1941,0.7346,0.8222,3.0905,1.3897,2.7879,4.3424,2.1803,2.4228,0.1522,2.6031,0.4889,2.2742,4.1238,2.3378,2.475,1.4771,0.9916,1.316,1 
0.371,-0.7044,2.9785,1.2363,1.2934,2.0558,2.3889,2.0147,3.1274,0.8638,1.239,2.2914,1.5872,1.8661,1.9697,2.8993,2.5338,2.6741,2.4546,2.7544,3.4224,2.8908,3.7763,2.7929,-0.1428,4.083,0.4995,1.8492,2.7501,1.2174,1 
-1.3184,-0.4737,1.422,1.6226,3.0251,1.9263,2.5326,2.7701,3.0957,3.7639,2.6789,0.9671,1.44,1.197,-0.2515,2.536,2.7546,4.6971,1.723,2.1027,2.2282,2.772,2.0439,3.474,0.7918,2.6279,3.9847,1.6443,2.6374,2.4901,1 
2.5844,-0.5901,2.5739,2.523,0.241,1.82,2.0789,1.836,2.4284,2.4647,1.8521,2.8503,1.7034,1.8102,0.7738,1.867,-0.7191,2.6196,1.9603,3.6871,1.5369,0.3817,1.2408,1.9983,2.967,1.3038,2.5168,2.3954,4.106,2.2281,1 
-0.8338,-0.9327,1.2608,2.3388,2.3398,2.2393,1.6438,1.8213,0.2693,-0.578,2.2182,2.099,1.7155,0.75,2.5782,0.559,0.5762,2.5711,4.2796,1.9748,1.1625,3.9507,2.8459,1.7821,0.4481,3.0719,1.8309,0.1952,1.7203,1.6867,1 
