Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Class
4.9224,3.9548,2.011,3.8272,2.0551,2.8097,2.4235,2.0413,1.8023,1.5144,3.0871,1.3982,1.7796,2.4232,1.1484,2.0299,1.4488,2.2879,1.5437,1.4693,2.5255,3.1769,1.3327,1.8935,1.552,2.356,-0.1554,0.3939,1.8288,0.7893,0 
4.6686,4.4895,0.7666,3.4566,2.0076,1.7702,0.6382,2.6367,1.6697,0.8421,2.924,1.7079,0.9855,4.7051,1.8534,3.6288,2.0318,-0.0417,1.2276,-0.087,2.7602,2.8909,2.4066,1.8517,2.3947,4.3974,2.105,2.5824,2.4027,2.4375,0 
5.1194,2.5724,3.9708,1.5567,1.8391,1.3747,0.7104,0.1946,1.3039,1.8082,3.0749,1.4167,0.3791,3.1241,2.6995,1.2882,2.6234,0.3827,1.9248,1.0233,0.1033,4.0018,3.2668,1.5547,3.5627,0.7114,1.2858,2.3109,0.5941,2.4016,0 
4.5288,4.91,1.8695,3.5107,2.6003,2.1353,0.9918,1.5367,1.9468,1.6453,3.4992,1.6889,1.695,1.2754,0.0911,3.6077,1.5207,1.8919,2.5925,1.943,0.0298,1.0049,1.4716,0.7418,1.4293,2.3116,1.9519,2.6095,1.9308,1.7683,0 
4.4372,6.5585,1.3182,2.0972,2.59,3.7832,0.6259,0.436,1.6421,2.2536,2.3524,0.8174,-0.0676,1.226,1.3498,1.9216,3.6541,3.0006,2.7284,3.8137,2.3271,3.0412,1.9119,2.7814,2.0851,2.1639,3.3519,2.203,0.8639,1.8719,0 
4.2382,6.2332,1.2475,3.706,1.2598,1.9447,0.8857,2.9658,0.4975,1.4229,4.0398,2.7915,1.144,2.4419,0.6659,2.2157,2.9335,1.426,2.4164,2.0578,2.3427,0.8324,1.7848,2.2523,4.3318,3.5322,1.736,0.2816,2.3201,2.1642,0 
5.862,5.4776,0.9228,1.8039,1.215,0.1489,2.3545,0.1598,1.5438,3.5149,1.7269,2.4464,1.5868,2.2496,0.3915,1.077,2.0039,1.1515,2.3738,1.609,2.5883,2.1149,2.4666,2.6733,1.3159,0.8616,2.2059,1.7766,2.6954,1.2031,0 
5.9781,4.2915,0.6652,0.6285,1.8331,3.148,2.4278,3.3321,2.9545,2.7788,3.0871,0.1466,2.7687,2.9335,1.5914,1.4408,2.5259,0.9963,1.3922,3.2412,0.948,-0.6231,3.8866,0.7402,2.2687,4.4174,3.1905,1.3957,1.4442,3.1064,0 
5.2964,5.1176,1.6481,0.9312,1.1468,2.9394,2.5591,1.1093,0.3916,1.5747,1.0647,1.4238,3.4169,2.0095,2.5188,2.8642,1.3323,1.6539,1.3478,2.0043,2.7323,2.824,2.3389,2.5828,2.8948,1.0945,1.0111,2.6273,1.2439,2.8439,0 
3.2029,7.4905,2.9983,4.2507,2.7897,0.4934,1.494,0.3483,2.0933,1.5551,1.4459,2.8895,2.2688,0.9323,-0.9843,-0.1345,2.645,2.2487,1.99,2.9706,0.2371,1.384,1.365,1.3641,2.3546,1.6347,2.0348,1.4432,0.9205,1.3553,0 
5.8323,5.1391,2.4351,1.4786,0.7174,1.9893,1.9095,2.5537,1.5514,1.1577,2.4377,3.3011,4.1272,2.1012,-0.1472,3.3552,0.8664,2.4255,2.4272,2.8881,2.0134,2.1921,3.1993,2.4936,0.6847,3.3477,2.5969,1.2589,2.1591,4.2574,0 
4.9973,5.174,2.0537,0.5416,2.4594,2.4393,1.6229,2.901,0.7962,0.6406,1.9685,2.6301,3.7541,0.6704,2.2133,1.9314,1.4142,2.3945,2.089,1.7884,0.6105,1.2907,2.0907,2.546,3.329,2.1743,1.6964,2.5271,3.6061,1.4433,0 
5.4553,4.6115,1.2767,1.7957,0.4393,2.4201,2.3334,2.437,2.6341,2.3876,2.027,2.1688,3.6399,2.5218,-0.4163,2.3738,2.5508,1.3465,-0.043,0.7834,0.9001,2.9252,0.7745,1.0793,1.1566,3.4096,0.9555,1.3949,0.4343,1.7069,0 
5.9022,4.5643,0.3797,2.4424,2.2585,1.0307,0.8553,1.8743,1.1212,4.5483,1.768,0.1681,2.6232,3.6428,2.4173,2.4076,2.51,3.9782,1.5574,2.4191,3.4644,0.1799,0.5613,0.6501,2.6262,2.1442,1.6071,2.3012,-0.2387,2.4555,0 
6.348,2.1032,1.2883,2.8734,2.0562,2.375,2.4724,0.8972,0.9742,0.538,2.804,3.9243,2.5101,1.8681,3.0122,4.7832,1.4437,2.5482,2.6847,2.2486,2.1305,-0.0425,1.4139,2.7236,1.5659,0.869,2.2864,2.8265,2.9037,1.2868,0 
4.4528,4.9577,0.7071,3.1089,3.4905,1.055,3.4104,2.6393,2.3054,1.23,1.6069,1.9967,2.143,0.9467,1.4645,1.6555,1.4232,1.9961,2.76,3.5939,3.4603,0.5255,2.069,1.2901,1.1767,1.534,3.0411,1.4112,1.1661,1.8106,0 
5.7275,6.7115,2.1089,3.5828,0.8043,1.7899,1.5197,2.5237,1.3498,0.9299,1.381,2.9317,2.6353,2.2234,2.0384,1.0758,3.5449,4.1962,3.3092,3.2871,0.3302,1.3095,2.8483,3.2299,4.0655,-0.7622,1.2566,2.773,1.9422,1.6415,0 
5.728,2.6923,4.0731,1.8224,1.4148,2.3219,3.6519,2.3026,1.7354,2.818,1.6047,2.3209,1.8839,2.9009,2.7616,1.6812,2.1716,2.2008,2.9161,2.7725,2.2202,1.7413,1.1065,1.8801,1.3634,1.3804,3.1167,0.7593,1.4258,1.8836,0 
5.2958,5.8066,1.511,1.5787,1.0916,1.136,1.9547,1.6991,2.0594,2.131,2.9594,1.0449,2.4588,1.7832,2.0857,1.2159,0.3861,3.154,3.596,2.3936,2.7834,1.5177,2.2685,3.1167,1.0188,2.2077,2.8321,0.8693,0.6315,1.3746,0 
6.0703,4.7401,2.7374,2.504,3.0439,1.7328,1.5246,0.7793,1.2301,-0.4143,1.6659,0.5989,1.8569,0.342,0.4986,3.7057,1.1898,0.7122,4.5075,2.1668,0.9879,2.8966,1.7785,0.7202,2.8485,2.8459,-0.4023,2.9063,2.6405,2.3816,0 
5.4201,2.9424,3.0788,1.925,2.0704,1.6147,2.7521,1.9623,1.9342,2.4268,1.1417,1.8083,1.8506,2.8106,-0.5715,1.1034,1.3886,2.1072,2.477,2.4663,1.3198,1.66,1.8351,1.8294,0.9577,2.1293,1.0688,0.8475,2.8542,1.1658,0 
3.3238,5.3691,2.7525,-0.3781,1.2968,1.961,1.8122,1.2388,3.5953,1.3108,1.3704,-0.0592,1.4141,1.6683,1.5171,1.0853,3.8432,2.6136,2.7762,1.8658,1.5677,2.1807,2.5378,2.0643,1.4248,1.6742,0.8892,2.7711,2.2102,-0.4498,0 
4.3381,4.9839,1.8991,1.2289,1.287,0.588,2.8393,2.0074,2.5435,3.0314,3.003,1.5647,2.4474,1.7947,1.1407,2.7367,2.8502,-0.3891,3.686,2.5358,1.0695,2.2803,2.7534,2.0443,2.3181,1.61,1.8735,1.2978,2.5449,1.4175,0 
3.6927,4.3391,2.2969,4.4189,2.8288,1.4221,0.6465,1.288,2.7209,2.2583,3.2932,2.2346,1.9986,1.688,3.314,0.3126,1.472,1.9285,1.5838,3.3926,1.4521,2.2818,1.9097,3.2329,-0.1472,2.7643,2.5921,1.9847,3.8502,1.1738,0 
2.8053,3.9979,3.0052,2.5384,1.7225,0.6904,1.5774,2.2586,0.9366,3.9073,4.5243,2.3642,1.6756,0.8327,3.9462,1.8204,1.6937,3.026,3.1349,3.0917,2.1167,0.4851,1.3344,2.8726,1.4025,0.712,1.3568,0.8912,1.1295,0.8573,0 
5.3438,4.152,1.9103,3.2391,1.7467,1.8714,2.6362,2.7309,0.9108,0.7486,3.2396,2.3438,3.386,2.7065,2.4636,1.3111,2.1191,0.8374,2.2155,1.8867,2.1436,5.1348,1.1154,4.0259,2.1734,5.0331,2.3935,1.7506,1.1734,1.4061,0 
3.8818,3.5646,1.5414,2.5399,0.8985,3.2674,2.1236,0.8244,1.5599,2.766,1.503,1.1868,1.5131,0.9269,-0.1525,2.5607,2.471,2.1698,2.7892,3.0452,3.0972,4.2817,1.3442,2.0752,2.402,2.3889,1.645,1.6998,0.791,2.9487,0 
5.7597,3.9331,2.0201,2.9072,0.7467,3.7374,1.6284,2.843,3.3004,2.8911,1.8171,3.6221,3.9502,1.7548,0.8416,4.1853,1.3103,2.5345,2.6662,2.9125,2.1653,1.3426,0.6448,0.5688,2.1366,1.2792,2.1023,2.5411,1.0102,1.0711,0 
4.6937,5.9097,2.7077,3.285,2.776,1.8109,0.3001,2.2118,1.9714,1.8918,1.6647,1.9186,0.2885,1.9225,2.8361,2.6344,1.2734,1.172,3.4566,2.6767,0.8599,0.8008,1.5298,3.5852,0.9711,0.596,3.1082,-0.6138,2.541,2.487,0 
6.0162,4.8117,2.2753,0.7674,1.3533,2.6759,2.0206,1.1347,2.7348,2.9811,1.1409,2.1932,0.9061,3.1576,1.6549,2.9313,2.0213,2.2917,1.5622,1.6846,1.575,3.7704,2.7733,3.1611,1.5253,2.1044,1.9452,0.3244,1.3661,0.998,0 
6.4845,6.742,1.5604,1.2318,2.2077,0.9097,2.9119,2.719,1.1928,2.5981,2.1742,3.3112,3.081,1.724,2.1722,2.7852,2.8647,3.0074,3.1582,3.1964,1.4577,2.0096,3.5054,2.3707,1.0252,1.9151,3.0367,2.4721,1.9267,1.5575,0 
6.0406,6.0289,3.5627,0.9819,0.8822,2.5409,0.6559,2.2851,0.2206,1.9988,2.1047,3.1047,2.9428,2.0177,1.1278,1.7383,2.3211,2.1939,2.676,1.8545,0.7606,1.2375,1.5567,1.1382,3.7959,2.9429,2.2394,2.8078,5.0423,1.3333,0 
6.3785,5.118,0.44,1.126,2.775,1.3242,3.2891,4.1979,2.4807,2.0832,1.2339,1.658,1.9466,2.7337,2.5096,1.3442,1.3794,2.3783,1.7871,1.9916,0.3931,3.5877,2.0894,0.7618,2.1152,2.9422,3.1199,1.6357,2.5342,1.7278,0 
6.0282,5.364,2.4353,0.7396,0.8421,1.9833,1.6297,1.6194,2.8061,4.5451,2.3148,3.9708,2.2919,-0.2102,2.0262,3.3943,2.8335,1.3731,3.8679,3.3801,1.8399,3.1879,2.0534,2.9526,0.528,2.7878,1.6761,2.4038,2.5652,0.9762,0 
6.17,3.7288,4.7688,1.0295,0.4777,0.7609,2.4342,1.1698,1.5469,1.6071,0.7165,3.0702,2.1871,1.2825,3.0922,4.0019,0.9845,3.0974,3.507,2.1516,1.387,3.8955,3.0868,2.66,2.7983,1.9779,3.0057,2.3824,1.9611,3.0798,0 
4.6419,6.0765,2.0782,0.7035,2.2028,3.6088,3.6893,1.7418,2.0988,1.4989,2.9726,0.9298,1.7419,0.9807,0.5852,2.5884,1.2122,2.5064,1.5811,1.4875,1.325,2.4999,0.6589,5.5263,1.0465,2.6874,2.7461,2.983,1.3593,1.1121,0 
6.2803,4.3873,2.5623,0.4506,2.6403,1.6535,3.1863,3.4265,2.0641,3.0948,1.9735,1.7977,2.8013,1.6654,3.1675,2.6251,4.6885,2.4503,1.6759,0.396,3.9952,2.9332,1.3926,2.0164,1.8779,2.2724,2.7875,1.0072,0.1906,0.8357,0 
5.5349,3.7579,2.0351,0.0674,2.4671,1.1294,2.6062,-0.6335,0.5564,1.9112,2.6405,2.5671,2.1469,2.7774,2.0961,2.93,2.3234,2.6561,3.1134,3.1366,2.086,2.029,1.2014,2.9282,2.5072,2.0539,0.4345,3.0921,2.6285,0.8283,0 
2.2566,3.9158,3.6185,3.1376,3.7558,4.205,2.3876,1.5935,1.0842,3.551,3.9177,3.1162,1.3272,3.1187,3.0,1.9869,3.1058,2.3946,2.7082,1.8408,2.6345,3.7901,2.4344,4.417,2.7057,1.7747,1.7271,1.3412,1.2123,1.3863,0 
4.5773,3.4276,1.7053,0.1883,1.0918,0.6851,1.3748,2.2469,1.0797,1.9946,2.9093,2.2006,1.4595,1.5127,2.6944,1.7704,2.3515,2.6803,2.0645,0.9042,3.5198,3.3491,1.1971,2.0389,2.8299,2.0151,0.6108,4.0129,0.6721,1.0254,0 
5.3952,5.151,2.5352,2.3044,1.6583,-0.0519,1.591,1.2501,1.962,3.1904,1.6096,1.8885,0.5991,0.68,2.7753,1.5515,3.7578,1.487,2.4293,0.5087,2.5576,1.9636,-0.3068,3.7894,2.4478,2.5416,0.5781,1.4033,2.5476,3.4123,0 
5.544,4.1587,3.2455,0.4658,3.7652,1.4643,1.8826,3.9946,2.949,3.5987,0.1737,0.0971,0.7223,1.0633,1.1507,2.9949,1.7105,1.0666,1.9376,3.0415,0.3558,1.1685,1.6035,1.6015,1.4423,1.1673,2.2414,3.8944,1.9439,1.374,0 
5.7922,5.5282,1.9307,0.0652,1.1811,1.7721,3.1239,1.1507,1.9554,2.7566,3.309,3.2509,2.4638,1.5658,0.2001,0.9866,-0.1461,1.227,1.8198,2.633,0.618,2.1831,2.0647,1.2826,1.8072,2.82,1.9539,2.8205,1.779,3.2289,0 
3.7732,7.1508,2.8043,1.6633,1.268,1.7684,1.1388,0.8129,2.5538,2.2525,2.6109,1.0003,3.7686,1.7848,2.3744,1.6091,2.2992,2.2768,3.8137,0.3664,3.0001,0.823,1.6296,2.894,1.995,0.8944,2.6736,1.0922,1.4478,1.6466,0 
4.785,5.3623,1.7575,2.2843,-0.1498,2.2272,2.9039,2.0628,1.2912,1.3278,2.9396,0.2905,2.0005,2.6495,2.6168,1.7501,1.7778,3.9872,0.7215,1.25,2.3915,3.888,0.9462,1.214,2.4577,2.5446,2.9211,2.134,1.8958,-0.1866,0 
5.783,3.494,2.7852,1.5537,1.5563,2.9395,2.7109,0.2707,0.6452,2.7894,3.963,3.3871,0.6076,3.1991,-0.3793,4.2045,1.7315,0.8876,0.7099,1.8285,1.2519,2.8383,2.1472,2.0915,2.5364,2.7724,4.0968,1.2683,1.602,2.7461,0 
5.9809,4.9433,-0.3391,1.0289,0.436,0.7158,-0.3321,2.4908,0.5113,3.6571,3.0428,1.7627,1.3987,1.6669,1.0369,0.8874,2.8827,2.1412,1.1734,3.4184,1.6322,3.5731,1.6464,2.0035,1.1577,1.1237,1.5136,1.6992,3.1598,2.6675,0 
4.4265,4.9464,1.0003,0.8961,0.8561,3.0625,2.48,2.7313,3.2634,2.2717,2.0964,2.5218,0.9464,3.2633,3.4834,2.0331,2.81,3.2625,2.9584,0.0658,3.6328,1.1461,2.1142,1.2661,2.2065,1.886,2.1229,1.4708,1.6227,3.3872,0 
5.7108,3.6297,4.2371,2.7219,1.5174,2.2261,2.0169,2.4746,0.5198,1.994,0.888,2.4278,2.9744,3.5139,2.1856,2.0336,3.2322,-0.221,2.5681,3.0934,1.9663,1.3407,1.8495,2.3105,3.7725,2.0511,1.8944,2.3773,1.2969,0.3365,0 
5.3348,3.6291,2.3587,1.0188,3.8081,0.268,3.8799,2.9106,1.8727,1.2918,1.5408,0.807,1.2059,1.2747,1.3904,0.7436,2.2064,0.9312,2.384,1.616,3.1172,1.9763,2.0308,1.6946,0.4441,2.4393,-0.322,3.7119,3.3305,2.5573,0 
5.6501,5.6131,1.2773,1.2991,1.8958,2.8844,2.6358,2.5459,2.0329,5.4188,2.088,3.1256,1.8898,1.2358,3.7192,2.3043,3.4648,1.7145,1.674,1.7519,1.0783,1.186,3.1988,3.005,1.6906,1.7003,-0.5848,0.9698,1.5479,4.6251,0 
6.9439,5.2242,-0.065,4.1108,1.9636,2.81,1.122,2.4446,0.4655,1.4412,1.2935,2.576,1.5439,1.8171,3.111,3.3286,1.6569,2.0414,1.9214,0.3977,1.4586,1.5718,1.4874,2.5992,2.3005,1.7751,2.9332,1.3085,2.3567,2.1099,0 
5.7595,5.159,0.641,3.0321,3.405,-0.4081,0.7475,1.0081,2.1698,0.6052,3.6093,2.8019,2.4973,2.3166,0.6837,2.2285,1.7589,2.6386,1.2653,1.4501,3.8897,1.9299,1.0634,2.2329,2.6069,2.882,2.5244,2.9263,2.4236,0.2649,0 
5.7486,5.3336,1.9938,2.5815,2.283,0.9632,1.5321,3.72,1.7723,1.9731,2.4443,1.0499,2.1852,3.571,3.3825,2.6487,2.2473,1.4656,4.4732,2.0115,1.4729,1.652,0.5815,3.308,1.4624,-0.2989,1.8429,2.7224,0.7959,1.4844,0 
5.4964,3.848,1.8185,3.9877,4.5708,0.8795,2.2749,2.0944,0.458,0.3269,1.4166,0.1309,3.7012,1.1683,1.3855,2.5789,2.5292,2.281,0.7211,2.7836,2.1425,-0.0346,3.728,3.1986,2.1817,2.2854,1.8914,2.7274,2.5448,0.9139,0 
5.011,4.2653,1.3481,0.8429,1.222,1.8737,3.5435,0.9002,0.872,-0.1363,0.6891,1.1508,2.1337,1.73,0.4418,2.698,2.5778,1.1967,1.1092,1.5296,2.1611,2.087,2.0563,0.1543,1.1163,0.9159,3.0397,0.7385,3.1696,2.8688,0 
5.4881,5.5224,1.6438,2.4255,0.7017,2.4488,1.5217,0.8377,2.472,0.6911,2.9411,3.0985,0.2555,1.078,0.8101,2.8372,1.0588,3.0486,1.5431,2.884,1.64,0.6343,3.8765,1.9321,1.3709,1.9098,1.7412,1.9951,1.5744,2.6158,0 
4.8191,5.4186,2.6425,0.9402,2.1439,1.6259,1.1656,1.4734,2.4158,1.4935,1.3118,2.3299,2.3131,3.7775,0.3579,1.7275,2.0712,0.7978,2.0278,0.546,2.0433,1.0452,1.8241,3.1184,1.9805,1.9856,1.5185,2.1108,1.9955,4.0127,0 
5.9683,4.3869,1.6414,1.0674,2.3095,3.1345,2.2876,1.254,2.6774,2.5405,0.9637,0.0274,3.3277,1.3377,2.2891,1.2993,2.7542,2.6269,1.2406,3.2605,1.0506,1.897,1.542,1.8085,2.6736,0.3977,2.2974,2.4448,2.3609,1.9171,0 
7.2276,4.6923,2.4742,1.5733,0.2587,0.8981,3.0174,0.3123,3.904,-0.2062,3.3014,1.5583,1.3936,3.1034,0.3685,2.2749,0.8614,1.1903,2.0368,2.5046,3.7158,1.8476,0.7056,2.7095,1.5161,2.5064,3.3025,-0.1228,1.8893,2.3832,0 
5.8241,6.0055,2.4535,1.8715,2.3961,1.6568,2.4049,3.6498,2.001,3.7843,1.8837,3.2463,1.313,2.3691,4.4216,4.0359,0.6408,0.5493,0.9285,1.0049,1.2731,3.0215,0.1194,2.1295,3.5394,2.1528,0.8932,2.1829,1.2904,3.6945,0 
4.4834,3.7567,1.1878,1.8307,2.2943,1.0721,1.8257,3.7631,1.8326,2.1819,-0.3757,1.9579,3.0331,3.8466,4.0477,0.3804,1.1134,3.28,3.2981,0.4341,2.8879,2.2657,0.7235,1.4112,0.781,2.2427,2.0013,1.1983,2.341,2.7304,0 
5.2258,3.7241,3.0869,1.2369,2.6384,1.8095,0.5861,1.2836,1.3694,2.6129,2.5858,4.3522,0.9636,3.1267,2.9412,3.5208,2.2942,1.0983,0.7448,2.6001,0.7148,1.7658,0.6942,2.5751,2.0599,0.7883,2.2285,2.4108,1.9717,1.9968,0 
3.8313,4.3353,2.1142,1.8236,1.5384,-0.4785,2.9819,1.2003,0.4122,1.3937,1.3513,2.2048,4.407,1.0339,-0.3438,2.1784,3.5122,2.0565,2.5106,2.7588,2.4648,1.1914,1.5352,0.4162,2.6756,1.8424,2.9484,1.873,1.2991,-0.2819,0 
5.5239,5.4787,2.0478,2.073,1.8701,2.2144,0.3995,1.9712,0.8447,1.2296,3.2758,1.7486,1.201,1.5319,2.7884,2.4989,2.721,0.9808,2.605,0.2509,3.9787,1.9291,1.0831,0.2588,2.1081,1.5058,3.7542,1.5532,2.5738,2.0383,0 
3.1127,6.0797,3.4905,1.3132,2.2659,1.5385,0.5081,2.4413,1.5007,1.1075,1.2639,2.3129,4.3901,1.7455,1.2546,3.0822,1.8968,1.0024,2.4768,3.2072,0.3191,3.6642,1.8097,2.6629,1.1275,0.4163,2.6566,1.6256,1.1728,2.7496,0 
5.2129,4.3338,0.1483,2.1652,4.6534,2.8337,2.5972,2.9446,1.6557,3.0283,1.5793,2.0094,1.2341,2.4038,2.3728,1.5428,1.3272,2.1948,1.7944,1.3966,1.2306,1.7814,1.5097,0.5004,2.7227,1.0486,2.4351,2.8923,1.9598,2.5334,0 
5.7385,4.1852,3.4001,1.8156,1.4202,2.4273,2.4679,0.7592,1.6502,2.8538,0.6801,0.9496,1.5163,2.1045,1.2827,-0.5359,2.6783,2.0585,2.2026,2.3171,2.4786,0.8817,1.0272,3.7347,2.2916,1.5828,2.1312,0.2143,2.1026,-0.0478,0 
4.7769,4.4927,0.3466,2.3683,0.7922,2.7415,0.1698,0.9862,4.0181,0.9031,2.361,3.3499,2.9363,1.4724,3.7578,1.6446,2.2382,0.8909,1.5246,2.9879,1.6552,0.6772,2.5303,0.8011,2.9599,3.7667,2.0016,0.1581,1.7485,3.4271,0 
5.1912,3.9318,2.5142,0.6454,3.0581,1.5906,2.173,0.7214,1.7402,3.088,2.0346,-0.1036,2.333,2.557,1.5305,0.581,1.1105,1.2939,1.6304,1.5708,1.7882,0.1157,4.1716,1.5269,2.0826,3.0418,0.241,1.5243,2.8754,1.7777,0 
3.2256,6.0804,3.0803,1.6702,3.8347,1.2674,1.3841,0.2006,1.1725,2.4178,2.5539,2.0554,1.5093,1.7263,1.9515,2.6749,1.4379,0.7371,2.2082,1.9922,1.084,1.2355,1.3133,3.521,2.3308,3.6247,1.7986,2.32,0.9655,2.4131,0 
6.4147,3.9776,1.8874,0.7628,2.0796,1.8554,3.1701,0.8259,2.8776,2.5486,0.9934,2.7804,0.8813,1.2584,3.3989,2.9428,2.0575,2.1471,2.1289,3.4307,1.8646,3.5457,2.2443,1.4356,0.4765,3.0827,3.0142,2.7548,3.1131,1.1131,0 
6.1021,4.0094,0.7269,0.4544,2.3417,1.4018,2.5612,0.4803,2.2764,1.7395,2.6184,3.5916,0.776,2.3705,1.9818,2.0814,2.3508,1.8158,1.3728,3.9887,1.8266,1.1844,1.9827,3.4213,1.5131,0.7704,1.5426,2.1175,2.8504,3.2034,0 
5.3686,4.4097,1.3788,3.5935,3.3955,0.6566,2.614,1.5546,2.4509,1.8502,0.4227,3.5311,1.5542,3.1601,3.0462,0.9324,2.375,1.9788,2.1306,2.3564,3.3045,0.9148,1.1139,2.1696,2.4878,1.1787,-0.4529,2.2104,3.7841,3.5129,0 
5.7866,6.0622,2.417,0.8041,2.2705,0.6718,3.7684,1.2923,3.8518,2.095,3.7219,1.3124,1.5313,2.4712,1.6538,0.6793,1.4819,1.4417,-0.6599,4.8264,1.1381,2.9323,1.789,1.4911,1.0506,1.0533,2.3484,2.1351,3.6075,2.6389,0 
4.8446,3.8646,0.4398,1.0313,2.3625,1.6731,2.1386,1.906,3.2538,2.5577,0.5608,2.1096,2.9579,3.1989,2.1523,1.2081,2.4881,2.0058,2.166,1.6978,0.6322,1.8303,1.6177,2.8737,1.8228,1.0988,2.6119,0.7045,3.7094,0.9537,0 
4.87,4.6773,2.0359,1.1665,2.8244,1.981,0.1947,2.1733,1.7144,2.6787,2.375,3.0912,2.399,2.0191,3.9651,1.5424,2.0746,2.4896,0.8574,3.6294,2.4277,0.9019,0.6569,2.2484,0.293,3.4279,1.7771,1.3438,2.8034,2.1292,0 
3.4602,5.3053,3.175,0.9775,3.1782,1.6179,1.3718,1.2504,1.7366,2.56,1.6165,2.1223,1.5406,1.5271,3.0675,1.7671,1.9786,1.6958,4.161,2.4299,2.5938,3.3723,1.8774,2.7046,0.5433,3.3027,2.315,0.6821,3.8331,1.836,0 
4.351,4.7151,0.6558,3.6675,2.1058,1.1588,2.4203,1.2578,1.3676,2.1997,2.843,1.0513,1.9954,1.7012,1.8021,1.7744,1.5278,2.2332,1.9802,2.6484,1.6507,2.8848,2.1055,1.5008,2.7523,2.2433,3.1635,0.5459,1.9728,1.032,0 
5.8249,4.5381,1.7132,1.5295,1.09,2.2683,3.2944,1.2176,1.3188,1.384,0.882,1.6975,1.4324,2.0256,2.0311,2.4319,2.2428,3.16,1.1242,2.9085,1.7714,2.2007,1.8265,2.5157,4.0929,1.7145,1.96,3.2444,3.0022,3.8769,0 
4.3385,5.1849,0.9817,1.7735,1.339,2.1216,2.4561,2.5922,0.0964,1.9238,0.6668,2.9027,0.5418,1.1788,2.0538,1.5508,1.9572,3.0108,1.3822,1.6571,2.81,3.2753,2.7216,2.7946,0.4363,1.1531,0.3444,1.9297,1.3239,3.0455,0 
4.6403,5.6135,1.5729,0.3571,3.8477,1.0867,0.5494,1.907,2.6073,2.216,2.8259,1.6215,-0.1342,2.3641,2.0578,3.1296,1.7758,2.6238,2.1055,2.6966,0.8816,2.3314,2.4346,2.6507,1.6959,0.0419,-0.085,2.5921,1.8972,3.152,0 
5.1142,3.8296,2.8787,2.2296,3.7092,1.7224,2.3294,1.3146,1.3015,1.162,2.1795,3.1754,2.241,3.9194,1.1102,1.0718,1.9294,2.3302,1.899,1.832,2.4207,2.1129,1.2897,2.3136,1.892,3.2816,0.0772,1.7588,2.3786,3.1347,0 
4.9485,2.7622,3.2635,1.1383,2.6342,0.013,2.9657,0.8738,0.9671,1.1683,3.3314,2.0146,3.2269,2.0455,3.2593,2.1572,1.8871,0.4325,-0.0487,2.3429,2.1641,2.9693,1.7065,1.3969,2.6389,0.3045,0.9297,1.2872,1.5552,2.7675,0 
6.5142,5.8911,1.8633,3.5209,1.6085,1.2721,1.3586,1.6201,3.3493,3.7865,2.7019,2.0123,2.3699,2.3409,1.2293,0.6023,2.3115,2.4234,2.4238,2.2646,-0.6794,2.1581,0.4595,2.3154,2.3984,0.6543,2.0484,2.7951,2.5141,1.6615,0 
* 
4.5521,0.9497,2.4537,3.1407,3.3206,1.0455,1.4772,1.736,1.5931,3.0063,2.7525,1.8687,2.2535,1.2655,3.3254,1.2622,2.9948,1.3743,1.2571,2.9247,2.1802,1.7511,2.423,1.6528,0.9807,3.7489,2.2459,0.19,0.9985,1.7886,1 
5.8531,0.3453,3.6561,3.8508,1.3557,3.5018,2.5527,3.1257,2.8876,2.0318,1.8774,3.1666,1.7829,2.2697,2.3142,2.7146,2.1699,0.6972,1.2107,3.1982,0.9358,2.6569,-0.2308,3.5555,1.6218,-0.0882,0.7896,2.0789,2.9321,1.827,1 
5.207,-1.2552,1.9168,3.4471,3.0604,2.9973,-0.1917,3.466,1.5107,2.3651,1.2692,2.2594,2.7715,1.0838,4.8819,3.1131,0.2544,0.9589,-0.1849,2.0747,1.2532,0.8328,3.1364,2.2071,1.1489,2.8004,2.5422,1.7799,4.3028,2.178,1 
5.0549,-0.5845,0.249,3.9658,2.9682,2.0868,3.1592,2.2692,1.2406,2.049,2.4564,1.7905,2.1574,2.2626,2.8745,0.2061,1.5245,1.4056,2.4735,1.0812,2.722,3.501,1.9701,0.9486,0.9492,2.1316,4.2455,2.8829,3.2251,2.5329,1 
5.267,1.0964,3.7072,0.2065,2.6568,1.8809,2.5746,2.0028,0.9682,2.4911,1.0852,2.7304,0.4759,1.377,1.7432,3.5702,2.2795,3.6601,0.8807,1.9589,3.8817,2.6527,1.7319,2.4126,2.7828,1.8663,2.0846,2.7947,0.2351,2.1923,1 
5.3638,-1.3757,1.1912,2.5763,2.6349,0.7333,3.6337,1.8725,0.9372,3.2044,1.8996,0.2241,2.1562,2.3374,2.6081,0.2072,3.6348,-0.0135,3.7764,1.8026,0.6603,2.003,3.2062,2.8071,0.1072,2.3291,1.4048,2.3567,2.1557,2.8012,1 
